Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688)
4.096142388171959e-06,0.2933860776186883,3.502341960177796e-12,1.3355250390873661e-10,3.252491065250158e-08,3.6384412981276897e-14,1.4064398116685477e-06,0.0,0.0,0.00016330813519301266,0.00039562496027237455,154.0,0.0,0.97026654638386056,1.0,18.989677535921096,0.00163362383679752,1.2858518710387254e-11,0.00034216925544420802,0.0024801003721144962,2.9406710830571978e-05,0.0024511467482075176,7.9261977557790728e-09,5.4379712427162452e-05,2.0078643735912161e-05,1.3502484993669086e-10,0.0075789098053218222,8.986418685188272e-09,1.525314189291636e-05,1.4828013504864528e-05,2.8891010707689023e-08,2.3889541344323111e-10,2.2343614206729039e-08,0.0078718418280609402,1.4920290732951208e-08,2.1280328798623626e-08,2.1398253048792925e-08,0.0072550558728672783,8.7992924025457729e-09,1.7695899038864969e-12,1.7232982808846761e-12,1.4510967159942032e-12,5.4321811951042787e-09,7.8328461466057105e-08,4.8468856103832295e-07,1.3287495824493422e-09,8.169858699920909e-08,6.0404288292424834e-07,1.9271967733315135e-16,1.8336959182039988e-07,2.822199312922282e-10,3.3953913720896139e-10,6.1106487307695755e-10,4.380473255650702e-09,9.6198230247655573e-15,2.8954378745649534e-14,2.8110382878026702e-10,3.67571489404854e-16,2.0387850301181095e-16,1.6903785073733399e-08,8.0120866210810416e-14,3.0537080180793525e-11,4.914250978147355e-15,4.1369082034834707e-19,3.7127326199326588e-14,1.4904567582890408e-10,3.6375654209840585e-13,3.7276646896012724e-11,2.581928811541028e-07,2.0656399536275417e-13,3.9940221709436616e-13,7.398959733135395e-11,6.6064756204749265e-14,1.0329653002861001e-15,1.3180381473082448e-10,7.3326212697833409e-12,6.8036486451636951e-19,8.3264369961157296e-14,1.1140527239079292e-10,1.6015906743835005e-12,5.5162033438626015e-12
4.153146822160324e-06,0.2933858598384765,3.4991937005416832e-12,1.413379382700257e-10,3.3123156163782405e-08,3.7197492035734666e-14,1.4567002086919866e-06,0.0,0.0,0.00016360452636793868,0.00040426818355981286,154.0,0.0,0.96986205648251256,1.0,18.989538396597773,0.0016488292687213675,1.2853307832744978e-11,0.00034221454510996685,0.0024776907812094967,2.9809532076430247e-05,0.0024514584534114448,7.9184447645337061e-09,5.432652100393236e-05,2.035395383779793e-05,1.3504202064998297e-10,0.0076992180855701741,8.9876113203028497e-09,1.5509664347263894e-05,1.5068662647789834e-05,2.935970000080039e-08,2.4218835795322047e-10,2.2706087530820523e-08,0.0080120989332176304,1.5580231513358666e-08,2.233918287217454e-08,2.2464965729491583e-08,0.007384894237579368,8.956125375072169e-09,1.7678589825821816e-12,1.7539893054807726e-12,1.4770663636787009e-12,5.5296081399234815e-09,8.0254834077567088e-08,4.9662740068183782e-07,1.3746909246379298e-09,8.466274088563043e-08,6.300086997867511e-07,1.9938293488056189e-16,1.9128636977222691e-07,2.9715102855216084e-10,3.442140940197647e-10,6.2622036611309105e-10,4.4891288741453816e-09,9.8584118479062973e-15,2.969045672922849e-14,2.8825439957494571e-10,3.7668893064930841e-16,2.0893561523588834e-16,1.760457239716474e-08,8.3442470689089822e-14,3.1372595475422409e-11,5.0486749875193298e-15,4.2500968272178051e-19,3.8142904043840683e-14,1.5577482329628221e-10,3.7388432766727331e-13,3.8959097908795793e-11,2.6763705039356695e-07,2.1412429578064553e-13,4.1603598806520207e-13,7.7084787166951347e-11,6.8815741332058585e-14,1.0761771056415593e-15,1.3971503222181428e-10,7.7730137134061799e-12,7.2990006650346624e-19,9.080503433530956e-14,1.1644184105981908e-10,1.7274383725828141e-12,5.9499665940681178e-12
4.210151256148688e-06,0.2933856422671399,3.4960693037716609e-12,1.494241002506736e-10,3.3721300316883924e-08,3.801214741055232e-14,1.5078625347414406e-06,0.0,0.0,0.00016388459870384905,0.00041291942131746717,154.0,0.0,0.96945812476634752,1.0,18.989399389312059,0.0016638746652301881,1.2848104285409538e-11,0.00034225524859967667,0.0024752977410720852,3.0212182057734219e-05,0.0024517372610427419,7.9107448135879952e-09,5.4273693484656006e-05,2.0629152590392716e-05,1.3505737915797249e-10,0.0078193597794179049,8.9886834183371072e-09,1.5766219107772793e-05,1.5309008002143096e-05,2.9827791411297068e-08,2.4547997016520005e-10,2.3068098467929286e-08,0.0081522373603644671,1.6256733915400846e-08,2.3432241566877265e-08,2.3566270627738457e-08,0.0075146396164102805,9.112825671011554e-09,1.7661399031855524e-12,1.7846539605420905e-12,1.503017413542879e-12,5.6269656845878463e-09,8.2188797981432605e-08,5.0861338373670864e-07,1.4212487697205212e-09,8.7669915883793065e-08,6.5658544346961192e-07,2.0613560900565814e-16,1.9939564350037298e-07,3.1260031245576696e-10,3.4888706253886287e-10,6.4150789836992515e-10,4.598730211442982e-09,1.0099079330423013e-14,3.0433561299922883e-14,2.9547337466149671e-10,3.8588572844917014e-16,2.1403674364788449e-16,1.8322410488743459e-08,8.684489270892052e-14,3.2216504298266741e-11,5.1844479874104178e-15,4.3644225359486373e-19,3.9168673556930906e-14,1.6268651663421229e-10,3.841211009926845e-13,4.0687086933724695e-11,2.7724670454003113e-07,2.2181718552362227e-13,4.3301954158630377e-13,8.0245393854870798e-11,7.1624549945033172e-14,1.1203021928437267e-15,1.4794429539890797e-10,8.2311208851566327e-12,7.8209278551311909e-19,9.888972514873277e-14,1.2161530859949485e-10,1.8607638721520289e-12,6.4095223636757012e-12
4.267155690137053e-06,0.2933854249037471,3.4929704533188288e-12,1.5781602786591745e-10,3.4319335767041527e-08,3.8828307083339544e-14,1.5599261492015572e-06,0.0,0.0,0.00016414925799237458,0.00042157784961165508,154.0,0.0,0.96905474784498324,1.0,18.989260513425791,0.0016787615924682359,1.2842908023836553e-11,0.00034229160237387473,0.0024729224885835016,3.0614661007115521e-05,0.0024519848654661115,7.9031018495123521e-09,5.4221256956522081e-05,2.0904240142795472e-05,1.3507101880019368e-10,0.007939335885945727,8.9896411946420496e-09,1.602280282409328e-05,1.5549044697801544e-05,3.029527547413096e-08,2.4877025186466645e-10,2.342963969789971e-08,0.0082922559063100705,1.69498511079366e-08,2.45599991229184e-08,2.4702674386958381e-08,0.0076442908463863739,9.2693919421789595e-09,1.7644335470549131e-12,1.815291985035571e-12,1.5289496329213892e-12,5.7242529350007415e-09,8.4130063842678513e-08,5.2064470749566749e-07,1.4684115799922354e-09,9.0719331850705381e-08,6.8377462299435874e-07,2.1297602629853488e-16,2.0769813844894163e-07,3.2857623494236572e-10,3.5355804547156848e-10,6.5692727224474315e-10,4.7092758577645281e-09,1.0341822362220885e-14,3.1183691003033382e-14,3.0276074183326693e-10,3.9516176450791155e-16,2.1918182263311915e-16,1.9057437579742155e-08,9.0328787461408659e-14,3.3068800493151886e-11,5.3215689609819555e-15,4.4798844956868439e-19,4.0204627056346014e-14,1.6978257983154399e-10,3.9446691180134128e-13,4.2461063086456796e-11,2.8702125607930276e-07,2.2964219419534601e-13,4.5035186537920963e-13,8.3471227820214615e-11,7.449101351302358e-14,1.1653379152460356e-15,1.56497650400526e-10,8.7072796546080243e-12,8.3703202322487205e-19,1.075473462645944e-13,1.2692704983328574e-10,2.0018645370763312e-12,6.8958970077474738e-12
4.3241601241254174e-06,0.2933852077473498,3.4898985556029958e-12,1.6651868903923927e-10,3.4917255975332458e-08,3.9645903679946275e-14,1.6128904031532277e-06,0.0,0.0,0.00016439935930607613,0.00043024269741312357,154.0,0.0,0.9686519223322434,1.0,18.98912176830946,0.0016934916013188689,1.283771900028164e-11,0.00034232381939519011,0.0024705660614522595,3.1016969155795874e-05,0.0024522028008565795,7.8955192116758154e-09,5.4169234277911411e-05,2.1179216643530411e-05,1.3508302407134924e-10,0.0080591474576224773,8.9904902751061721e-09,1.6279412314694446e-05,1.5788768048132714e-05,3.076214306091508e-08,2.5205920483040619e-10,2.3790704161455345e-08,0.008432153558888069,1.7659631966547435e-08,2.5722946771391e-08,2.5874680818530906e-08,0.0077738469181064564,9.4258230523945358e-09,1.7627406582954595e-12,1.8459031528518322e-12,1.5548628199135807e-12,5.8214691141988318e-09,8.6078355295291186e-08,5.3271964985678115e-07,1.5161679051632454e-09,9.3810212640369738e-08,7.1157767022789441e-07,2.1990252602755283e-16,2.1619455190566242e-07,3.4508722019843832e-10,3.5822704550682931e-10,6.7247830625644623e-10,4.8207644324487147e-09,1.0586638082438915e-14,3.19408446337564e-14,3.1011649118550986e-10,4.0451692297278389e-16,2.2437078793186416e-16,1.9809791551450195e-08,9.3894808478822852e-14,3.3929478843588194e-11,5.4600370528063553e-15,4.5964819997556656e-19,4.1250758079189717e-14,1.7706483564355795e-10,4.0492182096354405e-13,4.4281475115160104e-11,2.9696012255129579e-07,2.3759885541496649e-13,4.6803192741530708e-13,8.6762095639292217e-11,7.7414960237959234e-14,1.211281572469032e-15,1.6538109844397668e-10,9.2018243789521173e-12,8.9480797430214572e-19,1.1680775931132542e-13,1.3237843870743423e-10,2.1510433086142185e-12,7.4101361376361746e-12
4.381164558113782e-06,0.29338499079705976,3.4868547717153677e-12,1.7553698165280407e-10,3.5515055118255764e-08,4.0464874174123714e-14,1.6667546404675326e-06,0.0,0.0,0.00016463570983738359,0.00043891324320592819,154.0,0.0,0.96824964485075893,1.0,18.988983153344645,0.0017080662275524169,1.283253717272229e-11,0.0003423520937386396,0.0024682293211866521,3.1419106733589806e-05,0.0024523924571526034,7.8879996335963897e-09,5.411764424228226e-05,2.1454082240515001e-05,1.3509347155157335e-10,0.0081787955911317763,8.9912357579885472e-09,1.6536044550932217e-05,1.6028173533541662e-05,3.1228385397012727e-08,2.5534683083408943e-10,2.4151285072077409e-08,0.0085719294756960319,1.8386121177185315e-08,2.6921572720993313e-08,2.7082790887395904e-08,0.0079033069577438293,9.5821180560992541e-09,1.761061848330863e-12,1.8764872847407794e-12,1.5807567996775886e-12,5.9186135486548604e-09,8.8033408251334332e-08,5.448365653694145e-07,1.5645063911428837e-09,9.6941786847124295e-08,7.3999594354022598e-07,2.2691346141401201e-16,2.2488555425386021e-07,3.621416646620528e-10,3.6289406531725229e-10,6.8816081260270148e-10,4.9331945998158979e-09,1.0833523537481298e-14,3.2705021187093851e-14,3.1754061487379656e-10,4.1395109176472731e-16,2.2960357737826651e-16,2.0579609941607525e-08,9.7543607665046101e-14,3.479853494106174e-11,5.5998515234630002e-15,4.7142144509195622e-19,4.2307061039212222e-14,1.8453510578157926e-10,4.1548589872594469e-13,4.6148771449445043e-11,3.0706272688958363e-07,2.4568670709253198e-13,4.8605867935587231e-13,9.0117800702551938e-11,8.0396215637002237e-14,1.2581304196555621e-15,1.7460059560891876e-10,9.7150868909035536e-12,9.5551149290987034e-19,1.2670179402865713e-13,1.3797084843340817e-10,2.3086086637151257e-12,7.953304476853493e-12
4.4381689921021465e-06,0.2933847740520136,3.4838400457246458e-12,1.8487573367206812e-10,3.6112728004704798e-08,4.1285159607051054e-14,1.7215181987743989e-06,0.0,0.0,0.00016485907158021864,0.00044758881182312772,154.0,0.0,0.9678479120360024,1.0,18.988844667922905,0.0017224869919727443,1.2827362497773319e-11,0.00034237660196957226,0.0024659129730790885,3.1821073968909169e-05,0.0024525550969301964,7.8805453554713839e-09,5.4066502245211878e-05,2.1728837081032615e-05,1.3510243079981244e-10,0.0082982814192550155,8.9918822737823211e-09,1.6792696642903796e-05,1.6267256787003813e-05,3.1693994003283924e-08,2.5863313163992258e-10,2.4511375871971712e-08,0.0087115829651034215,1.912935933672124e-08,2.815636214448657e-08,2.8327502697413515e-08,0.0080326702110818434,9.7382761786760477e-09,1.7593976179718143e-12,1.9070442333126198e-12,1.6066314213056325e-12,6.0156856560800486e-09,8.9994970276262578e-08,5.5699388139027854e-07,1.6134157879227357e-09,1.0011328848393018e-07,7.6903073129571472e-07,2.3400720077510035e-16,2.337717901611825e-07,3.7974793701075061e-10,3.675591075591482e-10,7.0397460525397985e-10,5.0465650549940152e-09,1.1082475800574875e-14,3.3476219828816684e-14,3.2503310673269863e-10,4.2346416138997673e-16,2.3488013024034685e-16,2.1367029949968012e-08,1.0127583532196831e-13,3.5675965070898378e-11,5.741011746688927e-15,4.8330813459405906e-19,4.3373531205004386e-14,1.921952110759e-10,4.2615922359176588e-13,4.8063400242333926e-11,3.1732849770034516e-07,2.5390529164086047e-13,5.0443105970523228e-13,9.3538143815823812e-11,8.3434603057046156e-14,1.3058816758646639e-15,1.8416205269213827e-10,1.0247396490561554e-11,1.0192343919360556e-18,1.3726125834259401e-13,1.4370565160997422e-10,2.4748745732825652e-12,8.5264857163499735e-12
4.495173426090511e-06,0.2933845575113097,3.4808551300326349e-12,1.9453970334187147e-10,3.6710270008080962e-08,4.2106704825423728e-14,1.7771804103114589e-06,0.0,0.0,0.0001650701638754676,0.00045626877148251195,154.0,0.0,0.96744672053979563,1.0,18.988706311443856,0.0017367554005625222,1.2822194926910631e-11,0.00034239750341476737,0.0024636175840721738,3.2222871088769283e-05,0.0024526918713964718,7.8731582216680602e-09,5.4015820867299214e-05,2.2003481311709553e-05,1.3510996520743031e-10,0.0084176061036985543,8.9924340418064325e-09,1.7049365826884219e-05,1.6506013581240114e-05,3.2158960640466782e-08,2.6191810900435415e-10,2.4870970189690294e-08,0.0088511134692674607,1.9889383050594304e-08,2.9427797165025486e-08,2.9609311476592028e-08,0.0081619360293173644,9.894296793099715e-09,1.7577483769603394e-12,1.9375738696800238e-12,1.6324865550457893e-12,6.1126849346654888e-09,9.1962800079007438e-08,5.6919009444863825e-07,1.6628849566230247e-09,1.0332395759955972e-07,7.986832550337765e-07,2.4118212854550198e-16,2.428538797107972e-07,3.9791437813966563e-10,3.7222217487259604e-10,7.1991951731071771e-10,5.1608745032294037e-09,1.1333492238849655e-14,3.4254439884241101e-14,3.3259396196528694e-10,4.3305602320459016e-16,2.4020038625666969e-16,2.2172188443144353e-08,1.0509214017248049e-13,3.6561766113930506e-11,5.8835172079004888e-15,4.953082262273389e-19,4.4450164688709698e-14,2.0004697161567328e-10,4.3694188123992099e-13,5.0025809406398674e-11,3.2775686948311878e-07,2.622541561724714e-13,5.2314799667266437e-13,9.7022923744394624e-11,8.6529944138668238e-14,1.354532531667388e-15,1.9407133512676849e-10,1.0799079940812582e-11,1.0860697212411369e-18,1.4851894817547906e-13,1.4958422032803457e-10,2.6501604604030095e-12,9.1307823693656772e-12
4.552177860078876e-06,0.2933843411741115,3.4779006079068005e-12,2.0453357944146029e-10,3.7307677002997417e-08,4.2929458236845291e-14,1.8337406026754806e-06,0.0,0.0,0.00016526966581139531,0.00046495253102162433,154.0,0.0,0.96704606703337159,1.0,18.988568083318217,0.0017508729446271945,1.2817034419013059e-11,0.0003424149446390466,0.0024613435993197778,3.2624498318796341e-05,0.002452803830331563,7.865839634357712e-09,5.3965609769362962e-05,2.2278015078495783e-05,1.3511613261712902e-10,0.0085367708287605436,8.9928949113006647e-09,1.7306049454172145e-05,1.6744439817178795e-05,3.2623277353637367e-08,2.6520176467582805e-10,2.5230061872635882e-08,0.0089905205489709469,2.0666225027613926e-08,3.0736356842334283e-08,3.0928709562156519e-08,0.0082911038564856369,1.0050179405054664e-08,1.7561144395492283e-12,1.9680761029035849e-12,1.6583220896416449e-12,6.2096109535316765e-09,9.3936666906566508e-08,5.814237668483525e-07,1.7129028759593573e-09,1.0657304083843891e-07,8.2895467252923373e-07,2.4843664621619762e-16,2.5213241947549672e-07,4.166493011341039e-10,3.7688326988152389e-10,7.3599537252964332e-10,5.2761216848047388e-09,1.1586570080842333e-14,3.5039680801705904e-14,3.4022317710548296e-10,4.4272657150357931e-16,2.4556428679685579e-16,2.2995221958861141e-08,1.0899316938057496e-13,3.7455935462422951e-11,6.0273674575347872e-15,5.0742168466367093e-19,4.5536958093979303e-14,2.0809220686899459e-10,4.4783396320122539e-13,5.2036446644821188e-11,3.3834728280541371e-07,2.7073285264423699e-13,5.4220841070091616e-13,1.0057193770411651e-10,8.9682059252631927e-14,1.4040801560031896e-15,2.0433426295939282e-10,1.1370461466084808e-11,1.1561110488413424e-18,1.6050865699728137e-13,1.5560792626097209e-10,2.834791158445368e-12,9.7673156261989251e-12
4.60918229406724e-06,0.2933841250396191,3.4749769135264011e-12,2.1486198159106622e-10,3.7904945304041656e-08,4.375337158133323e-14,1.8911980994894421e-06,0.0,0.0,0.00016545821848399861,0.00047363953732044788,154.0,0.0,0.96664594821004723,1.0,18.988429982967009,0.0017648411009376491,1.2811880932773373e-11,0.00034242906045949342,0.0024590913563211705,3.3025955883236073e-05,0.0024528919338326367,7.8585906470065116e-09,5.3915876229052425e-05,2.2552438526648967e-05,1.3512098593331816e-10,0.0086557767957467432,8.9932684029937182e-09,1.7562744981189025e-05,1.6982531513879788e-05,3.3086936424192151e-08,2.6848410039457829e-10,2.5588644951001279e-08,0.0091298038700935898,2.1459914172049617e-08,3.2082517158785006e-08,3.2286186385514852e-08,0.0084201732183379913,1.0205923640898282e-08,1.7544960422533643e-12,1.9985508664285181e-12,1.6841379301745688e-12,6.3064633442041423e-09,9.5916349979191202e-08,5.9369352333974591e-07,1.7634586479665922e-09,1.098597919467971e-07,8.5984608076863241e-07,2.557691731642599e-16,2.6160798353651788e-07,4.3596099122601244e-10,3.8154239519380493e-10,7.5220199045107743e-10,5.3923053657009792e-09,1.1841706489228731e-14,3.5831942133577673e-14,3.4792074977072115e-10,4.5247570273836368e-16,2.5097177442670179e-16,2.3836266709723878e-08,1.129795685692308e-13,3.8358470947711884e-11,6.1725621144471054e-15,5.1964848052287155e-19,4.6633908541328062e-14,2.1633273578599376e-10,4.5883556616981168e-13,5.4095759477930521e-11,3.4909918443515918e-07,2.7934093794307864e-13,5.6161121678007166e-13,1.0418498180346628e-10,9.2890767876609087e-14,1.4545217023514471e-15,2.1495661087923844e-10,1.1961862754006413e-11,1.229452750179754e-18,1.7326518512027257e-13,1.6177814074189338e-10,3.0290968691573256e-12,1.0437225208993454e-11
4.666186728055605e-06,0.2933839091069709,3.4720843499662758e-12,2.2552946061253548e-10,3.8502071619863101e-08,4.4578399717870191e-14,1.9495522209813265e-06,0.0,0.0,0.00016563642714535439,0.00048232927288159664,154.0,0.0,0.96624636078750714,1.0,18.988292009818316,0.0017786613318715823,1.2806734418927884e-11,0.00034243997256731552,0.0024568610974047608,3.3427244004963428e-05,0.0024529570650817061,7.8514120783173323e-09,5.3866625764539702e-05,2.2826751800721511e-05,1.3512457377419979e-10,0.0087746252180572089,8.9935577517112016e-09,1.7819449960684157e-05,1.7220284799654967e-05,3.3549930298474906e-08,2.7176511789246106e-10,2.5946713583817047e-08,0.0092689631915077973,2.2270475673229465e-08,3.3466751005523715e-08,3.3682228457266677e-08,0.0085491437124448275,1.0361529228765392e-08,1.7528933650975553e-12,2.0289980979982666e-12,1.7099339961951397e-12,6.4032417931028403e-09,9.7901638086982709e-08,6.0599804798275898e-07,1.8145415029800851e-09,1.131834722285349e-07,8.9135851859938744e-07,2.6317814737463443e-16,2.7128112445391985e-07,4.5585770574232752e-10,3.8619955340136428e-10,7.6853921494417382e-10,5.5094243080143705e-09,1.20988989987305e-14,3.6631223544014672e-14,3.5568667841232099e-10,4.6230331303557772e-16,2.5642279153063054e-16,2.4695458586597521e-08,1.1705198183647817e-13,3.9269370778355225e-11,6.3191008816963802e-15,5.3198858953777577e-19,4.7741013787133433e-14,2.2477037688740236e-10,4.699467915405093e-13,5.6204195266076844e-11,3.6001202742902939e-07,2.8807797398159078e-13,5.8135532655168812e-13,1.0786185144039046e-10,9.6155888926848189e-14,1.5058543142718134e-15,2.2594410829413135e-10,1.2573602959536808e-11,1.3061905274015327e-18,1.8682434874303428e-13,1.6809623482978489e-10,3.2334131209218831e-12,1.114166922658413e-11
