Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118)
1.3275050491740045e-08,0.9041459665984266,3.5592395831447269e-09,1.188800418532433e-11,1.1195556707381436e-11,4.7273194275740249e-16,7.0045429689747127e-13,0.0,0.0,3.7047726298278695e-06,3.0162382716112071e-09,154.0,0.0,0.99029110625597205,1.0,18.999716975956471,0.00092735896011903103,1.543451937200566e-07,0.0022737610416643326,0.0025493818713491485,0.0015212219318984706,0.00027561134773896738,5.6679133423182499e-10,3.7043282061832411e-06,0.0021576993510660368
1.4130737173772697e-08,0.9041458743600613,3.7462057561767085e-09,1.3368601687045408e-11,1.2540994626117116e-11,6.011346120082483e-16,8.3797062159399454e-13,0.0,0.0,4.1951252717501338e-06,3.866350692617192e-09,154.0,0.0,0.98967127553333822,1.0,18.999698631596345,0.00098609735260299499,1.5426185030255384e-07,0.0024184861975239088,0.002711979801615728,0.0016186728290123332,0.00029322819216083475,6.0294039934109802e-10,3.9406035256464073e-06,0.0022961646254288678
1.498642385580535e-08,0.9041457822581227,3.9287726127993026e-09,1.4924102174234899e-11,1.3945798765679616e-11,7.5329335576842088e-16,9.9152176346379144e-13,0.0,0.0,4.7155757938216948e-06,4.8840196601230865e-09,154.0,0.0,0.98905216739585733,1.0,18.999680283381807,0.0010447114241926407,1.5417860949463784e-07,0.0025629971234711032,0.0028743681296350236,0.0017160505016390972,0.00031081893052428944,6.3904280205434127e-10,4.176573853671581e-06,0.0024345551031737032
1.5842110537838e-08,0.9041456902926068,4.1070524449693656e-09,1.655274883098553e-11,1.5407587766321569e-11,9.3175414364022394e-16,1.1618018275800769e-12,0.0,0.0,5.2660559655863489e-06,6.0897479458572414e-09,154.0,0.0,0.98843378140379723,1.0,18.999661931356659,0.0011032014022689016,1.5409547123886826e-07,0.0027072938491097746,0.0030365468617942902,0.0018133550301414226,0.00032838356673617022,6.7509854387540629e-10,4.4122392000903977e-06,0.0025728708763815551
1.669779721987065e-08,0.904145598463468,4.2811546478896498e-09,1.8252829853679922e-11,1.6924056792316246e-11,1.1391486393290308e-15,1.3494788902367961e-12,0.0,0.0,5.8464964362545995e-06,7.5051775874228118e-09,154.0,0.0,0.98781611711717676,1.0,18.999643575565361,0.0011615675138503512,1.5401243547715076e-07,0.0028513764044816765,0.0031985160054151555,0.0019105864948285832,0.00034592210404582016,7.1110762651692848e-10,4.6475995760857142e-06,0.0027111120370816736
1.75534839019033e-08,0.9041455067707372,4.4511857976924888e-09,2.0022677245126166e-11,1.8492975660772201e-11,1.3781886843379395e-15,1.5551958343935449e-12,0.0,0.0,6.4568267422145174e-06,9.1530823722088564e-09,154.0,0.0,0.98719917409576174,1.0,18.999625216051211,0.0012198099855937324,1.539295021528026e-07,0.0029952448182860034,0.0033602755687520166,0.0020077449759564464,0.00036343454683140713,7.4707005189804005e-10,4.8826549942222012e-06,0.0028492786772515047
1.840917058393595e-08,0.904145415214307,4.6172497217292235e-09,2.1860665723368788e-11,2.0112187154662594e-11,1.651661535304427e-15,1.7795711120269099e-12,0.0,0.0,7.0969753143461654e-06,1.105736053329425e-08,154.0,0.0,0.98658295189905931,1.0,18.999606852859607,0.0012779290437944615,1.5384667120559749e-07,0.0031388991211325711,0.0035218255609907236,0.00210483055372746,0.00038092089735257043,7.8298582214818618e-10,5.117405468362278e-06,0.0029873708888166518
1.92648572659686e-08,0.9041453237943226,4.7794475660116339e-09,2.3765211674648637e-11,2.1779605408083745e-11,1.9624254860871748e-15,2.0231994808184783e-12,0.0,0.0,7.7668694853787816e-06,1.3243027379084783e-08,154.0,0.0,0.98596745008631448,1.0,18.999588486032138,0.001335924914387131,1.5376394258364207e-07,0.0032823393396353962,0.0036831659922467517,0.0022018433082906237,0.00039838116166252945,8.1885493959784495e-10,5.3518510138663669e-06,0.0031253887636508255
2.012054394800125e-08,0.9041452325104682,4.937877866154911e-09,2.5734772051942196e-11,2.3493214205931921e-11,2.3134052287663777e-15,2.286652778927839e-12,0.0,0.0,8.4664354976529814e-06,1.5736207563171791e-08,154.0,0.0,0.98535266821650347,1.0,18.999570115617328,0.0013937978229460334,1.5368131621490226e-07,0.0034255655071766164,0.0038442968735644205,0.0022987833197414859,0.0004158153388505115,8.5467740679774007e-10,5.5859916470940235e-06,0.0032633323935758172
2.09762306300339e-08,0.9041451413632673,5.092636619608431e-09,2.776784325366091e-11,2.5251065252093506e-11,2.7075870699530265e-15,2.5704807136172158e-12,0.0,0.0,9.1955985109301146e-06,1.856412722516981e-08,154.0,0.0,0.98473860584833062,1.0,18.999551741651075,0.0014515479946856987,1.5359879207546141e-07,0.0035685776443345894,0.0040052182169135787,0.0023956506681220928,0.00043322344061938537,8.9045322647520802e-10,5.8198273866131534e-06,0.0034012018703614144
2.183191731206655e-08,0.9041450503520023,5.243817350802281e-09,2.9862960112108806e-11,2.705127661310224e-11,3.1480147926368859e-15,2.8752115788980118e-12,0.0,0.0,9.9542826101292208e-06,2.1755106340440358e-08,154.0,0.0,0.98412526254022081,1.0,18.999533364186767,0.0015091756544614004,1.5351637005862074e-07,0.0037113757890265839,0.0041659300351910645,0.0024924454334210228,0.00045060546114958008,9.2618240161311804e-10,6.0533582508539493e-06,0.0035389972857254293
2.26876039940992e-08,0.9041449594770818,5.3915111719136044e-09,3.2018694950032015e-11,2.8892031271388058e-11,3.6377860306834228e-15,3.2013529312105096e-12,0.0,0.0,1.0742410812809477e-05,2.5338551164695917e-08,154.0,0.0,0.98351263785031684,1.0,18.999514983266213,0.0015666810267696593,1.5343405012901859e-07,0.0038539599674041166,0.0043264323422162231,0.0025891676955733002,0.00046796140620958634,9.6186493535692325e-10,6.2865842608670866e-06,0.0036767187313335712
2.354329067613185e-08,0.9041448687382948,5.5358068446131885e-09,3.4233656621780621e-11,3.0771575654799797e-11,4.1800486096115191e-15,3.5493922775397928e-12,0.0,0.0,1.1559905076996187e-05,2.9344946448698255e-08,154.0,0.0,0.98290073133647227,1.0,18.999496598932005,0.0016240643357487451,1.5335183221397318e-07,0.0039963302063016027,0.0044867251527314911,0.0026858175344604217,0.00048529128071366184,9.9750083108240584e-10,6.5195054383994519e-06,0.0038143662987994544
2.43989773581645e-08,0.904144778136201,5.6767908429152647e-09,3.6506489537423833e-11,3.2688218139338346e-11,4.7779968089728523e-15,3.9197977773005337e-12,0.0,0.0,1.2406686309151324e-05,3.380584745479556e-08,154.0,0.0,0.9822895425562499,1.0,18.999478211219749,0.0016813258051792063,1.5326971636458439e-07,0.0041384865253553099,0.0046468084823968192,0.0027823950299102657,0.00050259509660806443,1.0330900922951387e-09,6.7521218087350353e-06,0.0039519400796844666
2.525466404019715e-08,0.9041446876697348,5.8145474138984408e-09,3.8835872719776425e-11,3.4640327604431062e-11,5.4348677951517937e-15,4.3130189233094031e-12,0.0,0.0,1.3282674372314438e-05,3.8753871912164493e-08,154.0,0.0,0.9816790710669131,1.0,18.999459820190442,0.0017384656584843829,1.5318770224864733e-07,0.0042804289695219854,0.0048066823477981675,0.0028789002616972782,0.00051987284035977233,1.0686327229308694e-09,6.9844333916526237e-06,0.0040894401654980031
2.61103507222298e-08,0.904144597339919,5.9491586335030194e-09,4.1220518938118596e-11,3.6626332110131502e-11,6.1539385102704438e-15,4.7294871731541075e-12,0.0,0.0,1.4187788093759641e-05,4.4222692218360401e-08,154.0,0.0,0.9810693164254215,1.0,18.999441425875268,0.0017954841187309083,1.5310579015652568e-07,0.0044221575537687977,0.0049663467664280208,0.0029753333095420393,0.00053712452827286896,1.104128726763402e-09,7.2164402193611091e-06,0.0042268666476968451
