Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298)
1.1448464326375275e-11,0.7327975655433144,4.3882315179412856e-12,1.5596771129211494e-17,1.5150861437790449e-17,1.7705982994549203e-27,9.6358435592604043e-22,0.0,0.0,1.0396643948392186e-11,9.8064708261507079e-20,154.0,0.0,0.99998960321713781,1.0,18.999999953022567,8.6645211992285716e-07,1.7586379457507194e-07,2.9022962132505869e-06,2.9399407898871265e-06,1.4258899714923842e-06,4.2269456373506596e-08,7.9079333398305807e-13,4.696767816669004e-09,2.0392374435985125e-06,5.6766297682603895e-16,6.2464834891014989e-11,6.5687999851324641e-11,1.3558073229710563e-12,1.3553088804595206e-12,3.1878891659772969e-16,8.4056325974938341e-13,1.7965359493727909e-16,4.5757484418488274e-12,1.0306114013603629e-28,9.7037794286161706e-29,9.7038243936002663e-29,5.761082637480753e-16,2.6060744758996458e-18,4.2775474012949043e-17,8.137301813234188e-20,1.7297791067744062e-20,4.2766771357115214e-19,5.897737592644001e-22,7.9532647622573572e-25,9.8837284665086173e-26,3.6581574399945214e-29,5.4142500709156714e-33,4.5959032570873957e-32,8.4136659119984334e-28,8.2573337224490034e-33,5.8768924301079029e-13,2.4234667889695725e-19,2.3908139129466929e-21,7.895208832874355e-23,3.8234406395504211e-24,6.1016268127019709e-22,4.5733478421572224e-29,2.61394660689305e-29
1.1787565218468281e-11,0.7327975655324714,4.5188053789585297e-12,1.6548940649734637e-17,1.6063086674198086e-17,1.9805671513289527e-27,1.0518386024620027e-21,0.0,0.0,1.0982734974597515e-11,1.072798247077625e-19,154.0,0.0,0.99998929536781522,1.0,18.999999950432297,8.9211582656905529e-07,1.7586374691399484e-07,2.9870737966192594e-06,3.0270062282256971e-06,1.470226619923404e-06,4.4706136238521481e-08,8.1442932307386199e-13,4.8497466023980486e-09,2.1026456242981746e-06,6.0038678185039204e-16,6.6219498095270488e-11,6.9575737181772482e-11,1.4789048482769465e-12,1.4783599717278334e-12,3.4810633078340319e-16,8.9341686273577662e-13,1.9677021832885504e-16,4.8508055587760263e-12,1.262837694317098e-28,1.1890382608172724e-28,1.1890439347757345e-28,6.3075146349775855e-16,2.8433624297164161e-18,4.4168718870555573e-17,8.4096834638721641e-20,1.8309851841724052e-20,4.6651578631988003e-19,6.6284632185846212e-22,9.2057073383093282e-25,1.1443740351566274e-25,4.3632123242466777e-29,6.4911969749735025e-33,5.3220215135447611e-32,9.7423479118821061e-28,9.8332352375243503e-33,6.2464059662624835e-13,2.5682816297360486e-19,2.6048887555722481e-21,8.3807111091285758e-23,4.0580607238322887e-24,6.6593304757327868e-22,4.9828491152860761e-29,2.8480014958539194e-29
1.2126666110561288e-11,0.7327975655213673,4.64941352575858e-12,1.7530125120835803e-17,1.7002061040329428e-17,2.2086611351125491e-27,1.1453277827984879e-21,0.0,0.0,1.1584832902324571e-11,1.1709366944183338e-19,154.0,0.0,0.99998898751855514,1.0,18.999999947779632,9.1777950981248027e-07,1.7586369923736053e-07,3.0717888308552347e-06,3.1140716044334851e-06,1.5145632511930997e-06,4.7205188092950072e-08,8.379805045284339e-13,5.0027258743109694e-09,2.1660537861940393e-06,6.3394822495151148e-16,7.0083730818080359e-11,7.3571720406281373e-11,1.6091779139553256e-12,1.6085838240163433e-12,3.7915455350445563e-16,9.4787947718193069e-13,2.1493538547675893e-16,5.1338909218581206e-12,1.5385279686465082e-28,1.4486251264127638e-28,1.4486322397003447e-28,6.8884827214095889e-16,3.0945617677393258e-18,4.5561968156249428e-17,8.6825264670341596e-20,1.9348278520434091e-20,5.0759875833894688e-19,7.4244971945444952e-22,1.061038056676412e-24,1.3194026839744354e-25,5.1778902095642457e-29,7.7428788188789205e-33,6.136789944631222e-32,1.1233218562721787e-27,1.1652159809197273e-32,6.6271668453316702e-13,2.7172504780044694e-19,2.8310978713564638e-21,8.8805491116308611e-23,4.2999227241507169e-24,7.2499186175720677e-22,5.4155619598008468e-29,3.0953232093855314e-29
1.2465767002654294e-11,0.7327975655100037,4.7800559605826008e-12,1.8540388621607383e-17,1.7967791632721963e-17,2.455891240827385e-27,1.2442032078694845e-21,0.0,0.0,1.2202938041155347e-11,1.2752932845448037e-19,154.0,0.0,0.99998867966935756,1.0,18.999999945065042,9.434431696531481e-07,1.7586365155745003e-07,3.1564417699306158e-06,3.2011369188876994e-06,1.5588998652969131e-06,4.9766158049614533e-08,8.6124797941121318e-13,5.1557054540236145e-09,2.2294619292795792e-06,6.6834121054759254e-16,7.4057532914193755e-11,7.76756673122062e-11,1.7468233560965303e-12,1.7461771950088842e-12,4.1198167903042204e-16,1.003950553088845e-12,2.3417940861489786e-16,5.4250046110093178e-12,1.8641606063006621e-28,1.7552390437702325e-28,1.7552479058538502e-28,7.5051535005884386e-16,3.3600607812432666e-18,4.6955220245705958e-17,8.9558305267604425e-20,2.0412883610862535e-20,5.5097372728185874e-19,8.289523954474391e-22,1.2180518967575834e-24,1.515122645813373e-25,6.1152391594859032e-29,9.191381060637365e-33,7.047967840649111e-32,1.2900479352927519e-27,1.3742883337764579e-32,7.0191711227124826e-13,2.8703695507324424e-19,3.0697458173085117e-21,9.3947097167570642e-23,4.5490484585340937e-24,7.8743219648618508e-22,5.8720689624413014e-29,3.3562447312245036e-29
1.28048678947473e-11,0.7327975654983832,4.9107326856648303e-12,1.9579794797512011e-17,1.8960285556194737e-17,2.7232974427377244e-27,1.3486162311313179e-21,0.0,0.0,1.2837050698192394e-11,1.3861026777546916e-19,154.0,0.0,0.99998837182022249,1.0,18.999999942288973,9.6910680609107434e-07,1.7586360387697853e-07,3.241033064364613e-06,3.2882021712980824e-06,1.6032364622341462e-06,5.2388595673581762e-08,8.8464440946921213e-13,5.3086852190550479e-09,2.2928700535537887e-06,7.0355968943827058e-16,7.814090423857518e-11,8.1887296868997065e-11,1.8920374744807106e-12,1.8913363062930089e-12,4.4663567051212336e-16,1.0616295406537504e-12,2.5453251718782985e-16,5.7241467068499959e-12,2.246997697474065e-28,2.1157185735000106e-28,2.1157295487859757e-28,8.158702275184442e-16,3.6402470796441553e-18,4.8348474022767094e-17,9.2295954413109417e-20,2.1503481097617518e-20,5.9669735330952783e-19,9.227324576962981e-22,1.3930117982151288e-24,1.7332946061545089e-25,7.1894862814261377e-29,1.0860976955793573e-32,8.0637664911115193e-32,1.475916055895485e-27,1.6136780350135041e-32,7.422414855245656e-13,3.0276350896933953e-19,3.321134763316999e-21,9.9231798870646702e-23,4.8054597551026624e-24,8.5334703186920041e-22,6.352948143636477e-29,3.6310964351808151e-29
1.3143968786840307e-11,0.732797565486507,5.0414437032328134e-12,2.0648406876561856e-17,1.9979549923642918e-17,3.0119478251864982e-27,1.4587182472995633e-21,0.0,0.0,1.3487171178147126e-11,1.5036032158522482e-19,154.0,0.0,0.99998806397114992,1.0,18.999999939451858,9.9477041912627476e-07,1.7586355619564428e-07,3.3255631613523666e-06,3.3752673617387252e-06,1.6475730420053189e-06,5.5072053853370519e-08,9.0817912525323891e-13,5.4616650859094335e-09,2.3562781590174009e-06,7.3959765704378365e-16,8.2333844646338972e-11,8.6206329185694641e-11,2.0450160509936182e-12,2.0442568617684381e-12,4.8316436448437739e-16,1.1209158902641723e-12,2.7602486069448677e-16,6.0313172906739928e-12,2.6951272041361007e-28,2.5376800463076085e-28,2.5376935620370627e-28,8.8503126678476316e-16,3.9355076125139357e-18,4.9741728726976267e-17,9.5038210746690264e-20,2.2619886387636047e-20,6.4482587551437651e-19,1.0241773150867604e-21,1.5873926875330458e-24,1.9757752706049408e-25,8.4160603507968576e-29,1.2778197187838427e-32,9.1928454016441205e-32,1.6825114467547552e-27,1.8867889438717532e-32,7.8368941011718783e-13,3.1890433605492441e-19,3.5855645812837755e-21,1.0465946668068781e-22,5.0691784516590601e-24,9.2282925880956274e-22,6.8587731279931869e-29,3.920206182586473e-29
1.3483069678933314e-11,0.732797565474377,5.1721890155073272e-12,2.1746287668757361e-17,2.1025591856169078e-17,3.3229388587108062e-27,1.5746606927811948e-21,0.0,0.0,1.4153299783332796e-11,1.6280369541566884e-19,154.0,0.0,0.99998775612213986,1.0,18.999999936554154,1.0204340087587655e-06,1.758635085130156e-07,3.4100325047604557e-06,3.4623324905288931e-06,1.6919096046110029e-06,5.7816088805437271e-08,9.3159055383901932e-13,5.6146449968130372e-09,2.419686245671226e-06,7.7644915346931568e-16,8.6636353992698412e-11,9.0632485514322017e-11,2.2059543470778455e-12,2.2051340450993049e-12,5.2161547024329004e-16,1.1818090524996924e-12,2.9868650829578993e-16,6.3465164444443996e-12,3.217538370196659e-28,3.029588592150251e-28,3.0296051473039171e-28,9.5811765943902435e-16,4.2462286647129704e-18,5.1134983832573733e-17,9.7785073341955883e-20,2.3761916311990969e-20,6.9541511147124464e-19,1.133683686746171e-21,1.8027474475423487e-24,2.2445207497346166e-25,9.8116722493881738e-29,1.4971999442138446e-32,1.04443281057073e-31,1.9115044559497569e-27,2.1973083462212512e-32,8.2626049201447373e-13,3.354590652881401e-19,3.8633328421119838e-21,1.1022997188346676e-22,5.3402263956638708e-24,9.9597167876419727e-22,7.3901131385364865e-29,4.2238993190030489e-29
1.382217057102632e-11,0.7327975654619953,5.3029686247038063e-12,2.2873499654212388e-17,2.2098418481430286e-17,3.6573895722664509e-27,1.6965950371284421e-21,0.0,0.0,1.4835436814168318e-11,1.7596488956796146e-19,154.0,0.0,0.9999874482731923,1.0,18.9999999335963,1.0460975749885617e-06,1.7586346082910498e-07,3.4944415358286154e-06,3.5493975576202765e-06,1.736246150051591e-06,6.0620259372592161e-08,9.5497053425784926e-13,5.7676249081590336e-09,2.4830943135158172e-06,8.1410825410210949e-16,9.104843213292124e-11,9.5165488010118822e-11,2.3750472122599065e-12,2.3741626281979565e-12,5.6203659637937731e-16,1.2443084780923991e-12,3.2254746556807274e-16,6.6697442506486492e-12,3.8239952153932233e-28,3.6006390034066003e-28,3.6006591764291592e-28,1.0352492466140859e-15,4.5727959939612548e-18,5.2528238942261589e-17,1.0053654151147283e-19,2.4929388825546705e-20,7.4852054617686336e-19,1.2516556371525235e-21,2.0406920738133623e-24,2.5415677009786141e-25,1.1394096679762068e-28,1.747338215634653e-32,1.1827714141133495e-31,2.1646344166401004e-27,2.5491609869583345e-32,8.699543372939744e-13,3.524273275147798e-19,4.1547353008518831e-21,1.1594318642024092e-22,5.6186254421760448e-24,1.0728670225228275e-21,7.947533924754039e-29,4.5424992046529058e-29
1.4161271463119327e-11,0.7327975654493637,5.433782533029322e-12,2.4030104801146478e-17,2.3198036937398548e-17,4.0164542844239665e-27,1.8246728017817781e-21,0.0,0.0,1.5533582568131177e-11,1.8986886504116696e-19,154.0,0.0,0.99998714042430725,1.0,18.999999930578731,1.0717611178156793e-06,1.7586341314435118e-07,3.5787906917204114e-06,3.6364625628914117e-06,1.7805826783273035e-06,6.3484128473053332e-08,9.784686789300278e-13,5.9206047917175806e-09,2.5465023625514794e-06,8.5256908906273625e-16,9.5570078922334409e-11,9.9805060232103152e-11,2.5524888546611776e-12,2.5515367418274228e-12,6.0447519467240834e-16,1.3084136180127581e-12,3.4763763907974519e-16,7.001000792585213e-12,4.5255517465947668e-28,4.2612409685270925e-28,4.2612654307550792e-28,1.1165468748276309e-15,4.9155945352206617e-18,5.3921493798696795e-17,1.0329261482732732e-19,2.6122123626850506e-20,8.041971486971703e-19,1.3785086248751097e-21,2.3029434595985277e-24,2.8690816876945117e-25,1.3182859873923863e-28,2.0316711186473648e-32,1.3353104810224215e-31,2.4437510910857178e-27,2.9466589670949956e-32,9.1477055220860259e-13,3.6980875650976388e-19,4.4600648949355165e-21,1.2179898324939005e-22,5.9043974580021229e-24,1.1536079110733071e-21,8.5315958463159173e-29,4.8763261191497851e-29
1.4500372355212333e-11,0.7327975654364839,5.5646307426848839e-12,2.5216164707330879e-17,2.4324454369611589e-17,4.401313057651853e-27,1.9590455460523547e-21,0.0,0.0,1.6247737340569168e-11,2.0454091847323885e-19,154.0,0.0,0.99998683257548471,1.0,18.999999927501875,1.097424637240134e-06,1.7586336545918921e-07,3.6630804066495481e-06,3.7235275065371147e-06,1.8249191894383621e-06,6.6407261974349412e-08,1.0019106791024058e-12,6.0735846269005069e-09,2.6099103927785234e-06,8.9182582807019606e-16,1.0020129421629398e-10,1.0455092675674527e-10,2.738473016672183e-12,2.7374500512056293e-12,6.489786030405978e-16,1.3741239234049523e-12,3.7398686350943362e-16,7.3402861541360075e-12,5.3342876504869272e-28,5.0227701544155001e-28,5.0227996808621949e-28,1.2021321121959084e-15,5.2750086246887742e-18,5.5314748214650327e-17,1.0605329299071548e-19,2.7339941676182604e-20,8.6249951482684995e-19,1.5146663514522767e-21,2.5912935921029252e-24,3.2293243088297645e-25,1.5198827521398104e-28,2.3538974084041665e-32,1.5031049741847654e-31,2.7507865307552993e-27,3.3944137441898297e-32,9.6070874313906485e-13,3.876029881677993e-19,4.7796125228020263e-21,1.2779723606536751e-22,6.197564318420417e-24,1.2382868858398092e-21,9.1428553625002103e-29,5.2256981127976351e-29
1.4839473247305338e-11,0.7327975654233576,5.6955132558641662e-12,2.643174052582029e-17,2.547767793284444e-17,4.8131771633178602e-27,2.0998648752068875e-21,0.0,0.0,1.6977901424272367e-11,2.200067530292867e-19,154.0,0.0,0.99998652472672467,1.0,18.999999924366172,1.1230881332619421e-06,1.7586331777389128e-07,3.7473111112884514e-06,3.8105923886796469e-06,1.8692556833850539e-06,6.9389229284625898e-08,1.025189157131916e-12,6.2265643987393009e-09,2.6733184041973495e-06,9.318726883950548e-16,1.0494207787017758e-10,1.0940281338434479e-10,2.9331928791950877e-12,2.9320956602860865e-12,6.9559402213042606e-16,1.4414388456235662e-12,4.016248868663046e-16,7.6876004198829169e-12,6.263599519780821e-28,5.8978425137243653e-28,5.8978779977647906e-28,1.2921273932920838e-15,5.6514218746249711e-18,5.6708002053966806e-17,1.0881857579792247e-19,2.8582665448481449e-20,9.2348179240539379e-19,1.6605624098209098e-21,2.9076277860106164e-24,3.6246766692942546e-25,1.7464586715117839e-28,2.7180514210263657e-32,1.6872656472286863e-31,3.0877752165009923e-27,3.8974139863010827e-32,1.0077685166208474e-12,4.0580966092841182e-19,5.1136666352138039e-21,1.3393781944628185e-22,6.4981479088338555e-24,1.3269963925749572e-21,9.7818642504281323e-29,5.5909305597628609e-29
1.5178574139398345e-11,0.7327975654099874,5.8264300747552538e-12,2.7676893071986858e-17,2.6657714789008156e-17,5.2532818242979652e-27,2.2472824297982934e-21,0.0,0.0,1.772407511008817e-11,2.3629238323896861e-19,154.0,0.0,0.99998621687802713,1.0,18.999999921172051,1.1487516058811186e-06,1.758632700885413e-07,3.8314832336205619e-06,3.8976572090144521e-06,1.9135921601677419e-06,7.2429602500510041e-08,1.0486208859519474e-12,6.3795440949350914e-09,2.7367263968084714e-06,9.7270392342647818e-16,1.0979242973937322e-10,1.143604468463759e-10,3.1368411948941914e-12,3.135666244955233e-12,7.4436854789390149e-16,1.5103578361844264e-12,4.3058139105922546e-16,8.0429436749343677e-12,7.3280246344216286e-28,6.9001483183482415e-28,6.9001907844267357e-28,1.3866558003366494e-15,6.0452173435263124e-18,5.8101255204127305e-17,1.1158846309047254e-19,2.9850118568550113e-20,9.8719778924912239e-19,1.8166379004133641e-21,3.2539047341110496e-24,4.0576139586556947e-25,2.0004124279187401e-28,3.1284484974679226e-32,1.888947177729802e-31,3.4568322943181029e-27,4.4609627439555023e-32,1.0559494793080506e-12,4.2442841516354956e-19,5.462513824438302e-21,1.4022060864124374e-22,6.8061701222977498e-24,1.4198288042617093e-21,1.0449170732114677e-28,5.9723368022508173e-29
1.551767503149135e-11,0.732797565396374,5.9573812015393315e-12,2.895168274583938e-17,2.7864572108876256e-17,5.7228918871772474e-27,2.4014498940552944e-21,0.0,0.0,1.8486258686474373e-11,2.5342420866804506e-19,154.0,0.0,0.99998590902939211,1.0,18.999999917919929,1.1744150550976794e-06,1.7586322240314385e-07,3.9155971983217519e-06,3.9847219675090498e-06,1.9579286197868225e-06,7.552795702558368e-08,1.0722474772744171e-12,6.5325237062665921e-09,2.8001343706124413e-06,1.0143138309565769e-15,1.1475234967928046e-10,1.1942355502100367e-10,3.3496101883806501e-12,3.3483539532569669e-12,7.9534914718628318e-16,1.5808803468027165e-12,4.6088597649060101e-16,8.4063160050484749e-12,8.5435350599412361e-28,8.044729177288706e-28,8.044779797701837e-28,1.4858412161007724e-15,6.4567774059361282e-18,5.9494507581083076e-17,1.1436295476211636e-19,3.1142126075662476e-20,1.0537008950142249e-18,1.9833431559766073e-21,3.6321751191364306e-24,4.5307294073596877e-25,2.2843216377059305e-28,3.5897589517013101e-32,2.1093593519805934e-31,3.8601741322036361e-27,5.0907557359710702e-32,1.1052512380014266e-12,4.4345889362216459e-19,5.8264383967708625e-21,1.4664547972474067e-22,7.1216528612554065e-24,1.5168764042872582e-21,1.114531865673734e-28,6.3702276831255448e-29
1.5856775923584358e-11,0.7327975653825195,6.0883666383908423e-12,3.0256169543198485e-17,2.9098257071954933e-17,6.2233012557160778e-27,2.5625189950609964e-21,0.0,0.0,1.9264452439563223e-11,2.7142900595212391e-19,154.0,0.0,0.99998560118081958,1.0,18.999999914610239,1.2000784809116404e-06,1.7586317471769045e-07,3.999653426849288e-06,4.0717866646935222e-06,2.0022650622426948e-06,7.8683871481426793e-08,1.095545400319379e-12,6.6855032261004367e-09,2.8635423256098263e-06,1.0566967519768894e-15,1.1982183754530856e-10,1.2459186690393032e-10,3.5716915687286674e-12,3.5703504179038456e-12,8.4858266082636995e-16,1.6530058293889457e-12,4.9256816398922736e-16,8.7777174966108666e-12,9.9276467961629127e-28,9.3480808360421558e-28,9.3481409489693924e-28,1.5898082919962135e-15,6.8864837672070333e-18,6.0887759125257064e-17,1.171420507506345e-19,3.2458514385214691e-20,1.1230440925528295e-18,2.161137490318414e-21,4.0445813855641279e-24,5.0467341136629785e-25,2.6009468952611961e-28,4.1070254033390988e-32,2.3497669850508497e-31,4.3001181955446295e-27,5.7928989686069384e-32,1.1556733996454122e-12,4.6290074136635822e-19,6.2057224341059059e-21,1.5321230957446255e-22,7.4446180372539681e-24,1.6182313887417926e-21,1.1870847618411162e-28,6.7849116132265467e-29
1.6195876815677364e-11,0.732797565368426,6.21938638747814e-12,3.159041309645487e-17,3.0358776865754421e-17,6.7558302644997465e-27,2.7306414989250389e-21,0.0,0.0,2.0058656653395733e-11,2.9033389433327844e-19,154.0,0.0,0.99998529333230957,1.0,18.999999911243382,1.2257418833230172e-06,1.7586312703220965e-07,4.0836523377663833e-06,4.1588513002166059e-06,2.0466014875357429e-06,8.1896927383137072e-08,1.1188707287535108e-12,6.8384826495375049e-09,2.9269502618011661e-06,1.0998470663651842e-15,1.250008931928736e-10,1.2986511249805872e-10,3.8032765791157094e-12,3.8018468058974946e-12,9.0411581573286988e-16,1.7267337360311007e-12,5.2565740247362298e-16,9.157148236571061e-12,1.1499383613528639e-27,1.0828119157109813e-27,1.0828190285278799e-27,1.6986823693955789e-15,7.3347175259320981e-18,6.2281009791460258e-17,1.1992575102327552e-19,3.3799111149913876e-20,1.1952799990824287e-18,2.3504882887233231e-21,4.4933516016618649e-24,5.6084493330869852e-25,2.9532260531111351e-28,4.6856501161947619e-32,2.6114863221390642e-31,4.7790764672030562e-27,6.5738894838903562e-32,1.2072155713149971e-12,4.8275360553822856e-19,6.6006460183390556e-21,1.5992097579034188e-22,7.7750875699819126e-24,1.7239858750660067e-21,1.2626293385469358e-28,7.2166948167228485e-29
1.653497770777037e-11,0.7327975653540949,6.3504404509640015e-12,3.2954472706000776e-17,3.1646138685116079e-17,7.3218234395218064e-27,2.9059692074732244e-21,0.0,0.0,2.0868871610102411e-11,3.1016630640825496e-19,154.0,0.0,0.99998498548386205,1.0,18.999999907819788,1.2514052623318256e-06,1.7586307934672218e-07,4.1675943469924831e-06,4.2459158738962377e-06,2.0909378956663571e-06,8.5166708889084464e-08,1.1424089988281821e-12,6.9914619730123139e-09,2.9903581791870086e-06,1.1437591894923461e-15,1.3028951647739672e-10,1.3524302272668922e-10,4.0445560368114424e-12,4.0430338585016095e-12,9.6199523470074317e-16,1.8020635189795359e-12,5.6018307512441116e-16,9.5446083123913185e-12,1.3279209582739766e-27,1.2504116559298837e-27,1.2504200427486903e-27,1.8125894150112451e-15,7.8018592257650562e-18,6.3674259546923537e-17,1.2271405557005503e-19,3.5163745152670537e-20,1.2704608978269552e-18,2.551870309385909e-21,4.9807924576844217e-24,6.218797496033653e-25,3.3442606934681783e-28,5.3313742177583468e-32,2.8958808450306242e-31,5.2995477457894066e-27,7.4405924204014678e-32,1.2598773602046103e-12,5.0301713518000198e-19,7.0114874043507248e-21,1.6677135663209581e-22,8.1130833865592993e-24,1.8342319088328671e-21,1.3412188231347357e-28,7.6658815202376441e-29
1.6874078599863377e-11,0.732797565339528,6.4815288310044898e-12,3.4348407273533432e-17,3.296034973379513e-17,7.9226545796441273e-27,3.0886539657815069e-21,0.0,0.0,2.1695097589519341e-11,3.3095405365602642e-19,154.0,0.0,0.99998467763547705,1.0,18.999999904339866,1.2770686179380818e-06,1.7586303166123955e-07,4.2514798672721328e-06,4.3329803860273783e-06,2.1352742866349272e-06,8.8492803331945976e-08,1.1658675922854816e-12,7.1444411940992179e-09,3.0537660777679048e-06,1.1884275793445598e-15,1.3568770725430303e-10,1.4072532962013108e-10,4.2957202459136239e-12,4.2941018040126288e-12,1.0222674150677097e-15,1.8789946306809328e-12,5.9617448591625333e-16,9.9400978121490036e-12,1.5289413044855945e-27,1.4397063691680791e-27,1.4397162249637483e-27,1.9316561447594919e-15,8.288288740273522e-18,6.5067508370023779e-17,1.2550696440058648e-19,3.6552246533568274e-20,1.3486386710259338e-18,2.7657671617465662e-21,5.5093073188574117e-24,6.8808255638125212e-25,3.7773584029985174e-28,6.0503641751074982e-32,3.2043721773811961e-31,5.8641377109666762e-27,8.4003322425869556e-32,1.3136583736530995e-12,5.2369098161583418e-19,7.4385226530366775e-21,1.737633311517996e-22,8.4586274229985052e-24,1.949061449196888e-21,1.4229060232602691e-28,8.1327735516252528e-29
