Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297)
1.8222152262536397e-05,0.5771293992804717,4.0539654155028412e-09,1.018864132433833e-08,3.0124032251747712e-05,8.0909624607441916e-10,0.0044004998351104907,0.0,0.0,0.00065421447429982291,0.021471577060736366,154.0,0.0,0.53691610368568388,1.0,18.860711455111147,0.0063099875931026013,6.9075585115549565e-10,0.0023589660596053394,0.0069682947536021649,0.0094266415347575658,0.0020630234587758959,5.3277691312537528e-09,3.5763880073203708e-05,0.0097932997892853663,5.7541556453502445e-11,0.16117621428073942,3.0181621350738233e-07,0.011311786932014052,0.0022807393675970248,1.2871091490215574e-06,2.7821678277211647e-07,9.0290972902086316e-07,0.14107460194904053,3.345338780000714e-05,0.001409085625228819,0.0029838439470342582,0.1078679456487638,7.5341012631443584e-07,6.2802199884199988e-13,3.6812788381771273e-11,2.2802731174400591e-10,1.6180387631437378e-06,0.00020009141910911358,0.00013451971081803726,1.2988286266773683e-05,4.8589888756784115e-05,0.0023863218889410855,3.2142308204914038e-12,0.0018214051200787765,0.00017609162541280972,2.6047765226070496e-07,2.0873617681305353e-05,1.8263302629417078e-05,1.4264101097116675e-09,8.6485726891974345e-09,5.1088820254770854e-05,7.5150327112284074e-13
1.8455582162219773e-05,0.5771272537584214,4.0851876241880773e-09,1.039508980358222e-08,3.039737741309756e-05,8.2829577285186491e-10,0.0044948753461958139,0.0,0.0,0.00065657503297517712,0.021709886802433305,154.0,0.0,0.53375463079111241,1.0,18.859670692141865,0.0062708053918995857,6.8755297419396852e-10,0.0023433914585948251,0.0069192209168738644,0.0095112830187608858,0.0020493036863149759,5.2899763078132152e-09,3.5510187012509716e-05,0.0098913894279672645,5.7158886514378674e-11,0.1622891039418341,2.9982380749038267e-07,0.0114181260447571,0.0022806245148753335,1.2869780953812296e-06,2.8100428525223839e-07,9.0281779469013484e-07,0.14218804346837913,3.3450973342430282e-05,0.0014167645637112067,0.0030272450931525118,0.10853119506571685,7.5935668890449682e-07,6.235670900697662e-13,3.7101424303712501e-11,2.2942995223362988e-10,1.6282114049597059e-06,0.00020224419375629085,0.00013596148763268451,1.3128390562364817e-05,4.9112078844166798e-05,0.0024358989883323228,3.2489026421694987e-12,0.0018664793652999837,0.00018039047357939065,2.6281728036064196e-07,2.1266468624942463e-05,1.8606076985504097e-05,1.4532557961204416e-09,8.8115828187743405e-09,5.2051766576209093e-05,7.6560784219024208e-13
1.868901206190315e-05,0.5771251411870484,4.1165458042268703e-09,1.0603173070933349e-08,3.0668349878812302e-05,8.4779280734530737e-10,0.0045898165706124315,0.0,0.0,0.00065895278644174547,0.021947417954181273,154.0,0.0,0.5306296997469464,1.0,18.858640464861899,0.006232091282192812,6.8438929511718566e-10,0.0023279936738164145,0.0068706874587579903,0.0095952989744462029,0.0020357407702246495,5.2526032145879174e-09,3.525931148646065e-05,0.00998902564994812,5.6780591590468839e-11,0.16338717400087663,2.9785401651388969e-07,0.011523764829320658,0.0022804666767952571,1.2868234412555449e-06,2.8377890044372604e-07,9.0270930457566162e-07,0.14329030797712122,3.3447275121652389e-05,0.0014242076073770131,0.0030705355570673008,0.10918373308268768,7.6524355749499645e-07,6.1916165785596329e-13,3.7387132768362731e-11,2.3080995316965102e-10,1.6382248763824263e-06,0.00020438364924673454,0.00013739424381351985,1.3267628002016895e-05,4.9630993556414236e-05,0.0024856644591331068,3.2833599417005821e-12,0.0019119933211068434,0.00018472774064762888,2.651396165066699e-07,2.1659115057853904e-05,1.8948646616420207e-05,1.480087507181651e-09,8.9745100705002085e-09,5.3014223425689466e-05,7.7970398917098549e-13
1.8922441961586526e-05,0.5771230609831572,4.1480312808091271e-09,1.0812847795400924e-08,3.0936974333885142e-05,8.6759010240252689e-10,0.0046853141987610895,0.0,0.0,0.00066134762580602284,0.022184183118354447,154.0,0.0,0.52754068419565903,1.0,18.857620589504801,0.006193838029150237,6.8126411841506863e-10,0.0023127696560161742,0.0068226852189350665,0.0096786962902893764,0.0020223320375569107,5.2156424597035577e-09,3.501120387906754e-05,0.010086213988913618,5.6406597128948742e-11,0.16447067974191179,2.959064527840417e-07,0.011628711211476085,0.0022802669507815685,1.2866457910566924e-06,2.8654078564742732e-07,9.0258468265981915e-07,0.1443815881129307,3.3442326064302609e-05,0.001431419965795258,0.003113713720578417,0.10982574992362187,7.7107176095394181e-07,6.1480483093527214e-13,3.7669964644025334e-11,2.321677165157419e-10,1.64808196780435e-06,0.00020650986913362156,0.00013881803742461595,1.3406004028391214e-05,5.0146654116506644e-05,0.0025356117515341896,3.3176040659846735e-12,0.0019579436610128662,0.00018910300534483819,2.6744485114484871e-07,2.2051495771357099e-05,1.9290958328669669e-05,1.5069010601640607e-09,9.137328981910685e-09,5.3976040385700717e-05,7.9378952324583833e-13
1.9155871861269902e-05,0.5771210125790723,4.1796353486153605e-09,1.1024070408059402e-08,3.1203275164658717e-05,8.8769038315689738e-10,0.0047813590897487074,0.0,0.0,0.0006637594438436928,0.022420194619582254,154.0,0.0,0.52448697214041518,1.0,18.856610886587099,0.0061560384363643335,6.7817676477779653e-10,0.0022977164619541,0.0067752052608698781,0.0097614817405327001,0.0020090748529574556,5.1790871148475281e-09,3.4765817680224633e-05,0.01018295988062172,5.6036829624645316e-11,0.1655398706473232,2.9398073896788265e-07,0.011732972982014447,0.0022800264085780816,1.2864457442899686e-06,2.8929009538015494e-07,9.0244434950113675e-07,0.14546207207227588,3.3436158387501678e-05,0.0014384067403409597,0.0031567780179857581,0.11045743145240672,7.7684230441025528e-07,6.1049579257705907e-13,3.7949969542859169e-11,2.3350363502437916e-10,1.6577854060126822e-06,0.00020862293632836396,0.00014023292598383286,1.3543524035452524e-05,5.0659081542434708e-05,0.0025857344553175099,3.3516363498759132e-12,0.002004327092350989,0.00019351584991412492,2.6973317156260869e-07,2.2443551516913764e-05,1.963296066888176e-05,1.5336924062861767e-09,9.3000149121858465e-09,5.4937071892932267e-05,8.0786232719723504e-13
1.9365958770984943e-05,0.5771191957463859,4.2081741159652488e-09,1.1215458028491796e-08,3.1440979058016453e-05,9.060419210470026e-10,0.0048682599793206209,0.0,0.0,0.00066594450876699372,0.022631970557613339,154.0,0.0,0.52176832120054906,1.0,18.855710706397289,0.0061224007762074239,6.7542993645830581e-10,0.0022843122796557353,0.0067329126221891168,0.0098354710095597091,0.0019972708045537962,5.1465284410781647e-09,3.4547260058030049e-05,0.010269657306299133,5.5707592787760913e-11,0.16649010493246644,2.9226597486618914e-07,0.011826229565364313,0.00227977588862207,1.2862470403772312e-06,2.9175384762786162e-07,9.0230495835747883e-07,0.14642542898859429,3.3429591632549709e-05,0.0014445060940797849,0.0031954372774686238,0.11101725835619287,7.8198730645380838e-07,6.0665787022363614e-13,3.8199596944006007e-11,2.346876017789049e-10,1.6663893309088343e-06,0.000210513519048765,0.00014149875882232566,1.3666564562727874e-05,5.1117519113791204e-05,0.0026309896776726561,3.3820853750330003e-12,0.0020464397790535731,0.00019751919838158517,2.7177835058422696e-07,2.279607644941961e-05,1.9940457130587099e-05,1.557782392447266e-09,9.4462988323633951e-09,5.5801212203419201e-05,8.2051527401181222e-13
1.9576045680699983e-05,0.5771174038257741,4.2367971630119142e-09,1.1408031958245455e-08,3.1676837498182234e-05,9.2464301856692224e-10,0.0049555904472777393,0.0,0.0,0.00066814316307297564,0.022843154401586855,154.0,0.0,0.51907735488989726,1.0,18.854818498727294,0.0060891196275670544,6.727127339820756e-10,0.0022710420682478354,0.0066910297149403624,0.0099089748468722139,0.0019855855752098106,5.1142877323087121e-09,3.4330836850706799e-05,0.010356004504531533,5.5381670035302345e-11,0.16742911575629496,2.9056834731886484e-07,0.011918943312612593,0.002279493902575556,1.2860310832963237e-06,2.9420764555252729e-07,9.0215346407689776e-07,0.14738032119004604,3.3422085866234133e-05,0.0014504303421851604,0.003234002008972408,0.11156899042976465,7.8708710032931164e-07,6.0285742868987727e-13,3.8447008366425849e-11,2.3585445906893469e-10,1.6748728576340869e-06,0.00021239357372297959,0.00014275746566071098,1.378891990136215e-05,5.1573369738668273e-05,0.0026763774191342683,3.4123648355211535e-12,0.0020888982755455586,0.00020155235144205335,2.738101105168493e-07,2.3148251269231766e-05,2.024762757083285e-05,1.5818484534657697e-09,9.5924388875189679e-09,5.6664502741826141e-05,8.3315480560825909e-13
1.9786132590415023e-05,0.5771156364290829,4.2654980306722777e-09,1.1601760079938147e-08,3.1910867564127097e-05,9.4349560929562364e-10,0.0050433441651347773,0.0,0.0,0.00067035533106722819,0.02305375458713774,154.0,0.0,0.51641365525529814,1.0,18.85393414106278,0.0060561898721759547,6.7002469395268859e-10,0.0022579037919086553,0.00664955044376149,0.0099819979636124219,0.001974017388004692,5.0823601119889377e-09,3.4116515323024822e-05,0.010442005243428417,5.5059011805862914e-11,0.16835707358555252,2.8888759647874043e-07,0.012011119634736552,0.0022791811817446952,1.2857982774097154e-06,2.9665159626577921e-07,9.0199015031425754e-07,0.14832687716337287,3.3413663183476383e-05,0.0014561829875257032,0.0032724711756299441,0.11211275461890556,7.9214237228504774e-07,5.9909389313616055e-13,3.869223770509964e-11,2.3700447514693182e-10,1.6832378491358624e-06,0.00021426315922757003,0.00014400908734560141,1.3910593879141499e-05,5.2026648296154898e-05,0.0027218932839629438,3.4424756786075629e-12,0.0021317002493117477,0.00020561501188588117,2.7582858160861699e-07,2.3500036684236956e-05,2.0554437879503917e-05,1.6058879042929612e-09,9.7384187414284927e-09,5.7526847003723131e-05,8.4577951841454533e-13
1.9996219500130064e-05,0.5771138931778038,4.2942713049068709e-09,1.1796610194459473e-08,3.2143086111717671e-05,9.6260160822633317e-10,0.0051315149057187094,0.0,0.0,0.0006725809376003359,0.023263779384694934,154.0,0.0,0.51377681276593934,1.0,18.853057513451589,0.0060236064436002277,6.6736536246051548e-10,0.0022448955226823729,0.0066084688329480171,0.010054545002128401,0.001962564432052272,5.0507412447085904e-09,3.3904266368471753e-05,0.010527663232293762,5.4739567589557923e-11,0.16927414547300729,2.8722347288632008e-07,0.012102763861407873,0.0022788384425004755,1.2855490318591552e-06,2.9908580520735736e-07,9.0181530410376283e-07,0.14926522279325463,3.3404345260098818e-05,0.0014617674673854408,0.0033108437722267009,0.11264867531448447,7.9715379461300797e-07,5.9536675244324703e-13,3.8935318049799092e-11,2.3813791286805104e-10,1.6914861309890551e-06,0.00021612233393232389,0.00014525366418215163,1.4031590294860967e-05,5.2477369566356412e-05,0.0027675329603220988,3.4724188443904387e-12,0.0021748433885496595,0.0002097068848269477,2.7783389220549324e-07,2.3851394585080334e-05,2.0860855026185165e-05,1.6298981407061756e-09,9.8842225368160182e-09,5.8388151313325047e-05,8.5838805328509451e-13
2.0206306409845104e-05,0.5771121736988094,4.3231128053463599e-09,1.1992550046618739e-08,3.2373509697488449e-05,9.8196291668705724e-10,0.0052200965411425514,0.0,0.0,0.00067481990818142666,0.023473236903353657,154.0,0.0,0.5111664260967812,1.0,18.852188498308898,0.0059913643315557697,6.6473429487430623e-10,0.0022320152984731667,0.0065677790273756705,0.010126620537345064,0.0019512249984430705,5.0194263184054035e-09,3.3694057690552266e-05,0.010612982122837402,5.4423289722497523e-11,0.17018049514727088,2.8557572837104443e-07,0.012193881242803935,0.0022784663868978899,1.2852837295487375e-06,3.0151037617967225e-07,9.0162919403861072e-07,0.15019548142887884,3.3394153364600946e-05,0.0014671871546969118,0.003349118824577251,0.11317687441818834,8.0212202611304859e-07,5.9167543948231789e-13,3.9176281967449461e-11,2.3925502982557159e-10,1.6996194923196916e-06,0.00021797115563898316,0.00014649123623550824,1.4151912922126238e-05,5.2925548223125349e-05,0.0028132922182204988,3.5021952667252417e-12,0.0022183254018893514,0.00021382767770492379,2.798261687891868e-07,2.4202288015381418e-05,2.1166846938295616e-05,1.6538766372683574e-09,1.0029834889778196e-08,5.9248324790827397e-05,8.709790904900415e-13
2.039538462858864e-05,0.5771106461912325,4.3491233479535777e-09,1.2169800955165962e-08,3.2579369802999625e-05,9.9960794276500521e-10,0.0053001663416444135,0.0,0.0,0.00067684634715284135,0.023661270221434754,154.0,0.0,0.50883937256744061,1.0,18.851412798078012,0.0059626341632377997,6.6239013944421769e-10,0.0022205309938605252,0.0065314884535348896,0.010191089111646083,0.0019411151784093901,4.9914990381632407e-09,3.350658936944075e-05,0.010689482167944866,5.4141308062234826e-11,0.17098717507095162,2.8410655962984256e-07,0.01227544070973066,0.0022781070402164015,1.2850315459674376e-06,3.0368433409155407e-07,9.014522867797672e-07,0.151025899771357,3.3384250670677335e-05,0.0014719267125080338,0.003383482190706139,0.11364575044044216,8.0655704013857422e-07,5.8838345244134092e-13,3.9391366283442115e-11,2.4024668959155089e-10,1.7068427106399472e-06,0.0002196262908456815,0.0001475990948802284,1.4259630285446299e-05,5.3326747067557648e-05,0.0028545743609268274,3.528852245349015e-12,0.0022577470736625952,0.00021756087791180396,2.8160817669804154e-07,2.451766528907359e-05,2.1441850334105806e-05,1.6754281176330715e-09,1.0160709983376668e-08,6.0021441157492542e-05,8.8229500392143915e-13
2.0584462847332175e-05,0.5771091373830773,4.3751798464286359e-09,1.2347884838159219e-08,3.2783801142719758e-05,1.0174626560343913e-09,0.0053805597501460165,0.0,0.0,0.00067888349835301567,0.023848856175210615,154.0,0.0,0.50653314820508155,1.0,18.850643088243672,0.0059341728842186563,6.600682132903071e-10,0.0022091475102338416,0.0064955064956326259,0.010255182663396735,0.00193109472468324,4.9638111915886039e-09,3.3320728300838568e-05,0.010765713039055425,5.3861818994137156e-11,0.17178541484387047,2.8265028629869795e-07,0.012356581339934308,0.0022777249965945405,1.2847669435169506e-06,3.0585064146552031e-07,9.0126666766019564e-07,0.15184995202769092,3.3373671914657038e-05,0.0014765378400860524,0.0034177651137771701,0.11410855422236808,8.109580543373758e-07,5.85119689124409e-13,3.9604784848124192e-11,2.4122551465724161e-10,1.7139755187113869e-06,0.00022127312823841868,0.00014870134060961798,1.4366807610004032e-05,5.3725908637199971e-05,0.0028959470311072434,3.5553755797654206e-12,0.0022974397514996911,0.00022131705817282898,2.8337981768329291e-07,2.4832611838361431e-05,2.1716462039562385e-05,1.6969501642082447e-09,1.0291407345978967e-08,6.0793507673079728e-05,8.9359479997290022e-13
2.077354106607571e-05,0.5771076470179479,4.401279499171542e-09,1.2526778122715927e-08,3.2986815402089015e-05,1.0355284065608889e-09,0.0054612724976708322,0.0,0.0,0.00068093130907500958,0.024036000354167652,154.0,0.0,0.50424747669041958,1.0,18.849879287931323,0.0059059769702633847,6.577682105826475e-10,0.0021978635162158864,0.0064598291269770038,0.010318904392741185,0.0019211624419585456,4.9363595921872518e-09,3.3136453097610588e-05,0.010841677283111186,5.3584789179125816e-11,0.17257532723132959,2.8120673909453766e-07,0.01243730680138466,0.0022773207390706417,1.2844901890946356e-06,3.0800937069978575e-07,9.0107252390609677e-07,0.15266772308529489,3.3362431787123197e-05,0.0014810228672641986,0.0034519669457281914,0.11456536968619788,8.153255220705211e-07,5.8188377397189336e-13,3.981656003367534e-11,2.4219168236180052e-10,1.7210191485649612e-06,0.00022291170902410593,0.00014979800190259199,1.4473447582763133e-05,5.4123043363942235e-05,0.0029374073085694698,3.5817659349198343e-12,0.0023374018062596634,0.00022509601004198459,2.8514118021801163e-07,2.5147102966654976e-05,2.1990660649855319e-05,1.7184410893375069e-09,1.0421916693246427e-08,6.1564463583053708e-05,9.0487759787410332e-13
2.0962619284819247e-05,0.5771061748441632,4.4274190182230802e-09,1.2706457242017999e-08,3.3188424113603193e-05,1.0538065350265075e-09,0.0055423003754280185,0.0,0.0,0.00068298972722475768,0.024222708250386197,154.0,0.0,0.50198208658634336,1.0,18.849121317701357,0.0058780429406574851,6.5548983098387317e-10,0.0021866776875784726,0.0064244523952751613,0.010382257458803027,0.0019113171741327508,4.909141093530229e-09,3.2953742637989577e-05,0.010917377412104053,5.3310186371446002e-11,0.17335702301656328,2.7977574884719718e-07,0.012517620713665625,0.0022768947420737646,1.2842015452599725e-06,3.1016059319903787e-07,9.0087003970014989e-07,0.15347929631579918,3.3350544731149732e-05,0.0014853840846035412,0.0034860870573696673,0.11501627926523916,8.1965988862568814e-07,5.786753360793852e-13,4.0026713812216009e-11,2.4314536689887542e-10,1.7279748105538767e-06,0.00022454207413575398,0.00015088910708746482,1.4579552870820496e-05,5.4518161593796025e-05,0.0029789523225471487,3.6080239708424918e-12,0.0023776316214788335,0.00022889752659818071,2.8689235164105174e-07,2.5461114622987811e-05,2.2264425318684347e-05,1.7398992494846951e-09,1.0552228024631497e-08,6.2334249810236302e-05,9.1614253983589789e-13
2.1151697503562782e-05,0.5771047206145615,4.4535937173423172e-09,1.2886898636004326e-08,3.338863870824905e-05,1.0722983669233384e-09,0.0056236392337327308,0.0,0.0,0.00068505870123277313,0.024408985260378203,154.0,0.0,0.49973671123367003,1.0,18.84836909955089,0.0058503673591436293,6.532327795301793e-10,0.00217558874074227,0.0063893724190555359,0.0104452449803598,0.0019015577691624827,4.8821527519502282e-09,3.2772577158550286e-05,0.010992815903670263,5.3037978438116794e-11,0.17413061104160477,2.7835715001992152e-07,0.012597526648750162,0.0022764474715615277,1.283901274583963e-06,3.1230437939128138e-07,9.0065939924225948e-07,0.1542847536082235,3.3338024946930533e-05,0.0014896237440199284,0.0035201248380690386,0.11546136393629847,8.2396159136078508e-07,5.7549402839306358e-13,4.0235267724039555e-11,2.4408673938522555e-10,1.734843693779753e-06,0.00022616426424940166,0.00015197468426292888,1.4685126118879155e-05,5.4911273577758642e-05,0.0030205792509171055,3.6341503420242478e-12,0.0024181275931965916,0.00023272140244300776,2.8863341817570361e-07,2.5774623401838473e-05,2.2537735777536464e-05,1.7613230452214506e-09,1.0682331612503575e-08,6.3102808889953981e-05,9.2738879184339257e-13
2.1340775722306318e-05,0.5771032840869242,4.4798000135634991e-09,1.3068078753144263e-08,3.3587470501231063e-05,1.0910052137589437e-09,0.005705284980852183,0.0,0.0,0.00068713817979919052,0.024594836687344229,154.0,0.0,0.49751108863442622,1.0,18.847622556871585,0.005822946834724535,6.5099676651809324e-10,0.0021645954225964379,0.0063545853819785532,0.010507870036607607,0.0018918830819640083,4.855391610460379e-09,3.2592936812378217e-05,0.011067995201763926,5.2768133440697911e-11,0.17489619825452526,2.7695078282579988e-07,0.01267702813190325,0.0022759793852116027,1.2835896316081888e-06,3.1444079874690543e-07,9.0044078109492043e-07,0.15508417541016742,3.3324886396634492e-05,0.0014937440595007903,0.0035540796953922775,0.1159007032604349,8.2823105991524406e-07,5.7233950239994669e-13,4.0442242947928774e-11,2.4501596794514887e-10,1.7416269665446887e-06,0.00022777831971150048,0.00015305476125662828,1.4790169953950931e-05,5.5302389497776995e-05,0.0030622853193162675,3.6601456985748424e-12,0.0024588881297521134,0.00023656743369953519,2.9036446495084235e-07,2.6087606573383223e-05,2.2810572347481106e-05,1.7827109232916105e-09,1.0812217990558902e-08,6.3870084900142916e-05,9.3861554414304059e-13
