Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504)
4.197952390686817e-19,0.44369582851559825,2.6780391491306651e-19,8.5707732757357231e-32,8.2692214178195043e-32,1.680483579686273e-49,5.596428838924143e-43,0.0,0.0,1.1213628902806024e-19,1.0132429527345547e-34,154.0,0.0,0.99999999999931766,1.0,19.0,3.8515072766658636e-14,2.0235414556242132e-13,2.2075797047734156e-13,2.2075835024622115e-13,4.2621720972225643e-20,2.8031515908692238e-22,2.7958956296200889e-22,1.7229963182582151e-22,6.2802451589902013e-20,2.7536716665240429e-32,4.1817863583505315e-25,3.1082819235149209e-25,4.4025860753946278e-34,4.4025860722090942e-34,2.7498300885275756e-43,1.3830956653842137e-33,4.3570287539572815e-44,3.0554591496072612e-26,1.3151880407211222e-78,1.2359923305324391e-78,1.2359923305335089e-78,3.6089660582641688e-37,1.3458048425955583e-39,3.3387330193739459e-32,3.028700082951219e-37,2.7078612232770185e-40,4.2803011305199361e-46,4.6868302692848847e-56,9.9382424338603689e-66,8.6480815528928254e-67,5.9121359223212645e-77,1.1286222594062648e-80,8.6120030712206842e-78,1.0328225830106043e-68,2.0316448519198328e-75,9.3865631094241028e-34,1.3239573008153385e-33,1.4412909076377123e-42,4.0743969548605124e-43,2.3878966537546151e-43,2.0900460060441912e-47,2.2491150959580911e-52,1.3197968943785029e-52,1.3490564378176383e-58,2.4074571520394283e-68,4.2817344309736986e-59,4.2032497300569355e-68,1.1879733371901844e-68,2.5836641038695971e-68,2.3257225593221816e-69,2.3257225592803788e-69,4.1802391992459237e-80
8.399552003259548e-19,0.44369582851559825,5.3584050067095946e-19,3.3701801764444904e-31,3.3098435894474887e-31,1.3457504296928786e-48,4.4805459411808483e-42,0.0,0.0,2.2437012506682807e-19,4.0556143905143547e-34,154.0,0.0,0.99999999999863465,1.0,19.0,7.706360780323702e-14,4.0488388328340261e-13,4.417077370653538e-13,4.417084965931288e-13,1.7059788161730229e-19,1.1219911516651367e-21,1.1161940650111718e-21,6.8964738273060593e-22,2.5137335980856063e-19,2.1888622327763719e-31,1.673804345385037e-24,1.2441228079298725e-24,3.5247458128690617e-33,3.5247458077680643e-33,4.4033039980199567e-42,1.1073170427969397e-32,6.9769199987720749e-43,1.2229799342814818e-25,1.6868593236251331e-76,1.5852829574185377e-76,1.5852829574212825e-76,2.8893672844430694e-36,1.0774621787670596e-38,2.6184499983584178e-31,2.4246765136227324e-36,2.1679320343787877e-39,6.8540481071760301e-45,1.5010454042356021e-54,6.36590386658783e-64,5.5394961668676629e-65,7.5740442991757773e-75,1.4458793319184561e-78,1.1032624128573847e-75,6.6157062772872248e-67,1.3025410824014467e-73,7.5149547239730663e-33,5.2992795183844676e-33,1.1539090834050733e-41,3.2619925484368633e-42,1.9117499679790395e-42,1.8644645994949382e-46,3.5717339027157423e-51,2.0954763332733257e-51,2.3999536666003599e-57,8.5537216459615623e-67,7.6171492468116232e-58,1.4933824142267681e-66,4.219900092882747e-67,9.1798504671510469e-67,8.2633976808883397e-68,8.2633976805914879e-68,2.9684998493580943e-78
1.680275122840501e-18,0.44369582851559825,1.0719136727799191e-18,1.3364385140431298e-30,1.3243685636909616e-30,1.0771467978855127e-47,3.5857984845810364e-41,0.0,0.0,4.4883816303810926e-19,1.6227756187496229e-33,154.0,0.0,0.99999999999726874,1.0,19.0,1.5416067787616162e-13,8.0994271316987567e-13,8.8360726855403801e-13,8.8360878659656591e-13,6.8261311884203783e-19,4.4894260112531976e-21,4.443246903301695e-21,2.7594864749212126e-21,1.0058199521942298e-18,1.7270623086737549e-30,6.6973975893039384e-24,4.9781117517279588e-24,2.8208678792853968e-32,2.8208678711205041e-32,7.0481319158471506e-41,8.8618941678881115e-32,1.1167606733128138e-41,4.8935127327081365e-25,2.1613705490373731e-74,2.0312208897868157e-74,2.031220889793849e-74,2.3123720156058549e-35,8.6229720213812108e-38,2.0132030429434241e-30,1.940277862183038e-35,1.734999000579013e-38,1.0970906955679072e-43,4.8053510228375779e-53,4.0759074417076572e-62,3.5467820723963895e-63,9.6989239044160693e-73,1.8515173049283103e-76,1.4127228353507273e-73,4.2358488443228908e-65,8.3435929736520084e-72,6.0142426121453541e-32,2.1204020567609762e-32,9.2347794842202737e-41,2.6105815462843105e-41,1.5299501059534522e-41,1.7980966894634539e-45,5.6240544065294801e-50,3.2981777498406977e-50,4.6088370715804205e-56,3.2782990373993365e-65,1.4627865610827196e-56,5.723255059514555e-65,1.6165674726004849e-65,3.5183178207245434e-65,3.1670906745542874e-66,3.167090674326977e-66,2.273100257458262e-76
3.3609149678695936e-18,0.44369582851559825,2.144060019370533e-18,5.3224792632975336e-30,5.2983366383393927e-30,8.6193729135977653e-47,2.8691835992381442e-40,0.0,0.0,8.9777570255564647e-19,6.4921719195489573e-33,154.0,0.0,0.99999999999453681,1.0,19.0,3.0835481802108217e-13,1.6200577907290948e-12,1.7674063247820455e-12,1.7674093559600511e-12,2.7308919922728161e-18,1.7960626931390486e-20,1.7594611258073579e-20,1.103973186259726e-20,4.0239274301905002e-18,1.3439722136996829e-29,2.6793951255354577e-23,1.9915688358626396e-23,2.2571228707322674e-31,2.2571228576658547e-31,1.1279234945278497e-39,7.0908497043597239e-31,1.7871777947953574e-40,1.9577237318880588e-24,4.8459737981068567e-72,4.5541673618803356e-72,4.5541673619118202e-72,1.8502490229111522e-34,6.8996876901016175e-37,1.4930905906990008e-29,1.552196708856359e-34,1.3882539967374191e-37,1.7556915110064734e-42,1.538026354982294e-51,2.60912243417859e-60,2.2704118910330395e-61,1.2417221888223308e-70,2.3704385118209493e-74,1.808517520726224e-71,2.7115062052333723e-63,7.0594087232765699e-70,4.8122996776112571e-31,8.4829888407238248e-32,7.3892264366931281e-40,2.0888556688540975e-40,1.2241431100184933e-40,1.9283481910694345e-44,8.7163844404580018e-49,5.1076286744009235e-49,9.8315121521952312e-55,1.3948815887756612e-63,3.1203975165590136e-55,2.4349451370092754e-63,6.8719498092748699e-64,1.4970483991310612e-63,1.3476155941857362e-64,1.3476155939925461e-64,1.9319036140613557e-74
6.7221946579277784e-18,0.44369582851559825,4.2883527220425382e-18,2.124336018730693e-29,2.1195071482688947e-29,6.8963973394178702e-46,2.2955648313166644e-39,0.0,0.0,1.7956566358905678e-18,2.5970903269457656e-32,154.0,0.0,0.99999999998907296,1.0,19.0,6.1674309830720893e-13,3.2402776170584706e-12,3.5350044102406158e-12,3.5350104530253038e-12,1.0924417217169926e-17,7.1848351204675012e-20,6.8974592808249359e-20,4.4162434202224671e-20,1.6096961074780284e-17,1.0191739120995574e-28,1.0718452635254036e-22,7.9669235399527911e-23,1.8058697164326428e-30,1.8058696955244913e-30,1.8048385305392458e-38,5.6731990925711338e-30,2.8597661957161339e-39,7.8315322054351496e-24,6.2248130924146382e-70,5.8499781071394885e-70,5.8499781072205098e-70,1.4803398937984215e-33,5.5202741680684284e-36,1.041337517585927e-28,1.2413629281889678e-33,1.1106945525901486e-36,2.8093576853909993e-41,4.9221422080602211e-50,1.6699966754210685e-58,1.4532013905009521e-59,1.5895565295869491e-68,3.0344521123068726e-72,2.3147494825775214e-69,1.7355285241987543e-61,4.5360038987349908e-68,3.8501921914912025e-30,3.3934716139550295e-31,5.9119420673380043e-39,1.6712332756512862e-39,9.7932839307834785e-40,2.3261637927756144e-43,1.3118730057053503e-47,7.6762892296623287e-48,2.3590703807353833e-53,6.6756882670848797e-62,7.4873906907767642e-54,1.1650984643699361e-61,3.2827339643135855e-62,7.1650381712478777e-62,6.4499774574123185e-63,6.4499774555654587e-63,1.8468610084348028e-72
1.3444754038044147e-17,0.44369582851559825,8.5769381653496655e-18,8.4880322934706961e-29,8.4783736227028257e-29,5.5175086798716976e-45,1.8365390569042043e-38,0.0,0.0,3.5914419197593863e-18,1.0388865682451373e-31,154.0,0.0,0.99999999997814526,1.0,19.0,1.2335196588646038e-12,6.4806759550877253e-12,7.0702004731679999e-12,7.0702124873091877e-12,4.369912863865289e-17,2.874050705598286e-19,2.6524377815676959e-19,1.7665622735796896e-19,6.4389995247854264e-17,7.3800006603037993e-28,4.2875554033440739e-22,3.1868989638891572e-22,1.4447643041238815e-29,1.4447642706698918e-29,2.8878160310600172e-37,4.5387438551050897e-29,4.5758292712611977e-38,3.1327403069053792e-23,7.9687302919357308e-68,7.4888831330022527e-68,7.4888831332097001e-68,1.1843283424607154e-32,4.4164288422312251e-35,6.6162650423443162e-28,9.9231867462447478e-33,8.8857526794217168e-36,4.4950904930171151e-40,1.5751302026568934e-48,1.0688292850855327e-56,9.300762441601772e-58,2.0346932474128047e-66,3.8842159808057802e-70,2.9620096912383094e-67,1.1107709301651472e-59,2.9034741632854016e-66,3.0802790212567181e-29,1.3574438123417634e-30,4.7297775877661435e-38,1.3370342027327627e-38,7.8337340101856616e-39,3.114127029373262e-42,1.8755943213713654e-46,1.0948318435474428e-46,6.2890311224750956e-52,3.5511788190370849e-60,1.9960587940482666e-52,6.1953926408306198e-60,1.7398517584171345e-60,3.8119121031599826e-60,3.4316386751878706e-61,3.4316386732247555e-61,1.9631153168652062e-70
2.6889872798276886e-17,0.44369582851559825,1.7154109203816359e-17,3.3933507760605408e-28,3.3914184814170278e-28,4.4142131652631865e-44,1.4692661334734838e-37,0.0,0.0,7.1831061562897189e-18,4.1556961425818233e-31,154.0,0.0,0.99999999995628996,1.0,19.0,2.4670727799199611e-12,1.2961307376842187e-11,1.4140592167063904e-11,1.4140615963985499e-11,1.7479752388736854e-16,1.1496434415989239e-18,9.8432766363898494e-19,7.0663370772395681e-19,2.5756146822842669e-16,4.9559795055138607e-27,1.7150569695857708e-21,1.2747854187913759e-21,1.1558387914244201e-28,1.1558387378990895e-28,4.6203911632873781e-36,3.6310318603099036e-28,7.3214190138794126e-37,1.2531215808470918e-22,1.0200462916031982e-65,9.5862291685040904e-66,9.5862291690351873e-66,9.4748549270694569e-32,3.5332267059672899e-34,3.7348001249913297e-27,7.9256677050599988e-32,7.1084099822967807e-35,7.1919743142322591e-39,5.0403053424086591e-47,6.8403615400338313e-55,5.9523612643962566e-56,2.6043529484597782e-64,4.9716952508983567e-68,3.7888423379597608e-65,7.1087827176905731e-58,1.8583082549814588e-64,2.4642481751610013e-28,5.42988519366293e-30,3.7839109475853667e-37,1.0696273312971304e-37,6.2651127644376115e-38,4.495440703843608e-41,2.4722939293729584e-45,1.4379842550420585e-45,1.8105043282955357e-50,2.0411001501927091e-58,5.746311027509697e-51,3.55811933641305e-58,9.9271406779367021e-59,2.1914438160602118e-58,1.972999501041526e-59,1.9729994987857692e-59,2.2557564232983891e-68
4.033499155850963e-17,0.4436958285155982,2.5731280394135473e-17,7.2097068703296236e-28,7.2068074468580851e-28,1.3104925465860982e-43,4.201208542562036e-37,0.0,0.0,1.0774864061609605e-17,8.8310038310416116e-31,154.0,0.0,0.99999999993443467,1.0,19.0,3.7006259009158846e-12,1.9441773548506429e-11,2.1210983429001091e-11,2.1211018890235421e-11,3.7144322010344968e-16,2.4430065943973319e-18,1.9884956563137407e-18,1.5015974241448841e-18,5.4731588300507198e-16,1.2893054683245985e-26,3.644517750027303e-21,2.7089350744108808e-21,3.3049965495057899e-28,3.3049963525001835e-28,1.7005793614876582e-35,1.0382463859179059e-27,2.694767037005161e-36,2.6628992409780465e-22,5.2630707994292095e-65,4.9461483511806405e-65,4.9461483515067064e-65,2.7092336188022023e-31,1.010288132331698e-33,8.9604149996988514e-27,2.264116486132829e-31,2.0325140940352092e-34,2.6470766173178085e-38,2.3011900862280388e-46,3.7582574295086315e-54,3.2703689912698394e-55,1.6801497165354082e-63,3.2073970119175841e-67,2.443823443298456e-64,3.905734484442763e-57,9.2218784844477896e-64,7.0461974997295391e-28,1.1538574325905977e-29,1.0819684802316141e-36,3.0584425454762876e-37,1.791109396747063e-37,1.614490699331089e-40,8.3420247954179251e-45,4.8448471021087542e-45,8.0868780022054215e-50,1.0998199667561373e-57,2.5666724166440507e-50,1.916714678124138e-57,5.3353028425569811e-58,1.1809227604997927e-57,1.0632406293049576e-58,1.0632406278743441e-58,1.4306135744904082e-67
6.722522907897511e-17,0.44369582851559825,4.2885623382183334e-17,1.9929655295410021e-27,1.9924816939192236e-27,6.138859488481128e-43,1.9307329498707523e-36,0.0,0.0,1.7958754547383536e-17,2.4415954618714038e-30,154.0,0.0,0.99999999989072408,1.0,19.0,6.1677321426700012e-12,3.2402044925182939e-11,3.5351764225041785e-11,3.5351822798010409e-11,1.0269104455799051e-15,6.7542308253529103e-18,4.8802166124699115e-18,4.1514405583922326e-18,1.513136778040617e-15,4.6953363919773871e-26,1.0076076361699696e-20,7.4894503808651935e-21,1.5188640821269922e-27,1.5188639305597639e-27,1.308337580468757e-34,4.7713154307576396e-27,2.0733470040200589e-35,7.3621748273330798e-22,3.5479514726970459e-63,3.3343071042704371e-63,3.3343071046417087e-63,1.2450728723785787e-30,4.6429409627266673e-33,2.8459141377484036e-26,1.0375476008945759e-30,9.339922167979467e-34,2.0365272500832653e-37,2.9954068202611306e-45,8.3791129627638192e-53,7.2913560848561684e-54,6.4985809152428255e-62,1.2405778150303065e-65,9.4417341663640484e-63,8.7079169093161604e-56,2.9167294716765897e-62,3.2381168191191823e-27,3.1900941114072076e-29,4.9723579650684321e-36,1.4054984629664948e-36,8.2267218355917925e-37,1.1985422956576491e-39,5.0067499416372688e-44,2.8980101075987243e-44,1.0127415050022161e-48,2.3522341616027277e-56,3.2143126732065092e-49,4.0938499761680599e-56,1.1269711994351804e-56,2.5266505437510399e-56,2.2752055153127425e-57,2.2752055100124122e-57,5.3003303159138898e-66
9.057263723080767e-17,0.44369582851559825,5.7779856252586195e-17,3.4789700659460853e-27,3.4783174131121552e-27,1.3731843938407939e-42,4.210998547756062e-36,0.0,0.0,2.4196437667885419e-17,4.2624202517197634e-30,154.0,0.0,0.99999999985277244,1.0,19.0,8.3097934142200767e-12,4.3654285218110859e-11,4.7629474517789332e-11,4.762955312657176e-11,1.7926701162303717e-15,1.1791000781729116e-17,7.9218226200536977e-18,7.2471937261496139e-18,2.6414718980083782e-15,9.1388176449186715e-26,1.7590018518398962e-20,1.3074490536991157e-20,3.3126973356013391e-27,3.3126969364950714e-27,3.4450971948571976e-34,1.0406285157270317e-26,5.4596548214557621e-35,1.2852303703582786e-21,1.8912097485860312e-62,1.7773281711634569e-62,1.7773281713760786e-62,2.7155505800528853e-30,1.0126421776083329e-32,5.2263924321354146e-26,2.2596092060724979e-30,2.0369784259320398e-33,5.3625606902799163e-37,9.222686952075744e-45,2.9277854285510434e-52,2.5477072060355029e-53,2.5062999245144504e-61,4.7845275907991024e-65,3.6406635226613783e-62,3.0426744362007352e-55,1.2557426702480686e-61,7.062364137304177e-27,5.5690141178252938e-29,1.0844890456194794e-35,3.0653779534413845e-36,1.7937604553169855e-36,3.1265509003007809e-39,1.1944086345003119e-43,6.9047941868531324e-44,3.0923128310501783e-48,8.1603083380804214e-56,9.8146071537628922e-49,1.4197511480489868e-55,3.8975335851032744e-56,8.7662177639855606e-56,7.8941250597192858e-57,7.8941250393929663e-57,2.0326320599670494e-65
1.1392004538264021e-16,0.44369582851559825,7.2674089615617549e-17,5.3775660046915214e-27,5.3767438704312012e-27,2.6084610546429189e-42,7.8611875548715489e-36,0.0,0.0,3.0434424661840549e-17,6.5889225595060616e-30,154.0,0.0,0.99999999981482079,1.0,19.0,1.0451854685577348e-11,5.49059894973734e-11,5.9907183409210448e-11,5.9907282152485251e-11,2.7710423730167553e-15,1.8226391749609797e-17,1.140534052327974e-17,1.1202527803860141e-17,4.0830883999609255e-15,1.527240015425398e-25,2.7190450941017028e-20,2.0210398057994595e-20,6.1842179260535291e-27,6.1842170388055646e-27,7.6587167861679109e-34,1.9426426147478664e-26,1.2137628480466995e-34,1.9866945442446895e-21,5.7034780000517082e-62,5.3600358921779145e-62,5.3600358929446819e-62,5.0694538901558139e-30,1.8904232258606423e-32,8.3533275603022209e-26,4.2114233477558765e-30,3.8024857053100074e-33,1.1921397193101021e-36,2.4138941932924902e-44,8.9388623503372872e-52,7.7784404812376147e-53,8.8615060109431827e-61,1.6916618017788946e-64,1.2866776469259382e-61,9.2896319220239572e-55,3.5653512024803402e-61,1.3184003055625938e-26,8.6085183265751477e-29,2.0245482307034486e-35,5.7223819381110733e-36,3.3475598155521065e-36,6.8994228878760304e-39,2.3920747671391526e-43,1.3812792545407436e-43,8.0328495510314945e-48,2.4721015846643093e-55,2.5495240507026532e-48,4.2986353142296827e-55,1.1747182563860081e-55,2.6560735875601682e-55,2.3919874126143242e-56,2.3919874054816865e-56,7.1326385260534934e-65
1.3726745353447277e-16,0.44369582851559825,8.7568323434098621e-17,7.6576151750073479e-27,7.6566228279976581e-27,4.3926235602144487e-42,1.3019710419275673e-35,0.0,0.0,3.6672692595886322e-17,9.3829609275383393e-30,154.0,0.0,0.99999999977686915,1.0,19.0,1.2593915956756359e-11,6.6157198237085375e-11,7.2184891005064106e-11,7.2185010051231224e-11,3.9459729494648919e-15,2.5954848961758879e-17,1.5220268071182626e-17,1.5952551856618723e-17,5.8143305686901192e-15,2.3002430698222097e-25,3.8719905908634092e-20,2.8780128549339977e-20,1.0242309987358396e-26,1.0242308300859958e-26,1.4557781877504827e-33,3.2173674301073721e-26,2.307202494539998e-34,2.8291044865117127e-21,1.7256802524154742e-61,1.6217662440427723e-61,1.6217662442875769e-61,8.3960415568017142e-30,3.1309215072997167e-32,1.2171058411735151e-25,6.9645089300652995e-30,6.2973896653212366e-33,2.2660355603826342e-36,5.2086656843332645e-44,2.1695852269452043e-51,1.8879348759176776e-52,2.4008388583598644e-60,4.5832054007952824e-64,3.4847527019942392e-61,2.2547219136606442e-54,9.3091272443436917e-61,2.1835092929284072e-26,1.2258752267554179e-28,3.3530589965185296e-35,9.4772111564494882e-36,5.5425965239263253e-36,1.3048313384134468e-38,4.1666232340600693e-43,2.4038899406794356e-43,1.7244395842517286e-47,5.9684289982965155e-55,5.4731512205583936e-48,1.0373342885083014e-54,2.8238721156678038e-55,6.4134520720195528e-55,5.776086435181119e-56,5.7760864159538739e-56,1.9227246136600103e-64
1.839622698381379e-16,0.44369582851559825,1.1735679210210367e-16,1.3081244293490124e-26,1.3079909530734359e-26,9.5854440023111228e-42,2.744158923736879e-35,0.0,0.0,4.9149864453601294e-17,1.6029505672922071e-29,154.0,0.0,0.99999999970096587,1.0,19.0,1.6878038498710845e-11,8.8658493978827644e-11,9.6740303263879515e-11,9.6740463473319761e-11,6.7407771417845781e-15,4.4338993031554661e-17,2.3424149317092419e-17,2.7251559758014725e-17,9.9324316447004964e-15,4.213440513696707e-25,6.6145719360152217e-20,4.9165464177310878e-20,2.1587670978778876e-26,2.1587666693502097e-26,3.6990095279004727e-33,6.7810967468347113e-26,5.8626725448367096e-34,4.8329961129496612e-21,1.0436736663615823e-60,9.8082754327432848e-61,9.8082754343086657e-61,1.7696321928900651e-29,6.5990293923906661e-32,2.1371066226639295e-25,1.464396282334526e-29,1.327199624578669e-32,5.7578126514220832e-36,1.5682629003243511e-43,7.6369178638529374e-51,6.645511753564482e-52,9.7737215725655094e-60,1.8658099706027311e-63,1.4178852392936466e-60,7.9365985144267817e-54,4.2605139861710896e-60,4.6020816956843099e-26,2.094178426364239e-28,7.0672258379867923e-35,1.997438396108031e-35,1.167659934122145e-35,3.2957891546848389e-38,9.340821521859219e-43,5.3830286552177661e-43,5.1608844664003706e-47,2.0877141555585263e-54,1.6379987908505545e-47,3.6259433748147974e-54,9.8138437127883576e-55,2.2438305065036905e-54,2.0210008936471848e-55,2.0210008858662255e-55,7.7809590231296323e-64
2.30657086141803e-16,0.44369582851559825,1.4714526246002258e-16,1.9920229893503172e-26,1.9918548992224752e-26,1.7828050755630209e-41,4.9541600028858137e-35,0.0,0.0,6.1628078719637992e-17,2.4411001122924931e-29,154.0,0.0,0.99999999962506259,1.0,19.0,2.1162161040003923e-11,1.1115795123781965e-10,1.2129571071558945e-10,1.21295913190487e-10,1.0264825003253377e-14,6.7520961953182067e-17,3.238050583453084e-17,4.1499051330967224e-17,1.5125062073053909e-14,6.7326768226254832e-25,1.0072903389922118e-19,7.4870896152948597e-20,3.8973239208464139e-26,3.8973230213949822e-26,7.7639333861243481e-33,1.2242002249229901e-25,1.2305809275981093e-33,7.3598570150415628e-21,3.6974076619764157e-60,3.4747636096258616e-60,3.4747636102469378e-60,3.1948043894994766e-29,1.1913538804722773e-31,3.3135593103004096e-25,2.6377190696710996e-29,2.3958865955001087e-32,1.2085215638947283e-35,3.7665463911699464e-43,2.0711279037908479e-50,1.8022591735114033e-51,2.9599522922029111e-59,5.6505761813175802e-63,4.2921630596842786e-60,2.1524012197341224e-53,1.3101150452400108e-59,8.3081980034292141e-26,3.18908848027052e-28,1.2758792913748101e-34,3.6059505275660021e-35,2.1070838436115084e-35,6.8889801255219774e-38,1.762008671231477e-42,1.0145606546386859e-42,1.2343324084747873e-46,5.6371900543644328e-54,3.9176131632527147e-47,9.7846763358815582e-54,2.635170285919688e-54,6.0597806252077785e-54,5.4583733000574182e-55,5.4583732765874873e-55,2.3469930363239758e-63
2.7735190244546813e-16,0.44369582851559825,1.7693373461843904e-16,2.8267190377230131e-26,2.82651585400547e-26,3.002075293546604e-41,8.1536078651804087e-35,0.0,0.0,7.4107403606571439e-17,3.4641133493300669e-29,154.0,0.0,0.99999999954915952,1.0,19.0,2.5446283580592311e-11,1.3365544985796123e-10,1.4585111304563396e-10,1.4585135922860261e-10,1.456577707091977e-14,9.581470841429403e-17,4.1870396845099509e-17,5.8887838491685057e-17,2.1462448923501197e-14,9.9018697417975107e-25,1.4293821799801006e-19,1.0624455627939369e-19,6.4142552576950902e-26,6.4142535666351011e-26,1.4596898047278974e-32,2.0147624405131927e-25,2.313701850200115e-33,1.0443908967547415e-20,1.1175970624123072e-59,1.0502995503990695e-59,1.050299550603442e-59,5.2580483563753423e-29,1.9607423447744071e-31,4.7632482797797299e-25,4.3311280746593889e-29,3.9428907297235639e-32,2.2721327898392812e-35,7.9865226836532283e-43,4.8990236274294123e-50,4.2630445701179835e-51,7.7382040312185801e-59,1.4772325602652709e-62,1.1216084296700378e-59,5.0912668656988891e-53,3.451227351269239e-59,1.3673453851628198e-25,4.5254338981170597e-28,2.0998546268649467e-34,5.9345104960240812e-35,3.466273625053783e-35,1.2909749522231266e-37,3.000561957759703e-42,1.7265058802380126e-42,2.6085043339109961e-46,1.3286171883539527e-53,8.2790586496049214e-47,2.3047082236552939e-53,6.1761617597896667e-54,1.4284655548463224e-53,1.2867855328293063e-54,1.2867855267139222e-54,6.1153839562499956e-63
3.7074153505279837e-16,0.44369582851559825,2.3651068443712486e-16,4.9569098122802753e-26,4.9566344510415019e-26,7.0842522568688376e-41,1.8657540101568767e-34,0.0,0.0,9.9069447149921638e-17,6.0751333158121409e-29,154.0,0.0,0.99999999939735329,1.0,19.0,3.4014528659615751e-11,1.7864446294958348e-10,1.9496190205527223e-10,1.949622409539061e-10,2.5541324649229167e-14,1.6802243716521036e-16,6.1590038143227826e-17,1.0326358109822836e-16,3.7634749801505509e-14,1.8232250336844268e-24,2.5065926431786828e-19,1.8631249996961924e-19,1.4677451942131989e-25,1.4677446881289787e-25,4.3683484751137526e-32,4.6100714373867775e-25,6.9249372822203538e-33,1.8314644142039552e-20,9.0125783063839434e-59,8.4698746037587268e-59,8.4698746061904455e-59,1.2031791870828125e-28,4.4866787898629641e-31,8.4974953053867265e-25,9.8543567143649369e-29,9.0207356586952067e-32,6.7997336360479635e-35,3.1503336255892444e-42,2.5766116791354371e-49,2.2421226356823616e-50,5.5063764129835902e-58,1.0511797879278458e-61,7.966253801385379e-59,2.6777212549433416e-52,2.0180620195881327e-58,3.1286864266271615e-25,7.9358881617367751e-28,4.8050003944203477e-34,1.3578545933606236e-34,7.9227639539607506e-35,3.8412886124859626e-37,7.2369713535797817e-42,4.1593022350389632e-42,1.0220988034938377e-45,6.9285338665299301e-53,3.2440101713822175e-46,1.19914838263036e-52,3.1563749461298368e-53,7.4540165709862791e-53,6.7164181203110038e-54,6.7164180771672937e-54,4.3143710533733119e-62
4.641311676601286e-16,0.44369582851559825,2.9608764157417832e-16,7.7000391293343246e-26,7.6996884325964427e-26,1.3775643160701178e-40,3.5674738703025367e-34,0.0,0.0,1.2403600496395536e-16,9.4377827558972406e-29,154.0,0.0,0.99999999924554717,1.0,19.0,4.2582773735774868e-11,2.2362551705952823e-10,2.4407267024727129e-10,2.4407310929159618e-10,3.9673843375765233e-14,2.6100761438353351e-16,8.1913788468284204e-17,1.6040566887622269e-16,5.8458799206095988e-14,2.9212490631186807e-24,3.8937669733441632e-19,2.8941970517941645e-19,2.8064477413454302e-25,2.8064465591609269e-25,1.0204071349115698e-31,8.8144359407868035e-25,1.6177736818443728e-32,2.8450158385622947e-20,3.8477713333521867e-58,3.6160729658740213e-58,3.6160729671155103e-58,2.3005824551943889e-28,8.578893827604904e-31,1.3342183692233274e-24,1.8741621945012995e-28,1.7245489380403799e-31,1.5883617769437499e-34,8.9278104035364524e-42,8.7951185415597499e-49,7.6533597697545952e-50,2.2468951849776767e-57,4.2893865833019295e-61,3.2465275501293742e-58,9.1402514295310032e-52,7.1970192630742207e-58,5.9820344308376809e-25,1.2327688506638201e-27,9.1875455686831601e-34,2.5961249464979895e-34,1.5132865264598591e-34,8.9402458827263188e-37,1.4304916262739262e-41,8.2152694477429637e-42,2.8852536046539187e-45,2.3538032444051943e-52,9.1574227408052557e-46,4.0669036274116285e-52,1.0563201318103277e-52,2.5335449514189611e-52,2.2832806448371579e-53,2.283280627305353e-53,1.753180455741569e-61
6.509104328747891e-16,0.4436958285155982,4.1524157782473664e-16,1.5026906654389577e-25,1.5026391762480972e-25,3.8339061624015743e-40,9.7602538642526173e-34,0.0,0.0,1.739826765743378e-16,1.8420917693966456e-28,154.0,0.0,0.99999999894193559,1.0,19.0,5.971926387949186e-11,3.1356373238472993e-10,3.4229414411785502e-10,3.422948071934866e-10,7.7416120783733982e-14,5.0937069358227467e-16,1.2295325967136048e-16,3.1301983571292455e-16,1.1407146561150424e-13,5.913112751328992e-24,7.5989114277479639e-19,5.6481902332181797e-19,7.6781569703244672e-25,7.678152366694998e-25,3.9734929796060415e-31,2.4112887362640302e-24,6.3013648929685002e-32,5.5522130746629186e-20,4.6455487478712293e-57,4.3658112485617849e-57,4.365811250957964e-57,6.2941987548268974e-28,2.3470988079266811e-30,2.6365574223096848e-24,5.0643630363922268e-28,4.7163478367523191e-31,6.1851720544702363e-34,5.0528126037606716e-41,7.4079090940845257e-48,6.4462360401171613e-49,2.8886972315195539e-56,5.5146535493026133e-60,4.154814918514094e-57,7.6986087880276899e-51,5.9344651614506853e-57,1.6364532360804105e-24,2.4058187181157612e-27,2.5136166296868595e-33,7.1014386675028692e-34,4.1299528221843118e-34,3.4611780785284607e-36,4.083325409775609e-41,2.3427038834821706e-41,1.622154249888962e-44,1.9635427232773638e-51,5.1485064446975212e-45,3.3742894024570552e-51,8.4138823834731859e-52,2.1167535776805019e-51,1.9088357559072976e-52,1.9088357335541339e-52,2.2353163879668665e-60
