Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341)
4.790575298798467e-13,0.7189244012300671,1.3451992619910429e-12,2.9320145447461048e-19,2.9280099596379683e-19,8.9317828685892698e-31,8.7271198343066789e-25,0.0,0.0,2.8651521963440813e-13,1.7617855174997593e-22,154.0,0.0,0.99999862702475817,1.0,18.999999999704055,7.6583650928971454e-08,4.6103915501675586e-07,2.8726723407300755e-07,2.8736882735398708e-07,9.9906017444570222e-08,1.9750797211300478e-10,6.3002570523336296e-14,9.8089546564351796e-11,1.6051361615999098e-07,2.1761729186839715e-18,3.8321424524093718e-13,6.6136863997864384e-13,8.1961812177702046e-16,8.1950506512413868e-16,9.0689321958875535e-20,4.4109418549601439e-15,2.2367330922985376e-20,2.8023366485523058e-14,1.5988705032545549e-36,1.4952483051377665e-36,1.4952490422562414e-36,1.435655375476827e-19,1.4297311997462191e-21,7.4923168369414332e-19,2.8298441816981254e-21,1.7683396017515309e-22,2.2273825778533399e-22,1.35025665723535e-26,7.1959514795200572e-31,1.5942879930466721e-31,2.2979701005688277e-36,2.3714133520937724e-40,8.0285097454374151e-38,7.4047633534633143e-34,4.1046862003014397e-39,2.7454207711188199e-15,4.4803487677954572e-21,2.0561542062456177e-24,1.0488650441178543e-24,9.1531378133782273e-26,6.5693848392081889e-25,3.195750393009846e-32,1.8343585451490662e-32,1.3368212286177215e-30
4.977177567431875e-13,0.718924401229974,1.3976092495695384e-12,3.1650637123104979e-19,3.1605734201815677e-19,1.0071359208124344e-30,9.7872160158378515e-25,0.0,0.0,2.9991972240387107e-13,1.9133646502816298e-22,154.0,0.0,0.9999985736823801,1.0,18.999999999681325,7.9566729739680359e-08,4.7135285340234014e-07,2.9844886145897187e-07,2.9855913811383709e-07,1.0667750076703754e-07,2.1315012897795098e-10,6.5456317127852612e-14,1.0515981854041701e-10,1.7139299452857814e-07,2.3485283392247405e-18,4.1364622749010612e-13,7.1384803876390745e-13,9.1912878915591354e-16,9.1899922379182766e-16,1.0368791084039556e-19,4.9057953409470309e-15,2.5877453245474861e-20,3.0248782483532931e-14,2.0889936115555583e-36,1.9536080355532073e-36,1.953609036122592e-36,1.6105859647038151e-19,1.6033381377174536e-21,8.0323704226371896e-19,3.035838875864546e-21,1.9371695573247501e-22,2.5431988078363395e-22,1.6055338482387009e-26,8.9056829286462476e-31,1.9731389390799388e-31,2.9591308402845726e-36,3.0553839570352483e-40,9.9795395989946838e-38,9.1644174121433451e-34,5.1621911233400263e-39,3.0534226142009203e-15,4.836003425765932e-21,2.3055141067475309e-24,1.1595041412341886e-24,9.9132827046258259e-26,7.4019400607412608e-25,3.5833299104797098e-32,2.0568284456661588e-32,1.5669625750200721e-30
5.163779836065283e-13,0.7189244012298777,1.4500201254257213e-12,3.4070383390602046e-19,3.4020246292760508e-19,1.1308177380644162e-30,1.0929864111483941e-24,0.0,0.0,3.1349250744553089e-13,2.0720887382602036e-22,154.0,0.0,0.99999852034702863,1.0,18.999999999657813,8.2549808247952153e-08,4.812764940971835e-07,3.096298929502422e-07,3.0974925176508491e-07,1.1359592873896586e-07,2.293848943952457e-10,6.7910020508719327e-14,1.1242591964776348e-10,1.82508461070641e-07,2.5274137891456439e-18,4.4524060456235786e-13,7.683271533563134e-13,1.0263808547827784e-15,1.0262331635701959e-15,1.17919693945662e-19,5.4334420075621672e-15,2.977151863724775e-20,3.2559202859991206e-14,2.7026235407954599e-36,2.5274709300982608e-36,2.5274722730901501e-36,1.7992224547367896e-19,1.7904542525469786e-21,8.5873824600805886e-19,3.2476190362871215e-21,2.114145846555915e-22,2.8884971224492071e-22,1.89621000182138e-26,1.0931437013948129e-30,2.4220304975789325e-31,3.7738843406270795e-36,3.8987800282968008e-40,1.2299396985975326e-37,1.1249406054371302e-33,6.4375871695595284e-39,3.3818351694878492e-15,5.2052276342544871e-21,2.5742298568863798e-24,1.2766093497226439e-24,1.0703861144332314e-25,8.3021350446615694e-25,4.0009953172158998e-32,2.2965675532284275e-32,1.8256618036694117e-30
5.350382104698691e-13,0.7189244012297781,1.5024318895505989e-12,3.6579399743147641e-19,3.6523637346093979e-19,1.2646839782617088e-30,1.2158159849721675e-24,0.0,0.0,3.2723357576577876e-13,2.2380600618866013e-22,154.0,0.0,0.99999846701843764,1.0,18.999999999633513,8.5532886453807443e-08,4.9082482879139949e-07,3.208103289162204e-07,3.2093917268629778e-07,1.2065574399754341e-07,2.4621189922242919e-10,7.0363681623480498e-14,1.1988347147417079e-10,1.9385108707504689e-07,2.7128252008187399e-18,4.7799735608776837e-13,8.2480558684491281e-13,1.1416637589271241e-15,1.1414962401263199e-15,1.3344457936929317e-19,5.9945717281740548e-15,3.4074221434598126e-20,3.4954626215082111e-14,3.4646720635763987e-36,3.240134519588537e-36,3.2401363034544838e-36,2.0020881833189449e-19,1.9915850410932173e-21,9.157018503280373e-19,3.4650567589007949e-21,2.2992773014538197e-22,3.2646672000657111e-22,2.2255176725678649e-26,1.3316076533143309e-30,2.9504656778297344e-31,4.7700111163589035e-36,4.9305781025331499e-40,1.5039255599436225e-37,1.3703873750205608e-33,7.9653954034592915e-39,3.7310878084312145e-15,5.5880201349432565e-21,2.8630203951245879e-24,1.4002511078605065e-24,1.152487953640145e-25,9.2726142161184799e-25,4.4498641407630383e-32,2.5542173238902106e-32,2.1151926496748028e-30
5.5369843733321e-13,0.7189244012296753,1.5548445419355228e-12,3.9177701665209664e-19,3.9115908838736278e-19,1.4092017993690244e-30,1.3475199011557593e-24,0.0,0.0,3.4114292840198158e-13,2.4113811839519134e-22,154.0,0.0,0.99999841369635223,1.0,18.999999999608431,8.8515964357265975e-08,5.0001205127707757e-07,3.319901697260727e-07,3.3212890515814406e-07,1.2785159935531518e-07,2.6363077454688823e-10,7.281730141220138e-14,1.2752819350050942e-10,2.0541228150792333e-07,2.9047585091488051e-18,5.1191646214615762e-13,8.8328294244145109e-13,1.265266884412465e-15,1.2650777510681931e-15,1.5032260182431687e-19,6.5898482276050774e-15,3.881074244779401e-20,3.7435051181325552e-14,4.4039173173630156e-36,4.1185121946688913e-36,4.1185145411902485e-36,2.2197071669326133e-19,2.207235931363668e-21,9.7409515838307159e-19,3.6880274593307266e-21,2.492570574151881e-22,3.6731000183652193e-22,2.5968383283039055e-26,1.6106292146529132e-30,3.5687967218273672e-31,5.9789811892062387e-36,6.1836333239627084e-40,1.825496783364957e-37,1.6575910538738317e-33,9.7840847967851417e-39,4.1015936269203681e-15,5.9843796805264551e-21,3.172604183592788e-24,1.5304946052190206e-24,1.2376344318443452e-25,1.0316021744388989e-24,4.9310531682484251e-32,2.8304187887094953e-32,2.4379160327398249e-30
5.723586641965508e-13,0.7189244012295694,1.607258082572182e-12,4.1865304632534442e-19,4.1797062247648573e-19,1.5648452779715548e-30,1.4884077430529422e-24,0.0,0.0,3.5522056642175466e-13,2.592154949591163e-22,154.0,0.0,0.99999836038052592,1.0,18.999999999582581,9.1499041958346861e-08,5.0885181854782082e-07,3.4316941574872976e-07,3.4331845336558162e-07,1.351783498514131e-07,2.8164115168571259e-10,7.5270880795016832e-14,1.3535590091201982e-10,2.1718377824180391e-07,3.1032096515717206e-18,5.4699790325703193e-13,9.4375882348035344e-13,1.3974795566340826e-15,1.3972669360016124e-15,1.6861390304699919e-19,7.2199100710635125e-15,4.4006729423365859e-20,4.000047642285625e-14,5.5534371264758776e-36,5.193538457936759e-36,5.1935415166604761e-36,2.4526041001068914e-19,2.4379122827139098e-21,1.0338862043725613e-18,3.9164088121708884e-21,2.6940304794746608e-22,4.1151875123038375e-22,3.0137024685409032e-26,1.9352774446208033e-30,4.288263352292103e-31,7.4362768722039738e-36,7.6950238651491358e-40,2.2007280723683298e-37,1.991772980975683e-33,1.1936362201363126e-38,4.4937500608204754e-15,6.3943050342038948e-21,3.5036992089394103e-24,1.6674001704534696e-24,1.3258261898507707e-25,1.1435001551244365e-24,5.4456784477026922e-32,3.1258125545059332e-32,2.7962800485406425e-30
5.910188910598916e-13,0.7189244012294602,1.6596725114525944e-12,4.4642224112152816e-19,4.4567099049833667e-19,1.7320954095793512e-30,1.6387890992707508e-24,0.0,0.0,3.6946649092225242e-13,2.7804844862870354e-22,154.0,0.0,0.99999830707072257,1.0,18.999999999555957,9.4482119257068378e-08,5.1735727110008385e-07,3.5434806735288734e-07,3.5450782139999903e-07,1.4263104510349049e-07,3.002426621855518e-10,7.7724420665045812e-14,1.4336250245854159e-10,2.2915762376789913e-07,3.3081745680529187e-18,5.8324166036975385e-13,1.0062328334187051e-12,1.5385910435767814e-15,1.5383529765835256e-15,1.8837871497641133e-19,7.8853716156640026e-15,4.9688278279775907e-20,4.2650900634717581e-14,6.9510735048123992e-36,6.5006033377408177e-36,6.5006072910656283e-36,2.7013043547263501e-19,2.6841193860423235e-21,1.095043737191168e-18,4.1500810470405497e-21,2.9036602835295764e-22,4.5923222860634094e-22,3.4797897090674568e-26,2.3110386109601419e-30,5.1210310459983153e-31,9.1817297719397068e-36,9.5064111571549236e-40,2.6362052057658756e-37,2.3785846210196122e-33,1.4469472574296043e-38,4.9079394782246551e-15,6.8177949692058017e-21,3.8570229831533738e-24,1.8110236304413999e-24,1.4170638678689939e-25,1.263219731061305e-24,5.9948552893386533e-32,3.4410388045949126e-32,3.1928199604959243e-30
6.283393447865733e-13,0.7189244012292326,1.7645040339143598e-12,5.0464074432851585e-19,5.0373828742245323e-19,2.1033742103178529e-30,1.9692707353635674e-24,0.0,0.0,3.9846320389762383e-13,3.1802247945377693e-22,154.0,0.0,0.99999820046828192,1.0,18.999999999500417,1.0044827294750332e-07,5.3341532618126839e-07,3.767035887793138e-07,3.7688603285986522e-07,1.5789539805380143e-07,3.3921761060181267e-10,8.2631385361807691e-14,1.5989647839037601e-10,2.5368204087197751e-07,3.7376294956902498e-18,6.592160484905489e-13,1.1371736544352792e-12,1.8486672466187905e-15,1.8483720618681565e-15,2.3257017011676772e-19,9.3248355690664639e-15,6.2614580517688352e-20,4.8206740900060011e-14,1.0668980255799944e-35,9.9775814787670139e-36,9.9775879299046213e-36,3.2482196984788331e-19,3.2251466710701825e-21,1.2213367377401012e-18,4.6328342472256009e-21,3.3474362362476897e-22,5.6573061115998882e-22,4.5750977898273361e-26,3.2400341926533757e-30,7.1799900792866811e-31,1.3720337205320521e-35,1.4221050207278809e-39,3.71692526550567e-37,3.3349603424949369e-33,2.0891761239834165e-38,5.8038747412243982e-15,7.7054637236736796e-21,4.6332244575439846e-24,2.1186269438707998e-24,1.6086795653095096e-25,1.5271810131279234e-24,7.2013212182276283e-32,4.1335473775865831e-32,4.1110043168530315e-30
6.619277531405868e-13,0.7189244012290171,1.8588554418500146e-12,5.6009357180542969e-19,5.5903881488575139e-19,2.4821869029144828e-30,2.30227792729195e-24,0.0,0.0,4.2513579692678395e-13,3.5668721649002706e-22,154.0,0.0,0.99999810454448768,1.0,18.999999999447834,1.0581781023499587e-07,5.4684614431138921e-07,3.9682152884578486e-07,3.9702584618396785e-07,1.7201811435133483e-07,3.7631304864214224e-10,8.7047527058893038e-14,1.7534967399915229e-10,2.7637225202077369e-07,4.146375359311699e-18,7.3156793587554956e-13,1.2618500185784831e-12,2.1610705373089842e-15,2.1607163705743105e-15,2.7798751173225675e-19,1.0747119298580659e-14,7.6179222941804038e-20,5.34976811348483e-14,1.5359155234720142e-35,1.436382909113271e-35,1.4363838874977503e-35,3.7997752420087458e-19,3.7702540826793997e-21,1.3393743879877337e-18,5.0842632381051838e-21,3.774784518976135e-22,6.7496297628845341e-22,5.7691865307038971e-26,4.3151257036764803e-30,9.5628952916134771e-31,1.9291962005231134e-35,2.0015660160032849e-39,4.9729113449978639e-37,4.4418236509480794e-33,2.8552355807965573e-38,6.6891163690267215e-15,8.5507443540519706e-21,5.415016495207744e-24,2.4189242404698518e-24,1.791557236176859e-25,1.7941476470126421e-24,8.4164806255967827e-32,4.8310458622828674e-32,5.0951499851773406e-30
6.955161614946003e-13,0.7189244012287916,1.9532097275856266e-12,6.1844265573609453e-19,6.1721939401424109e-19,2.9064018595795721e-30,2.6708590677546931e-24,0.0,0.0,4.5235365649479066e-13,3.9796169773096125e-22,154.0,0.0,0.99999800863691657,1.0,18.999999999392823,1.1118734654309916e-07,5.5937652483927112e-07,4.1693754871956738e-07,4.1716513531632642e-07,1.8648004774523891e-07,4.1531803906268652e-10,9.1463553799335811e-14,1.9132291968349177e-10,2.9960746550348457e-07,4.5761628246722803e-18,8.0768544948437897e-13,1.3929941589245816e-12,2.5068020612919708e-15,2.5063812011607178e-15,3.2911854853820625e-19,1.2292639268609303e-14,9.174158271476545e-20,5.9063999080189499e-14,2.1715704784085305e-35,2.030847701661029e-35,2.0308491551974031e-35,4.4107350166387062e-19,4.3735363055842229e-21,1.4613844523041678e-18,5.5510957436110957e-21,4.2286053482275603e-22,7.9771729608427252e-22,7.1868025986945703e-26,5.6620351139289258e-30,1.2548454988457033e-30,2.665414038873507e-35,2.7681153097704958e-39,6.5521619752220124e-37,5.8286404044167088e-33,3.8422955600816226e-38,7.6510607634382337e-15,9.4399555632569287e-21,6.2799668129304481e-24,2.7416826425267549e-24,1.9843137910031844e-25,2.0905665605552062e-24,9.760898803728661e-32,5.6027384435441017e-32,6.2463971686202525e-30
7.291045698486138e-13,0.7189244012285564,2.047566891085654e-12,6.7968889501418153e-19,6.7828011096257568e-19,3.3790744641112469e-30,3.0768198674769551e-24,0.0,0.0,4.8011678998038896e-13,4.4190708808899747e-22,154.0,0.0,0.99999791274448169,1.0,18.999999999335408,1.1655688187189736e-07,5.710668364477017e-07,4.3705165054244044e-07,4.3730392099965448e-07,2.0125845571108964e-07,4.5623044132516524e-10,9.5879470143159699e-14,2.0779547336445742e-10,3.2335114214894493e-07,5.0269683049071873e-18,8.8756849253881428e-13,1.5306037672676393e-12,2.8875467559235944e-15,2.8870509717636607e-15,3.8631631933561947e-19,1.3964215994203636e-14,1.0946784059779688e-19,6.4905688155751768e-14,3.0205155423993614e-35,2.8247825986615711e-35,2.8247847181245019e-35,5.0841873925570188e-19,5.0379377451809046e-21,1.5872084918580622e-18,6.032726374200515e-21,4.708886326509277e-22,9.3480570894775724e-22,8.8548000188759961e-26,7.3301134024404616e-30,1.6246139958543567e-30,3.6246057785279894e-35,3.7679538040580515e-39,8.5144161717865383e-37,7.5462693086383491e-33,5.0986503156831213e-38,8.6914633470744387e-15,1.0373090506528398e-20,7.2322428776243591e-24,3.0871035073732792e-24,2.1869530485678713e-25,2.4179786610298962e-24,1.1241053718795621e-31,6.4523434463837497e-32,7.5826823006037949e-30
7.626929782026273e-13,0.718924401228311,2.1419269323174826e-12,7.4383318762316343e-19,7.4222105189024714e-19,3.9033327572659187e-30,3.5219660923424782e-24,0.0,0.0,5.084252050210315e-13,4.8858484889555187e-22,154.0,0.0,0.99999781686616884,1.0,18.999999999275605,1.219264162214691e-07,5.8197339969654787e-07,4.571638364537422e-07,4.5744222314928936e-07,2.1633212076244992e-07,4.9904811728972489e-10,1.0029528045192321e-13,2.2474742029658518e-10,3.4756919298118233e-07,5.498768239580035e-18,9.7121697206153382e-13,1.6746765366874563e-12,3.3049889573031018e-15,3.3044094956004372e-15,4.4993408080257029e-19,1.5764480256017207e-14,1.2952762186238879e-19,7.102274205458662e-14,4.1393171337053392e-35,3.8710892392314283e-35,3.8710922776045062e-35,5.8232277957647037e-19,5.7664021023781029e-21,1.7166943874233324e-18,6.5285737428889126e-21,5.2156105018600163e-22,1.0870398898439241e-21,1.0801597836305786e-25,9.3744644798260891e-30,2.077819451116446e-30,4.8584396038399513e-35,5.0555246451674095e-39,1.0926503841538187e-36,9.651504819427455e-33,6.6801098013520317e-38,9.8119614467353291e-15,1.1350142415213489e-20,8.2760072313442511e-24,3.455361726778397e-24,2.3994788431469927e-25,2.7779246066153124e-24,1.2863415681700318e-31,7.383574801723149e-32,9.1228562253120151e-30
7.962813865566408e-13,0.7189244012280565,2.2362898512513081e-12,8.1087643063742011e-19,8.0904230296168629e-19,4.482377442772312e-30,4.0081035633965683e-24,0.0,0.0,5.3727890950192243e-13,5.3805673790430623e-22,154.0,0.0,0.99999772100103235,1.0,18.99999999921344,1.2729594959188775e-07,5.9214875887078805e-07,4.7727410859037451e-07,4.7758006088622206e-07,2.3168124803832188e-07,5.4376893121224825e-10,1.0471098890818639e-13,2.4215964004124593e-10,3.7222981467877542e-07,5.9915390946533888e-18,1.0586307987243768e-12,1.8252101615490098e-12,3.7608124006080777e-15,3.7601399816356175e-15,5.2032522339617561e-19,1.7695885841780269e-14,1.5209374906345923e-19,7.7415154732235979e-14,5.5959536447601911e-35,5.2333420103506902e-35,5.2333462988896229e-35,6.6309586951828737e-19,6.561872376628188e-21,1.8496960871042939e-18,7.038079020050042e-21,5.7487576100799793e-22,1.2552309271217061e-21,1.3057179079014982e-25,1.1856269820258046e-29,2.6280359333600128e-30,6.4272111579975196e-35,6.6944666692876822e-39,1.3862754178822956e-36,1.2207413272415137e-32,8.6507404208759521e-38,1.1014082224044337e-14,1.2371104591544989e-20,9.4154175034548613e-24,3.8466091585542488e-24,2.6218950291331892e-25,3.171944808521002e-24,1.4634447366989356e-31,8.4001420572479409e-32,1.088668405035726e-29
8.298697949106543e-13,0.7189244012277918,2.3306556478600272e-12,8.8081952022334089e-19,8.7874395034636066e-19,5.119481893391099e-30,4.5370381568491432e-24,0.0,0.0,5.6667791154550705e-13,5.9038480929377627e-22,154.0,0.0,0.9999976251481888,1.0,18.999999999148933,1.3266548198322176e-07,6.0164193537267074e-07,4.9738246908680831e-07,4.9771745256879131e-07,2.4728736984343118e-07,5.9039074974166477e-10,1.0912659955404993e-13,2.6001377477546501e-10,3.973033362049434e-07,6.5052573624592696e-18,1.1498098867027413e-12,1.9822023375018599e-12,4.2567002204292333e-15,4.2559250352095497e-15,5.9784320732517639e-19,1.9760721422750113e-14,1.7734201235924206e-19,8.4082920396277875e-14,7.4714593988630273e-35,6.9873255437165246e-35,6.9873315111722387e-35,7.5104895897922344e-19,7.4272908688416644e-21,1.9860733642617652e-18,7.5607062763363163e-21,6.3083049915216069e-22,1.440189231877928e-21,1.5653089518635502e-25,1.4843112732028269e-29,3.2902593777382629e-30,8.400770403344468e-35,8.7586243539723207e-39,1.7405403756885842e-36,1.5283668772520261e-32,1.1083641074593387e-37,1.2299250067672904e-14,1.3435970403938633e-20,1.0654626422300651e-23,4.2609776117533228e-24,2.8542054772921638e-25,3.6015794337669461e-24,1.6560603830993373e-31,9.5057503878204268e-32,1.2894845000701734e-29
8.634582032646678e-13,0.7189244012275176,2.4250243221191312e-12,9.5366335164042127e-19,9.5132608021886863e-19,5.8179921570165825e-30,5.1105758040778153e-24,0.0,0.0,5.9662221950137676e-13,6.4563141366921709e-22,154.0,0.0,0.99999752930681518,1.0,18.999999999082096,1.3803501339553492e-07,6.1049866423906599e-07,5.1748892007509006e-07,5.1785441582312149e-07,2.6313325654570839e-07,6.3891144191726696e-10,1.1354211625216526e-13,2.7829219885524697e-10,4.2276207565140022e-07,7.0398995616692167e-18,1.2447541535357463e-12,2.1456507614795219e-12,4.7943349511050425e-15,4.7934466586347433e-15,6.8284151447452333e-19,2.1961121639241995e-14,2.0545095582639687e-19,9.10260334962878e-14,9.8617182930420812e-35,9.222712210737318e-35,9.2227204061801582e-35,8.4649369958031496e-19,8.3655991841917973e-21,2.1256915850221396e-18,8.0959412221056578e-21,6.8942282514040205e-22,1.6427244729693471e-21,1.8622436271944938e-25,1.8409302249086485e-29,4.0809797528963592e-30,1.0859496375665179e-34,1.1333113331792413e-38,2.1645004285511664e-36,1.8956888821930149e-32,1.4061753690845348e-37,1.3668793493275306e-14,1.4544733282742995e-20,1.1997781826432411e-23,4.6985814473066711e-24,3.0964140696166147e-25,4.0683684079456686e-24,1.8648332529278065e-31,1.0704100605496263e-31,1.5168932273959684e-29
8.970466116186813e-13,0.7189244012272341,2.5193958740066049e-12,1.0294088192423556e-18,1.0267887787590316e-18,6.5813269628194664e-30,5.7305224916310523e-24,0.0,0.0,6.2711184193658452e-13,7.0385919806387024e-22,154.0,0.0,0.99999743347614323,1.0,18.99999999901296,1.4340454382888682e-07,6.1876161440289884e-07,5.3759346368484514e-07,5.3799096757232579e-07,2.7920283359781798e-07,6.8932887916602866e-10,1.1795754269710046e-13,2.9697798961688968e-10,4.4858020692137821e-07,7.5954422372649318e-18,1.3434635199920794e-12,2.3155531316988046e-12,5.3753985270561959e-15,5.3743862517636855e-15,7.7567361336967308e-19,2.4299077424247628e-14,2.3660167914190089e-19,9.8244488714208492e-14,1.2879415830701045e-34,1.2044887756654016e-34,1.2044898876385606e-34,9.4974244338564193e-19,9.3797382348109156e-21,2.2684214852424267e-18,8.643289349396949e-21,7.5065017165743443e-22,1.8636455323800843e-21,2.1999886276625531e-25,2.2636196610638147e-29,5.0182531596595643e-30,1.3895320848942131e-34,1.4515442928802379e-38,2.66808299934677e-36,2.3310969655438909e-32,1.7678708990418959e-37,1.5123951569188631e-14,1.5697386716406854e-20,1.3449026675416968e-23,5.1595198282732457e-24,3.348524699130392e-25,4.5738514173469881e-24,2.0904073333447314e-31,1.1998889169169403e-31,1.7731452897264805e-29
