Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367)
1.5929282730370444e-10,0.3715425918490625,4.0507476685785128e-10,6.8198152468371364e-14,5.391528896816415e-14,8.4291935462716132e-21,9.8835263665183484e-17,0.0,0.0,1.9841136667812914e-08,7.0118392154397353e-14,154.0,0.0,0.999441063201845,1.0,18.999977300233791,2.3377388924824295e-05,6.2356235358817382e-07,0.00014594077324396926,0.00016778516226130882,7.6687550960961038e-05,2.2210263390042601e-05,7.3001572362871516e-11,4.694669653160563e-07,0.00012158910021066354,2.5021327600346517e-13,1.3768467639768694e-07,7.1900227310012065e-08,3.1530630712190206e-08,3.150968696097907e-08,1.3032900205669109e-11,1.3097868251009829e-09,7.9108415632953963e-12,1.0106234859795025e-08,1.6379264276572654e-18,1.5414534404515511e-18,1.541695497285034e-18,1.0039302025238435e-10,1.2484249269718152e-13,3.6570500916068778e-15,3.98073401510376e-17,3.2626529154655707e-17,1.7542204249399755e-14,4.2982551257197399e-16,1.4026123234592546e-17,1.8708435907459691e-18,2.0088143585970172e-20,3.2196728774193953e-23,1.0337113264138162e-24,1.9107926383263402e-20,1.9142061550863242e-23,8.2449675661200473e-10,6.3819463021417591e-16,8.1645701153560032e-17,3.3017813320118009e-19,2.5189935936869178e-20,3.4005416838341451e-17,1.2989193893461858e-24,7.4521707119069415e-25,4.7090414298729814e-20,9.7063140429482509e-25
1.6276104050625226e-10,0.37154259058287104,4.1498186797820458e-10,7.141904904130602e-14,5.6482344673505659e-14,9.204535276731449e-21,1.0568598767040293e-16,0.0,0.0,2.070950964610451e-08,7.6253803080846511e-14,154.0,0.0,0.99942889679140245,1.0,18.999976701079685,2.3886126972347138e-05,6.2355530541661752e-07,0.00014900933158297543,0.00017143590587744351,7.8361843330707572e-05,2.2798269632097249e-05,7.458997147879393e-11,4.7973653167485656e-07,0.00012424385374984308,2.5683755552075996e-13,1.437428982556308e-07,7.4463860584872312e-08,3.3418551042097533e-08,3.3396351062777515e-08,1.3813922436006952e-11,1.3653033934026387e-09,8.386046033686255e-12,1.055312933242343e-08,1.8820394358285848e-18,1.7714121832309731e-18,1.7716966834124864e-18,1.0746211575308395e-10,1.32576534034302e-13,3.7370478831480929e-15,4.1012287425045938e-17,3.3745482571362323e-17,1.8516042884884761e-14,4.6346400703095318e-16,1.5382825110021456e-17,2.0610538735139464e-18,2.2614152773228217e-20,3.6813938894729901e-23,1.1388169536319173e-24,2.1075928069581927e-20,2.1717085039457334e-23,8.5940800646495748e-10,6.6546043803399581e-16,8.5820188729977734e-17,3.4430684465454689e-19,2.652763136463539e-20,3.6224255769177918e-17,1.36533223797616e-24,7.8331950357598249e-25,5.1257751172149408e-20,1.0565403048232121e-24
1.696974669113479e-10,0.3715425880495094,4.3493531115602435e-10,7.8099899962028586e-14,6.1828049614625694e-14,1.0917108040681313e-20,1.2036603304045915e-16,0.0,0.0,2.2501948965581351e-08,8.9721579959249252e-14,154.0,0.0,0.99940456433278524,1.0,18.999975502054841,2.4903571413872567e-05,6.235412092769276e-07,0.00015514521354434638,0.00017873709678638204,8.1710357847675417e-05,2.3974942762883712e-05,7.7766640512620233e-11,5.002748291017715e-07,0.00012955326761754696,2.7009355718402549e-13,1.5625030168712225e-07,7.966871856311054e-08,3.7394482641606757e-08,3.736963681767945e-08,1.5458817890433084e-11,1.4794970155979196e-09,9.3869918395834192e-12,1.1476201000859744e-08,2.4621769405029025e-18,2.3180359758731927e-18,2.3184248779934721e-18,1.2258066504054472e-10,1.4891698256131721e-13,3.8970369594899285e-15,4.3465466877143505e-17,3.6040730159861301e-17,2.0561252683654747e-14,5.3626452459171748e-16,1.8388085061269583e-17,2.4858187252868074e-18,2.8439042672561431e-20,4.7712912556030845e-23,1.37353347692344e-24,2.548023481193405e-20,2.7733732539254917e-23,9.3121121945560647e-10,7.2166064543039182e-16,9.4491141552163469e-17,3.734302301105914e-19,2.9334693349793101e-20,4.0943654597229661e-17,1.5032803501151842e-24,8.6246320426764808e-25,6.0410166356561455e-20,1.245217918802348e-24
1.75940250675934e-10,0.3715425857686915,4.5305212591887297e-10,8.4386712878547466e-14,6.6885018459537901e-14,1.2656705592868246e-20,1.347422218460607e-16,0.0,0.0,2.4178630013278772e-08,1.0329839428702318e-13,154.0,0.0,0.99938266553307042,1.0,18.999974422263787,2.5819235327063223e-05,6.2352852300953639e-07,0.00016066624804165556,0.00018530783075519121,8.4723940880114944e-05,2.5034553427332951e-05,8.062549533990564e-11,5.1875834444210122e-07,0.00013433163387062516,2.8203077268603151e-13,1.6795262227194411e-07,8.4437904761588142e-08,4.120449394872831e-08,4.1177112416029002e-08,1.7035153740848179e-11,1.5858437834854455e-09,1.0346361050219928e-11,1.2340378876278176e-08,3.1052782044225164e-18,2.9241570126730901e-18,2.9246665162185512e-18,1.3734420221824785e-10,1.6463749616802292e-13,4.0410197096361273e-15,4.5722719047826957e-17,3.817390227263385e-17,2.2515998304275761e-14,6.0840526766565914e-16,2.1449737728670047e-17,2.9229095540372952e-18,3.4668434075211415e-20,5.9699931524458075e-23,1.615063099452204e-24,3.0024477089778164e-20,3.4272879464177815e-23,9.9807255501805772e-10,7.7414105936316097e-16,1.0266187380870898e-16,4.006274507897204e-19,3.2014570317041822e-20,4.5522408086440574e-17,1.6332703431044498e-24,9.3704116648347842e-25,6.9641570486560264e-20,1.4355265153003649e-24
1.8218303444052007e-10,0.37154258348742114,4.7131927822964766e-10,9.0934821507342657e-14,7.2180110584484028e-14,1.459996026109698e-20,1.5027601422047339e-16,0.0,0.0,2.5915450227994031e-08,1.1835864861427955e-13,154.0,0.0,0.99936076712471922,1.0,18.999973341973991,2.6734865056157469e-05,6.2351583695490227e-07,0.00016618622435650717,0.00019187824461140127,8.7737448114849579e-05,2.6094602309046701e-05,8.3484210597560825e-11,5.3724095743735238e-07,0.00013910989952221111,2.9397292500023485e-13,1.800771042648733e-07,8.9283592643198329e-08,4.5237762456532628e-08,4.5207696370103244e-08,1.8703936817082913e-11,1.6955416745012786e-09,1.1362127215947899e-11,1.3236245843756284e-08,3.882926561957609e-18,3.6572853775797868e-18,3.6579463345040017e-18,1.5324700956590325e-10,1.8133971981580644e-13,4.1849954307005976e-15,4.8026813041850777e-17,4.0373306343887057e-17,2.4582075090695019e-14,6.8718455027097296e-16,2.4877226561740222e-17,3.4168487540716334e-18,4.1959614404253489e-20,7.4093963382227251e-23,1.8880082429340956e-24,3.5172676314796966e-20,4.2043043650609353e-23,1.0670330850921961e-09,8.2841963366926287e-16,1.1117994151444501e-16,4.2875787230043617e-19,3.4843658590462759e-20,5.0426195246619608e-17,1.7687861735767125e-24,1.0147894165561259e-24,7.9885596502765622e-20,1.6467132235504791e-24
1.8842581820510615e-10,0.3715425812059152,4.8973673980890594e-10,9.7745830065049527e-14,7.7718500322656998e-14,1.676281632328515e-20,1.6702136649096693e-16,0.0,0.0,2.7712404766663559e-08,1.3500648901271423e-13,154.0,0.0,0.99933886910779035,1.0,18.99997226128966,2.7650460602040891e-05,6.2350315109681485e-07,0.0001717052467439242,0.00019844833831172899,9.0750879573723098e-05,2.715498515841352e-05,8.6342786266996713e-11,5.5572266796725603e-07,0.00014388806460612831,3.0591883968493292e-13,1.926237086782261e-07,9.4202250893329219e-08,4.9497758059839628e-08,4.9464856255218756e-08,2.0466605751990854e-11,1.8085588353079729e-09,1.2435171082377123e-11,1.4163834972188524e-08,4.8166990031611101e-18,4.5378372248913922e-18,4.5386868151894394e-18,1.7033080544853425e-10,1.9904314575758724e-13,4.3289641217487359e-15,5.0377797690959387e-17,4.2641220539368838e-17,2.6762758721358535e-14,7.7296627440463602e-16,2.8698305775070717e-17,3.9726481208617803e-18,5.0445753471870161e-20,9.12656015059924e-23,2.1951386840011998e-24,4.0980079323058926e-20,5.1222141568003849e-23,1.1380723451663119e-09,8.8449450625223117e-16,1.2004509791853e-16,4.5782052595784479e-19,3.7825587815668309e-20,5.566576790717742e-17,1.9098239159184319e-24,1.0957057022794421e-24,9.1212797664577947e-20,1.8802328737462063e-24
1.9466860196969222e-10,0.3715425789243703,5.083044784122328e-10,1.0482133620554374e-13,8.3505491681678462e-14,1.9161906395021886e-20,1.8503341723937026e-16,0.0,0.0,2.9569488875380498e-08,1.5334958526878873e-13,154.0,0.0,0.99931697148234377,1.0,18.999971180294768,2.8566021965599103e-05,6.2349046547763603e-07,0.00017722339920764899,0.0002050181118129057,9.3764235278358135e-05,2.8215617971631919e-05,8.9201222329568835e-11,5.7420347591140422e-07,0.00014866612915585153,3.1786757038090189e-13,2.0559239652337254e-07,9.9190513759829527e-08,5.3987790526709604e-08,5.3951899626956599e-08,2.2324532787250548e-11,1.9248637145021403e-09,1.3566332748000831e-11,1.5123179311116131e-08,5.9306295143573079e-18,5.5885631382385506e-18,5.5896458663062371e-18,1.8863726659310206e-10,2.1776658079525954e-13,4.4729257818407681e-15,5.2775721789611999e-17,4.4979945593887804e-17,2.9061438066529592e-14,8.6612474825708923e-16,3.2941756688195103e-17,4.595576595530536e-18,6.0271206068969919e-20,1.1162642484311266e-22,2.5393663172044879e-24,4.7504983530710402e-20,6.2006695549102457e-23,1.2111700695785382e-09,9.4236392304634384e-16,1.2925707950589681e-16,4.8781449929755082e-19,4.0963981978957655e-20,6.1251854572963617e-17,2.0563793778100972e-24,1.1797876184325524e-24,1.0369601772900582e-19,2.1375875322380852e-24
2.009113857342783e-10,0.37154257664293033,5.2702245801830728e-10,1.121629321991452e-13,8.954651815010775e-14,2.1814560418214109e-20,2.0436851657841574e-16,0.0,0.0,3.1486697869953562e-08,1.7349913003406207e-13,154.0,0.0,0.99929507424843866,1.0,18.99997009905697,2.9481549147717768e-05,6.2347778008491867e-07,0.00018274074945656774,0.00021158756507167706,9.677751525020139e-05,2.9276433035315023e-05,9.2059518766625133e-11,5.926833811492503e-07,0.00015344409320457853,3.2981835425138559e-13,2.1898312881073712e-07,1.0424517253816039e-07,5.8711016997475118e-08,5.867198151517935e-08,2.4279026882882715e-11,2.0444250597519224e-09,1.475641356846835e-11,1.6114311892863152e-08,7.2513770530866475e-18,6.834709228107979e-18,6.8360780304820762e-18,2.0820803295537569e-10,2.3752817246191979e-13,4.616880410036324e-15,5.5220634107818491e-17,4.7391800294422027e-17,3.1481615890286987e-14,9.6704506205474118e-16,3.7637403417767395e-17,5.2911668410777645e-18,7.1592040626148443e-20,1.3563191181360556e-22,2.9237487894466769e-24,5.4808826717259251e-20,7.4613113497737164e-23,1.2863061895843007e-09,1.0020262311968711e-15,1.3881561213988089e-16,5.1873893250708126e-19,4.4262459492504093e-20,6.71951610996463e-17,2.2084481979505532e-24,1.2670326628462934e-24,1.1741038585932692e-19,2.4203263965276717e-24
2.0715416949886438e-10,0.37154257436172144,5.4589063900752815e-10,1.1977220587756997e-13,9.5847142520211863e-14,2.4738814639659809e-20,2.2508425539583854e-16,0.0,0.0,3.346402712028331e-08,1.9556983797441943e-13,154.0,0.0,0.99927317740613497,1.0,18.99996901763086,3.039704214928259e-05,6.2346509488700036e-07,0.00018825735209507328,0.00021815669804480249,9.9790719510512089e-05,3.0337375736959915e-05,9.4917675559528711e-11,6.1116238356014235e-07,0.00015822195678521207,3.4177057605003904e-13,2.3279586654979946e-07,1.093631676374531e-07,6.3670449097476262e-08,6.3628111532010037e-08,2.6331336666533284e-11,2.1672119149619947e-09,1.6006177962634034e-11,1.7137265734372342e-08,8.8083970479275601e-18,8.3041817926356779e-18,8.3058992647546054e-18,2.2908471184160283e-10,2.5834543419334262e-13,4.7608280053990233e-15,5.771258340306072e-17,4.9879117849284499e-17,3.402690932768032e-14,1.076123463841003e-15,4.2816130389845839e-17,6.0652220764866653e-18,8.4576579621544564e-20,1.637844682973073e-22,3.3514932769465034e-24,6.2956279918996398e-20,8.9279019619460366e-23,1.3634608314428281e-09,1.0634798734876942e-15,1.4872041599516115e-16,5.5059301551047472e-19,4.7724633292785545e-20,7.3506371330009821e-17,2.3660259245360983e-24,1.3574382814282951e-24,1.3243331167579963e-19,2.730045693191545e-24
2.1339695326345046e-10,0.37154257208084124,5.6490897833193722e-10,1.2765074138763686e-13,1.0241305672465951e-13,2.7953420579556924e-20,2.4723949456994468e-16,0.0,0.0,3.5501472037856867e-08,2.1967994490171544e-13,154.0,0.0,0.99925128095549198,1.0,18.999967936060461,3.1312500971179323e-05,6.2345240992038059e-07,0.00019377325118727769,0.00022472551068905504,0.00010280384808033047,3.1398402001404888e-05,9.7775692689584835e-11,6.2964048302334949e-07,0.00016299971993031021,3.5372373924054519e-13,2.4703057074909504e-07,1.1454158116038664e-07,6.8868959695119073e-08,6.8823160625371511e-08,2.8482653235643424e-11,2.2931936174652527e-09,1.7316355128440477e-11,1.81920738388157e-08,1.0634116101986794e-17,1.0027715240027995e-17,1.0029854989631465e-17,2.5130888145410344e-10,2.8023526954779204e-13,4.9047685669867041e-15,6.0251618401552802e-17,5.2444242982695238e-17,3.6701050178772799e-14,1.1937677347245054e-15,4.850990152263808e-17,6.9238231604928479e-18,9.9405951971436053e-20,1.9663657066023648e-22,3.825960400193e-24,7.2015343369814162e-20,1.0626463626133189e-22,1.4426143145221178e-09,1.1267233837919639e-15,1.5897120950264189e-16,5.8337598558855221e-19,5.1354110949736215e-20,8.0196147697855343e-17,2.5291080780209831e-24,1.4510019041700415e-24,1.4884448043887367e-19,3.0683885785383269e-24
2.1963973702803654e-10,0.3715425698003717,5.8407742967670095e-10,1.3580011978112168e-13,1.0925008168570729e-13,3.1477853989522492e-20,2.7089439415852039e-16,0.0,0.0,3.7599028065915998e-08,2.4595120690225677e-13,154.0,0.0,0.99922938489656965,1.0,18.999966854381309,3.222792561429373e-05,6.234397251909363e-07,0.00019928848228404047,0.00023129400296122057,0.00010581690098051732,3.2459476264333231e-05,1.0063357013809289e-10,6.481176794180609e-07,0.00016777738267214964,3.6567744316694102e-13,2.6168720241621581e-07,1.197776299626039e-07,7.4309289317001204e-08,7.425986748982237e-08,3.0734112817385691e-11,2.4223397952415092e-09,1.8687640671636349e-11,1.9278769196972224e-08,1.2764109811264863e-17,1.2039043199584394e-17,1.2041691334670065e-17,2.7492209387631783e-10,3.032139954846905e-13,5.0487020938557807e-15,6.2837787809386741e-17,5.5089529648005294e-17,3.9507885046175389e-14,1.3203975631868716e-15,5.4751781023908368e-17,7.8733359283579549e-18,1.162746581089003e-19,2.3479402923809518e-22,4.3506682787371833e-24,8.2057445561864935e-20,1.2585421900701622e-22,1.5237471494225905e-09,1.1917553833974164e-15,1.6956771244736905e-16,6.1708712545687517e-19,5.5154494784905984e-20,8.7275131803633318e-17,2.6976902004027222e-24,1.5477209734228223e-24,1.6672584836246723e-19,3.4370450419483279e-24
2.2588252079262262e-10,0.3715425675203788,6.0339594361383434e-10,1.4422191948400308e-13,1.1636416717483605e-13,3.5332323800060815e-20,2.9611044256451271e-16,0.0,0.0,3.9756690671595765e-08,2.7450889945758397e-13,154.0,0.0,0.99920748922942748,1.0,18.999965772622037,3.3143316079511656e-05,6.2342704065750962e-07,0.0002048030740534598,0.00023786217481809764,0.00010882987823176208,3.3520569842210491e-05,1.0349130788639221e-10,6.6659397262340105e-07,0.00017255494504273821,3.7763136469013885e-13,2.7676572255781138e-07,1.2506865912634296e-07,7.9994052249779585e-08,7.9940844664344475e-08,3.3086799298684437e-11,2.5546203641625755e-09,2.0120698154893224e-11,2.0397384788428373e-08,1.5237283425162565e-17,1.4375072567350699e-17,1.4378329326652737e-17,2.9996587763454588e-10,3.2729736475516155e-13,5.1926285850692056e-15,6.5471140331069624e-17,5.7817339197668845e-17,4.2451375358334932e-14,1.4564449179441866e-15,6.1575955665595739e-17,8.9204187753696377e-18,1.3539114811517318e-19,2.7891937442548805e-22,4.9292967223514583e-24,9.3157545388517108e-20,1.483575455839382e-22,1.6068400361189858e-09,1.2585745779778068e-15,1.8050964844258365e-16,6.517257616819696e-19,5.9129381996035635e-20,9.4753944968512201e-17,2.8717678945820087e-24,1.6475929664793231e-24,1.8616163804852291e-19,3.8377518117145541e-24
2.321253045572087e-10,0.3715425652409171,6.2286446774864579e-10,1.5291771667353381e-13,1.2376139168129552e-13,3.9537781057270712e-20,3.2295048568090949e-16,0.0,0.0,4.1974455339571199e-08,3.0548181656509775e-13,154.0,0.0,0.99918559395412554,1.0,18.99996469080574,3.4058672367718961e-05,6.2341435634384405e-07,0.00021031704960731954,0.00024443002621649687,0.00011184277985454211,3.4581659606188781e-05,1.0634890591576047e-10,6.8506936251845589e-07,0.00017733240707375113,3.8958524324810129e-13,2.9226609217958922e-07,1.3041213580450216e-07,8.5925742349115457e-08,8.5868584337403715e-08,3.5541746634758408e-11,2.6900055252634344e-09,2.1616160572505116e-11,2.1547953582608422e-08,1.8096055156026616e-17,1.707606031008688e-17,1.7080041844179035e-17,3.2648173987719365e-10,3.5250058744031299e-13,5.3365480396836564e-15,6.8151724643509855e-17,6.0630038899457369e-17,4.5535597306187277e-14,1.6023544190326125e-15,6.9017758430805499e-17,1.0072030484004079e-17,1.5697841339844558e-19,3.2973536896329566e-22,5.5656915568635375e-24,1.0539423736923157e-19,1.741114598054233e-22,1.6918738621203066e-09,1.3271797550581034e-15,1.9179674692632068e-16,6.872912633562564e-19,6.3282364786254201e-20,1.02643188771248e-16,3.0513368561276524e-24,1.7506154137979025e-24,2.0723833403781236e-19,4.2722922632814199e-24
2.3836808832179477e-10,0.37154256296203114,6.4248294685931241e-10,1.618890855812692e-13,1.3144796228840607e-13,4.4115927848646236e-20,3.5147875601675909e-16,0.0,0.0,4.4252317566917348e-08,3.39002269856796e-13,154.0,0.0,0.99916369907072322,1.0,18.999963608951042,3.4973994479801553e-05,6.2340167227448596e-07,0.00021583042758255991,0.00025099755711324083,0.00011485560586914886,3.5642726900922621e-05,1.0920636420746378e-10,7.0354384898227356e-07,0.00018210976879657229,4.0153886867570579e-13,3.0818827228631581e-07,1.358056434027073e-07,9.2106738573147062e-08,9.2045463876722365e-08,3.8099941143426508e-11,2.8284657620391917e-09,2.3174631755112489e-11,2.2730508539660578e-08,2.1386541940023183e-17,2.0185792845746263e-17,2.0190633156975788e-17,3.5451116823376362e-10,3.7883835167249582e-13,5.4804604567527667e-15,7.0879589403941598e-17,6.3530000730797828e-17,4.876474171065623e-14,1.7585837069543374e-15,7.7113693431656585e-17,1.1335438290769508e-17,1.8127459235759397e-19,3.8802864991736084e-22,6.2638690824644798e-24,1.1884985994371242e-19,2.034814716655328e-22,1.7788297006475696e-09,1.3975697818779761e-15,2.0342874477373358e-16,7.2378304098126343e-19,6.761703049686644e-20,1.1095344557065136e-16,3.2363928989273339e-24,1.8567859137189067e-24,2.300446784733138e-19,4.7424963298051344e-24
2.4461087208638085e-10,0.3715425606837576,6.622513230299007e-10,1.711375987327472e-13,1.3943021455668691e-13,4.9089226217781457e-20,3.817609018056897e-16,0.0,0.0,4.6590272859008527e-08,3.7520608771850789e-13,154.0,0.0,0.99914180457928015,1.0,18.999962527072945,3.5889282416645396e-05,6.233889884078919e-07,0.00022134322301265057,0.0002575647674651632,0.00011786835629571517,3.6703756673428976e-05,1.1206368274283685e-10,7.2201743189386715e-07,0.00018688703024233791,4.1349207139121548e-13,3.2453222388181733e-07,1.4124687607780675e-07,9.8539310253212737e-08,9.8473751096478067e-08,4.0762323690458049e-11,2.9699718377676424e-09,2.4796687707687602e-11,2.394508261120888e-08,2.5158747491628447e-17,2.3751767857143783e-17,2.3757620906736893e-17,3.8409563238120557e-10,4.0632484356633571e-13,5.6243658353399283e-15,7.3654783278219936e-17,6.6519600411562914e-17,5.2143113831086112e-14,1.925603809806967e-15,8.59014620154146e-17,1.2718226190155331e-17,2.0853359050601226e-19,4.5465350446717071e-22,7.0280206630674992e-24,1.3361060683776172e-19,2.3686341497654026e-22,1.8676888088292645e-09,1.469743603596692e-15,2.1540538757992204e-16,7.6120054552951042e-19,7.2136961743072558e-20,1.1969527901528003e-16,3.4269319755957866e-24,1.9661021441732332e-24,2.546716668742519e-19,5.2502404149963186e-24
