Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368)
1.0458356272962872e-07,0.3873331763539942,4.0785279406522061e-13,2.6879913562907613e-15,6.5237354863684646e-10,1.0062782339166382e-19,4.9095604920211379e-10,0.0,0.0,5.4103022081307468e-07,8.5091591161040751e-10,154.0,0.0,0.99951352451806519,1.0,18.999817287615297,5.5974138123261536e-05,1.2176144699417973e-11,3.2375796272433204e-05,0.00020688496453177864,6.9928439269309143e-07,0.00017830596246262861,5.0812753369291697e-10,3.4874785100254549e-06,4.7381633098570978e-07,9.9484112125655108e-12,7.0642303366267823e-06,8.1059236964833161e-10,2.0662806055423406e-08,2.0608184369809053e-08,3.0748299054763432e-11,4.4239902589580265e-12,2.3822085281113182e-11,8.1130645380852278e-07,5.6483637740882916e-16,5.5995918174236574e-16,5.6001726231724487e-16,3.7519535872724144e-07,8.6081268320320504e-13,1.1481173211482216e-13,1.3622240917903722e-16,7.1793188286978384e-17,2.2441723041038879e-13,1.7645414265565713e-13,7.1693315333887583e-13,5.6340166262662277e-16,3.7046719082207234e-15,7.2196376865820155e-16,8.0929513334640568e-23,4.3891465217112095e-15,1.1804250628428795e-16,6.3821871955053824e-12,2.5089937529770103e-15,1.3288634358738245e-14,3.8424316909916222e-20,8.0324563647380772e-20,7.7853426909680906e-16,1.1300627384086944e-21,6.2663268459857111e-22,5.194155317563977e-16,2.4349727943029087e-21,6.4477555214456142e-18,7.956920312590369e-22,8.4163130389285448e-26,6.0101720654713705e-21,3.8851573401322965e-19,7.8861660376175263e-20,7.7768866107315387e-20,4.7812869585711117e-14,3.4976954451362834e-20,7.6999418855036689e-21,6.7442307599131063e-19,9.8191184758580661e-22,9.2348547051208263e-24,2.1793178420882028e-20,8.2814085540257334e-22,2.4684618474068646e-25,1.1696027454573963e-21,2.3188520752973893e-19,1.9908370340394489e-24,4.5715238183522898e-24,1.5654786030731447e-23,4.3958436231185901e-19,1.5038007646729945e-10,2.0600094676212063e-15,7.9748917949437311e-16,1.1422016537405227e-09,4.2043080680154536e-24
1.1180785675273261e-07,0.38733314848216266,4.379317639699948e-13,3.0885858471468198e-15,7.2627555206637154e-10,1.321825132917883e-19,5.9067657520557239e-10,0.0,0.0,6.1793507667227577e-07,1.1099300595077171e-09,154.0,0.0,0.99947947375516411,1.0,18.99980461461822,5.9803614866785399e-05,1.2175746413782668e-11,3.4574638827485199e-05,0.00022107625883792899,7.47576085431304e-07,0.00019057962762205653,5.4298226849939025e-10,3.7267119488437308e-06,5.0653824679315358e-07,1.0633208668637087e-11,8.0716480403158058e-06,8.6672741909091739e-10,2.3635465394617035e-08,2.3572975892930374e-08,3.5171894654578024e-11,4.8064204326627539e-12,2.7249314560004352e-11,9.5516945159360833e-07,7.9011576375672897e-16,7.8372518262017517e-16,7.8381213480650792e-16,4.5790169225343293e-07,1.0148365100028612e-12,1.2268756719301487e-13,1.5999053217980174e-16,8.762069968618019e-17,2.7681607678384284e-13,2.3107267301412981e-13,9.4932326631856126e-13,7.4802399769541479e-16,5.2234659781728455e-15,1.0941451202127916e-15,1.0744948791364758e-22,6.1531130752873755e-15,1.6179260749759014e-16,6.9303400372596339e-12,3.2665132949842292e-15,1.7359009891344021e-14,5.0025724406591035e-20,1.0740000364455617e-19,1.0419586180073254e-15,1.4762066411669613e-21,8.1857342929346169e-22,7.4519227984429421e-16,3.4933942731850757e-21,9.2143557025659637e-18,1.1371066744115019e-21,1.2027581117517187e-25,8.5890174077441785e-21,5.951437079508714e-19,1.1410349026306677e-19,1.2081259151736969e-19,6.341432504697388e-14,4.6500306635650276e-20,1.0626790243527377e-20,9.5547977955813019e-19,1.3553923952902735e-21,1.3083369626583463e-23,3.2980280011899658e-20,1.2630337011315847e-21,3.0322500969938435e-25,1.5382912329973264e-21,3.6022762617043482e-19,3.0623094275129631e-24,7.1005252815975047e-24,2.5770798720793434e-23,7.2139558073952245e-19,1.6138047333148069e-10,2.2106991467954797e-15,8.5582550525165448e-16,1.3154808305845229e-09,7.3853517698037738e-24
1.190321507758365e-07,0.38733312061453296,4.6797567840042037e-13,3.5169738628830398e-15,8.016505291203597e-10,1.7061276654742262e-19,7.012183072346588e-10,0.0,0.0,6.9988939391857443e-07,1.4238543062805495e-09,154.0,0.0,0.99944536666979511,1.0,18.999791938203973,6.362833608003096e-05,1.2175347441456461e-11,3.6771208268033954e-05,0.00023525051273768093,7.9586608326781146e-07,0.00020284058676431317,5.7779510903876065e-10,3.9656578458801793e-06,5.3925912051852573e-07,1.1317297204590419e-11,9.1458025732428525e-06,9.2280495039658914e-10,2.6806995271296171e-08,2.673610866345374e-08,3.9891420893928637e-11,5.1895990286394815e-12,3.0905823822746995e-11,1.1141788267841523e-06,1.0820260690730899e-15,1.0738660395036861e-15,1.0739929414278698e-15,5.5190156325051414e-07,1.1852073726736513e-12,1.3055393607092224e-13,1.8623431202319924e-16,1.0561008117770021e-16,3.3679426163709977e-13,2.9745603364849627e-13,1.23408855368276e-12,9.7552861411238234e-16,7.2032484639313664e-15,1.6141084101840008e-15,1.4012926517613606e-22,8.4436113807972052e-15,2.170034762320909e-16,7.479433043996653e-12,4.1826410347275356e-15,2.229356423399286e-14,6.4056270173675661e-20,1.4086466458113436e-19,1.3677737956577643e-15,1.8958401337618965e-21,1.0512649903981897e-21,1.0441845963257242e-15,4.8950440652789811e-21,1.2861117894488377e-17,1.5871381742104413e-21,1.6787732602650057e-25,1.1988292842711587e-20,8.8669456230244497e-19,1.6101908402806156e-19,1.8225316335493687e-19,8.2684899797978019e-14,6.0758208120089362e-20,1.4390934960627758e-20,1.3247991867239392e-18,1.8357799627749182e-21,1.8140471536117699e-23,4.8641388166816305e-20,1.8756322146241917e-21,3.6759007080281929e-25,1.9880401126114898e-21,5.4342231491944614e-19,4.5832370977801342e-24,1.0718531600527657e-23,4.1099598718462198e-23,1.1466891362082905e-18,1.7236843816230083e-10,2.3612183438675366e-15,9.1409583246298168e-16,1.5009812882634822e-09,1.2513385328036633e-23
1.262564447989404e-07,0.38733309275109445,4.979829206251171e-13,3.9731151935613988e-15,8.782923859827114e-10,2.1684372629307369e-19,8.2278283361340173e-10,0.0,0.0,7.8687922125556334e-07,1.7998920771211623e-09,154.0,0.0,0.99941120352825263,1.0,18.999779258374673,6.7448307284433245e-05,1.2174947785682458e-11,3.8965380688144071e-05,0.00024940697930712262,8.4415438376601511e-07,0.00021508814830751966,6.1256422085885624e-10,4.204303609926253e-06,5.719789518897562e-07,1.2000638234273342e-11,1.0286607496091973e-05,9.7882179991884892e-10,3.0177186209520521e-08,3.0097373101157483e-08,4.4906564537840535e-11,5.5733120940218282e-12,3.4791370379161549e-11,1.2890156297054657e-06,1.4543101268980598e-15,1.4441379245292976e-15,1.4443190195485423e-15,6.5790376885695614e-07,1.3726653797904255e-12,1.3841042423173397e-13,2.1506496639117569e-16,1.2589707683385424e-16,4.0485659084731504e-13,3.771695335893965e-13,1.5785177410681301e-12,1.2523474237724861e-15,9.7413145087073186e-15,2.3254096459912042e-15,1.7989275382082151e-22,1.13704909186387e-14,2.8557819217103709e-16,8.0291895492094134e-12,5.2775504696729034e-15,2.8203749399987567e-14,8.082492500043064e-20,1.8165032636837778e-19,1.7651121597410395e-15,2.3984410727588167e-21,1.3299629475748096e-21,1.4330314496213121e-15,6.7179242703341766e-21,1.7581828657069382e-17,2.169700752289461e-21,2.2949718842923717e-25,1.6388633315229484e-20,1.2891116269362742e-18,2.2228663356139406e-19,2.6793385691199295e-19,1.0620035864838845e-13,7.8183367759686952e-20,1.9164157886269758e-20,1.8022889686899994e-18,2.4450198407372865e-21,2.4678758329130338e-23,7.0129354837149969e-20,2.7207764156461762e-21,4.4046550355490165e-25,2.5299323990490186e-21,7.9889113646288691e-19,6.6962488985280663e-24,1.5779875137709972e-23,6.3742543312333969e-23,1.7721422839828449e-18,1.8334342431679675e-10,2.5115595707661514e-15,9.7229726227983478e-16,1.6986889069756082e-09,2.0538354170746437e-23
1.3348073882204426e-07,0.38733306489183617,5.2795185841518862e-13,4.4569683433760484e-15,9.5602271124548714e-10,2.7185675132886417e-19,9.5554404796128107e-10,0.0,0.0,8.788898948548096e-07,2.2456738637415199e-09,154.0,0.0,0.99937698459956037,1.0,18.999766575132771,7.1263533995805729e-05,1.2174547449737002e-11,4.1157032731352912e-05,0.0002635449148431447,8.9244098442248048e-07,0.00022732162373910689,6.4728777742250798e-10,4.4426367040978575e-06,6.0469774057780751e-07,1.2683193342782886e-11,1.1493972857748601e-05,1.0347748207206134e-09,3.3745817536253576e-08,3.3656548395950094e-08,5.0216995596187828e-11,5.9574058656467293e-12,3.8905698557594893e-11,1.4803579760952415e-06,1.9224643986030359e-15,1.9100694945354173e-15,1.9103228248067623e-15,7.7661394753947591e-07,1.5779474749272636e-12,1.4625661894706219e-13,2.4659323301312733e-16,1.486168260228474e-16,4.8150572530998047e-13,4.718719827315433e-13,1.9903557418941777e-12,1.5854204483110695e-15,1.2947576245312647e-14,3.2805438272707337e-15,2.2773684971816924e-22,1.5057843982951915e-14,3.6957001179282303e-16,8.5794126584069981e-12,6.5724514036624054e-15,3.520683760320377e-14,1.0065653182106472e-19,2.3074672241184838e-19,2.243676544303312e-15,2.9939822634016847e-21,1.6601973351786008e-21,1.9307035741532692e-15,9.0509681189203403e-21,2.3595715498875734e-17,2.9118481370151105e-21,3.0799699488007787e-25,2.1994387952541234e-20,1.8338307372777311e-18,3.009520525444417e-19,3.8498513460180844e-19,1.3458822469745356e-13,9.9247688214357359e-20,2.5141470507526523e-20,2.4108204105612343e-18,3.2080263961735824e-21,3.3011409103257239e-23,9.9091700691424014e-20,3.8654834573188587e-21,5.2237425922582542e-25,3.1757545820458655e-21,1.1478935501314803e-18,9.5765954829546468e-24,2.2721887803066464e-23,9.6443937678349645e-23,2.6711392212327292e-18,1.9430489729912618e-10,2.6617155058492192e-15,1.0304269602831967e-15,1.9085889709101895e-09,3.2770895686470358e-23
1.4070503284514814e-07,0.3873330370367475,5.5788088711524121e-13,4.9684905484369915e-15,1.0346870443997293e-09,3.3668894126897553e-19,1.0996518801712594e-09,0.0,0.0,9.7590604346669149e-07,2.7692534893320419e-09,154.0,0.0,0.99934271015540987,1.0,18.99975388848102,7.5074021724357779e-05,1.2174146436928919e-11,4.3346041617226153e-05,0.00027766357902658377,9.4072588269068858e-07,0.0002395403277640261,6.8196396050822375e-10,4.6806446485854733e-06,6.3741548621381598e-07,1.3364924294734577e-11,1.2767805211386769e-05,1.0906608750412371e-09,3.7512657440039181e-08,3.7413402564048082e-08,5.5822367407568965e-11,6.3417694160902143e-12,4.3248539769915877e-11,1.6888809008821838e-06,2.5038395429948029e-15,2.4890666931913327e-15,2.4894148121848456e-15,9.0873442772975576e-07,1.8017872776630019e-12,1.5409210936747852e-13,2.8092934578993748e-16,1.7390383441989279e-16,5.6724207276771529e-13,5.8331478641401768e-13,2.4777993127047605e-12,1.9822053212611965e-15,1.6945276028025778e-14,4.5420687625830133e-15,2.8473280084319043e-22,1.9644848906834858e-14,4.7118138804078776e-16,9.1299616267734604e-12,8.0895571353854881e-15,4.3425737813960599e-14,1.2389130317364339e-19,2.891998738526291e-19,2.8137238968084447e-15,3.6929158595615229e-21,2.0477639918513607e-21,2.5586399117983604e-15,1.1994679599357219e-20,3.1148602573970011e-17,3.843916173923509e-21,4.065855103018792e-25,2.9034697272965399e-20,2.5584721540191284e-18,4.0044690015196776e-19,5.4199394485712948e-19,1.6852950935659895e-13,1.2446358492276077e-19,3.2542846716058997e-20,3.1764720671082037e-18,4.1529046421367353e-21,4.3495520581444447e-23,1.3751303674203254e-19,5.3907327579830218e-21,6.1383803735399818e-25,3.9379949771093433e-21,1.6160313090100311e-18,1.3437082607096595e-23,3.2077740556052848e-23,1.4273304451771713e-22,3.9371968246655057e-18,2.0525234136573226e-10,2.8116790843737152e-15,1.0884821915070644e-15,2.130666170383211e-09,5.0984624130093555e-23
1.4792932686825201e-07,0.38733300918581814,5.8776843880639883e-13,5.5076378243824009e-15,1.1141516855044616e-09,4.1243263004188394e-19,1.2552355037467912e-09,0.0,0.0,1.0779115937697225e-06,3.3791042006294077e-09,154.0,0.0,0.99930838047010218,1.0,18.999741198422509,7.8879775974711707e-05,1.2173744750598813e-11,4.5532285167644392e-05,0.00029176223508332188,9.8900907599675827e-07,0.00025174357845145852,7.1659096060584501e-10,4.9183150233698713e-06,6.7013218840053724e-07,1.4045793042447935e-11,1.4108007631332106e-05,1.1464768392907889e-09,4.1477463019645904e-08,4.1367692494176662e-08,6.1722316708290667e-11,6.7263229949109846e-12,4.7819612564958269e-11,1.9152562133493206e-06,3.2177400409246437e-15,3.2005169556897523e-15,3.2009877242383149e-15,1.0549640780066691e-06,2.0449149260759633e-12,1.6191648661191829e-13,3.1818301114441859e-16,2.0189194531311414e-16,6.6256368016058674e-13,7.1334101093276814e-13,3.0494925669631193e-12,2.4506865106704239e-15,2.1871688690221834e-14,6.1837899253080418e-15,3.5202753205376982e-22,2.5286607325203277e-14,5.9276290742059441e-16,9.6807362650427214e-12,9.8520519321733781e-15,5.2988813801384478e-14,1.5088432302952147e-19,3.5811040597595372e-19,3.4860487328167069e-15,4.5061578900958922e-21,2.4987159802110778e-21,3.3408794525497878e-15,1.5661751516500468e-20,4.0513981732822831e-17,4.9996549898352392e-21,5.2883264856880676e-25,3.7764491488383173e-20,3.5075628132928371e-18,5.2460504083989909e-19,7.4918095937789779e-19,2.0876041805481594e-13,1.5438528669030442e-19,4.1614993465512675e-20,4.1287794115553111e-18,5.3111766546538204e-21,5.6535525598873131e-23,1.8776090745108047e-19,7.3933975788981234e-21,7.1537726785297863e-25,4.8298420349410948e-21,2.2337768130750398e-18,1.8533422409192257e-23,4.4490394217112851e-23,2.07087061554666e-22,5.6878173378364235e-18,2.1618524869274611e-10,2.961443350105974e-15,1.1464602629925429e-15,2.3649046216362889e-09,7.7538733473292066e-23
1.551536208913559e-07,0.3873329813390373,6.1761295479421798e-13,6.0743650459484729e-15,1.1943009328376387e-09,5.0023484875506055e-19,1.4224061108056928e-09,0.0,0.0,1.1848897759521317e-06,4.0841145916036987e-09,154.0,0.0,0.99927399582049026,1.0,18.999728504960629,8.2680802245919572e-05,1.2173342394118376e-11,4.7715641832810837e-05,0.00030584014994337308,1.0372905617507892e-06,0.00026393069737996704,7.5116697730725444e-10,5.155635470903837e-06,7.0284784672058564e-07,1.4725761734045103e-11,1.5514479730682406e-05,1.2022196089961718e-09,4.5639980335131276e-08,4.551916399621349e-08,6.7916463704995661e-11,7.1110095815576938e-12,5.2618622684787009e-11,2.1601523537392039e-06,4.0855228551997503e-15,4.0658927900734412e-15,4.0665202604794425e-15,1.2159981588821615e-06,2.3080569207736095e-12,1.6972934385596646e-13,3.5846338460750131e-16,2.3271431121691932e-16,7.6796612728894627e-13,8.6388442080465311e-13,3.7145223507043499e-12,2.9993842628610729e-15,2.7878812724569142e-14,8.2920042997029898e-15,4.3084492981279002e-22,3.2154975210424192e-14,7.3681218970034757e-16,1.0231665721525804e-11,1.1884058870573643e-14,6.4029704215499668e-14,1.8200505423985459e-19,4.3863186464689093e-19,4.2719665867786791e-15,5.4450729586663263e-21,3.0193551027260179e-21,4.3041884330809157e-15,2.017766178873763e-20,5.1994001294257872e-17,6.4163510027833248e-21,6.7868237903664241e-25,4.8465412107144446e-20,4.7332861896969366e-18,6.776780695732172e-19,1.0185850588742007e-18,2.5607403095597343e-13,1.8961011736430585e-19,5.2633157296839911e-20,5.3009901787144313e-18,6.7180125780853993e-21,7.2586689563831708e-23,2.5263511079618096e-19,9.9883254949251929e-21,8.2751107848901038e-25,5.8651826127121007e-21,3.0370230612495188e-18,2.5170010069594352e-23,6.0727681977104056e-23,2.9511671873694189e-22,8.0687846213614651e-18,2.2710311318959238e-10,3.1110013705697229e-15,1.2043584909779323e-15,2.6112878824080064e-09,1.1552332012190933e-22
1.6237791491445977e-07,0.3873329534963949,6.4741287021014968e-13,6.6686260215037341e-15,1.2750346692771391e-09,6.0129677353824699e-19,1.6012593270000436e-09,0.0,0.0,1.2968231295194499e-06,4.8935843633914582e-09,154.0,0.0,0.99923955648591678,1.0,18.999715808099104,8.647710603147969e-05,1.2172939370889608e-11,4.9895990716970392e-05,0.00031989659439796619,1.085570337355633e-06,0.00027610100978103531,7.8569021969216272e-10,5.3925936987601346e-06,7.3556246074273734e-07,1.5404792721459434e-11,1.698711767966779e-05,1.257886096555284e-09,4.9999944468384034e-08,4.9867551859315143e-08,7.4404412161441794e-11,7.4957883716022968e-12,5.7645263131936912e-11,2.4242342513557562e-06,5.1306951089323703e-15,5.1088547119673088e-15,5.1096801046126115e-15,1.392528176246013e-06,2.5919359705467876e-12,1.7753027641903087e-13,4.018790476491069e-16,2.6650336580374891e-16,8.8394242198708e-13,1.0369684886401618e-12,4.4824134840763492e-12,3.6373632684455194e-15,3.5134050297238094e-14,1.0966801127651695e-14,5.2248708701371371e-22,4.0439387429478608e-14,9.0597277990436984e-16,1.0782699829888241e-11,1.421060811511243e-14,7.6687145024065864e-14,2.1763685269292991e-19,5.3196904270379599e-19,5.1832975579024308e-15,6.521459143802969e-21,3.6162235286281732e-21,5.478182915442512e-15,2.5681248087413724e-20,6.592037561759023e-17,8.1349391577928474e-21,8.6046459927081151e-25,6.1446659708001222e-20,6.2962571545972466e-18,8.6434954534275282e-19,1.3642543991918607e-18,3.1132195809360322e-13,2.3077975814080272e-19,6.5902964740878125e-20,6.730325107555914e-18,8.4124659642791483e-21,9.2158680854300355e-23,3.3542054349787219e-19,1.3310569890741003e-20,9.5075726145663836e-25,7.0586002036809198e-21,4.0676532100626336e-18,3.3706132339844217e-23,8.1698541525689917e-23,4.137761427113528e-22,1.1258918848139875e-17,2.3800543601766037e-10,3.2603463126447434e-15,1.262174230165138e-15,2.8697989562723487e-09,1.6892988299556106e-22
1.6960220893756364e-07,0.3873329256578804,6.7716662507103424e-13,7.2903735517176929e-15,1.3562662661180962e-09,7.1687316316328989e-19,1.7918773092566753e-09,0.0,0.0,1.4136935093246368e-06,5.8172199232564376e-09,154.0,0.0,0.99920506274815846,1.0,18.999703107841945,9.0268692819352978e-05,1.2172535684344182e-11,5.2073211603828651e-05,0.00033393084325459936,1.133848400213345e-06,0.00028825384468093206,8.2015890670891169e-10,5.6291774822452521e-06,7.6827603002652398e-07,1.608284856835072e-11,1.8525814224741432e-05,1.3134732297540591e-09,5.4557079585208928e-08,5.4412579911613221e-08,8.1185749487623334e-11,7.8806299753519707e-12,6.2899214238465245e-11,2.7081631842251748e-06,6.3790107568406745e-15,6.3553535045943713e-15,6.3564262814738506e-15,1.5852417365334191e-06,2.8972708397154093e-12,1.8531888185039034e-13,4.4853798476389458e-16,3.0339079616557979e-16,1.0109828964345412e-12,1.2347053781824894e-12,5.3631238717720215e-12,4.3742410493217031e-15,4.3820875920486837e-14,1.4323418143674494e-14,6.2833550772650668e-22,5.034767554226092e-14,1.1030330548015853e-15,1.1333802782387712e-11,1.6857605678625794e-14,9.1104794569368265e-14,2.5817648884719614e-19,6.3937631957108429e-19,6.2323499833690265e-15,7.747533121769439e-21,4.2960955443719739e-21,6.8954467738727109e-15,3.232526094985039e-20,8.2655218062791804e-17,1.0200105707904358e-20,1.0789060077513582e-24,7.7045770297590917e-20,8.2663198028512167e-18,1.089748070720471e-18,1.8024435393748023e-18,3.7541596813948525e-13,2.7858148991808495e-19,8.1762295131058937e-20,8.4582438693661566e-18,1.0437713257874181e-20,1.158192122219466e-22,4.3994364258070046e-19,1.7517775590731479e-20,1.0856322503985866e-24,8.4253731271332221e-21,5.3741281927559473e-18,4.456261717123609e-23,1.0847042193708859e-22,5.7159874587685685e-22,1.5475305796907627e-17,2.4889173108816133e-10,3.4094715178844331e-15,1.3199049028772529e-15,3.1404202973537817e-09,2.428495836226987e-22
1.7682650296066752e-07,0.3873328978234834,7.0687267649722894e-13,7.9395594916231579e-15,1.4379207782226621e-09,8.4827177362948598e-19,1.994330559467692e-09,0.0,0.0,1.5354820918183095e-06,6.8651298246198892e-09,154.0,0.0,0.99917051489136477,1.0,18.999690404193494,9.4055568091978969e-05,1.2172131337942669e-11,5.4247184981658982e-05,0.00034794217549002861,1.1821247477294834e-06,0.00030038853504083332,8.5457126755020168e-10,5.865374666978318e-06,8.0098855412527101e-07,1.6759892057923143e-11,2.0130458708395268e-05,1.3689779543024155e-09,5.9311098995697393e-08,5.9153961078232796e-08,8.8260046826387309e-11,8.2655131700680921e-12,6.8380143733058832e-11,3.0125966403815712e-06,7.8585662198286548e-15,7.8337317733292676e-15,7.8351108129223095e-15,1.79482240368307e-06,3.2247761972230292e-12,1.9309476001409526e-13,4.9854756082260594e-16,3.435075154177472e-16,1.1495751044605709e-12,1.4592949009317432e-12,6.367039484507908e-12,5.220196064249035e-15,5.4139493569049093e-14,1.8493652151393875e-14,7.4985227151918212e-22,6.2106878544800424e-14,1.3309251584401346e-15,1.1884948940266285e-11,1.9851802682374016e-14,1.0743106142134862e-13,3.0403367691883318e-19,7.621560167780505e-19,7.4319042656816862e-15,9.1359155272279553e-21,5.0659694359559747e-21,8.5916451046889592e-15,4.0276895436133261e-20,1.025917994895765e-16,1.2660381805910135e-20,1.3391400046306674e-24,9.5629322256685732e-20,1.0723366492009147e-17,1.3594592487691534e-18,2.351816182861946e-18,4.4932958993256398e-13,3.3374941502556725e-19,1.0058318455946049e-19,1.0530715999211269e-17,1.2841297265728217e-20,1.441977507075304e-22,5.7063250470511329e-19,2.2792722167573606e-20,1.2326511044290804e-24,9.9814726894478924e-21,7.0120910603780497e-18,5.822893490584704e-23,1.4228789370620635e-22,7.7896098745748178e-22,2.0979017031612188e-17,2.5976152344270662e-10,3.5583704803320507e-15,1.3775479904705924e-15,3.4231338224437509e-09,3.4370197244008325e-22
