Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006)
1.7211055370647772e-07,0.4785551811165322,1.0865632819066434e-09,2.7737605101209919e-11,2.3310347751154869e-08,5.8970324932028613e-14,1.8615531201114516e-08,0.0,0.0,7.3755266201770548e-05,4.5610639408682701e-06,154.0,0.0,0.98845389856269394,1.0,18.997595200049481,0.0011379475969925683,1.7634382209604535e-09,0.0022813385439485493,0.0044856057840577303,0.00019583800873755307,0.0021246649177746593,3.890868261335062e-09,2.6067044702373611e-05,0.00019468728525664741,5.5701960647458783e-11,0.00068398843309674397,3.3667819160365251e-07,5.0323469485831755e-05,5.0242859778301564e-05,3.2737116496370639e-08,5.8403757034437377e-09,2.2758038620545337e-08,0.00018961605987248656,3.681148040798488e-09,4.4279206994227011e-09,4.4482074664234861e-09,0.00017563299970190665,1.1615706660070991e-09,4.3284488142622596e-13,6.5377958983034293e-14,4.6164228399495781e-13,3.175328872504696e-09,2.0584446788293443e-08,1.4319418000698652e-08,8.5514432258330182e-10,2.3948712978978367e-09,5.7336291103541931e-10,2.2266480701415662e-16
1.756117278043286e-07,0.47855505483884586,1.1080651525276851e-09,2.8908315827557526e-11,2.4951974976598749e-08,6.3790786778248488e-14,2.0390368630973968e-08,0.0,0.0,7.6493732515663118e-05,4.9230910621829289e-06,154.0,0.0,0.98821393269688673,1.0,18.997543923391252,0.00115983297287282,1.7630422045593056e-09,0.0023213684012694589,0.0045679848024340981,0.00019979618339926373,0.0021619963299733826,3.9623151608998778e-09,2.654571358883817e-05,0.00019862610173709204,5.668067161439855e-11,0.00071123994494624073,3.4261052277460428e-07,5.2320343685478149e-05,5.2234964716010732e-05,3.4035046356867244e-08,5.9616619952642236e-09,2.3660332788089057e-08,0.00019996368852313304,4.0452736520295674e-09,4.8868322022783255e-09,4.9096893069310059e-09,0.00018599192244580606,1.2251256818065749e-09,4.4079320774610368e-13,6.8940521859546283e-14,4.8888055747440285e-13,3.3669297002907602e-09,2.2259966130428742e-08,1.5490734075263365e-08,9.3153595359169166e-10,2.6234576252875954e-09,6.4526670577062699e-10,2.4255586938743515e-16
1.7911290190217949e-07,0.4785549284759747,1.1294456117108667e-09,3.0101349645055825e-11,2.6667507075886273e-08,6.8886218840291679e-14,2.2290504585944764e-08,0.0,0.0,7.9266198418678429e-05,5.3051002794435209e-06,154.0,0.0,0.98797386478382077,1.0,18.997492526764386,0.0011816695704867939,1.7626459979618891e-09,0.0023610769442834858,0.0046499078084850948,0.00020375332188622336,0.0021990277126205998,4.0333661390444863e-09,2.7021729967032656e-05,0.00020256404598766915,5.765151676017398e-11,0.00073897937431859886,3.4849532959903888e-07,5.4351955971599328e-05,5.4261568474846624e-05,3.535544829991305e-08,6.0829214495190585e-09,2.4578249192348348e-08,0.0002106529095838255,4.4364501075058604e-09,5.3823793398696307e-09,5.4080701828441496e-09,0.00019671918647389005,1.2907847846760183e-09,4.4869748900291948e-13,7.2620566533645858e-14,5.1708782678624234e-13,3.5655269007718179e-09,2.4031859625948373e-08,1.6729755946766901e-08,1.012875571750618e-09,2.8679837290363182e-09,7.2437425990632118e-10,2.6373530232490451e-16
1.8261407600003037e-07,0.4785548020233666,1.1507035128434593e-09,3.1316557515819553e-11,2.8458222355970249e-08,7.4265256497807081e-14,2.4321655245564847e-08,0.0,0.0,8.2071649788196686e-05,5.7076887015566489e-06,154.0,0.0,0.98773369992701066,1.0,18.997441009200266,0.0012034574830703222,1.7622496102619426e-09,0.0024004616846598141,0.0047313706052043792,0.00020770942381899982,0.002235756749386625,4.1040175566801498e-09,2.7495069455897637e-05,0.00020650111769675387,5.8614435357982947e-11,0.00076720372468391546,3.5433224152665258e-07,5.6418025839046723e-05,5.6322379892092576e-05,3.6698132420937944e-08,6.2041540560152822e-09,2.5511655815261297e-08,0.00022168710728474506,4.8560157000294863e-09,5.9166274440153943e-09,5.94543621493058e-09,0.00020781850793948848,1.3585689411588867e-09,4.5655732034767915e-13,7.6419255624853043e-14,5.4627387980838572e-13,3.771195603443259e-09,2.5903341275635198e-08,1.8038753469440014e-08,1.099360227057836e-09,3.129144958491706e-09,8.1122794034268617e-10,2.8625441425398899e-16
1.8611525009788125e-07,0.47855467547659103,1.1718377521785076e-09,3.2553788908629206e-11,3.032536223553535e-08,7.9936530639258235e-14,2.6489642383200785e-08,0.0,0.0,8.4909071416144641e-05,6.1314518887846969e-06,154.0,0.0,0.98749344315431353,1.0,18.997389369779686,0.0012251968037999964,1.7618530504185937e-09,0.0024395202547932535,0.0048123691433403677,0.00021166448883847444,0.0022721812365817341,4.1742659029295969e-09,2.7965708533341835e-05,0.00021043731656767253,5.9569369634082095e-11,0.00079590997664851176,3.6012090588835315e-07,5.8518270656709946e-05,5.8417105351332198e-05,3.8062907217499997e-08,6.3253598050313163e-09,2.6460419527940331e-08,0.00023306954484189621,5.3053389450934829e-09,6.4917087678695275e-09,6.5239416031949725e-09,0.000219293442615495,1.4284983714693527e-09,4.6437231119460387e-13,8.033771011531181e-14,5.7644808244585925e-13,3.9840078686180666e-09,2.7877643821198626e-08,1.9420009928054032e-08,1.1911893008054645e-09,3.4076468322115477e-09,9.0639719858364317e-10,3.101651206311584e-16
1.8961642419573213e-07,0.47855454883133963,1.1928472686862717e-09,3.3812891850125141e-11,3.2270130882245184e-08,8.5908660731333897e-14,2.8800390703763192e-08,0.0,0.0,8.7777447670852845e-05,6.5769833591492093e-06,154.0,0.0,0.98725309941729245,1.0,18.997337607632574,0.0012468876257914297,1.7614563272550036e-09,0.0024782504073534088,0.0048928995213373648,0.0002156185166055375,0.0023082990827326491,4.2441077950754566e-09,2.8433624535896611e-05,0.00021437264231841577,6.0516264756693312e-11,0.00082509508887684021,3.6586098783090931e-07,6.0652405772458401e-05,6.0545448887179262e-05,3.9449579657562226e-08,6.4465386873083776e-09,2.7424406138137519e-08,0.00024480336447091805,5.7858180199698609e-09,7.1098227719214445e-09,7.1458089498382021e-09,0.00023114738643003748,1.5005925495138544e-09,4.7214208521540928e-13,8.4377009355194737e-14,6.0761938003333772e-13,4.2040326950347595e-09,2.9958016946789369e-08,2.0875820762856117e-08,1.2885643876449585e-09,3.7042046097619951e-09,1.0104791579268362e-09,3.3551991323367751e-16
1.9311759829358302e-07,0.47855442208342563,1.2137310439012753e-09,3.5093712976025401e-11,3.4293694907002381e-08,9.2190248013389559e-14,3.1259925135514428e-08,0.0,0.0,9.0675763147523482e-05,7.0448741048261377e-06,154.0,0.0,0.98701267359064604,1.0,18.997285721937644,0.0012685300420975075,1.7610594494575225e-09,0.0025166500147538865,0.0049729579851801901,0.00021957150680078038,0.0023441083080845749,4.3135399784250579e-09,2.8898795657812141e-05,0.00021830709468135384,6.1455068822939215e-11,0.00085475599901138708,3.7155217023973404e-07,6.2820144617663858e-05,6.2707112289807763e-05,4.0857955247638178e-08,6.5676906940415611e-09,2.8403480437618375e-08,0.00025689158748170139,6.2988801767194985e-09,7.7732363681699432e-09,7.8133295405334872e-09,0.000243383576107561,1.5748702034121054e-09,4.7986628032427607e-13,8.8538191095910919e-14,6.3979629901516963e-13,4.4313360295338134e-09,3.2147725496762496e-08,2.2408492306014352e-08,1.3916891774733566e-09,4.0195428609051551e-09,1.1240991847354621e-09,3.6237182940481635e-16
1.966187723914339e-07,0.47855429522878323,1.2344881017605958e-09,3.6396097582349085e-11,3.6397183112791424e-08,9.8789868823070495e-14,3.3874368080366183e-08,0.0,0.0,9.3603003306760591e-05,7.5357121189637234e-06,154.0,0.0,0.98677217047170707,1.0,18.997233711922128,0.0012901241457066283,1.7606624255748826e-09,0.0025547170685436219,0.0050525409281440645,0.00022352345912418661,0.0023796070440305558,4.3825593260930447e-09,2.9361200949600264e-05,0.00022224067340295296,6.2385732843879886e-11,0.00088488962458999239,3.771941536501109e-07,6.5021198811234809e-05,6.4901795209209659e-05,4.2287838100762334e-08,6.6888158168708494e-09,2.9397506249412942e-08,0.00026933711445236677,6.8459811302609977e-09,8.4842841228514795e-09,8.5288635843774709e-09,0.00025600508991272555,1.651349316508799e-09,4.8754454865365598e-13,9.2822251550674775e-14,6.7298694889604801e-13,4.6659807787549519e-09,3.4450047710880884e-08,2.4020340530406839e-08,1.5007693372678009e-09,4.3543950327166681e-09,1.2479114431126189e-09,3.9077442128559082e-16
2.0011994648928478e-07,0.4785541682634688,1.2551175084292036e-09,3.7719889676627357e-11,3.8581686295760175e-08,1.0571606805889832e-13,3.6649936626928624e-08,0.0,0.0,9.6558155100645807e-05,8.0500819333272959e-06,154.0,0.0,0.98653159478000318,1.0,18.997181576861372,0.0013116700295409381,1.7602652640171157e-09,0.0025924496787223714,0.0051316448904516294,0.00022747437329481994,0.0024147935324700565,4.4511628387032534e-09,2.982082031603655e-05,0.00022617337824349301,6.3308210727711446e-11,0.00091549286396002717,3.8278665614714508e-07,6.725527826309569e-05,6.7129195259109188e-05,4.3739031004234839e-08,6.8099140478723585e-09,3.040634647491152e-08,0.00028214272548108052,7.4286044226339002e-09,9.2453684181348656e-09,9.2948404129054224e-09,0.00026901484849444065,1.7300471288665407e-09,4.951765565211194e-13,9.7230145481773522e-14,7.0719902445528167e-13,4.9080268228060638e-09,3.6868273478104042e-08,2.571368981157251e-08,1.6160123929910675e-09,4.7095030151550589e-09,1.3825994323367833e-09,4.207817250649968e-16
2.0362112058713566e-07,0.4785540411836591,1.2756183721088066e-09,3.9064932029082503e-11,4.0848257096276202e-08,1.1297735278527022e-13,3.959293973044086e-08,0.0,0.0,9.9540207585874419e-05,8.5885641671483548e-06,154.0,0.0,0.98629095115688614,1.0,18.99712931607846,0.0013331677864545548,1.7598679730550682e-09,0.0026298460729823571,0.0052102665588390608,0.00023142424905051186,0.0024496661250988467,4.5193476440118102e-09,3.0277634513637885e-05,0.00023010520897678746,6.4222459261138157e-11,0.00094656259718887861,3.883294132547482e-07,6.9522091277045332e-05,6.9389008120464678e-05,4.52113354870963e-08,6.9309853795497374e-09,3.1429863140772168e-08,0.00029531108051412302,8.0482607645891151e-09,1.0058959573224319e-08,1.011375863859e-08,0.00028241561582728326,1.8109801392302684e-09,5.0276198438744558e-13,1.017627863140546e-13,7.4243980821745687e-13,5.1575310308529393e-09,3.9405702610072516e-08,2.7490871703611628e-08,1.7376276116866496e-09,5.0856167055865755e-09,1.5288765064553147e-09,4.5244823027959647e-16
2.0712229468498655e-07,0.47855391398565134,1.2959898428279273e-09,4.043106622375108e-11,4.31979098977714e-08,1.2058218598498504e-13,4.2709775363583467e-08,0.0,0.0,0.00010254815252349707,9.1517350875284917e-06,154.0,0.0,0.98605024416522247,1.0,18.997076928943773,0.0013546175092317939,1.7594705608200403e-09,0.0026669045958783262,0.0052884027660332501,0.00023537308614754668,0.0024842232826321185,4.5871109964531536e-09,3.0731625147620134e-05,0.00023403616538990519,6.5128438088998006e-11,0.0009780956869702049,3.9382217781398858e-07,7.1821344652931644e-05,7.168092764449024e-05,4.670455188729231e-08,7.0520298048255968e-09,3.246791744561146e-08,0.00030884471974855282,8.7064873556356801e-09,1.092759592534161e-08,1.0988186273271995e-08,0.00029621000024747981,1.8941641074531319e-09,5.1030052680609935e-13,1.0642104627416641e-13,7.7871617317204853e-13,5.4145472785775281e-09,4.2065643135363915e-08,2.9354223729788649e-08,1.8658258838777931e-09,5.4834935727518347e-09,1.6874863754712748e-09,4.8582884919224879e-16
2.1062346878283743e-07,0.4785537866658628,1.3162311122120781e-09,4.1818132709524418e-11,4.563162077126e-08,1.2853898046405086e-13,4.6006927642047039e-08,0.0,0.0,0.0001055809849648453,9.7401661817219342e-06,154.0,0.0,0.98580947828914589,1.0,18.99702441487463,0.0013760192905853824,1.7590730353029297e-09,0.0027036237079282664,0.0053660504901421853,0.00023932088436034652,0.0025184635739628237,4.6544502766105098e-09,3.1182774668349075e-05,0.00023796624728289405,6.602610969221732e-11,0.0010100889795254388,3.9926471985113021e-07,7.4152743788080176e-05,7.4004645955131783e-05,4.8218479418480663e-08,7.173047317032893e-09,3.3520369806448449e-08,0.00032274606410775285,9.4048471836682384e-09,1.1853883871085932e-08,1.1920760806999676e-08,0.00031040045558056916,1.9796140573732225e-09,5.1779189236433539e-13,1.1120575655477717e-13,8.1603458573439311e-13,5.6791264674512086e-09,4.4851409615550281e-08,3.1306088188567498e-08,2.0008196063808803e-09,5.9038982206435885e-09,1.8592035875975164e-09,5.2097888627873292e-16
2.141246428806883e-07,0.47855365922083026,1.3363414132334968e-09,4.3225970851077901e-11,4.8150327463485192e-08,1.3685609291315659e-13,4.9490963928606939e-08,0.0,0.0,0.00010863770382324946,1.0354423741593639e-05,154.0,0.0,0.98556865793387305,1.0,18.996971773334746,0.0013973732231546791,1.75867540435407e-09,0.0027400019846468902,0.0054432068539606599,0.00024326764348115462,0.0025523856752575117,4.7213629906129919e-09,3.1631066367304795e-05,0.00024189545446850726,6.6915439364094943e-11,0.0010425393055000303,4.046568264356841e-07,7.6515992777917785e-05,7.6359853550932942e-05,4.9752916236438655e-08,7.2940379099063683e-09,3.4587079904870427e-08,0.00033701741578808799,1.0144928305293922e-08,1.2840497868696509e-08,1.2914189247780101e-08,0.00032498928235780828,2.0673442801302161e-09,5.2523580361615555e-13,1.1611770750321753e-13,8.5440110894033699e-13,5.9513165457682737e-09,4.7766321484040782e-08,3.3348810975782004e-08,2.1428225656396215e-09,6.3476019527485546e-09,2.0448339920907983e-09,5.5795400784997823e-16
2.176258169785392e-07,0.4785535316472094,1.3563200199400309e-09,4.4654418979660844e-11,5.0754929426714116e-08,1.4554181812982507e-13,5.316853191933303e-08,0.0,0.0,0.00011171731243118978,1.0995068460523172e-05,154.0,0.0,0.98532778742557725,1.0,18.996919003833785,0.0014186793995038889,1.7582776756833452e-09,0.0027760381155142334,0.0055198691241935176,0.00024721336331971874,0.0025859883689916957,4.7878467694613309e-09,3.2076484372563376e-05,0.00024582378677193172,6.77963951849993e-11,0.0010754434808539339,4.0999830152881439e-07,7.8910794515732761e-05,7.8746239406229834e-05,5.130765950503626e-08,7.4150015775741032e-09,3.5667906732895107e-08,0.00035166095887484964,1.0928343107970539e-08,1.3890180401768729e-08,1.3971248122771577e-08,0.0003399786291183368,2.1573683379108119e-09,5.3263199700726929e-13,1.2115764883409212e-13,8.9382140586667613e-13,6.2311625313837943e-09,5.0813701408657618e-08,3.5484740423606636e-08,2.2920498216825865e-09,6.8153823370902489e-09,2.2452151822173845e-09,5.9681021183659637e-16
2.2112699107639008e-07,0.47855340394177365,1.3761662471629054e-09,4.6103314443718617e-11,5.3446287888263543e-08,1.5460438340491555e-13,5.7046356715443673e-08,0.0,0.0,0.00011481881908255212,1.1662655042998287e-05,154.0,0.0,0.98508687101132153,1.0,18.996866105926866,0.0014399379121202824,1.7578798568595194e-09,0.0028117309028818081,0.0055960347105987298,0.00025115804370297318,0.0026192705429268406,4.8538993682837217e-09,3.2519013643809015e-05,0.0002497512440305192,6.8668947995575353e-11,0.0011087983077458642,4.1528896582244582e-07,8.1336850791516633e-05,8.1163491071613368e-05,5.2882505461731208e-08,7.5359383145491646e-09,3.6762708638502431e-08,0.00036667876002561672,1.1756727555060424e-08,1.5005741904998564e-08,1.5094783441471091e-08,0.00035537049379406833,2.2496990681114801e-09,5.3998022279231847e-13,1.2632628986497718e-13,9.3430074326940462e-13,6.5187065360991085e-09,5.3996873678847858e-08,3.7716226156963309e-08,2.4487175928027613e-09,7.3080227724942766e-09,2.4612169179401725e-09,6.3760379776142727e-16
2.2462816517424096e-07,0.4785532761014143,1.3958794502033758e-09,4.7572493659318952e-11,5.6225225957897984e-08,1.6405194307680017e-13,6.1131237884197397e-08,0.0,0.0,0.00011794123755969068,1.2357731827115784e-05,154.0,0.0,0.98484591285904832,1.0,18.996813079214,0.0014611488534124152,1.7574819553103399e-09,0.0028470792608184716,0.0056717011650525987,0.00025510168447472249,0.0026522311890313094,4.9195186655241849e-09,3.2958639966900652e-05,0.00025367782609351987,6.9533071368444986e-11,0.0011426005754108474,4.2052865656941908e-07,8.3793862389833321e-05,8.361129477360213e-05,5.4477249482544686e-08,7.6568481157213268e-09,3.7871343370805622e-08,0.00038207276921911642,1.2631740414895574e-08,1.6190060652553545e-08,1.6287710621474135e-08,0.0003711667251742436,2.3443485879066286e-09,5.4728024494462521e-13,1.3162429977456825e-13,9.7584399543175683e-13,6.8139877916372967e-09,5.7319162618383322e-08,4.0045617967973695e-08,2.6130431410540872e-09,7.8263120564822781e-09,2.6937415279558901e-09,6.8039133692480656e-16
2.3163051336994272e-07,0.478553020004069,1.4349044052158432e-09,5.0571044647842952e-11,6.2048943754613692e-08,1.8413426715283405e-13,6.9949722242703274e-08,0.0,0.0,0.00012424489557799775,1.3832515380443379e-05,154.0,0.0,0.98436388761708415,1.0,18.996706637991753,0.0015034283912539075,1.7566859330446197e-09,0.0029167388957917024,0.0058215275898817389,0.00026298584664136588,0.0027171843796743975,5.0494494801277265e-09,3.3829131006165555e-05,0.00026152836408768287,7.1235937568320506e-11,0.0012115345305771261,4.3085454813926868e-07,8.879955024244769e-05,8.8597297162877224e-05,5.7725609297926271e-08,7.8985868920504725e-09,4.0129539584907019e-08,0.00041399663334793603,1.4528395706368017e-08,1.8776821156165214e-08,1.8893748481303986e-08,0.00040397894700026964,2.5406488949884121e-09,5.6173480222712141e-13,1.426109040064544e-13,1.0621398037923249e-12,7.4279047519242511e-09,6.4394378701433458e-08,4.5007513253109176e-08,2.965541157941431e-09,8.9430167818719115e-09,3.2121337415259951e-09,7.7217574250883301e-16
2.379326267460743e-07,0.47855278902620096,1.4695662707342473e-09,5.3337452572972219e-11,6.7597294863952444e-08,2.0360516771334684e-13,7.8664124602685351e-08,0.0,0.0,0.00012997994261101223,1.5259195062531497e-05,154.0,0.0,0.98392996235097974,1.0,18.99661039726271,0.0015413182067506024,1.755969301722449e-09,0.0029782459678115315,0.0059546426538106111,0.00027007803588721902,0.0027745346058639865,5.164886530802988e-09,3.4602518960717266e-05,0.00026859085383556321,7.2739478206861142e-11,0.0012750728932721359,4.3997222092457606e-07,9.3407517597628734e-05,9.3186015866748669e-05,6.0715116350391784e-08,8.1160596264589126e-09,4.2207786696775868e-08,0.00044403194592664344,1.6411934232528845e-08,2.1370313145783386e-08,2.1507166538171573e-08,0.00043490843034693145,2.7253564290961524e-09,5.7457695681165273e-13,1.5294719113932079e-13,1.1434856304562571e-12,8.0072270240795334e-09,7.127114792713649e-08,4.9831595630742402e-08,3.3111759210902697e-09,1.0043778699760456e-08,3.7449269429202551e-09,8.6217307563064036e-16
2.442347401222059e-07,0.4785525575680991,1.503788923758924e-09,5.6166998459327201e-11,7.3440481465388157e-08,2.2444639315220311e-13,8.815822817536873e-08,0.0,0.0,0.00013576770954092207,1.6783142684473555e-05,154.0,0.0,0.98349596306787213,1.0,18.996513734975117,0.0015790553245097316,1.755252511468327e-09,0.0030386251722250217,0.0060861088380597186,0.00027716685510015705,0.0028308320426061202,5.2788922267074377e-09,3.5366317399535718e-05,0.00027565050612156442,7.421541805249718e-11,0.001340010530747701,4.4892294556808241e-07,9.811109096562007e-05,9.7868793194337772e-05,6.3765878192064824e-08,8.3334450257491354e-09,4.4328617199485907e-08,0.00047531125815623051,1.8473303791914654e-08,2.4234422625836195e-08,2.4393911527630453e-08,0.00046717016818572548,2.9177329344792914e-09,5.872598768972909e-13,1.6371123778876237e-13,1.2283368560712351e-12,8.6120995479807255e-09,7.8650194543813081e-08,5.5009330378743343e-08,3.6850365508560096e-09,1.1240111830716114e-08,4.3468138207572208e-09,9.5951993822489461e-16
