Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150)
2.375893506030889e-12,0.6093546555722363,2.807565786728608e-08,1.8345431010302196e-13,1.8344904730391861e-13,5.3852212590341767e-22,5.232831202917062e-18,0.0,0.0,7.7812758587670596e-10,2.1878166470477558e-17,154.0,0.0,0.99761414861765418,1.0,18.999999762576685,8.7785178335998438e-06,0.00027672079112576981,5.1152475604762775e-05,5.1360439409879918e-05,0.00054634099790617325,2.0787742387760232e-07,5.6544876605472026e-12,2.8761934337469059e-08,0.001451259308679647,1.1082887816213093e-15,2.2067718093666094e-09
2.4100958194467617e-12,0.6093546555527504,2.8479303753098903e-08,1.8877188770879857e-13,1.8876639550584862e-13,5.6293674141171057e-22,5.4619108635393379e-18,0.0,0.0,7.9146757982450467e-10,2.2627170180874088e-17,154.0,0.0,0.99757989891854681,1.0,18.999999756563447,8.9047347341799603e-06,0.00027671914805827829,5.1884525990889116e-05,5.2097947897471323e-05,0.00055527023664214844,2.133979229542576e-07,5.7355487754726637e-12,2.9241242116442891e-08,0.0014749795725715218,1.137721100442824e-15,2.2706564268239119e-09
2.4442981328626346e-12,0.6093546555330583,2.8882934929972346e-08,1.9416536949185237e-13,1.9415964130519558e-13,5.8810174393511935e-22,5.6975753082428407e-18,0.0,0.0,8.0486900202718406e-10,2.3392102402309339e-17,154.0,0.0,0.99754565045685695,1.0,18.99999975049111,9.0309472474666781e-06,0.00027671663523753774,5.261646663018348e-05,5.2835405727003004e-05,0.00056419939182973395,2.189774645221735e-07,5.8167980796713891e-12,2.9720550221819801e-08,0.0014986996571882132,1.1674682023852442e-15,2.3354495982212549e-09
2.4785004462785074e-12,0.6093546555131624,2.9286551398467518e-08,1.9963475268619641e-13,1.9962878184304938e-13,6.140298194888119e-22,5.9399175487261472e-18,0.0,0.0,8.1833187853900083e-10,2.4173127901199583e-17,154.0,0.0,0.99751140323123444,1.0,18.999999744360135,9.1571553736183433e-06,0.00027671335115032832,5.3348297987384793e-05,5.3572812905522411e-05,0.00057312843689935134,2.2461558738352695e-07,5.8980438697268726e-12,3.0199855365530632e-08,0.0015224194919557725,1.1975276285866936e-15,2.4011511985544412e-09
2.5127027596943802e-12,0.6093546554930641,2.9690153159144986e-08,2.0518003452594982e-13,2.051738142606186e-13,6.4073371232456283e-22,6.1890305844396063e-18,0.0,0.0,8.3185623517663164e-10,2.4970412184931015e-17,154.0,0.0,0.99747715724048658,1.0,18.999999738170974,9.2833591127931462e-06,0.00027670938232050461,5.4080020523639148e-05,5.4310169439525182e-05,0.00058205734851014129,2.3031183393129645e-07,5.9792980758271841e-12,3.0679154605488032e-08,0.0015461390148761706,1.2278969393303031e-15,2.4677611028376606e-09
2.546905073110253e-12,0.6093546554727648,3.0093740212564905e-08,2.1080121224534544e-13,2.1079473569923915e-13,6.6822622926837422e-22,6.4450074016841723e-18,0.0,0.0,8.4544209750501118e-10,2.5784121556668106e-17,154.0,0.0,0.99744291248355621,1.0,18.999999731924095,9.4095584651491262e-06,0.00027670480509979359,5.4811634696286041e-05,5.5047475335399273e-05,0.00059098610606663708,2.3606575036342042e-07,6.0603737003764234e-12,3.1158445304273134e-08,0.0015698581712435189,1.2585737151844719e-15,2.5352791861040425e-09
2.581107386526126e-12,0.6093546554522665,3.0497312559287086e-08,2.1649828307871022e-13,2.1649154330035267e-13,6.9652022904981791e-22,6.7079409758579215e-18,0.0,0.0,8.5908949088188556e-10,2.6614422979472411e-17,154.0,0.0,0.99740866895948521,1.0,18.999999725619947,9.5357534308441989e-06,0.00027669968833568168,5.5543140959532038e-05,5.5784730598878345e-05,0.00059991469099872038,2.4187688600944497e-07,6.1415082358879546e-12,3.1637725052782034e-08,0.0015935769117315266,1.2895555534152601e-15,2.6037053234021456e-09
2.6153096999419987e-12,0.6093546554315704,3.0900870199871094e-08,2.2227124426045481e-13,2.2226423420549431e-13,7.2562861650796988e-22,6.9779242726775876e-18,0.0,0.0,8.7279844048186859e-10,2.7461484002537285e-17,154.0,0.0,0.99737442666739795,1.0,18.999999719258977,9.6619440100362021e-06,0.00027669409460418583,5.6274539764814716e-05,5.6521935235804222e-05,0.00060884308642890263,2.4774479296693383e-07,6.2226377857048777e-12,3.2116991633891608e-08,0.0016172951915097602,1.3208400660451906e-15,2.6730393897940867e-09
2.6495120133578716e-12,0.6093546554106783,3.130441313487613e-08,2.2812009302511139e-13,2.2811280555633583e-13,7.5556436364191206e-22,7.2550502437628151e-18,0.0,0.0,8.8656897121427832e-10,2.8325473028616067e-17,154.0,0.0,0.99734018560653159,1.0,18.999999712841635,9.7881302028828468e-06,0.00027668807802884958,5.7005831559560225e-05,5.7259089251570905e-05,0.00061777127776096498,2.5366902734338508e-07,6.3038833972494099e-12,3.2596243091739258e-08,0.0016410129718071509,1.3524248864763146e-15,2.7432812603615208e-09
2.6837143267737444e-12,0.6093546553895913,3.1707941364861083e-08,2.340448266073345e-13,2.3403725449468575e-13,7.8634050989309107e-22,7.5394118265830883e-18,0.0,0.0,9.0040110772440266e-10,2.9206559317351254e-17,154.0,0.0,0.99730594577622045,1.0,18.999999706368353,9.9143120095417215e-06,0.00027668168532865025,5.7737016787202636e-05,5.799619265178485e-05,0.00062669925239713399,2.5964914923717839e-07,6.3849190199203663e-12,3.3075477703536196e-08,0.0016647302191607728,1.3843076693862595e-15,2.8144308102053702e-09
2.7179166401896172e-12,0.6093546553683115,3.2111454890384578e-08,2.400454422419089e-13,2.4003757816249881e-13,8.1797016677781629e-22,7.831101943495054e-18,0.0,0.0,9.1429487437911488e-10,3.0104913043726769e-17,154.0,0.0,0.9972717071758832,1.0,18.999999699839588,1.0040489430170331e-05,0.00027667495684954131,5.8468095886966515e-05,5.8733245441153446e-05,0.00063562699945967586,2.6568472295508932e-07,6.4661094585187311e-12,3.3554693953356986e-08,0.0016884469046763602,1.4164860918921754e-15,2.8864879144466397e-09
2.75211895360549e-12,0.6093546553468401,3.2514953712005167e-08,2.4612193716368375e-13,2.4611377370180173e-13,8.5046648138331894e-22,8.1302135094064164e-18,0.0,0.0,9.282502954107463e-10,3.1020704834169136e-17,154.0,0.0,0.99723746980496819,1.0,18.999999693255752,1.0166662464926137e-05,0.00027666793076128079,5.9199069296042314e-05,5.9470247624815297e-05,0.00064455450865819768,2.7177531483763322e-07,6.5473129592164149e-12,3.4033890400106915e-08,0.0017121630010197041,1.4489578419521248e-15,2.9594524482159076e-09
2.786321267021363e-12,0.6093546553251785,3.291843783028125e-08,2.5227430860758471e-13,2.5226583825470711e-13,8.8384264332166667e-22,8.436839430318275e-18,0.0,0.0,9.4226739488973886e-10,3.1954105854907952e-17,154.0,0.0,0.9972032336629636,1.0,18.999999686617294,1.0292831113966564e-05,0.00027666064212596332,5.9929937449172835e-05,6.0207199207764977e-05,0.00065348177054104538,2.779204936724345e-07,6.6284279720186871e-12,3.451306570579881e-08,0.0017358784830844027,1.4817206205710004e-15,3.0333242866553596e-09
2.8205235804372357e-12,0.6093546553033286,3.3321907245771049e-08,2.5850255380866e-13,2.5849376896346515e-13,9.1811190994126191e-22,8.7510725980457885e-18,0.0,0.0,9.5634619662932807e-10,3.2905288131926118e-17,154.0,0.0,0.99716899874942233,1.0,18.999999679924638,1.0418995377448945e-05,0.00027665312119973771,6.0660700777212137e-05,6.0944100194595796e-05,0.00066240877695365958,2.841198321350448e-07,6.7095932915207821e-12,3.4992218692319272e-08,0.0017595933292093116,1.5147721494829655e-15,3.1081033049256255e-09
2.8547258938531085e-12,0.6093546552812913,3.3725361959032572e-08,2.6480667000210144e-13,2.6479756297048674e-13,9.5328761822033185e-22,9.0730058877317961e-18,0.0,0.0,9.7048672414290917e-10,3.3874424701636474e-17,154.0,0.0,0.99713476506396259,1.0,18.999999673178202,1.054515525553055e-05,0.00027664539325795035,6.1391359706480946e-05,6.1680950589992754e-05,0.0006713355210857671,2.9037290743343744e-07,6.7906863721412625e-12,3.5471348349986773e-08,0.001783307521303897,1.5481101745856423e-15,3.1837893782087813e-09
2.8889282072689814e-12,0.6093546552590687,3.412880197062375e-08,2.7118665442320021e-13,2.7117721741829427e-13,9.8938316012386852e-22,9.4027321630144882e-18,0.0,0.0,9.8468900073957239e-10,3.4861689297893166e-17,154.0,0.0,0.9971005326062391,1.0,18.999999666378415,1.0671310748368604e-05,0.00027663748081351947,6.2121914660211175e-05,6.2417750398262241e-05,0.00068026199687265705,2.9667929986396909e-07,6.8718661699888745e-12,3.5950453765550293e-08,0.00180702104325794,1.5817324582433505e-15,3.2603823817014676e-09
2.923130520684854e-12,0.6093546552366617,3.4532227281102426e-08,2.776425043073221e-13,2.7763272944949368e-13,1.0264119691464049e-21,9.740344278854197e-18,0.0,0.0,9.9895304957742702e-10,3.5867256180950233e-17,154.0,0.0,0.99706630137592478,1.0,18.999999659525688,1.0797461856120301e-05,0.00027662940503118857,6.2852366059352061e-05,6.3154499624157746e-05,0.00068918819861348262,3.0303859200538217e-07,6.9527933093270788e-12,3.6429534076609498e-08,0.001830733879927691,1.615636774986954e-15,3.3378821906110504e-09
2.957332834100727e-12,0.6093546552140721,3.4935637891026372e-08,2.841742168899296e-13,2.8416409620679929e-13,1.0643875323664225e-21,1.0085935079015053e-17,0.0,0.0,1.0132788936196208e-09,3.6891300290258862e-17,154.0,0.0,0.99703207137271832,1.0,18.999999652620446,1.09236085789428e-05,0.00027662118512902995,6.3582714321905217e-05,6.3891198271517791e-05,0.00069811412113279054,3.094503693836438e-07,7.0339717139456875e-12,3.6908588491834357e-08,0.0018544460175649207,1.6498209150636075e-15,3.4162886801587958e-09
2.9881149161750123e-12,0.6093546551935862,3.5298694871444575e-08,2.9011761853668663e-13,2.9010717971775545e-13,1.0993862141310514e-21,1.0403865298555579e-17,0.0,0.0,1.0262250069426e-09,3.7828883275898171e-17,154.0,0.0,0.99700126541878964,1.0,18.999999646361157,1.1037136880498451e-05,0.00027661367764971378,6.4239939918969715e-05,6.4554183813233683e-05,0.00070614720898975786,3.1526550426762762e-07,7.1070168453475876e-12,3.7339714749614904e-08,0.001875786334000377,1.6808240793340892e-15,3.4876296295816233e-09
3.0188969982492976e-12,0.6093546551729548,3.5661739945271668e-08,2.9612246471485441e-13,2.9611170115978735e-13,1.1351726682327788e-21,1.0728401108679681e-17,0.0,0.0,1.0392212091928343e-09,3.8781703882453314e-17,154.0,0.0,0.99697046045843229,1.0,18.999999640059965,1.1150661630503238e-05,0.00027660607712756355,6.4897082610711673e-05,6.5217128393005777e-05,0.00071418006429989182,3.2112252230785026e-07,7.1800674444352037e-12,3.7770819023500631e-08,0.0018971260672778969,1.7120505422889905e-15,3.5597047983246895e-09
3.049679080323583e-12,0.6093546551521787,3.6024773112914095e-08,3.0218875340931939e-13,3.0217765845019657e-13,1.171756856848462e-21,1.105961016531004e-17,0.0,0.0,1.0522675166392351e-09,3.9749891289553689e-17,154.0,0.0,0.99693965649148786,1.0,18.999999633717152,1.1264182829071646e-05,0.00027659839288767879,6.555414269472995e-05,6.5880032014026873e-05,0.00072221268455470466,3.2702112847627915e-07,7.2529252599261168e-12,3.8201900906366674e-08,0.0019184652107334869,1.7434987309951962e-15,3.6325140954580248e-09
3.080461162397868e-12,0.6093546551312585,3.6387794374778279e-08,3.0831648260503179e-13,3.0830504950635598e-13,1.2091487777309591e-21,1.1397560116947202e-17,0.0,0.0,1.0653639454254273e-09,4.0733575127312451e-17,154.0,0.0,0.99690885351780867,1.0,18.999999627333015,1.1377700476318162e-05,0.00027659063353158435,6.6211120466729128e-05,6.654289467882144e-05,0.00073024506744099672,3.3296102963888478e-07,7.3260311311209631e-12,3.8632960020112665e-08,0.0019398037582218654,1.7751670826199155e-15,3.706057430060657e-09
3.1112432444721533e-12,0.6093546551101957,3.6750803731270618e-08,3.1450565028700921e-13,3.1449387224571401e-13,1.2473584658902648e-21,1.1742318604319899e-17,0.0,0.0,1.0785105115641413e-09,4.1732885497576482e-17,154.0,0.0,0.9968780515372565,1.0,18.999999620907843,1.149121457235725e-05,0.0002765828068573124,6.6868016220434837e-05,6.7205716390769045e-05,0.0007382772108624259,3.3894193464051066e-07,7.3989389230654384e-12,3.9063996018057164e-08,0.0019611417041737527,1.8070540448771599e-15,3.7803347112210563e-09
3.1389471183390102e-12,0.609354655091118,3.7077501973356674e-08,3.2012842944121835e-13,3.2011633507910499e-13,1.2824547015028371e-21,1.2058478439539848e-17,0.0,0.0,1.090385301649973e-09,4.2645733441727978e-17,154.0,0.0,0.99685033060377926,1.0,18.99999961509036,1.1593374222604672e-05,0.00027657571102788288,6.7459152514231109e-05,6.7802220919035072e-05,0.00074550593365841798,3.443595684466173e-07,7.4645863066620227e-12,3.9451908392990179e-08,0.0019803453371231654,1.8359379488983684e-15,3.8478117134418722e-09
3.166650992205867e-12,0.6093546550719262,3.7404190572716923e-08,3.2580097066839894e-13,3.2578855437101324e-13,1.3182288587189596e-21,1.238025726980178e-17,0.0,0.0,1.1023007273329244e-09,4.3571440195633811e-17,154.0,0.0,0.99682261047454868,1.0,18.999999609240067,1.1695530996550201e-05,0.00027656857078572396,6.8050222820687168e-05,6.8398692279791209e-05,0.0007527344597706673,3.4980997184034846e-07,7.5302182934361575e-12,3.9839801583464244e-08,0.0019995484756090516,1.8649965629095048e-15,3.9158830724834813e-09
3.194354866072724e-12,0.6093546550526212,3.7730869529647575e-08,3.3152327249977279e-13,3.3151052860342056e-13,1.3546883333441174e-21,1.2707704388456577e-17,0.0,0.0,1.1142568000067592e-09,4.4510101619764869e-17,154.0,0.0,0.99679489114948516,1.0,18.999999603357207,1.1797684894277252e-05,0.0002765613902264817,6.8641227349702916e-05,6.8995130475003644e-05,0.00075996278809983267,3.5529293679531201e-07,7.5959443137603867e-12,4.0227675399073949e-08,0.0020187511167106048,1.8942287778250902e-15,3.9845487220916448e-09
3.2220587399395808e-12,0.6093546550332035,3.8057538844444839e-08,3.3729533346660632e-13,3.3728225625835823e-13,1.3918405459912957e-21,1.3040869083686808e-17,0.0,0.0,1.1262535309803895e-09,4.5461813888438874e-17,154.0,0.0,0.996767172628514,1.0,18.999999597441963,1.1899835915869236e-05,0.00027655417309468787,6.9232166309895397e-05,6.9591535506938399e-05,0.00076719091764133722,3.6080825656794712e-07,7.6615591905251641e-12,4.0615529663988972e-08,0.0020379532577587231,1.9236334913977347e-15,4.053808596018331e-09
3.2497626138064376e-12,0.6093546550136736,3.8384198517404906e-08,3.4311715210021105e-13,3.4310373581790804e-13,1.42969294220495e-21,1.3379800638482106e-17,0.0,0.0,1.1382909314778674e-09,4.6426673491342208e-17,154.0,0.0,0.99673945491156524,1.0,18.999999591494547,1.2001984061409549e-05,0.00027654692279724998,6.9823039908598492e-05,7.0187907377421583e-05,0.00077441884748172599,3.6635572569765123e-07,7.7272835432450583e-12,4.100336421639791e-08,0.0020571548963263381,1.9532096082218402e-15,4.1236626280217286e-09
3.2774664876732945e-12,0.6093546549940329,3.8710848548823953e-08,3.4898872693194321e-13,3.4897496576420203e-13,1.4682529926231402e-21,1.3724548330606642e-17,0.0,0.0,1.1503690126382859e-09,4.7404777235530104e-17,154.0,0.0,0.99671173799857282,1.0,18.99999958551517,1.2104129330981584e-05,0.00027653964241877195,7.0413848351861624e-05,7.0784246088759022e-05,0.00078164657679453172,3.7193514000829344e-07,7.7928446187777693e-12,4.1391178907896963e-08,0.0020763560302174337,1.9829560397378948e-15,4.194110751866284e-09
3.3051703615401514e-12,0.6093546549742814,3.9037488938998157e-08,3.5491005649320966e-13,3.5489594457942932e-13,1.5075281959963179e-21,1.407516143197245e-17,0.0,0.0,1.1624877855062564e-09,4.8396222283529755e-17,154.0,0.0,0.99668402188947547,1.0,18.999999579504028,1.2206271724668727e-05,0.0002765323347213462,7.1004591844305728e-05,7.1380551642675398e-05,0.00078887410484033103,3.7754629675218421e-07,7.8585370262639793e-12,4.1778973603704688e-08,0.0020955566574671915,2.0128717050044196e-15,4.265152901323434e-09
3.3328742354070082e-12,0.6093546549544204,3.9364119688223689e-08,3.6088113931545104e-13,3.6086667074581612e-13,1.5475260698446823e-21,1.4431689210585812e-17,0.0,0.0,1.1746472610638046e-09,4.9401106035150765e-17,154.0,0.0,0.99665630658421367,1.0,18.999999573461324,1.2308411242554358e-05,0.00027652500227989704,7.1595270589605337e-05,7.1976824041407054e-05,0.00079610143093021535,3.8318899412787686e-07,7.9241355829377872e-12,4.2166748177128839e-08,0.0021147567762449704,2.0429555281226463e-15,4.3367890101692633e-09
3.360578109273865e-12,0.6093546549344502,3.9690740796796711e-08,3.6690197393015589e-13,3.6688714274564308e-13,1.5882541584748186e-21,1.4794180928879955e-17,0.0,0.0,1.1868474502039744e-09,5.041952622879031e-17,154.0,0.0,0.99662859208273169,1.0,18.999999567387256,1.241054788472185e-05,0.00027651764741526961,7.2185884790089679e-05,7.2573063286707971e-05,0.00080332855444385104,3.8886303167925471e-07,7.9898861626865258e-12,4.2554502512517289e-08,0.0021339563849022696,2.0732064403683478e-15,4.4090190121864932e-09
3.388281983140722e-12,0.6093546549143715,4.0017352265013382e-08,3.7297255886886188e-13,3.7295735906124545e-13,1.6297200334814878e-21,1.5162685843612135e-17,0.0,0.0,1.1990883637297125e-09,5.1451580947714056e-17,154.0,0.0,0.99660087838497702,1.0,18.999999561282035,1.2512681651254571e-05,0.00027651027221107095,7.2776434646725644e-05,7.3169269380950709e-05,0.00081055547482493232,3.9456821031238775e-07,8.055405576846132e-12,4.2942236504634666e-08,0.0021531554819606618,2.1036233802771275e-15,4.4818428411645881e-09
3.4159858570075788e-12,0.6093546548941853,4.0343954093169865e-08,3.7909289266315208e-13,3.7907731817500987e-13,1.6719312919087858e-21,1.5537253206247962e-17,0.0,0.0,1.211370012360601e-09,5.2497368596744616e-17,154.0,0.0,0.99657316549089947,1.0,18.999999555145845,1.2614812542235888e-05,0.00027650287855447779,7.3366920359219665e-05,7.3765442325602655e-05,0.00081778219157016964,4.0030433219378838e-07,8.1212068798625906e-12,4.3329950057005889e-08,0.0021723540660825305,2.1342052931083463e-15,4.5552604308992908e-09
3.4436897308744357e-12,0.609354654873892,4.0670546281562316e-08,3.8526297384465918e-13,3.8524701856937791e-13,1.7148955582786366e-21,1.5917932262541427e-17,0.0,0.0,1.2236924067269428e-09,5.3556987927809723e-17,154.0,0.0,0.99654545340045153,1.0,18.999999548978888,1.271694055774915e-05,0.00027649546814581815,7.3957342125928279e-05,7.4361582123168179e-05,0.00082500870422670181,4.0607120083983348e-07,8.1867574630697286e-12,4.3717643081633194e-08,0.0021915521360642083,2.1649511313137319e-15,4.6292717151931086e-09
3.4686232173546067e-12,0.609354654855537,4.0964471009362027e-08,3.9085857971050849e-13,3.9084227646499521e-13,1.7542135372742977e-21,1.6265809609614758e-17,0.0,0.0,1.2348174079954462e-09,5.4522553231981599e-17,154.0,0.0,0.99652051320611401,1.0,18.999999543402488,1.2808853313254795e-05,0.00027648878576428748,7.4488667205490532e-05,7.489807960157914e-05,0.00083151239077336914,4.112875094818801e-07,8.2458029252652523e-12,4.4066549184269588e-08,0.0022088299585318739,2.1927616802059734e-15,4.6963894251972404e-09
