Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473)
2.7849555951859415e-06,0.4723547699801827,2.6253262406933807e-09,8.7802510473367538e-07,8.6304049094057638e-06,9.9553795820692231e-10,0.00022724410235174054,0.0,0.0,0.00055662984387383095,0.0041371303850529211,154.0,0.0,0.8465108705976806,1.0,18.956419578736686,0.0081736905571377066,1.2316550411071245e-09,0.0038430706646505508,0.012018680483575643,0.0023305686500127783,0.0038763814476099421,1.0922009272845205e-08,7.3248225102857606e-05,0.0023063938790790894,1.0496654413885283e-10,0.045472142243675268,5.2705765300917053e-07,0.0023670543622466627,0.0016588731761408705,1.1220717721747371e-06,6.7982858844862804e-08,7.837398946624598e-07,0.038266455057756721,1.8362690478844434e-05,0.00014499877240372577,0.00016008078222555874,0.034515531316137112,2.1886919829493891e-07,1.2523279802336499e-12,1.275003300327936e-11,8.0994281560447803e-11,5.801662127523369e-07,3.2284380163286394e-05,2.4857293140138725e-05,2.1178623388846374e-06,8.7787136567555253e-06,8.5499781227014695e-05,5.3697427252420443e-13,4.35937495432254e-05,4.5141122059859284e-06,6.6826085380022413e-08,1.5009773131784938e-07,1.5150103544520758e-07,1.0937028342122974e-11,4.4492822445743657e-11,2.5583376691248444e-07,6.0437046837024184e-15,3.4034179953200724e-15,1.5359800037846343e-06,1.3612494691674378e-11,1.7009047768389285e-08,8.8666473401469023e-13,1.8686668013240906e-15,6.7629256488079294e-12,3.9967328718387734e-07,1.9479778177330445e-09,7.5037618566289625e-08,5.3663189960492809e-05,7.2587918177777373e-10,5.2486544292814792e-09,7.282149300663677e-08,1.7427883808360592e-10,3.1028347756174761e-12,8.8365032507509055e-07,9.7620650867478445e-09,1.9769940738721132e-13,3.3898410848803599e-08,2.9255284275256458e-07,7.924014260636301e-10,4.2285057226232533e-10,2.4011183517287872e-07,3.6501992933847894e-06,7.2002179661718006e-08,6.4511532239520553e-13,2.7648853569645105e-13,4.1017146337669078e-05,4.1394410845569871e-13,2.3888808222224803e-08,5.4325438613035879e-08,2.4901329429350913e-12,3.7628903172595827e-11,4.4967541597009669e-15
2.802924857027585e-06,0.4723541978999029,2.626479876914013e-09,8.9429239869915795e-07,8.6925581536998683e-06,1.0035107645807226e-09,0.00023054638165111833,0.0,0.0,0.00055661275233412409,0.00416951324119973,154.0,0.0,0.84566848031639974,1.0,18.956161609948559,0.0081904073988375292,1.230541581182641e-09,0.0038383593727494849,0.012008735063819333,0.0023443025857228564,0.0038715841692985218,1.0912835945085518e-08,7.3186704668136424e-05,0.0023201808985964249,1.048366407545732e-10,0.04577723924607776,5.2641161557471868e-07,0.0023821124976573594,0.0016636870378779049,1.1253139470243913e-06,6.8389980970874722e-08,7.8600447999975724e-07,0.038535943882127562,1.8483486544955033e-05,0.00014713487601220873,0.00016257226395635988,0.034740004863032962,2.204109143200841e-07,1.251276169671198e-12,1.2839660486724233e-11,8.1521105222713564e-11,5.8396807994449041e-07,3.2578435966339702e-05,2.5083559962436896e-05,2.137527473490169e-06,8.8607150129914296e-06,8.695685574717718e-05,5.4196027714776325e-13,4.4350680595099993e-05,4.5996940419260036e-06,6.7220594550465748e-08,1.5224256193193094e-07,1.536642882888069e-07,1.1093313739490227e-11,4.5135811235302257e-11,2.5953153374359789e-07,6.1300015285125234e-15,3.4520147170203274e-15,1.5617560894280789e-06,1.3840933104723708e-11,1.7259083466166951e-08,8.996876921700759e-13,1.896136499464361e-15,6.8622566585590211e-12,4.0918195972840988e-07,1.9790038441653817e-09,7.6706649889758835e-08,5.4295148205275534e-05,7.3443567496365654e-10,5.3126192469673644e-09,7.370873794128286e-08,1.7640058977711809e-10,3.1406392029979418e-12,9.0034425963891761e-07,9.9464275991675809e-09,2.0256615655955676e-13,3.5018610314110183e-08,2.9926868298498332e-07,8.0740783674892894e-10,4.3085566489998763e-10,2.467154183687968e-07,3.7387017213962247e-06,7.2464430792649466e-08,6.4924888699647384e-13,2.7826013096635202e-13,4.1591852602404275e-05,4.2398057863919706e-13,2.455355643432242e-08,5.6089669011249549e-08,2.5593935536673966e-12,3.8675514579980838e-11,4.6218842734951075e-15
2.8208941188692286e-06,0.47235362696605365,2.6276665571054596e-09,9.1070414903958295e-07,8.7546572881291161e-06,1.0114820237196923e-09,0.00023387039020521204,0.0,0.0,0.00055659582510526407,0.0042018652347975303,154.0,0.0,0.84482789079336007,1.0,18.955904114577027,0.0082068714349012497,1.2294306692651235e-09,0.0038336744111497432,0.011998740244550363,0.0023580215485300635,0.0038668136465251877,1.0903618004684122e-08,7.3124885052010195e-05,0.0023339554244877188,1.0470746047820504e-10,0.046081778193112259,5.2576918914193016e-07,0.0023971522157667708,0.001668436526720966,1.1285125261632772e-06,6.8796734042631994e-08,7.8823861521490266e-07,0.038804968137491298,1.8603080848210808e-05,0.00014927982941902645,0.00016507777349266165,0.03496397167973378,2.2194997267249832e-07,1.2502192623992115e-12,1.2929131259476605e-11,8.2046740017154675e-11,5.8776151824899578e-07,3.2872422006100583e-05,2.5309769425934656e-05,2.157188452680942e-06,8.9426979880397079e-06,8.8425780812173742e-05,5.4694522818431687e-13,4.511430728142655e-05,4.6861392522769192e-06,6.7614673515306792e-08,1.5440006065002284e-07,1.5584028116731448e-07,1.1250522215607862e-11,4.5782684995564769e-11,2.632516496220497e-07,6.2168066009479544e-15,3.5008976391685609e-15,1.5877454152730351e-06,1.4071261341339142e-11,1.7510662100723787e-08,9.1279077744706625e-13,1.9237757094265741e-15,6.9621988281047139e-12,4.1884384991597772e-07,2.0102758043465476e-09,7.8398859258536655e-08,5.4928633492130559e-05,7.4301292329064688e-10,5.3767554067880473e-09,7.4598345296100588e-08,1.7852798216975019e-10,3.1785442902606228e-12,9.1719685266348069e-07,1.0132539822837467e-08,2.0750848791875544e-13,3.6166262718588731e-08,3.0608428839325092e-07,8.2255746717234005e-10,4.3893704934572131e-10,2.5344339159734832e-07,3.8285852750389763e-06,7.2925844280416879e-08,6.5337485661984843e-13,2.8002847122914758e-13,4.2170233309648122e-05,4.3417367333503023e-13,2.5230743487223982e-08,5.7896463402536549e-08,2.6299490793974953e-12,3.9741693721606903e-11,4.7493558355832107e-15
2.838863380710872e-06,0.47235305717625364,2.6288870758639483e-09,9.2725969753859005e-07,8.8167025077635042e-06,1.0194518016884214e-09,0.00023721608236428949,0.0,0.0,0.00055657907647328688,0.0042341863311843612,154.0,0.0,0.84398909636050656,1.0,18.955647091412029,0.0082230852717524484,1.2283221021485673e-09,0.0038290153023458951,0.011988697915362152,0.0023717255692601523,0.0038620693998789373,1.0894357873014607e-08,7.3062781742340132e-05,0.0023477174841443045,1.0457899418790429e-10,0.046385758988430628,5.2513030853681655e-07,0.0024121736190669822,0.0016731224320906167,1.1316680429610184e-06,6.9203118869502619e-08,7.9044267176961094e-07,0.039073528120423841,1.8721476676059738e-05,0.000151433455295413,0.00016759715393270259,0.03518743355669627,2.2348637504460243e-07,1.2491574654757197e-12,1.3018445390409106e-11,8.2571190136648099e-11,5.9154655653369341e-07,3.316633499854167e-05,2.5535919006429955e-05,2.1768450371969435e-06,9.0246615576834111e-06,8.9906526654536336e-05,5.5192906497120775e-13,4.5884624913744263e-05,4.7734475140066942e-06,6.8008323160473558e-08,1.5657017399512016e-07,1.5802895957121157e-07,1.140864986388169e-11,4.6433428049958526e-11,2.669940244220497e-07,6.3041177264571058e-15,3.5500655372271631e-15,1.6139477982986692e-06,1.4303477779506891e-11,1.7763777451361627e-08,9.2597366376420828e-13,1.9515837477966576e-15,7.0627496703015158e-12,4.2866026415203678e-07,2.0417936110256779e-09,8.0114360749117402e-08,5.5563619486342835e-05,7.516105698715735e-10,5.441060130452597e-09,7.5490276427276895e-08,1.8066092297737431e-10,3.2165483908306184e-12,9.3420768404079937e-07,1.0320397064845429e-08,2.1252682247048768e-13,3.7341792069846599e-08,3.1300030161410719e-07,8.378499454172993e-10,4.4709452487767974e-10,2.6029693291768138e-07,3.9198587838761468e-06,7.3386423636843659e-08,6.5749327067180161e-13,2.8179357301490779e-13,4.2752281804606363e-05,4.445243938544037e-13,2.5920479357061085e-08,5.9746482155947751e-08,2.7018109396006348e-12,4.0827613159671993e-11,4.8791895475266556e-15
2.8568326425525157e-06,0.4723524885281259,2.6301422147357024e-09,9.4395837491191966e-07,8.8786940033436444e-06,1.0274201683867729e-09,0.00024058341270813513,0.0,0.0,0.00055656251953487739,0.0042664764998744699,154.0,0.0,0.84315209134252267,1.0,18.955390539234926,0.0082390514864862218,1.2272159922965641e-09,0.0038243815693319305,0.011978609911388473,0.0023854146786280251,0.0038573509752030592,1.0885056620978951e-08,7.3000403169915393e-05,0.00236146710485106,1.0445122740911717e-10,0.046689181590043198,5.2449491085891468e-07,0.0024271768079240723,0.0016777455356291858,1.1347810294535533e-06,6.9609136257716936e-08,7.926170217701744e-07,0.039341624160902713,1.8838677665052052e-05,0.00015359557771512408,0.00017013024927134494,0.035410392271158657,2.2502012331990143e-07,1.2480909633347455e-12,1.3107603051913692e-11,8.3094459755506178e-11,5.9532322348506835e-07,3.3460171798665207e-05,2.57620062915573e-05,2.1964969981859978e-06,9.1066047427243951e-06,9.1399063443273283e-05,5.5691172948520752e-13,4.66616287299422e-05,4.8616184664489233e-06,6.8401544368716201e-08,1.5875284904188361e-07,1.6023026883611429e-07,1.1567692834819954e-11,4.7088024777874385e-11,2.7075856833066485e-07,6.3919327243833624e-15,3.5995171831773024e-15,1.6403630542934819e-06,1.453758078667644e-11,1.8018423321507633e-08,9.3923602545859458e-13,1.9795599337925839e-15,7.1639067012099472e-12,4.3863251063444113e-07,2.0735571763445651e-09,8.1853267417163172e-08,5.6200080260842295e-05,7.6022826367770515e-10,5.5055306797930033e-09,7.6384493276859355e-08,1.8279932115177838e-10,3.2546498831113093e-12,9.5137632320380649e-07,1.0509994515342297e-08,2.1762152749959232e-13,3.8545624814090558e-08,3.2001736278282122e-07,8.5328489015639798e-10,4.5532788566548128e-10,2.6727721675768919e-07,4.0125310229777261e-06,7.3846172568509297e-08,6.6160415711153062e-13,2.8355544857952713e-13,4.3337991467063636e-05,4.5503373532140445e-13,2.6622873553457415e-08,6.1640390487144728e-08,2.7749905049773388e-12,4.1933444719206932e-11,5.0114060230729728e-15
2.8748019043941593e-06,0.47235192101957263,2.6314327427038579e-09,9.6079950151641351e-07,8.9406319611918993e-06,1.0353871973412467e-09,0.0002439723360368809,0.0,0.0,0.00055654616633030618,0.00429873571423133,154.0,0.0,0.84231687005863731,1.0,18.955134456852228,0.0082547726278604291,1.2261124137217286e-09,0.0038197727763008907,0.011968478008883848,0.0023990889072399426,0.0038526579014741733,1.0875715715411183e-08,7.2937758775159982e-05,0.0023752043137886293,1.0432414558318793e-10,0.046992046006879735,5.2386293371400788e-07,0.0024421618806938199,0.0016823066113005141,1.1378520116727034e-06,7.0014787010427681e-08,7.9476203325071934e-07,0.039609256620082002,1.8954687775414442e-05,0.00015576602216923745,0.00017267690443025906,0.035632849587668824,2.2655121956028029e-07,1.2470199373557364e-12,1.3196604369047604e-11,8.3616553010625392e-11,5.9909154761363868e-07,3.3753929396696973e-05,2.5988028968921133e-05,2.2161441164975156e-06,9.1885266057820952e-06,9.2903361292849724e-05,5.6189316615999901e-13,4.744531389994528e-05,4.9506517135708557e-06,6.8794338019664977e-08,1.6094803216345992e-07,1.6244415546260519e-07,1.1727647224248735e-11,4.7746459624347087e-11,2.7454519193387961e-07,6.4802494605448193e-15,3.6492513751757026e-15,1.6669909980926921e-06,1.4773568721839274e-11,1.827459354032455e-08,9.5257753889664757e-13,2.0077035894627159e-15,7.2656674523386717e-12,4.4876189929916178e-07,2.105566411615306e-09,8.3615691325766731e-08,5.6837990279623987e-05,7.6886565862672876e-10,5.570164363041671e-09,7.7280958344140826e-08,1.8494308725373428e-10,3.2928471692450392e-12,9.6870232971715613e-07,1.0701327256918309e-08,2.2279291818725391e-13,3.9778189698792617e-08,3.2713610959343443e-07,8.6886191102721032e-10,4.6363692116111792e-10,2.7438541387083462e-07,4.1066107141486673e-06,7.4305094495033728e-08,6.657075450476733e-13,2.8531411050257003e-13,4.392735570884442e-05,4.6570268681809941e-13,2.7338035127770467e-08,6.3578858324123805e-08,2.8494990985039641e-12,4.3059359504228683e-11,5.1460257897067872e-15
2.892771166235803e-06,0.47235135464832834,2.6327594190030896e-09,9.7778238965069997e-07,9.0025165635021692e-06,1.0433529649258974e-09,0.00024738280732618744,0.0,0.0,0.00055653002811495173,0.0043309639505719972,154.0,0.0,0.84148342682494792,1.0,18.954878843051315,0.0082702512219462419,1.2250112855821159e-09,0.0038151884824869169,0.011958303936401432,0.0024127482856139771,0.0038479897317311232,1.086633699804001e-08,7.2874860589802837e-05,0.0023889291380531381,1.0419773803803396e-10,0.047294352287396209,5.2323431656707161e-07,0.0024571289341536744,0.0016868064267640381,1.1408815096324106e-06,7.0420071928290046e-08,7.9687806903238504e-07,0.039876425883202248,1.9069511221468342e-05,0.00015794461533458597,0.00017523696512312896,0.035854807260619279,2.2807966596574924e-07,1.2459445714577893e-12,1.3285449464559306e-11,8.4137474013789949e-11,6.0285155728825909e-07,3.4047604884482049e-05,2.62139848051057e-05,2.2357861804785788e-06,9.2704262418777371e-06,9.4419390281211434e-05,5.6687332133210939e-13,4.8235675541788695e-05,5.0405468319290719e-06,6.9186704990415913e-08,1.6315567040885735e-07,1.6467056566689629e-07,1.1888509170081907e-11,4.8408717091160305e-11,2.7835380613300693e-07,6.5690657893716936e-15,3.6992669049883324e-15,1.6938314437836588e-06,1.5011439937357298e-11,1.8532281960038697e-08,9.6599788167164776e-13,2.0360140393977293e-15,7.3680294645702171e-12,4.5904974148127061e-07,2.1378212276187744e-09,8.5401743739415552e-08,5.7477324318072756e-05,7.7752241290195845e-10,5.6349585170634834e-09,7.8179634580437928e-08,1.8709213281154135e-10,3.3311386706287834e-12,9.8618525542489985e-07,1.0894390287083995e-08,2.2804136639364656e-13,4.1039917277179758e-08,3.3435717776946121e-07,8.845806106712159e-10,4.7202141707813349e-10,2.816226919447631e-07,4.2021065362759074e-06,7.4763192864805327e-08,6.6980346872028452e-13,2.8706957332230562e-13,4.4520367966281449e-05,4.7653223256496965e-13,2.8066072759164675e-08,6.5562559389702685e-08,2.9253480034648394e-12,4.4205528018913044e-11,5.2830693048524351e-15
2.9107404280774464e-06,0.47235078941190456,2.6341229945057974e-09,9.949063448947456e-07,9.0643479903250188e-06,1.0513175498951394e-09,0.0002508147816965981,0.0,0.0,0.00055651411548265299,0.0043631611876971278,154.0,0.0,0.84065175595454322,1.0,18.954623696609726,0.0082854897758991176,1.2239125412080238e-09,0.0038106282463694157,0.011948089385248373,0.0024263928441948315,0.0038433460357359074,1.0856922132924977e-08,7.2811719955629976e-05,0.0024026416046703742,1.0407199438952485e-10,0.047596100513368926,5.2260900031079356e-07,0.0024720780637592804,0.001691245744453428,1.1438700400469861e-06,7.0824991809883149e-08,7.9896548961034172e-07,0.040143132355844637,1.9183152429587279e-05,0.00016013118486650274,0.00017781027771407489,0.036076267036000836,2.2960546485281213e-07,1.2448650446265726e-12,1.3374138485618521e-11,8.4657226859513949e-11,6.0660328076140298e-07,3.434119544236615e-05,2.6439871636301526e-05,2.2554229848405751e-06,9.3523027731955274e-06,9.5947120448278394e-05,5.7185214295255675e-13,4.9032708729918598e-05,5.1313033750872448e-06,6.9578646155958542e-08,1.6537571131293859e-07,1.6690944560043397e-07,1.2050274846836755e-11,4.9074781733308272e-11,2.8218432212817102e-07,6.6583795627107343e-15,3.7495625629247441e-15,1.7208842052309896e-06,1.5251192783621264e-11,1.8791482451472241e-08,9.7949673216624081e-13,2.064490610230248e-15,7.4709902848169133e-12,4.69497349682246e-07,2.1703215338571089e-09,8.7211535256724643e-08,5.8118057410851953e-05,7.8619818830768239e-10,5.6999105038294535e-09,7.9080485313745533e-08,1.8924637017015902e-10,3.3695228247108095e-12,1.0038246457018809e-06,1.1089178532187568e-08,2.3336724681862714e-13,4.2331239595926096e-08,3.416812013952487e-07,9.0044058583902167e-10,4.8048115598812055e-10,2.8899021613312471e-07,4.2990271320974253e-06,7.5220471033044975e-08,6.7389196030724506e-13,2.8882185074856638e-13,4.5117021695958468e-05,4.8752335268347916e-13,2.8807094815724272e-08,6.7592170566885385e-08,3.0025484701918894e-12,4.5372120269438035e-11,5.4225569673775826e-15
2.92870968991909e-06,0.4723502253080688,2.6355242088399308e-09,1.0121706634488974e-06,9.126126417336689e-06,1.0592810343356648e-09,0.0002542682144765364,0.0,0.0,0.00055649843815071753,0.0043953274077945048,154.0,0.0,0.83982185175811763,1.0,18.954369016315681,0.0083004907700208845,1.2228162402127886e-09,0.0038060916477209226,0.011937835997225883,0.0024400226133216153,0.003838726384337604,1.0847472383293553e-08,7.2748345533653002e-05,0.0024163417405649538,1.0394690166246119e-10,0.047897290812107973,5.2198692697448181e-07,0.0024870093631248996,0.0016956253192097095,1.1468181158780955e-06,7.1229547450800842e-08,8.0102465366632228e-07,0.040409376471176886,1.9295616120876351e-05,0.0001623255598643883,0.00018039668954437487,0.036297230647646346,2.3112861869580972e-07,1.2437815244944412e-12,1.3462671599275287e-11,8.5175815615282018e-11,6.103467461145384e-07,3.4634698366434364e-05,2.6665687387818723e-05,2.275054332816876e-06,9.4341553588034602e-06,9.7486521799128911e-05,5.7682958113170523e-13,4.9836408480210338e-05,5.2229208649253512e-06,6.9970162388252126e-08,1.6760810228300443e-07,1.6916074197751488e-07,1.2212940425653509e-11,4.9744638168853965e-11,2.8603665148981762e-07,6.7481886548971451e-15,3.8001371519404968e-15,1.7481490952722209e-06,1.5492825601921384e-11,1.9052188911232242e-08,9.9307377010132321e-13,2.0931326314187518e-15,7.5745474701866926e-12,4.8010603806482592e-07,2.2030672392193789e-09,8.9045175527548518e-08,5.8760164961479128e-05,7.9489265161344913e-10,5.765017725765684e-09,7.9983474399593174e-08,1.9140571301143271e-10,3.4079980914216731e-12,1.0216200369360404e-06,1.1285686819310608e-08,2.387708816492341e-13,4.3652590832806793e-08,3.4910881220600917e-07,9.164414251250045e-10,4.8901591611987458e-10,2.9648914785594755e-07,4.3973810933789239e-06,7.5676932376268977e-08,6.779730480983943e-13,2.9057095502559507e-13,4.5717310384380019e-05,4.9867702151028539e-13,2.9561209218895435e-08,6.9668373249738336e-08,3.0811117024305472e-12,4.6559305558033494e-11,5.5645090920760401e-15
2.9466789517607335e-06,0.47234966233462805,2.6369637916322578e-09,1.0295746333450809e-06,9.1878520161768157e-06,1.0672435032569414e-09,0.00025774306117824368,0.0,0.0,0.00055648300509186701,0.0044274625959867557,154.0,0.0,0.83899370854478117,1.0,18.954114800960067,0.0083152566607979286,1.2217224126109939e-09,0.0038015782809969691,0.011927545367978762,0.0024536376232391637,0.0038341303533084127,1.0837989131046678e-08,7.2684746405836143e-05,0.0024300295725712164,1.0382244753299297e-10,0.048197923350740211,5.2136803973716684e-07,0.0025019229242490082,0.001699945899106771,1.1497262450747257e-06,7.1633739643971209e-08,8.0305591627495732e-07,0.040675158686465956,1.9406907267112953e-05,0.00016452757072780104,0.00018299604884084534,0.036517699818678646,2.3264913010706566e-07,1.2426941755813406e-12,1.355104896578773e-11,8.5693244321534619e-11,6.1408198127818154e-07,3.4928111054887374e-05,2.6891430062795699e-05,2.2946800350821062e-06,9.5159831898820272e-06,9.9037564309737306e-05,5.8180558786618656e-13,5.0646769757593627e-05,5.3153987955409694e-06,7.0361254556548436e-08,1.6985279077736662e-07,1.7142440188103757e-07,1.2376502079603609e-11,5.0418271077827662e-11,2.8991070614842193e-07,6.8384909549650395e-15,3.850989483272505e-15,1.7756259259402289e-06,1.5736336726414165e-11,1.9314395259860841e-08,1.0067286766238254e-12,2.1219394350531334e-15,7.6786985886594083e-12,4.9087712226767284e-07,2.2360582522895521e-09,9.0902773357567402e-08,5.940362269932897e-05,8.0360547392308434e-10,5.8302776199173328e-09,8.0888566162415515e-08,1.9357007618739273e-10,3.4465629506696002e-12,1.0395709576443443e-06,1.1483909888989678e-08,2.4425258639094595e-13,4.5004407023783042e-08,3.5664063984360552e-07,9.3258270996523171e-10,4.9762547190723132e-10,3.041206451534206e-07,4.4971769664070497e-06,7.6132580229022802e-08,6.8204676152725868e-13,2.9231689881629151e-13,4.6321227543895482e-05,5.0999420822489446e-13,3.0328523491312451e-08,7.1791852845416085e-08,3.1610488620800058e-12,4.7767252554611996e-11,5.7089459186704686e-15
