Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402)
2.060661283401091e-09,0.43052899615745727,4.4399751841854465e-09,6.654778551563537e-12,6.5161008912551227e-12,6.4307560678476239e-17,1.3957810030272651e-13,0.0,0.0,1.2061478692425365e-06,2.250393879754457e-10,154.0,0.0,0.99343947072102645,1.0,18.999735234370561,0.00029908358300033779,6.1336758348602122e-07,0.0015809548760229216,0.0018508910093774178,0.00098039269489382983,0.00025905201338831055,6.9614151923471471e-10,4.4993605356192626e-06,0.0015538932449409213,2.922759005360097e-12,1.6871573029731021e-05,1.7222331123457714e-06,1.2450895889630447e-05,1.2443718965742697e-05,4.4562722468086398e-09,1.0372813530952113e-07,2.7206516409438135e-09
2.087890463777469e-09,0.4305289884557525,4.4978165744137273e-09,6.8309174572621347e-12,6.6867206628665848e-12,6.7754848894874545e-17,1.4514713531690172e-13,0.0,0.0,1.2380366148780109e-06,2.3704398306245314e-10,154.0,0.0,0.9933530368063973,1.0,18.999731721590681,0.00030301228101546721,6.1331839855039793e-07,0.001601479719972332,0.0018751845285559072,0.00099330187371112128,0.00026247360198066908,7.0527850172600459e-10,4.5584397992614896e-06,0.0015743673881736299,2.9613631423996404e-12,1.7318386887838622e-05,1.7461753197946008e-06,1.2801157902942639e-05,1.2793779055877053e-05,4.5816411052915892e-09,1.056136458048534e-07,2.7972059602992197e-09
2.115119644153847e-09,0.43052898076930735,4.555637300790973e-09,7.0093358340215425e-12,6.8594767256817555e-12,7.1338447712839763e-17,1.5086143147546497e-13,0.0,0.0,1.2703367977706203e-06,2.4952084553373263e-10,154.0,0.0,0.99326660958774915,1.0,18.999728209766793,0.00030694037213466847,6.1326922004433547e-07,0.0016219964092869577,0.0018994737807726319,0.0010062097864769759,0.00026589383027836083,7.1441383172342483e-10,4.6175086663532146e-06,0.0015948398856353919,2.9999519289998176e-12,1.7770987282400802e-05,1.7701080216306937e-06,1.3156254627810726e-05,1.3148671070072453e-05,4.7087405272486812e-09,1.0750243452395504e-07,2.8748172110309528e-09
2.1423488245302253e-09,0.43052897309811605,4.6134373604290569e-09,7.1900328712875991e-12,7.034366506442287e-12,7.5061878816876522e-17,1.5672281094563339e-13,0.0,0.0,1.3030482377450491e-06,2.6248210803670646e-10,154.0,0.0,0.99318018906628236,1.0,18.999724698898742,0.00031086785642523985,6.1322003899305916e-07,0.0016425049459068979,0.0019237587662178813,0.0010191164332958285,0.00026931269860552528,7.2354756667824478e-10,4.676567137365343e-06,0.0016153107375948483,3.0385253725364737e-12,1.8229372182081952e-05,1.7940312199589751e-06,1.3516184144621911e-05,1.3508393089824285e-05,4.8375698246801373e-09,1.0939436286065448e-07,2.9534849729518081e-09
2.1695780049066034e-09,0.43052896544217284,4.6712167504551831e-09,7.3730077584511498e-12,7.2113874344824744e-12,7.8928705517249606e-17,1.627330941650983e-13,0.0,0.0,1.3361707545241491e-06,2.7594004548406302e-10,154.0,0.0,0.99309377524319709,1.0,18.999721188986378,0.00031479473395448006,6.1317086187672376e-07,0.0016630053317720609,0.0019480394850824006,0.0010320218142662529,0.00027273020728627034,7.3267970941471621e-10,4.7356152127695444e-06,0.0016357799443060962,3.0770834768440195e-12,1.8693539555959335e-05,1.8179449169079908e-06,1.3880944534179493e-05,1.387294319704379e-05,4.9681283097408886e-09,1.1128929747512192e-07,3.0332088259661645e-09
2.1968071852829815e-09,0.430528957801473,4.7289754680093673e-09,7.5582596848570174e-12,7.3905369413054056e-12,8.2942525906157372e-17,1.6889410012439806e-13,0.0,0.0,1.3697041677457206e-06,2.8990705165698874e-10,154.0,0.0,0.99300736811969181,1.0,18.999717680029537,0.00031872100478968747,6.1312169309637713e-07,0.0016834975688221968,0.0019723159375572993,0.0010449259294876266,0.00027614635664467691,7.4181023118641661e-10,4.794652893038242e-06,0.0016562475060200969,3.1156262437110924e-12,1.916348737345553e-05,1.8418491146268937e-06,1.4250533877633971e-05,1.424231947398921e-05,5.1004152947150539e-09,1.1318710943478429e-07,3.1139883500547368e-09
2.2240363656593597e-09,0.43052895017601023,4.7867135102487717e-09,7.7457878397894027e-12,7.5718124613063509e-12,8.7106984353508939e-17,1.7520764588889968e-13,0.0,0.0,1.4036482969344441e-06,3.0439567848541182e-10,154.0,0.0,0.9929209676969647,1.0,18.999714172028067,0.00032264666899816139,6.1307252695747194e-07,0.0017039816589968439,0.001996588123834098,0.0010578287790631777,0.0002795611470047904,7.5093913901159381e-10,4.8536801786450839e-06,0.001676713422988305,3.1541536772443235e-12,1.9639213604453034e-05,1.8657438152867016e-06,1.4624950256603659e-05,1.4616520003386313e-05,5.234430092051445e-09,1.1508767541933126e-07,3.195823125300645e-09
2.251265546035738e-09,0.4305289425657795,4.8444308743465321e-09,7.9355914124766836e-12,7.7552114315688125e-12,9.1425768122258387e-17,1.816755467375547e-13,0.0,0.0,1.4380029615102248e-06,3.1941862446875534e-10,154.0,0.0,0.99283457397621178,1.0,18.999710664981812,0.00032657172664720085,6.13023361428703e-07,0.0017244576042353445,0.0020208560441047157,0.0010707303630947572,0.00028297457869062338,7.6006645230377436e-10,4.9126970700647219e-06,0.0016971776954549695,3.1926657823527454e-12,2.0120716219261332e-05,1.889629021075415e-06,1.5004191753144415e-05,1.4995542868398183e-05,5.3701720143540061e-09,1.1699087713258617e-07,3.2787127318830118e-09
2.278494726412116e-09,0.430528934970775,4.9021275574889193e-09,8.1276695921018671e-12,7.9407312913819713e-12,9.5902599584425095e-17,1.8829961648612755e-13,0.0,0.0,1.4727679808072542e-06,3.3498870806959551e-10,154.0,0.0,0.99274818695862899,1.0,18.999707158890622,0.00033049617780410537,6.1297420172614166e-07,0.0017449254064768791,0.0020451196985614411,0.0010836306816814742,0.00028638665202616122,7.6919215819889302e-10,4.9717035677725297e-06,0.0017176403236560289,3.2311625618528637e-12,2.0607993188539879e-05,1.9135047341924158e-06,1.5388256449673159e-05,1.5379386152548742e-05,5.5076403743598287e-09,1.1889660024889765e-07,3.3626567500604916e-09
2.305723906788494e-09,0.43052892739099147,4.9598035568834584e-09,8.3220215677754835e-12,8.1283694836045817e-12,1.0054125777250424e-16,1.9508166658806536e-13,0.0,0.0,1.5079431740214709e-06,3.5111894133891989e-10,154.0,0.0,0.9926618066454107,1.0,18.999703653754342,0.00033442002253617452,6.1292504836682499e-07,0.0017653850676603697,0.0020693790873971109,0.0010965297349242416,0.00028979736733534574,7.7831624414702787e-10,5.0306996722452207e-06,0.0017381013078241589,3.2696440185815673e-12,2.1101042483513737e-05,1.9373709568516391e-06,1.5777142429193986e-05,1.5768047939948762e-05,5.6468344850172629e-09,1.2080473656805018e-07,3.4476547602203323e-09
2.332953087164872e-09,0.430528919826423,5.0174588697519508e-09,8.5186465285599025e-12,8.3181234534910973e-12,1.0534555962641399e-16,2.0202350691418323e-13,0.0,0.0,1.5435283602563934e-06,3.6782246583109907e-10,154.0,0.0,0.99257543303774975,1.0,18.999700149572799,0.00033834326091070841,6.1287589410730213e-07,0.0017858365897245622,0.0020936342108048909,0.0011094275229269347,0.0002932067249420895,7.8743873167567235e-10,5.0896853839605165e-06,0.0017585606481927848,3.3081101575843288e-12,2.159986207578709e-05,1.9612276912747658e-06,1.6170847775106528e-05,1.6161526315104285e-05,5.7877536594135084e-09,1.2271518183172451e-07,3.5337063428364015e-09
2.3601822675412503e-09,0.43052891227706436,5.0750934933354471e-09,8.7175436634535633e-12,8.5099906495319007e-12,1.1031937314752242e-16,2.0912694520430198e-13,0.0,0.0,1.5795233584910988e-06,3.8511259753352658e-10,154.0,0.0,0.9924890661368384,1.0,18.999696646345861,0.00034226589299500722,6.1282674079230847e-07,0.0018062799746079699,0.0021178850689784509,0.0011223240457899914,0.00029661472517026558,7.9655963061454339e-10,5.1486607033972616e-06,0.0017790183449848777,3.3465609831471264e-12,2.2104449937475448e-05,1.9850749396910646e-06,1.6569370571346395e-05,1.655981936305707e-05,5.9303972108287091e-09,1.2462783679817332e-07,3.6208110785004199e-09
2.3874114479176284e-09,0.43052890474291045,5.1327074248875747e-09,8.9187121614136688e-12,8.7039685223344303e-12,1.1546659956367714e-16,2.1639378780730443e-13,0.0,0.0,1.6159279876238146e-06,4.0300276591920582e-10,154.0,0.0,0.99240270594386737,1.0,18.999693144073355,0.00034618791885637133,6.1277759929561792e-07,0.0018267152242489499,0.0021421316621118322,0.0011352193036104317,0.00030002136834372112,8.0567890201306501e-10,5.2076256310349387e-06,0.0017994743984149086,3.3849964963938498e-12,2.2614804041028172e-05,2.0089127043332421e-06,1.6972708902200626e-05,1.6962925169200088e-05,6.0747644526743229e-09,1.2654260531035575e-07,3.7089685478815468e-09
2.4146406282940065e-09,0.43052889722395504,5.1903006616805458e-09,9.1221512113369345e-12,8.9000545256425945e-12,1.2079118932983322e-16,2.2382583901535514e-13,0.0,0.0,1.6527420664329344e-06,4.2150656860484518e-10,154.0,0.0,0.99231635246002647,1.0,18.999689642755133,0.00035010933856210151,6.1272846398063407e-07,0.0018471423405856341,0.0021663739903995164,0.0011481132964915653,0.00030342665478626523,8.1479654069792269e-10,5.2665801673543387e-06,0.0018199288087028614,3.4234167006386053e-12,2.3130922359389008e-05,2.0327409874387865e-06,1.738086085247681e-05,1.7370841819446513e-05,6.2208546985464939e-09,1.2845939566443721e-07,3.7981783317625776e-09
2.4418698086703847e-09,0.43052888972019276,5.2478732009994916e-09,9.3278600020784308e-12,9.0982461153844884e-12,1.2629712698328097e-16,2.3142490169074343e-13,0.0,0.0,1.6899654136140376e-06,4.4063771959634658e-10,154.0,0.0,0.99223000568650477,1.0,18.999686142391038,0.00035403015217949841,6.1267931955121084e-07,0.0018675613255559962,0.0021906120540362453,0.0011610060245403821,0.00030683058482168052,8.2391261085860039e-10,5.3255243128372313e-06,0.0018403815760716111,3.461821603690726e-12,2.3652802865845343e-05,2.0565597912478769e-06,1.7793824507344866e-05,1.7783567400071706e-05,6.3686672621644706e-09,1.3037811909975056e-07,3.888440011005664e-09
2.4690989890467628e-09,0.4305288822316186,5.3054250401485362e-09,9.5358377224323787e-12,9.2985407507081075e-12,1.3198844737738556e-16,2.3919277659161924e-13,0.0,0.0,1.7275978477403363e-06,4.604101047438715e-10,154.0,0.0,0.99214366562448997,1.0,18.999682642980915,0.00035795035977586313,6.1263017843798524e-07,0.0018879721810977758,0.002214845853217321,0.0011738974878533557,0.00031023315877371063,8.3302710421605094e-10,5.3844580679662938e-06,0.0018608327007231104,3.500211208659881e-12,2.4180443534191077e-05,2.0803691180044372e-06,1.8211597952508951e-05,1.8201099997884922e-05,6.5182014574447675e-09,1.3229869112084487e-07,3.9797531665909781e-09
2.496328169423141e-09,0.4305288747582267,5.3629561764469807e-09,9.7460835611448044e-12,9.5009358933390006e-12,1.3786922545868276e-16,2.4713126279462216e-13,0.0,0.0,1.7656391872876694e-06,4.8083774680553991e-10,154.0,0.0,0.99205733227516801,1.0,18.999679144524606,0.00036186996141849713,6.1258105952047959e-07,0.0019083749091485284,0.0022390753881385336,0.001186787686524521,0.00031363437696606744,8.4213991060426077e-10,5.4433814332249475e-06,0.0018812821828521975,3.5385855120528564e-12,2.4713842338624953e-05,2.1041689699547841e-06,1.863417927410071e-05,1.8623437700122658e-05,6.6694565984689127e-09,1.3422103048831703e-07,4.0721173795926182e-09
2.523557349799519e-09,0.4305288673000114,5.4204666072283258e-09,9.9585967069172669e-12,9.7054290074256109e-12,1.4394357366781095e-16,2.5524215780020994e-13,0.0,0.0,1.8040892506409418e-06,5.0193479655200879e-10,154.0,0.0,0.99197100563972473,1.0,18.999675647021963,0.00036578895717470156,6.1253193290992288e-07,0.0019287695116456342,0.0022633006589958134,0.0011996766206664575,0.00031703423972243385,8.5125114380225464e-10,5.5022944090980925e-06,0.0019017300226802252,3.5769445248933083e-12,2.5252997253725526e-05,2.1279593493467236e-06,1.9061566558653436e-05,1.9050578594422823e-05,6.8224319994423754e-09,1.3614505882276371e-07,4.1655322311714482e-09
2.550786530175897e-09,0.4305288598569674,5.477956329843011e-09,1.0173376348398578e-11,9.9120175600082224e-12,1.5021564922301907e-16,2.6352725723012807e-13,0.0,0.0,1.8429478560764076e-06,5.2371555764256906e-10,154.0,0.0,0.99188468571934463,1.0,18.999672150472822,0.00036970734711177833,6.1248280497625751e-07,0.0019491559905262647,0.0022875216659856441,0.0012125642903779823,0.00032043274736645832,8.6036080016984413e-10,5.5611969960713574e-06,0.0019221762204033883,3.6152882505908338e-12,2.5797906254524556e-05,2.1517402584297331e-06,1.9493757893179721e-05,1.9482520768902388e-05,6.9771269747516098e-09,1.3807070110818984e-07,4.2599973025946163e-09
2.5752927925146373e-09,0.43052885317119494,5.5296793725376799e-09,1.0368615208938325e-11,1.0099736766120662e-11,1.5603304660244137e-16,2.7113427404713501e-13,0.0,0.0,1.8782697541652484e-06,5.4391476261611062e-10,154.0,0.0,0.9918070035333596,1.0,18.999669004393716,0.00037323338013541804,6.1243860174868226e-07,0.0019674968774276492,0.0023093169268326268,0.0012241621121090805,0.00032349024589249398,8.6855808071194554e-10,5.6142004422399764e-06,0.0019405763945094044,3.6497845322060809e-12,2.6293242425249953e-05,2.1731349813506587e-06,1.9886835976288488e-05,1.9875372240707576e-05,7.1178221220744776e-09,1.3980509975665415e-07,4.3459134588458167e-09
2.5997990548533774e-09,0.43052884649770246,5.5813856375767292e-09,1.056568868221868e-11,1.0289149385544293e-11,1.6201709914574908e-16,2.7888515579231362e-13,0.0,0.0,1.9139222914300756e-06,5.6469012187801696e-10,154.0,0.0,0.99172932678839554,1.0,18.999665859086704,0.00037675892254914205,6.1239440412961434e-07,0.0019858311871805388,0.0023311087342503512,0.0012357589098048437,0.00032654664727554977,8.7675403844089834e-10,5.6671954741492718e-06,0.0019589752388073614,3.6842684338929589e-12,2.6793236289959332e-05,2.1945220367860544e-06,2.028380239684037e-05,2.0272109808121572e-05,7.2599090698341617e-09,1.4154069725353641e-07,4.4326796489717263e-09
2.6243053171921175e-09,0.43052883983648643,5.6330751230626142e-09,1.0764596176660502e-11,1.0480253577589375e-11,1.6817092739944914e-16,2.8678120769512795e-13,0.0,0.0,1.9499053351763143e-06,5.8605236982577681e-10,154.0,0.0,0.99165165548531387,1.0,18.999662714551683,0.00038028397440201353,6.1235019470222326e-07,0.0020041589211967142,0.0023528970883828319,0.0012473546835457218,0.00032960195175149473,8.8494876503887202e-10,5.7201820921556259e-06,0.0019773727534473395,3.7187399642520892e-12,2.7297886373363748e-05,2.2159014263779704e-06,2.068465576123373e-05,2.0672732078347258e-05,7.4033873185575749e-09,1.4327744518959524e-07,4.5202955679274457e-09
2.6488115795308576e-09,0.4305288331875425,5.6847478271079138e-09,1.096533710065434e-11,1.0673047503316083e-11,1.7449767867951543e-16,2.9482373385751218e-13,0.0,0.0,1.9862187526446255e-06,6.080123322278048e-10,154.0,0.0,0.99157398962497512,1.0,18.999659570788534,0.00038380853574309596,6.1230599440909498e-07,0.0020224800808878287,0.0023746819893745177,0.0012589494333975994,0.00033265615955617656,8.9314217576640409e-10,5.7731602966156363e-06,0.0019957689385546509,3.7531991204464847e-12,2.7807191200447141e-05,2.2372731517687623e-06,2.1089394676155907e-05,2.1077237658876301e-05,7.5482563688903789e-09,1.4501529684979755e-07,4.6087609107326287e-09
2.6733178418695977e-09,0.43052882655086694,5.7364037478354657e-09,1.1167910862560285e-11,1.0867529325566916e-11,1.8100052749086143e-16,3.0301403723547567e-13,0.0,0.0,2.0228624110099339e-06,6.3058092764863862e-10,154.0,0.0,0.99149632920823838,1.0,18.999656427797145,0.00038733260662145299,6.1226180560298665e-07,0.0020407946676654089,0.0023964634373700748,0.0012705431594334316,0.00033570927092542186,9.0133423709712844e-10,5.8261300878866398e-06,0.002014163794264166,3.7876459029611939e-12,2.8321149296471035e-05,2.2586372146010084e-06,2.1498017748588216e-05,2.1485625157494167e-05,7.6945157215816996e-09,1.467542071679156e-07,4.6980753724708024e-09
2.6978241042083378e-09,0.43052881992645575,5.7880428833786947e-09,1.1372316870707239e-11,1.1063697209024899e-11,1.8768267637626346e-16,3.1135341960332352e-13,0.0,0.0,2.0598361773793894e-06,6.5376917034372336e-10,154.0,0.0,0.99141867423596342,1.0,18.999653285577402,0.00039085618708614814,6.1221761116791303e-07,0.0020591026829408494,0.002418241432514331,0.0012821358617335827,0.00033876128609503479,9.0952502244762723e-10,5.8790914663268695e-06,0.0020325573207208253,3.8220803192132625e-12,2.883975918698339e-05,2.2799936165175078e-06,2.1910523585815243e-05,2.1897893182289483e-05,7.8421648774798553e-09,1.4849413273998048e-07,4.788238648291501e-09
2.722330366547078e-09,0.43052881331430437,5.8396652318813264e-09,1.1578554533393791e-11,1.1261549320168196e-11,1.9454735519592197e-16,3.1984318158333778e-13,0.0,0.0,2.0971399187941336e-06,6.7758816779737845e-10,154.0,0.0,0.99134102470900753,1.0,18.999650144129191,0.00039437927718624524,6.1217341079685063e-07,0.0020774041281254171,0.0024400159749524155,0.0012937275403720383,0.00034181220530079837,9.177145717411998e-10,5.932044432295182e-06,0.002050949518057872,3.8565023744450989e-12,2.9363019397811472e-05,2.3013423591612386e-06,2.2326910795417336e-05,2.2314040341646399e-05,7.9912033375391954e-09,1.5023503176130284e-07,4.879250433409785e-09
2.746836628885818e-09,0.4305288067144098,5.891270791498695e-09,1.1786623258884784e-11,1.1461083827502807e-11,2.015978245834441e-16,3.2848462249945787e-13,0.0,0.0,2.1347735022209902e-06,7.0204913251045875e-10,154.0,0.0,0.99126338062822839,1.0,18.999647003452399,0.00039790187697080813,6.1212923417651827e-07,0.0020956990046302327,0.0024617870648299608,0.0013053181954113984,0.00034486202877847096,9.2590272151598879e-10,5.9849889861507218e-06,0.0020693403863887893,3.8909120607165469e-12,2.9890928455097638e-05,2.3226834441753243e-06,2.2747177985308455e-05,2.2734065244282507e-05,8.1416306028538318e-09,1.5197686415183012e-07,4.9711104231146349e-09
2.771342891224558e-09,0.43052880012676703,5.9428595603970231e-09,1.1996522455414029e-11,1.1662298901450066e-11,2.0883737409420786e-16,3.3727904045450169e-13,0.0,0.0,2.1727367945570112e-06,7.2716337566976911e-10,154.0,0.0,0.99118574199448239,1.0,18.999643863546911,0.0004014239864889008,6.120850627460887e-07,0.0021139873138662831,0.0024835547022926414,0.0013169078269326044,0.00034791075676378808,9.3408954932304003e-10,6.0379251282537642e-06,0.0020877299258546277,3.9253093857126921e-12,3.0423484885281188e-05,2.344016873202903e-06,2.3171323763716885e-05,2.3157966499229524e-05,8.2934461746115938e-09,1.5371959132032258e-07,5.063818312762534e-09
2.795849153563298e-09,0.4305287935513728,5.9944315367494765e-09,1.2208251531195422e-11,1.1865192713652072e-11,2.1626931170196249e-16,3.4622773277176487e-13,0.0,0.0,2.2110296626548466e-06,7.5294227130456388e-10,154.0,0.0,0.99110810880862643,1.0,18.999640724412615,0.00040494560578958742,6.1204087422143322e-07,0.0021322690572444666,0.0025053188874862649,0.001328496435018019,0.00035095838949247089,9.4227517685196608e-10,6.0908528589651223e-06,0.0021061181365977216,3.9596943599783425e-12,3.0960687214990726e-05,2.3653426478871432e-06,2.359934673907135e-05,2.3585742715719535e-05,8.4466495540673673e-09,1.554631756442001e-07,5.1573737977540486e-09
2.8203554159020383e-09,0.43052878698822256,6.0459867187412391e-09,1.2421809894408914e-11,1.2069763437871766e-11,2.2389697732152131e-16,3.5533199542479775e-13,0.0,0.0,2.249651973290141e-06,7.7939730242470593e-10,154.0,0.0,0.99103048107151537,1.0,18.999637586049396,0.00040846673492193208,6.1199668754793447e-07,0.0021505442361755317,0.0025270796205571614,0.0013400840197343505,0.00035400492720021509,9.5045951584703859e-10,6.1437721786460109e-06,0.0021245050187340226,3.9940669804462945e-12,3.1502533971183321e-05,2.3866607698712054e-06,2.4031245520148192e-05,2.4017392503332019e-05,8.6012402426169846e-09,1.5720758108857662e-07,5.2517765735672264e-09
2.8448616782407784e-09,0.4305287804373126,6.0975251045670191e-09,1.2637196953207671e-11,1.2276009249554216e-11,2.3172373613639078e-16,3.64593123317216e-13,0.0,0.0,2.2886035931776751e-06,8.0654003824693138e-10,154.0,0.0,0.99095285878400352,1.0,18.99963444845714,0.00041198737393499928,6.1195252180394423e-07,0.0021688128520701063,0.0025488369016519285,0.0013516705811482644,0.00035705037012269625,9.5864245860322665e-10,6.1966830876581908e-06,0.0021428905723781819,4.0284272427896609e-12,3.2049023681076357e-05,2.4079712407982383e-06,2.4467018715999296e-05,2.4452914471921807e-05,8.7572177417582249e-09,1.5895277285199124e-07,5.347026335740465e-09
2.8693679405795185e-09,0.43052877389863914,6.1490466924327633e-09,1.285441211571361e-11,1.2483928326140514e-11,2.3975298325414615e-16,3.7401241008641987e-13,0.0,0.0,2.3278843889601702e-06,8.343821500743707e-10,154.0,0.0,0.99087524194694476,1.0,18.999631311635735,0.00041550752287785307,6.1190835920821114e-07,0.0021870749063386771,0.0025705907309172596,0.001363256119340442,0.00036009471849556603,9.6682409495965977e-10,6.249585586364443e-06,0.002161274797665663,4.0627751554889171e-12,3.2600154872195803e-05,2.4292740623113391e-06,2.4906664936003016e-05,2.4892307231670052e-05,8.9145815530910289e-09,1.6069871752505059e-07,5.4431227798826811e-09
2.8938742029182586e-09,0.43052876737219775,6.2005514805520686e-09,1.3073454790027521e-11,1.2693518846431384e-11,2.4798813411274546e-16,3.8359114850804935e-13,0.0,0.0,2.3674942272314324e-06,8.6293537856142105e-10,154.0,0.0,0.99079763056119308,1.0,18.999628175585073,0.00041902718179955809,6.1186418221509163e-07,0.0022053304003916353,0.0025923411085000277,0.0013748406343914823,0.00036313797255446012,9.7500453059030148e-10,6.3024796751280979e-06,0.0021796576947308763,4.0971107280493732e-12,3.3155926072277609e-05,2.4505692360535605e-06,2.5350182789759907e-05,2.5335569392979971e-05,9.0733311782926426e-09,1.6244538262203244e-07,5.5400656016518116e-09
2.9183804652569987e-09,0.4305287608579845,6.2520394671524433e-09,1.3294324384212192e-11,1.2904778991708805e-11,2.5643264116623596e-16,3.9333062978873452e-13,0.0,0.0,2.4074329744962414e-06,8.9221159062628234e-10,154.0,0.0,0.9907200246276,1.0,18.99962504030503,0.00042254635074917893,6.1182000840598444e-07,0.0022235793356391951,0.0026140880345476734,0.0013864241263686491,0.00036618013253498464,9.8318366935021605e-10,6.3553653543130571e-06,0.0021980392636855028,4.1314339568914737e-12,3.3716335809440585e-05,2.4718567636678511e-06,2.5797570887275455e-05,2.5782699566659472e-05,9.2334661192010544e-09,1.6419273726626438e-07,5.6378544967954913e-09
2.942886727595739e-09,0.4305287543559956,6.3035106504695715e-09,1.351702030630821e-11,1.3117706944718332e-11,2.6508997864925072e-16,4.0323214421069226e-13,0.0,0.0,2.4477004972070329e-06,9.2222272747622326e-10,154.0,0.0,0.99064242414701709,1.0,18.999621905795497,0.0004260650297757802,6.1177586452840278e-07,0.0022418217134914683,0.002635831509207921,0.0013980065953357317,0.00036922119867272826,9.9136134228491496e-10,6.4082426242835861e-06,0.0022164195046347986,4.1657448337170526e-12,3.4281382612029108e-05,2.493136646797089e-06,2.6248827838793789e-05,2.6233696363754936e-05,9.3949858777474564e-09,1.659407515019929e-07,5.7364891611138048e-09
2.967392989934479e-09,0.43052874786622686,6.3549650287516749e-09,1.3741541964322526e-11,1.3332300890455054e-11,2.739636542168754e-16,4.1329698063866263e-13,0.0,0.0,2.4882966617359416e-06,9.5298084430632188e-10,154.0,0.0,0.99056482912029609,1.0,18.999618772056365,0.0004295832189284268,6.117317043707203e-07,0.0022600575353584058,0.0026575715326283716,0.0014095880413842515,0.0003722611712032531,9.9953783179326459e-10,6.4611114854053873e-06,0.0022347984177265999,4.2000433794895671e-12,3.4851065008734055e-05,2.5144088870840254e-06,2.6703952254925329e-05,2.6688558395678901e-05,9.5578899559599727e-09,1.6768939672675064e-07,5.8359692904853486e-09
2.9894486260393452e-09,0.4305287420358801,6.4012595994610651e-09,1.3945171971441509e-11,1.3526858366795178e-11,2.821378524994847e-16,4.2249603804586539e-13,0.0,0.0,2.5251140880698989e-06,9.8131185643361369e-10,154.0,0.0,0.99049499826000142,1.0,18.999615952349743,0.00043274917036412939,6.1169195837991381e-07,0.0022764641708364099,0.0026771346030192715,0.0014200104682891,0.00037499621164122755,1.0068955839988792e-09,6.5086862711518026e-06,0.0022513383042821779,4.2309015248647686e-12,3.5367741382931102e-05,2.5335473700697388e-06,2.7116869763600696e-05,2.7101237852764269e-05,9.7056868082002621e-09,1.6926369411581103e-07,5.9262240282387821e-09
3.0115042621442115e-09,0.4305287362154254,6.4475405554177477e-09,1.4150279913520253e-11,1.3722762507864745e-11,2.90492740709311e-16,4.3182936738527425e-13,0.0,0.0,2.5621975084845707e-06,1.0102666723910213e-09,154.0,0.0,0.99042517181864242,1.0,18.999613133266958,0.00043591472507743936,6.1165222089984281e-07,0.0022928654981359325,0.0026966948781342215,0.0014304320667355176,0.00037773036661983833,1.0142522514446709e-09,6.5562542462942318e-06,0.0022678771154427298,4.2617496779895005e-12,3.5888170324618876e-05,2.5526796648811278e-06,2.753291778097762e-05,2.7517046013659575e-05,9.8546041932603582e-09,1.7083846073195032e-07,6.0171631247845001e-09
3.033559898249078e-09,0.43052873040486034,6.493807895364403e-09,1.4356865358944273e-11,1.3920011994095568e-11,2.9903092859759117e-16,4.4129790600018479e-13,0.0,0.0,2.5995468254389166e-06,1.0398542600264489e-09,154.0,0.0,0.99035534979683804,1.0,18.999610314807949,0.0004390798831041253,6.1161248590903488e-07,0.0023092615182845793,0.0027162523580815164,0.0014408528367797298,0.00038046363631076785,1.0216078656277201e-09,6.6038154111003161e-06,0.0022844148512974776,4.2925878428399173e-12,3.6412350761761368e-05,2.5718057727155229e-06,2.7952095294770555e-05,2.7935981866663674e-05,1.0004641748339455e-08,1.7241367765336227e-07,6.1087863585459437e-09
3.055615534353944e-09,0.43052872460418146,6.5400616180505326e-09,1.4564927876081437e-11,1.4118605507156784e-11,3.0775504412443845e-16,4.5090259045922996e-13,0.0,0.0,2.6371619413482506e-06,1.0700836492774418e-09,154.0,0.0,0.99028553219520654,1.0,18.999607496972619,0.00044224464447995541,6.1157275298839983e-07,0.002325652232309865,0.0027358070429696576,0.001451272778475838,0.00038319602088568395,1.0289624265897227e-09,6.6513697658380915e-06,0.0023009515119316354,4.3234160213528697e-12,3.6940281622512381e-05,2.5909256947701722e-06,2.8374401292894564e-05,2.8358044400275871e-05,1.0155799110711336e-08,1.7398932660501465e-07,6.2010935079907165e-09
3.0776711704588104e-09,0.43052871881338617,6.5863017222325052e-09,1.4774467033282014e-11,1.431854172996707e-11,3.166677335975149e-16,4.6064435655011039e-13,0.0,0.0,2.6750427585839332e-06,1.1009639326406087e-09,154.0,0.0,0.99021571901436589,1.0,18.999604679760882,0.00044540900924069823,6.1153302268641859e-07,0.0023420376412392205,0.0027553589329073298,0.0014616918918775844,0.00038592752051623964,1.0363159343717058e-09,6.6989173107760116e-06,0.0023174870974292197,4.3542342154650282e-12,3.7471961835217301e-05,2.610039432242239e-06,2.879983476346704e-05,2.8783232603197698e-05,1.0308075917722616e-08,1.755653899402358e-07,6.2940843516308316e-09
