Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65)
1.1575496875004205e-10,0.8459656043116976,1.2939612505079285e-12,2.3184229020491047e-17,1.5738998736026386e-15,2.2179140439370321e-21,6.8447149063466504e-19,0.0,0.0,8.0771583502846092e-11,5.5395535365460026e-18,154.0,0.0,0.99998362857610856,0.99999999999995848,18.999999463405008,2.3102134461133358e-06,1.3589884311540065e-08,5.3400967200402653e-06,5.8499521485012491e-06,1.07161462135898e-06,5.2304953315807489e-07,2.0577397556517442e-12,1.3462522130527686e-08,1.2485737778059248e-06,1.0151472018833344e-14,5.5651996129238273e-10,2.4217088305764273e-10,2.724396895773144e-11,2.7231070520499429e-11,7.7981145638918382e-15,1.4103908041917544e-12,5.100322312281921e-15,4.0507691231365483e-11,3.7378156847254962e-25,3.561978698322934e-25,3.5620103798327766e-25,4.9894220591408459e-14,5.7015575404848601e-17,1.7050019446337175e-16,8.7952941697625371e-20,2.6547508597682789e-20,3.7736472361211966e-18,4.0419773495841618e-20,4.6267412776042494e-22,2.3436945404050713e-23,7.8231928763836005e-26,2.2255486099568926e-29,7.8623171246440282e-30,5.2505048424040939e-25,1.3284763394670492e-28,1.2099562341274272e-12,3.2048591018129145e-19,2.2225898695869076e-20,4.7910176038075456e-23,3.2270928321673337e-24,3.6781647359996538e-21,6.2545839642375799e-28,3.5470749961368919e-28,1.6661882095341228e-24,2.0054190409356908e-29,3.9750942790360989e-25,8.5785170975464791e-30,1.1971354059380611e-31,6.5422925799241742e-29,6.5961558034821168e-28,6.5715369044390671e-28,4.8972586043374221e-31,3.5351879237656036e-22,1.3255316879260321e-25,7.7429960294773964e-27,8.0563254400737666e-28,5.8195713708369314e-29,5.9088281023625059e-32,6.9264790411574694e-31,1.0004376587922503e-34,1.1778461303948089e-27,1.2901499617816334e-26,1.9758159020080852e-30,9.7842378960155219e-36,6.1574043736015473e-38,3.2752560607424156e-38,1.6925368543699012e-31,5.5410300251088194e-14,2.5077950515288661e-19,1.1286932962622577e-19,1.5551679620795347e-15,4.8115792394271606e-36,3.188212935074725e-35,3.7239249466508393e-33,1.3750753554966578e-39,2.0424829489679112e-38,1.6623960335357728e-41,4.2565168243463586e-14
1.2195682375724086e-10,0.8459656040773258,1.3654875365039104e-12,2.5926888299219742e-17,1.8409673250908327e-15,2.5970010482151609e-21,8.440800993882627e-19,0.0,0.0,8.9561921307553096e-11,6.6539615453710789e-18,154.0,0.0,0.99998275144337767,0.99999999999995604,18.999999414908583,2.4339806825485423e-06,1.3589874070020661e-08,5.6064508108370859e-06,6.1633599841321946e-06,1.1293574807656482e-06,5.7080583042338855e-07,2.1679821322669342e-12,1.419373029990425e-08,1.315852078918592e-06,1.1078338650433963e-14,6.1774849631847448e-10,2.6657068023108249e-10,3.1655580029652265e-11,3.1640584043706338e-11,9.063163447457867e-15,1.5650736299374396e-12,5.9328220514210979e-15,4.4966319988420941e-11,5.3242944477436312e-25,5.0739392464812346e-25,5.073986848049757e-25,5.8820771526750449e-14,6.6369865944750451e-17,1.7976080447025901e-16,9.3391572097918375e-20,2.9012030168872473e-20,4.358061126675988e-18,4.9269930168043957e-20,5.9371181112228046e-22,3.0140005835748901e-23,1.0612816903771365e-25,3.084641029174603e-29,1.0111215857925958e-29,6.756166835467735e-25,1.9027796167779001e-28,1.342624409002171e-12,3.5465448147255952e-19,2.5648828583286619e-20,5.3043534383176462e-23,3.6198835198254706e-24,4.2902101784864123e-21,7.2178303657888362e-28,4.0933475196570055e-28,2.0484240105962276e-24,2.4655976180308191e-29,4.8865834995689381e-25,1.0545753176732215e-29,1.4716414301438842e-31,8.0440115635402908e-29,8.5458678649816662e-28,8.5122631022431969e-28,6.685247592267716e-31,4.4378778757161976e-22,1.6224839325344644e-25,9.9498311557781603e-27,1.0908894384356146e-27,7.6067970735142441e-29,8.0065224167840567e-32,9.89900069422897e-31,1.5056079160419315e-34,1.3927762179902896e-27,1.6077721896012346e-26,2.6971877245698434e-30,1.4746293843289386e-35,9.7697461675412062e-38,5.2073916362855707e-38,2.2209596893178294e-31,6.14903173175955e-14,2.7829787317597228e-19,1.2525437460948997e-19,1.8202305777270707e-15,5.954795216461414e-36,4.1626012794432296e-35,5.3326908951438116e-33,1.7954100743014071e-39,2.6693910190754664e-38,2.1704705466919331e-41,4.5011406384054516e-14
1.2815867876443966e-10,0.8459656038369002,1.4372377716873999e-12,2.8837628623581483e-17,2.1364040708291451e-15,3.0173480612469166e-21,1.0300052160503131e-18,0.0,0.0,9.8802487412733236e-11,7.92490416543245e-18,154.0,0.0,0.99998187430970531,0.99999999999995359,18.999999365159002,2.5577470964051103e-06,1.3589863816670926e-08,5.8715500250303188e-06,6.4767670372316374e-06,1.1871002741848554e-06,6.1981483554007255e-07,2.2782242329878529e-12,1.4924936599708451e-08,1.3831303213791823e-06,1.2029518193249489e-14,6.8217167797322249e-10,2.9193687302200334e-10,3.6498914844451972e-11,3.6481615176835241e-11,1.045223260135871e-14,1.7276541058320021e-12,6.8474344598214122e-15,4.965792588685846e-11,7.4485568098682016e-25,7.0984758945362807e-25,7.0985459543708173e-25,6.8780758145765189e-14,7.666218179077035e-17,1.8902139079936563e-16,9.8898410840675918e-20,3.1547588798563452e-20,4.9945305541056349e-18,5.9441923089453092e-20,7.5206991629187174e-22,3.8262001912863715e-23,1.4174980981029803e-25,4.2069361524747265e-29,1.2836221921105048e-29,8.5818698419529539e-25,2.6763125765141158e-28,1.482061211350495e-12,3.9046618720209677e-19,2.9373359152472783e-20,5.842494000728144e-23,4.0390711823306148e-24,4.9655944548495385e-21,8.2659502478984494e-28,4.6877531607951924e-28,2.4924718716725102e-24,3.0002111002951211e-29,5.9453552453498922e-25,1.283089206031467e-29,1.7905038088365583e-31,9.7886270016165001e-29,1.0929682233941089e-27,1.0884518282666286e-27,8.9854645704976011e-31,5.5101347380314289e-22,1.9653347385541187e-25,1.2619983170758324e-26,1.4541670684684983e-27,9.7997184264056467e-29,1.0679409826461868e-31,1.3890442905439238e-30,2.2188881257209317e-34,1.6332499529920822e-27,1.9817215885207061e-26,3.625220725528356e-30,2.1764095746778087e-35,1.5139944798532116e-37,8.0863008227887514e-38,2.8763933651833989e-31,6.7876022693767895e-14,3.0719984802362985e-19,1.3826211949268509e-19,2.1135711389005972e-15,7.290183750432534e-36,5.3616422219528403e-35,7.4993991472010393e-33,2.3126738807947411e-39,3.4414269766545348e-38,2.7956875606702372e-41,4.747995256958298e-14
1.3436053377163846e-10,0.8459656035907878,1.5092119868066055e-12,3.1918116475993571e-17,2.461591294011607e-15,3.4811564437337396e-21,1.2449672593028829e-18,0.0,0.0,1.0849291302238923e-10,9.3659302639169776e-18,154.0,0.0,0.99998099717509115,0.99999999999995115,18.999999314232063,2.6815126876876684e-06,1.3589853558651968e-08,6.1354701693696719e-06,6.7901733077006712e-06,1.2448430016321544e-06,6.7000074849079006e-07,2.3884660577692664e-12,1.565614107945673e-08,1.4504085052056862e-06,1.3003539498927897e-14,7.4978949274697516e-10,3.1824644343538766e-10,4.1790538369455412e-11,4.1770720940977637e-11,1.1970090006314866e-14,1.8981108331103088e-12,7.8473377878893591e-15,5.4582547823129377e-11,1.0251614239598577e-24,9.7700105082835097e-25,9.7701117132150009e-25,7.9834049142110612e-14,8.7931230017131945e-17,1.9828195407782356e-16,1.0447346960446935e-19,3.4150821459130131e-20,5.6844175972021676e-18,7.1048424676855786e-20,9.4158135715060575e-22,4.8007500050825045e-23,1.8668167190409148e-25,5.6542650209318441e-29,1.6105982222240274e-29,1.0774093461613784e-24,3.702950224873549e-28,1.6282478065127748e-12,4.2791217823894142e-19,3.3406881435212198e-20,6.4053050899617037e-23,4.4852411369384593e-24,5.7072629863844695e-21,9.4010235237402276e-28,5.3314714718791855e-28,3.0045575450500769e-24,3.6167584122624972e-29,7.1662199770068195e-25,1.5465904162604589e-29,2.1581829777764461e-31,1.180058745679976e-28,1.3815821717813348e-27,1.3755969503360784e-27,1.1908593417605648e-30,6.7735778681053151e-22,2.3582622611484887e-25,1.5819026963275229e-26,1.911118643880048e-27,1.2460790416981117e-28,1.404317540713878e-31,1.917103128629636e-30,3.2086999390838173e-34,1.9008427302367316e-27,2.4185152323100241e-26,4.8045711159203602e-30,3.1518738917061923e-35,2.296682597651194e-37,1.2291777450354737e-37,3.6812512811379641e-31,7.4565881766090285e-14,3.3747848371184321e-19,1.5188943819732313e-19,2.4365730141124837e-15,8.8380979217471584e-36,6.8220489911449613e-35,1.0374943685924433e-32,2.9427098893492377e-39,4.3823999032109788e-38,3.5571910863310122e-41,4.9971355229324689e-14
1.4056238877883727e-10,0.8459656033393325,1.5814102109682281e-12,3.5169939486844531e-17,2.8179031138066177e-15,3.9906375613809911e-21,1.491815633162455e-18,0.0,0.0,1.1863285154102384e-10,1.0991116492105575e-17,154.0,0.0,0.99998012003953496,0.99999999999994871,18.99999926219898,2.8052774564008444e-06,1.3589843313593938e-08,6.3982824653896932e-06,7.1035787954731207e-06,1.3025856631183136e-06,7.2129235406250837e-07,2.4987076065777073e-12,1.6387343754820877e-08,1.5176866304105123e-06,1.3999020402306795e-14,8.2060192712941098e-10,3.4547715407801092e-10,4.7546623068270391e-11,4.7524066041938163e-11,1.3621390629710179e-14,2.0764224709705185e-12,8.9356348689885331e-15,5.9740225139967127e-11,1.3901622486203566e-24,1.3248846905297292e-24,1.3248990637804283e-24,9.2040620108953587e-14,1.0021496772988269e-16,2.0754249450410587e-16,1.1011675996774189e-19,3.681859671408523e-20,6.4290119415575924e-18,8.4204730237441828e-20,1.1663717771695064e-21,5.9597755866250931e-23,2.4272988009878348e-25,7.4989814289036103e-29,1.9994744702938363e-29,1.3383175365734042e-24,5.0474114670911315e-28,1.7811654122191622e-12,4.6698409388698284e-19,3.7756320340302999e-20,6.9926599155663979e-23,4.9589785086998145e-24,6.518143701772811e-21,1.0624998934637175e-27,6.0256076155633216e-28,3.5911888289460041e-24,4.3230782817988698e-29,8.5646556073678634e-25,1.8484200803108359e-29,2.579340389768403e-31,1.4105444323142222e-28,1.7279190832529082e-27,1.7200880788011002e-27,1.55822100201637e-30,8.2514098945142533e-22,2.8055733279055319e-25,1.9617625248139868e-26,2.4794887555812687e-27,1.5657814832246901e-28,1.8228998976865723e-31,2.6063614607993977e-30,4.5608152721738188e-34,2.1971446119652386e-27,2.9250619625661386e-26,6.286710360255338e-30,4.4865967642704725e-35,3.417106212043418e-37,1.8325672208973146e-37,4.6606290235365724e-31,8.1558367624693945e-14,3.6912686912482619e-19,1.6613322033754009e-19,2.7906126271143457e-15,1.0619916536892452e-35,8.5843220304198124e-35,1.4140604623756486e-32,3.7029958043548369e-39,5.5185839478938744e-38,4.4760999984858492e-41,5.2486129666544376e-14
1.4676424378603607e-10,0.8459656030828575,1.6538324716855691e-12,3.8594611203226308e-17,3.2067066208668783e-15,4.5480127860032436e-21,1.7735280691987512e-18,0.0,0.0,1.2922197723078131e-10,1.2815066462275059e-17,154.0,0.0,0.99997924290303641,0.99999999999994604,18.999999209126667,2.9290414025492669e-06,1.3589833064453615e-08,6.6600538266952667e-06,7.4169835005387258e-06,1.3603282586697224e-06,7.7362274458587576e-07,2.6089488794002485e-12,1.7118544584532655e-08,1.5849646970242631e-06,1.5014662340259659e-14,8.946089676094763e-10,3.7360751149884211e-10,5.3782962120005171e-11,5.3757436083099518e-11,1.5410680233416768e-14,2.2625677364167602e-12,1.011535566423146e-14,6.5130997584078317e-11,1.8597364237680688e-24,1.7724493037031469e-24,1.7724694024635823e-24,1.0546051594869008e-13,1.1355061688711681e-16,2.1680301155555422e-16,1.1582829331236199e-19,3.9548000478752609e-20,7.2295358336743104e-18,9.9028599657693343e-20,1.4308628674785e-21,7.3271053767925148e-23,3.1193926447061387e-25,9.825127611853468e-29,2.4582472326989133e-29,1.646339901711125e-24,6.7867571462746018e-28,1.9407952984435963e-12,5.0767403258268403e-19,4.2428163129274686e-20,7.6044386531090569e-23,5.4608682030433827e-24,7.4011479105531986e-21,1.1939702063424254e-27,6.771196909335932e-28,4.2591539268905829e-24,5.1273472631170137e-29,1.0156803294354718e-24,2.1920625123538937e-29,3.0588372475951203e-31,1.6729844869458932e-28,2.1401669337330478e-27,2.1300398622592375e-27,2.0152387232924093e-30,9.9684545399081437e-22,3.3116983974696607e-25,2.4091595427107616e-26,3.1792596387104332e-27,1.9464030351535768e-28,2.3384641772490142e-31,3.495049043466139e-30,6.3815618879598842e-34,2.5237594720163149e-27,3.5086659111176717e-26,8.1305727241016606e-30,6.2869024981495509e-35,4.9949458550420132e-37,2.6842296934436888e-37,5.8424910309315179e-31,8.8851961027430071e-14,4.0213812785249155e-19,1.8099037114694627e-19,3.1770594917379396e-15,1.2658047558465716e-35,1.0692935452746072e-34,1.9012249374300328e-32,4.6127244071451368e-39,6.8788400868385406e-38,5.57560526510027e-41,5.5024760063000915e-14
1.5296609879323488e-10,0.8459656028216677,1.7264787949246397e-12,4.2193575568587698e-17,3.6293619126719783e-15,5.1555134965182821e-21,2.0932099720567559e-18,0.0,0.0,1.4025998394999534e-10,1.4852910040780208e-17,154.0,0.0,0.99997836576559551,0.99999999999994349,18.99999915507798,3.0528045261375665e-06,1.3589822805765643e-08,6.9208471194429426e-06,7.7303874228445961e-06,1.418070788307485e-06,8.2692905947723428e-07,2.7191898762108508e-12,1.784974356899672e-08,1.6522427050713761e-06,1.6049245296653095e-14,9.7181060067563757e-10,4.0261673156870705e-10,6.0514982019257269e-11,6.0486250159356354e-11,1.7342399003199316e-14,2.456525404102874e-12,1.1389459687914585e-14,7.0754905267349229e-11,2.457196642035828e-24,2.3419207270320239e-24,2.3419484350107867e-24,1.2015381786029398e-13,1.2797467881827289e-16,2.2606350523730117e-16,1.2160808140234266e-19,4.2336322661291753e-20,8.0871487286880856e-18,1.1564011028303808e-19,1.7397751607926866e-21,8.9283022509965017e-23,3.966110829084885e-25,1.2729663602828749e-28,2.9954949000361386e-29,2.0073076281438948e-24,9.012006904293259e-28,2.107118787258759e-12,5.4997452437442011e-19,4.7428486155838832e-20,8.2405280266017475e-23,5.9914948801857085e-24,8.3591711242063691e-21,1.3346842859207906e-27,7.5692090929317169e-28,5.0155198886535523e-24,6.0380778580574524e-29,1.195946343050901e-24,2.5811443429358528e-29,3.6017332961711645e-31,1.9701525607905702e-28,2.6272403954588803e-27,2.6142835298966655e-27,2.5785367562369286e-30,1.1951193502417071e-21,3.8811867786462078e-25,2.9321967763544391e-26,4.0327977757641772e-27,2.3958191843203671e-28,2.9675535745881486e-31,4.6280692163528542e-30,8.801414466868494e-34,2.8823042061736057e-27,4.1770298189021694e-26,1.0403230147174756e-29,8.6835590224010026e-35,7.1838867490918882e-37,3.8684377455744257e-37,7.25786229060992e-31,9.6445150349887842e-14,4.3650541796413614e-19,1.9645781137680607e-19,3.5972762465776215e-15,1.4975932045668575e-35,1.3196524159983371e-34,2.5244867454919778e-32,5.692884329691195e-39,8.4947383122979294e-38,6.8810675230527818e-41,5.7587701361968676e-14
1.5916795380043368e-10,0.8459656025560481,1.7993492051483416e-12,4.5968211131995129e-17,4.0872221286739798e-15,5.8153810798463142e-21,2.4540937682646601e-18,0.0,0.0,1.5174658396784039e-10,1.7120302744515461e-17,154.0,0.0,0.9999774886272117,0.99999999999994094,18.999999100111971,3.1765668271703704e-06,1.358981255716862e-08,7.1807214071042748e-06,8.0437905623077129e-06,1.4758132520413051e-06,8.8115224049722814e-07,2.8294305969727612e-12,1.8580940737869267e-08,1.7195206545630003e-06,1.7101623052336622e-14,1.0522068128158472e-09,4.3248470677077398e-10,6.7757754593538126e-11,6.7725572868765268e-11,1.9420885010264418e-14,2.6582743061763482e-12,1.2760838320666903e-14,7.6611988631243748e-11,3.2096853130801405e-24,3.0591769751700174e-24,3.0592146763583774e-24,1.3618061441938159e-13,1.4352294844964242e-16,2.3532397592492942e-16,1.2745613621592718e-19,4.5181044625759584e-20,9.0029516519231553e-18,1.3416152023957296e-19,2.0981303456990177e-21,1.0790692852966626e-22,4.9932103825249128e-25,1.6323760017437718e-28,3.6203878034294971e-29,2.4274625314523869e-24,1.1829877516973102e-27,2.2801172526912364e-12,5.9387850506763049e-19,5.2762979981924383e-20,8.9008209162018289e-23,6.5514429312468633e-24,9.3950938282509824e-21,1.4848022705279008e-27,8.4205523366593725e-28,5.8676311274990497e-24,7.0641167293517662e-29,1.3990091816603784e-24,3.0194336928760949e-29,4.2132856701386485e-31,2.3049305967022748e-28,3.1988098364559011e-27,3.1823950198575492e-27,3.2669303030287859e-30,1.4227802442826832e-21,4.5187020973380604e-25,3.5395035630016792e-26,5.0650005342379254e-27,2.9224639780590135e-28,3.7285873200427218e-31,6.0577738404873929e-30,1.1978994233244814e-33,3.2744080070366249e-27,4.9382581673212504e-26,1.3180594222833188e-29,1.183590735330305e-34,1.0179085845835252e-36,5.4925241127647714e-37,8.9410250545844656e-31,1.0433643154860459e-13,4.7222193184189415e-19,2.1253247722107138e-19,4.0526186894839779e-15,1.759804858748625e-35,1.6148071722783721e-34,3.313744638326411e-32,6.9663411564937323e-39,1.0400680314396852e-37,8.4201150504936006e-41,6.0175381037626577e-14
1.6536980880763249e-10,0.8459656022862668,1.8724437253588382e-12,4.9919835004425902e-17,4.5816334852554565e-15,6.5298669317304807e-21,2.8595382583017937e-18,0.0,0.0,1.6368150685019032e-10,1.9633425228456359e-17,154.0,0.0,0.99997661148788486,0.99999999999993838,18.999999044284138,3.3003283056523073e-06,1.3589802311152661e-08,7.4397321805239682e-06,8.3571929188832353e-06,1.5335556498931068e-06,9.3623680171327047e-07,2.9396710416630404e-12,1.9312136081816204e-08,1.786798545524517e-06,1.817071872050795e-14,1.1357975905173638e-09,4.6319197528188169e-10,7.552600847253329e-11,7.549012577629399e-11,2.1650377514867692e-14,2.8677933321222227e-12,1.423231701695078e-14,8.2702288414138028e-11,4.1485934213071572e-24,3.9541478904598082e-24,3.9541985727756465e-24,1.5360097630157776e-13,1.6023052824352854e-16,2.4458442350022723e-16,1.3337246959656348e-19,4.807982742277368e-20,9.9779912930662638e-18,1.5471714150231123e-19,2.5112531420555881e-21,1.2943394875271825e-22,6.229375659088166e-25,2.0734153777495596e-28,4.342697371630108e-29,2.9134644080644068e-24,1.5364644926432572e-27,2.4597721205767031e-12,6.3937929192833234e-19,5.8436972975461105e-20,9.585215989557659e-23,7.1412964559639065e-24,1.0511782208516292e-20,1.6444741059774117e-27,9.3260770074278398e-28,6.8231080089061738e-24,8.2146430000078621e-29,1.6266796007636018e-24,3.510839384382642e-29,4.8989477933794966e-31,2.6803082249886462e-28,3.8653301560117133e-27,3.8447229104720272e-27,4.1016061545858339e-30,1.6828186122806106e-21,5.2290179992055864e-25,4.240239852527774e-26,6.3034425785287801e-27,3.5353360619952647e-28,4.6419694825660827e-31,7.8447843153714506e-30,1.6105498290467918e-33,3.7017116937360437e-27,5.80086013800658e-26,1.6548145013157911e-29,1.5936452035939798e-34,1.4225829911414349e-36,7.6917948597187949e-37,1.0929720551041908e-30,1.1252430813100275e-13,5.0928089604480084e-19,2.2921132025518555e-19,4.5444358118773794e-15,2.0549918211281157e-35,1.9605099108756855e-34,4.3038194922605027e-32,8.4579188925303732e-39,1.2634022712929074e-37,1.0222742181528107e-40,6.2788200758137801e-14
1.715716638148313e-10,0.8459656020125764,1.9457623771382237e-12,5.4049706575748354e-17,5.1139353105215006e-15,7.3012324574630425e-21,3.3130279719197529e-18,0.0,0.0,1.7606449841287038e-10,2.2408982855069906e-17,154.0,0.0,0.99997573434761478,0.99999999999993561,18.999998987646606,3.4240889615880052e-06,1.3589792053842792e-08,7.6979315740665488e-06,8.6705944925354252e-06,1.59129798188764e-06,9.9213061337225614e-07,3.049911210264076e-12,2.0043329581621984e-08,1.8540763779845942e-06,1.9255520552053006e-14,1.2225829202668262e-09,4.9471969175087075e-10,8.3834140035973046e-11,8.3794298356431391e-11,2.4035020119693841e-14,3.0850614286079153e-12,1.5806657412075687e-14,8.902584562141287e-11,5.3100030274771231e-24,5.0612373854340576e-24,5.0613047602120059e-24,1.7247493430706852e-13,1.7813184185623764e-16,2.5384484771984155e-16,1.3935709346889171e-19,5.1030500745277239e-20,1.1013263847669254e-17,1.7743322216446199e-19,2.9847727699343403e-21,1.541734241991887e-22,7.7064037296527662e-25,2.6104566608026912e-28,5.1728046436638774e-29,3.4723979783678532e-24,1.9760132496085591e-27,2.6460648684159256e-12,6.8647056086093384e-19,6.4455453472323477e-20,1.0293617355524652e-22,7.7616392419182247e-24,1.1712088834072907e-20,1.813840169227721e-27,1.0286579205623537e-27,7.8898455069499379e-24,9.4991666342315427e-29,1.880833182204417e-24,4.0594101874080228e-29,5.6643683276867427e-31,3.0993821862225389e-28,4.6380694626093654e-27,4.6124161609334455e-27,5.1063099543354581e-30,1.9784012726852269e-21,6.0170140787238571e-25,5.0440998417901618e-26,7.7785218438488506e-27,4.2440038813825352e-28,5.7301974546167425e-31,1.005885867281923e-29,2.1409580417982287e-33,4.1658670908117727e-27,6.7737524132632186e-26,2.0601686601730943e-29,2.1215938721399818e-34,1.9629507095613562e-36,1.0635212840462147e-36,1.3265355697581563e-30,1.2100729111411982e-13,5.4767557112201923e-19,2.4649130735203794e-19,5.0740698329024781e-15,2.3858109754489128e-35,2.3629854342255823e-34,5.5350120778476788e-32,1.0194481833242472e-38,1.5235200893747462e-37,1.2321408206692653e-40,6.5426537948157157e-14
