Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801)
4.006771678753593e-07,0.7569809487390493,2.3171763473796793e-07,2.0167213377443767e-08,1.0654386851592791e-05,4.3706809840319988e-10,2.2256875505601368e-05,0.0,0.0,0.0010560150062063197,0.00097043838051377772,154.0,0.0,0.88135566968123746,1.0,18.989451148035769,0.0104073692179744,3.6280771657613374e-08,0.017472243004586097,0.028844217047344613,0.010681982450466705,0.0038630895030195133,9.4961157369273608e-09,6.2605647410180696e-05,0.013838416304372965,6.3972557072889652e-11,0.015273298714802859,7.7660468419308043e-06,0.0075473639301734292,0.0069010439684846717,1.9439680529551276e-06,7.7784506587682213e-07,1.2616751895184284e-06,0.0060778768297045024,2.5818334772763085e-05,0.00013594477608949493,0.00014895439446680904,0.0045328445886215016,1.1071602668314402e-07,6.8762750098067052e-13,2.4835387494622775e-12,6.3072606743371397e-11,6.9558291201494432e-07,2.2330281688168869e-05,3.405291564689604e-06,2.2895558711370095e-06,1.155011172076168e-06,1.6931670830720216e-06,8.8336853146110086e-13,1.9721123164074927e-06,1.3567054161380763e-06,5.8507035159703873e-07,2.1596602756125001e-08,4.7733022224032385e-09,4.635077048736953e-12,1.8028540373449104e-11,7.1101703042463474e-08,1.1373994702831865e-16,6.4720636636156833e-17,7.3150089988886013e-08,1.0250994283612921e-12,2.9435477809124707e-09,6.1489810658942766e-14,1.4480253756803884e-15,4.7126204404109803e-13,2.2901935035575643e-08,6.5653743762826298e-09,1.6336560659293013e-08,1.9940729941051547e-05,2.4214373608568066e-09,1.2981731167316286e-07,2.4963368192508969e-07
4.0524916905277413e-07,0.7569809549625528,2.3314909774755748e-07,2.0565606676885112e-08,1.0935202982987772e-05,4.5100832465218483e-10,2.3206440955523168e-05,0.0,0.0,0.0010635307817388033,0.00099909434167032253,154.0,0.0,0.88013147105326484,1.0,18.989297768404789,0.010490526650330021,3.6237735355181106e-08,0.017510368026204742,0.029004222104022953,0.010794931627888435,0.0038714882123886034,9.5487155277687628e-09,6.2952427832180751e-05,0.013987857687234675,6.4111639277245772e-11,0.015557326020472899,7.7830457863770209e-06,0.0076784761588261172,0.0070038313486824296,1.9729064930689882e-06,7.8628051712553647e-07,1.2804568527032591e-06,0.006227140141450877,2.6652905339236425e-05,0.00014199229130062643,0.00015577168866888567,0.0046389011016948443,1.1343743160368317e-07,6.9143635498114023e-13,2.5444945719547257e-12,6.4549833735242331e-11,7.1235498776005921e-07,2.3136258851273959e-05,3.5282581544894133e-06,2.3733061877121115e-06,1.1976355446159466e-06,1.7877783308931855e-06,9.1568152184524287e-13,2.0752350505167595e-06,1.4365005386446806e-06,5.9128277803321508e-07,2.2686358840956859e-08,5.0141927150783648e-09,4.8689615651472457e-12,1.8968870336521156e-11,7.4811698035067215e-08,1.1947997156572568e-16,6.7986842152120745e-17,7.7885198645149635e-08,1.0914555679037195e-12,3.1015370670164261e-09,6.4789634652985291e-14,1.5257453629877462e-15,4.9655212488465289e-13,2.447102574647119e-08,6.9551917896473491e-09,1.7515833956823845e-08,2.0719991432604849e-05,2.521737836863063e-09,1.3638578436552854e-07,2.6227668696562956e-07
4.0982117023018894e-07,0.7569809597884821,2.3455624886055268e-07,2.0965712545804716e-08,1.1218339792028192e-05,4.6514715485502883e-10,2.4181417934511581e-05,0.0,0.0,0.0010708460264114228,0.0010280724287401461,154.0,0.0,0.87891037515466885,1.0,18.989144015524705,0.010573023540718285,3.6194813663066904e-08,0.017546437179506019,0.029161217239912943,0.010907692672732209,0.0038794321265811049,9.6003233788364554e-09,6.3292668617454279e-05,0.014137121967465898,6.4243190077709142e-11,0.015842514411682711,7.7991296163518866e-06,0.007809867308892081,0.0071061211396632349,2.0017042648408602e-06,7.9470596641838814e-07,1.2991472194667552e-06,0.0063777263293256685,2.7497477823613295e-05,0.00014820696603436306,0.00016278997330452716,0.0047456158561050817,1.1618299413158284e-07,6.9517338082877038e-13,2.6059895994133622e-12,6.6036279144721364e-11,7.2924769531641059e-07,2.3958727068757685e-05,3.6537415965502643e-06,2.458800669433679e-06,1.2411576333621941e-06,1.8861954588780264e-06,9.4866745528866364e-13,2.182240283444728e-06,1.5196630975357537e-06,5.9748485418091904e-07,2.3813439660647815e-08,5.2633340424270948e-09,5.1108567669717453e-12,1.9942891081878007e-11,7.8654686786052581e-08,1.2541659993320115e-16,7.1364919753313609e-17,8.2852967640538246e-08,1.1610721275309132e-12,3.2653881957842081e-09,6.8211854186420228e-14,1.6063489783598467e-15,5.2278025400773698e-13,2.6123663699383327e-08,7.3618359491875811e-09,1.8761827750195747e-08,2.1515676879671968e-05,2.6244614029294964e-09,1.4317464372671328e-07,2.7534433719251459e-07
4.1439317140760375e-07,0.756980963190351,2.3593946303135964e-07,2.136747801892565e-08,1.1503734202125288e-05,4.7948220417814776e-10,2.5182008653149144e-05,0.0,0.0,0.00107796419455968,0.0010573657702070908,154.0,0.0,0.87769237108238352,1.0,18.988989904204718,0.010654864074965029,3.6152006035928134e-08,0.017580500015667737,0.02931524336970685,0.011020266037574462,0.0038869322189303604,9.6509527842252452e-09,6.3626458753998931e-05,0.014286209612863785,6.4367391177824528e-11,0.016128831285117499,7.8143203795902534e-06,0.0079415221340998349,0.0072078932675785756,2.0303557171909317e-06,8.0312144018230589e-07,1.3177426221485913e-06,0.0065296099765625899,2.8351707993670574e-05,0.00015458971995123132,0.0001700110843741475,0.0048529661725798942,1.1895225050954916e-07,6.9883955578945056e-13,2.6680134365282983e-12,6.7531627656815644e-11,7.462576385572774e-07,2.4797694590493496e-05,3.7817431335620739e-06,2.5460406605880064e-06,1.2855782703033132e-06,1.9885054674318836e-06,9.8232685045133417e-13,2.2932118620226623e-06,1.6062720665609714e-06,6.0367660494738018e-07,2.4978415587916907e-08,5.520852214269301e-09,5.3608850687709247e-12,2.0951170395207205e-11,8.2632912990770357e-08,1.3155283473765622e-16,7.4856577991881359e-17,8.8060812062935835e-08,1.2340530196862955e-12,3.4352058403898832e-09,7.1758652696504268e-14,1.6898877138822815e-15,5.4996316544129393e-13,2.7862919663568331e-08,7.7857294373182045e-09,2.0077190226250123e-08,2.2327713039478673e-05,2.7296115969516609e-09,1.5018672408621996e-07,2.8884210209894667e-07
4.1896517258501856e-07,0.756980965143562,2.3729911112203354e-07,2.1770851124565458e-08,1.1791324026245806e-05,4.9401107497133443e-10,2.6208408467425117e-05,0.0,0.0,0.0010848887960483238,0.0010869675170505069,154.0,0.0,0.87647744778507086,1.0,18.988835449068073,0.010736052413758048,3.6109312701477392e-08,0.017612605294497739,0.029466341236214364,0.011132652173439677,0.0038939992872685366,9.700617209787205e-09,6.3953886893523333e-05,0.014435121089566951,6.4484421481324694e-11,0.016416244570793024,7.8286397720683307e-06,0.0080734257570326071,0.0073091283992172172,2.058855408333642e-06,8.1152696475115608e-07,1.3362395288600796e-06,0.0066827657883154999,2.9215246911722131e-05,0.00016114138182659737,0.00017743677127752302,0.0049609296699511495,1.2174473918841244e-07,7.0243585454274548e-13,2.7305557382667447e-12,6.9035568081553962e-11,7.6338145920568305e-07,2.5653164904322148e-05,3.912263280676485e-06,2.6350269905370825e-06,1.3308980183397587e-06,2.0947953083259719e-06,1.0166600273229344e-12,2.4082336786587219e-06,1.6964061785123284e-06,6.0985805515490726e-07,2.6181848048373145e-08,5.786871256293867e-09,5.6191669647370535e-12,2.1994268814900139e-11,8.674859177315025e-08,1.3789163130746138e-16,7.8463498517386633e-17,9.3516223617540345e-08,1.3105032305018799e-12,3.6110934333322545e-09,7.5432187630556468e-14,1.7764124513126748e-15,5.7811739402751271e-13,2.9691918435220999e-08,8.227295711394914e-09,2.1464622723826082e-08,2.3156019422225926e-05,2.83719092359241e-09,1.5742477236584339e-07,3.0277528248308121e-07
4.2353717376243337e-07,0.7569809656253583,2.3863555981141474e-07,2.2175780876046313e-08,1.2081047994519717e-05,5.0873136017358366e-10,2.7260805961354462e-05,0.0,0.0,0.0010916233872699083,0.0011168708499115676,154.0,0.0,0.87526559407976512,1.0,18.988680664547537,0.010816592692765021,3.6066732753901531e-08,0.01764280097898328,0.029614551388770012,0.011244851529783242,0.0039006439527158911,9.7493300157586785e-09,6.427504121112512e-05,0.014583856862033971,6.4594456800112749e-11,0.016704722727349807,7.8421091355508455e-06,0.0082055636631747572,0.0074098079354493456,2.087198103002271e-06,8.1992256636441548e-07,1.3546345418454532e-06,0.0068371686065276062,3.008774149382162e-05,0.00016786268961626989,0.00018506869636774454,0.0050694842725390304,1.2456000109923237e-07,7.0596324475798734e-13,2.79360621603197e-12,7.0547793455000277e-11,7.8061583814545213e-07,2.6525136850608205e-05,4.045301843022388e-06,2.725759985789822e-06,1.377117177499377e-06,2.2051518461213325e-06,1.0516671118791794e-12,2.5273896418299569e-06,1.7901438809725939e-06,6.1602922953985936e-07,2.7424289422106449e-08,6.0615131901665913e-09,5.8858210078688091e-12,2.3072739495624036e-11,9.1003909144956414e-08,1.4443589721833481e-16,8.218733580706669e-17,9.9226767366617056e-08,1.3905287741100751e-12,3.7931531357207414e-09,7.9234589804033232e-14,1.8659734469717803e-15,6.0725927050019075e-13,3.1613838185191064e-08,8.6869589619131425e-09,2.2926879223277913e-08,2.4000508587327791e-05,2.9472008795016767e-09,1.6489144712187062e-07,3.1714900858902375e-07
4.281091749398482e-07,0.7569809646147682,2.3994917151558841e-07,2.2582217262603967e-08,1.2372845778533346e-05,5.2364064654052726e-10,2.8339383033841001e-05,0.0,0.0,0.0010981715626277285,0.0011470689858082532,154.0,0.0,0.87405679866761687,1.0,18.988525564881126,0.010896489022753419,3.6024265438859239e-08,0.017671134231056713,0.029759914162765924,0.011356864554475037,0.0039068766587586623,9.7971044975416773e-09,6.459000942199849e-05,0.014732417393022676,6.469767003701228e-11,0.016994234737175117,7.8547494556865023e-06,0.0083379216949215317,0.0075099140041620972,2.1153787709776378e-06,8.2830827116599253e-07,1.372924396411276e-06,0.0069927934239023166,3.0968835060587382e-05,0.00017475429064300508,0.00019290843462712497,0.0051786082167498346,1.2739757990913131e-07,7.0942268944502177e-13,2.8571546432088775e-12,7.2068001132990925e-11,7.9795749661239858e-07,2.7413604737063756e-05,4.1808579332584846e-06,2.8182394821201731e-06,1.4242357911831421e-06,2.3196618205778247e-06,1.0873480407576304e-12,2.6507636472625731e-06,1.8875632934790288e-06,6.2219015275173497e-07,2.8706282963591195e-08,6.3448980156259195e-09,6.160963792600208e-12,2.4187128087849747e-11,9.5401021528118311e-08,1.5118849186681485e-16,8.6029716923085686e-17,1.0520007847235502e-07,1.4742366469994276e-12,3.9814858096495668e-09,8.3167962829312974e-14,1.9586203181530342e-15,6.3740491710668505e-13,3.3631909791558795e-08,9.1651439774830362e-09,2.446676581407575e-08,2.4861086438875376e-05,3.0596419790277775e-09,1.7258931773824104e-07,3.3196823853970212e-07
4.32681176117263e-07,0.756980962092546,2.4124030431900505e-07,2.2990111239836309e-08,1.2666658012486914e-05,5.3873651769715931e-10,2.9444314989379802e-05,0.0,0.0,0.0011045369464920294,0.0011775551844109254,154.0,0.0,0.87285105014876241,1.0,18.988370164108343,0.010975745489712184,3.5981911224796859e-08,0.017697651408523501,0.029902469660434153,0.011468691693785166,0.0039127076705919393,9.8439539185923704e-09,6.4898878793706832e-05,0.014880803143571928,6.4794231312948259e-11,0.017284750101366878,7.866581360626061e-06,0.0084704860455611132,0.0076094294527136036,2.1433925855541715e-06,8.366841052031867e-07,1.3911059598456553e-06,0.0071496153970021497,3.1858167878679713e-05,0.00018181674190017753,0.00020095747346199116,0.0052882800569237897,1.3025702226115593e-07,7.1281514848510223e-13,2.9211908605603908e-12,7.3595892874458512e-11,8.1540319727082037e-07,2.8318558453653932e-05,4.3189299891422064e-06,2.9124648367120803e-06,1.4722536524304298e-06,2.4384118100600742e-06,1.1237025659444926e-12,2.7784395498077409e-06,1.9887421661251571e-06,6.2834084935237432e-07,3.0028362738830251e-08,6.6371436946736281e-09,6.4447099411254158e-12,2.5337972632726828e-11,9.9942055337614505e-08,1.5815222609359105e-16,8.999224129819791e-17,1.1144385894761617e-07,1.5617347824808397e-12,4.1761909935500883e-09,8.7234382600335333e-14,2.05440203099756e-15,6.6857024365817809e-13,3.5749416158645008e-08,9.6622760164954929e-09,2.6087140142149508e-08,2.5737652519684245e-05,3.1745137803366955e-09,1.8052086376699851e-07,3.4723775705241148e-07
4.372531772946778e-07,0.7569809580411332,2.4250931191556358e-07,2.3399414719729662e-08,1.2962426311380031e-05,5.5401655701982221e-10,3.0575770632222272e-05,0.0,0.0,0.0011107231856170396,0.0012083227538915511,154.0,0.0,0.87164833703635503,1.0,18.988214476067011,0.011054366154975036,3.5939669178205389e-08,0.017722398063121803,0.030042257733011297,0.011580333392373127,0.003918147074682775,9.8898914077358292e-09,6.5201735979380414e-05,0.015029014572987739,6.4884307581373151e-11,0.017576238834551998,7.8776251201327896e-06,0.0086032432532375594,0.0077083378399334674,2.1712349200346942e-06,8.4505009442577856e-07,1.4091762293690265e-06,0.0073076098585042335,3.2755377692061024e-05,0.00018905051046878775,0.00020921721261317529,0.0053984786704677672,1.3313787799860143e-07,7.1614157277121143e-13,2.9857047813732958e-12,7.5131174910300925e-11,8.3294974518040249e-07,2.9239983587414647e-05,4.4595157910853602e-06,3.0084349403121138e-06,1.5211703101937679e-06,2.5614881959537002e-06,1.1607302594620447e-12,2.9105011360199347e-06,2.0937578396190911e-06,6.3448134381526816e-07,3.1391053574159404e-08,6.9383661423804439e-09,6.7371720928132602e-12,2.6525803471669337e-11,1.0462910662249312e-07,1.6532986196425253e-16,9.4076480611045369e-17,1.1796587441910536e-07,1.6531320053274173e-12,4.3773668804085303e-09,9.1435896835902265e-14,2.1533668897793117e-15,7.0077094402970154e-13,3.796969152397237e-08,1.0178780685376579e-08,2.7790910838595776e-08,2.6630100303266531e-05,3.2918149118690797e-09,1.8868847440997962e-07,3.6296217442968823e-07
4.418251784720926e-07,0.7569809524446035,2.4375654355903535e-07,2.3810080560299866e-08,1.3260093286391592e-05,5.694783503516876e-10,3.1733912363637245e-05,0.0,0.0,0.0011167339420061981,0.0012393650563597069,154.0,0.0,0.87044864776978526,1.0,18.988058514390371,0.011132355055345296,3.5897538236519743e-08,0.017745418939613695,0.030179317963877128,0.011691790093277142,0.0039232047785802138,9.9349300008667266e-09,6.5498667040811572e-05,0.015177052138829366,6.4968062828492303e-11,0.017868671459572057,7.8879006451588678e-06,0.0087361801949027221,0.0078066234276892629,2.1989013458281013e-06,8.5340626468524311e-07,1.4271323307815611e-06,0.0074667523286395176,3.3660100242214113e-05,0.00019645597404383967,0.00021768896417886151,0.0055091832623070302,1.3603970037455486e-07,7.1940290671688803e-13,3.0506863959230507e-12,7.6673558007182736e-11,8.5059398865850963e-07,3.0177861537028651e-05,4.60261247966766e-06,3.1061482293718285e-06,1.5709850756134804e-06,2.688977128099681e-06,1.1984305180536317e-12,3.0470320974422999e-06,2.2026872068123474e-06,6.4061166052496646e-07,3.2794871020763807e-08,7.2486792194648688e-09,7.038460896421304e-12,2.7751143169946524e-11,1.094642407623124e-07,1.7272411259256523e-16,9.8283978685546985e-17,1.2477395090722918e-07,1.7485379866487746e-12,4.5851102987346517e-09,9.5774524689516784e-14,2.2555625275424398e-15,7.3402249316965117e-13,4.0296120754636242e-08,1.071508382331206e-08,2.9581036931324181e-08,2.7538317483150453e-05,3.411543099056886e-09,1.9709444813752214e-07,3.7914592581590607e-07
4.463971796495074e-07,0.7569809452886045,2.4498234402226605e-07,2.422206255488465e-08,1.3559602557622848e-05,5.8511948855618493e-10,3.2918896281911548e-05,0.0,0.0,0.0011225728862127549,0.001270675512898532,154.0,0.0,0.86925197072712301,1.0,18.987902292504444,0.011209716203222055,3.585551916996744e-08,0.017766757975849298,0.030313689652780026,0.011803062237904841,0.0039278905109584369,9.9790827077482052e-09,6.5789757512042232e-05,0.015324916296897056,6.5045658337007222e-11,0.018162019002049102,7.8974274878637935e-06,0.0088692840802647738,0.0079042711720456304,2.2263876309913091e-06,8.6175264173407813e-07,1.444971517356444e-06,0.007627018525842179,3.4571969776534506e-05,0.00020403342156600466,0.00022637395274630216,0.0056203733686902499,1.3896204624702867e-07,7.2260009166595603e-13,3.1161257758452998e-12,7.8222757523513017e-11,8.6833282004276675e-07,3.1132169627006729e-05,4.748216573092792e-06,3.2056026981633453e-06,1.6216970282830935e-06,2.8209644912498182e-06,1.2368025678596661e-12,3.1881160046012444e-06,2.3156066757089925e-06,6.4673182377658206e-07,3.4240321335354334e-08,7.5681947252888332e-09,7.3486850056228727e-12,2.9014506453665403e-11,1.1444949221639885e-07,1.8033764197366137e-16,1.0261625139596078e-16,1.318759716266542e-07,1.8480631990553629e-12,4.7995166961659225e-09,1.0025225640689435e-13,2.3610358980355073e-15,7.6834014447491336e-13,4.2732138634483561e-08,1.1271611393309904e-08,3.1460527241173657e-08,2.8462186259062389e-05,3.5336951912254509e-09,2.0574099244065961e-07,3.957932707090205e-07
4.509691808269222e-07,0.7569809365603222,2.4618705356453096e-07,2.4635315421120349e-08,1.3860898764350655e-05,6.0093756991303491e-10,3.4130872284766431e-05,0.0,0.0,0.0011282436910616893,0.0013022476082149099,154.0,0.0,0.8680582942368108,1.0,18.98774582362611,0.011286453586727576,3.581361109520071e-08,0.017786458303793013,0.030445411801410954,0.011914150266027905,0.0039322138218342503,1.0022362378522138e-08,6.6075092198669035e-05,0.015472607501224643,6.511725218182051e-11,0.01845625298484246,7.9062248420462284e-06,0.0090025424457405596,0.0080012667140450661,2.253689736002925e-06,8.7008925122524344e-07,1.4626911673995063e-06,0.007788384376638707,3.549061954422779e-05,0.00021178305395444896,0.00023527331562885737,0.0057320288603804267,1.4190447626002538e-07,7.2573405825834949e-13,3.1820130783923822e-12,7.977849345032206e-11,8.8616317635871985e-07,3.2102881221331202e-05,4.8963239845647912e-06,3.3067959108522316e-06,1.673305022497232e-06,2.9575358725502984e-06,1.2758454690739766e-12,3.3338362817133542e-06,2.432592133961423e-06,6.52841857775385e-07,3.5727901469478704e-08,7.8970223977054043e-09,7.6679510772412863e-12,3.0316400159525337e-11,1.1958686432356223e-07,1.8817306498018418e-16,1.0707478666477161e-16,1.3927987381132294e-07,1.9518188721648742e-12,5.0206801255909148e-09,1.0487105303234973e-13,2.4698332688859201e-15,8.037389275409023e-13,4.5281229143437569e-08,1.1848789379455992e-08,3.3432439763981554e-08,2.9401583619441944e-05,3.6582671886226604e-09,2.146302237101169e-07,4.1290829271970162e-07
4.5554118200433703e-07,0.7569809262484347,2.4737100790649426e-07,2.5049794789635093e-08,1.4163927572940879e-05,6.1693020236164699e-10,3.536998417387573e-05,0.0,0.0,0.0011337500257789842,0.001334074894917937,154.0,0.0,0.86686760658864115,1.0,18.987589120761328,0.011362571169835819,3.5771812505647466e-08,0.017804562251413306,0.030574523099804456,0.012025054615776231,0.0039361840829901344,1.006478173778827e-08,6.6354755195034039e-05,0.015620126204071483,6.5182999414939859e-11,0.018751345422407646,7.9143115439658766e-06,0.0091359431484185488,0.0080975963701280101,2.2808038113709176e-06,8.7841611871170181e-07,1.4802887825949934e-06,0.0079508260248039257,3.6415682279084998e-05,0.0002197049849366179,0.00024438810320470087,0.0058441299452630423,1.4486655501130892e-07,7.2880572864407659e-13,3.248338549914755e-12,8.1340490449036313e-11,9.0408203989723756e-07,3.3089965836438802e-05,5.0469300395575164e-06,3.4097250135129281e-06,1.7258076934741416e-06,3.0987765300551076e-06,1.3155581205794657e-12,3.4842761821051532e-06,2.5537189148550637e-06,6.5894178663647635e-07,3.7258099071596483e-08,8.2352699148784702e-09,7.9963637715732414e-12,3.1657323196623103e-11,1.2487832914957577e-07,1.9623294740575836e-16,1.1166104448736972e-16,1.4699364556743709e-07,2.0599169485012847e-12,5.2486932336756123e-09,1.096328461781816e-13,2.5820002159550709e-15,8.4023364639379155e-13,4.7946924730246633e-08,1.2447043690207761e-08,3.5499881040038869e-08,3.0356381619834141e-05,3.7852542695120612e-09,2.2376416723720765e-07,4.304948995680875e-07
4.6011318318175184e-07,0.7569809143430479,2.485345382123148e-07,2.5465457192490944e-08,1.4468635682580199e-05,6.3309500559680274e-10,3.6636369761173902e-05,0.0,0.0,0.0011390955505146798,0.0013661509974392811,154.0,0.0,0.86567989604404449,1.0,18.987432196703494,0.011438072892501917,3.5730124526231993e-08,0.017821111345367915,0.030701061913633386,0.012135775723632541,0.0039398104886047679,1.0106353500069165e-08,6.6628830017808295e-05,0.015767472855914816,6.5243052522642195e-11,0.019047268815069143,7.9217060735336005e-06,0.0092694743600388145,0.0081932471222170254,2.3077261964992515e-06,8.8673326964605564e-07,1.497761986999252e-06,0.0081143198398095379,3.7346790668528613e-05,0.00022779924197066911,0.00025371927935341449,0.0059566571704032425,1.4784785120734245e-07,7.3181602260495199e-13,3.3150925292862476e-12,8.2908477884676548e-11,9.2208643870619981e-07,3.4093389253421861e-05,5.2000294929655786e-06,3.5143867460733549e-06,1.7792034635452637e-06,3.2447713622639904e-06,1.3559392645588903e-12,3.6395187643434654e-06,2.6790617647807633e-06,6.650316343845453e-07,3.8831392504671572e-08,8.583042895518703e-09,8.3340257556369137e-12,3.3037766519711542e-11,1.3032582737980921e-07,2.0451980597078153e-16,1.1637645693530267e-16,1.5502532275767232e-07,2.1724700398316795e-12,5.4836472516769546e-09,1.1453953783386302e-13,2.6975816188188465e-15,8.7783887802803991e-13,5.0732805579874649e-08,1.3066800067561386e-08,3.7666005512313247e-08,3.1326447656825194e-05,3.9146508172655293e-09,2.3314475733357572e-07,4.485568233064723e-07
4.6468518435916665e-07,0.7569809008356682,2.4967797107834006e-07,2.5882260051403018e-08,1.477497082895556e-05,6.4942961302162183e-10,3.7930160976681777e-05,0.0,0.0,0.0011442839112448743,0.0013984696156101645,154.0,0.0,0.86449515084571493,1.0,18.987275064032591,0.011512962670792571,3.5688546451638984e-08,0.017836146314496055,0.030825066272844943,0.012246314024431642,0.0039431020560156994,1.0147090201073726e-08,6.6897399365604775e-05,0.015914647905447936,6.5297560780581506e-11,0.019343996143216306,7.9284265558422693e-06,0.0094031245609959482,0.0082882066074960216,2.3344534147674466e-06,8.950407293802757e-07,1.5151085242384725e-06,0.008278842424594755,3.8283577808451963e-05,0.00023606576725627618,0.00026326772198669512,0.0060695914235822214,1.5084793780563581e-07,7.3476584785334185e-13,3.3822654514012101e-12,8.4482189842628565e-11,9.4017344700091897e-07,3.5113113629326747e-05,5.3556165461222672e-06,3.6207774541758003e-06,1.8334905483052043e-06,3.3956048786868089e-06,1.3969874910691202e-12,3.7996468690762733e-06,2.8086948121908892e-06,6.7111142495369669e-07,4.0448250869637656e-08,8.9404449060788086e-09,8.6810377088759943e-12,3.4458213113339466e-11,1.3593126825480092e-07,2.1303610849357368e-16,1.2122242825377613e-16,1.6338298591965348e-07,2.2895913839821969e-12,5.7256319884284865e-09,1.1959300021283413e-13,2.8166216573181235e-15,9.1656897123266428e-13,5.3642498876690249e-08,1.3708484001919926e-08,3.9934014874770315e-08,3.2311644737109719e-05,4.0464504474069236e-09,2.4277383756277048e-07,4.6709762076005033e-07
4.6925718553658146e-07,0.7569808857191612,2.5080162852789896e-07,2.6300161665763098e-08,1.5082881786012106e-05,6.6593167356283677e-10,3.9251483977586727e-05,0.0,0.0,0.0011493187350380494,0.0014310245279094134,154.0,0.0,0.86331335922661379,1.0,18.987117735114353,0.011587244397017159,3.5647076153631037e-08,0.017849707094025356,0.030946573860992546,0.012356669951358768,0.0039460676266459263,1.0187004210088384e-08,6.7160545110653963e-05,0.016061651799577109,6.5346670369408227e-11,0.019641500861431571,7.9344907630184031e-06,0.0095368825343705565,0.0083824631078994374,2.3609821705145588e-06,9.0333852316551138e-07,1.5323262554975736e-06,0.0084443706226861835,3.9225677643419722e-05,0.00024450441882948042,0.00027303422366932776,0.0061829139343410663,1.5386639214524042e-07,7.3765610119231207e-13,3.4498478497736646e-12,8.6061365143800972e-11,9.5834018549757762e-07,3.6149097607453731e-05,5.5136848636591814e-06,3.7288931009421039e-06,1.8886669627158301e-06,3.5513611714320307e-06,1.4387012425796311e-12,3.9647430965816753e-06,2.9426915380316979e-06,6.7718118218734821e-07,4.2109134038240116e-08,9.3075774706906854e-09,9.037498330196421e-12,3.5919137986150092e-11,1.4169652954620021e-07,2.2178427412725345e-16,1.2620033499638425e-16,1.7207475722148488e-07,2.4113948021740942e-12,5.9747358253841314e-09,1.2479507565974388e-13,2.939163809120052e-15,9.56438045879962e-13,5.667967806455361e-08,1.4372520652483588e-08,4.2307157412069998e-08,3.3311831741332424e-05,4.180646034558146e-09,2.5265316107800544e-07,4.8612067417638617e-07
4.7382918671399627e-07,0.7569808689876804,2.5190582801184246e-07,2.6719121200496158e-08,1.5392318365938549e-05,6.8259885335347493e-10,4.0600459258306248e-05,0.0,0.0,0.0011542036256721826,0.0014638095943958816,154.0,0.0,0.86213450941836034,1.0,18.986960222099452,0.011660921939859578,3.5605715142211558e-08,0.017861832830409485,0.031065622005228544,0.012466843935947112,0.0039487158671186627,1.0226107913022187e-08,6.741834852631932e-05,0.016208484983417371,6.5390525099548698e-11,0.019939756892562069,7.9399161163759221e-06,0.0096707373599945433,0.0084760055393333523,2.3873093485240559e-06,9.116266761519831e-07,1.5494131587593682e-06,0.0086108815246903284,4.0172725391782029e-05,0.00025311497173718137,0.00028301949232647459,0.0062966062745611288,1.5690279606595233e-07,7.4048767842751928e-13,3.5178303590818417e-12,8.7645747359400576e-11,9.7658382167385046e-07,3.7201296426568125e-05,5.6742275901974393e-06,3.8387292786326683e-06,1.9447305271582555e-06,3.7121238878060246e-06,1.4810788184740621e-12,4.1348897850185251e-06,3.0811247476414395e-06,6.8324092983819226e-07,4.3814492701225472e-08,9.684540077224994e-09,9.4035043475021033e-12,3.7421008174767068e-11,1.4762345757049852e-07,2.3076667350440853e-16,1.3131152610734881e-16,1.8110879745690732e-07,2.537994656915507e-12,6.2310457136080841e-09,1.3014757659066975e-13,3.0652508482365402e-15,9.9745999246712937e-13,5.9848062104839711e-08,1.50593347729782e-08,4.4788727331861487e-08,3.4326863682514392e-05,4.3172297392338079e-09,2.6278439106380738e-07,5.056291920710453e-07
