Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426)
2.2197197446266277e-10,0.5553910098504521,1.0390598478881947e-11,8.0561906727058932e-16,5.9346502200867107e-16,1.3989730621581305e-23,8.5898523443506203e-19,0.0,0.0,1.5374030322006831e-09,1.0056672899413012e-15,154.0,0.0,0.99991911252532195,1.0,18.999994866596182,7.3943221605425284e-06,3.6439803439274358e-08,2.5231736347149968e-05,3.0187266351485915e-05,5.7028769379734507e-06,5.0414670811701243e-06,1.3783977063893973e-11,9.0380535675605735e-08,7.1868134128756096e-06,8.4759396430113501e-14,1.0826562177024527e-08,3.4785431718864666e-09,1.0096600010342086e-09,1.0090152570357051e-09,3.9169617687006468e-13,2.5362299465858323e-11,2.5304766026241857e-13,7.9368074221469397e-10,1.5527411876043079e-21,1.4745203791340447e-21,1.4745698759391296e-21,4.2636666615221536e-12,3.2087447177019927e-15,1.0062469571357501e-15,1.5513504000184251e-18,6.260989927123872e-19,2.3015644836548575e-16,5.4770883353292035e-18,1.7782624765678574e-19,9.5550109520094258e-21,9.5730369493662533e-23,7.5988613245884906e-26,3.6363927657431523e-27,2.1802459582939309e-22,1.0085251629337257e-26,2.0102396412443618e-11,8.157795366349173e-18,1.2607038796383059e-18,1.6860303769438434e-21,1.4135578076431407e-22,2.4674953356915779e-19,3.0520820674134958e-26,1.7361483589801881e-26,3.2720953081709614e-22,4.5169714705015901e-27,6.9616200432989629e-23,2.0102551000394382e-27,3.2669056790605764e-29,1.5380127726205413e-26,3.4055029615867218e-25,3.3977148551497705e-25,7.7881064369511591e-28,1.5232711583649379e-19,3.4954311943580196e-23,3.9345450222119772e-24,1.1807839597047528e-24,4.4002435825090371e-26,1.1179857917751931e-28,3.225615361067646e-27,1.3641928760908223e-30,3.3709286434549393e-25,7.8930088320316019e-24
2.3191350420707604e-10,0.555391008854046,1.0899357786514079e-11,8.8636921780982777e-16,6.5090342354396389e-16,1.6707353452483628e-23,9.8288134361213711e-19,0.0,0.0,1.6766687743782158e-09,1.186767181050805e-15,154.0,0.0,0.99991548966630639,1.0,18.999994552366616,7.7254342281094119e-06,3.6439685214495539e-08,2.6277232605898084e-05,3.1539097014985994e-05,5.9589876582834799e-06,5.3514840465716908e-06,1.4401243320487873e-11,9.4452529304599669e-08,7.5095695651233404e-06,8.9971541960129677e-14,1.1817980393949909e-08,3.7443152275210747e-09,1.1385920053826073e-09,1.137864767779086e-09,4.4175816704579062e-13,2.7637510546136524e-11,2.8547923861286774e-13,8.6653379566062423e-10,2.0673395125694715e-21,1.9633274647252717e-21,1.9633964408179734e-21,4.9001762982847357e-12,3.6298112405854692e-15,1.0515822890632726e-15,1.6414989206854086e-18,6.6944066404482398e-19,2.5741437714865933e-16,6.406559156762615e-18,2.1649484419611695e-19,1.1689092455082631e-20,1.2252145578985558e-22,1.0008999979782957e-25,4.4486146390559449e-27,2.6709432638202531e-22,1.2981004067346204e-26,2.1904638147808269e-11,8.8741517227119672e-18,1.4053762121546616e-18,1.8343912574747959e-21,1.567346966189979e-22,2.8039687576138217e-19,3.4023244627051589e-26,1.9353804737401173e-26,3.8858648906528027e-22,5.3643565308969111e-27,8.2656910483883387e-23,2.3868372367752136e-27,3.8788750164570371e-29,1.8262549805521206e-26,4.2257632980011964e-25,4.2156648517796584e-25,1.0098446221540054e-27,1.8582713495430725e-19,4.1178230541395277e-23,4.8021710232901291e-24,1.5023290096512753e-24,5.4054714438854037e-26,1.4228385289058677e-28,4.2982745545733226e-27,1.8952985279152893e-30,3.8806713062175566e-25,9.4968201618195932e-24
2.40860880977048e-10,0.5553910079528889,1.136042099636234e-11,9.6261614153383803e-16,7.0515958465322955e-16,1.9479215448759773e-23,1.104410601571284e-18,0.0,0.0,1.8071305826208974e-09,1.369596543758133e-15,154.0,0.0,0.99991222908150124,1.0,18.99999426816284,8.023430705651592e-06,3.6439578811663232e-08,2.721676264604121e-05,3.2755733484923963e-05,6.1894863422035577e-06,5.6318913352080565e-06,1.4956777851572938e-11,9.8117289945146766e-08,7.8000491272879513e-06,9.4685876225736343e-14,1.274738172119732e-08,3.9889841528756579e-09,1.2628363727586774e-09,1.2620296304364226e-09,4.9000279272114022e-13,2.9764727602320614e-11,3.1673929347774758e-13,9.3485016730080261e-10,2.6460724397303442e-21,2.5130957534573234e-21,2.5131875905809584e-21,5.5249797515255355e-12,4.0368358353557734e-15,1.0923837134297496e-15,1.7241328561573715e-18,7.0927153907486803e-19,2.8348132869162472e-16,7.3332596871058411e-18,2.5647294955112646e-19,1.3907760514996504e-20,1.5157574502721558e-22,1.2695547994682158e-25,5.2930358494534918e-27,3.1819181119166812e-22,1.6141583177444725e-26,2.358952915674826e-11,9.5436609235952469e-18,1.5429598314413772e-18,1.9730596472619377e-21,1.71427089484206e-22,3.1313325276754163e-19,3.7354055448859229e-26,2.1248505359353895e-26,4.5079569004487671e-22,6.2232431442208976e-27,9.5871081232356736e-23,2.7684301196248173e-27,4.4989847759916428e-29,2.1183460652946697e-26,5.0916835322140184e-25,5.0790446200822854e-25,1.2638912131735191e-27,2.2065610561040865e-19,4.7431001414822279e-23,5.7018542712978369e-24,1.8487303752113181e-24,6.4528045466114193e-26,1.7513275896226394e-28,5.5051802345329956e-27,2.5162930198647171e-30,4.3824859530271944e-25,1.1142073476082629e-23
2.498082577470199e-10,0.5553910070481007,1.1824496188652774e-11,1.0422671022548713e-15,7.6188263387764774e-16,2.258650909271352e-23,1.2358902991451892e-18,0.0,0.0,1.9424440288115794e-09,1.572650553161759e-15,154.0,0.0,0.99990896848562094,1.0,18.999993982801726,8.3214230306666119e-06,3.6439472409320861e-08,2.8155116956305762e-05,3.3972359411034564e-05,6.4199841128589858e-06,5.9134510906180931e-06,1.5512320417666676e-11,1.0178201872330791e-07,8.0905277663257206e-06,9.9419586302668757e-14,1.3711953485314511e-08,4.2386508701078213e-09,1.3950241563699292e-09,1.3941328166386248e-09,5.413344504172044e-13,3.1966865672068118e-11,3.5000500098398691e-13,1.0057720535432079e-09,3.3549630783999958e-21,3.1865554496033072e-21,3.1866764041364406e-21,6.2010757013250262e-12,4.4711124843095981e-15,1.1331847830591335e-15,1.808188945162171e-18,7.4989008376379057e-19,3.1102859417562147e-16,8.3503525791044701e-18,3.0181585535776685e-19,1.6437449844128596e-20,1.8600510623345895e-22,1.5960432470723291e-25,6.2558372720824145e-27,3.7654202143561628e-22,1.9909851038796954e-26,2.5333643267831441e-11,1.0236626732928855e-17,1.6875653552350697e-18,2.1165952208277232e-21,1.8694674753258554e-22,3.4827898389542576e-19,4.0854862101212316e-26,2.323990652231311e-26,5.2012263863453556e-22,7.1804115509227526e-27,1.105936099182387e-22,3.1935822943402203e-27,5.1898785226651613e-29,2.4437929614876741e-26,6.0932041202922466e-25,6.0775153614781308e-25,1.5688758814119703e-27,2.6038285571834788e-19,5.4342286011682071e-23,6.7251882964542157e-24,2.2566463092462503e-24,7.6490498999182053e-26,2.1382229318675891e-28,6.9840598386828153e-27,3.304367294600115e-30,4.9270151495813858e-25,1.299577487398548e-23
2.587556345169918e-10,0.5553910061401239,1.2291582848828875e-11,1.1253409246122314e-15,8.2111226786763495e-16,2.6056036057155072e-23,1.3777666148379568e-18,0.0,0.0,2.0826079311914104e-09,1.7973571487192017e-15,154.0,0.0,0.99990570787866706,1.0,18.999993696423665,8.6194112031954902e-06,3.6439366005021572e-08,2.9092435955108268e-05,3.5188974791185653e-05,6.6504809705758353e-06,6.196022908033668e-06,1.6067835064667697e-11,1.0544671563237328e-07,8.3810054826440865e-06,1.0417031164017871e-13,1.4711695154575805e-08,4.4931419318328984e-09,1.5353131585827128e-09,1.5343320273326798e-09,5.958145323703653e-13,3.4243521577360202e-11,3.8531638765261846e-13,1.0793009532148727e-09,4.2166009975507121e-21,4.0051863395676681e-21,4.0053440444858821e-21,6.930465353222321e-12,4.9332608428780461e-15,1.1739854978735012e-15,1.8936680038429078e-18,7.9130585356791608e-19,3.4008175868981275e-16,9.4626951033896824e-18,3.5298735438829153e-19,1.9307339166674487e-20,2.2654283869824609e-22,1.9899545800716219e-25,7.3481254022252543e-27,4.4284105808854082e-22,2.4373977002052126e-26,2.7136653317799237e-11,1.0953027449445847e-17,1.8392197146722108e-18,2.2649934315789946e-21,2.0331363685242201e-22,3.8591559366169857e-19,4.4526316570214222e-26,2.5328379102495354e-26,5.970811878430377e-22,8.2429577999974442e-27,1.2693286499972297e-22,3.6654234026180707e-27,5.9566417766644072e-29,2.8049931281517017e-26,7.2455005169786688e-25,7.2261744312866642e-25,1.9326085692006049e-27,3.0548281025713069e-19,6.1953171397659947e-23,7.8834042206993716e-24,2.7339410996321787e-24,9.0082042645682061e-26,2.5910006912945858e-28,8.7821413581982444e-27,4.2953495760585756e-30,5.5161342900864087e-25,1.5075321631685459e-23
2.677030112869637e-10,0.5553910052293544,1.2761680423881978e-11,1.2118558431656881e-15,8.8288917210803127e-16,2.991574234262472e-23,1.5304929552093703e-18,0.0,0.0,2.2276212432064667e-09,2.0451925640302666e-15,154.0,0.0,0.99990244726064059,1.0,18.999993409152037,8.9173952232792453e-06,3.643925959994705e-08,3.0028843020575678e-05,3.6405579623181396e-05,6.8809769156768048e-06,6.4794834210126389e-06,1.6623346344957715e-11,1.0911138066607274e-07,8.6714822766461248e-06,1.0893597814386582e-13,1.5746606197194798e-08,4.752291181131209e-09,1.6838557254342755e-09,1.6827795106443825e-09,6.5350230773768656e-13,3.6594294308475752e-11,4.2271209512839554e-13,1.1554383639724245e-09,5.2564036820729361e-21,4.993159840266781e-21,4.9933635391463935e-21,7.7151443030939078e-12,5.4238807934026844e-15,1.214785857805282e-15,1.9805708488802128e-18,8.3353027341287561e-19,3.7066672412835422e-16,1.0675216465947923e-17,4.1046998591890556e-19,2.2548076740937832e-20,2.7398888574799852e-22,2.4620239413312463e-25,8.5815661203213182e-27,5.1782209665949865e-22,2.9631105029521763e-26,2.8998233949323563e-11,1.1692845314487155e-17,1.9979467358351503e-18,2.4182505556297201e-21,2.2054772273993393e-22,4.2612444656324673e-19,4.8368995670529532e-26,2.7514251215543416e-26,6.8220226476896369e-22,9.4182137488975115e-27,1.4500076065478475e-22,4.1871854885825398e-27,6.804526452562986e-29,3.2044224978788021e-26,8.5648180784958773e-25,8.5411805256339568e-25,2.363755286192428e-27,3.5645807848746384e-19,7.0305750336156021e-23,9.188266436963629e-24,3.2891129331894685e-24,1.0544950605131182e-25,3.1177403672878028e-28,1.0952559212308211e-26,5.530914412318907e-30,6.151728871908759e-25,1.7398860476171316e-23
2.7665038805693563e-10,0.555391004316134,1.3234788323857974e-11,1.3018295737392036e-15,9.4725501784089603e-16,3.4194730686094216e-23,1.6945301323668533e-18,0.0,0.0,2.3774830370288002e-09,2.3176813399973861e-15,154.0,0.0,0.99989918663154331,1.0,18.999993121095226,9.2153750909588955e-06,3.6439153196279185e-08,3.096444656466184e-05,3.7622173904821872e-05,7.1114719484823665e-06,6.7637242275607528e-06,1.7178880596763548e-11,1.1277601381823386e-07,8.9619581487320009e-06,1.137147633086392e-13,1.6816686081324269e-08,5.0159393020373654e-09,1.8407989740034783e-09,1.8396222891027392e-09,7.1445501110309876e-13,3.9018785012328928e-11,4.6222943798756321e-13,1.2341857822224495e-09,6.5028388942102198e-21,6.1775510835099415e-21,6.1778118931848342e-21,8.5571028628276766e-12,5.9435531038627106e-15,1.255585862788069e-15,2.0688982965106661e-18,8.7657640590286348e-19,4.0280977696572529e-16,1.1992919135099529e-17,4.7476493989172288e-19,2.6191796646331174e-20,3.2921303151579827e-22,3.0242191664137664e-25,9.9683908916062387e-27,6.0225596254825004e-22,3.5787917060244626e-26,3.091806160103702e-11,1.2456066095005989e-17,2.1637675416966649e-18,2.5763636047093048e-21,2.3866896896427976e-22,4.689867606949352e-19,5.2383410776211843e-26,2.9797813751818756e-26,7.7603383797683226e-22,1.0713746612857141e-26,1.649127464577415e-22,4.7622027006150004e-27,7.7389503748572933e-29,3.6446352482052688e-26,1.0068506457098212e-24,1.0039787485736099e-24,2.8718971362117174e-27,4.1383789465772463e-19,7.9443131296026491e-23,1.0652078438687454e-23,3.9313161160612229e-24,1.227466519552804e-25,3.7271459990543765e-28,1.3554819453148503e-26,7.059249755309999e-30,6.8356943480927365e-25,1.998529158510742e-23
2.8559776482690754e-10,0.5553910034007669,1.3710905923284039e-11,1.3952793760231411e-15,1.0142524591637203e-15,3.8923272970670301e-23,1.8703465409269882e-18,0.0,0.0,2.5321924890936882e-09,2.6163963368897182e-15,154.0,0.0,0.99989592599137622,1.0,18.999992832348511,9.5133508062754609e-06,3.6439046791328905e-08,3.1899341853552696e-05,3.883875763398615e-05,7.3419660693133114e-06,7.0486500699356758e-06,1.7734383920850002e-11,1.1644061508217694e-07,9.2524330993022006e-06,1.1850506561668727e-13,1.7921934275056157e-08,5.2839334110952571e-09,2.0062850058532299e-09,2.0050023729450604e-09,7.7872792555859316e-13,4.1516596980870346e-11,5.0390445799528905e-13,1.3155447030774808e-09,7.9876542313354779e-21,7.5885579204837605e-21,7.5888891246008902e-21,9.4583263882993724e-12,6.4928400643073178e-15,1.2963855127426559e-15,2.1586511605064896e-18,9.2045874842787643e-19,4.3653764719388082e-16,1.3420880383779776e-17,5.4639197415656266e-19,3.0272135478332775e-20,3.9315812613269367e-22,3.6898306199394851e-25,1.1521403121012109e-26,6.9695171713964431e-22,4.2961214125352464e-26,3.2895814497618917e-11,1.3242678717704389e-17,2.3367009044891015e-18,2.7393302497505044e-21,2.576973371815207e-22,5.1458361993522279e-19,5.6570016351340923e-26,3.2179325228976688e-26,8.7914088760570331e-22,1.2137358551965752e-26,1.8678779764962783e-22,5.3939110103352726e-27,8.7654968213694477e-29,4.128263586142132e-26,1.1775053897034004e-24,1.1740377984841025e-24,3.4675912192982221e-27,4.7817904443652452e-19,8.9409450601294955e-23,1.2287689112494303e-23,4.6703831293498927e-24,1.4213425296317115e-25,4.4285671836928711e-28,1.6655281156576095e-26,8.9357691755369813e-30,7.5699360251983194e-25,2.2854272535283919e-23
2.9454514159687945e-10,0.5553910024835187,1.4190032562522992e-11,1.4922221085891767e-15,1.0839251302953719e-15,4.4132822634649567e-23,2.0584183344893985e-18,0.0,0.0,2.6917488673869543e-09,2.9429587449536819e-15,154.0,0.0,0.99989266534014143,1.0,18.999992542995578,9.8113223692699601e-06,3.6438940384768594e-08,3.2833612607847258e-05,4.0055330808478377e-05,7.572459278487635e-06,7.3341772346498507e-06,1.8289875832560138e-11,1.2010518445135517e-07,9.5429071287535961e-06,1.2330547763765316e-13,1.9062350246421523e-08,5.5561266849517038e-09,2.1804511079908358e-09,2.1790569609480117e-09,8.4637446092387107e-13,4.4087335639550245e-11,5.4777197518189898e-13,1.3995166203401848e-09,9.7461134802921502e-21,9.2597264679364459e-21,9.2601438436722137e-21,1.0420795604448091e-11,7.0722861022181304e-15,1.3371848075979671e-15,2.2498302552744488e-18,9.6519305527690094e-19,4.7187755960456368e-16,1.4964254014680049e-17,6.2588934528757487e-19,3.4824249499042444e-20,4.6684333968824758e-22,4.4735640087222299e-25,1.3253984681468991e-26,8.0275725573635899e-22,5.1278515215230343e-26,3.493117263993579e-11,1.4052674947565581e-17,2.5167635550768614e-18,2.9071487537510522e-21,2.7765278647805092e-22,5.6299598488885835e-19,6.0929217439741356e-26,3.4659016052419112e-26,9.9210537789427896e-22,1.3697086291625917e-26,2.1074840593413501e-22,6.0858479467626481e-27,9.8899140913145376e-29,4.6580175443506628e-26,1.3704121439127204e-24,1.3662497105517298e-24,4.1624333609905509e-27,5.5006627787900515e-19,1.0024988651285098e-22,1.4108499498891442e-23,5.5168465626804227e-24,1.6378017416523156e-25,5.2320199769131163e-28,2.0327653543595556e-26,1.1223868945027465e-29,8.3563689750706191e-25,2.602622221224885e-23
3.0349251836685137e-10,0.5553910015646236,1.4672167549058509e-11,1.5926742769417574e-15,1.1563176430101574e-15,4.98560270783915e-23,2.2592296016388479e-18,0.0,0.0,2.8561515203385386e-09,3.2990380938188831e-15,154.0,0.0,0.99988940467784027,1.0,18.999992253110019,1.0109289779983411e-05,3.6438833979509988e-08,3.3767332400610729e-05,4.1271893426075578e-05,7.8029515763201642e-06,7.6202321545780533e-06,1.8845401574771647e-11,1.2376972191958097e-07,9.833380237478975e-06,1.2811476252659122e-13,2.0237933463390488e-08,5.8323780213865093e-09,2.3634299420137076e-09,2.3619186294516388e-09,9.174462273646076e-13,4.6730608535844672e-11,5.9386563590849055e-13,1.4861030265110776e-09,1.1817239753594613e-20,1.1228183186770472e-20,1.122870536707944e-20,1.1446486923999449e-11,7.6824183769652318e-15,1.3779837472891168e-15,2.3424363953221579e-18,1.0107961826598229e-18,5.0885727806114018e-16,1.6628272249547344e-17,7.1381375387565161e-19,3.9884832299415344e-20,5.513674465466334e-22,5.3916362447313869e-25,1.5180102636957532e-26,9.205599186883488e-22,6.0878674644059194e-26,3.7023817795236989e-11,1.4886049107087071e-17,2.7039704528957574e-18,3.0798179131346301e-21,2.9855527303240074e-22,6.1430470268881059e-19,6.5461376200046641e-26,3.723709223270632e-26,1.1155262319655438e-21,1.5401200774226774e-26,2.3692057076535211e-22,6.8416523446820612e-27,1.1118115096447308e-28,5.2366847882147218e-26,1.587657703614287e-24,1.5826885809099167e-24,4.9691227043703459e-27,6.3011270913899667e-19,1.1201067514759367e-22,1.6128470042770552e-23,6.4819609573375008e-24,1.8785946192509405e-25,6.1482077065401157e-28,2.4653509123365591e-26,1.3995731635146297e-29,9.1969179591584376e-25,2.9522324687132632e-23
3.124398951368233e-10,0.5553910006442869,1.5157310158718311e-11,1.6966520756997359e-15,1.2314755842346612e-15,5.6126740067574146e-23,2.4732725415142012e-18,0.0,0.0,3.0253998670701647e-09,3.6863522606066009e-15,154.0,0.0,0.99988614400447484,1.0,18.999991962756464,1.0407253038456833e-05,3.6438727573659028e-08,3.4700565885028523e-05,4.2488445484668452e-05,8.0334429631260463e-06,7.9067501814444643e-06,1.9400892146367422e-11,1.2743422748036136e-07,1.0123852425871481e-05,1.3293183338637128e-13,2.1448683393872194e-08,6.1125517290331313e-09,2.555349722793474e-09,2.5537155109285303e-09,9.9199310493650956e-13,4.9446025327843181e-11,6.4221795826732448e-13,1.5753054128139291e-09,1.4244065075088467e-20,1.353487317949303e-20,1.3535522053299529e-20,1.2537372757003562e-11,8.3237473544441111e-15,1.4187823317376055e-15,2.4364703920391422e-18,1.0572859530056672e-18,5.4750514388314117e-16,1.8418247751699125e-17,8.1074030485233654e-19,4.5492133023673717e-20,6.4791214075724184e-22,6.4618743210031502e-25,1.7314316179541092e-26,1.0512871169077014e-21,7.1912518091342127e-26,3.9173433487404398e-11,1.5742797829807112e-17,2.8983350226939722e-18,3.2573370062736792e-21,3.2042474987669226e-22,6.685905158366748e-19,7.0166817637048548e-26,3.9913738645784972e-26,1.2500193085743464e-21,1.7258206837935211e-26,2.654337910632669e-22,7.6650641053655819e-27,1.2456176972283115e-28,5.8671304323907059e-26,1.8314529585473088e-24,1.825551430415442e-24,5.9015281318669491e-27,7.1896020364386814e-19,1.247391280370467e-22,1.8362128341206334e-23,7.5777246026557704e-24,2.145544389986238e-25,7.1885417404358352e-28,2.9722812561742908e-26,1.7333176379077241e-29,1.009351737437188e-24,3.3364533067204294e-23
3.213872719067952e-10,0.5553909997226895,1.5645459636840332e-11,1.8041714257015332e-15,1.309445513802737e-15,6.2980034131363516e-23,2.7010476389741654e-18,0.0,0.0,3.1994933888141904e-09,4.1066674768958432e-15,154.0,0.0,0.99988288332004693,1.0,18.999991671991726,1.0705212144731244e-05,3.6438621165632073e-08,3.5633369874677736e-05,4.3704986982065717e-05,8.2639334392185511e-06,8.1936745056752065e-06,1.9956360151254166e-11,1.3109870112704714e-07,1.0414323694321812e-05,1.3775573510783194e-13,2.2694599505714821e-08,6.3965172423644779e-09,2.7563343876628327e-09,2.7545714630618419e-09,1.0700633094308696e-12,5.2233197772898029e-11,6.9286037506319253e-13,1.6671252692336461e-09,1.7073886205637714e-20,1.6224804510694885e-20,1.6225605663503589e-20,1.3695421807824864e-11,8.996767362609414e-15,1.4595805608706242e-15,2.5319330575433251e-18,1.1046810358591448e-18,5.8785010915761573e-16,2.0339575759178563e-17,9.1726248330686425e-19,5.1685975198972479e-20,7.5774538379179073e-22,7.7038172115319801e-25,1.9671783796778475e-26,1.1959069728223253e-21,8.454349774299667e-26,4.1379704987256017e-11,1.6622919843455167e-17,3.0998693625940526e-18,3.4397057482013087e-21,3.4328116674390802e-22,7.259340702113989e-19,7.5045834638752394e-26,4.2689121898264777e-26,1.3962173806068195e-21,1.9276842919688573e-26,2.9642105731147361e-22,8.5599239683328348e-27,1.3910340707255569e-28,6.5522968658252491e-26,2.1041362883506152e-24,2.0971615318402869e-24,6.9747565103282537e-27,8.1727975328432169e-19,1.3848365117837644e-22,2.0824577396648484e-23,8.8169013254028786e-24,2.4405480613409892e-25,8.3651622467155697e-28,3.5634465239172252e-26,2.1328556503118517e-29,1.1048111215397408e-24,3.7575573327243073e-23
