Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234)
3.3689078469297005e-13,0.5590205836469343,1.4130497772622471e-09,1.1647460212819013e-15,1.1631984170078842e-15,2.5247786200676886e-25,4.7780190635067997e-21,0.0,0.0,4.8765629407989027e-11,1.4504287285581844e-19,154.0,0.0,0.99984337123675793,1.0,18.999999994801865,8.4189576594698276e-07,8.86749310141993e-05,5.2220602737960642e-06,5.2260193246026341e-06,1.6229702925967203e-05,3.7181019642026225e-09,6.9131128680919064e-13,1.430585115564539e-09,4.0428747096842873e-05,2.1455709663012704e-17,2.7837922519183198e-11,2.1428544945160907e-10,7.3747338939847677e-13,7.3739095766878762e-13,6.4494328947374242e-17,1.2294355788819802e-11,1.7937400741642842e-17,2.3071311653348877e-12,1.1709796620775174e-30,1.0690223218229941e-30,1.0690333682883133e-30,1.2543947188212496e-17,1.2932703457530986e-18,6.2152381971059666e-18,3.7199562204929467e-19,1.5418184641780058e-18
3.519981125282178e-13,0.5590205836456985,1.4764321757003659e-09,1.2716342579355233e-15,1.2698702636943764e-15,2.8852169653433433e-25,5.450073243935389e-21,0.0,0.0,5.1124361362368818e-11,1.5918628728770315e-19,154.0,0.0,0.99983637354491184,1.0,18.999999994349153,8.7964608086274762e-07,9.0805981921700059e-05,5.4560161761553333e-06,5.4602845282054985e-06,1.7478670269856031e-05,4.0554142383086494e-09,7.223033162546398e-13,1.5435941553624923e-09,4.3539974860634808e-05,2.340222686592652e-17,3.0390100951704573e-11,2.3389265928352621e-10,8.4108727018892414e-13,8.4099114304943193e-13,7.5000297500320038e-17,1.3877526770047264e-11,2.1126841991845673e-17,2.5186633180026199e-12,1.5914472356406306e-30,1.4528967728217643e-30,1.4529124590724354e-30,1.4327534362057569e-17,1.4750673877779461e-18,6.7062129385278965e-18,4.0170787396068631e-19,1.7575012207561923e-18
3.671054403634655e-13,0.5590205836444075,1.539815986982091e-09,1.3832215101588292e-15,1.3812219457210351e-15,3.2789144496527582e-25,6.1823650886688446e-21,0.0,0.0,5.3497864006625637e-11,1.740635878192955e-19,154.0,0.0,0.99982937731927868,1.0,18.999999993879172,9.1739612576390007e-07,9.2834552825404838e-05,5.6899536054507603e-06,5.6945435116757564e-06,1.8756574395340395e-05,4.4070490648025229e-09,7.5329452275504182e-13,1.659534151037683e-09,4.6723286239877334e-05,2.5431395605614504e-17,3.3054156981909056e-11,2.5435429727279941e-10,9.5396759368524267e-13,9.5385626922176397e-13,8.6621361263482044e-17,1.5579315407598221e-11,2.4703102215180755e-17,2.739470117686867e-12,2.1351623576089255e-30,1.9492992384515234e-30,1.9493211873017006e-30,1.6274392649411225e-17,1.6731400207405517e-18,7.2099214712490984e-18,4.3221064966577496e-19,1.9923057775455407e-18
3.8221276819871323e-13,0.5590205836430622,1.6032012112476721e-09,1.4995086762015935e-15,1.497253564906775e-15,3.707421290820008e-25,6.9774801731182235e-21,0.0,0.0,5.5886139049218249e-11,1.8968476568836306e-19,154.0,0.0,0.99982238249186695,1.0,18.999999993392088,9.5514590070454742e-07,9.4765569778308998e-05,5.9238726012320203e-06,5.9287963937919773e-06,2.0062023706984084e-05,4.7729676547655955e-09,7.8428492200044446e-13,1.7782870189211996e-09,4.9975214764670066e-05,2.7542992041825923e-17,3.5830086105539249e-11,2.7566990019707517e-10,1.0765094472569228e-12,1.0763813383914714e-12,9.9416386598058639e-17,1.7402361030177144e-11,2.8692478853388099e-17,2.9695513483250243e-12,2.8308539813602698e-30,2.5844621224006495e-30,2.5844924206712114e-30,1.8391960435491032e-17,1.888184389194731e-18,7.7258507705588804e-18,4.6347326150442672e-19,2.247026140835522e-18
3.9732009603396095e-13,0.5590205836416626,1.6665878486340606e-09,1.6204966521736475e-15,1.6179652230842949e-15,4.1722978316980401e-25,7.8380040933469914e-21,0.0,0.0,5.8289188196682169e-11,2.0605986627975205e-19,154.0,0.0,0.99981538899795275,1.0,18.999999992888036,9.9289540573629102e-07,9.6603722043451989e-05,6.1577732029131698e-06,6.163043288548356e-06,2.1393693501819607e-05,5.1531313236468301e-09,8.1527452919089927e-13,1.899739428579338e-09,5.3292460594525089e-05,2.9736792936586417e-17,3.8717883874272472e-11,2.9783900516846654e-10,1.2091077040984668e-12,1.2089611381660957e-12,1.1344427362032337e-16,1.9349174904769351e-11,3.3121658751090692e-17,3.2089067982931303e-12,3.7123718046491004e-30,3.3892941597901952e-30,3.3893354639547815e-30,2.0687710334077666e-17,2.1208964455400866e-18,8.2535084625878969e-18,4.9546625727277648e-19,2.5224541703196666e-18
4.124274238692087e-13,0.5590205836402095,1.7299758992750738e-09,1.7461863320504356e-15,1.7433570220998528e-15,4.6751145421338196e-25,8.7665224660832842e-21,0.0,0.0,6.0707013153502599e-11,2.2319898913049932e-19,154.0,0.0,0.99980839677592404,1.0,18.999999992367169,1.0306446409083476e-06,9.8353473485248173e-05,6.3916554497744344e-06,6.3972843053476696e-06,2.2750322751330545e-05,5.5475014909797941e-09,8.4626335873484601e-13,2.0237826113485592e-09,5.6671882502272004e-05,3.2012575652565154e-17,4.171754589345867e-11,3.2086114963413923e-10,1.3521570233848491e-12,1.3519902417518561e-12,1.2876394321015559e-16,2.142214639751029e-11,3.801768978345647e-17,3.4575362602278606e-12,4.8193410141773791e-30,4.3999784624965578e-30,4.4000341227347653e-30,2.3169149042368385e-17,2.3719719503997204e-18,8.7924219924716211e-18,5.2816137045086622e-19,2.8193795849044223e-18
4.275347517044564e-13,0.5590205836387031,1.7933653633015502e-09,1.8765786076785544e-15,1.8734290638130609e-15,5.2174520209752682e-25,9.7656209287313702e-21,0.0,0.0,6.3139615621992987e-11,2.4111228793507919e-19,154.0,0.0,0.99980140576713006,1.0,18.999999991829636,1.0683936062676653e-06,0.00010001907339519608,6.625519380963898e-06,6.6315195491862003e-06,2.4130711043220448e-05,5.9560396801010834e-09,8.7725142439643213e-13,2.1503121768407007e-09,6.0110490255991638e-05,3.4370118151451475e-17,4.482906781995305e-11,3.4473587137684399e-10,1.5060518504262116e-12,1.5058630081448583e-12,1.454343268250628e-16,2.3623548828644785e-11,4.3407954528251045e-17,3.7154395308559552e-12,6.1978706560692788e-30,5.6586195669390801e-30,5.6586937719123158e-30,2.5843817196623341e-17,2.6421064729833701e-18,9.3421378271417082e-18,5.6153147250025346e-19,3.1385899684898716e-18
4.4264207953970413e-13,0.5590205836371441,1.8567562408414969e-09,2.0116743687812941e-15,2.0081814500966855e-15,5.8009009980479462e-25,1.0837885139382285e-20,0.0,0.0,6.5586997302179141e-11,2.5980997055040231e-19,154.0,0.0,0.99979441591573881,1.0,18.999999991275573,1.1061423018590298e-06,0.00010160456680849834,6.8593650354991585e-06,6.865749120831365e-06,2.5533715666997968e-05,6.378707517869255e-09,9.0823873972611413e-13,2.2792279366673899e-09,6.3605437359196763e-05,3.6809198992330906e-17,4.8052445360034608e-11,3.694627085153992e-10,1.671186416823418e-12,1.6709735823194774e-12,1.6351435820685043e-16,2.595554505215126e-11,4.9320145733837122e-17,3.9826164108303454e-12,7.9013172512094943e-30,7.2139409661343289e-30,7.2140389109655845e-30,2.8719289228221945e-17,2.931995391438651e-18,9.9022206894812921e-18,5.9555052703894124e-19,3.4808707757424693e-18
4.577494073749519e-13,0.5590205836355328,1.9201485320202283e-09,2.1514745029641703e-15,2.1476142828364553e-15,6.4270623361491869e-25,1.1985900776823794e-20,0.0,0.0,6.8049159891688447e-11,2.7930229900082735e-19,154.0,0.0,0.9997874271686028,1.0,18.999999990705113,1.1438907277251713e-06,0.00010311380431925646,7.0931924522688739e-06,7.0999731169921078e-06,2.6958248841213001e-05,6.8154667343848128e-09,9.3922531752485418e-13,2.4104337353430997e-09,6.7154014143865998e-05,3.9329597330068873e-17,5.1387674267409971e-11,3.9504119950512429e-10,1.8479547406233608e-12,1.8477158954131496e-12,1.8306296669526161e-16,2.8420192764176031e-11,5.5782243515614702e-17,4.2590667045729744e-12,9.9911060199610412e-30,9.1220352892819707e-30,9.1221633694260804e-30,3.1803173220367807e-17,3.2423338931895489e-18,1.0472252823668314e-17,6.3019354588518224e-19,3.8470053378469323e-18
4.728567352101997e-13,0.5590205836338694,1.9835422369605e-09,2.2959798957204575e-15,2.2917276639308926e-15,7.0975470330217327e-25,1.3212253540549671e-20,0.0,0.0,7.0526105085644014e-11,2.9959958948298592e-19,154.0,0.0,0.99978043947512896,1.0,18.99999999011839,1.1816388839068616e-06,0.00010455045143024649,7.3270016700342987e-06,7.3341916304825051e-06,2.8403275072172562e-05,7.2662791627108394e-09,9.7021116972197845e-13,2.5438372879009327e-09,7.0753641190994293e-05,4.1931092913701842e-17,5.4834750341297016e-11,4.2147088313822821e-10,2.0367506264748474e-12,2.0364836649089518e-12,2.0413907177642221e-16,3.1019449559750909e-11,6.2822494119413095e-17,4.5447902201238484e-12,1.2537611529265235e-29,1.1447168788336237e-29,1.1447334822214764e-29,3.5103110765256074e-17,3.5738169752636882e-18,1.1051833289683886e-17,6.654365468450459e-19,4.2377748682472209e-18
4.879640630454475e-13,0.5590205836321548,2.0469373557826368e-09,2.445191430436707e-15,2.4405216952911383e-15,7.8139762233341824e-25,1.4519529150768402e-20,0.0,0.0,7.3017834576563564e-11,3.207122123705695e-19,154.0,0.0,0.99977345278715568,1.0,18.99999998951553,1.2193867704430071e-06,0.00010591799744912491,7.5607927274307096e-06,7.5684047503787337e-06,2.9867808640788635e-05,7.731106738594574e-09,1.0011963084069347e-12,2.6793500241066121e-09,7.4401863070320691e-05,4.4613466084828535e-17,5.8393669424586894e-11,4.4875129854415362e-10,2.2379676657844174e-12,2.2376703948154936e-12,2.2680157874427156e-16,3.3755177744202923e-11,7.046939017974626e-17,4.8397867689962295e-12,1.5621099968867261e-29,1.4262642151014998e-29,1.4262855634502612e-29,3.8626776821844444e-17,3.9271394446080466e-18,1.1640577286486497e-17,7.0125651321376734e-19,4.653958468369013e-18
5.030713908806952e-13,0.5590205836303891,2.1103338886046471e-09,2.5991099883982713e-15,2.5939964788407943e-15,8.5779811806500456e-25,1.5910313348411295e-20,0.0,0.0,7.5524350054263144e-11,3.4265059221898744e-19,154.0,0.0,0.99976646705883687,1.0,18.999999988896647,1.2571343873707426e-06,0.00010721976395887117,7.7945656629688058e-06,7.8026125621697175e-06,3.135091120970295e-05,8.2099115001897307e-09,1.0321807451719392e-12,2.8168869389146855e-09,7.8096342379666372e-05,4.7376497776003992e-17,6.2064427402080172e-11,4.7688198518987969e-10,2.4519992368724813e-12,2.4516693758448982e-12,2.5110937523422559e-16,3.6629148914294854e-11,7.8751652348869161e-17,5.1440561660376443e-12,1.9332734974951903e-29,1.7651709396252729e-29,1.7651981792307678e-29,4.238187957413281e-17,4.3029959183940802e-18,1.2238115502305083e-17,7.3763135490265643e-19,5.0963331333286438e-18
5.18178718715943e-13,0.5590205836285727,2.1737318355423436e-09,2.7577364487948047e-15,2.7521521165157725e-15,9.3912033193995891e-25,1.7387191895140172e-20,0.0,0.0,7.8045653205764844e-11,3.6542520776997266e-19,154.0,0.0,0.99975948224653033,1.0,18.999999988261873,1.2948817347255109e-06,0.00010845891287882536,8.0283205150360462e-06,8.0368151479016885e-06,3.2851689546067537e-05,8.702655587779713e-09,1.0631644901393906e-12,2.9563664489776427e-09,8.1834854072371612e-05,5.0219969509148871e-17,6.5847020198794671e-11,5.0586248288018596e-10,2.6792385051294424e-12,2.6788736855887644e-12,2.7712132846389259e-16,3.9643048317943897e-11,8.7698212214660729e-17,5.457598229296504e-12,2.377564912284533e-29,2.1708556794154727e-29,2.1708901861109189e-29,4.6376160290016998e-17,4.7020808243122992e-18,1.2844093491231358e-17,7.7453987114025572e-19,5.5656737576248187e-18
5.332860465511908e-13,0.5590205836267059,2.2371311967094491e-09,2.9210716887257763e-15,2.9149887102641567e-15,1.025529419684395e-24,1.8952750573354487e-20,0.0,0.0,8.0581745715209141e-11,3.8904659195608344e-19,154.0,0.0,0.9997524983086914,1.0,18.999999987611311,1.3326288125411493e-06,0.00010963845413977002,8.2620573218979266e-06,8.2710125863169231e-06,3.4369293353356562e-05,9.2093012435016021e-09,1.0941475539377959e-12,3.0977102549080432e-09,8.561528005633042e-05,5.3143663393956264e-17,6.9741443778341978e-11,5.356923317578783e-10,2.9200784231720235e-12,2.9196761886926173e-12,3.0489628300215677e-16,4.2798479005200385e-11,9.7338196404535743e-17,5.7804127798940908e-12,2.9066083055343119e-29,2.6539343610937222e-29,2.653977777318584e-29,5.0617393180659312e-17,5.1250884008570153e-18,1.3458171074806476e-17,8.1196171466615988e-19,6.0627531408160223e-18
5.483933743864386e-13,0.5590205836247892,2.3005319722176973e-09,3.0891165832059574e-15,3.0825063620460606e-15,1.1171915515038286e-24,2.0609575186198152e-20,0.0,0.0,8.3132629263771083e-11,4.1352533190514041e-19,154.0,0.0,0.99974551520577193,1.0,18.999999986945092,1.370375620849963e-06,0.00011076125298945549,8.4957761216992275e-06,8.5052049529868981e-06,3.5902913207576781e-05,9.7298108110709632e-09,1.1251299475351945e-12,3.2408432090948313e-09,8.9435604053082266e-05,5.6147362126293667e-17,7.3747694141369268e-11,5.6637107230397882e-10,3.1749117309996246e-12,3.1744695370288536e-12,3.3449305897055415e-16,4.6096965779356416e-11,1.0770091179965177e-16,6.1124996419016949e-12,3.5334594316990434e-29,3.2263306574361821e-29,3.2263849339421497e-29,5.5113385260407667e-17,5.5727126976014967e-18,1.4080021767735524e-17,8.4987735736994e-19,6.5883419931818676e-18
5.635007022216863e-13,0.5590205836228229,2.3639341621769339e-09,3.2618720051709141e-15,3.2547051738335055e-15,1.2142739122788487e-24,2.2360251557565884e-20,0.0,0.0,8.5698305529580269e-11,4.3887206894457229e-19,154.0,0.0,0.99973853290012571,1.0,18.999999986263305,1.4081221596828014e-06,0.0001118300369477453,8.7294769524651908e-06,8.7393923204400766e-06,3.7451778592459485e-05,1.0264146735507428e-08,1.1561116793273178e-12,3.3856931888286482e-09,9.3293906703467044e-05,5.9230848986628946e-17,7.7865767324064643e-11,5.9789824533788313e-10,3.444130956150816e-12,3.4436461698684429e-12,3.6597045059536607e-16,4.9539958958555388e-11,1.1881583177761267e-16,6.453858642222703e-12,4.2727337881897241e-29,3.9013929879718427e-29,3.901460430587021e-29,5.9871976207234927e-17,6.0456475754640068e-18,1.4709332226670077e-17,8.8826805731310128e-19,7.1432089413697614e-18
5.786080300569341e-13,0.5590205836208073,2.4273377666952056e-09,3.4393388254824861e-15,3.4315852476103004e-15,1.3169447017605381e-24,2.4207365532109286e-20,0.0,0.0,8.8278776187644832e-11,4.650974986056949e-19,154.0,0.0,0.99973155135591507,1.0,18.99999998556607,1.4458684290691252e-06,0.00011284740242687421,8.9631598521026753e-06,8.9735747582845235e-06,3.9015156029256828e-05,1.0812271562861104e-08,1.1870927580651777e-12,3.5321909745427262e-09,9.7188360908940366e-05,6.2393907838458664e-17,8.2095659396722712e-11,6.3027339201748425e-10,3.7281284138598668e-12,3.7275983140513948e-12,3.9938722505532028e-16,5.3128837956281614e-11,1.3071258341654732e-16,6.804489610479432e-12,5.1407420415880783e-29,4.6940182605226677e-29,4.6941015824197914e-29,6.4901038223716466e-17,6.5445867069650258e-18,1.534580172121801e-17,9.2711582707843817e-19,7.7281205340258771e-18
5.937153578921819e-13,0.5590205836187429,2.4907427858788553e-09,3.6215179129342534e-15,3.6131466853719232e-15,1.4253731347653745e-24,2.6153502975242567e-20,0.0,0.0,9.0874042909778771e-11,4.9221237062791109e-19,154.0,0.0,0.99972457053902619,1.0,18.999999984853488,1.4836144290370765e-06,0.00011381582103369162,9.1968248584012411e-06,9.2077523333256291e-06,4.0592347296376614e-05,1.1374147939939765e-08,1.2180731948941924e-12,3.6802701329515443e-09,0.00010111722739667645,6.5636323126712397e-17,8.6437366462368351e-11,6.6349605383926691e-10,4.0272962072133351e-12,4.0267179841561802e-12,4.3480212156401565e-16,5.6864914689855348e-11,1.4342093559115619e-16,7.164392378904522e-12,6.1556330268720054e-29,5.6207825364760949e-29,5.6208849164158233e-29,7.0208475898529842e-17,7.0702235764760538e-18,1.5989141626225743e-17,9.6640340339112035e-19,8.3438412474111655e-18
6.088226857274297e-13,0.5590205836166297,2.5541492198325962e-09,3.8084101342570065e-15,3.7993895891254219e-15,1.5397294413698056e-24,2.8201249773147981e-20,0.0,0.0,9.3484107364532882e-11,5.2022748896284687e-19,154.0,0.0,0.99971759041698394,1.0,18.999999984125658,1.5213601596135404e-06,0.00011473764556869312,9.4304720090342339e-06,9.4419251096790118e-06,4.2182687734673515e-05,1.194973861403681e-08,1.2490529969578831e-12,3.8298669048976379e-09,0.00010507885049804147,6.8957879876190502e-17,9.0890884655436426e-11,6.9756577263837247e-10,4.3420262273066938e-12,4.3413969826681548e-12,4.7227385063827996e-16,6.0749436824939271e-11,1.569707879000073e-16,7.533566782236703e-12,7.3375445218046275e-29,6.700078804951327e-29,6.7002039519976848e-29,7.580222606848408e-17,7.6232514804603066e-18,1.6639074934517862e-17,1.006114217967458e-18,8.9911334910019225e-18
6.239300135626774e-13,0.5590205836144684,2.6175570686596007e-09,4.0000163541241914e-15,3.9903140608893018e-15,1.6601848671043489e-24,3.0353191832781104e-20,0.0,0.0,9.6108971217128732e-11,5.4915371177841291e-19,154.0,0.0,0.99971061095887448,1.0,18.999999983382676,1.5591056208242047e-06,0.00011561511573689699,9.6641013415597753e-06,9.6760931488789472e-06,4.3785544634143112e-05,1.2539006432660028e-08,1.2800321699504008e-12,3.9809200977097184e-09,0.00010907165412984201,7.235836369002593e-17,9.5456210140504545e-11,7.3248209058863645e-10,4.6727101534009723e-12,4.6720269001470956e-12,5.1186109351152321e-16,6.4783590864199607e-11,1.7139216036457159e-16,7.9120126576207603e-12,8.7087619960584626e-29,7.9522620486791432e-29,7.9524142739108341e-29,8.1690257681067606e-17,8.2043635277056248e-18,1.7295335789244255e-17,1.0462323695363375e-18,9.670757613075397e-18
6.390373413979252e-13,0.559020583612259,2.6809663324615676e-09,4.1963374351573615e-15,4.1859202026934393e-15,1.7869116731472993e-24,3.2611915081875655e-20,0.0,0.0,9.8748636129396157e-11,5.7900195146280651e-19,154.0,0.0,0.99970363213527036,1.0,18.999999982624654,1.5968508126936179e-06,0.00011645036358413712,9.897712893421787e-06,9.9102565099823527e-06,4.5400315698185095e-05,1.3141914343261128e-08,1.3110107259910954e-12,4.1333709818948532e-09,0.00011309413796879847,7.5837560748087309e-17,1.0013333911107743e-10,7.6824455020259859e-10,5.0197394530794139e-12,5.0189991153939013e-12,5.536225016650959e-16,6.8968505087461753e-11,1.8671518384707442e-16,8.2997298445115295e-12,1.0293885535793553e-28,9.3998017854816866e-29,9.399986081250371e-29,8.7880571657517858e-17,8.8142526395499581e-18,1.7957669035046264e-17,1.0867425969835962e-18,1.0383471906280168e-17
6.54144669233173e-13,0.5590205836100022,2.7443770113388027e-09,4.3973742379316035e-15,4.3862081165789851e-15,1.9200831365179685e-24,3.4980005468948474e-20,0.0,0.0,1.0140310375971359e-10,6.0978317462844458e-19,154.0,0.0,0.9996966539181581,1.0,18.999999981851666,1.6345957352452468e-06,0.00011724541867213539,1.0131306701950908e-05,1.0144415249668653e-05,4.7026427581660521e-05,1.375842539296605e-08,1.3419886725937474e-12,4.2871631919876396e-09,0.00011714487380983954,7.9395257805411773e-17,1.0492226778842045e-10,8.048526943314907e-10,5.3835053824041414e-12,5.3827047956165494e-12,5.9761669645612032e-16,7.3305252350588149e-11,2.0297009113661755e-16,8.6967181845817382e-12,1.2120005142873143e-28,1.1067442267852825e-28,1.1067664395167448e-28,9.4381200756406525e-17,9.4536115500996687e-18,1.8625829787280559e-17,1.1276302535793317e-18,1.1130032613191587e-17
6.692519970684208e-13,0.5590205836076976,2.8077891053902803e-09,4.6031276209809658e-15,4.5911779045982854e-15,2.0598735502695112e-24,3.7460048963303904e-20,0.0,0.0,1.0407237576295115e-10,6.4150840211583673e-19,154.0,0.0,0.99968967628087135,1.0,18.999999981063805,1.672340388501523e-06,0.00011800221300473894,1.0364882804365423e-05,1.0378569422335584e-05,4.8663334499244138e-05,1.4388502728306031e-08,1.3729660101376524e-12,4.442242631391667e-09,0.0001212225020995023,8.3031242190720501e-17,1.098229924204402e-10,8.4230606616519753e-10,5.7643989860727885e-12,5.7635348965953042e-12,6.4390226882434674e-16,7.7794852749776094e-11,2.2018720865755832e-16,9.1029775216335949e-12,1.4216884608321426e-28,1.2982370523542144e-28,1.2982637108187142e-28,1.0120020943774046e-16,1.0123132806440961e-17,1.9299583018607216e-17,1.1688812822460524e-18,1.1911193931852112e-17
