Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286)
1.736684005447175e-14,0.804724010821928,2.9008739291084924e-19,2.0843879310366813e-28,2.0842963577035622e-28,2.3940962019767375e-44,1.4537692731164098e-35,0.0,0.0,1.4234628959908239e-18,3.1221016767963465e-30,154.0,0.0,0.9999999998416248,1.0,19.0,3.070575532641923e-11,2.3288330303894282e-12,6.2657567912143491e-11,6.2657779474367645e-11,1.2744410090581221e-14,1.1749620466488781e-15,4.9159089673825193e-17,9.1594079119653861e-16,1.0299761928549818e-14,4.3590869776194266e-23,3.1288153123812467e-19,2.9139507954409776e-20,1.6764232979651124e-25,1.6764071804915588e-25,1.41083517035595e-30,1.2112164020837826e-25,2.0091218500497056e-31,2.1326827825739302e-20,2.8399685481900719e-57,2.7639814633192905e-57,2.7639814635675723e-57,3.0218019614769977e-27,5.0090048831091855e-31,2.1517266539261102e-23,4.5497029696463869e-28,9.0812992397470586e-33,5.2676317778734072e-35,5.1042333296390843e-41,1.0572616223270241e-46,7.1555269707573143e-49,4.8797573779070815e-55,1.5682069707096741e-58,3.2809977024442996e-56,1.2099718021912386e-49,2.4480114466311645e-59,1.4986985533340897e-25,4.7730856530796373e-30,6.4327706865909186e-35,7.2824866891269791e-37,1.8268707869777001e-36,3.1975640212362923e-37
2.088277080247329e-14,0.8047240108219279,3.4881603391355264e-19,2.9578864899076843e-28,2.957735814248939e-28,4.0473058065217767e-44,2.3926762760410385e-35,0.0,0.0,1.7208825761526003e-18,4.4458522611385646e-30,154.0,0.0,0.99999999980956167,1.0,19.0,3.6922160189531377e-11,2.7952267511990946e-12,7.5342388459950875e-11,7.5342699129801837e-11,1.8064118588568759e-14,1.6673313708079819e-15,5.9343267101742423e-17,1.2993688060292302e-15,1.4599037506583084e-14,6.2373976404551913e-23,4.4399588259318526e-19,4.1350486386688697e-20,2.7591229957358684e-25,2.7590927381767675e-25,2.6481192025803276e-30,1.9918054844498868e-25,3.776367075431761e-31,3.0263926957736772e-20,8.5844393982016696e-57,8.3547514626384224e-57,8.3547514634554428e-57,4.9734253202829744e-27,8.2440151953116092e-31,3.0602636796880343e-23,7.0528629996612586e-28,1.4934067488294683e-32,9.898099184042968e-35,1.0818102993109125e-40,2.4999159241954126e-46,1.6919385869287371e-48,1.2753191677088762e-54,4.0985137635282096e-58,8.3826417143194713e-56,2.8610027054537063e-49,6.4489495874786278e-59,2.4645604092356869e-25,6.7732537329157122e-30,1.058728751424031e-34,1.197935026212462e-36,2.9413721917340953e-36,5.9100670299908386e-37
2.7914632298476363e-14,0.8047240108219279,4.6627354535763362e-19,5.1871876337850079e-28,5.1868429423798603e-28,9.639098394083292e-44,5.4752278861495704e-35,0.0,0.0,2.3255895704204111e-18,7.8562838829629978e-30,154.0,0.0,0.99999999974543585,1.0,19.0,4.935496989599704e-11,3.7226479205114107e-12,1.0071175771764477e-10,1.0071232758053698e-10,3.1597283482479247e-14,2.92389381048409e-15,7.9711448051658828e-17,2.2770777602447117e-15,2.553625433795194e-14,1.1059220210619557e-22,7.7861126146680579e-19,7.2513858712412437e-20,6.313739159034111e-25,6.3136489834310647e-25,7.8882544855015178e-30,4.5485085422588733e-25,1.1293058193234336e-30,5.307219195038739e-20,6.9232825583151379e-56,6.7380410730642652e-56,6.7380410740365245e-56,1.1380893371541342e-26,1.8864888916008939e-30,5.3810377597040281e-23,1.4166167605588719e-27,3.4104553208374321e-32,2.9574734338649403e-34,4.2610817166847819e-40,1.3130156240691142e-45,8.8864688915675987e-48,9.0629815452570906e-54,2.9126454250527778e-57,5.451509171201386e-55,1.5026681144998369e-48,3.7712200499263176e-58,5.6280967703746975e-25,1.1877829808659744e-29,2.4226934621144265e-34,2.7376108073754683e-36,6.390471444157797e-36,1.6894700254328956e-36
3.4946493794479437e-14,0.8047240108219279,5.8373136198961524e-19,8.0580511897075123e-28,8.0573921980804124e-28,1.8902338075968559e-43,1.0469277660240339e-34,0.0,0.0,2.9434220054767163e-18,1.2295982123277495e-29,154.0,0.0,0.99999999968131015,1.0,18.999999999999993,6.178777957618057e-11,4.6429667520650359e-12,1.2608076539316974e-10,1.2608167592922961e-10,4.8960364896215608e-14,4.5420196246899884e-15,1.0007940216490037e-16,3.5348791637724967e-15,3.9568728468911049e-14,1.7297908143116153e-22,1.2095118654063985e-18,1.1264427838224301e-19,1.2072539316619846e-24,1.2072329446312346e-24,1.8350828427899476e-29,8.6804088157065587e-25,2.6362023222404962e-30,8.2443511999333907e-20,2.9558597625601372e-55,2.8767718715782131e-55,2.876771872074607e-55,2.1761715402674453e-26,3.6071661506770063e-30,8.3709160270296106e-23,2.4167988577296675e-27,6.5087105476445738e-32,6.8986334471227722e-34,1.2061003901238274e-39,4.4771755473621278e-45,3.0301460286561545e-47,3.6947221091850831e-53,1.1874169444874197e-56,2.0971489404479273e-54,5.1238632905579733e-48,1.3449693954728469e-57,1.0740703270192146e-24,1.8451198838034786e-29,4.6324287970210957e-34,5.2280579954385803e-36,1.1650973259516854e-35,3.7933041817617757e-36
4.9010216786485585e-14,0.8047240108219275,8.1864791168769852e-19,1.5726497944242785e-27,1.5724695237349879e-27,5.3594863348755665e-43,2.8643538410812528e-34,0.0,0.0,4.2185006744254061e-18,2.4380543809878908e-29,154.0,0.0,0.99999999955305907,1.0,18.999999999999982,8.665339885762461e-11,6.4625563404957685e-12,1.7681769499104146e-10,1.7681953447154655e-10,9.5036645338653628e-14,8.8639679944517392e-15,1.4081463796397682e-16,6.888608223466785e-15,7.6806601053795899e-14,3.4029824560904096e-22,2.360443933652635e-18,2.1983145420887679e-19,3.3029551842029518e-24,3.3028742260183568e-24,7.0710686704284007e-29,2.3642213442211372e-24,1.0247497891185515e-29,1.6089407634362304e-19,3.5687575313457336e-54,3.4732707827643746e-54,3.473270783722477e-54,5.9539841424006415e-26,9.8689279638906425e-30,1.6352846438604517e-22,5.3187257268859516e-27,1.7728393108570162e-31,2.6765041231542674e-33,6.8021079181969695e-39,3.7579546213436206e-44,2.5433803142072795e-46,4.7335793560509218e-52,1.5213406046850996e-55,2.2473241035703776e-53,4.3007648116670157e-47,1.109053354107298e-56,2.9253690883655424e-24,3.6008409836821778e-29,1.2673857737874697e-33,1.4261951788947853e-35,2.8779572060200717e-35,1.3445205154099411e-35
6.307393977849173e-14,0.8047240108219275,1.0535656832781751e-18,2.5964071975225422e-27,2.5960279636188369e-27,1.1547378214299963e-42,6.0261333088105788e-34,0.0,0.0,5.5461302665879656e-18,4.0856899133628164e-29,154.0,0.0,0.99999999942480855,1.0,18.999999999999975,1.11519018033838e-10,8.2543670186713611e-12,2.2755317696692642e-10,2.2755627853035949e-10,1.5609262836297522e-13,1.463346310293416e-14,1.8154897892004727e-16,1.135678236491985e-14,1.2615075154942039e-13,5.6434270038937438e-22,3.8968781697330653e-18,3.6291943615436108e-19,6.9487956355648645e-24,6.9485821803455322e-24,1.8627152342087721e-28,4.9541547656932164e-24,2.7183695912214812e-29,2.6562148998186003e-19,1.8080954540901315e-53,1.759717514954964e-53,1.7597175155330799e-53,1.2526330621717696e-25,2.0762356677887584e-29,2.6997040229877866e-22,9.430855824238511e-27,3.7151305101288973e-31,7.0891363356695851e-33,2.2519979996268706e-38,1.535417048001132e-43,1.0391693914992752e-45,2.353323991962402e-51,7.5635678431951224e-55,1.0194488676137074e-52,1.7571991840753954e-46,4.6169508039827326e-56,6.1300229331525795e-24,5.9446058053292583e-29,2.6663194248135516e-33,2.9927388740339464e-35,5.5552592535567175e-35,3.3232628924481064e-35
7.713766277049788e-14,0.8047240108219277,1.2884846768314778e-18,3.8771222781715966e-27,3.87643656193624e-27,2.1293747025968283e-42,1.0896682237062625e-33,0.0,0.0,6.9263138693986167e-18,6.1895766944572012e-29,154.0,0.0,0.99999999929655903,1.0,18.999999999999961,1.3638463710481224e-10,1.0018803653441678e-11,2.7828721127419724e-10,2.7829191240832344e-10,2.3190999060771954e-13,2.1850551573096064e-14,2.2228242847724645e-16,1.6935098927213515e-14,1.8742473564591616e-13,8.4511427279312917e-22,5.8188376435899368e-18,5.4190972241660537e-19,1.2564931549544017e-23,1.256447230014821e-23,4.0043472481145915e-28,8.9244126475718305e-24,5.8814670996383146e-29,3.9662732803418893e-19,6.6616210635909562e-53,6.483380769060371e-53,6.4833807714646598e-53,2.2650797096822848e-25,3.7542834516039281e-29,4.0293218907288085e-22,1.4757941105589592e-26,6.6927745419032851e-31,1.5316354464727556e-32,5.7688170972370605e-38,4.6098372722287358e-43,3.1199366377763172e-45,8.1875199591152239e-51,2.6315185845281131e-54,3.2894977714611282e-52,5.2757067916319263e-46,1.4351488330070992e-55,1.1042621039581784e-23,8.8764340905646643e-29,4.8212474847019423e-33,5.3982948604577053e-35,9.2925381302873543e-35,6.7545570166916012e-35
9.120138576250403e-14,0.8047240108219275,1.5234048923514692e-18,5.4148267951590183e-27,5.4137035252370269e-27,3.5505128570032413e-42,1.7850367645034684e-33,0.0,0.0,8.3590517064586534e-18,8.7672336898994151e-29,154.0,0.0,0.99999999916831006,1.0,18.999999999999943,1.6125025607054447e-10,1.1756278005910327e-11,3.290197979462295e-10,3.290264405721914e-10,3.2226669100361644e-13,3.0515200029063376e-14,2.6301499020279799e-16,2.3619091153492255e-14,2.6044910446081884e-13,1.1826116549218551e-21,8.1263244436409042e-18,7.5680183651651779e-19,2.0582974215586568e-23,2.0582105607162489e-23,7.5676439028853404e-28,1.4565304382074647e-23,1.1184403378907784e-28,5.5391173553690056e-19,2.0182421361537103e-52,1.9642414603451202e-52,1.964241461150982e-52,3.7105685672052165e-25,6.1499968467532797e-29,5.6230711973565244e-22,2.1297355076589914e-26,1.0923646948887911e-30,2.9086149253244155e-32,1.2624657076045784e-37,1.1516876448056575e-42,7.7946222095324359e-45,2.3142391168390184e-50,7.4382838046129252e-54,8.6904502192017601e-52,1.3180447853484997e-45,3.7291355564939224e-55,1.802237765003593e-23,1.2396313154075318e-28,7.8977640082919831e-33,8.821897904353375e-35,1.4156305510734257e-34,1.2120693165918146e-34
1.1932883174651634e-13,0.8047240108219275,1.9932489892035124e-18,9.2612999656583596e-27,9.2588212722022664e-27,8.0936867427913394e-42,3.9391765685975855e-33,0.0,0.0,1.1382186496895209e-17,1.5408633766611465e-28,154.0,0.0,0.99999999891181413,1.0,18.999999999999908,2.1098149368628144e-10,1.5151832669429736e-11,4.304806286299251e-10,4.3049219627750987e-10,5.4579311489913833e-13,5.2186931556660449e-14,3.4447746341774504e-16,4.0287582716406396e-14,4.4109841931168704e-13,2.027774234103026e-21,1.3897855457816794e-17,1.2942867626879789e-18,4.5421016028023031e-23,4.5418606162055164e-23,2.0962577355214469e-27,3.190978216603464e-23,3.136082323308095e-28,9.473145944109679e-19,1.2746638487679485e-51,1.2405585778593518e-51,1.2405585784790067e-51,8.1885506083654169e-25,1.3571357407108135e-28,9.599017743862364e-22,3.7993803288347797e-26,2.3933918721938703e-30,8.133641971744855e-32,4.45641870995212e-37,5.0818090318887371e-42,3.4393714484658423e-44,1.264501050654731e-49,4.0645374875384952e-53,4.179085184212352e-51,5.8158691769890827e-45,1.7852691947786226e-54,3.9483564417643936e-23,2.1200127457589371e-28,1.7427955856740246e-32,1.9376239586560447e-34,2.7395807517300956e-34,3.0553528883650815e-34
1.4745627773052863e-13,0.804724010821927,2.4630979736475998e-18,1.4136034634830758e-26,1.413140072143659e-26,1.5591477907005917e-41,7.364548388128256e-33,0.0,0.0,1.461552702362559e-17,2.4150022887045424e-28,154.0,0.0,0.99999999865532074,1.0,18.999999999999858,2.6071273088104525e-10,1.8444227840362683e-11,5.3193566954509726e-10,5.3195358128205853e-10,8.249480174466689e-13,7.9648130612771982e-14,4.2593642719301362e-16,6.1326621285831189e-14,6.6670549074770588e-13,3.099809783418751e-21,2.1211419217738792e-17,1.9753639529431653e-18,8.4915738892853431e-23,8.4910356078743226e-23,4.6754474178574686e-27,5.9237908845299798e-23,7.0736669233366714e-28,1.44582654389247e-18,5.0940865338268401e-51,4.9577877166399019e-51,4.9577877194361609e-51,1.5309322970295611e-24,2.5371978622849697e-28,1.4619030744169884e-21,5.9480846787492218e-26,4.4435510789827714e-30,1.8300114706054929e-31,1.1968102687648947e-36,1.6037093582146705e-41,1.0853922454686161e-43,4.6189622818497071e-49,1.4847605475218916e-52,1.3922471265491855e-50,1.8353657783669726e-44,5.959211513816367e-54,7.3298016687478131e-23,3.2355842468880826e-28,3.2581536397095992e-32,3.6059133122800692e-34,4.5503972737012826e-34,6.2778932264119314e-34
1.7558372371454093e-13,0.804724010821927,2.9329518454622751e-18,2.0039244015153874e-26,2.003145680254819e-26,2.6963313762363182e-41,1.2376398026130174e-32,0.0,0.0,1.8059064159358656e-17,3.5138917284509538e-28,154.0,0.0,0.9999999983988298,1.0,18.999999999999797,3.1044396765483436e-10,2.1636736633624577e-11,6.3338492127809345e-10,6.3341063284033257e-10,1.157966380218599e-12,1.1289821086265123e-13,5.0739191140893821e-16,8.6698952342322238e-14,9.358438683135356e-13,4.3986953260708094e-21,3.006695308496743e-17,2.800021823054264e-18,1.4270099823374418e-22,1.4269051168446737e-22,9.095316189902685e-27,9.8853266862652378e-23,1.3912330868794701e-27,2.049443336764025e-18,1.6209481183898286e-50,1.5775775793519476e-50,1.5775775803400023e-50,2.5728378313139295e-24,4.2637611483255453e-28,2.0674210581378444e-21,8.5716064139958192e-26,7.4158619256588204e-30,3.5903926045250044e-31,2.7240616165820742e-36,4.179774037960557e-41,2.8288775913489062e-43,1.3622811073630432e-48,4.3792384305868728e-52,3.7820148764759279e-50,4.7835511951525197e-44,1.6246172606108426e-53,1.2231607104193722e-22,4.5863229083818256e-28,5.4752524399885681e-32,6.0321395846519542e-34,6.8574025868425681e-34,1.1331959489093543e-33
2.1368037693773657e-13,0.8047240108219265,3.5693437598383086e-18,2.9674944983083396e-26,2.9660948328295762e-26,5.0385862483698376e-41,2.2246166775798677e-32,0.0,0.0,2.3058224433747271e-17,5.3864543897318468e-28,154.0,0.0,0.99999999805143469,1.0,18.999999999999702,3.77801439923336e-10,2.5806933130310295e-11,7.7078158939646323e-10,7.7082024964619677e-10,1.6919703224686873e-12,1.671621288182722e-13,6.1771215666660774e-16,1.279088749515223e-13,1.3674145283780488e-12,6.519603919280936e-21,4.4519628539291159e-17,4.1458740410110342e-18,2.5649246994060017e-22,2.5647005808564576e-22,1.9396109553622864e-26,1.7592262089001174e-22,3.0157454007965507e-27,3.0345763391604138e-18,6.5949485308053565e-50,6.4184923103920789e-50,6.418492315311066e-50,4.6247146855877601e-24,7.6637282034783333e-28,3.0510679122807573e-21,1.2874986230398037e-25,1.3199228424123158e-29,7.7540627293078102e-31,7.1179001459488968e-36,1.3143155989806751e-40,8.8953183624605093e-43,5.0823878815275954e-48,1.6339460760992158e-51,1.2520211561077595e-49,1.5041748962685435e-43,5.3442010743382705e-53,2.1767781576249141e-22,6.7907245499974949e-28,9.8410829793235398e-32,1.0772166295826324e-33,1.0769503127964969e-33,2.1909264924656311e-33
2.5177703016093217e-13,0.8047240108219259,4.2057446389802791e-18,4.1198232850359721e-26,4.1175365152739882e-26,8.5486691101239576e-41,3.6347263913327627e-32,0.0,0.0,2.8442943672083314e-17,7.7331605833025861e-28,154.0,0.0,0.9999999977040438,1.0,18.999999999999588,4.4515891141957055e-10,2.9806710999095794e-11,9.0816763995964518e-10,9.0822207023032783e-10,2.3178720508915004e-12,2.3204304987768327e-13,7.2802614197279156e-16,1.7691473707652334e-13,1.8732550301199172e-12,9.0565630415293006e-21,6.180072610602711e-17,5.7550704559336244e-18,4.1906134156250277e-22,4.1901903503654206e-22,3.6530457602938154e-26,2.845540992611722e-22,5.7760683577886754e-27,4.2125023176697855e-18,2.1322158580260665e-49,2.0751657443778211e-49,2.0751657464094631e-49,7.5563690562785131e-24,1.2521106675388824e-27,4.2209495537899137e-21,1.8032625670861278e-25,2.1352454193215169e-29,1.4794098424124313e-30,1.607315660936097e-35,3.5525225904419779e-40,2.4043593620327927e-42,1.6850163415362998e-47,5.4176697327165232e-51,3.5375657771742743e-49,4.065715993660118e-43,1.4524420000712952e-52,3.5209294159022727e-22,9.4264353047720749e-28,1.6078179823394402e-31,1.7484523056236125e-33,1.5591114450640406e-33,3.7780560348177805e-33
2.898736833841278e-13,0.8047240108219255,4.8421544823175574e-18,5.4609607007000219e-26,5.4574731206226343e-26,1.3516977001988483e-40,5.5435945438860541e-32,0.0,0.0,3.421319789175793e-17,1.0589429052131898e-27,154.0,0.0,0.9999999973566569,1.0,18.999999999999456,5.125163821435393e-10,3.3643070477775057e-11,1.0455430744406783e-09,1.0456161813064001e-09,3.0318967060570019e-12,3.075395010364844e-13,8.3833393690286014e-16,2.3362982498770784e-13,2.4503146122164335e-12,1.2009514969931748e-20,8.1910082675247995e-17,7.6275816270534181e-18,6.3912203118851347e-22,6.3904913559235069e-22,6.2803145124883729e-26,4.2967346311427257e-22,1.009245103794301e-26,5.5832102068894114e-18,5.69284642845086e-49,5.5405272256234857e-49,5.5405272318887791e-49,1.1525093187117532e-23,1.9096271223868053e-27,5.5749945052039717e-21,2.4035091937965498e-25,3.2246063216669408e-29,2.5752764189492024e-30,3.2232826402689703e-35,8.2035114098551836e-40,5.552171667457715e-42,4.4768748868543478e-47,1.439513266978139e-50,8.4174236123982428e-49,9.3886081184499849e-43,3.3817370083043101e-52,5.3165633440809867e-22,1.249339829651255e-27,2.4520770628867271e-31,2.6492321451393642e-33,2.1323657349739927e-33,6.0051108940000635e-33
3.2797033660732344e-13,0.8047240108219247,5.4785732893041617e-18,6.9909565996670418e-26,6.9859073230997703e-26,2.0258128644979759e-40,8.0262770013174858e-32,0.0,0.0,4.036896402607577e-17,1.399042444729713e-27,154.0,0.0,0.99999999700927411,1.0,18.999999999999307,5.7987385209524195e-10,3.7322675183710959e-11,1.1829078942844259e-09,1.1830026679570608e-09,3.8304509501986015e-12,3.936500374657163e-13,9.4863560978908558e-16,2.9796905598338279e-13,3.0956892153030231e-12,1.5378403085693845e-20,1.0484754263607077e-16,9.7633787576300421e-18,9.2532221652361407e-22,9.2520502397467516e-22,1.0074629466060371e-25,6.159698198857158e-22,1.6446254278348491e-26,7.1466894517873995e-18,1.3364357634546941e-48,1.300677770120339e-48,1.300677771768993e-48,1.6687011623742213e-23,2.7647602268254158e-27,7.1111702521831175e-21,3.087308344620045e-25,4.6232961945745327e-29,4.181204408692423e-30,5.9158326012551252e-35,1.699361908619596e-39,1.1501368879179956e-41,1.0456423830618585e-46,3.3624361949206382e-50,1.7842654562831452e-48,1.9448607365888008e-42,7.0562822391340676e-52,7.621700560465874e-22,1.5991558049456243e-27,3.5500496581349402e-31,3.8107671612235266e-33,2.7967463855963796e-33,8.981875336602813e-33
3.660669898305191e-13,0.8047240108219239,6.1150010593894785e-18,8.7098609487965195e-26,8.7028416528371322e-26,2.9113429100378263e-40,1.1158249733261908e-31,0.0,0.0,4.6910218674157956e-17,1.797151952053148e-27,154.0,0.0,0.99999999666189499,1.0,18.99999999999914,6.4723132127467905e-10,4.0851950065203301e-11,1.3202621009525973e-09,1.3203816148033225e-09,4.7100701472009501e-12,4.9037319748910172e-13,1.0589312286275404e-15,3.6984780899673721e-13,3.8065787939597562e-12,1.9163170109808125e-20,1.3061294886100858e-16,1.2162432671192093e-17,1.2863569088281507e-21,1.2861783829887855e-21,1.5314146794120659e-25,8.479641810327313e-22,2.5384371424103737e-26,8.9029293938657764e-18,2.8490764497428866e-48,2.7728459045854348e-48,2.7728459084458319e-48,2.3199138171511645e-23,3.8434894389583981e-27,8.8274553082404319e-21,3.8537329408159215e-25,6.3653590688535898e-29,6.4304274897060882e-30,1.0137383244396075e-34,3.2346149547064013e-39,2.1892066920308835e-41,2.2028472355007548e-46,7.084122259836416e-50,3.4582583714660892e-48,3.7019142656491243e-42,1.3549851492529039e-51,1.049228174133602e-21,1.9920858693897761e-27,4.9350787902657639e-31,5.2636063450170705e-33,3.5522491952912683e-33,1.2818769489370155e-32
4.041636430537147e-13,0.804724010821923,6.7514377920328754e-18,1.061772368959078e-25,1.0608278723212507e-25,4.0443380601377315e-40,1.5014825127625597e-31,0.0,0.0,5.3836938759302593e-17,2.2568019772717029e-27,154.0,0.0,0.99999999631451952,1.0,18.999999999998956,7.1458878968185041e-10,4.4237103028072166e-11,1.457605695898574e-09,1.4577531055580007e-09,5.6674067005230064e-12,5.9770752775988415e-13,1.1692208606046898e-15,4.4918237115876061e-13,4.5802778916681198e-12,2.3363759089709571e-20,1.5920614722420733e-16,1.4824714381513321e-17,1.7309014476571843e-21,1.7306410253155046e-21,2.2292249053765523e-25,1.1300248850539762e-21,3.7499851142304985e-26,1.0851919578823609e-17,5.5860270099402893e-48,5.4365660225537723e-48,5.4365660306919868e-48,3.1218159270327638e-23,5.1717354475259618e-27,1.0721849882545278e-20,4.7018684169144667e-25,8.4837025943605825e-29,9.4664640629093525e-30,1.6422679675042208e-34,5.738138859054458e-39,3.8836109050303396e-41,4.2543153697604527e-46,1.3682369793157066e-49,6.2234619416606456e-48,6.5671338027671421e-42,2.4269400201606293e-51,1.398235845973665e-21,2.4281244898596173e-27,6.6404300380189529e-31,7.0376060803854916e-33,4.3988703576692531e-33,1.7625961583430564e-32
