Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535)
2.6164288558485113e-08,0.3614832851716679,4.4872496038851677e-06,1.3959595712069934e-07,9.1756468020813813e-06,1.1580702221812971e-09,2.8972843641888678e-06,0.0,0.0,0.0012197034098390569,0.00021042635950295257,154.0,0.0,0.74913442325627588,1.0,18.993368211728797,0.0068161532237304475,2.0449183548233385e-06,0.032234144700424988,0.047012052586399074,0.048466919586747891,0.0040601192610590139,1.6816620533957148e-08,0.00010716461996029838,0.088867312044325311,3.7630795838499497e-11,0.0091092430624873724,6.3115725507157289e-05,0.011075082774280159,0.010874146417156255,3.9062788031259009e-06,1.1229547805358474e-05,2.307870777676583e-06,0.0020076498058061911,1.0601333460248962e-05,4.1416409662284094e-05,4.5248113930905147e-05,0.0010150634373015358,1.5465061168762007e-07,7.0254664580110222e-13,4.1772892745358065e-12,1.3404537069000048e-10,2.120259173565557e-06,7.7831358394300447e-06,5.8562724401629235e-07,1.2799419076479657e-06,1.7506510743392598e-07,6.1621240065640001e-08,8.6180698163853337e-13,1.0240167461634574e-07,1.9049343621349696e-07,5.9815138503062993e-06,1.7981454205275943e-08,2.2573935541849376e-09
2.6366258960660963e-08,0.36148350315793487,4.5211433596873995e-06,1.4197466399457885e-07,9.3937031769399288e-06,1.1915431083519009e-09,2.995174883030772e-06,0.0,0.0,0.0012329606381160821,0.00021568198218568075,154.0,0.0,0.74753353168864167,1.0,18.99331937967608,0.006858873037695618,2.0408900432500651e-06,0.032326981006123676,0.047246026150097424,0.048783423682553832,0.0040718180867991586,1.6900261321822114e-08,0.00010769764552950764,0.089465751036124336,3.7739225326335284e-11,0.0092221082715547367,6.3299227240106118e-05,0.011213748327901948,0.011006398920372723,3.9537750795788217e-06,1.1306516762788241e-05,2.3359324657784896e-06,0.0020420213339028956,1.0879563656225898e-05,4.2779266169412403e-05,4.6771403432465078e-05,0.0010327266263090995,1.5731244073880583e-07,7.0604101774115396e-13,4.2486648808963669e-12,1.363904628295668e-10,2.1604969490018484e-06,7.9996095062190376e-06,6.0195627496777147e-07,1.3168940793233879e-06,1.8020483839113757e-07,6.4195870407114693e-08,8.8668752865292946e-13,1.0639887652470137e-07,1.9923346764819535e-07,6.0212769990998622e-06,1.8699103857746029e-08,2.3475494162788959e-09
2.654803232261923e-08,0.36148370008298747,4.5514757064460833e-06,1.4413039914535453e-07,9.5924481307575021e-06,1.222200721186316e-09,3.0853001312571792e-06,0.0,0.0,0.0012448835350775519,0.00022047920478417496,154.0,0.0,0.74609658699184167,1.0,18.993275445751458,0.0068972071477700686,2.037274332511591e-06,0.032409097881356326,0.047455189861172364,0.049067612124762891,0.0040821659270783607,1.6975032194229322e-08,0.00010817414561886935,0.090003337942150791,3.7835133060375975e-11,0.009323957730395219,6.346155299444526e-05,0.011338888622692727,0.011125642817709913,3.9965992891259354e-06,1.137565892750079e-05,2.3612338130717908e-06,0.0020731983984371921,1.1133664212211045e-05,4.4032821086549441e-05,4.8173816391602271e-05,0.0010487290297476345,1.5972701703806743e-07,7.0916486823889776e-13,4.3134058749918057e-12,1.3851524381813602e-10,2.1970003657374047e-06,8.1977954239791105e-06,6.1690651026045922e-07,1.3507505481454375e-06,1.8491560991968177e-07,6.6583520839960065e-08,9.0948368471663042e-13,1.1009825230759398e-07,2.0736849988514574e-07,6.0569802031875975e-06,1.9364778070577681e-08,2.4311777133028766e-09
2.6729805684577496e-08,0.36148389769312855,4.5816446536586388e-06,1.4630016281811954e-07,9.7935550439121217e-06,1.253365293597581e-09,3.1773667716390429e-06,0.0,0.0,0.001256797517412786,0.00022534020284259529,154.0,0.0,0.74466328606712706,1.0,18.99323152614663,0.0069354338110614424,2.033667884283322e-06,0.032489865208590103,0.047663021205979005,0.049351171972588689,0.0040923435456666577,1.7049326142068708e-08,0.00010864760564564117,0.090539972255282611,3.7929463424498375e-11,0.009426059450332069,6.3621222671191794e-05,0.011464346790689249,0.011245085145704643,4.0394945344727536e-06,1.1444678358298237e-05,2.3865771303433355e-06,0.0021046046215089445,1.1391268606226955e-05,4.5312229542683048e-05,4.9606406293311229e-05,0.0010648304492404314,1.6215946878061436e-07,7.1226873763554931e-13,4.3786217650122388e-12,1.4065334864456038e-10,2.2337760603199871e-06,8.3991856530040348e-06,6.3209911287823733e-07,1.3851791351027058e-06,1.8970752958455295e-07,6.9039296007580695e-08,9.3266505819452257e-13,1.1389597626442927e-07,2.1576443533450844e-07,6.0926043849345371e-06,2.004961070511742e-08,2.5172147348139753e-09
2.6911579046535763e-08,0.36148409597544096,4.6116498319537151e-06,1.4848387159132554e-07,9.9970226610210031e-06,1.2850396096860532e-09,3.2713980341876483e-06,0.0,0.0,0.0012687018646527009,0.00023026511211253617,154.0,0.0,0.74323361841276125,1.0,18.99318762104323,0.0069735533067098489,2.0300706452693378e-06,0.032569293239524282,0.047869525761169415,0.049634104799767514,0.0041023522374674304,1.7123144985443491e-08,0.00010911803834548036,0.091075656409122296,3.8022227942976019e-11,0.0095284093594809986,6.3778256422936404e-05,0.011590117607551241,0.01136471938119569,4.0824584679278167e-06,1.151357536896574e-05,2.4119610327710397e-06,0.0021362392619008147,1.165238093965111e-05,4.6617769670488209e-05,5.1069539224365851e-05,0.0010810299526269006,1.6460973882296773e-07,7.1535278762888434e-13,4.4443110144314108e-12,1.4280465476131157e-10,2.2708221774488044e-06,8.6038007204582683e-06,6.4753564176570641e-07,1.4201838094928787e-06,1.9458117890600031e-07,7.1564510492840828e-08,9.5623432168845222e-13,1.1779381528974357e-07,2.2442718583096424e-07,6.1281497423233998e-06,2.0754002054838239e-08,2.6057108553288058e-09
2.709335240849403e-08,0.36148429491711187,4.6414909062385188e-06,1.506814418500409e-07,1.0202849430467501e-05,1.3172263992014871e-09,3.367417111899826e-06,0.0,0.0,0.0012805958675788554,0.00023525406149632554,154.0,0.0,0.74180757354020965,1.0,18.993143730628287,0.0070115659130704309,2.0264825762410722e-06,0.032647392176895093,0.048074709098532786,0.049916412175543705,0.0041121932911784079,1.7196490663516517e-08,0.00010958545644552724,0.091610392830189485,3.811343840422927e-11,0.0096310034193323128,6.3932674306253206e-05,0.011716195888633195,0.011484539044846366,4.1254887600307071e-06,1.1582350272379937e-05,2.4373841448586414e-06,0.0021681015682105615,1.1917004758778344e-05,4.7949718366944216e-05,5.2563580949429152e-05,0.0010973266044039139,1.6707776921814253e-07,7.1841712716757806e-13,4.5104720623026526e-12,1.4496903903636367e-10,2.3081368477594026e-06,8.8116609384528944e-06,6.63217639578891e-07,1.4557685020078306e-06,1.9953713391165317e-07,7.4160490036617394e-08,9.80194121806287e-13,1.217935505868466e-07,2.3336273162150031e-07,6.1636164727743018e-06,2.147835676360487e-08,2.696716997621601e-09
2.7275125770452296e-08,0.36148449450543396,4.671167574901535e-06,1.5289278980277719e-07,1.0411033507724714e-05,1.3499283375238352e-09,3.4654471570075311e-06,0.0,0.0,0.0012924788281558971,0.00024030717309229618,154.0,0.0,0.74038514097446062,1.0,18.993099855094037,0.0070494719077146325,2.0229037034718826e-06,0.032724172174393065,0.048278576784726843,0.050198095664657716,0.0041218679892815364,1.7269365507479317e-08,0.00011004987267671525,0.092144183937896959,3.8203107587775361e-11,0.0097338376245427599,6.4084496281533452e-05,0.011842576488794155,0.0116045377011682,4.1685831057686267e-06,1.1651003380509984e-05,2.4628451004552909e-06,0.0022001907790531222,1.2185143056726766e-05,4.9308351239966599e-05,5.4088896852725218e-05,0.001113719465933143,1.6956350123146587e-07,7.2146169343229419e-13,4.5771033161533828e-12,1.4714637749563321e-10,2.345718188363916e-06,9.0227864031487358e-06,6.7914663261664406e-07,1.4919371045166035e-06,2.0457596510217951e-07,7.6828571415890158e-08,1.0045470790158109e-12,1.2589697754686096e-07,2.4257712088146936e-07,6.1990047731455098e-06,2.2223083794927153e-08,2.7902846288576964e-09
2.7456899132410563e-08,0.36148469472780537,4.7006795690359316e-06,1.5511783149778763e-07,1.0621572758707752e-05,1.3831480456668168e-09,3.5655112772935534e-06,0.0,0.0,0.0013043500594627382,0.00024542456224124586,154.0,0.0,0.73896631025434267,1.0,18.993055994637835,0.0070872715674314942,2.0193339678067137e-06,0.032799643336587393,0.048481134381063273,0.050479156827405759,0.0041313776080337669,1.7341771276959085e-08,0.00011051129973857189,0.092677032144654767,3.8291246698702584e-11,0.0098369080027291937,6.4233742212833152e-05,0.011969254302208169,0.011724708958568659,4.211739203712729e-06,1.1719535004418623e-05,2.4883425427206551e-06,0.0022325061232596377,1.2456798275499211e-05,5.0693942555972512e-05,5.5645851880455893e-05,0.0011302075956430371,1.7206687535615673e-07,7.2448667186037457e-13,4.6442031789074398e-12,1.4933654632103136e-10,2.3835643033771937e-06,9.2371969939286037e-06,6.9532413075732232e-07,1.5286934698624115e-06,2.096982374190422e-07,7.9570102320314922e-08,1.0292957875079704e-12,1.3010590562635105e-07,2.5207646921040041e-07,6.2343148397341937e-06,2.2988596400041014e-08,2.8864657565791834e-09
2.763867249436883e-08,0.36148489557172897,4.7300266516740238e-06,1.5735648283906734e-07,1.0834464763158109e-05,1.4168880902975768e-09,3.6676325324413208e-06,0.0,0.0,0.0013162088856225932,0.00025060633757389712,154.0,0.0,0.73755107093283456,1.0,18.993012149461908,0.0071249651682289764,2.0157732992883246e-06,0.032873815718855212,0.048682387443244372,0.050759597219619972,0.0041407234174584348,1.7413709717040025e-08,0.00011096975031419221,0.093208939855832382,3.8377866850980069e-11,0.0099402106142626508,6.4380431867730247e-05,0.012096224262174333,0.011845046469364162,4.2549547676693761e-06,1.1787945454263276e-05,2.5138751241506488e-06,0.0022650468200751546,1.2731972308165121e-05,5.2106765187920858e-05,5.7234810483528992e-05,0.0011467900492278468,1.7458783132880225e-07,7.2749225324311351e-13,4.7117700339862751e-12,1.5153942133063965e-10,2.4216732844375858e-06,9.4549123726148158e-06,7.1175162739890061e-07,1.5660414116686727e-06,2.1490451021360027e-07,8.2386441227194888e-08,1.0544428150663191e-12,1.3442215822340841e-07,2.6186695911067759e-07,6.2695468682772034e-06,2.3775312084991127e-08,2.9853129245644584e-09
2.7820445856327096e-08,0.3614850970248093,4.7592086170325154e-06,1.5960865960205878e-07,1.1049706818063043e-05,1.4511509837729138e-09,3.7718339304179753e-06,0.0,0.0,0.0013280546417317792,0.0002558526010594162,154.0,0.0,0.73613941257736859,1.0,18.992968319773208,0.0071625529853352847,2.0122217552355512e-06,0.032946699327315601,0.048882341521084442,0.051039418392626323,0.0041499066813372497,1.7485183367122866e-08,0.0001114252371027579,0.093739909469680652,3.8462981221283872e-11,0.010043741552062682,6.4524584917191323e-05,0.012223481340926261,0.011965543929784533,4.2982275445983531e-06,1.18562350392972e-05,2.5394415066185274e-06,0.0022978120793550557,1.3010666501156541e-05,5.3547090563803927e-05,5.8856136560564811e-05,0.0011634658798437348,1.7712630814473736e-07,7.3047828110015233e-13,4.7798022234433737e-12,1.5375487717627377e-10,2.4600432112213046e-06,9.6759519827328562e-06,7.2843059940258271e-07,1.6039847041542271e-06,2.2019533721757179e-07,8.5278957274690503e-08,1.079990702942654e-12,1.3884757255203608e-07,2.7195483944788214e-07,6.3047010539518849e-06,2.4583652576647135e-08,3.0868792085530448e-09
2.8002219218285362e-08,0.3614852990747559,4.788225289768806e-06,1.6187427744905604e-07,1.1267295941109223e-05,1.485939184192042e-09,3.8781384238921344e-06,0.0,0.0,0.0013398866737873232,0.00026116344805497536,154.0,0.0,0.73473132477013792,1.0,18.992924505783265,0.0072000352932002198,2.0086792879299874e-06,0.033018304118768722,0.049081002158321625,0.05131862189333334,0.0041589286572028972,1.7556194024865973e-08,0.00011187777276673586,0.094269943377488064,3.8546600959211124e-11,0.010147496941391949,6.4666220935448288e-05,0.012351020549441009,0.012086195080026086,4.3415552816228851e-06,1.1924404067870612e-05,2.5650403613163446e-06,0.0023308011017602261,1.3292881656698277e-05,5.5015188615626611e-05,6.0510193401214343e-05,0.0011802341383019407,1.7968224407332353e-07,7.3344492128741295e-13,4.8482980906174377e-12,1.5598278890755035e-10,2.4986721519475217e-06,9.9003350488218303e-06,7.4536250703998614e-07,1.6425270819578793e-06,2.2557126651488347e-07,8.824903013330508e-08,1.105941965738761e-12,1.4338399951485731e-07,2.8234642489295276e-07,6.3397775913768589e-06,2.5414043787658898e-08,3.1912182118366997e-09
2.818399258024363e-08,0.36148550170938143,4.8170765242511012e-06,1.6415325194424489e-07,1.1487228874166269e-05,1.5212550954671742e-09,3.9865689066972095e-06,0.0,0.0,0.0013517043386133991,0.00026653896735634642,154.0,0.0,0.73332679710839122,1.0,18.992880707708064,0.0072374123654965535,2.0051457759608041e-06,0.033088640000640407,0.049278374892374958,0.051597209264227804,0.0041677905963323882,1.7626743101099371e-08,0.00011232736993553603,0.094799043963570598,3.8628736132481887e-11,0.01025147293965158,6.4805359399885734e-05,0.01247883693724783,0.012206993704262105,4.3849357329018205e-06,1.1992452847431869e-05,2.5906703687680777e-06,0.0023640130789503925,1.3578618035379179e-05,5.6511327729028528e-05,6.2197343629942129e-05,0.0011970938732583094,1.8225557667308696e-07,7.3639250717218641e-13,4.9172559708025553e-12,1.5822303166842873e-10,2.5375581638766952e-06,1.0128080575797576e-05,7.625487939443407e-07,1.6816722399735233e-06,2.3103284051509712e-07,9.1298049875773153e-08,1.1322990912954395e-12,1.4803330357427667e-07,2.9304809534583505e-07,6.3747766746128565e-06,2.6266915780336672e-08,3.2983840607148687e-09
2.8365765942201895e-08,0.36148570491659837,4.8457622038422248e-06,1.6644549856838337e-07,1.1709502086796807e-05,1.5571010674112731e-09,4.0971482103417044e-06,0.0,0.0,0.0013635070037867098,0.00027197924124944408,154.0,0.0,0.731925819204721,1.0,18.992836925767794,0.0072746844751213919,2.0016213117807983e-06,0.033157716830932077,0.049474465254040603,0.051875182043280475,0.00417649374374102,1.7696833391350387e-08,0.00011277404127211524,0.095327213605100283,3.8709400443987608e-11,0.010355665736177364,6.4942019690939162e-05,0.01260692559223686,0.012327933630618917,4.4283666983640555e-06,1.2060381684528719e-05,2.6163302189092106e-06,0.0023974471937755581,1.3867875358832624e-05,5.8035774693547033e-05,6.3917949150277313e-05,0.00121404413139918,1.8484624280670861e-07,7.3932076734182736e-13,4.986674142886799e-12,1.6047547892451037e-10,2.5766992938017155e-06,1.0359207348367221e-05,7.7999088706557562e-07,1.7214238331956228e-06,2.365805959283794e-07,9.4427416845467315e-08,1.1590645405885776e-12,1.5279736262220126e-07,3.0406629534126058e-07,6.4096984971635762e-06,2.7142702729503772e-08,3.4084313998200465e-09
2.854753930416016e-08,0.36148590868442176,4.8742822401963939e-06,1.6875093273314129e-07,1.1934111779790642e-05,1.5934793958421508e-09,4.2098991005656467e-06,0.0,0.0,0.001375294047560865,0.00027748434556277147,154.0,0.0,0.73052838068735437,1.0,18.992793160186732,0.0073118518941975904,1.9981058856672659e-06,0.033225544418176163,0.049669278767331758,0.052152541764064468,0.0041850393381770209,1.7766466889493493e-08,0.00011321779940323551,0.095854454672314682,3.878860541051033e-11,0.010460071552036723,6.50762210920034e-05,0.012735281640467654,0.01244900873123473,4.4718459772428455e-06,1.2128190884809502e-05,2.6420186110032722e-06,0.0024311026204656304,1.4160652812543108e-05,5.9588794653527977e-05,6.5672371089545002e-05,0.001231083957623801,1.8745417865587473e-07,7.4222977874807948e-13,5.0565508898597544e-12,1.6274000465948538e-10,2.6160935785268333e-06,1.059373393049281e-05,7.9769019662915046e-07,1.7617854765745611e-06,2.4221506374194431e-07,9.7638541523386629e-08,1.1862407476315988e-12,1.5767806784837427e-07,3.1540753343727889e-07,6.4445432519765199e-06,2.8041842884352415e-08,3.5214153873175496e-09
2.8729312666118428e-08,0.36148611300096967,4.9026365725017226e-06,1.7106946979647129e-07,1.2161053889061068e-05,1.6303923227120049e-09,4.3248442736141578e-06,0.0,0.0,0.0013870648587825394,0.00028305434972575164,154.0,0.0,0.72913447120046448,1.0,18.99274941119323,0.0073489148940752841,1.9945993079082637e-06,0.033292132521392057,0.049862820949251714,0.05242928995579068,0.0041934286121163575,1.7835644571672175e-08,0.00011365865689574388,0.09638076952857727,3.8866359787645899e-11,0.010564686639806862,6.5207982789342706e-05,0.01286390024595929,0.012570212922276581,4.515371361890333e-06,1.2195880753024536e-05,2.6677342536252631e-06,0.0024649785248365072,1.445694904904659e-05,6.1170651054993742e-05,6.7460969738787841e-05,0.0012482123952408757,1.9007931973741104e-07,7.4512006074701647e-13,5.1268845052495392e-12,1.6501648367210336e-10,2.6557390453863333e-06,1.083167866485316e-05,8.1564811609471027e-07,1.802760744868133e-06,2.4793676919572889e-07,1.0093284438099789e-07,1.2138301193754626e-12,1.6267732359470689e-07,3.2707838152837295e-07,6.4793111314439357e-06,2.8964778525674616e-08,3.6373916895223283e-09
2.8911086028076695e-08,0.36148631785445773,4.9308251669296003e-06,1.7340102507368598e-07,1.2390324088582907e-05,1.6678420362250919e-09,4.4420063535121276e-06,0.0,0.0,0.0013988188368276369,0.00028868931681338739,154.0,0.0,0.72774408040438576,1.0,18.992705679019309,0.0073858737453330794,1.9911016857626472e-06,0.033357490850059839,0.050055097309496151,0.05270542814314555,0.0042016627917596406,1.7904369289463267e-08,0.00011409662636824692,0.096906160530085453,3.8942677273303025e-11,0.010669507283410019,6.5337323872036003e-05,0.01299277661053338,0.012691540163881562,4.558940701297665e-06,1.2263451593027222e-05,2.6934758647891364e-06,0.0024990740644417792,1.4756762190458318e-05,6.2781605606760128e-05,6.9284104508487662e-05,0.001265428486111102,1.9272160091516582e-07,7.4799131388549994e-13,5.1976732137958667e-12,1.6730478865007285e-10,2.6956337126251785e-06,1.1073059672500736e-05,8.3386602212970611e-07,1.8443531725424613e-06,2.5374623176599179e-07,1.0431175576860212e-07,1.2418350356421488e-12,1.6779704724477888e-07,3.3908547431019722e-07,6.5140023274035759e-06,2.9911955932634169e-08,3.7564164767179307e-09
2.9074682053839133e-08,0.3614865026720209,4.9560531893158402e-06,1.7551048537981786e-07,1.2598654001439e-05,1.7020074963119499e-09,4.5493663188700655e-06,0.0,0.0,0.0014093825367133576,0.00029381637754424057,154.0,0.0,0.72649572863605816,1.0,18.992666334638308,0.0074190478874076263,1.9879614556771176e-06,0.03341526987356367,0.050227068303976059,0.052953432214665565,0.0042089419562106843,1.7965835818490015e-08,0.00011448834002632717,0.097378224477481942,3.9010143646827969e-11,0.01076401856666174,6.5451676919697237e-05,0.013108981787291569,0.012800834933097274,4.5981889062353681e-06,1.2324163830321081e-05,2.7166644658900681e-06,0.0025299471354090796,1.5029598994263181e-05,6.4256558489128997e-05,7.0954750487327081e-05,0.0012809971184854652,1.9511425440694396e-07,7.5055926759728622e-13,5.2617706970262438e-12,1.6937426973613647e-10,2.731750334559042e-06,1.1293255391190423e-05,8.5048555033827144e-07,1.8823169173982114e-06,2.5905020510155627e-07,1.0742630635447308e-07,1.2673966958501352e-12,1.7250939371419263e-07,3.5018488072180468e-07,6.5451589974758155e-06,3.0785514350122471e-08,3.8661920669208352e-09
