Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198)
1.5452600273171428e-11,0.7706290524766118,6.9917409012900854e-14,1.3521519804767506e-19,1.3043743232348525e-19,3.2551280719025112e-30,8.8754712468239851e-24,0.0,0.0,1.0862798795800706e-12,4.7063439988284011e-21,154.0,0.0,0.99999842771108627,1.0,18.999999988071142,2.2203723196261658e-07,7.209666164142771e-09,5.8576384937986941e-07,5.9468833615354276e-07,7.1459416661894036e-08,1.0424742334948129e-08,2.5465786986266398e-13,1.5027710547082193e-09,7.9192429622603898e-08,2.220847432847389e-16,7.052907361348072e-12,2.6033688562233779e-12,3.2161587012210649e-14,3.2144852858091868e-14,1.0535351080545755e-17,8.4023367759635279e-15,6.198803009065352e-18,5.106436349258407e-13,7.4332449622685257e-32,7.1015625703130596e-32,7.1015680132858881e-32,6.8894928598928733e-17,7.477250661144701e-20,2.0696310423367671e-17,7.5360364864390983e-21,2.9802537075111701e-22,4.4736746119548052e-21,5.637493052714168e-24,9.3255197299055287e-27,3.1927527955610105e-28,1.5032192716797517e-31,3.038492277931206e-35,9.8556375398526582e-35,1.0189935635634645e-29,4.696708217960863e-36,7.5814997108670424e-15,2.4025990893200085e-21,2.8668177088113673e-23,2.7240562279973032e-25,1.5800090863421229e-26,2.9694931599152071e-24,8.8950000073971704e-31,5.0345644783505574e-31,1.9583411594689594e-28,2.1459970107783987e-33,3.499355427202664e-29,8.9958875682310403e-34,7.9253086248140422e-36,6.686741507540249e-33,5.8674347287077447e-33,5.8644015303733474e-33,6.1812806677234224e-37,2.915028742013181e-26,1.0960021746103843e-29,7.9899772649368929e-32,1.1626287666131068e-33,1.9695369118627902e-34,6.6478148596181488e-38,9.3221310723139238e-38,1.9015887264925577e-42,3.3887658896037282e-31,4.2642860150502429e-31,2.4150702676249627e-36,1.3169722116909106e-43,1.1849170227573341e-46,6.1416657317377509e-47,7.7566595095730417e-37,6.2830981374544125e-16,3.2105426022269288e-21,1.4255555977530129e-21
1.608555356786213e-11,0.7706290524725576,7.2793958064046473e-14,1.4674016810168191e-19,1.4135838118955965e-19,3.8097173211354056e-30,1.0012269996233086e-23,0.0,0.0,1.1740479704661993e-12,5.3184438340882852e-21,154.0,0.0,0.99999836331493264,1.0,18.99999998715041,2.3113202397276703e-07,7.2096657810317153e-09,6.0933288213432586e-07,6.1903945110132249e-07,7.452348631411411e-08,1.1275992295611763e-08,2.650856440383565e-13,1.5721526331239997e-09,8.258807968178572e-08,2.4021958745445956e-16,7.6423769326287122e-12,2.8182567405461482e-12,3.6251117294397366e-14,3.6232189445091274e-14,1.1893721497820802e-17,9.1360514412912915e-15,7.0341277736359153e-18,5.533236048795285e-13,9.8323193711193726e-32,9.393601007551215e-32,9.3936085031633926e-32,7.7882323973262041e-17,8.4302385544106106e-20,2.1651842887320852e-17,7.8895224326888937e-21,3.2293585506441402e-22,5.0521376270876803e-21,6.6336481727835663e-24,1.1431057608530223e-26,3.9142799118816439e-28,1.9200268944248225e-31,3.8960256850244134e-35,1.2084682300642075e-34,1.2493401970363029e-29,6.0063146996668278e-36,8.2435198535981732e-15,2.602124910987162e-21,3.2292449704893327e-23,2.9597065092839116e-25,1.7141753416413768e-26,3.3488324084479628e-24,1.001952547853915e-30,5.6710454942191365e-31,2.2992913145601245e-28,2.5203737821317e-33,4.1085698551044956e-29,1.0563185865858364e-33,9.3051621260152497e-36,7.8604241739612206e-33,7.1719237595059167e-33,7.1680640131079105e-33,7.8656825213358067e-37,3.462786445155918e-26,1.2966882417568948e-29,9.8499212146274206e-32,1.4941514931836899e-33,2.514505600989741e-34,8.5784817605353179e-38,1.2488768609303612e-37,2.6548071654561455e-42,3.8982730459975693e-31,5.1212887805763364e-31,3.0731781458720335e-36,1.838825740060692e-43,1.7238819754317904e-46,8.9367399169904108e-47,9.5183801713465255e-37,6.8672109984918404e-16,3.5091063381896879e-21,1.5581018098636825e-21
1.6718506862552835e-11,0.7706290524683634,7.5671503908682056e-14,1.5875373872470912e-19,1.5271967853824057e-19,4.4323040794132902e-30,1.1242290851966919e-23,0.0,0.0,1.26521027086608e-12,5.9836342030493787e-21,154.0,0.0,0.9999982989187689,1.0,18.999999986197892,2.4022681082886986e-07,7.2096653880944289e-09,6.3287011169840567e-07,6.4339055867687748e-07,7.7587555716795947e-08,1.2159031986421146e-08,2.7551341505564857e-13,1.6415367235582675e-09,8.5983729524535073e-08,2.5903167835057037e-16,8.255499609024727e-12,3.0414448221622131e-12,4.0671175627949709e-14,4.0649871123971284e-14,1.336338281910134e-17,9.9004804519490112e-15,7.9411211184569565e-18,5.9771631362107166e-13,1.2865403748755585e-31,1.2291367765237981e-31,1.2291377960421153e-31,8.763258861974549e-17,9.4606191891795443e-20,2.2607409947864152e-17,8.2435050876293438e-21,3.4880084358216402e-22,5.677868293466092e-21,7.7557020707159717e-24,1.389973378575272e-26,4.7604190261891342e-28,2.4288733329007757e-31,4.9475479880331741e-35,1.4698992117739926e-34,1.5194860298360805e-29,7.607133063625677e-36,8.9332509919574049e-15,2.8095068332120992e-21,3.6206296276716817e-23,3.2050273791262665e-25,1.853961381570491e-26,3.7590662334145037e-24,1.1233899366242698e-30,6.3583807049439475e-31,2.682871755638855e-28,2.9416513974405877e-33,4.7939507697318012e-29,1.2326575484972621e-33,1.0857543805944144e-35,9.1820128887477894e-33,8.698575835589168e-33,8.6937098964847632e-33,9.9161776816839343e-37,4.0855496657304212e-26,1.5237333877403504e-29,1.2040849150811854e-31,1.9009839140840305e-33,3.1782193283278464e-34,1.0955674195439485e-37,1.6536826371408575e-37,3.6574573379406883e-42,4.4581542102034475e-31,6.1041498465453597e-31,3.8743213362370833e-36,2.5335791709962709e-43,2.4709397836608935e-46,1.2811711764979204e-46,1.1589610378054418e-36,7.4776733155743143e-16,3.8211424983878756e-21,1.6966280276250582e-21
1.7351460157243538e-11,0.7706290524640302,7.8550046562710446e-14,1.7125782657675396e-19,1.6452148112026025e-19,5.1282316144067299e-30,1.2569219100232253e-23,0.0,0.0,1.3597655574509992e-12,6.704454581797411e-21,154.0,0.0,0.99999823452259506,1.0,18.999999985213744,2.4932159253092747e-07,7.2096649770716466e-09,6.5637571273547242e-07,6.6774165964193928e-07,8.065162487377829e-08,1.3073686756858486e-08,2.8594118324072255e-13,1.7109225642770386e-09,8.9379379155106193e-08,2.7851729522769571e-16,8.8922753807914811e-12,3.2729089339892971e-12,4.5434268638614776e-14,4.5410397364068752e-14,1.4948603694397534e-17,1.0695616884473237e-14,8.9226708037149915e-18,6.4382177403967894e-13,1.6665984667531748e-31,1.5922396395780414e-31,1.5922410104606107e-31,9.8178774265608373e-17,1.0571364878950917e-19,2.3563001114073439e-17,8.5979806932803672e-21,3.7561529781984704e-22,6.3526335131131045e-21,9.0137095050762158e-24,1.677633315151123e-26,5.7465738472040128e-28,3.0453058250321982e-31,6.2269982661499221e-35,1.7746226269552523e-34,1.8343543041878857e-29,9.5487688610437457e-36,9.6506867089326724e-15,3.0247338396385587e-21,4.0420291133428563e-23,3.4600052207189845e-25,1.9993847954662466e-26,4.2013877598726051e-24,1.2541402671004913e-30,7.0984271573320113e-31,3.1124838560577497e-28,3.4135790018203413e-33,5.5615743855425322e-29,1.4301710575203088e-33,1.259621819275617e-35,1.0663398104924054e-32,1.0474589548242736e-32,1.0468507833392559e-32,1.2393776838600563e-36,4.7900917045799938e-26,1.779336949524588e-29,1.4604898003527893e-31,2.3962113643229126e-33,3.9800691426302759e-34,1.3858361150963067e-37,2.1661959727893188e-37,4.9772827328533882e-42,5.0709680419192613e-31,7.2250321164997527e-31,4.8423371663156361e-36,3.4482216943154844e-43,3.4933370154508141e-46,1.81158594855888e-46,1.4010171191388403e-36,8.1144849585860279e-16,4.1466510173037747e-21,1.8411342217053524e-21
1.798441345193424e-11,0.7706290524595584,8.1429586041965316e-14,1.8425433862827165e-19,1.767639460216285e-19,5.9030456200663533e-30,1.3996741344696961e-23,0.0,0.0,1.4577126136511466e-12,7.4834816810616108e-21,154.0,0.0,0.99999817012641112,1.0,18.999999984198155,2.5841636907894238e-07,7.2096645647695459e-09,6.7984985894939249e-07,6.9209275453000671e-07,8.3715693777269386e-08,1.4019782915831722e-08,2.9636894882201633e-13,1.7803096217794837e-09,9.2775028564864373e-08,2.9867273778001528e-16,9.5527042387955114e-12,3.5126250092800594e-12,5.0552866560142492e-14,5.0526231263568126e-14,1.6653640347608758e-17,1.1521453817088784e-14,9.9816561708942302e-18,6.9163999924254487e-13,2.1389034674605419e-31,2.0434748592908392e-31,2.0434766831025194e-31,1.0955414027438704e-16,1.176544257187072e-19,2.4518609038348561e-17,8.952946618790881e-21,4.033742090752067e-22,7.0781904308348336e-21,1.0418091257269554e-23,2.0109122625255556e-26,6.8893514158755167e-28,3.7867528232645012e-31,7.7726584614804707e-35,2.1277769857497228e-34,2.1992534283457917e-29,1.1886888672549641e-35,1.0395820589112913e-14,3.2477949746912821e-21,4.4944949859498017e-23,3.7246264925433998e-25,2.1504631753263435e-26,4.6769883700386057e-24,1.3945298165822237e-30,7.8930315814220556e-31,3.5916577630744514e-28,3.9400479410997277e-33,6.4177468510860094e-29,1.6504838067085036e-33,1.4535470724862617e-35,1.2316923643778646e-32,1.2529290044295206e-32,1.2521749442670267e-32,1.5366805818065344e-36,5.5835107031292325e-26,2.0657833757279469e-29,1.7587584067825394e-31,2.9945456621065989e-33,4.9416182832287218e-34,1.7375500522935757e-37,2.8093074314604601e-37,6.6967082473392807e-42,5.739287476582556e-31,8.4967026890448888e-31,6.0039210431336513e-36,4.6399354910771948e-43,4.8761597002492444e-46,2.529122641836744e-46,1.6823298553614705e-36,8.7776455582633609e-16,4.4856317068400899e-21,1.9916203084384196e-21
1.8617366746624944e-11,0.770629052454949,8.4310122362202985e-14,1.9774517221340709e-19,1.8944723066569911e-19,6.7624942633605046e-30,1.5528545509300121e-23,0.0,0.0,1.5590502296050878e-12,8.3233293857328582e-21,154.0,0.0,0.99999810573021708,1.0,18.999999983151287,2.6751114047291707e-07,7.2096641620338676e-09,7.0329272308980622e-07,7.1644384371671549e-07,8.6779762422243182e-08,1.4997147726403987e-08,3.067967119603596e-13,1.8496975204273406e-09,9.6170677748239763e-08,3.1949432602898021e-16,1.0236786174326087e-11,3.7605690811199465e-12,5.6039403385311947e-14,5.6009799700441201e-14,1.8482736628106364e-17,1.2377984329549912e-14,1.1120948177894903e-17,7.4117100254001441e-13,2.721348240054057e-31,2.5999374255044524e-31,2.5999398279544034e-31,1.2179215139003803e-16,1.3045813860842269e-19,2.547422854723976e-17,9.3084010129293751e-21,4.3207259825861777e-22,7.8562864917540636e-21,1.1979631964524418e-23,2.3949972883634253e-26,8.2066048303972728e-28,4.6726678946399928e-31,9.6275221253177917e-35,2.534886619116894e-34,2.6198907173600445e-29,1.4683688809437909e-35,1.1168646218544743e-14,3.4786793431789882e-21,4.9790729619697754e-23,3.998877727808059e-25,2.3072141157490201e-26,5.187057712613749e-24,1.5448830497241763e-30,8.7440304476795803e-31,4.1240522100129697e-28,4.5250915543593715e-33,7.3690039055801953e-29,1.8952796786641772e-33,1.6690106972909151e-35,1.4155386017237148e-32,1.489420794505894e-32,1.4884927953059251e-32,1.8911465973071511e-36,6.4732332133981588e-26,2.3854418525413741e-29,2.1037923899163127e-31,3.7124522391836217e-33,6.0867383991997561e-34,2.1606833702597225e-37,3.6096370934050902e-37,8.9152762553078299e-42,6.4656994046364838e-31,9.9325361818686167e-31,7.3888454023844201e-36,6.1777894207436456e-43,6.7261122954912169e-46,3.4892303549698437e-46,2.0075803915055563e-36,9.467154579940734e-16,4.8380842941196742e-21,2.1480861665787836e-21
1.988327333600635e-11,0.77062905244532,9.0074185588242078e-14,2.2621734545612174e-19,2.1613689057425572e-19,8.7593007816124723e-30,1.8919757913060817e-23,0.0,0.0,1.7718923346104798e-12,1.0196127664178192e-20,154.0,0.0,0.99999797693779868,1.0,18.999999980964425,2.8570066779875594e-07,7.2096633904306254e-09,7.5008529140889608e-07,7.6514600590905916e-07,9.2907898934266132e-08,1.7044997094029019e-08,3.2765223130331629e-13,1.9884749181447773e-09,1.0296197543321313e-07,3.6312132067123512e-16,1.1675909244675732e-11,4.2810458429657286e-12,6.8165849411726838e-14,6.8129667495504599e-14,2.253002190281888e-17,1.4183098420628135e-14,1.3651894233672928e-17,8.4537139762786064e-13,4.3018611361976658e-31,4.1099495004504931e-31,4.1099535576792696e-31,1.4899098149594955e-16,1.5877256882601235e-19,2.7385489606722253e-17,1.0020770664331362e-20,4.9226804110584599e-22,9.5770376673054265e-21,1.5619135194828279e-23,3.3382078946004612e-26,1.144243566966475e-27,6.9667535478181686e-31,1.4462767368827407e-34,3.5350767764830544e-34,3.6532852544678346e-29,2.1937734391818116e-35,1.2797347076597145e-14,3.9638744994464911e-21,6.0487190739094895e-23,4.5762165923262174e-25,2.6378040694416153e-26,6.3153525776052171e-24,1.8767694224531085e-30,1.0622506430690341e-30,5.3637794699121397e-28,5.8877448913020971e-33,9.5840606484758499e-29,2.465351742260667e-33,2.1707348931814526e-35,1.8440566737381527e-32,2.0692318200227997e-32,2.0678547277268004e-32,2.8063421428171053e-36,8.5729582719566395e-26,3.1342931640488126e-29,2.9555847676145271e-31,5.5824169085267928e-33,9.035552252135905e-34,3.2670000190200777e-37,5.8098085408685624e-37,1.5351090186601769e-41,8.103216606280735e-31,1.3353247293362113e-30,1.0964580817174992e-35,1.063979407400389e-42,1.239120718768611e-45,6.4302349083641486e-46,2.8105056979141591e-36,1.0925215143459627e-15,5.5834037591817683e-21,2.4789565741495669e-21
2.1149179925387757e-11,0.7706290524351491,9.5842236365170958e-14,2.5668933425576256e-19,2.4459172705666376e-19,1.1168687777162979e-29,2.2772386216342688e-23,0.0,0.0,1.9982823260739248e-12,1.234450171731189e-20,154.0,0.0,0.99999784814533965,1.0,18.999999978654522,3.0389017450846403e-07,7.2096625864771931e-09,7.9675478080378388e-07,8.138481475149757e-07,9.9036034445062363e-08,1.9215871848922704e-08,3.4850774182429002e-13,2.1272534613984867e-09,1.0975327224905365e-07,4.0936924164437836e-16,1.3209644526730699e-11,4.8341494619569342e-12,8.1912359531060454e-14,8.1868697055900435e-14,2.7124164766482343e-17,1.6110903826096281e-14,1.6538310281963603e-17,9.5642306952177287e-13,6.6097485222864002e-31,6.3148982732766999e-31,6.3149049061568402e-31,1.8004700582998897e-16,1.9089279964296586e-19,2.9296766443033135e-17,1.0735083278484836e-20,5.5616237951392639e-22,1.1528674772258448e-20,2.0025691897356365e-23,4.5564259601030529e-26,1.5623418752965244e-27,1.0129483060087088e-30,2.1186022826803163e-34,4.8276019303815737e-34,4.9886915438933844e-29,3.1957938936259217e-35,1.4536738000403462e-14,4.480233340757458e-21,7.2592175671524963e-23,5.1919155564913762e-25,2.9912954637750755e-26,7.59575522479604e-24,2.2523592298946907e-30,1.274834383094347e-30,6.8635001503870332e-28,7.5366377781207511e-33,1.2263609407443094e-28,3.1550387654656055e-33,2.7776761977671055e-35,2.3630340652901084e-32,2.816826612454013e-32,2.8148324090464518e-32,4.0639373014616041e-36,1.1155381979557975e-25,4.0465250297869326e-29,4.0625333636572703e-31,8.1780132558430939e-33,1.3068924379430721e-33,4.8093446979634225e-37,9.0716771361014497e-37,2.5535637087510219e-41,1.0004484536303468e-30,1.7606434964567344e-30,1.5878096774145887e-35,1.770258054824359e-42,2.1961169273967877e-45,1.1400310613079267e-45,3.855017801993924e-36,1.2488660581416242e-15,6.3826063117678913e-21,2.8337440676740805e-21
2.2415086514769164e-11,0.7706290524244426,1.0161427481589159e-13,2.8917597574074061e-19,2.7481301184959332e-19,1.4043934509270948e-29,2.7115981630984914e-23,0.0,0.0,2.2382107622433164e-12,1.4790694853498848e-20,154.0,0.0,0.99999771935284032,1.0,18.999999976222931,3.220796606020614e-07,7.2096617393949674e-09,8.4330253945047185e-07,8.6255026919052527e-07,1.0516416895968428e-07,2.1508423914208178e-08,3.6936324380391432e-13,2.2660324940970992e-09,1.1654456820136141e-07,4.5820936959006687e-16,1.4837991957094466e-11,5.4196917461529475e-12,9.7377116242196415e-14,9.7325014700613663e-14,3.2298675733375061e-17,1.8161345239610479e-14,1.9802865706376378e-17,1.0743261312466023e-12,9.903815061677482e-31,9.462050664025307e-31,9.462061200625087e-31,2.1523511094909558e-16,2.2705384083268686e-19,3.1208050020203226e-17,1.1451335647343809e-20,6.2371682974195551e-22,1.372483397230831e-20,2.5298459911685642e-23,6.1053425504546967e-26,2.09415340367655e-27,1.440521020657946e-30,3.0352394370295643e-34,6.4718777547260014e-34,6.6875118813290979e-29,4.5528514077340596e-35,1.6386767731317161e-14,5.0276708428900486e-21,8.6187271419580487e-23,5.8458695290912748e-25,3.3678291452840995e-26,9.0377213753598453e-24,2.6741839515849236e-30,1.513587082666862e-30,8.6570942867296692e-28,9.5091277773193461e-33,1.5468166744610699e-28,3.9799337081849443e-33,3.5035437014520964e-35,2.9843308420029667e-32,3.7661716553133175e-32,3.7633454615569948e-32,5.7594293229061215e-36,1.4292099448527545e-25,5.1441037623154148e-29,5.4776615313921599e-31,1.1708061699538708e-32,1.8475155180375612e-33,6.9150725367442959e-37,1.3791102931493634e-36,4.1201873343971098e-41,1.2190677469799382e-30,2.2821291914258929e-30,2.2502508240316149e-35,2.8569510686644141e-42,3.7612796923176418e-45,1.9531918073589611e-45,5.1931266847385245e-36,1.4157484155968783e-15,7.2356885076741144e-21,3.2124471181578505e-21
2.368099310415057e-11,0.7706290524132059,1.073903010618411e-13,3.2369195786915379e-19,3.0680202227776988e-19,1.7441564481594697e-29,3.1980116768741229e-23,0.0,0.0,2.4916683048070416e-12,1.755753955174933e-20,154.0,0.0,0.99999759056030024,1.0,18.999999973670988,3.4026912607956776e-07,7.2096609100238028e-09,8.8972990075352778e-07,9.1125237123916281e-07,1.1129230244995303e-07,2.3921319983349747e-08,3.9021873737181705e-13,2.4048117127506622e-09,1.233358632589094e-07,5.096132998165226e-16,1.6560951473314193e-11,6.0374860536431632e-12,1.1465773643028343e-13,1.1459618145886169e-13,3.8086872189576956e-17,2.033436738011719e-14,2.346809905151019e-17,1.1990806985384587e-12,1.4511338228113046e-30,1.3864095359713971e-30,1.3864111674858659e-30,2.5483326033667641e-16,2.6748985492149822e-19,3.3119336158439958e-17,1.2169526304912231e-20,6.9489306589904317e-22,1.6179001650062816e-20,3.1542215137769299e-23,8.0475527570665292e-26,2.7612709793541326e-27,2.0086199613789436e-30,4.2633668519479364e-34,8.5347360049577631e-34,8.8188228642758079e-29,6.3588719306585778e-35,1.8347385034751086e-14,5.6061029145199525e-21,1.01353160908621e-22,6.5379745722301124e-25,3.7675459990506346e-26,1.065067989045311e-23,3.1447470153734267e-30,1.7799256823505589e-30,1.0780481599550551e-27,1.1844824803496521e-32,1.9261890317155015e-28,4.9565682211220179e-33,4.3628713760688378e-35,3.7205249902537825e-32,4.955515815704313e-32,4.9515867261889825e-32,8.0069924586382592e-36,1.8060296829941949e-25,6.4503161964180549e-29,7.2607181706160121e-31,1.6423122927864854e-32,2.5593012908306457e-33,9.7373616189127594e-37,2.0473683619820544e-36,6.4703049372580968e-41,1.4683174481280389e-30,2.9137031397314342e-30,3.1283902694681755e-35,4.4875218497780217e-42,6.2488419026375635e-45,3.2460616930303149e-45,6.8841803019939052e-36,1.5931678760280191e-15,8.1426467135591674e-21,3.6150641127699382e-21
2.4946899693531976e-11,0.7706290524014452,1.1317031522298312e-13,3.6025182106248963e-19,3.4056004131470093e-19,2.1421347070418194e-29,3.7394385735233838e-23,0.0,0.0,2.75864571773015e-12,2.0668455659243001e-20,154.0,0.0,0.99999746176771998,1.0,18.999999970999994,3.5845857094100325e-07,7.2096601145964776e-09,9.3603818350786373e-07,9.5995445377501691e-07,1.1742043490838757e-07,2.6453241358385039e-08,4.1107422257654771e-13,2.5435910031906335e-09,1.3012715741340806e-07,5.6355293885223994e-16,1.8378523013443481e-11,6.6873472771171221e-12,1.3385127601964294e-13,1.3377919772033416e-13,4.4521879982154476e-17,2.262991499124832e-14,2.7556419101158793e-17,1.3306868897741114e-12,2.0840717310661708e-30,1.9911228684181418e-30,1.9911253374851258e-30,2.9912242736989083e-16,3.1243416035446299e-19,3.5030623285365646e-17,1.2889654720787288e-20,7.6965321474946091e-22,1.8904516168107158e-20,3.8867285273954655e-23,1.0452923828308656e-25,3.5878126656185954e-27,2.7518417439356463e-30,5.8834345457339475e-34,1.1090828581488375e-33,1.1459795966934872e-28,8.7251761920606899e-35,2.0418538699630811e-14,6.215446386885983e-21,1.181696329731425e-22,7.2681278883623554e-25,4.1905869480272423e-26,1.2444033056715106e-23,3.6665241072802674e-30,2.0752514208294504e-30,1.3271615722596734e-27,1.4585584748167008e-32,2.3712568317037827e-28,6.1024099231148242e-33,5.3710156824590313e-35,4.584910333475345e-32,6.4276400828410912e-32,6.4222708801774135e-32,1.0941762117997945e-35,2.2542861194427129e-25,7.9897581620547781e-29,9.4785398477498387e-31,2.2620594751191507e-32,3.4816363793040851e-33,1.3458410854131849e-36,2.9756016464935197e-36,9.9178913193110127e-41,1.750355563264395e-30,3.6702982580994699e-30,4.2750264518793266e-35,6.880138687221178e-42,1.0103036043371427e-44,5.2499727671601545e-45,8.9954314269150307e-36,1.7811237089629735e-15,9.1034771946507298e-21,4.0415933937194516e-21
2.6212806282913383e-11,0.7706290523891662,1.1895431741780385e-13,3.9886995982193981e-19,3.7608835764210418e-19,2.6046299185961948e-29,4.3388404224884994e-23,0.0,0.0,3.0391338661106809e-12,2.4147448621599728e-20,154.0,0.0,0.99999733297509907,1.0,18.99999996821127,3.7664799518638786e-07,7.2096593158947845e-09,9.8222869205879509e-07,1.0086565168442623e-06,1.2354856635230822e-07,2.9102883789878365e-08,4.3192969943755892e-13,2.6823703191973096e-09,1.3691845068405306e-07,6.2000050103635953e-16,2.0290706515717316e-11,7.3690918285943157e-12,1.550542345816915e-13,1.5497050784047423e-13,5.1636634992979552e-17,2.5047932841264886e-14,3.2090105945930748e-17,1.4691448259089856e-12,2.9395506781765436e-30,2.8084563313916769e-30,2.8084599916784917e-30,3.4838652954820157e-16,3.6211923464828239e-19,3.6941910764422885e-17,1.3611720700895241e-20,8.47959850575994e-22,2.1914569612610561e-20,4.7389484324084238e-23,1.3398957975888558e-25,4.6005505926818111e-27,3.7107616983689381e-30,7.9908814423604792e-34,1.4223026717421548e-33,1.4696113348296954e-28,1.1782466655159963e-34,2.2600177538342965e-14,6.8556190036027385e-21,1.3671559223617379e-22,8.0362278076310958e-25,4.6370929523914483e-26,1.4427156868724101e-23,4.2419634780336348e-30,2.4009500084079503e-30,1.6170478490137872e-27,1.7775503170374443e-32,2.8891609017889387e-28,7.4358597060977006e-33,6.544153202328416e-35,5.5914944696006182e-32,8.230106605670214e-32,8.2228822924317096e-32,1.4722244143539424e-35,2.782848934100362e-25,9.7883230683684467e-29,1.2205406820139685e-30,3.0650060110767231e-32,4.659883260051329e-33,1.8292797824454378e-36,4.2429414966798022e-36,1.4875240036399634e-40,2.0673598543930491e-30,4.5678684414509715e-30,5.7520888241510537e-35,1.0321383124851541e-41,1.5940087866494786e-44,8.2859779666393089e-45,1.1602617853904536e-35,1.9796151768607151e-15,1.0118176179941092e-20,4.4920332871540347e-21
