Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448)
1.8856989932506883e-18,0.7141005756276548,1.6326098573062555e-19,9.5738881514250224e-32,9.5320446786667e-32,1.737494570715673e-49,1.6489533708958218e-42,0.0,0.0,7.4169986739621529e-20,1.2572376594448286e-34,154.0,0.0,0.99999999999918687,1.0,19.0,8.1900411622604006e-14,1.9393324913522013e-13,2.686387824556731e-13,2.686390193067036e-13,1.7526419302599804e-19,9.1474101172389336e-22,9.0664754334033959e-22,5.8860344735336605e-22,2.3005374507110681e-19,2.9010013044683645e-31,9.7027668507808859e-25,7.1005309432407208e-25,3.1303866756686054e-33,3.1303866693309163e-33,5.4888435416129163e-42,1.0773587213750147e-32,8.4884537898625771e-43,7.1002672633641492e-26,1.8557904482153959e-76,1.7556307110634044e-76,1.7556307110660688e-76,2.1992650453229022e-36,6.6502146285705283e-39,3.5969402016244622e-31,1.4839958066666135e-36,8.4876648165003114e-40,4.246755587308588e-45,1.760139148021623e-54,1.0225918635163282e-63,7.8323324637014042e-65,1.4944334361462019e-74,2.1686249951377386e-78,2.8281333443472698e-75,1.081992330348285e-66,5.0130860650848651e-74,8.2077519250731834e-33,1.6230427072378729e-33,4.7381288235777521e-42,1.0521039930793649e-42,8.3349499682281022e-43,6.4701659209282394e-47,2.4916952299952615e-51,1.3977570065310249e-51,1.1627389726378614e-57,6.733502821765324e-67,3.7555115822323169e-58,9.8191833003998663e-67,2.1785098586603033e-67,6.3190083268543649e-67,4.901997191599634e-68,4.9019971905222725e-68,2.2838633806011e-78,1.8436402374870202e-57,3.6391993606617854e-60,1.1959408770369792e-68,7.4618706685655367e-77,1.5397819036846242e-77,3.062614984461593e-86,7.2558838216110617e-87,8.5769116416181346e-98,3.8676044104189345e-61,1.7484772279173342e-67,9.9759493783622841e-78,1.182337291579315e-98,6.7685032089686411e-108,3.3999562509791895e-108,2.5042252025501619e-72,7.812836896242596e-35,1.0642053645022176e-43,1.0638837826290411e-43,8.0468069622794244e-44,4.953042979467804e-75,1.6106661969361833e-81,1.4880591990752401e-78,4.1386763196983576e-90
3.7730363001358255e-18,0.7141005756276549,3.2666381449236649e-19,3.8236743779405744e-31,3.8153019969300972e-31,1.3914071916897478e-48,1.320165331953126e-41,0.0,0.0,1.4840469672297237e-19,5.0322355698537518e-34,154.0,0.0,0.99999999999837308,1.0,19.0,1.6387197911940273e-13,3.8803416142231866e-13,5.3751095906636111e-13,5.3751143184546918e-13,7.0151224079733191e-19,3.6613478672462055e-21,3.5970790224358693e-21,2.3559456647401185e-21,9.2081283359877608e-19,2.2792934207699782e-30,3.8836353359640096e-24,2.8420628081944475e-24,2.5062127324712412e-32,2.5062127223227367e-32,8.7892486175956781e-41,8.6254058439703006e-32,1.359256610339968e-41,2.8419572811487122e-25,2.3802355966241737e-74,2.251770784401871e-74,2.2517707844087056e-74,1.7607493086968451e-35,5.3242152831956622e-38,2.7295842554203339e-30,1.1878583529900339e-35,6.7952586049735605e-39,6.8003090176141231e-44,5.6371577087420605e-53,6.5501525066347229e-62,5.0169548700460485e-63,1.9145142476999155e-72,2.778219138855856e-76,3.6227927208169977e-73,6.9306387605778145e-65,3.2138248126083456e-72,6.5711809831261036e-32,6.4964005441294022e-33,3.7933839607914594e-41,8.4232082763061649e-42,6.6727449519376958e-42,7.983772755939692e-46,3.9012873912813043e-50,2.1892394574968099e-50,2.8544416244141652e-56,3.2974087936862794e-65,9.2195142558940702e-57,4.8080677081560497e-65,1.065828591929001e-65,3.0945173604951781e-65,2.4006095185574555e-66,2.4006095174534918e-66,2.2340536197029972e-76,5.9046048036641855e-56,1.1655220367563513e-58,7.6605550025059741e-67,9.5594120418162225e-75,1.9726162877718846e-75,7.8470369027875528e-84,1.8591107098185812e-84,4.395179320044134e-95,1.2363146822520087e-59,1.117814189558574e-65,9.7583795983870563e-76,6.0588060676214229e-96,6.9369516062323692e-105,3.4845713101267471e-105,1.2263714478813117e-70,6.2550149033517597e-34,1.7036660418193351e-42,1.7026369531849656e-42,1.2885365083133623e-42,2.4256069220717134e-73,1.5755379783464523e-79,9.5462028627983378e-77,8.0911850548245793e-88
7.547710913906101e-18,0.7141005756276549,6.5346947291045844e-19,1.5282926478164714e-30,1.5266177672219731e-30,1.1136934837664857e-47,1.0565334923010987e-40,0.0,0.0,2.9687496797177796e-19,2.0135564901282086e-33,154.0,0.0,0.99999999999674549,1.0,19.0,3.2781511411189336e-13,7.7623350110981387e-13,1.0752553067856971e-12,1.0752562482184544e-12,2.8069524581033006e-18,1.4650160087551151e-20,1.4144106480907527e-20,9.4268348615040384e-21,3.6844372719514215e-18,1.7584874731561935e-29,1.5539599868312514e-23,1.1371953024004813e-23,2.0057318476966046e-31,2.0057318314525614e-31,1.4068353733507381e-39,6.9029225364098206e-31,2.1756895122556448e-40,1.1371530887753572e-24,3.0497925638152085e-72,2.8851907787161831e-72,2.8851907787336974e-72,1.409134614715137e-34,4.2609903086102061e-37,1.9773224697430663e-29,9.5026277572767918e-35,5.4382175031337903e-38,1.0884817343152688e-42,1.8046319120824097e-51,4.1938493758683539e-60,3.2121928725714287e-61,2.4516106875941852e-70,3.5576189327104819e-74,4.6383076855326532e-71,4.4374623740713145e-63,2.0586077878742144e-70,5.2589239414447329e-31,2.5994063684019343e-32,3.0358599229090764e-40,6.741093136734347e-41,5.3397709828846408e-41,1.0876525646044314e-44,5.9785955640191211e-49,3.3570927910886737e-49,7.746015093725615e-55,1.7859094830336858e-63,2.5018727076032312e-55,2.603659692921817e-63,5.7619300065495049e-64,1.6761159422503332e-63,1.3002940953838619e-64,1.300294094147033e-64,2.4177570053292802e-74,1.8902629934420674e-54,3.731228577201845e-57,4.9048365999292494e-65,1.2241283587674484e-72,2.5260286452880925e-73,2.0096893258927484e-81,4.7613681708880887e-82,2.2513005204883222e-92,3.9540785102107165e-58,7.1501009754169693e-64,1.0560798732270226e-73,3.1034441022578542e-93,7.1064992822286381e-102,3.5697385779779355e-102,6.6426635422857133e-69,5.005904702941668e-33,2.725538586917796e-41,2.7222494815613848e-41,2.0624942792923664e-41,1.3138331404081997e-71,1.7050913677703127e-77,6.1224568547925309e-75,1.7502220013277684e-85
1.509706014144665e-17,0.714100575627655,1.307080793325083e-18,6.1108156130624644e-30,6.1074651616132672e-30,8.9118647970663889e-47,8.453873206830382e-40,0.0,0.0,5.9381891559776661e-19,8.0555913838023483e-33,154.0,0.0,0.99999999999349021,1.0,19.0,6.5570138409244725e-13,1.5526222410652435e-12,2.1507439802162091e-12,2.1507458473613552e-12,1.1229555460797574e-17,5.8610175904676584e-20,5.468778955976966e-20,3.7713345377778822e-20,1.4740040419205405e-17,1.3122986743411387e-28,6.2168517126677147e-23,4.5495215730795671e-23,1.6048901749546882e-30,1.604890148959489e-30,2.2513408463945973e-38,5.5233490965215792e-30,3.481791476347664e-39,4.5493527791859843e-24,6.8378899874566759e-70,6.4688390209627756e-70,6.4688390210411819e-70,1.127521852803604e-33,3.4094395516045251e-36,1.328209106352522e-28,7.5973932938544147e-34,4.3513128864403848e-37,1.7418913035154877e-41,5.7759258802855428e-50,2.6845860766021128e-58,2.0562036467037808e-59,3.1386781228423736e-68,4.5546473116609654e-72,5.9360998702278987e-69,2.8405287944185312e-61,1.7109018432661259e-68,4.2079094246310028e-30,1.0399317753906941e-31,2.4291489814606605e-39,5.3938451594571253e-40,4.2719033877557983e-40,1.5881797728198365e-43,8.8152502993626048e-48,4.9555630470965121e-48,2.2562308732242177e-53,1.0388779321733092e-61,7.2873629556369632e-54,1.5140610884186249e-61,3.339383246029311e-62,9.7512002807018021e-62,7.5650790546332604e-63,7.5650790400575313e-63,2.8114723834599198e-72,6.0500798626472119e-53,1.1942374038699006e-55,3.1397482892402288e-63,1.5672128432444869e-70,3.2339928222832225e-71,5.1458101069715225e-79,1.2191668793871011e-79,1.1529090236419496e-89,1.4654244140156182e-56,5.2884562548497159e-62,1.2280553388083633e-71,1.5892985952777943e-90,7.2785918821138884e-99,3.6561842510043241e-99,3.8646865963055796e-67,4.0054711411805656e-32,4.3571582101381917e-40,4.3466650624718636e-40,3.3006518120003031e-40,7.6438391173594578e-70,1.9827514242090834e-75,5.1859661640195714e-73,4.0681584595744367e-83
3.019575859652775e-17,0.7141005756276548,2.6143034484680942e-18,2.4438552967158602e-29,2.4431849089100228e-29,7.130491445510585e-46,6.763740771423361e-39,0.0,0.0,1.1877204313629566e-18,3.222542226606123e-32,154.0,0.0,0.99999999998697964,1.0,19.0,1.3114739240358458e-12,3.1053599643157971e-12,4.3017212390446163e-12,4.3017249198762425e-12,4.4921220397792621e-17,2.3445975182858876e-19,2.0493300424767411e-19,1.5086459984600108e-19,5.8964097613280465e-17,9.2465575408592497e-28,2.4869429896366073e-22,1.8199566322819244e-22,1.2840339788982634e-29,1.2840339373034975e-29,3.602339719244263e-37,4.4190384681250437e-29,5.5713688202064924e-38,1.819889180532932e-23,8.783494286930271e-68,8.309436202785255e-68,8.3094362029870212e-68,9.0210323315464286e-33,2.7278104855036159e-35,8.0211489154061269e-28,6.0686695157321412e-33,3.4812410416958624e-36,2.7872012926532797e-40,1.8484198733958027e-48,1.718253351447235e-56,1.3160609509877626e-57,4.0177886309839862e-66,5.8303571682287078e-70,7.5933672842277799e-67,1.8180636235989093e-59,1.0991285329696069e-66,3.3666011852712334e-29,4.1600653786382937e-31,1.9435033752953521e-38,4.3154001597752226e-39,3.4166881612719981e-39,2.4188358379896519e-42,1.2183195785899226e-46,6.8613899054441175e-47,6.8622630587775528e-52,6.3127630256888834e-60,2.2164309712443548e-52,9.1940502614130707e-60,2.0143132589464829e-60,5.9266719321996696e-60,4.5983497164672625e-61,4.598349698458732e-61,3.4165674277737251e-70,1.9362075897757998e-51,3.8219179378124161e-54,2.0096307418212883e-61,2.0062256737981174e-68,4.1399049367441161e-69,1.3174150599841624e-76,3.1213692450794003e-77,5.9034665670911729e-87,4.7087786355667004e-55,3.4055634405396396e-60,1.4923617585026752e-69,8.137998025360828e-88,7.4540015035778058e-96,3.7442962097185816e-96,2.3491079896557549e-65,3.2046600713538261e-31,6.9575154725473269e-39,6.9241511393712928e-39,5.2815464861612483e-39,4.6462112763623e-68,2.4094800303875706e-73,3.3444908703423359e-71,9.8807600638101684e-81
6.039315550668995e-17,0.714100575627655,5.2287488160091552e-18,9.7744803312158744e-29,9.7731374335855488e-29,5.7049093846085742e-45,5.4112495626160651e-38,0.0,0.0,2.3755779449438847e-18,1.2891040829631874e-31,154.0,0.0,0.9999999999739585,1.0,19.0,2.6230190038518046e-12,6.2106763923187733e-12,8.6036754045711327e-12,8.6036826171333688e-12,1.7968693544912322e-16,9.3787691179073635e-19,7.2674937069613747e-19,6.0347448577489503e-19,2.3585908637061251e-16,5.9612507072012318e-27,9.948176130799614e-22,7.2801219042333981e-22,1.0272758368054459e-28,1.0272757702561473e-28,5.7634860733115572e-36,3.5353020137872214e-28,8.9144378156324964e-37,7.2798526674908628e-23,1.1244238654948644e-65,1.0637370594704391e-65,1.0637370595220988e-65,7.2171701301600946e-32,2.1823517655855735e-34,4.2857413164780553e-27,4.8395230368943603e-32,2.7849013881134544e-35,4.459402282050699e-39,5.9148019803825364e-47,1.0996573392746934e-54,8.4226005587017153e-56,5.1426574019819504e-64,7.4626980930248938e-68,9.7055771814443777e-65,1.1635345533024166e-57,7.0358308139428758e-65,2.6933352203551769e-28,1.6640936555052545e-30,1.5548759960037563e-37,3.452346938237539e-38,2.7316275672517268e-38,3.7705138985637884e-41,1.5301541460303158e-45,8.6391744296917416e-46,2.1376793746865904e-50,3.9290131207783267e-58,6.9044546997154367e-51,5.714641824815522e-58,1.2355990543386055e-58,3.6903746034136293e-58,2.8637360245029193e-59,2.8637360018760613e-59,4.2546511243745374e-68,6.1960524065712675e-50,1.2230501858384279e-52,1.2862031675635781e-59,2.5680488600372779e-66,5.2992315659732955e-67,3.3724846721176732e-74,7.9909562408509884e-75,3.0226700097436472e-84,1.5068688111401202e-53,2.1798550554499963e-58,1.8584379697677039e-67,4.1667863323631567e-85,7.6331380247953461e-93,3.8342804265666069e-93,1.4629660489875011e-63,2.5638160227631114e-30,1.108600729585523e-37,1.0980605631814031e-37,8.450796520829126e-38,2.8935282046886977e-66,3.0005098874487134e-71,2.1565403015763847e-69,2.4582495695511256e-78
9.059055241685215e-17,0.7141005756276549,7.8431942408052516e-18,2.0770183923635378e-28,2.0768165783735198e-28,1.6937016220283398e-44,1.5472980554768697e-37,0.0,0.0,3.563489940573128e-18,2.7394301931227534e-31,154.0,0.0,0.99999999996093736,1.0,19.0,3.9345640835969262e-12,9.3158338099662925e-12,1.2905629217967517e-11,1.2905639910871926e-11,3.8183158530539704e-16,1.9930119112577951e-18,1.4256431428298158e-18,1.2823861946461801e-18,5.0119642049996298e-16,1.519795950470805e-26,2.1140126426352828e-21,1.5470442936839521e-21,2.9374024743354478e-28,2.9374022293971661e-28,2.1212722297731762e-35,1.0108718790603553e-27,3.2811059194782908e-36,1.5469871666853146e-22,5.8016329307561858e-65,5.4885102901480277e-65,5.4885102904651927e-65,2.0636851367524653e-31,6.2402378001644642e-34,1.0050384079643747e-26,1.3812577033071513e-31,7.9628071509507717e-35,1.6413134557221637e-38,2.7004310834749315e-46,6.0417476137826994e-54,4.6275531468955965e-55,3.3176748439887873e-63,4.8143999411795197e-67,6.2586731998666203e-64,6.3927025537075214e-57,3.5125841924237076e-64,7.7012284213587673e-28,3.5362410430925207e-30,4.4460269224139771e-37,9.871449742287047e-38,7.807801869507535e-38,1.3793886360267125e-40,5.0623471479729901e-45,2.8610342933769299e-45,9.7070278082434689e-50,2.1479241520191257e-57,3.1352565152703603e-50,3.122634467481549e-57,6.7207421322429776e-58,2.0177822729075474e-57,1.5658920226552742e-58,1.5658920080885209e-58,2.733228269413585e-67,2.8289000587906342e-49,5.5840160882020095e-52,7.0668005687592238e-59,1.6567480063096909e-65,3.4187376827042894e-66,2.5044304320880242e-73,5.9342345235644908e-74,2.5425745844844956e-83,6.6616162611126437e-53,1.1666077220670452e-57,1.1938781929457495e-66,3.5049691560415565e-84,7.1777984095926386e-92,3.6055541410686809e-92,7.9995144071308019e-63,7.3309454140013313e-30,4.0722252262339039e-37,4.0243538222698593e-37,3.1104705535683541e-37,1.5821795700914421e-65,1.9275530354471194e-70,1.074926761784458e-68,1.818212933075977e-77
1.5098534623717654e-16,0.7141005756276549,1.3072085319417547e-17,5.742191329405483e-28,5.7418526517890741e-28,7.9342209438027346e-44,7.1109070353105574e-37,0.0,0.0,5.9395318600077265e-18,7.5741698047664271e-31,154.0,0.0,0.9999999999348953,1.0,19.0,6.5576542428038195e-12,1.5525512668974234e-11,2.1509535436241114e-11,2.1509553120348397e-11,1.0556090240852625e-15,5.5101519225600361e-18,3.2957111077490694e-18,3.5453724996129296e-18,1.3856042419798161e-15,5.3252301661087047e-26,5.8446893244400112e-21,4.2771703553882064e-21,1.3499397450737497e-27,1.3499395566409556e-27,1.6318829002390414e-34,4.6454365321302813e-27,2.5244504051941592e-35,4.2770130430020093e-22,3.9111029602232524e-63,3.7000150017704185e-63,3.7000150021315636e-63,9.4840689196669325e-31,2.8678212285948429e-33,3.0946541145293086e-26,6.3125677207668909e-31,3.6589517195042704e-34,1.2626918882179489e-37,3.5149505571110376e-45,1.3469676946261986e-52,1.0316824845861915e-53,1.2831799115833328e-61,1.8620721159847454e-65,2.4147374363493079e-62,1.4252109494776911e-55,1.0908747111166624e-62,3.5390803298752576e-27,9.7767759501892643e-30,2.0432563516896294e-36,4.5363026987599519e-37,3.5840105268059558e-37,1.0515301383305977e-39,2.91096107397563e-44,1.6485807768254901e-44,1.2511174653109621e-48,4.7340124172679053e-56,4.0409626905016813e-49,6.8664496628004865e-56,1.4455059253186364e-56,4.4506319040490754e-56,3.4548751145505214e-57,3.4548750587516217e-57,1.0456698603324685e-65,3.682514808456136e-48,7.2689689987109497e-51,1.5756412669015676e-57,6.4084090490386931e-64,1.3223848305323791e-64,1.7014276838361175e-71,4.0319525978275811e-72,3.0697317730471239e-81,1.0742006708098667e-51,3.1760102795676275e-56,4.5675015779554685e-65,4.2316619571998431e-82,1.556060279689957e-89,7.8164084204238391e-90,1.7649798892275921e-61,3.3690005647390084e-29,3.1109400624474757e-36,3.0499702466688275e-36,2.393207737468114e-36,3.4907800416629825e-64,7.3743058280136257e-69,3.4136876671866366e-67,1.2192525819917826e-75
2.053406606754685e-16,0.7141005756276549,1.7778087475161003e-17,1.0225044205697586e-27,1.0224580368674441e-27,1.8309724187847313e-43,1.6006651511834891e-36,0.0,0.0,8.0781456203293946e-18,1.3487839084777934e-30,154.0,0.0,0.99999999991145738,1.0,19.0,8.9184353858611455e-12,2.111370997503455e-11,2.9253049894948164e-11,2.9253074013525159e-11,1.8796696276673573e-15,9.8119849886280287e-18,5.2425550475424171e-18,6.3131792675223288e-18,2.4672754307685933e-15,1.0430456280934804e-25,1.0407702004805392e-20,7.6164032584849194e-21,3.038713953466849e-27,3.0387134345482822e-27,4.4939517360464806e-34,1.0456602141922357e-26,6.9523393261594415e-35,7.616123881295901e-22,2.2366682564492014e-62,2.1159519936012107e-62,2.1159519938262969e-62,2.1348648077321743e-30,6.4554647765720579e-33,5.7361733056649673e-26,1.4165771591069892e-30,8.2356630859932438e-34,3.4773057241801985e-37,1.1490801228442698e-44,5.0845191280426159e-52,3.8943840278646823e-53,5.4540631709190834e-61,7.9146100420989058e-65,1.0257775827479869e-61,5.3798711147746111e-55,4.9632500837496944e-62,7.9662599394183099e-27,1.7409610240919742e-29,4.599368510422363e-36,1.0210826683760096e-36,8.0623476113831802e-37,2.8880564230349653e-39,7.0830679635257519e-44,4.0146022016881778e-44,4.0802750584093721e-48,1.7827216451601911e-55,1.3178809353688708e-48,2.5839740734965061e-55,5.4039944812497266e-56,1.6763951458839955e-55,1.3014390698299874e-56,1.3014390461659531e-56,4.4367745101749666e-65,1.2039015204564616e-47,2.376395857569883e-50,5.9478762448131495e-57,2.7239065228753839e-63,5.6208169025448564e-64,7.9602519080706309e-71,1.8864140375881672e-71,1.5488666060354223e-80,3.9835211403594174e-51,1.3429396488954724e-55,1.9379897370112885e-64,2.1351311630844951e-81,8.3114133045892948e-89,4.1749926167633347e-89,6.6486928396161868e-61,7.58352401762439e-29,8.5397549665947916e-36,8.3420437529605867e-36,6.5909504210887443e-36,1.3149608651615811e-63,3.1289094928258108e-68,1.5626675175878736e-66,5.6944330945595746e-75
2.5969597511376044e-16,0.7141005756276549,2.2484089826715095e-17,1.596134630685816e-27,1.5960754591206455e-27,3.525543275911488e-43,3.0253701763268404e-36,0.0,0.0,1.0216945707784926e-17,2.1055440019951252e-30,154.0,0.0,0.99999999988801946,1.0,19.0,1.127921652867621e-11,2.6701363631675325e-11,3.6996563149382752e-11,3.6996593947084229e-11,2.9340958491803708e-15,1.531668049514673e-17,7.3747041554960763e-18,9.8548220405114936e-18,3.8513271128423313e-15,1.7368580594777279e-25,1.6246609625155984e-20,1.1889341151191872e-20,5.7433832388250758e-27,5.7433820701494575e-27,1.0120908244902501e-33,1.9763170499442064e-26,1.5658479462485363e-34,1.188890623159416e-21,6.9065572338012195e-62,6.5338002262862741e-62,6.5338002271138885e-62,4.0350467288463087e-30,1.2201282910414618e-32,9.1841408389374503e-26,2.6687928660278424e-30,1.5564721556514602e-33,7.8314238442036014e-37,3.042661471542966e-44,1.5649611766182391e-51,1.1986502343893077e-52,1.93266883180693e-60,2.8045735372718897e-64,3.6316476170959638e-61,1.6558674720918402e-54,1.44017180087804e-61,1.5056377897963601e-26,2.7176712019117716e-29,8.6931284104481427e-36,1.9298409148425963e-36,1.5227988396722311e-36,6.4906572310353335e-39,1.4166055151501911e-43,8.0343531187421107e-44,1.0781919031589739e-47,5.473696985693382e-55,3.4824330673540435e-48,7.9265466357074186e-55,1.643285540523973e-55,5.1488375504428855e-55,3.9976634815647296e-56,3.9976633977749593e-56,1.5691363299522077e-64,3.1879574610132447e-47,6.2927451528640793e-50,1.8307610098705939e-56,9.6525936555230077e-63,1.9918225704237494e-63,3.2217781736396132e-70,7.6352138847457627e-71,7.1145276833133031e-80,1.0420148512644987e-50,4.1533370267882027e-55,6.8540109409159259e-64,9.8074618736921338e-81,4.3112242675986333e-88,2.1656160727961843e-88,2.0422914229371798e-60,1.4333205340245945e-28,1.9164499094712236e-35,1.8646051075622609e-35,1.4844672013810625e-35,4.0391843765987459e-63,1.106585334616536e-67,4.545372234084879e-66,2.2990839634132669e-74
3.140512895520524e-16,0.7141005756276549,2.7190092363233058e-17,2.2881664620995393e-27,2.2880941952025557e-27,5.9944861889327587e-43,5.0568014364548255e-36,0.0,0.0,1.2355921800955702e-17,3.0185486260704104e-30,154.0,0.0,0.99999999986458155,1.0,19.0,1.3639997671262428e-11,3.2288503800224768e-11,4.4740075266255309e-11,4.4740113025784376e-11,4.2061071488802969e-15,2.195760611094506e-17,9.6303235541135042e-18,1.4127403321945054e-17,5.5209834084212639e-15,2.6058908299910374e-25,2.3290735118674912e-20,1.7044262050031337e-20,9.5998649649635563e-27,9.5998627189487903e-27,1.9450677797821121e-33,3.3032604347113773e-26,3.0094698671665156e-34,1.7043640200729564e-21,2.1285837151614001e-61,2.0137009356384124e-61,2.0137009359072501e-61,6.7444436271368021e-30,2.0394019482089346e-32,1.3394064391501964e-25,4.4474049300913163e-30,2.6013925336900143e-33,1.505088943252258e-36,6.6460118465691251e-44,3.8468500973963681e-51,2.946416816020138e-52,5.3015412795584477e-60,7.693284516563269e-64,9.9543552080162317e-61,4.0703081408495776e-54,3.8108952470941717e-61,2.5165566115837564e-26,3.895985504272824e-29,1.4530258495601303e-35,3.2255416214309164e-36,2.543684433508006e-36,1.2454780587614523e-38,2.4647337648632323e-43,1.3985664536869168e-43,2.3515222902861219e-47,1.3430351206154572e-54,7.595140133364515e-48,1.943286689103647e-54,3.9979687800859692e-55,1.2636750401559968e-54,9.812421922755779e-56,9.8124216931941677e-56,4.2983056266946076e-64,6.963643525578865e-47,1.3745603187544554e-49,4.5003626208650205e-56,2.6478985600058626e-62,5.4639590576243924e-63,9.7918355618394635e-70,2.3206132308936602e-70,2.3811402755601706e-79,2.4018907559644033e-50,1.0593388031180651e-54,1.8775063218439817e-63,3.2824305484067164e-80,1.5805750888156424e-87,7.9395520173979179e-88,5.0129070034256983e-60,2.3957159306575836e-28,3.6712149423855516e-35,3.5589542218111804e-35,2.8530843703813587e-35,9.9143055119208402e-63,3.0312398440471556e-67,1.2072358705996018e-65,6.9747498765956954e-74
4.227619184286363e-16,0.7141005756276549,3.6602097858075672e-17,3.9422430129294636e-27,3.9421437088685549e-27,1.3254665444417011e-42,1.0795718856342176e-35,0.0,0.0,1.6634275365067539e-17,5.200909033301598e-30,154.0,0.0,0.99999999981770571,1.0,19.0,1.8361559955913e-11,4.3461613271187737e-11,6.0227096905813861e-11,6.0227149335086055e-11,7.2462717309800222e-15,3.7830606488050622e-17,1.4321833919318791e-17,2.433936642618236e-17,9.5115375295344943e-15,4.7465494718864405e-25,4.0127462986607192e-20,2.9365448981103033e-20,2.0494659395949135e-26,2.049465358843835e-26,5.0292914304703141e-33,7.0518059833299037e-26,7.7821935584192349e-34,2.9364382379029307e-21,1.3441249604646726e-60,1.2715805689180883e-60,1.2715805690992812e-60,1.4398664073341146e-29,4.3538996902140016e-32,2.3551626763265388e-25,9.4486611700082345e-30,5.5530081579820607e-33,3.8917420859925586e-36,2.0464644079407814e-43,1.3918719015456832e-50,1.0660761115746671e-51,2.229570816896872e-59,3.2354290153370844e-63,4.1812905949466286e-60,1.4727238560652653e-53,1.7903670274038152e-60,5.3723493237990092e-26,6.7123684420592075e-29,3.1020499733045035e-35,6.8857617609238503e-36,5.4248854195329177e-36,3.2140142051131796e-38,5.5238761937925494e-43,3.1363573942648881e-43,7.2269563592839666e-47,4.8475130300894961e-54,2.334221642428726e-47,7.0051377942043771e-54,1.4242099928708335e-54,4.5630347787914873e-54,3.5437489490890948e-55,3.5437488527834308e-55,1.8044135947305721e-63,2.1444012239620863e-46,4.2328444729283594e-49,1.6284095175715607e-55,1.1136279402426649e-61,2.2979754388072687e-62,4.7430759791533162e-69,1.124136580228778e-69,1.3183172644052534e-78,8.7910022913424725e-50,4.3632256465947901e-54,7.8817055498999094e-63,1.8173162917388197e-79,9.9349851300069684e-87,4.9905465393282615e-87,1.8104433017746294e-59,5.1144891742821685e-28,9.4440735892093432e-35,9.1030793131879441e-35,7.3778930849612666e-35,3.580526597650463e-62,1.2724982451629711e-66,5.7028790159319916e-65,3.3701036173876429e-73
5.314725473052203e-16,0.7141005756276549,4.6014104036619916e-17,6.033980631563192e-27,6.0338527307632681e-27,2.483380275723473e-42,1.9630872043269627e-35,0.0,0.0,2.091327951785331e-17,7.9609242766829227e-30,154.0,0.0,0.99999999977082987,1.0,19.0,2.308312223971767e-11,5.4632825072331625e-11,7.5714114340488154e-11,7.5714182736107937e-11,1.1090553570910329e-14,5.7903567803228764e-17,1.9218380472906224e-17,3.7252909296351734e-17,1.4557584980212285e-14,7.5415160723648308e-25,6.1419165688560643e-20,4.4946801432060213e-20,3.7267361960381175e-26,3.7267349662686957e-26,1.0649656499691159e-32,1.2822457675014601e-25,1.6480377269089422e-33,4.4945176057607783e-21,4.8252202789509916e-60,4.5647960809122879e-60,4.5647960816400602e-60,2.6182470757861336e-29,7.9171044310783358e-32,3.6525745113161643e-25,1.7102861279715573e-29,1.0096389329516493e-32,8.2410353322143378e-36,4.9648309575725668e-43,3.8160569262210825e-50,2.9228316957340186e-51,6.8290629416388445e-59,9.9099672830483848e-63,1.2794671838249525e-59,4.0377267325201069e-53,5.5548954752200377e-60,9.7686637937295172e-26,1.0273961789130449e-28,5.6407468997013361e-35,1.2520312728453494e-35,9.8549775560827627e-36,6.795581885172521e-38,1.038799680307732e-42,5.900774644206743e-43,1.750822854301088e-46,1.3266203774128982e-53,5.6549508982494689e-47,1.9150567755231647e-53,3.8552351154021792e-54,1.2492178402515719e-53,9.7029708957684987e-55,9.7029706011843981e-55,5.5199829097743923e-63,5.2027056811834813e-46,1.0269629704301665e-48,4.4647563940317954e-55,3.4111107812783383e-61,7.0388290676356194e-62,1.6073282889076633e-68,3.809600311938636e-69,4.9022636003250257e-78,2.3597628158611797e-49,1.3149469228570138e-53,2.4111367849795494e-62,6.7578298386795376e-79,4.0251878866757658e-86,2.0219344051543007e-86,4.957138358656562e-59,9.2999809519373629e-28,1.990548220523551e-34,1.9087989136782349e-34,1.5624375670631537e-34,9.8036297264874588e-62,3.8927570046098726e-66,1.774558937927783e-64,1.1400609240896343e-72
