Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508)
1.6312055152079253e-09,0.528044988403246,6.7524218328229216e-09,6.4990469650676047e-12,1.1332023513301658e-11,4.6733626289692335e-17,1.1575663495543889e-13,0.0,0.0,9.9502883330465391e-07,1.6522995076840707e-10,154.0,0.0,0.99548984160413345,1.0,18.999858404591297,0.00023231147286361466,5.909756434808121e-07,0.0010271591292303956,0.0011701766973787517,0.00074609875132494231,0.00013823235255788066,3.6102855934549576e-10,2.3339646178287348e-06,0.0011786570011446458,1.5679811169418712e-12,6.8169716600686133e-06,1.0822615582136413e-06,6.0268299706766232e-06,6.0239802580738473e-06,1.7669524912166215e-09,7.0437342706443657e-08,1.0795989830335559e-09,5.2649673488067082e-07,4.8901036208666936e-13,4.8759654610050832e-13,4.8848197679241838e-13,3.067541850443939e-08,1.9919718805775013e-11,1.829189428413725e-14,6.2734944228218705e-16,1.894261144290997e-15,5.9520715051981457e-12,1.1158842468336408e-12,7.537733339030289e-14,3.3819492206855597e-14,1.8873261867963421e-15,7.7136885597850373e-18,1.8566350811176137e-20,3.2755552354281822e-16,5.1785094238200959e-18,4.3988644768486494e-08,3.5484860013797385e-14,4.6846437233104805e-15,1.8114111571185829e-17,6.915656964200246e-18,1.8182925204747174e-14,7.5066509220885752e-23,4.306084000314627e-23,1.8603698677910798e-16,3.8089325120922814e-21,8.2583272120853597e-17,1.7529019826405683e-21,1.363296368929357e-22,1.3481753215991932e-20,1.0289200841328055e-17,1.0078612190774849e-17,2.1058865055320718e-19,2.3076135454470198e-13,1.8421883375858557e-16
1.6745726085722013e-09,0.5280449780870672,7.0202567874560973e-09,6.9088242381895662e-12,1.2338750476622031e-11,5.249101084989402e-17,1.2876525393420276e-13,0.0,0.0,1.048458927673305e-06,1.833961868968342e-10,154.0,0.0,0.99537020116014652,1.0,18.999854582415878,0.0002384607551232809,5.90910856552296e-07,0.0010540852751774882,0.0012011264334228638,0.00076588741688377298,0.00014193663512966311,3.7057725436083594e-10,2.3957272158672643e-06,0.0012099349652104649,1.6099991040516965e-12,7.1830514600978065e-06,1.113235229825091e-06,6.3763939814182731e-06,6.3733786678117088e-06,1.8694462157691136e-09,7.3172300294522135e-08,1.1422368447660366e-09,5.5559873270093817e-07,5.6190893701968369e-13,5.6125947333146571e-13,5.6230744395856805e-13,3.3181570932396604e-08,2.1126092311107438e-11,1.8775944004035937e-14,6.5956631022997303e-16,2.0405675243317271e-15,6.5326937607431793e-12,1.2522930708601594e-12,8.5044768837668584e-14,3.8645294144915408e-14,2.1948077054431969e-15,9.1472866080981216e-18,2.12156533727538e-20,3.7647947601823346e-16,6.1097145231118709e-18,4.5686249978669358e-08,3.7288863578717322e-14,4.9277942233802481e-15,1.9035147716955258e-17,7.4255946658477536e-18,1.9573962868895235e-14,7.8962741367541256e-23,4.5295858398526769e-23,2.0566625501283347e-16,4.2108286865298197e-21,9.1029255368622173e-17,1.9321756413630573e-21,1.5027239344980054e-22,1.4860624892312157e-20,1.1653525431446475e-17,1.1408642769684967e-17,2.4488266176151123e-19,2.5937732751495988e-13,2.1088047379926478e-16
1.7179397019364772e-09,0.5280449678069536,7.2924756896727372e-09,7.3338898435137362e-12,1.3412080085018169e-11,5.879108523962083e-17,1.4292153488633362e-13,0.0,0.0,1.1032773349646835e-06,2.0301774966247515e-10,154.0,0.0,0.9952505745587944,1.0,18.999850760938457,0.00024460864556539086,5.9084607698345669e-07,0.0010809953949294428,0.0012320678117464445,0.00078567335666116921,0.00014563870968246258,3.801233673320131e-10,2.4574731130284895e-06,0.0012412094831886072,1.6519920454174819e-12,7.5586410250512624e-06,1.1441905328554353e-06,6.7358182258071346e-06,6.7326325984051583e-06,1.9748312051492467e-09,7.5922759350954348e-08,1.2066420826076139e-09,5.8552181332294262e-07,6.4320465646918892e-13,6.4357865549633658e-13,6.4481334952775557e-13,3.5819938843587375e-08,2.2369931518984243e-11,1.9259862834768086e-14,6.926277403360356e-16,2.1944007495224628e-15,7.1544204343605099e-12,1.4017011381004427e-12,9.5681470201605688e-14,4.4023737441013037e-14,2.5432546143256253e-15,1.0803793179230989e-17,2.416835066875271e-20,4.3135855024024186e-16,7.1807406199793959e-18,4.7393014842021355e-08,3.9137307443147129e-14,5.1770275553426268e-15,1.9978875368412999e-17,7.9588872713325065e-18,2.1031072617897309e-14,8.2956444526428194e-23,4.7586789659738192e-23,2.2677366932517176e-16,4.6429893083102211e-21,1.0007790306902001e-16,2.1242414011025127e-21,1.6521003811636627e-22,1.6337890369909345e-20,1.3155375985253498e-17,1.2871743583695232e-17,2.8363240155826792e-19,2.9067306081987558e-13,2.4065350951553896e-16
1.7613067953007532e-09,0.5280449575628772,7.5690642976366545e-09,7.7744644422040228e-12,1.455497352834545e-11,6.5670252670932643e-17,1.583010690611295e-13,0.0,0.0,1.1594833568684297e-06,2.2416997561861649e-10,154.0,0.0,0.9951309618050963,1.0,18.999846940156097,0.00025075514442289597,5.9078130477756456e-07,0.0011078894902798869,0.0012630008288267477,0.00080545657158648167,0.00014933857646721424,3.8966689717263458e-10,2.5192023022852795e-06,0.0012724805564675121,1.6939599438856069e-12,7.9437354940076742e-06,1.1751274573622315e-06,7.1050968529462188e-06,7.1017361971900158e-06,2.0831057407883142e-09,7.8687722538718454e-08,1.2728136460127115e-09,6.1626888560906405e-07,7.3359290357719402e-13,7.352952647868543e-13,7.3674366547668975e-13,3.8593852377725939e-08,2.3651371616061696e-11,1.9743650721260229e-14,7.2653672272492571e-16,2.35595314684029e-15,7.8190469887569314e-12,1.5650026135391159e-12,1.0735794912987889e-13,5.0002940523689031e-14,2.9369485990558088e-15,1.2711380410357184e-17,2.7450859411337536e-20,4.9275931429548634e-16,8.4086845258642003e-18,4.910833182653446e-08,4.1030472953786912e-14,5.4323800555261372e-15,2.0945438127211536e-17,8.5160026661547968e-18,2.2555615812816839e-14,8.7048200949147049e-23,4.9933967787166122e-23,2.4942823580961802e-16,5.1068272669635785e-21,1.0975424085464954e-16,2.3296304512001947e-21,1.8118388362935845e-22,1.791763560547307e-20,1.4804426246951887e-17,1.447714959670984e-17,3.2727665024205029e-19,3.2482350435386705e-13,2.7381697248157589e-16
1.8046738886650292e-09,0.528044947354809,7.8500084095499393e-09,8.2307679753523742e-12,1.5770457905641346e-11,7.3166429483315104e-17,1.7498280980377073e-13,0.0,0.0,1.2170762929416583e-06,2.4693006313616849e-10,154.0,0.0,0.99501136290406467,1.0,18.999843120065837,0.0002569002519287538,5.9071653993787329e-07,0.0011347675630291425,0.0012939254811460165,0.00082523706254992936,0.00015303623573577181,3.9920784279784501e-10,2.5809147766204452e-06,0.0013037481863729463,1.7359028023128696e-12,8.33833000627771e-06,1.2060459966881986e-06,7.4842240093189329e-06,7.4806836086409905e-06,2.1942681032780191e-09,8.1466255364587698e-08,1.3407504839210533e-09,6.4784285593596155e-07,8.3380494406827578e-13,8.3719141563526736e-13,8.3888354226392599e-13,4.1506636658050188e-08,2.497054761730062e-11,2.0227307608516806e-14,7.6129624496261544e-16,2.5254168548918709e-15,8.5283950488326489e-12,1.743129070147485e-12,1.2014787018133165e-13,5.6633881772468549e-14,3.3804963143140242e-15,1.4900983740267322e-17,3.1091166418218474e-20,5.6128743717200688e-16,9.8122829402652463e-18,5.0831632616739502e-08,4.2968661459969692e-14,5.6938908983872983e-15,2.1934989811105646e-17,9.0974097110446203e-18,2.4148955450464065e-14,9.1238638365328695e-23,5.2337752869024251e-23,2.7370034869491264e-16,5.6037838741444504e-21,1.2008360643930247e-16,2.5488806048921789e-21,1.982357579146474e-22,1.9603997509230765e-20,1.6610745968116343e-17,1.6234461842559197e-17,3.7628412555715355e-19,3.6201045688576686e-13,3.1066764242997056e-16
1.8480409820293052e-09,0.5280449371827206,8.1352938635586035e-09,8.7030196660110917e-12,1.7061626046447819e-11,8.131907163957175e-17,1.9304914887872137e-13,0.0,0.0,1.2760554406126162e-06,2.7137706947453949e-10,154.0,0.0,0.99489177786070626,1.0,18.99983930066475,0.0002630439683159286,5.9065178246762224e-07,0.0011616296149842243,0.0013248417651914831,0.0008450148304051311,0.00015673168774090526,4.0874620312432563e-10,2.642610529026736e-06,0.001335012374171961,1.7778206235664604e-12,8.7424197014060521e-06,1.2369461465890755e-06,7.8731938396619804e-06,7.8694689752382352e-06,2.3083165726249369e-09,8.4257482219593185e-08,1.4104515449136148e-09,6.8024662819383959e-07,9.446086711308859e-13,9.5009123475661546e-13,9.520603917332635e-13,4.4561611793832135e-08,2.6327594379181963e-11,2.0710833441620158e-14,7.969092920557444e-16,2.7029838215000136e-15,9.2843116743104781e-12,1.9370499635860091e-12,1.3412809571631044e-13,6.397048515832259e-14,3.8788442422660824e-15,1.7406495471273521e-17,3.5118875629455984e-20,6.375893528818913e-16,1.1412028397768746e-17,5.256238558251748e-08,4.4952193574993352e-14,5.9616019911811742e-15,2.2947694076673317e-17,9.7035785031227909e-18,2.581245697871148e-14,9.5528428294840315e-23,5.4798530113175144e-23,2.9966179177128061e-16,6.1353288928259151e-21,1.3109164580583946e-16,2.7825362183853509e-21,2.1640799779411873e-22,2.1401163322343857e-20,1.8584805784736114e-17,1.815365114018935e-17,4.311546445467669e-19,4.0242267517463562e-13,3.5152073376983335e-16
1.8914080753935812e-09,0.528044927046584,8.4249065376538134e-09,9.1914380212199542e-12,1.8431636332277976e-11,9.0169201042961535e-17,2.1258599269947059e-13,0.0,0.0,1.3364200951843309e-06,2.9759190784887285e-10,154.0,0.0,0.99477220668002142,1.0,18.999835481949887,0.00026918629381739097,5.9058703237003595e-07,0.0011884756479588379,0.0013557496774553703,0.00086478987597147247,0.0001604249327363003,4.1828197707029445e-10,2.7042895525068411e-06,0.001366273121076602,1.8197134105239577e-12,9.1559997191734431e-06,1.2678279045557052e-06,8.2720004876444061e-06,8.2680864381402227e-06,2.4252494284480808e-09,8.7060582668776948e-08,1.4819157773337107e-09,7.1348310378571924e-07,1.0668093394994735e-12,1.0748619286033981e-12,1.0771449677604186e-12,4.776209288289139e-08,2.7722646610010393e-11,2.1194228165730527e-14,8.3337884645086998e-16,2.888845801351962e-15,1.0088668649897294e-11,2.1477730913738952e-12,1.4937872933246997e-13,7.2069705223137548e-14,4.4372936880600286e-15,2.0264966356401464e-17,3.956525476138603e-20,7.2235394843844646e-16,1.3230290563777474e-17,5.4300093411158762e-08,4.6981408469108612e-14,6.2355578731441932e-15,2.3983724058205144e-17,1.0334980625224292e-17,2.754748907496604e-14,9.9918284432295515e-23,5.7316708920427379e-23,3.2738574064821347e-16,6.7029605835198768e-21,1.4280430986414187e-16,3.031148119911368e-21,2.3574344346854806e-22,2.3313370071063107e-20,2.0737482038111382e-17,2.024506174160935e-17,4.9242029650203178e-19,4.4625598285816241e-13,3.9671059290208234e-16
1.978142262122133e-09,0.5280449068820511,9.0170572566647545e-09,1.0217645185496889e-11,2.1421143555107331e-11,1.1013399509756338e-16,2.5643284995103673e-13,0.0,0.0,1.4613030956379418e-06,3.5565799571334045e-10,154.0,0.0,0.99453310592664013,1.0,18.999827846567108,0.00028146677309509263,5.904575543056857e-07,0.0012421196642548834,0.0014175403726322481,0.00090433180335674037,0.00016780480271720021,4.3734576150125674e-10,2.8275973847489839e-06,0.0014287842967959921,1.9034238931129603e-12,1.0011611282940771e-05,1.3295362408911995e-06,9.0991008083090732e-06,9.0947942132916002e-06,2.667761416768365e-09,9.2699378405047473e-08,1.6301295490747907e-09,7.8246575814331184e-07,1.3488136290099784e-12,1.363706544722492e-12,1.3667434872265591e-12,5.461280826996998e-08,3.0627305611490835e-11,2.2160624068002983e-14,9.0889939412849028e-16,3.2862208403218101e-15,1.1850310318999031e-11,2.6238515609710722e-12,1.8402808857160461e-13,9.0799469351060675e-14,5.7575675470420823e-15,2.7206068463207401e-17,4.9847688648934907e-20,9.2024934122780662e-16,1.7622009904089717e-17,5.7794543214228687e-08,5.1178332104573673e-14,6.8023947573317817e-15,2.6126499074434086e-17,1.1675380008445026e-17,3.1237640166887245e-14,1.0900125194413654e-22,6.2527024607056159e-23,3.8842083836648497e-16,7.952619941200843e-21,1.6844882444864134e-16,3.5754761229556657e-21,2.7807780368142661e-22,2.7500100811672651e-20,2.5624246229378409e-17,2.4987812369989347e-17,6.3643385938906242e-19,5.4500514647569587e-13,5.0153794753879158e-16
2.0562030301778302e-09,0.5280448888566401,9.5646511365765829e-09,1.1198699100177161e-11,2.4414360907696967e-11,1.3093222981222959e-16,3.0186061119710323e-13,0.0,0.0,1.5784291167431985e-06,4.1481307739658422e-10,154.0,0.0,0.99431796270897144,1.0,18.999820977040109,0.00029251444995317868,5.9034104929435668e-07,0.0012903445123399566,0.0014731233317105844,0.00093991023537000166,0.00017443914029043224,4.5449431124681148e-10,2.9385171508459365e-06,0.001485032598235852,1.9786777392309979e-12,1.0814069840942225e-05,1.3850108390815575e-06,9.8770742551701166e-06,9.8723981916263932e-06,2.8958695454060284e-09,9.7807683166906505e-08,1.7695414374108212e-09,8.4742704839338211e-07,1.6504636406305926e-12,1.6738845323424014e-12,1.6777674648058596e-12,6.1309237022455184e-08,3.3372826017303384e-11,2.3029931438735324e-14,9.7982700947270125e-16,3.6741469696668488e-15,1.3620713670945537e-11,3.1206964513598342e-12,2.2042872445417472e-13,1.1090078579881747e-13,7.2123454477391015e-15,3.5104142346055926e-17,6.0883099305217773e-20,1.1351386907469893e-15,2.2589339812760887e-17,6.0958972048917107e-08,5.5115557694250363e-14,7.3344025174447231e-15,2.8136689578279765e-17,1.2972806955978496e-17,3.4817232920739361e-14,1.1752611921584094e-22,6.7417193994288052e-23,4.5014291515207801e-16,9.2163463522520043e-21,1.942051934906538e-16,4.1221782707057075e-21,3.205968170182936e-22,3.17051084132314e-20,3.0750788106983268e-17,2.9956829910136246e-17,7.9395819684701504e-19,6.476925492749154e-13,6.1448547356372813e-16
2.1342637982335273e-09,0.5280448709472697,1.01260473940587e-08,1.2235498716905417e-11,2.7715123205108691e-11,1.547026128069956e-16,3.5355750358177852e-13,0.0,0.0,1.7000331240109916e-06,4.810388138986598e-10,154.0,0.0,0.99410286448383645,1.0,18.99981410969097,0.00030355762396500432,5.9022456822001284e-07,0.0013385174874401824,0.0015286791118917288,0.00097547985856542146,0.00018106633113927016,4.7163446436589564e-10,3.0493826068543426e-06,0.0015412697678586196,2.0538505194563628e-12,1.1647201469168175e-05,1.4404258487252253e-06,1.0686827903869254e-05,1.0681767023387387e-05,3.1332963244564642e-09,1.0294387567288832e-07,1.9146496418755831e-09,9.1513130631084816e-07,2.0033460527189751e-12,2.0380922483728642e-12,2.0430091939095876e-12,6.8528432679850026e-08,3.6243573013873509e-11,2.3898813167024175e-14,1.0535759743958958e-15,4.0919220473934017e-15,1.5578232349421282e-11,3.6894516889334131e-12,2.6234369437746348e-13,1.3450607890367325e-13,8.9621242424245307e-15,4.4889439376150347e-17,7.3842166251972482e-20,1.3902843792144284e-15,2.8712367209582313e-17,6.413954940238084e-08,5.9206849907012592e-14,7.8874465948190967e-15,3.022554617715094e-17,1.4359415886770307e-17,3.865009305328368e-14,1.2638807144575325e-22,7.2500727394180454e-23,5.1877755336780889e-16,1.0621605247702087e-20,2.2266180896652863e-16,4.7261954971033492e-21,3.6757344101709661e-22,3.6350975379459207e-20,3.6644239638029426e-17,3.5662160478708952e-17,9.8207915932047253e-19,7.6484419124633451e-13,7.4763435299103661e-16
2.2123245662892243e-09,0.5280448531537747,1.0701165096178914e-08,1.3329292744087245e-11,3.1344196904396427e-11,1.8174440962488684e-16,4.1216163014965199e-13,0.0,0.0,1.8261109312850081e-06,5.5487381161863683e-10,154.0,0.0,0.99388781128016679,1.0,18.999807244502705,0.00031459629648948069,5.9010811110101351e-07,0.001386638600374234,0.0015842076928987662,0.001011040676744812,0.00018768637677626717,4.8876621460514218e-10,3.1601937123254211e-06,0.0015974958111544732,2.1289422509460726e-12,1.2510977831623085e-05,1.4957812782058502e-06,1.1528327601645331e-05,1.1522866531205012e-05,3.3800317181504036e-09,1.0810475563376641e-07,2.0654480276657565e-09,9.85595362850653e-07,2.4136009522882828e-12,2.4630846819097009e-12,2.4692556954246183e-12,7.6289548018969374e-08,3.9240327555956116e-11,2.4767268935861791e-14,1.1301635898605982e-15,4.540657114729825e-15,1.7734589116309539e-11,4.3374363369444796e-12,3.1036258806823777e-13,1.6206801275013078e-13,1.1052664467592913e-14,5.6921817737304054e-17,8.8973399932127242e-20,1.691469733515367e-15,3.6207469053092113e-17,6.7334354929699458e-08,6.3454775056386757e-14,8.4618701147439416e-15,3.2394379040884362e-17,1.5838039748950049e-17,4.2744409913900197e-14,1.3559260685729917e-22,7.7780778784740427e-23,5.9480240939861769e-16,1.2178176583708319e-20,2.5398075237515118e-16,5.3909680964901139e-21,4.1927524256229526e-22,4.1464164846348382e-20,4.3383322026815617e-17,4.2178096724888823e-17,1.2052253019268047e-18,8.978719107675848e-13,9.0372211268934302e-16
2.2903853343449213e-09,0.528044835475989,1.1289923719588884e-08,1.4481322533541119e-11,3.5323022407733306e-11,2.1237536260207528e-16,4.7835403805836578e-13,0.0,0.0,1.956658330390539e-06,6.3687592481031955e-10,154.0,0.0,0.99367280312682782,1.0,18.999800381458392,0.00032563046888558312,5.8999167795561532e-07,0.0014347078620305694,0.001639709054507172,0.0010465926934933611,0.00019429927872354196,5.0588955572732138e-10,3.2709504269147753e-06,0.0016537107332612129,2.2039529509656463e-12,1.3405370594951399e-05,1.5510771380057348e-06,1.2401539200808174e-05,1.2395662539648543e-05,3.6360656912935118e-09,1.1328747686219541e-07,2.2219304603290392e-09,1.0588360228011324e-06,2.8878155736550027e-12,2.9561533185714483e-12,2.9638344069882141e-12,8.4611683410027267e-08,4.2363869338076885e-11,2.5635298429058562e-14,1.2096071298959846e-15,5.0214610177144625e-15,2.0101715303199452e-11,5.0724036522323098e-12,3.6511202358892914e-13,1.9407757245339572e-13,1.3534678857460804e-14,7.1613255312526217e-17,1.0654634897623489e-19,2.0450660712875845e-15,4.5322395744951566e-17,7.0541685831673242e-08,6.7862047470328835e-14,9.0580371594650968e-15,3.4644573934756065e-17,1.7411543393967209e-17,4.7108457703843669e-14,1.4514555948720086e-22,8.3260694778516862e-23,6.7871018023662189e-16,1.3896148272778306e-20,2.8832717632015923e-16,6.1200015461754743e-21,4.7597485837125032e-22,4.707164135358477e-20,5.1051387835010111e-17,4.9583126624962204e-17,1.4682612100479031e-18,1.0482703387851385e-12,1.0857464840058658e-15
2.3684461024006184e-09,0.528044817913748,1.1892243148427596e-08,1.5692822117856028e-11,3.9673710713516173e-11,2.4693215846876399e-16,5.5286014282493421e-13,0.0,0.0,2.0916710912036891e-06,7.276221995656061e-10,154.0,0.0,0.9934578400526175,1.0,18.999793520541125,0.0003366601425123503,5.8987526880197347e-07,0.0014827252833673271,0.001695183176544814,0.0010821359122043515,0.0002009050385127653,5.2300448151134227e-10,3.3816527103823934e-06,0.0017099145390035353,2.2788826368889542e-12,1.4330351428475781e-05,1.6063134396070233e-06,1.3306428559881136e-05,1.3300120876262299e-05,3.9013882095706453e-09,1.1848950798376319e-07,2.3840908059506327e-09,1.1348700647706458e-06,3.4330364421477037e-12,3.5251458732885761e-12,3.5346332203923012e-12,9.3513886864664887e-08,4.5614976815882994e-11,2.6502901331242917e-14,1.2919238415841609e-15,5.5354403720243068e-15,2.2691740029215041e-11,5.9025474794068264e-12,4.2725625443974739e-13,2.3106552810357967e-13,1.6464126570937839e-14,8.9433080574951145e-17,1.2685240391202594e-19,2.4580681623154275e-15,5.6339566380805968e-17,7.3760032140281987e-08,7.2431520466580773e-14,9.6763314810213356e-15,3.6977587610083144e-17,1.9082826675527349e-17,5.1750605166840578e-14,1.5505307856002353e-22,8.8944002791101008e-23,7.7100875789349576e-16,1.5785919345273282e-20,3.2586930136067988e-16,6.9168664394648487e-21,5.3794998979520845e-22,5.320087032814808e-20,5.9736507876503057e-17,5.7959996465707048e-17,1.7765114107960059e-18,1.2176189172910394e-12,1.2969803865127486e-15
2.4465068704563154e-09,0.5280448004668862,1.2508043672223716e-08,1.6965018247552171e-11,4.4419040072534668e-11,2.8577089002541655e-16,6.3645114921530977e-13,0.0,0.0,2.2311449617207002e-06,8.2770881767883467e-10,154.0,0.0,0.99324292208626852,1.0,18.999786661734046,0.00034768531872888354,5.8975888365814754e-07,0.0015306908754122179,0.0017506300388919558,0.0011176703361010544,0.00020750365768514484,5.4011098575225496e-10,3.4923005225926689e-06,0.0017661072329279322,2.3537313261980434e-12,1.528589200423529e-05,1.6614901949097726e-06,1.4242961544227695e-05,1.4236207372087142e-05,4.1759892396989895e-09,1.2370859753321556e-07,2.5519229312471299e-09,1.2137142411742641e-06,4.056781187005335e-12,4.1784859343821713e-12,4.1901204414062637e-12,1.0301515408408757e-07,4.8994427219116777e-11,2.7370077327861526e-14,1.3771309450465069e-15,6.0836995294599402e-15,2.5516979888865917e-11,6.8365082466671638e-12,4.9749773937836527e-13,2.7360386535877111e-13,1.9902507305099698e-14,1.1091350411168149e-16,1.5020558256422413e-19,2.9381303250885076e-15,6.9579588479021264e-17,7.698805482757869e-08,7.7166178025750762e-14,1.0317155313515918e-14,3.9394943551190524e-17,2.0854827291060337e-17,5.6679324477787668e-14,1.6532160945606991e-22,9.4834400123628696e-23,8.7222140134317477e-16,1.78582034698537e-20,3.6677842160809858e-16,7.7851986043338969e-21,6.0548341205840234e-22,5.9879818996081487e-20,6.9531558159268138e-17,6.739577353365643e-17,2.1357846256117253e-18,1.407583909784035e-12,1.5409872755104657e-15
