Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412)
1.64674375057885e-12,0.3720777004985076,3.9330185030786334e-12,5.5549142964624313e-18,5.5055650519420313e-18,1.8366505147582091e-28,1.0810879205411115e-22,0.0,0.0,3.5780798049841145e-12,1.3294670158021446e-20,154.0,0.0,0.99999401096821927,1.0,18.999999989201754,2.476426863045595e-07,6.3056510816985489e-07,1.7765331514789081e-06,1.7817692524561843e-06,5.9493520802513617e-07,8.0061829218688929e-09,7.6861642949416321e-13,2.7877211484337181e-09,9.4676202159116787e-07,8.9631805622267826e-17,1.5290657889885247e-11,1.3068283983107199e-11,5.4089546932076463e-14,5.4064871109143784e-14,1.7925992829187961e-17,9.466928506479697e-14,6.7498301034918124e-18,1.1129022882688831e-12,4.6263752283992449e-32,4.3290497296820175e-32,4.3290565300888027e-32,4.0072348582212416e-17,1.8329938747341592e-19,2.159583362011314e-17,1.509929364932644e-19,8.7843109385580936e-21,4.0464803755702167e-20,8.9268181538266732e-24,3.3394673123198244e-27,3.6489676949009959e-28,3.6690042432988622e-32,8.0113543803028637e-36,1.9643691347794156e-34,3.44120329660136e-30,3.3834897761626872e-35,5.9488106779018099e-14,8.4262017930421645e-20,2.5407150888422878e-22,3.2986526130000746e-23,1.7857557512199346e-24,4.4830496365202685e-23,4.0155806841602895e-30,2.3041370784591149e-30,6.2340950671663911e-28,1.2315848768482935e-32,2.2538036429554765e-28,6.6205028859742661e-33,3.8772251668390296e-34
1.6887276734040007e-12,0.3720777004974053,4.0334354664611426e-12,5.8432106513557614e-18,5.790009388359055e-18,2.0072882973950269e-28,1.1659223054102172e-22,0.0,0.0,3.7271656461094086e-12,1.4209188457354477e-20,154.0,0.0,0.99999385853509248,1.0,18.999999988683079,2.5395633261281104e-07,6.3241395990729457e-07,1.8216201672491745e-06,1.8271572929940047e-06,6.1549402368203971e-07,8.415554215365698e-09,7.8819676469103177e-13,2.896859299183969e-09,9.7947871601388179e-07,9.4214912145924747e-17,1.607996300004319e-11,1.3740639907406512e-11,5.8325023676978501e-14,5.8298216656041222e-14,1.9429025969309918e-17,1.0074374713663979e-13,7.3779949679701808e-18,1.1703520227699981e-12,5.5165608801503208e-32,5.1620327150439205e-32,5.162041030908855e-32,4.328402906383384e-17,1.9766337099255144e-19,2.2441306492808487e-17,1.5694234263185586e-19,9.2646816731857595e-21,4.3828790606070916e-20,9.9275731993504153e-24,3.8123646457733608e-27,4.1659452702865375e-28,4.2996691398147516e-32,9.4086200190092101e-36,2.2445445347213588e-34,3.9288080931730224e-30,3.9348010185106234e-35,6.3305133739012693e-14,8.8604045029694854e-20,2.7389747642592582e-22,3.4933304727910508e-23,1.8793968383728597e-24,4.8389306220325636e-23,4.3289322612437523e-30,2.4839378611146779e-30,6.9027059042976338e-28,1.3653514275158311e-32,2.4955258779067221e-28,7.3329718163908524e-33,4.2932771550103656e-34
1.7307115962291515e-12,0.3720777004962801,4.1338595976292564e-12,6.1388723175192472e-18,6.0816246404549798e-18,2.1893320972913526e-28,1.255083638976735e-22,0.0,0.0,3.8791268975407085e-12,1.5165138320671378e-20,154.0,0.0,0.9999937061047407,1.0,18.999999988153547,2.6026997729648092e-07,6.3411058666200174e-07,1.8666971493529307e-06,1.8725444716926956e-06,6.3611051531767437e-07,8.8349269128651906e-09,8.0777672805659578e-13,3.0068439737709163e-09,1.0122871951481258e-06,9.8909990669176362e-17,1.6889121352530243e-11,1.442973480550528e-11,6.2775615359827844e-14,6.2746555650224148e-14,2.101411296769158e-17,1.0702466524817769e-13,8.0455966359970785e-18,1.2292468957163869e-12,6.5496263199339833e-32,6.1287157082605825e-32,6.1287258271311883e-32,4.6666294124293186e-17,2.1275803011764806e-19,2.3293337296483696e-17,1.629396400982895e-19,9.7576701202733244e-21,4.7374185057830229e-20,1.1010362946799158e-23,4.3374957655173234e-27,4.740067328488059e-28,5.018421602250181e-32,1.1004971103563136e-35,2.555894289140994e-34,4.4703210419459797e-30,4.559000774878678e-35,6.7251889076956547e-14,9.3054729204755837e-20,2.9472349321662716e-22,3.6937335376180678e-23,1.9754435515092073e-24,5.2131477353892606e-23,4.658089907667921e-30,2.6728081432038684e-30,7.6236937483878251e-28,1.5097283039049638e-32,2.7561839589115611e-28,8.1014392539193387e-33,4.7419380502075099e-34
1.7726955190543022e-12,0.37207770049513184,4.2342908965357529e-12,6.441904486669094e-18,6.3804113131161454e-18,2.3832674648044101e-28,1.3486796542549374e-22,0.0,0.0,4.033963462361429e-12,1.6163541141286519e-20,154.0,0.0,0.99999355367693687,1.0,18.999999987613226,2.6658362035558623e-07,6.3566752123679106e-07,1.9117641124321019e-06,1.9179308298438657e-06,6.5677993411453459e-07,9.2642863765332514e-09,8.2735633740562561e-13,3.1176338808324974e-09,1.0451799018742619e-06,1.0371687731227583e-16,1.7718132573451298e-11,1.513555960824696e-11,6.7446610197645374e-14,6.7415172830523038e-14,2.2683432945767722e-17,1.1351258126254382e-13,8.7539341765374036e-18,1.2895868852050368e-12,7.7441771809940636e-32,7.2465092489688947e-32,7.2465215039236892e-32,5.0223887441447054e-17,2.2860141767520862e-19,2.4151606151307016e-17,1.6898259802476683e-19,1.0263258120322964e-20,5.1105684541569879e-20,1.2179549760187046e-23,4.9190783022570297e-27,5.3759536600345527e-28,5.8348637154069455e-32,1.2822747039569016e-35,2.9009551477497566e-34,5.0701017002338593e-30,5.2635987722175019e-35,7.132871307789298e-14,9.761404199586838e-20,3.1657364502013235e-22,3.8998612823328269e-23,2.0738968495347258e-24,5.6061598165903437e-23,5.0034343103001123e-30,2.8709663621644132e-30,8.399722642809877e-28,1.6652618674556668e-32,3.0367410205141843e-28,8.9287627315563646e-33,5.2248672630397804e-34
1.814679441879453e-12,0.37207770049396066,4.3347293631400945e-12,6.7523123436690393e-18,6.6863699113291971e-18,2.5895897638809161e-28,1.4468180920187752e-22,0.0,0.0,4.1916752450320726e-12,1.720542672387387e-20,154.0,0.0,0.99999340125147318,1.0,18.999999987062161,2.7289726179014238e-07,6.37096264598312e-07,1.9568210711071708e-06,1.9633164067251156e-06,6.7749792222924296e-07,9.7036179899492901e-09,8.469356096839552e-13,3.2291897429970703e-09,1.0781499012566509e-06,1.0863540843521394e-16,1.8566996306528938e-11,1.5858105254843867e-11,7.2343293542848212e-14,7.2309350069991034e-14,2.4439163842215888e-17,1.2020799128797842e-13,9.5043090149546763e-18,1.3513719706066495e-12,9.1207062037125776e-32,8.5345898132547502e-32,8.5346045887546139e-32,5.3961576284196158e-17,2.4521158145493173e-19,2.501580877961892e-17,1.7506909435308677e-19,1.0781427541758822e-20,5.5027979603299391e-20,1.343960731243601e-23,5.5615505501734533e-27,6.0784663558362659e-28,6.7593632652525073e-32,1.4886153074841236e-35,3.2823977733065965e-34,5.7327384252782737e-30,6.0566701057597598e-35,7.5535917274434027e-14,1.022819550796943e-19,3.3947198136093194e-22,4.1117130314595289e-23,2.1747576939336602e-24,6.0184255816650281e-23,5.3653455832280962e-30,3.0786306267741877e-30,9.2335224620198057e-28,1.832512146597106e-32,3.3381839975054511e-28,9.8178706214040566e-33,5.7437652301301383e-34
1.8566633647046038e-12,0.3720777004927669,4.4351749974081019e-12,7.0701010665408396e-18,6.9995009401820857e-18,2.8088041730833511e-28,1.5496067008033588e-22,0.0,0.0,4.3522621513278901e-12,1.8291833282680753e-20,154.0,0.0,0.99999324882815799,1.0,18.999999986500406,2.7921090160016377e-07,6.3840737082623358e-07,2.0018680399772177e-06,2.0087012396982646e-06,6.9826048060436547e-07,1.0152907158074895e-08,8.665145610108763e-13,3.3414741986516482e-09,1.11119082932038e-06,1.1366542063736916e-16,1.9435712212244098e-11,1.6597362692866801e-11,7.747094788589275e-14,7.7434366378808168e-14,2.628348241398425e-17,1.2711134944481969e-13,1.0298024670566574e-17,1.4146021325041965e-12,1.0701732893616563e-31,1.0014030509665246e-31,1.0014048247990736e-31,5.7884151457149692e-17,2.6260656422673205e-19,2.5885655744939536e-17,1.8119711052868535e-19,1.1312160281035733e-20,5.9145753915039112e-20,1.4795120415753097e-23,6.2695769739950216e-27,6.852715900558637e-28,7.803093353116469e-32,1.7221365570188612e-35,3.7030301314005248e-34,6.4630541396291647e-30,6.9468828619218581e-35,7.9873786813944503e-14,1.0705844026421778e-19,3.6344251559996411e-22,4.3292879835756972e-23,2.2780270486503524e-24,6.4504036232500429e-23,5.7442032689574992e-30,3.2960187178382405e-30,1.0127888893774845e-27,2.0120528330480053e-32,3.6615236185066846e-28,1.0771762115561997e-32,6.3003734030542429e-34
1.8986472875297545e-12,0.3720777004915505,4.5356277993116372e-12,7.3952758264747139e-18,7.3198049048650211e-18,3.0414256866207269e-28,1.6571532369064621e-22,0.0,0.0,4.5157240882795402e-12,1.9423807439737058e-20,154.0,0.0,0.99999309640681633,1.0,18.99999998592801,2.8552453978566348e-07,6.3961052507314049e-07,2.0469050336199478e-06,2.0540853643028022e-06,7.1906393942854433e-07,1.0612139307222548e-08,8.8609320671947715e-13,3.4544517085001406e-09,1.1442968460424452e-06,1.1880675075715619e-16,2.0324279967018696e-11,1.7353322878234644e-11,8.2834852857914314e-14,8.2795497907160299e-14,2.8218564237358445e-17,1.342230713225614e-13,1.113638651664134e-17,1.4792773526344705e-12,1.2511949858675387e-31,1.1707938026418538e-31,1.1707959234735962e-31,6.1996427245421039e-17,2.808044037570004e-19,2.6760871728085996e-17,1.8736472645284497e-19,1.1855438262708632e-20,6.346368428543424e-20,1.6250784852272216e-23,7.0480537052214822e-27,7.7040672563759286e-28,8.9780729916679437e-32,1.9856640543317657e-35,4.1658008748813357e-34,7.2661120880127318e-30,7.9435263937298096e-35,8.4342582630963364e-14,1.1194346948394067e-19,3.8850922500912941e-22,4.5525852318929913e-23,2.3837058799844298e-24,6.9025524111457142e-23,6.1403863395895179e-30,3.5233480888646016e-30,1.1085683421432893e-27,2.204471278134018e-32,4.007794399582874e-28,1.1793507207107205e-32,6.89647423733016e-34
1.9406312103549053e-12,0.3720777004903115,4.6360877688283067e-12,7.7278417878397678e-18,7.6472823106713962e-18,3.2879791153836025e-28,1.7695654643900342e-22,0.0,0.0,4.6820609641166604e-12,2.0602404223060233e-20,154.0,0.0,0.99999294398728733,1.0,18.999999985345028,2.9183817634665379e-07,6.4071461510653201e-07,2.0919320665917261e-06,2.0994688143447663e-06,7.3990493102844506e-07,1.1081299885024399e-08,9.0567156139495144e-13,3.5680884666789656e-09,1.1774625922128397e-06,1.2405923587167624e-16,2.1232699262438079e-11,1.8125976775203943e-11,8.8440285233363602e-14,8.8398017948093581e-14,3.0246583709070399e-17,1.4154353715231501e-13,1.2020701560933733e-17,1.5453976138324859e-12,1.4578375977711441e-31,1.3641595971940663e-31,1.3641621230041749e-31,6.6303241359553547e-17,2.9982313282413899e-19,2.7641194838595461e-17,1.9357011567894434e-19,1.2411243439449761e-20,6.7986440670405191e-20,1.7811407204959049e-23,7.9021140275173936e-27,8.6381459371192211e-28,1.0297208681114962e-31,2.2822425513796421e-35,4.6738027229467029e-34,8.1472215856999056e-30,9.056540248370594e-35,8.8942543440785094e-14,1.1693701479533222e-19,4.146960508446232e-22,4.7816037816090498e-23,2.4917951564964878e-24,7.3753302928512195e-23,6.5542731979799902e-30,3.7608358667293664e-30,1.210983330633036e-27,2.4103684891217835e-32,4.3780546378842009e-28,1.2886246671158767e-32,7.5338911814569898e-34
1.982615133180056e-12,0.37207770048905026,4.736554905941184e-12,8.0678041081943554e-18,7.9819336629987147e-18,3.5489990879831001e-28,1.886951155081731e-22,0.0,0.0,4.8512726882141741e-12,2.1828687064856308e-20,154.0,0.0,0.99999279156942322,1.0,18.999999984751508,2.9815181128314566e-07,6.4172779695867005e-07,2.1369491534276091e-06,2.1448516219812984e-06,7.6078036499330221e-07,1.1560374360401073e-08,9.2524963891108724e-13,3.682352316208512e-09,1.210683149848538e-06,1.294227132963695e-16,2.2160969804511422e-11,1.8915315356358498e-11,9.4292518932639738e-14,9.4247196940347306e-14,3.2369714047434265e-17,1.4907309471798989e-13,1.29522782450166e-17,1.6129628999785885e-12,1.693051655142229e-31,1.5842614750556376e-31,1.5842644719318466e-31,7.0809454880575319e-17,3.1968077923340865e-19,2.8526375959734498e-17,1.9981154084503035e-19,1.2979557792033546e-20,7.2718686183814151e-20,1.9481904688780078e-23,8.8371338512924955e-27,9.6608440728333321e-28,1.1774336964061401e-31,2.615147467691883e-35,5.2302758348937058e-34,9.1119437583880985e-30,1.0296543746465754e-34,9.3673887568850547e-14,1.2203904837251671e-19,4.4202689841914531e-22,5.0163425645236056e-23,2.6022958489148617e-24,7.8691954940810374e-23,6.9862416788807304e-30,4.0086988523315415e-30,1.3203331570235455e-27,2.6303591255690912e-32,4.773386405314853e-28,1.4053192046024084e-32,8.2144886660006144e-34
2.0245990560052068e-12,0.37207770048776656,4.8370292106385366e-12,8.4151679382964278e-18,8.3237594673494717e-18,3.8250300517936908e-28,2.0094180885764562e-22,0.0,0.0,5.0233591710412094e-12,2.3103727799717123e-20,154.0,0.0,0.99999263915308856,1.0,18.999999984147479,3.0446544459514951e-07,6.4265755516988197e-07,2.1819563086413784e-06,2.1902338178010674e-06,7.8168740534806629e-07,1.2049348223530517e-08,9.4482745246500253e-13,3.7972126685689019e-09,1.2439540058675544e-06,1.348970205846648e-16,2.3109091312968208e-11,1.9721329602598946e-11,1.0039682502472034e-13,1.0034830247116603e-13,3.4590127293489601e-17,1.5681206202772513e-13,1.3932426260801854e-17,1.6819731959481462e-12,1.9600530587093009e-31,1.8341088114770189e-31,1.8341123545385995e-31,7.5519952205181369e-17,3.4039536583111961e-19,2.9416178125461733e-17,2.0608734932994129e-19,1.3560363329315034e-20,7.7665077108121949e-20,2.1267304982136882e-23,9.8587371774867143e-27,1.0778326464757487e-27,1.3424267957414668e-31,2.9878967434118435e-35,5.8386111785430481e-34,1.0166097273609335e-29,1.1674866212635894e-34,9.8536814629479948e-14,1.2724954250318536e-19,4.7052563717304303e-22,5.2568004513499112e-23,2.7152089300439437e-24,8.3846061192634617e-23,7.4366690500639618e-30,4.2671535212382693e-30,1.436923697787426e-27,2.8650714956903397e-32,5.1948955422281476e-28,1.5297625614423746e-32,8.9401720927246837e-34
2.0665829788303575e-12,0.3720777004864606,4.9375106829135663e-12,8.7699384221138464e-18,8.6727602293320326e-18,4.1166262739995449e-28,2.1370740522379179e-22,0.0,0.0,5.1983203241125138e-12,2.442860666281422e-20,154.0,0.0,0.99999248673815921,1.0,18.999999983533002,3.1077907628267455e-07,6.4351075807211535e-07,2.22695354672557e-06,2.2356154309007692e-06,8.0262344960585449e-07,1.2548206985816891e-08,9.6440501461010288e-13,3.9126404271984533e-09,1.2772710187536678e-06,1.4048199552763083e-16,2.4077063520588994e-11,2.0544010503132309e-11,1.0675847172978765e-13,1.0670659927909272e-13,3.6909994312142355e-17,1.6476072976538659e-13,1.4962456382777735e-17,1.7524284875636907e-12,2.2623405367726614e-31,2.1169756535247322e-31,2.1169798279275447e-31,8.0439640991043302e-17,3.6198491051820018e-19,3.0310375927780192e-17,2.1239596911885616e-19,1.4153642088210643e-20,8.283026290502658e-20,2.3172746058565917e-23,1.0972801550577849e-26,1.1997036630745e-27,1.5262829859717699e-31,3.4042630307446549e-35,6.5023538933444201e-34,1.1315764063678032e-29,1.320357785691078e-34,1.0353150706639808e-13,1.3256846958471795e-19,5.0021610074443865e-22,5.5029762620882209e-23,2.8305353746793328e-24,8.9220201520216351e-23,7.9059320134307179e-30,4.5364160243208642e-30,1.5610674019527113e-27,3.115147552736757e-32,5.6437116511470495e-28,1.6622900384792446e-32,9.7128878237655043e-34
2.1085669016555083e-12,0.37207770048513267,5.0379993227641718e-12,9.132120696834645e-18,9.0289364546614918e-18,4.4243518426442368e-28,2.2700268412001974e-22,0.0,0.0,5.3761560599422046e-12,2.5804412288089364e-20,154.0,0.0,0.99999233432452073,1.0,18.999999982908104,3.170927063457298e-07,6.4429370852183568e-07,2.271940882151511e-06,2.2809964889579056e-06,8.2358610954469412e-07,1.3056936179859547e-08,9.8398233728747956e-13,4.028607914723297e-09,1.3106303879651337e-06,1.4617747615363113e-16,2.506488617256886e-11,2.1383349055461648e-11,1.133827244218522e-13,1.1332734925674426e-13,3.9331484793304348e-17,1.7291936354026898e-13,1.6043680314618311e-17,1.8243287615493908e-12,2.6037138456057186e-31,2.4364177529359257e-31,2.4364226549648807e-31,8.5573452102244225e-17,3.8446742626317119e-19,3.1208754952990264e-17,2.1873590487140393e-19,1.4759376133675478e-20,8.8218886226089377e-20,2.5203476018703001e-23,1.2185463500830038e-26,1.3323702841137116e-27,1.7306914432289605e-31,3.8682862265573691e-35,7.2252066481715053e-34,1.256729504019197e-29,1.4895521306545978e-34,1.0865813156645132e-13,1.3799580212050282e-19,5.311220870383895e-22,5.7548687747652419e-23,2.9482761595295845e-24,9.4818954556379397e-23,8.3944067061039883e-30,4.8167021883819858e-30,1.6930832893692766e-27,3.3812428913909762e-32,6.1209880905092193e-28,1.8032440072653065e-32,1.0534623170849305e-33
2.150550824480659e-12,0.3720777004837825,5.1384951301927184e-12,9.5017198928772823e-18,9.3922886491604861e-18,4.7487806676836139e-28,2.4083842583693338e-22,0.0,0.0,5.5568662919998018e-12,2.7232241706442258e-20,154.0,0.0,0.99999218191206884,1.0,18.99999998227284,3.2340633478432286e-07,6.45012190456506e-07,2.3169183293693471e-06,2.3263770182999951e-06,8.4457319356675884e-07,1.3575521359421988e-08,1.0035594318558332e-12,4.1450888037362336e-09,1.3440286258617219e-06,1.5198330072797519e-16,2.6072559025911873e-11,2.2239336265375538e-11,1.2027484563137247e-13,1.2021581145357048e-13,4.1856767253033739e-17,1.8128820595159864e-13,1.7177410548939872e-17,1.897674005487749e-12,2.9882927283667449e-31,2.7962903088933218e-31,2.7962960471478238e-31,9.0926339554839159e-17,4.0786092111455763e-19,3.2111111245441225e-17,2.2510573418330813e-19,1.5377547558671891e-20,9.3835582923353595e-20,2.7364852922511748e-23,1.3503123975800857e-26,1.476534414510623e-27,1.957452345257893e-31,4.3842863488737996e-35,8.0110329938149914e-34,1.3927315800099593e-29,1.6764343787818258e-34,1.1391684035694504e-13,1.4353151271644333e-19,5.632673582951284e-22,6.0124767327912999e-23,3.0684322631409262e-24,1.0064689773502957e-22,8.902468701507266e-30,5.1082275167745287e-30,1.8332969489818159e-27,3.6640267441755157e-32,6.6279019684357618e-28,1.9529739082061717e-32,1.1407406384550212e-33
2.19253474730581e-12,0.3720777004824105,5.238998105205809e-12,9.8787411339008646e-18,9.762817318760033e-18,5.0904964820416628e-28,2.5522541144249135e-22,0.0,0.0,5.740450934668379e-12,2.8713200343915436e-20,154.0,0.0,0.9999920295007072,1.0,18.999999981627234,3.2971996159846142e-07,6.4567151161785856e-07,2.361885902808075e-06,2.37175704397043e-06,8.6558269051004747e-07,1.4103948099400921e-08,1.0231363091198194e-12,4.2620580509519102e-09,1.3774625319431331e-06,1.5789930775257008e-16,2.7100081848855107e-11,2.3111963146937718e-11,1.2744009504787171e-13,1.273772420785979e-13,4.4488009034675542e-17,1.8986747848305655e-13,1.8364960239084273e-17,1.972464207778402e-12,3.4205366475158431e-31,3.2007664347589586e-31,3.2007731314371282e-31,9.6503280462539326e-17,4.3218339821276266e-19,3.3017250797441025e-17,2.3150410402829258e-19,1.6008138484131218e-20,9.9684982059954266e-20,2.9662344621775652e-23,1.4932453761124762e-26,1.6329276387483192e-27,2.2084816138141673e-31,4.9568767600000698e-35,8.863860710181868e-34,1.540273232334678e-29,1.8824529957376592e-34,1.1930777239616551e-13,1.4917557407764007e-19,5.9667564115742626e-22,6.2757988511481193e-23,3.1910046658243501e-24,1.0670860729549789e-22,9.4304930104292355e-30,5.4112071900126175e-30,1.9820405371091497e-27,3.9641819778746058e-32,7.1656541365228533e-28,2.111836248712118e-32,1.2333306643587788e-33
2.2345186701309606e-12,0.3720777004810166,5.3395082478140823e-12,1.0263189536815319e-17,1.0140522969500325e-17,5.450092842669201e-28,2.7017442278216786e-22,0.0,0.0,5.9269099032047406e-12,3.0248402019876674e-20,154.0,0.0,0.99999187709034754,1.0,18.999999980971346,3.3603358678815204e-07,6.4627654275738318e-07,2.4068436168755778e-06,2.4171365897911048e-06,8.8661275479299268e-07,1.4642201995795333e-08,1.0427129793570669e-12,4.3794918345736369e-09,1.4109291692085884e-06,1.6392533596557816e-16,2.8147454420320727e-11,2.4001220722476641e-11,1.3488372952255124e-13,1.3481689450315936e-13,4.7227376309998724e-17,1.9865738324130857e-13,1.9607643081903252e-17,2.0486993575989363e-12,3.9052653057014735e-31,3.6543563627769049e-31,3.654364155064586e-31,1.0230927498252004e-16,4.5745285580143154e-19,3.3926989064040464e-17,2.3792972737321717e-19,1.665113105891384e-20,1.0577170592071342e-19,3.2101528592853841e-23,1.6480398890590629e-26,1.802311821608379e-27,2.4858157539653894e-31,5.5909777390078986e-35,9.7878851482093449e-34,1.7000736662116217e-29,2.1091435382722912e-34,1.2483105446587541e-13,1.5492795900523955e-19,6.3137062673711916e-22,6.544833821589784e-23,3.3159943495868965e-24,1.1300865828674292e-22,9.9788540820753342e-30,5.7258560663748716e-30,2.1396527757296672e-27,4.2824050899689175e-32,7.7354691836555632e-28,2.2801946013560606e-32,1.3314434044162913e-33
