Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498)
2.1252254359293597e-12,0.514247491341249,8.0828498903932417e-13,7.4444333086220398e-19,8.580614169772424e-19,8.8081752515659613e-30,1.3704512479345346e-23,0.0,0.0,9.7291718950106486e-13,2.1967895053882705e-21,154.0,0.0,0.99999760823201544,1.0,18.999999995733376,1.6057412180648078e-07,1.7179868359650075e-07,7.7433401129674695e-07,7.7637002321495747e-07,2.075983997660622e-07,3.1486012897530082e-09,2.9792668014893297e-13,1.1167376997672302e-09,2.9681909142064293e-07,4.2302591266466861e-17,4.3606652042034082e-12,3.2906011756293855e-12,1.2523727420415177e-14,1.2518745836445073e-14,3.5821631430215156e-18,1.9601808092940262e-14,1.3994208242105198e-18,3.1898241895569671e-13,2.3159345488240811e-33,2.1802951773208907e-33,2.1802970420629832e-33,9.8166407909289853e-18,3.4063416380555105e-20,1.0174651101629486e-17,2.6835193448785847e-20,1.1405922220298818e-21,4.8972410532387709e-21,1.1853121390146831e-24,4.0602234461360672e-28,3.5059079212448644e-29,3.2832770207192016e-33,6.0314740024797596e-37,1.5952231270745783e-35,4.2488933545148346e-31,1.2608149858178348e-36,1.3709497018496432e-14,1.1948457610030413e-20,3.2486660878010988e-23,3.0449663933116448e-24,1.7798007554055501e-25,5.4271487170325982e-24,6.2170693782703624e-31,3.5534008122656508e-31,7.1463186340420671e-29,1.1787712402978141e-33,2.3318963534740855e-29,5.861260684379965e-34,2.2165084081797083e-35,3.9297466688593455e-33,2.0970089113087111e-33,2.096713069618427e-33,5.2501029063154749e-38,2.8585594131481729e-27,8.6084727328238465e-30,1.2991721474235038e-32,3.8219014050867605e-35,7.6005501613465216e-36,2.9902218038317053e-39,1.7893632979911522e-39,7.7681433969533404e-45,2.6090569374136746e-30,5.5806815878240593e-31,2.4337582880385801e-37,1.1347098427492104e-45,2.110623515736661e-49,1.0473228187625768e-49,1.3269799699736224e-37,1.595935155399503e-16,1.0568478976854236e-21,5.0426469533877248e-22,1.196687227111428e-19,3.5288128053703526e-40,4.7777023773917905e-41,9.0407258040300329e-41,2.3445576717743689e-45,1.8644095333895263e-44
2.167437816145168e-12,0.5142474913407817,8.243587037359273e-13,7.7444520731235333e-19,8.9668221310263797e-19,9.4493927234892175e-30,1.4584430178230556e-23,0.0,0.0,1.0051182359211578e-12,2.3138032812990593e-21,154.0,0.0,0.99999756078588475,1.0,18.999999995574345,1.6376352206161365e-07,1.7206043455634766e-07,7.8965139661845572e-07,7.9177912804785606e-07,2.1299361452813546e-07,3.2738864750053716e-09,3.0354763116809337e-13,1.1504527713786229e-09,3.0453303851388435e-07,4.3985872705762576e-17,4.535552280588631e-12,3.422177255973185e-12,1.3283620010036887e-14,1.327830681547965e-14,3.813428687096724e-18,2.0559934419810038e-14,1.4997658669984172e-18,3.3177562321505013e-13,2.6573075034403719e-33,2.5016762876995519e-33,2.5016784698489029e-33,1.0421067561861377e-17,3.6131441209784128e-20,1.048183238020058e-17,2.7650031603348549e-20,1.1893241156757138e-21,5.2139528654819594e-21,1.2882996472185788e-24,4.5043338185732791e-28,3.8895327775607461e-29,3.7176911087838612e-33,6.8369730220988212e-37,1.7707000467555689e-35,4.7138617929511715e-31,1.425542247808177e-36,1.4379605304073346e-14,1.2426909878026441e-20,3.4452394605783641e-23,3.1847895203362146e-24,1.8521707169870897e-25,5.7601989181483357e-24,6.5932630269025351e-31,3.7684163572124136e-31,7.7371204399961899e-29,1.2772824676719493e-33,2.5246737365864773e-29,6.3473600935275159e-34,2.3998277466380816e-35,4.266532623057792e-33,2.3159251013033126e-33,2.3155918222180013e-33,5.9144811269424833e-38,3.131364628602362e-27,9.4197002489179527e-30,1.4510333324725438e-32,4.356409159154709e-35,8.6543692205581032e-36,3.4407906278517396e-39,2.0813576412937764e-39,9.2195714562271927e-45,2.8331239923552717e-30,6.1908073350905852e-31,2.7417400605871426e-37,1.3467490038502537e-45,2.5557804200516963e-49,1.2682539414883951e-49,1.4671208236948202e-37,1.6801917315751955e-16,1.1127447512409261e-21,5.3090924181925655e-22,1.2865389947201047e-19,3.8877598220371286e-40,5.3710090816239912e-41,1.018492996508183e-40,2.6376041275645181e-45,2.117671951117969e-44
2.2054289583393954e-12,0.5142474913403547,8.3882568353157163e-13,8.0195814576434299e-19,9.3234054268498943e-19,1.0055422737994563e-29,1.540989634118052e-23,0.0,0.0,1.0345277669672315e-12,2.4226087317578892e-21,154.0,0.0,0.99999751808468951,1.0,18.999999995428983,1.6663398195697271e-07,1.7227922862907007e-07,8.0343498472009909e-07,8.0564715408990896e-07,2.1785608177038935e-07,3.3886981462926955e-09,3.090279853498219e-13,1.1809627537815621e-09,3.1148527620615682e-07,4.5528434707394451e-17,4.6958892474411144e-12,3.5427861210879073e-12,1.3993226062937909e-14,1.3987601903835541e-14,4.029918136504015e-18,2.1443263073864086e-14,1.5942409624578651e-18,3.4350447971293859e-13,3.0005336253988231e-33,2.8248022686390492e-33,2.8248047758753628e-33,1.0986087554704362e-17,3.8062697613399164e-20,1.0759812505560219e-17,2.8387584369522677e-20,1.234046422681435e-21,5.510429395814911e-21,1.3866133170075603e-24,4.9365805847581011e-28,4.2629257740317466e-29,4.1487512863975664e-33,7.6372075697276456e-37,1.9415640716282545e-35,5.1664336697978464e-31,1.5890120609999644e-36,1.4997400208339601e-14,1.2865519390952075e-20,3.6287683861251535e-23,3.3133871360854248e-24,1.9185441167284249e-25,6.0713449611778131e-24,6.9444929361264324e-31,3.96916373410343e-31,8.2994842479136625e-29,1.3711068912238663e-33,2.7081714153924781e-29,6.8101394219637573e-34,2.5743267820286345e-35,4.5877586815432361e-33,2.5282330271217745e-33,2.5278627566761373e-33,6.570944154299448e-38,3.3937257379225813e-27,1.0198888111559229e-29,1.5997706433658756e-32,4.8901213555580244e-35,9.705400861289012e-36,3.8943761812055584e-39,2.3785568495247393e-39,1.0725205034167199e-44,3.0465731699832478e-30,6.7841206582222226e-31,3.0460526350787465e-37,1.5667115400911825e-45,3.0263795945856938e-49,1.5018193236455061e-49,1.6031993910356002e-37,1.7581688961670761e-16,1.1644786811653989e-21,5.5556944641552255e-22,1.3714125196985758e-19,4.2349233188834824e-40,5.9559008297798824e-41,1.1315891643576063e-40,2.9266561857561706e-45,2.3695706936057686e-44
2.2396209863142e-12,0.5142474913399653,8.5184648096569649e-13,8.2713409055968287e-19,9.6517037857217258e-19,1.0625005684264005e-29,1.6180647489637633e-23,0.0,0.0,1.0613434938982113e-12,2.5234101018222546e-21,154.0,0.0,0.99999747965385777,1.0,18.999999995296371,1.6921739559204551e-07,1.7246347321928817e-07,8.1583854791216242e-07,8.1812824653302473e-07,2.2223741653918066e-07,3.4936917666347786e-09,3.1383548944185957e-13,1.2085516683334396e-09,3.1774960241776447e-07,4.6939086446862694e-17,4.8425727549471734e-12,3.653107699439354e-12,1.4653053534161614e-14,1.4647139165556632e-14,4.2316488929107276e-18,2.225530218587001e-14,1.682719708411023e-18,3.5423457670897818e-13,3.3412367923222388e-33,3.1455532506772062e-33,3.1455560859339655e-33,1.1511966602145434e-17,3.9858548449539311e-20,1.1011178217666932e-17,2.9054622581427793e-20,1.2749954237353422e-21,5.7866929633948936e-21,1.4798237346276264e-24,5.3534688120989205e-28,4.6230653011001461e-29,4.5716620477596972e-33,8.4231560637775194e-37,2.1064197538540503e-35,5.602945864836593e-31,1.7494258374239971e-36,1.5565335374177604e-14,1.3266748866929405e-20,3.7993927113239877e-23,3.4313579430960125e-24,1.9792852470440599e-25,6.3607744812116987e-24,7.2710267122920652e-31,4.1557959011871675e-31,8.8313206155521112e-29,1.4598833615185301e-33,2.8817077014891515e-29,7.2478613435964554e-34,2.7393563130282767e-35,4.8920838072736091e-33,2.7323608177305516e-33,2.7319543891375442e-33,7.2126209372802815e-38,3.644100805392563e-27,1.0941636537621882e-29,1.7440209891728185e-32,5.4166466156973153e-35,1.074119799305358e-35,4.3450610431000361e-39,2.6767669512442325e-39,1.2261572106570103e-44,3.2485486723766662e-30,7.3558711315960102e-31,3.3435108401310673e-37,1.7911681520011324e-45,3.5146899129387706e-49,1.7441818102830204e-49,1.7341803342343446e-37,1.8300955986222329e-16,1.2122005370298694e-21,5.7831714250116865e-22,1.4511306718751748e-19,4.5678936916534716e-40,6.5264381559222302e-41,1.2421755105721174e-40,3.2087516972415873e-45,2.6172064033855181e-44
2.2738130142890048e-12,0.5142474913395707,8.6486776687797047e-13,8.5270269573941992e-19,9.9870640572557171e-19,1.1218115858288773e-29,1.6978357122664114e-23,0.0,0.0,1.0884880915569956e-12,2.6269782052409095e-21,154.0,0.0,0.99999744122324186,1.0,18.999999995162064,1.7180080897061866e-07,1.7263647378212741e-07,8.2824053395979509e-07,8.3060921909617934e-07,2.2662328992425794e-07,3.6002597054234027e-09,3.1844198747394819e-13,1.2362595372893896e-09,3.2402041788699008e-07,4.8370891333667565e-17,4.9915112010734376e-12,3.7651089856817897e-12,1.5333267701342434e-14,1.5327053146135593e-14,4.4400185523751653e-18,2.3083505004510667e-14,1.7745366505435882e-18,3.6512963387230297e-13,3.7145601115479621e-33,3.4970143048219006e-33,3.4970175050405289e-33,1.2054577243332156e-17,4.1709955618529676e-20,1.1263627433665297e-17,2.9724640306150376e-20,1.31660604156449e-21,6.0720457118063406e-21,1.5776675911282525e-24,5.7981284582651658e-28,5.0072099297975221e-29,5.0299999148450748e-33,9.2758097504733252e-37,2.282319150148417e-35,6.0685580508207473e-31,1.9233326975436909e-36,1.6144575096123005e-14,1.3674117201272873e-20,3.9752594225284272e-23,3.5514440983174119e-24,2.0409788306537458e-25,6.6592513542672287e-24,7.6075932903688061e-31,4.348162371923787e-31,9.3883091636666794e-29,1.5529018606221778e-33,3.0634506798767671e-29,7.7063461766687539e-34,2.9121934999745727e-35,5.2113185778752682e-33,2.9494640684413289e-33,2.9490185860441593e-33,7.9056854783411218e-38,3.9085287320044669e-27,1.1725231875937594e-29,1.8986770127774658e-32,5.9902275065590974e-35,1.1868447716216686e-35,4.8392759826306639e-39,3.0068144534183962e-39,1.398888840722565e-44,3.4601628169193164e-30,7.965190864642724e-31,3.6647905557416772e-37,2.0435260319517596e-45,4.07234758305068e-49,2.0209707658976382e-49,1.8736338206940202e-37,1.9036850658768261e-16,1.2610276957388268e-21,6.0159027736893276e-22,1.5340818855447381e-19,4.9212086095554593e-40,7.1414609980081213e-41,1.3616595819700626e-40,3.5129786858170107e-45,2.8860782984039363e-44
2.3080050422638094e-12,0.5142474913391712,8.778895412665296e-13,8.7866412074725874e-19,1.0329560422870532e-18,1.1835381285495602e-29,1.7803601992391928e-23,0.0,0.0,1.1159615529981205e-12,2.7333533758246038e-21,154.0,0.0,0.999997402792829,1.0,18.999999995026066,1.7438422209269274e-07,1.7279891641095394e-07,8.4064094408237027e-07,8.4309007505028307e-07,2.3101342497356687e-07,3.7084007435126515e-09,3.2343338903637374e-13,1.2640825038355449e-09,3.3029732663474026e-07,4.9823830289312249e-17,5.1427045643037841e-12,3.8787894550306406e-12,1.6034176569957347e-14,1.6027651677474294e-14,4.6551344015449437e-18,2.3927887218962705e-14,1.8697580772994978e-18,3.7618964986098275e-13,4.1230638404363047e-33,3.8815957955547741e-33,3.8815994011851787e-33,1.2614194184008324e-17,4.3617761904075839e-20,1.1517125980093503e-17,3.0397566478443503e-20,1.3588777726578556e-21,6.3666331829862382e-21,1.6802960186103624e-24,6.2719270874502043e-28,5.416542913156756e-29,5.5261065595498325e-33,1.0199663143313821e-36,2.4698093543766942e-35,6.564704967774858e-31,2.1116497770096945e-36,1.6735130337241817e-14,1.408762347556479e-20,4.1564464144972738e-23,3.6736454990836267e-24,2.1036251390566816e-25,6.9669143262007151e-24,7.9543417272951588e-31,4.5463483347904158e-31,9.9712299964083261e-29,1.6502953145991207e-33,3.2536548624366253e-29,8.1862397617066093e-34,3.0930805791280382e-35,5.5459424191527406e-33,3.1801515703541429e-33,3.1796639559058427e-33,8.6533781450305028e-38,4.1875546213423494e-27,1.2551200164346891e-29,2.0643051694256661e-32,6.61422781088258e-35,1.3093572211884821e-35,5.3804075637399271e-39,3.3715208366107706e-39,1.5927363544217108e-44,3.6816949915897647e-30,8.6138564871983012e-31,4.0113938993900496e-37,2.326738797289155e-45,4.7078979211391526e-49,2.3364295428876213e-49,2.0219688342973447e-37,1.978944258696241e-16,1.3109648727321481e-21,6.253924031593466e-22,1.6203402031409348e-19,5.2957618516092794e-40,7.8036649601606965e-41,1.4906094994082253e-40,3.8406865266386117e-45,3.1776167847272116e-44
2.342197070238614e-12,0.5142474913387669,8.909118041296659e-13,9.0501852491450463e-19,1.0679267368102614e-18,1.2477438084875993e-29,1.8656964890291263e-23,0.0,0.0,1.1437638713302481e-12,2.8425761032053458e-21,154.0,0.0,0.999997364362607,1.0,18.999999994888388,1.7696763495826827e-07,1.7295144536007241e-07,8.5303977949831691e-07,8.5557081864214323e-07,2.3540756162402869e-07,3.8181136627003951e-09,3.2829467307976552e-13,1.2920168361908538e-09,3.3657995682935522e-07,5.1297889414497773e-17,5.2961528238069004e-12,3.9941485829647924e-12,1.6756088049271454e-14,1.6749242495238198e-14,4.8771036935099118e-18,2.478846352716309e-14,1.9684503352428076e-18,3.874146233829385e-13,4.5694663412810473e-33,4.3018569380641884e-33,4.3018609933379887e-33,1.3191092692647779e-17,4.5582809939495264e-20,1.1771638958611219e-17,3.1073293707006451e-20,1.4018101138831804e-21,6.6706008055188317e-21,1.7878625465294104e-24,6.7762764045784194e-28,5.8522857711332731e-29,6.06243812403061e-33,1.1199437393509516e-36,2.6694552425481386e-35,7.0928677786808368e-31,2.3153424216516932e-36,1.7337011367307301e-14,1.4507266773933316e-20,4.3430315198898418e-23,3.7979620217573923e-24,2.1672244440795681e-25,7.2839021213706557e-24,8.3114209972642525e-31,4.750438942097928e-31,1.0580875088868676e-28,1.7521986931063607e-33,3.4525786330422369e-29,8.6881977937925857e-34,3.2822634735248314e-35,5.8964423268358214e-33,3.4250508487823026e-33,3.4245178329461954e-33,9.459090146052655e-38,4.4817353566694709e-27,1.3421097368588151e-29,2.2414928271509117e-32,7.2921927081047966e-35,1.4423330117084092e-35,5.9720429853795336e-39,3.7739076185530004e-39,1.8098982878778119e-44,3.9134271582284839e-30,9.303695626041758e-31,4.3848929130727775e-37,2.6440196646026467e-45,5.4307831467338787e-49,2.695247029163909e-49,2.1796076500953377e-37,2.055879908774467e-16,1.3620164154008865e-21,6.497257700367346e-22,1.7099799712583872e-19,5.6924712568085443e-40,8.5158630887926911e-41,1.6296206333533624e-40,4.1932837540732431e-45,3.4933226024864885e-44
2.3763890982134187e-12,0.5142474913383573,9.0393455546582285e-13,9.3176606746015498e-19,1.1036259672550857e-18,1.3144930469500296e-29,1.9539034671661494e-23,0.0,0.0,1.1718950397145512e-12,2.9546870328491891e-21,154.0,0.0,0.9999973259325643,1.0,18.999999994749029,1.7955104756734566e-07,1.7309466564133979e-07,8.6543704142512003e-07,8.6805145369803876e-07,2.398054556533775e-07,3.9293972457275965e-09,3.3281038424592932e-13,1.320058923537117e-09,3.428679592879713e-07,5.2793053254081115e-17,5.4518559594146933e-12,4.1111858452264194e-12,1.7499309952382351e-14,1.749213323890533e-14,5.106033647773085e-18,2.566524769732863e-14,2.0706798244314434e-18,3.9880455319429897e-13,5.0566512565717498e-33,4.7605125536900069e-33,4.7605171069104789e-33,1.3785548599836572e-17,4.7605942207988116e-20,1.2027133160202705e-17,3.1751729040534236e-20,1.4454025625599366e-21,6.9840938946522442e-21,1.9005230997876306e-24,7.3126329447597668e-28,6.3156988919323598e-29,6.6415688840115021e-33,1.2280087985464328e-36,2.8818397536720236e-35,7.6545748000680037e-31,2.5354260136398182e-36,1.7950227805827892e-14,1.4933046182990104e-20,4.5350925093366327e-23,3.9243935240524668e-24,2.2317770178669874e-25,7.6103534426944116e-24,8.6789799446890423e-31,4.9605192685623896e-31,1.1218048285396922e-28,1.8587490091033302e-33,3.6604842469826398e-29,9.2128858211016918e-34,3.4799917923981084e-35,6.2633128654449229e-33,3.6848084460400848e-33,3.6842265596312888e-33,1.0326368127626042e-37,4.7916396519833816e-27,1.4336509404859245e-29,2.4308486691874184e-32,8.0278553847564022e-35,1.5864828115006536e-35,6.6179782273098416e-39,4.2172070219003668e-39,2.0527632003410799e-44,4.1556438058027914e-30,1.0036587369821429e-30,4.7869316940095156e-37,2.9988596550179308e-45,6.2514203738203061e-49,3.1025964093878569e-49,2.3469860668986762e-37,2.1344985261923652e-16,1.4141867063529462e-21,6.7459088371444756e-22,1.8030758305974922e-19,6.1122789519375433e-40,9.2809890013807671e-41,1.7793165002313832e-40,4.5722396481445139e-45,3.8347689958783148e-44
2.4105811261882234e-12,0.514247491337943,9.1695779527358864e-13,9.589069074909929e-19,1.1400612399310929e-18,1.3838510747132095e-29,2.0450406281391879e-23,0.0,0.0,1.2003550513630041e-12,3.0697269659872192e-21,154.0,0.0,0.99999728750268946,1.0,18.999999994607997,1.8213445991992541e-07,1.7322914559805787e-07,8.7783273107932233e-07,8.8053198293618311e-07,2.4420687764116894e-07,4.0422502762775414e-09,3.3775644619893756e-13,1.348205271742413e-09,3.4916100599099777e-07,5.4309301880145768e-17,5.6098139515992234e-12,4.2299007178207973e-12,1.8264149996266735e-14,1.8256631451817531e-14,5.342031450271813e-18,2.6558252628937063e-14,2.1765129937899284e-18,4.1035943809769525e-13,5.5876756136681131e-33,5.2604407004130936e-33,5.2604458042642576e-33,1.4397838297310596e-17,4.9688001042918157e-20,1.2283578035333482e-17,3.2432808250973088e-20,1.4896546164519419e-21,7.3072576524026516e-21,2.018435996653919e-24,7.8824988280541191e-28,6.808082190439936e-29,7.2661953327775949e-33,1.3446813337832077e-36,3.1075641972841847e-35,8.2514023020243994e-31,2.7729680235312898e-36,1.8574788664698751e-14,1.5364960791764181e-20,4.7327070915148374e-23,4.052939846887332e-24,2.2972831328706423e-25,7.9464069717075809e-24,9.0571672641857306e-31,5.17667429366374e-31,1.1883565297834506e-28,1.9700853185474434e-33,3.877637830356253e-29,9.7609792433593241e-34,3.6865188305391101e-35,6.6470561670978174e-33,3.9600902313202168e-33,3.9594557962585939e-33,1.1258919294204342e-37,5.1178481068121723e-27,1.5299052161343744e-29,2.6330031353590135e-32,8.8251444302478105e-35,1.7425533864169356e-35,7.3222271901162799e-39,4.7048741127609904e-39,2.3239240641604937e-44,4.4086319007607747e-30,1.0814462767818295e-30,5.2192287684244945e-37,3.3950486406723914e-45,7.1812931740708666e-49,3.5641806736001703e-49,2.5245536631775756e-37,2.2148064072087434e-16,1.4674800412793573e-21,6.9999113253451798e-22,1.8997027053989575e-19,6.5561515975025693e-40,1.0102100352157071e-40,1.9403497647802006e-40,4.9790859919764089e-45,4.2036041235534795e-44
2.444773154163028e-12,0.5142474913375239,9.299815235516935e-13,9.8644120400165957e-19,1.1772400887615061e-18,1.455883932056468e-29,2.1391680771800868e-23,0.0,0.0,1.2291438995371688e-12,3.1877368596116957e-21,154.0,0.0,0.99999724907297272,1.0,18.999999994465298,1.8471787201600801e-07,1.7335541860579639e-07,8.9022684967652379e-07,8.9301241031264302e-07,2.4861161228221716e-07,4.1566715389752482e-09,3.4255722270342832e-13,1.3764525003810096e-09,3.554587891004861e-07,5.5846621692624926e-17,5.7700267814551317e-12,4.3502926770161735e-12,1.9050915801819019e-14,1.9043044581222073e-14,5.5852042534262656e-18,2.7467490393023358e-14,2.2860163380330346e-18,4.2207927694111208e-13,6.1657760446774366e-33,5.804688528834364e-33,5.8046942407050891e-33,1.5028238737413312e-17,5.1829828628019061e-20,1.2540941795791547e-17,3.3116443384110707e-20,1.534565773714584e-21,7.6402371676810889e-21,2.1417619472004334e-24,8.4874223120612517e-28,7.3307755904319454e-29,7.9391392485515948e-33,1.4705061288224862e-36,3.3472484786690993e-35,8.8849750941393966e-31,3.0290895726736523e-36,1.9210702376385721e-14,1.5803009691651924e-20,4.9359529132044019e-23,4.1836008155077109e-24,2.3637430618421512e-25,8.2922013686074033e-24,9.4461315760192398e-31,5.3989889679801645e-31,1.2578253704053641e-28,2.086348720142085e-33,4.1043093795719051e-29,1.0333163310566739e-33,3.9021015679237385e-35,7.0481819305281832e-33,4.2515816278623205e-33,4.2508907479089412e-33,1.2260615251055805e-37,5.4609532456101203e-27,1.6310371511124176e-29,2.8486087459844518e-32,9.6881894194659307e-35,1.9113285715416009e-35,8.0890286225042732e-39,5.2405961900672332e-39,2.6261896513685547e-44,4.6726808522843979e-30,1.1639305184930586e-30,5.6835788728276436e-37,3.8366919993158249e-45,8.233025632773521e-49,4.0862694268508204e-49,2.7127739859586888e-37,2.2968096397681638e-16,1.5219004115635529e-21,7.2592815414948253e-22,1.9999357960836643e-19,7.0250805642157185e-40,1.0982381410948921e-40,2.1134029975170807e-40,5.4154183796824779e-45,4.6015528590172753e-44
2.4789651821378327e-12,0.5142474913370998,9.430057402990037e-13,1.0143691158747515e-18,1.2151700743210654e-18,1.5306584688001904e-29,2.2363465325910087e-23,0.0,0.0,1.2582615775466527e-12,3.3087578264963269e-21,154.0,0.0,0.99999721064340441,1.0,18.999999994320923,1.8730128385559376e-07,1.734739853468101e-07,9.026193984313834e-07,9.0549273898512279e-07,2.5301945746849182e-07,4.272659819386706e-09,3.4732562765769495e-13,1.4047973388387367e-09,3.6176101964744919e-07,5.7404995796481049e-17,5.9324944306793668e-12,4.4723611993435736e-12,1.9859914893903821e-14,1.9851679978328245e-14,5.8356591761638433e-18,2.8392972286065593e-14,2.3992563935725844e-18,4.3396406861634467e-13,6.7943769624143437e-33,6.3964799797963771e-33,6.3964863621242663e-33,1.5677027432476368e-17,5.4032266997669197e-20,1.2799194857200513e-17,3.3802550342682948e-20,1.5801355328902077e-21,7.9831774163962514e-21,2.2706640512487051e-24,9.1289985132074537e-28,7.8851596540134608e-29,8.6633517082931352e-33,1.6060537594702935e-36,3.6015313928479534e-35,9.5569672903540975e-31,3.3049674837594063e-36,1.9857976831614312e-14,1.6247191976358765e-20,5.1449075593621062e-23,4.3163762412881442e-24,2.4311570778239933e-25,8.647875272310326e-24,9.8460213589738136e-31,5.6275481540833615e-31,1.3302952945964335e-28,2.2076823549929787e-33,4.3407727606697015e-29,1.0930133121273349e-33,4.1270006690017471e-35,7.4672074197505228e-33,4.5599879095077166e-33,4.5592364607180097e-33,1.3335497032181891e-37,5.8215595693042782e-27,1.7372143329411021e-29,3.0783405245841274e-32,1.0621328222235161e-34,2.09363054249736e-35,8.9228551960630614e-39,5.8283051326927069e-39,2.9625995783889323e-44,4.9480824655481526e-30,1.2513150764368386e-30,6.1818552847761993e-37,4.3282326197208614e-45,9.4204806911096842e-49,4.6757477712213275e-49,2.9121247976525019e-37,2.3805141106181781e-16,1.5774517291793255e-21,7.5240357628902011e-22,2.1038505696314542e-19,7.5200821630322295e-40,1.1925146433232529e-40,2.2991896675474732e-40,5.8828979255436824e-45,5.0304191440857482e-44
