Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802)
5.014448428259181e-10,0.4235631202362497,4.1935385381508485e-11,1.112315078612231e-14,8.805031549342542e-15,1.7938311176676609e-21,3.5034553541449316e-17,0.0,0.0,1.6780121800687564e-08,9.6751094387921173e-14,154.0,0.0,0.99972678518043934,1.0,18.999974115836135,1.951606137024148e-05,4.9157121605548443e-08,8.1121658633262524e-05,0.00010623045041902797,1.7574967666359979e-05,2.5469027502884687e-05,6.0606938565486504e-11,3.9808963500246644e-07,2.2685041176066568e-05,4.1008879181094635e-13,1.2204053346493112e-07,2.2050192609831903e-08,1.6768428774418777e-08,1.6754883186561461e-08,8.2370427327060374e-12,1.9858326564540684e-10,5.3085373574501456e-12,9.0552514383037263e-09,1.3383763545059781e-18,1.272540352210357e-18,1.2726633797458126e-18,1.9194387330560471e-10,7.6189819520369183e-14,4.2638090158990911e-15,1.4109713151709849e-17,6.5786042827069771e-18,5.5804546492703811e-15
5.159375310007278e-10,0.42356311819034,4.3427933961461883e-11,1.1838212533593886e-14,9.4636310006293447e-15,2.0202237883317999e-21,3.857565464319909e-17,0.0,0.0,1.7755549138269545e-08,1.0811082136024583e-13,154.0,0.0,0.99971888756384941,1.0,18.999973268303233,2.007984527254122e-05,4.9156766389506525e-08,8.3365130370292699e-05,0.00010929953955826701,1.8083445095393962e-05,2.6304034085585711e-05,6.2357923140413238e-11,4.0962016952063528e-07,2.3341375885824815e-05,4.2353362727564423e-13,1.2919523590354248e-07,2.2987523399985704e-08,1.8033351481252244e-08,1.8018783229139354e-08,8.8586327911245215e-12,2.096047790311484e-10,5.7096100606773451e-12,9.5908558709512185e-09,1.5956673309013984e-18,1.5173636523880392e-18,1.5175148360390854e-18,2.0950147989741531e-10,8.213390342664426e-14,4.3873088374313207e-15,1.4726623774702417e-17,6.9630843344267814e-18,6.0425744515665246e-15
5.304302191755374e-10,0.4235631161445492,4.4936056259136002e-11,1.2577664283208131e-14,1.0156492185218618e-14,2.2679985394701275e-21,4.2378905001176017e-17,0.0,0.0,1.8758455554347711e-08,1.2044122091899109e-13,154.0,0.0,0.99971098987853846,1.0,18.999972420739127,2.064361420283001e-05,4.9156411169797597e-08,8.5608476324513846e-05,0.00011236856432344914,1.859191805074942e-05,2.7139043555561209e-05,6.4108870849019014e-11,4.2115046127854362e-07,2.3997705590983072e-05,4.3697850923026386e-13,1.3655364077731513e-07,2.393202471722757e-08,1.9351130399488611e-08,1.9335496712045164e-08,9.5062068336409467e-12,2.2088926986400838e-10,6.1274696249056333e-12,1.014211702616841e-08,1.8925198216910698e-18,1.7998731176234115e-18,1.8000577834713605e-18,2.2809371451839261e-10,8.8340007401718566e-14,4.5108060588370087e-15,1.5355457354448235e-17,7.3630694200155324e-18,6.5314381769430936e-15
5.449229073503471e-10,0.4235631140988973,4.6459734280771061e-11,1.3341672806668003e-14,1.08848393363234e-14,2.5385447863824508e-21,4.6457848584005133e-17,0.0,0.0,1.9788840050491768e-08,1.3379599037500488e-13,154.0,0.0,0.99970309212453878,1.0,18.99997157315163,2.1207368161348337e-05,4.9156055946405147e-08,8.7851704291765163e-05,0.00011543752468327613,1.9100386532395413e-05,2.7974048076239604e-05,6.5859781673465654e-11,4.3268051015872501e-07,2.46540302940394e-05,4.5042331149434569e-13,1.4411574062631784e-07,2.4883300752541891e-08,2.0722157098573624e-08,2.0705414887315315e-08,1.0179957495106489e-11,2.3243421521099255e-10,6.5622407977109454e-12,1.0709056922564773e-08,2.2335586760062707e-18,2.1244820368120066e-18,2.1247063172605676e-18,2.4774982976628975e-10,9.4810590240292317e-14,4.6343006788580097e-15,1.5996230628251252e-17,7.7789979081462898e-18,7.0481163417783265e-15
5.594155955251567e-10,0.42356311205340014,4.7998949875202263e-11,1.4130404612717099e-14,1.164992586731415e-14,2.8333047814980703e-21,5.0826511357400507e-17,0.0,0.0,2.0846701644735124e-08,1.4823026952407128e-13,154.0,0.0,0.99969519430188281,1.0,18.999970725546866,2.177110714833668e-05,4.9155700719351674e-08,9.0094820384109775e-05,0.00011850642060645293,1.9608850540301044e-05,2.8809041494576307e-05,6.7610655595914067e-11,4.4421031604370628e-07,2.5310349997466552e-05,4.6386793499471877e-13,1.5188152798859858e-07,2.5840977549864777e-08,2.2146801534005181e-08,2.2128907410555473e-08,1.088006677706088e-11,2.4423711631786518e-10,7.0140414406843763e-12,1.1291697575950674e-08,2.6237839383874607e-18,2.4959628756821673e-18,2.4962338023290989e-18,2.6849907234193991e-10,1.0154799672472855e-13,4.757792696236111e-15,1.6648960331283104e-17,8.2113084162364026e-18,7.5937092478067255e-15
5.739082836999664e-10,0.42356311000806984,4.9553684744037749e-11,1.4944025960251793e-14,1.2453034353003897e-14,3.1537743761206703e-21,5.5499412669528677e-17,0.0,0.0,2.1932039367503422e-08,1.6380064047886576e-13,154.0,0.0,0.99968729641060294,1.0,18.999969877929633,2.233483116403556e-05,4.9155345488634335e-08,9.2337829388964795e-05,0.0001215752520616875,2.0117310074435414e-05,2.9644018981969624e-05,6.936149259852459e-11,4.5573987881601106e-07,2.5966664703712355e-05,4.7731230198371303e-13,1.5985099540018503e-07,2.6804701771231907e-08,2.3625413239511712e-08,2.3606323532152509e-08,1.1606706634252547e-11,2.5629549837743218e-10,7.4829829092741852e-12,1.1890060999639365e-08,3.0685878882010653e-18,2.9194637222227366e-18,2.9197893261628151e-18,2.9037068360804554e-10,1.0855446402734062e-13,4.8812821097130557e-15,1.7313663196812866e-17,8.6604397664174196e-18,8.1693469911929429e-15
5.88400971874776e-10,0.4235631079629164,5.112392045126896e-11,1.5782702868536888e-14,1.329547651154854e-14,3.5015037803911534e-21,6.0491576631370981e-17,0.0,0.0,2.304485225837959e-08,1.8056512750311729e-13,154.0,0.0,0.99967939845073162,1.0,18.999969030303681,2.2898540208685476e-05,4.9154990254250607e-08,9.4580735055103e-05,0.0001246440190176907,2.062576513476764e-05,3.0478976748296256e-05,7.1112292663457367e-11,4.6726919835816087e-07,2.6622974415199933e-05,4.9075635143470553e-13,1.6802413539508466e-07,2.7774139537083249e-08,2.5158322452327015e-08,2.5137993221637051e-08,1.2360039528241928e-11,2.6860691030004214e-10,7.9691704113063783e-12,1.2504169204693537e-08,3.5737721904696251e-18,3.4005248514144446e-18,3.4009142713073624e-18,3.1339390004434375e-10,1.1583212775414933e-13,5.0047689180305729e-15,1.7990355956394548e-17,9.1268309506199945e-18,8.7761894690987955e-15
6.028936600495857e-10,0.42356310591794777,5.2709638432345944e-11,1.664660112504588e-14,1.4178593186867605e-14,3.8780983214700989e-21,6.5818543492285755e-17,0.0,0.0,2.4185139363558574e-08,1.9858319684683953e-13,154.0,0.0,0.99967150042230124,1.0,18.999968182671982,2.3462234282526976e-05,4.9154635016205327e-08,9.6823540318359246e-05,0.00012771272144317618,2.113421572126687e-05,3.1313911816234553e-05,7.2863055772872541e-11,4.7879827455267752e-07,2.7279279134328022e-05,5.0420003540838863e-13,1.7640094050528505e-07,2.8748975336387621e-08,2.6745841175469508e-08,2.6724228229101628e-08,1.3140218950011277e-11,2.8116892448628557e-10,8.4727033454301558e-12,1.313404420012827e-08,4.1455651468335845e-18,3.9450953986676549e-18,3.9455589969068001e-18,3.3759795362021232e-10,1.2338302764991387e-13,5.1282531199303932e-15,1.8679055340021496e-17,9.6109211032178988e-18,9.4154263841832717e-15
6.173863482243953e-10,0.42356310387317025,5.431082000274653e-11,1.7535886291329919e-14,1.5103754331512197e-14,4.2852191999391003e-21,7.1496381010930441e-17,0.0,0.0,2.5352899733877051e-08,2.1791575658226361e-13,154.0,0.0,0.99966360232534424,1.0,18.999967335036832,2.4025913385800606e-05,4.915427977449978e-08,9.9066247477016354e-05,0.0001307813593068601,2.1642661833902248e-05,3.2148821845902121e-05,7.4613781908930426e-11,4.9032710728208353e-07,2.7935578863471218e-05,5.1764331622917536e-13,1.8498140326075408e-07,2.9728911001948936e-08,2.8388264180552382e-08,2.8365323087197879e-08,1.3947389913316041e-11,2.9397913660187214e-10,8.9936756206126332e-12,1.3779707993078046e-08,4.7906390364278918e-18,4.5595501323776127e-18,4.5600996196979955e-18,3.6301207209911519e-10,1.3120911298260081e-13,5.2517347141542486e-15,1.9379778076253363e-17,1.0113149479992494e-17,1.0088277247378319e-14
6.31879036399205e-10,0.4235631018285888,5.5927446366068522e-11,1.8450723707369944e-14,1.6072358989911207e-14,4.724584244420104e-21,7.7541695821699461e-17,0.0,0.0,2.6548132423290008e-08,2.3862515644108321e-13,154.0,0.0,0.99965570415989335,1.0,18.999966487400048,2.458957751874692e-05,4.9153924529134772e-08,0.00010130885832806354,0.00013384993257746123,2.2151103472642945e-05,3.2983704998615936e-05,7.6364471053791824e-11,5.0185569642890437e-07,2.8591873604980292e-05,5.3108616429153428e-13,1.9376551618943998e-07,3.0713664746144784e-08,3.008586995462737e-08,3.0061556057212694e-08,1.4781689420501473e-11,3.070351653546669e-10,9.5321759577998891e-12,1.4441182588932271e-08,5.5161275370044419e-18,5.250706316513263e-18,5.2513548853788664e-18,3.8966547928475118e-10,1.3931224762506854e-13,5.3752136994439116e-15,2.0092540892319294e-17,1.0633955441932329e-17,1.0795991379337989e-14
6.608644127488243e-10,0.4235630977400297,5.9206957770808412e-11,2.0357715557311059e-14,1.8145640387400345e-14,5.7072057966938904e-21,9.0803946393225964e-17,0.0,0.0,2.9021010984552752e-08,2.844310827864578e-13,154.0,0.0,0.99963990762363886,1.0,18.99996479212686,2.5716860874619924e-05,4.9153214027433821e-08,0.00010579379635345037,0.00013998688521430261,2.3167973328317098e-05,3.465338525989447e-05,7.9865738298570803e-11,5.2491214350491067e-07,2.9904448134381383e-05,5.5797047497898138e-13,2.1194466266816005e-07,3.269657595441617e-08,3.364766752324313e-08,3.3620473205205962e-08,1.6532184571210888e-11,3.338752614968082e-10,1.0662091414756909e-11,1.5811652202777647e-08,7.2392952599393632e-18,6.8927065043311902e-18,6.8935994635042334e-18,4.4680703626498607e-10,1.5635672116681072e-13,5.6221638381879241e-15,2.1554253666666738e-17,1.1733058024930892e-17,1.2321155781072497e-14
6.869512514634816e-10,0.42356309406103054,6.2211148631657386e-11,2.2163051168806442e-14,2.0174800738892175e-14,6.7202595033991544e-21,1.0417477683018698e-16,0.0,0.0,3.1340547557011341e-08,3.3102021365753684e-13,154.0,0.0,0.99962569050708561,1.0,18.999963266386644,2.6731364698799814e-05,4.9152574563405401e-08,0.00010982992231469944,0.00014550992136535312,2.40831408973951e-05,3.6155994045711828e-05,8.301675213002973e-11,5.4566211164245661e-07,3.1085748176237345e-05,5.8216468891127069e-13,2.290023030904481e-07,3.4495151357478904e-08,3.7044501306391009e-08,3.7014559863169725e-08,1.8201635228303332e-11,3.5884861581493104e-10,1.1739754853533285e-11,1.7099368526956036e-08,9.1467959616166031e-18,8.7108769902630614e-18,8.7120529450210509e-18,5.0276590332153222e-10,1.7266136963934618e-13,5.8444100278809341e-15,2.291114001955425e-17,1.2790195119760526e-17,1.3826179645140531e-14
7.13038090178139e-10,0.4235630903827128,6.526508395075197e-11,2.4053737576294567e-14,2.2367803963049703e-14,7.8671676072717482e-21,1.1902033064762879e-16,0.0,0.0,3.3749079770410911e-08,3.8310584453300303e-13,154.0,0.0,0.99961147316911625,1.0,18.999961740655628,2.7745820022861042e-05,4.9151935087545558e-08,0.00011386575054384343,0.00015103274774843947,2.4998293970575666e-05,3.7658500794250488e-05,8.6167645832608484e-11,5.6641128874567345e-07,3.2267032093655141e-05,6.0635725989323652e-13,2.4671965377633379e-07,3.6305612926158884e-08,4.0623803435338976e-08,4.0590967197578762e-08,1.9960790862848878e-11,3.8458241221561616e-10,1.2875380374428269e-11,1.843865401014627e-08,1.1448727201059933e-17,1.0905605773910016e-17,1.090713760995884e-17,5.6319439080390717e-10,1.8988922107271154e-13,6.0666477450613967e-15,2.4307296319418318e-17,1.391436024855873e-17,1.5464952388579729e-14
7.391249288927963e-10,0.42356308670507964,6.8368650976556728e-11,2.60307313028625e-14,2.4733859088754304e-14,9.16009487482532e-21,1.354584392163646e-16,0.0,0.0,3.6246602110969508e-08,4.4110370612579687e-13,154.0,0.0,0.99959725560992008,1.0,18.99996021493617,2.8760226848207054e-05,4.9151295599865073e-08,0.0001179012833094707,0.0001565553641812143,2.59134325476796e-05,3.9160902991806597e-05,8.9318419302297556e-11,5.8715967412963903e-07,3.3448299899515881e-05,6.3054814745050749e-13,2.6509667107582036e-07,3.8126801160620966e-08,4.4386716234572726e-08,4.4350836606678486e-08,2.1810213438850448e-11,4.1106356755454821e-10,1.4069331900461943e-11,1.9829636934990191e-08,1.4205694183326792e-17,1.3534899629226737e-17,1.3536874979709275e-17,6.2826280760162369e-10,2.0804863088751334e-13,6.2888769823933254e-15,2.5742820079190681e-17,1.5108118403360963e-17,1.7245837845168958e-14
7.652117676074536e-10,0.42356308302814194,7.1521736290508645e-11,2.809498665127466e-14,2.7282479282958765e-14,1.0611860117211262e-20,1.536134962027694e-16,0.0,0.0,3.8833109050229033e-08,5.0544465048087474e-13,154.0,0.0,0.99958303782968649,1.0,18.999958689229711,2.9774585176241454e-05,4.9150656100373236e-08,0.00012193652197108263,0.00016207777048135385,2.6828556628527875e-05,4.0663199033440296e-05,9.2469072435099315e-11,6.0790726710950763e-07,3.4629551606470404e-05,6.547373257411652e-13,2.841333113177294e-07,3.9957668484558637e-08,4.8334270473680036e-08,4.8295198024200142e-08,2.3750410039469162e-11,4.382792235144646e-10,1.5321937815162359e-11,2.1272445570432826e-08,1.7484554428323718e-17,1.6662778591593684e-17,1.6665302057851493e-17,6.9814142954107771e-10,2.2714737563080145e-13,6.5110977325415718e-15,2.7217808801352187e-17,1.6374035172216393e-17,1.9177512678890555e-14
7.912986063221109e-10,0.42356307935190174,7.472422589911908e-11,3.0247455706076347e-14,3.0023481564709713e-14,1.2235950148778758e-20,1.7361667166516781e-16,0.0,0.0,4.1508595041573831e-08,5.765746480035281e-13,154.0,0.0,0.99956881982860502,1.0,18.999957163537132,3.0788895008367973e-05,4.9150016589077241e-08,0.0001259714673230429,0.00016759996646655725,2.7743666212941654e-05,4.2165387879093489e-05,9.561960512702727e-11,6.28654067000509e-07,3.5810787226943603e-05,6.7892477801873105e-13,3.0382953080970529e-07,4.179726838733202e-08,5.246739616040029e-08,5.2424980703660102e-08,2.5781838176811841e-11,4.6621674274021034e-10,1.6633494401073751e-11,2.2767208172145029e-08,2.1358754088134586e-17,2.0359603758475078e-17,2.0362799355458674e-17,7.7300050018677994e-10,2.4719271035343872e-13,6.7333099881717728e-15,2.8732359978253589e-17,1.7714676700796273e-17,2.12689663379406e-14
8.173854450367683e-10,0.42356307567636375,7.797600531702073e-11,3.2489088332570766e-14,3.29669865220733e-14,1.4046533684767084e-20,1.9560612602062449e-16,0.0,0.0,4.4273054518055746e-08,6.5495478452202245e-13,154.0,0.0,0.99955460160686471,1.0,18.99995563785896,3.1803156345990503e-05,4.9149377065988145e-08,0.00013000611982079597,0.00017312195195454683,2.865876130074225e-05,4.3667468827422272e-05,9.8770017274106331e-11,6.4940007311794693e-07,3.6992006773138759e-05,7.0311049299052259e-13,3.2418528583821929e-07,4.3644745636074633e-08,5.6786932279340629e-08,5.6741022949180275e-08,2.7904910583020615e-11,4.9486370504117183e-10,1.8004268942360486e-11,2.4314052982742057e-08,2.5908664809801071e-17,2.4702406103399181e-17,2.4706419941862322e-17,8.5301023130147153e-10,2.681914202560884e-13,6.9555137419503673e-15,3.0286571092281427e-17,1.9132609666098623e-17,2.3529501004962121e-14
8.434722837514256e-10,0.42356307200152965,8.1276959641960396e-11,3.4820832173345039e-14,3.6123418031598888e-14,1.6058475179607339e-20,2.197272238863393e-16,0.0,0.0,4.7126481891288578e-08,7.4106125833844636e-13,154.0,0.0,0.99954038316465499,1.0,18.999954112195521,3.2817369190513089e-05,4.9148737531116152e-08,0.00013404047971042298,0.0001786437267630677,2.9573841891751178e-05,4.5169441386277782e-05,1.0192030877237478e-10,6.7014528477721149e-07,3.8173210257041719e-05,7.2729446273221245e-13,3.4520053266857466e-07,4.5499327438582038e-08,6.1293635592926152e-08,6.1244080909302774e-08,3.0119999540014492e-11,5.242079036584983e-10,1.943450252864653e-11,2.5913108231920665e-08,3.1221920788531381e-17,2.9775215956282253e-17,2.9780219173649988e-17,9.3834080315126049e-10,2.9014986724789444e-13,7.1777089865447338e-15,3.1880539615963666e-17,2.0630401262005191e-17,2.5968731544194818e-14
8.695591224660829e-10,0.4235630683274019,8.4626973622228612e-11,3.7243632643501605e-14,3.9503502979858642e-14,1.8287348604642328e-20,2.4613274779405497e-16,0.0,0.0,5.0068871551065162e-08,8.3538537728822502e-13,154.0,0.0,0.99952616450216547,1.0,18.999952586546993,3.3831533543339882e-05,4.914809798446782e-08,0.00013807454709197098,0.0001841652907098875,3.0488907985790108e-05,4.6671305209403812e-05,1.0507047951788303e-10,6.9088970129377394e-07,3.935439769042492e-05,7.5147668166856475e-13,3.6687522754491002e-07,4.736031549600601e-08,6.5988188562052341e-08,6.5934836491220295e-08,3.2427440776154471e-11,5.542373415976102e-10,2.0924412578400917e-11,2.7564502136502806e-08,3.7393755940057096e-17,3.5669393094010499e-17,3.5675585046105568e-17,1.0291623646481822e-09,3.1307403173545597e-13,7.3998957146230974e-15,3.3514363012002194e-17,2.2210619191973205e-17,2.8596585446424605e-14
8.956459611807402e-10,0.42356306465398186,8.8025931717495444e-11,3.9758432926251051e-14,4.3118270986594867e-14,2.0749451166366961e-20,2.7498311178109308e-16,0.0,0.0,5.3100217865187489e-08,9.384335557929919e-13,154.0,0.0,0.99951194561958512,1.0,18.999951060913471,3.4845649405875215e-05,4.914745842605391e-08,0.00014210832196135168,0.00018968664361279701,3.1403959582680884e-05,4.8173060054560372e-05,1.0822052940669332e-10,7.1163332198318635e-07,4.0535569084851431e-05,7.7565714589915247e-13,3.8920932669020439e-07,4.9227078826821768e-08,7.0871206499736925e-08,7.0813904508627638e-08,3.4827536985571021e-11,5.8494022802376754e-10,2.24741951179675e-11,2.9268362900459994e-08,4.4527340949816464e-17,4.2483957204339972e-17,4.2491568929989908e-17,1.1256450334525579e-09,3.3696955026393516e-13,7.6220739188545445e-15,3.5188138733290676e-17,2.3875831664247428e-17,3.1423302773295404e-14
9.217327998953976e-10,0.4235630609812713,9.1473718153757556e-11,4.2366173969419745e-14,4.6979054129145491e-14,2.3461816965437078e-20,3.0644657485923645e-16,0.0,0.0,5.6220515179321519e-08,1.0507273119129433e-12,154.0,0.0,0.99949772651710334,1.0,18.999949535294956,3.5859716779523549e-05,4.9146818855885571e-08,0.00014614180424754499,0.00019520778528960941,3.2318996682245522e-05,4.9674705746340355e-05,1.1137045833488185e-10,7.3237614616108613e-07,4.1716724451678766e-05,7.9983585259966133e-13,4.1220278630628155e-07,5.1099047277861911e-08,7.5943244039923302e-08,7.5881839145279785e-08,3.7320561010572855e-11,6.1630497471950002e-10,2.4084026842414032e-11,3.1024818714918952e-08,5.2734120078662307e-17,5.032591860871223e-17,5.0335216579266068e-17,1.2279588960419096e-09,3.6184174946382303e-13,7.8442435919091183e-15,3.6901964222920433e-17,2.5628607387371562e-17,3.4459436101477426e-14
9.47819638610055e-10,0.4235630573092712,9.4970216972989773e-11,4.5067794482628153e-14,5.1097486668068052e-14,2.6442230596799169e-20,3.4069945436252751e-16,0.0,0.0,5.9429757816915991e-08,1.1728032643911189e-12,154.0,0.0,0.99948350719490975,1.0,18.999948009691405,3.6873735665689497e-05,4.9146179273968747e-08,0.0001501749938419153,0.00020072871555816077,3.3234019284306242e-05,5.1176242146871286e-05,1.1452026619853711e-10,7.5311817314319579e-07,4.2897863802062701e-05,8.2401279955014505e-13,4.3585556257381446e-07,5.2975705653647873e-08,8.1204800990386266e-08,8.1139139803151701e-08,3.9906758721056762e-11,6.483201926026506e-10,2.5754066980166697e-11,3.2833997758160858e-08,6.2134147591509939e-17,5.9310609115635573e-17,5.932189928139316e-17,1.3362740077637477e-09,3.8769567668520377e-13,8.0664047264577316e-15,3.8655936914179203e-17,2.747151556650031e-17,3.7715850466594854e-14
9.739064773247122e-10,0.4235630536379822,9.8515312077944939e-11,4.7864230934828981e-14,5.5485504773877168e-14,2.9709240690935939e-20,3.779263391740774e-16,0.0,0.0,6.2727940079250955e-08,1.3052131296914468e-12,154.0,0.0,0.99946928765319332,1.0,18.999946484102786,3.788770606577781e-05,4.9145539680313627e-08,0.00015420789061412469,0.00020624943423630987,3.4149027388685376e-05,5.2677669139916257e-05,1.1766995289375952e-10,7.7385940224532004e-07,4.4078987146960921e-05,8.4818798487901289e-13,4.6016761165232981e-07,5.4856588413019367e-08,8.6656327621222315e-08,8.6586256386640041e-08,4.258635161624401e-11,6.8097468830425429e-10,2.7484458977829444e-11,3.469602819560572e-08,7.285642373723891e-17,6.9562012937762826e-17,6.9575645083362084e-17,1.4507603928584299e-09,4.1453612760421317e-13,8.2885573151721677e-15,4.0450154230538133e-17,2.9407125901184005e-17,4.1203723306685639e-14
