Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270)
8.722871487512325e-11,1.1454696982749337,3.7468806098529266e-11,6.4651567153223786e-16,6.463140558526909e-16,8.6946950138204423e-25,2.016265684595581e-19,0.0,0.0,1.259913652264166e-10,7.7275225079877194e-18,154.0,0.0,0.9999325403552134,1.0,18.999999307093709,6.9022065792384423e-06,1.9152967016826584e-07,1.4401200910999116e-05,1.5063829422663563e-05,1.2378172685799675e-05,6.7627874649282788e-07,2.5580754223752377e-12,1.649897671518364e-08,1.7825641492605139e-05,8.9738658579554792e-15,1.5959051044664461e-09,2.3033634444940506e-09,3.844667103716357e-10,3.844667103716357e-10
9.012051990115111e-11,1.1454696980429069,3.8710182154913987e-11,6.9008244230143584e-16,6.8986010711703713e-16,9.8862244718725926e-25,2.2234758188045036e-19,0.0,0.0,1.3431257994744494e-10,8.6256046334308315e-18,154.0,0.0,0.99993030413658879,1.0,18.999999271598409,7.1310016796543853e-06,1.9152930521994183e-07,1.4865986951048288e-05,1.5563183961989075e-05,1.2791068765136495e-05,7.1121221002777431e-07,2.6428759921272736e-12,1.7052410339794332e-08,1.8420255186972312e-05,9.4374136980953164e-15,1.7034674712952794e-09,2.4446888757360623e-09,4.2213234598509443e-10,4.2213234598509443e-10
9.301232492717898e-11,1.1454696978084336,3.9951517548645854e-11,7.3506907573415468e-16,7.3482464831894207e-16,1.1196367671174498e-24,2.4444147215487726e-19,0.0,0.0,1.4290221163731183e-10,9.5977096432287508e-18,154.0,0.0,0.9999280679231739,1.0,18.999999235726747,7.3597950636608693e-06,1.9152894039122627e-07,1.5330388720596324e-05,1.6062536267647354e-05,1.320396371850741e-05,7.4652175917354913e-07,2.7276668795491764e-12,1.7605841486978536e-08,1.9014867747590496e-05,9.9059570302217578e-15,1.8145370584216612e-09,2.5894250236895105e-09,4.6206761798549352e-10,4.6206761798549352e-10
9.590412995320684e-11,1.145469697571659,4.119281308209419e-11,7.8147552577660422e-16,7.8120758940829434e-16,1.2632767563878689e-24,2.6795224534962683e-19,0.0,0.0,1.5176038648880266e-10,1.0647649919862125e-17,154.0,0.0,0.99992583171496874,1.0,18.999999199501048,7.5885867312681231e-06,1.915285754537269e-07,1.5794428530299633e-05,1.656188633960138e-05,1.3616857546006929e-05,7.8218508783059882e-07,2.8124874411948349e-12,1.8159270156068611e-08,1.9609479174596162e-05,1.0379178599124863e-14,1.9291138345082068e-09,2.7375135499765038e-09,5.043261828911899e-10,5.043261828911899e-10
9.87959349792347e-11,1.1454696973327232,4.2434069544186866e-11,8.2930174728402878e-16,8.2900884124689627e-16,1.4203307567949347e-24,2.9292390496238928e-19,0.0,0.0,1.6088722314527965e-10,1.1779328171651719e-17,154.0,0.0,0.99992359551197318,1.0,18.999999162942316,7.8173766824863737e-06,1.9152821061351294e-07,1.6258127395691916e-05,1.706123417797972e-05,1.4029750247554924e-05,8.1818118476762932e-07,2.8972105291792923e-12,1.8712696347215381e-08,2.0204089467874198e-05,1.0856868303650759e-14,2.0471977682176982e-09,2.8888972919136203e-09,5.4896078330171767e-10,5.4896078330171767e-10
9.999999999999999e-11,1.145469697091753,4.2950881947585096e-11,8.4963385503641684e-16,8.493301111755347e-16,1.489871035126855e-24,3.0376261040231752e-19,0.0,0.0,1.6476662378182143e-10,1.2275573853024766e-17,154.0,0.0,0.99992266442244959,1.0,18.999999147626834,7.9126377776585372e-06,1.9152805872172172e-07,1.6451102558558433e-05,1.7269147697467236e-05,1.4201666643958911e-05,8.3326232267904741e-07,2.9325203012803268e-12,1.8943126476412e-08,2.0451667877196315e-05,1.1056985741268442e-14,2.097398687839788e-09,2.9528874719824105e-09,5.6825831729123271e-10,5.6825831729123271e-10
1.0168774000526256e-10,1.145469697091753,4.3675287710609039e-11,8.7854769600738333e-16,8.7822831559511063e-16,1.5916111531691847e-24,3.1940045194769015e-19,0.0,0.0,1.7028283283129908e-10,1.2996737487934376e-17,154.0,0.0,0.99992135931418746,1.0,18.999999126070286,8.0461649173258576e-06,1.9152784568227393e-07,1.6721505059598288e-05,1.7560579782372588e-05,1.4442641823229809e-05,8.5449031121237036e-07,2.982246915845973e-12,1.9266120060976049e-08,2.0798698627537799e-05,1.133854222194239e-14,2.1687888282130838e-09,3.0435202444260413e-09,5.9602326145810985e-10,5.9602326145810985e-10
1.0457954503129042e-10,1.1454696968488718,4.4916468344033246e-11,9.2921332857925792e-16,9.2886592509775977e-16,1.7779543709493855e-24,3.4742588474326217e-19,0.0,0.0,1.7994731969064237e-10,1.4303961342466837e-17,154.0,0.0,0.99991912312161169,1.0,18.999999088903486,8.2749514357968019e-06,1.9152748077516912e-07,1.7184580050193583e-05,1.8059923153554062e-05,1.4855532272987988e-05,8.9109394280369437e-07,3.0668243562028999e-12,1.9819541297045432e-08,2.1393306653524446e-05,1.1824371944450814e-14,2.2938869831574754e-09,3.2013275320923741e-09,6.4556457551615305e-10,6.4556457551615305e-10
1.0674996842162576e-10,1.1454696966653923,4.5848003305758182e-11,9.6817265874822391e-16,9.6780317888049701e-16,1.9282254934975828e-24,3.6950417748165512e-19,0.0,0.0,1.8737762279568257e-10,1.5346601015234872e-17,154.0,0.0,0.99991744476683664,1.0,18.999999060825104,8.4466643784155452e-06,1.9152720697186718e-07,1.7531949351067121e-05,1.8434700249192846e-05,1.5165423480298506e-05,9.1874946159732525e-07,3.1304733055677078e-12,2.0234905983431905e-08,2.1839584670997298e-05,1.2191343237163653e-14,2.3900823926294018e-09,3.3218280936472485e-09,6.8440607480445048e-10,6.8440607480445048e-10
1.0892039181196109e-10,1.1454696964809472,4.6779517859809752e-11,1.0079316757542974e-15,1.0075392037256762e-15,2.0878386627310187e-24,3.9249836382046206e-19,0.0,0.0,1.9495948277895331e-10,1.6443981887098146e-17,154.0,0.0,0.99991576641499647,1.0,18.999999032597533,8.6183763541891441e-06,1.9152693312423457e-07,1.7879165012595987e-05,1.8809476086523058e-05,1.54753140533898e-05,9.4655402197456195e-07,3.1941734651278392e-12,2.0650269274070185e-08,2.2285862049891124e-05,1.2560264494047464e-14,2.4882533685261224e-09,3.4440697527959925e-09,7.2469304513148018e-10,7.2469304513148018e-10
1.1109081520229643e-10,1.1454696962955802,4.7711012314773739e-11,1.0484903622085718e-15,1.0480739636498119e-15,2.2571742297724489e-24,4.1642704319341525e-19,0.0,0.0,2.0269293709642678e-10,1.7597930684859263e-17,154.0,0.0,0.9999140880660915,1.0,18.999999004227476,8.7900873631219218e-06,1.9152665923922254e-07,1.8226233740750193e-05,1.9184250665545979e-05,1.5785203992260233e-05,9.7450091935624067e-07,3.2579239623177963e-12,2.1065631169119528e-08,2.2732138790203609e-05,1.2931047093670771e-14,2.5883998975988488e-09,3.5680304760730223e-09,7.6644609199669502e-10,7.6644609199669502e-10
1.1326123859263176e-10,1.1454696961093325,4.8642486975365386e-11,1.0898487009861331e-15,1.0894074229342766e-15,2.4366201786611097e-24,4.4130881426500448e-19,0.0,0.0,2.1057802134133127e-10,1.8810302823557126e-17,154.0,0.0,0.99991240972012141,1.0,18.999998975721315,8.9617974052182034e-06,1.9152638536883934e-07,1.8573161922043004e-05,1.9559023986640104e-05,1.6095093296890024e-05,1.0025837685569506e-06,3.3213470433304477e-12,2.148099166840375e-08,2.3178414891906381e-05,1.3303810780036651e-14,2.6905219665988437e-09,3.6936885569154734e-09,8.0968555864590699e-10,8.0968555864590699e-10
1.154316619829671e-10,1.1454696959222448,4.9573942142492508e-11,1.1320066752224831e-15,1.1315395461217191e-15,2.6265721279229966e-24,4.6716227493690293e-19,0.0,0.0,2.1861476937675116e-10,2.0082982396586847e-17,154.0,0.0,0.99991073137708641,1.0,18.999998947085146,9.1335064804823206e-06,1.9152611152104157e-07,1.8919955646310546e-05,1.9933796049196302e-05,1.6404981967277125e-05,1.030796481010629e-06,3.3850525248481015e-12,2.189635077181057e-08,2.3624690354996536e-05,1.3678144675911748e-14,2.794619562277426e-09,3.8210226064966125e-09,8.5443153065825524e-10,8.5443153065825524e-10
1.1738504303426889e-10,1.145469695753179,5.0412235371686643e-11,1.1706325266206305e-15,1.1701412855293287e-15,2.8068446476234532e-24,4.9127655470642367e-19,0.0,0.0,2.2597754189481049e-10,2.1281537170531098e-17,154.0,0.0,0.99990922087086453,1.0,18.999998921206249,9.2880438215820932e-06,1.9152586505037049e-07,1.923195985762797e-05,2.0271089829715873e-05,1.6683881228359804e-05,1.0562941360743355e-06,3.4423603452530864e-12,2.2270172771493575e-08,2.4026337725780918e-05,1.4016469222155804e-14,2.8899964627483511e-09,3.9370387729251972e-09,8.9600736505617543e-10,8.9600736505617543e-10
1.193384240855707e-10,1.1454696955834909,5.1250513266028442e-11,1.209906057352545e-15,1.2093898886979905e-15,2.9962528362878129e-24,5.1620652355010467e-19,0.0,0.0,2.3346321083761159e-10,2.2531904184857003e-17,154.0,0.0,0.99990771036701986,1.0,18.999998895230835,9.4425803795544645e-06,1.9152561857431296e-07,1.9543863954862626e-05,2.0608382591097363e-05,1.696277997571718e-05,1.0818881861057568e-06,3.4996199683787887e-12,2.2643993640649603e-08,2.4427984579305406e-05,1.4356098849204536e-14,2.9869735194393271e-09,4.0543802301292761e-09,9.3883382377955201e-10,9.3883382377955201e-10
1.212918051368725e-10,1.1454696954132053,5.2088776037215104e-11,1.2498272556509981e-15,1.2492853303080493e-15,3.1951009735031729e-24,5.4196573777876401e-19,0.0,0.0,2.4107179778849151e-10,2.383551650622653e-17,154.0,0.0,0.99990619986555296,1.0,18.999998869162813,9.5971161544025854e-06,1.9152537210109991e-07,1.9855671845595554e-05,2.0945674333276942e-05,1.7241678209346783e-05,1.1075747243447665e-06,3.5568956292668842e-12,2.3017813379246596e-08,2.482963091556647e-05,1.4696947004362354e-14,3.085550722692175e-09,4.1730320110528012e-09,9.8292503163433583e-10,9.8292503163433583e-10
1.232451861881743e-10,1.1454696952423478,5.2927023894577019e-11,1.2903961099115781e-15,1.2898275852032178e-15,3.403698350316362e-24,5.685677532177217e-19,0.0,0.0,2.4880332338490332e-10,2.5193826018148687e-17,154.0,0.0,0.99990468936646348,1.0,18.999998843005919,9.7516511461296085e-06,1.9152512563062791e-07,2.0167387275264292e-05,2.1282965056273308e-05,1.7520575929249476e-05,1.1333500061427707e-06,3.6141690396124892e-12,2.339163198725462e-08,2.5231276734565384e-05,1.5038973790246284e-14,3.18572806284875e-09,4.2929793413054822e-09,1.0282949536313517e-09,1.0282949536313517e-09
1.251985672394761e-10,1.1454696950709409,5.376525704511299e-11,1.3316126086905785e-15,1.33101662838846e-15,3.6223592701223541e-24,5.9602612521068932e-19,0.0,0.0,2.5665780737692765e-10,2.6608303419281781e-17,154.0,0.0,0.99990317886975155,1.0,18.999998816763757,9.90618535473869e-06,1.9152487916019092e-07,2.0479013837213261e-05,2.1620254760052985e-05,1.7799473135427199e-05,1.1592104389143482e-06,3.6714740395687902e-12,2.3765449464680993e-08,2.563292203630495e-05,1.5382113414508043e-14,3.2875055302509427e-09,4.4142076346241201e-09,1.0749573975033753e-09,1.0749573975033753e-09
1.271519482907779e-10,1.1454696948990075,5.4603475693520601e-11,1.3734767407032044e-15,1.3728524350281927e-15,3.8514030497342523e-24,6.2435440862305556e-19,0.0,0.0,2.6463526867953953e-10,2.8080438221956299e-17,154.0,0.0,0.99990166837541716,1.0,18.999998790439772,1.0060718780232981e-05,1.9152463268910649e-07,2.0790554981671837e-05,2.1957543444704463e-05,1.8078369827881049e-05,1.1851525731608635e-06,3.7287224771002177e-12,2.4139265811539941e-08,2.6034566820786778e-05,1.5726367517890763e-14,3.3908831152406786e-09,4.5367024889034786e-09,1.122926015868535e-09,1.122926015868535e-09
1.291053293420797e-10,1.1454696947265701,5.5441680042221598e-11,1.4159884948219642e-15,1.4153349804446761e-15,4.0911540196361965e-24,6.5356615784492088e-19,0.0,0.0,2.7273572540235157e-10,2.9611738753027534e-17,154.0,0.0,0.99990015788346054,1.0,18.999998764037276,1.0215251422615633e-05,1.9152438621823554e-07,2.1102014020861931e-05,2.2294831110095327e-05,1.8357266006611514e-05,1.2111730973640205e-06,3.7860471299597006e-12,2.4513081027830715e-08,2.6436211088011571e-05,1.6071620766480262e-14,3.4958608081599165e-09,4.6604496833950145e-09,1.1722143080031459e-09,1.1722143080031459e-09
1.310587103933815e-10,1.145469694553649,5.6279870291387484e-11,1.459147860074988e-15,1.4584642401163298e-15,4.3419415237496396e-24,6.8367492679431413e-19,0.0,0.0,2.8095919487152485e-10,3.1203732155553247e-17,154.0,0.0,0.99989864739388135,1.0,18.999998737559444,1.0369783281889801e-05,1.9152413974804491e-07,2.1413394132759171e-05,2.2632117756433808e-05,1.863616167161924e-05,1.2372688342251585e-06,3.8432401119891067e-12,2.4886895113546936e-08,2.6837854837980276e-05,1.6417942747241111e-14,3.6024385993506514e-09,4.7854351761850782e-09,1.2228356216052073e-09,1.2228356216052073e-09
1.3301209144468331e-10,1.1454696943802642,5.7118046638967402e-11,1.5029548256442385e-15,1.502240189675937e-15,4.6040999194163585e-24,7.1469426892058571e-19,0.0,0.0,2.8930569365901911e-10,3.2857964389716917e-17,154.0,0.0,0.99989713690668003,1.0,18.999998711009322,1.0524314358058635e-05,1.9152389327835964e-07,2.1724698366115568e-05,2.2969403383370001e-05,1.8915056822905133e-05,1.2634367356440396e-06,3.9006516826803273e-12,2.5260708068687943e-08,2.7239498070694193e-05,1.6765104668979012e-14,3.7106164791549136e-09,4.9116451012486082e-09,1.2748031547289615e-09,1.2748031547289615e-09
1.3496547249598512e-10,1.145469694206435,5.795620928071637e-11,1.5474093808637405e-15,1.5466628049088752e-15,4.8779685777235041e-24,7.4663773720773546e-19,0.0,0.0,2.9777523761777724e-10,3.4576000233081538e-17,154.0,0.0,0.99989562642185625,1.0,18.999998684389844,1.0678844651125293e-05,1.9152364680897383e-07,2.2035929646501617e-05,2.330668799147837e-05,1.9193951460470111e-05,1.2896738766771162e-06,3.9577077080816547e-12,2.5634519893256445e-08,2.7641140786154638e-05,1.7113376493577906e-14,3.820394437914766e-09,5.0390657652567193e-09,1.3281299577609686e-09,1.3281299577609686e-09
1.3672351544215674e-10,1.1454696940496245,5.8710544099704151e-11,1.5879721610281359e-15,1.5871960378875975e-15,5.1347475187121091e-24,7.7618818767123342e-19,0.0,0.0,3.0550304330738451e-10,3.6178094319025815e-17,154.0,0.0,0.9998942669875478,1.0,18.999998660375326,1.0817921245335525e-05,1.9152342498679181e-07,2.231597773975072e-05,2.3610243267053419e-05,1.9444956195047887e-05,1.3133441882842926e-06,4.0093791083218363e-12,2.5970949568729352e-08,2.8002618787818301e-05,1.7427403237522666e-14,3.9205626603234113e-09,5.1547683752059041e-09,1.3772969151194691e-09,1.3772969151194691e-09
1.383057540937112e-10,1.1454696939082112,5.9389436194299516e-11,1.6249271378553478e-15,1.624123764802042e-15,5.3744073929127965e-24,8.0344114784149471e-19,0.0,0.0,3.125433026252423e-10,3.7666227868106071e-17,154.0,0.0,0.99989304349831687,1.0,18.999998638717791,1.0943089637791401e-05,1.9152322534709725e-07,2.2567974071914507e-05,2.3883442309329308e-05,1.9670860100391523e-05,1.3346918495759418e-06,4.0557900069370925e-12,2.6273735493677112e-08,2.8327948631093212e-05,1.7710666391500485e-14,4.0118221826642632e-09,5.2597218032284159e-09,1.4225051687648532e-09,1.4225051687648532e-09
1.3988799274526564e-10,1.1454696937665378,6.0068319637533558e-11,1.6623069797752294e-15,1.6614757264996929e-15,5.6223701440060997e-24,8.3132452330938937e-19,0.0,0.0,3.1966431787577079e-10,3.9199066592598189e-17,154.0,0.0,0.99989182001064569,1.0,18.999998617019575,1.1068257516459547e-05,1.9152302570766421e-07,2.2819927366053239e-05,2.4156640682917059e-05,1.9896763668684317e-05,1.3560801136009745e-06,4.1022034247185837e-12,2.6576520676856239e-08,2.8653278135000201e-05,1.7994466885899974e-14,4.104131499635883e-09,5.3654457986169087e-09,1.4686279709917178e-09,1.4686279709917178e-09
1.4147023139682009e-10,1.1454696936246132,6.0747194529334024e-11,1.7001116814045213e-15,1.6992519103979888e-15,5.8788257677230745e-24,8.5984551580536237e-19,0.0,0.0,3.268660962269066e-10,4.0777478259009298e-17,154.0,0.0,0.99989059652453482,1.0,18.999998595282015,1.1193424881341631e-05,1.9152282606848194e-07,2.3071838961641633e-05,2.4429838387870595e-05,2.0122666899926719e-05,1.3775076411754525e-06,4.1485655916797689e-12,2.6879305118266879e-08,2.8978607299539896e-05,1.8278815914793493e-14,4.1974906061057149e-09,5.4719334039318967e-09,1.5156719813362062e-09,1.5156719813362062e-09
1.4305247004837453e-10,1.1454696934824462,6.1426060968713039e-11,1.7383412374236812e-15,1.7374523039783126e-15,6.1439664678821212e-24,8.890113268610749e-19,0.0,0.0,3.3414864458348415e-10,4.2402338920764265e-17,154.0,0.0,0.99988937303998382,1.0,18.999998573506407,1.1318591732439333e-05,1.9152262642954505e-07,2.3323710153100638e-05,2.4703035424090931e-05,2.0348569794119181e-05,1.3989731381604082e-06,4.1949756733357921e-12,2.7182088817909294e-08,2.9303936124712927e-05,1.8563642919072188e-14,4.2918994969412183e-09,5.5791777324185427e-09,1.5636437978201466e-09,1.5636437978201466e-09
1.4463470869992898e-10,1.145469693340045,6.210491905380996e-11,1.7769956425739465e-15,1.7760768947830426e-15,6.4179865759367231e-24,9.1882915781782845e-19,0.0,0.0,3.415119696062009e-10,4.4074532617001629e-17,154.0,0.0,0.99988814955699312,1.0,18.999998551693999,1.1443758069754326e-05,1.9152242679085383e-07,2.3575542193049261e-05,2.4976231791662395e-05,2.0574472351262135e-05,1.4204753522104205e-06,4.241349506607114e-12,2.7484871775783695e-08,2.9629264610519921e-05,1.8848976605036632e-14,4.3873581670098674e-09,5.687171964444903e-09,1.6125499598542074e-09,1.6125499598542074e-09
1.4621694735148343e-10,1.1454696931974169,6.2783768881952008e-11,1.8160748916531502e-15,1.815125670411359e-15,6.7010824221886933e-24,9.4930620983903475e-19,0.0,0.0,3.4895607773377686e-10,4.5794950888449088e-17,154.0,0.0,0.99988692607556218,1.0,18.99999852984601,1.1568923893288286e-05,1.9152222715240949e-07,2.3827336296102237e-05,2.5249427490519239e-05,2.0800374571356029e-05,1.4420130689769158e-06,4.2877529895769967e-12,2.7787653991890278e-08,2.9954592756961501e-05,1.9134765360622373e-14,4.4838666111791502e-09,5.7959093426492962e-09,1.6623969523199317e-09,1.6623969523199317e-09
1.4779918600303788e-10,1.1454696930545714,6.3462610549539858e-11,1.8555789795237239e-15,1.8545986185272729e-15,6.9934526347567596e-24,9.8044968388450478e-19,0.0,0.0,3.5648097515632477e-10,4.7564493901398796e-17,154.0,0.0,0.99988570259569143,1.0,18.99999850796361,1.169408920304289e-05,1.9152202751421256e-07,2.4079093634313937e-05,2.5522622520701109e-05,2.1026276454401307e-05,1.4635851166632038e-06,4.3341466483685233e-12,2.8090435466229233e-08,3.0279920564038277e-05,1.9421014904938116e-14,4.5814248243165718e-09,5.90538318053517e-09,1.7131911979053236e-09,1.7131911979053236e-09
1.4938142465459232e-10,1.1454696929115142,6.4141444152084578e-11,1.8955079011101631e-15,1.8944957268570818e-15,7.2952980706873065e-24,1.0122667807176888e-18,0.0,0.0,3.6408666783129491e-10,4.9384070188120857e-17,154.0,0.0,0.99988447911738076,1.0,18.999998486047932,1.1819253999019811e-05,1.9152182787626291e-07,2.4330815339912115e-05,2.5795816882200486e-05,2.125217800039841e-05,1.4851903632913347e-06,4.3805381662623918e-12,2.8393216198800788e-08,3.0605248031750889e-05,1.970770607062485e-14,4.6800328012896483e-09,6.0155868594162731e-09,1.7649390596058917e-09,1.7649390596058917e-09
1.5096366330614677e-10,1.145469692768253,6.4820269784254859e-11,1.9358616513957828e-15,1.9348169831861211e-15,7.6068217218510576e-24,1.0447647009151417e-18,0.0,0.0,3.7177316150185715e-10,5.1254596293460423e-17,154.0,0.0,0.99988325564063019,1.0,18.999998464100074,1.1944418281220727e-05,1.915216282385602e-07,2.4582502508448755e-05,2.606901057501363e-05,2.147807920934778e-05,1.5068277135518836e-06,4.4269314297865457e-12,2.8695996189605185e-08,3.0930575160099923e-05,1.999482223492447e-14,4.7796905369659168e-09,6.1265138246026391e-09,1.8176468438997527e-09,1.8176468438997527e-09
