Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389)
1.3542506368213894e-06,0.3447684721045983,7.1340251898358858e-07,2.8491072703640322e-06,0.00057355427925781109,2.422939264567761e-07,0.012125189678577413,0.0,0.0,0.0037731125407474359,0.037308730732816382,154.0,0.0,0.045998725505181505,1.0,18.906208673290891,0.006390844980568449,8.227311642002128e-08,0.00030025585757903803,0.006013403559557688,0.12337281325280637,5.7761241490137991e-05,2.7089057227064289e-09,1.7478589145171526e-05,0.38768305937449832,6.3093376480566586e-13,0.15142314552346647,3.8166253875839316e-07,0.10291804722401467,0.023626034476014954,1.0225156250521137e-05,3.9002408249098295e-05,6.2116266419813659e-06,0.13247886180941115,0.00013062846676364641,0.0039495493130304784,0.029221919386973726,0.020210926503593952,6.7412311969123536e-06,1.3247830127533334e-13,2.2026182572611034e-10,1.4788345118162477e-09,4.8116866221604318e-05,0.0054573915787315816,0.00065947525075109781,0.00085720391602547765,0.00023187552239694453,0.0036373677248294801,4.8840893931099288e-10,0.0090728265464236728,0.0073305678953136267,1.211127130662503e-05,3.5635642298098958e-05,6.8551922534492525e-06,1.98979429391808e-08,8.1031817567691664e-08,0.0002291420714368033,1.0558421760959063e-13,6.0616396212812499e-14,0.00060552610782803069,1.2900234444573296e-08,7.3290717755044704e-06,2.2898685091752823e-10,1.3709221623440189e-11,1.7621709688634726e-09,0.0022274915091058888,0.0003007527130591342,0.001926738796046754,0.0053408137362579017
1.370428503837822e-06,0.34476865018006203,7.0535017487826712e-07,2.8625752714013324e-06,0.00057158311498598207,2.4449611098151226e-07,0.012226004080897085,0.0,0.0,0.003794613456491775,0.037424754260595432,154.0,0.0,0.044876559978599385,1.0,18.905932135909499,0.0062448041237845586,8.1207240602268752e-08,0.00028610660996598213,0.0058216130578250709,0.12286429090842425,5.5038613160694883e-05,2.622468616755066e-09,1.6920873685721064e-05,0.38933670423042976,6.0119413148488138e-13,0.15141962882885784,3.6373191363815636e-07,0.1029655014183353,0.023577870415701311,1.0204156704936356e-05,3.9168880636452211e-05,6.1988698971808496e-06,0.132714119416069,0.00013009389966904073,0.0039302887167511008,0.029207137930654714,0.020017828130995795,6.7532061764462927e-06,1.2825111817438014e-13,2.20649620541951e-10,1.4658156041545811e-09,4.7968440333820105e-05,0.0054677690734670518,0.00066072353891615497,0.00085884825680145364,0.0002323186009121519,0.0036638450249991458,4.893458351533558e-10,0.0092281788753424999,0.00742822251791273,1.2061383716130564e-05,3.567444903130217e-05,6.8625571908754213e-06,1.9919611595556519e-08,8.1153333690223765e-08,0.00022948664187062362,1.0569765296302018e-13,6.0681519983046171e-14,0.00060729070319578233,1.2937827699021979e-08,7.3404053195061975e-06,2.2933747908248785e-10,1.3730421315933208e-11,1.7648692338826814e-09,0.0022760280149182774,0.00030690787872769139,0.0019691201361905848,0.0054079643639694825
1.3866063708542548e-06,0.3447688256756995,6.9744075820111254e-07,2.8755288804377784e-06,0.00056953615512865064,2.4668337797939355e-07,0.012325568939801987,0.0,0.0,0.0038161347335904728,0.037537993979532829,154.0,0.0,0.043785533902635829,1.0,18.905659006665442,0.0061019218344421601,8.0163140858029029e-08,0.00027267398443436695,0.005635790254933667,0.1223488622593835,5.2453917193195926e-05,2.5387228395089909e-09,1.6380523402626337e-05,0.3909688017157173,5.7296115179835696e-13,0.1514133551417946,3.4670923580345997e-07,0.10301072616851259,0.023530894124704209,1.0183673744381273e-05,3.9333183240949098e-05,6.1864269643675028e-06,0.13294205325932482,0.00012957361770297708,0.0039116023188263474,0.029190235536896026,0.019826419609784804,6.7648083602412314e-06,1.2415555376678157e-13,2.2102526915297761e-10,1.4528942141102926e-09,4.781671059823644e-05,0.0054771310077297818,0.00066184908091811048,0.00086033281498348988,0.00023271845593408435,0.0036898008856924235,4.9019169169140922e-10,0.0093835296674288568,0.0075253382780879792,1.2010816946446727e-05,3.5703875783972768e-05,6.8681187326211141e-06,1.9936042731806993e-08,8.1252706684566349e-08,0.00022976857272521731,1.0578331227240464e-13,6.0730697395678586e-14,0.00060886913345919004,1.2971454859300903e-08,7.349727396464335e-06,2.2962529599814775e-10,1.3747858506383762e-11,1.7670841341547194e-09,0.0023246328217754295,0.00031306620728888552,0.002011566614486543,0.0054753007181609966
1.4027842378706874e-06,0.34476899863844906,6.8966997279293079e-07,2.8879678986262825e-06,0.00056741637791482677,2.4885588218669041e-07,0.012423904078798309,0.0,0.0,0.0038376669092290263,0.037648523442798794,154.0,0.0,0.04272460870934406,1.0,18.905389206579013,0.005962147304666013,7.9140136891378798e-08,0.00025991889642610141,0.0054557523568475067,0.12182688186698189,4.9999628552511038e-05,2.4575858716226359e-09,1.5857005858820432e-05,0.3925797892653623,5.4615262878109746e-13,0.15140449670037995,3.3054498636817455e-07,0.10305383414037506,0.023485055307589531,1.0163685524004894e-05,3.9495360129956652e-05,6.1742845733438134e-06,0.13316290010603912,0.00012906698424627693,0.0038934651911446167,0.029171321367737299,0.019636697323088384,6.7760498007246056e-06,1.2018757246604986e-13,2.2138916497653252e-10,1.4400704022211471e-09,4.7661759592994234e-05,0.0054854947113170804,0.00066285397557283804,0.00086166031501384735,0.00023307582586248768,0.0037152479268335948,4.9094806123019664e-10,0.009538859727582118,0.0076219087123324874,1.1959605845902873e-05,3.5724162805905407e-05,6.8719231483058949e-06,1.9947370496707521e-08,8.1330483603588855e-08,0.00022998941098000989,1.0584190818611339e-13,6.0764337585492482e-14,0.00061026548367442953,1.3001202954163524e-08,7.3570875210175727e-06,2.2985185060447909e-10,1.3761625813226558e-11,1.7688275895653265e-09,0.0023732927829500559,0.00031922617538518292,0.0020540666075648719,0.0055428250640993286
1.4189621048871201e-06,0.3447691691126154,6.8203370894048279e-07,2.8998924300356442e-06,0.00056522670170202737,2.5101377183268028e-07,0.012521029021999192,0.0,0.0,0.0038592005126292443,0.037756413995359533,154.0,0.0,0.041692789022426978,1.0,18.905122659584119,0.00582542917091415,7.8137577444505601e-08,0.00024780457451034974,0.0052813225855211088,0.12129869154029585,4.7668667685269485e-05,2.3789779132122992e-09,1.5349806163945077e-05,0.39417009073575027,5.2069123152494746e-13,0.15139321600087552,3.1519257714926371e-07,0.10309493186999877,0.023440305757857882,1.0144171106795739e-05,3.9655454002314434e-05,6.1624300054007092e-06,0.13337688813027679,0.0001285733920020258,0.0038758534216744652,0.029150499413138849,0.0194486567301368,6.7869421128721014e-06,1.163432716803078e-13,2.2174168713877627e-10,1.4273441633592e-09,4.7503668239353679e-05,0.0054928773762138311,0.00066374030491378206,0.00086283345960581946,0.00023339144314990488,0.0037401985820707242,4.9161648369424418e-10,0.0096941501912073402,0.0077179276777143042,1.1907784009257814e-05,3.5735549002652349e-05,6.874016445411027e-06,1.9953728288447955e-08,8.1387209434977071e-08,0.00023015069780270314,1.0587414931504073e-13,6.0782847369336515e-14,0.00061148385019363447,1.3027159253014311e-08,7.3625350298103862e-06,2.3001868615392399e-10,1.3771815521953281e-11,1.7701114762318548e-09,0.0024219950788081993,0.00032538630043688619,0.0020966087783713134,0.0056105393796837518
1.4351399719035528e-06,0.34476933714007485,6.745280341630134e-07,2.9113028808451359e-06,0.00056296998490335654,2.5315718890928737e-07,0.012616962991703314,0.0,0.0,0.0038807260733359486,0.037861734866163746,154.0,0.0,0.040689120458511585,1.0,18.904859292388142,0.0056917156471925547,7.7154838768628692e-08,0.00023629641096701204,0.0051123299326980851,0.12076462084900014,4.5454371734663385e-05,2.3028217724347246e-09,1.4858426255428914e-05,0.39574011698105471,4.9650418075399914e-13,0.15137966637366176,3.0060816135276825e-07,0.10313412012539964,0.023396599293034465,1.0125110435278906e-05,3.9813506246450583e-05,6.150851076124268e-06,0.13358423730870725,0.00012809226180160194,0.0038587440876735688,0.029127868732776636,0.01926229245230671,6.7974964943397609e-06,1.1261887636325186e-13,2.2208320113266064e-10,1.4147154327147093e-09,4.7342515919096021e-05,0.0054992960620136363,0.00066451013484830645,0.0008638549306029422,0.00023366603453698408,0.0037646650914770047,4.9219848711713682e-10,0.0098493825156766492,0.007813389345784863,1.185538382812758e-05,3.5738271717858638e-05,6.8744443275190171e-06,1.9955248633093881e-08,8.1423426543322757e-08,0.0002302539669698235,1.0588073958940801e-13,6.0786630876863893e-14,0.00061252833482727581,1.3049411141543722e-08,7.3661190304656092e-06,2.3012733862116261e-10,1.3778519489664895e-11,1.7709476142655999e-09,0.0024707272154602974,0.00033154514033124525,0.0021391820751290504,0.0056784453605653379
1.4513178389199855e-06,0.3447695027604648,6.6714918442226101e-07,2.9221999578106066e-06,0.00056064902596867294,2.552862694337477e-07,0.012711724906587651,0.0,0.0,0.0039022341296033906,0.037964553255156464,154.0,0.0,0.039712687559155767,1.0,18.904599034340482,0.0055609546471857398,7.6191323187913337e-08,0.00022536182286220176,0.0049486089264250341,0.12022498761128035,4.3350467785106518e-05,2.2290427598492086e-09,1.4382384216882318e-05,0.39729026639948051,4.7352295657246955e-13,0.15136399252220201,2.8675045754975282e-07,0.1031714942449862,0.023353891689569927,1.0106484303132826e-05,3.9969556995455709e-05,6.139536118154078e-06,0.13378515979285166,0.00012762304144753553,0.0038421152278053402,0.029103523687291428,0.019077598351749457,6.8077237444164291e-06,1.0901073384794516e-13,2.2241405943714813e-10,1.4021840912628579e-09,4.7178380581383141e-05,0.0055047677007920535,0.00066516551574763276,0.0008647273897515221,0.00023390032126407201,0.0037886594950872383,4.9269558808165532e-10,0.010004538472487197,0.0079082881966186132,1.1802436538963255e-05,3.5732566530298263e-05,6.8732521553873118e-06,1.9952063071257761e-08,8.1439674148567225e-08,0.00023030074339015273,1.0586237765921785e-13,6.0776089206329181e-14,0.00061340303935576951,1.3068046004801876e-08,7.3678883538495213e-06,2.30179335215866e-10,1.3781829055781845e-11,1.7713477563266618e-09,0.0025194770230861589,0.00033770129307961525,0.0021817757300065421,0.0057465444252878225
1.4674957059364181e-06,0.3447696660113617,6.5989355574427159e-07,2.9325846660456468e-06,0.00055826656342171388,2.5740114370422317e-07,0.012805333380470031,0.0,0.0,0.0039237152368604014,0.038064934415422157,154.0,0.0,0.038762611844877642,1.0,18.904341817309355,0.0054330938960821919,7.5246457750098617e-08,0.00021497012285357731,0.0047899994095657976,0.11968009835825294,4.1351047968435062e-05,2.1575685881277161e-09,1.3921213630999708e-05,0.39882092545114783,4.5168302654640671e-13,0.15134633102761644,2.7358058599799836e-07,0.10320714445437723,0.023312140617850904,1.0088274326860291e-05,4.0123645179296471e-05,6.1284739639745702e-06,0.13397986025973241,0.00012716520458749565,0.003825945813458625,0.029077554159366633,0.018894567603266518,6.8176342818776319e-06,1.0551530894216801e-13,2.2273460210101281e-10,1.3897499707593207e-09,4.7011338839972574e-05,0.0055093091014540374,0.00066570848297348747,0.0008654534793911216,0.00023409501926076296,0.0038121936272155965,4.9310929211319005e-10,0.010159600140069787,0.0080026190129586505,1.1748972268717563e-05,3.5718667064591951e-05,6.8704849106644129e-06,1.9944302052409307e-08,8.1436487839496758e-08,0.00023029254172739325,1.0581975633540663e-13,6.0751620103750638e-14,0.00061411206037450465,1.3083151117375924e-08,7.3678915095218136e-06,2.3017619299501421e-10,1.3781834958711937e-11,1.7713235769450364e-09,0.002568232653955011,0.00034385339644490672,0.0022243792575101034,0.0058148377204513754
1.4836735729528508e-06,0.3447698269284446,6.5275769623530584e-07,2.9424583061599346e-06,0.00055582527595255131,2.5950193654832963e-07,0.012897806721602012,0.0,0.0,0.0039451599762332645,0.03816294173073894,154.0,0.0,0.037838049983250716,1.0,18.90408757556602,0.0053080810328125479,7.4319692958104101e-08,0.00020509239899689616,0.0046363463296477661,0.1191302487761992,3.9450546307851824e-05,2.0883292769589566e-09,1.347446296597458e-05,0.40033246914928317,4.3092359276693512e-13,0.15132681082123559,2.6106191635525033e-07,0.10324115616305385,0.023271305577574699,1.0070462917649902e-05,4.0275808574337927e-05,6.1176539288213734e-06,0.13416853624234623,0.00012671824961881043,0.003810215719522492,0.029050045765000847,0.018713192760023131,6.8272381618117526e-06,1.0212917927777916e-13,2.2304515729279261e-10,1.3774128583052538e-09,4.6841466061461133e-05,0.0055129369535801883,0.00066614105734431341,0.00086603582306567152,0.00023425083931380504,0.0038352791115055149,4.9344109402796964e-10,0.010314549897205302,0.0080963768744476469,1.1695020078329365e-05,3.5696804815891989e-05,6.8661871622694363e-06,1.9932094836983103e-08,8.1414399120504236e-08,0.00023023086511694748,1.0575356207201965e-13,6.071361766562667e-14,0.00061465948445776864,1.309481354036242e-08,7.3661766442492389e-06,2.301194175705775e-10,1.3778627258249554e-11,1.7708866625755537e-09,0.0026169825801607388,0.00035000012754151928,0.0022669824526192193,0.0058833261259007806
1.4998514399692835e-06,0.34476998554564603,6.4573829847640037e-07,2.9518224707960812e-06,0.00055332778256343956,2.6158876756457946e-07,0.012989162932454959,0.0,0.0,0.0039665589631050751,0.038258636788813617,154.0,0.0,0.036938192063560117,1.0,18.903836245676004,0.0051858637033822211,7.3410501577196108e-08,0.00019570140286865708,0.0044874995394031609,0.11857572412786138,3.7643717177368442e-05,2.0212570628464011e-09,1.3041694993490927e-05,0.40182526152629661,4.1118735655991649e-13,0.15130555362735371,2.4915992591995558e-07,0.10327361024223811,0.023231347833702655,1.0053033253486126e-05,4.0426083850332584e-05,6.1070657937392195e-06,0.13435137844129927,0.00012628169863003125,0.0037949056948423042,0.029021080055338974,0.018533465813644172,6.8365450914859029e-06,9.8849030899395187e-14,2.2334604181899402e-10,1.3651725005192642e-09,4.6668836445200708e-05,0.0055156678307950041,0.00066646524554341013,0.00086647702605854133,0.0002343684872140855,0.0038579273566656364,4.9369247823789877e-10,0.010469370417008258,0.0081895571519263379,1.1640608004148749e-05,3.5667208987697918e-05,6.8604030353020457e-06,1.9915569405820069e-08,8.1373934990208683e-08,0.00023011720397283757,1.0566447448735984e-13,6.0662472064023585e-14,0.00061504938362757892,1.3103120024833795e-08,7.3627915034157325e-06,2.3001050190780507e-10,1.3772295263391939e-11,1.7700485023500731e-09,0.0026657155910920177,0.0003561402024098987,0.0023095753886821181,0.0059520102599393138
1.5160293069857161e-06,0.3447701418952936,6.3883219228439154e-07,2.9606790406049828e-06,0.00055077664276646093,2.6366175135676468e-07,0.01307941970996364,0.0,0.0,0.0039879028556897888,0.038352079450456038,154.0,0.0,0.036062259970945365,1.0,18.903587766396686,0.0050663896459439174,7.2518377512629388e-08,0.00018677144539363608,0.0043433136073963829,0.11801679965398798,3.592561522903088e-05,1.9562863133520187e-09,1.2622486235400602e-05,0.40329965607625429,3.9242029922837007e-13,0.15128267437826948,2.3784206765779975e-07,0.10330458328530791,0.023192230353195065,1.0035969251595447e-05,4.0574506615028189e-05,6.0966997888441794e-06,0.13452857101886301,0.00012585509637846461,0.0037799973325580698,0.028990734709423073,0.018355378249196832,6.8455644453180768e-06,9.5671654070505008e-14,2.2363756161374376e-10,1.3530286073515538e-09,4.6493523095609543e-05,0.0055175181936769849,0.00066668304047195169,0.0008667796758560941,0.0002344486638844085,0.0038801495528482089,4.9386491901466368e-10,0.010624044661438367,0.0082821555017837788,1.1585763097419166e-05,3.5630106341452973e-05,6.8531761822379249e-06,1.9894852376186866e-08,8.131561755074724e-08,0.00022995303488147466,1.0555316592033794e-13,6.0598569291873197e-14,0.00061528581111370672,1.3108156921508695e-08,7.3577833951990393e-06,2.2985092521009116e-10,1.3762927465330286e-11,1.7688204794959841e-09,0.0027144207906562817,0.00036227237556771366,0.0023521484150885678,0.0060208904845694827
1.5322071740021488e-06,0.3447702960082401,6.320363378254093e-07,2.9690301796984115e-06,0.00054817435683199593,2.65720997761324e-07,0.013168594446193258,0.0,0.0,0.0040091823635989661,0.03844332791493639,154.0,0.0,0.035209505853464371,1.0,18.903342078580902,0.0049496067682107871,7.1642834753049449e-08,0.00017827829978062857,0.0042036476381594658,0.11745374095623981,3.4291576690204495e-05,1.8933534457063674e-09,1.2216426438573446e-05,0.40475599617514646,3.7457147776013164e-13,0.15125828160354191,2.2707764722270646e-07,0.10333414785195888,0.023153917742704682,1.0019255541345757e-05,4.0721111456537459e-05,6.086546576860353e-06,0.13470029187662388,0.00012543800929958897,0.003765473040496578,0.028959083718217957,0.018178921095518993,6.8543052790138549e-06,9.2593939293124901e-14,2.239200122009141e-10,1.3409808555718987e-09,4.6315598087451648e-05,0.0055185043922336401,0.00066679642154965596,0.00086694634254268308,0.00023449206548869841,0.0039019566686289918,4.9395988071483842e-10,0.010778555876303018,0.0083741678603461746,1.153051146192623e-05,3.5585721058187367e-05,6.8445497564109702e-06,1.9870068924519724e-08,8.1239963646029253e-08,0.00022973981957737438,1.054203010220427e-13,6.0522290928493951e-14,0.00061537279739168425,1.3110010096346282e-08,7.3511991574170894e-06,2.2964215188677761e-10,1.3750611475435767e-11,1.7672138633929077e-09,0.0027630875942756248,0.0003683954395395509,0.0023946921547360741,0.0060899669107616324
1.5483850410185815e-06,0.3447704479139833,6.2534781906624391e-07,2.9768783306161421e-06,0.00054552336608686938,2.6776661206775852e-07,0.013256704229398224,0.0,0.0,0.0040303882563799487,0.038532438781752082,154.0,0.0,0.034379210676049189,1.0,18.903099125086019,0.0048354632177636811,7.078340637530395e-08,0.00017019911102617071,0.0040683651012980012,0.11688680436248632,3.2737201946394145e-05,1.832396849571956e-09,1.1823118076544505e-05,0.40619461548025249,3.5759283457772651e-13,0.15123247779523083,2.1683770828254917e-07,0.10336237269721937,0.023116376187362168,1.0002877437614996e-05,4.0865931983599394e-05,6.076597236942176e-06,0.13486671291779956,0.00012503002455114623,0.0037513160117595866,0.02892619756025808,0.018004084971301411,6.8627763429207618e-06,8.9612873530540983e-14,2.2419367913007535e-10,1.3290288919596191e-09,4.6135132524554723e-05,0.0055186426679652732,0.00066680735496533019,0.0008669795791299245,0.00023449938352302114,0.0039233594485505322,4.9397881796746359e-10,0.010932887586715774,0.0084655904382937956,1.1474878289914823e-05,3.553427461182284e-05,6.8345663877381773e-06,1.9841342715681919e-08,8.1147484527606394e-08,0.00022947900399698909,1.0526653638185457e-13,6.0434013924939681e-14,0.00061531434648623559,1.3108764851793153e-08,7.3430851269052246e-06,2.2938563060011193e-10,1.3735433967978509e-11,1.765239802238524e-09,0.0028117057256717695,0.00037450822436700123,0.002437197501304768,0.0061592394037512993
