Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990)
5.2744978336036574e-11,0.43210610035235525,1.6381697745695242e-10,7.5857978268494977e-15,6.5381422880897849e-15,9.960828532327006e-23,3.5563755062425439e-18,0.0,0.0,1.9708071356527893e-09,7.6924254452350088e-16,154.0,0.0,0.99980092843806445,1.0,18.999995881496002,8.6290988170782179e-06,7.6689987359847842e-07,5.0013421115392757e-05,5.389527916677078e-05,3.1242717753179208e-05,3.9924504716414503e-06,1.952763140327343e-11,1.2406026084592736e-07,5.0379814676721557e-05,4.3728494182434983e-14,1.3324666068920582e-08,1.16159173164413e-08,1.6764475212126142e-09,1.6755230439197963e-09,5.7896732943105829e-13,2.0944032383457283e-10,3.4550995612255454e-13,9.7179071527617802e-10,1.2639120170370066e-21,1.1841099958670757e-21,1.1841779431096497e-21,1.9595258182926035e-12,5.1426500412290406e-15,9.4257256606015607e-16,7.3892821941751805e-18,5.8468641939943672e-18,1.0579315617953176e-15,8.5570219243818644e-18,8.95249134825615e-20,1.3184709269916335e-20,3.9455722795158757e-23,2.2650981642701262e-26
5.4339429513479496e-11,0.4321060998816762,1.6896479068603433e-10,8.0783028845539992e-15,6.9457755067780639e-15,1.1220311271795369e-22,3.8913786151602049e-18,0.0,0.0,2.0903115478869378e-09,8.6009271561911701e-16,154.0,0.0,0.999794911618761,1.0,18.999995690600166,8.8899064362014416e-06,7.6689561016543779e-07,5.1458258740490067e-05,5.5524079722826091e-05,3.219577358390406e-05,4.1794173698608057e-06,2.0117787965371622e-11,1.2786881908877826e-07,5.1916670725993926e-05,4.5776305393135431e-14,1.4142289261458408e-08,1.2266056405021635e-08,1.8258350123992104e-09,1.8248277446621451e-09,6.3068581144668901e-13,2.2222299199229849e-10,3.7658191673404856e-13,1.0314929804434269e-09,1.5457491537447136e-21,1.4482421312348321e-21,1.4483278055699784e-21,2.1620761037124797e-12,5.6097354051160686e-15,9.7150885064753874e-16,7.6558426841124105e-18,6.1285468092948086e-18,1.1450568501867193e-15,9.5551929483397027e-18,1.0283449267221552e-19,1.518249136399473e-20,4.6839884078338344e-23,2.7414202651045237e-26
5.593388069092242e-11,0.4321060994066032,1.7412413355071112e-10,8.5873601506007917e-15,7.366161474875122e-15,1.2596254655917888e-22,4.2469628305747974e-18,0.0,0.0,2.2133300506553023e-09,9.5872057765726753e-16,154.0,0.0,0.99978889483384836,1.0,18.999995497913126,9.1507114024750389e-06,7.6689134675932022e-07,5.2901264477815198e-05,5.7152858887910023e-05,3.3148822957816268e-05,4.3681719826630711e-06,2.070793676465074e-11,1.3167732723627544e-07,5.3453517860109895e-05,4.7843697102815307e-14,1.4984249289080222e-08,1.2930716476198506e-08,1.9834479481828149e-09,1.9823533084461383e-09,6.8525902237215149e-13,2.3537286763356407e-10,4.0938070350276387e-13,1.092979195772106e-09,1.8791405893660043e-21,1.7607123861154285e-21,1.7608196741645286e-21,2.3786108650733898e-12,6.1034786545616022e-15,1.0004447546254314e-15,7.9247718590007854e-18,6.4137155684096303e-18,1.2362704918838842e-15,1.0633724136134222e-17,1.176197128609714e-19,1.7408489971994368e-20,5.5320541931049478e-23,3.2993836566520557e-26
5.752833186836534e-11,0.43210609892738244,1.7929500909245452e-10,9.1130345396517286e-15,7.7993411144979532e-15,1.409571926373535e-22,4.6237636766996198e-18,0.0,0.0,2.3398624833200032e-09,1.0655546860636814e-15,154.0,0.0,0.99978287808332666,1.0,18.999995303534295,9.4115137159189997e-06,7.6688708337497298e-07,5.4342537756298078e-05,5.8781616661602707e-05,3.410186587495544e-05,4.558614909070549e-06,2.1298077800909274e-11,1.3548578528665979e-07,5.4990356080090456e-05,4.992958059140923e-14,1.5850545540539834e-08,1.360968872664123e-08,2.1494667009762847e-09,2.1482800066388477e-09,7.4274973792123495e-13,2.4888899381941115e-10,4.4394458645845354e-13,1.1562497510069004e-09,2.2715618508119437e-21,2.1285346675771927e-21,2.1286681554044132e-21,2.6096279027567228e-12,6.6245321253057357e-15,1.0293802779804681e-15,8.1960702359095469e-18,6.7022591118441469e-18,1.3316190087812307e-15,1.1796271855443801e-17,1.339903243256393e-19,1.9880637871208086e-20,6.5020249272927729e-23,3.9499705746335008e-26
5.912278304580826e-11,0.4321060984442461,1.8447742028446951e-10,9.6553889286569015e-15,8.245355822542615e-15,1.5725984161170574e-22,5.0224187560002201e-18,0.0,0.0,2.4699086904682661e-09,1.1810349489080071e-15,154.0,0.0,0.9997768613671969,1.0,18.999995107557563,9.6723133765533107e-06,7.6688282001310758e-07,5.5782172494530983e-05,6.0410353043481621e-05,3.5054902335358973e-05,4.7506522569076573e-06,2.1888211073950075e-11,1.3929419323790701e-07,5.6527185386950375e-05,5.2032927475717088e-14,1.6741177404592875e-08,1.4302768468123769e-08,2.3240690565835379e-09,2.3227855254486845e-09,8.0321983320124534e-13,2.6277041609886628e-10,4.8031128595112867e-13,1.2213050368659196e-09,2.7313023735597481e-21,2.5594873564471788e-21,2.5596524293962449e-21,2.8556254033714951e-12,7.1735416548702765e-15,1.0583154206972699e-15,8.4697383331872998e-18,6.9940740458340057e-18,1.4311472972012046e-15,1.3046529549950596e-17,1.520602508438618e-19,2.2617654797957035e-20,7.6070939334893181e-23,4.7052533942972497e-26
6.071723422325119e-11,0.43210609795741345,1.8967137003293617e-10,1.0214484270026151e-14,8.7042474708011315e-15,1.7494547801788014e-22,5.4435677729327813e-18,0.0,0.0,2.6034685216181501e-09,1.3056126262699789e-15,154.0,0.0,0.99977084468545896,1.0,18.999994910071603,9.9331103843979617e-06,7.6687855667665836e-07,5.7220257406151188e-05,6.2039068033120567e-05,3.6007932339063459e-05,4.9441953375034225e-06,2.2478336583579614e-11,1.4310255108895968e-07,5.8064005781700441e-05,5.4152766365538317e-14,1.7656144269996774e-08,1.5009754992357528e-08,2.5074302648343605e-09,2.5060450165317609e-09,8.6673030036132208e-13,2.7701618250247254e-10,5.1851798345386678e-13,1.2881454449332561e-09,3.2675257729458073e-21,3.0621700330822465e-21,3.0623729863194055e-21,3.1171018174316605e-12,7.7511466497854381e-15,1.0872501827678017e-15,8.7457766703800473e-18,7.2890644944902568e-18,1.5348987434267124e-15,1.4388226300149321e-17,1.7194757918692022e-19,2.5639054059064695e-20,8.8614320307343731e-23,5.5784655766983789e-26
6.231168540069412e-11,0.43210609746709205,1.9487686117821456e-10,1.0790379698523024e-14,9.1760584059720728e-15,1.940912892800661e-22,5.8878525576881848e-18,0.0,0.0,2.740541830940627e-09,1.4397503298200087e-15,154.0,0.0,0.99976482803811384,1.0,18.999994711160209,1.0193904739472946e-05,7.6687429336497257e-07,5.865687628830074e-05,6.3667761630090442e-05,3.6960955886106798e-05,5.139160377311972e-06,2.3068454329607783e-11,1.4691085883904929e-07,5.9600817265350933e-05,5.6288179705105806e-14,1.8595445525510763e-08,1.5730451442157343e-08,2.6997230885681654e-09,2.6982311459481228e-09,9.3334126566464889e-13,2.9162534353583748e-10,5.5860133201187396e-13,1.3567713675604226e-09,3.8903324990305303e-21,3.6460624589183496e-21,3.6463106194629341e-21,3.3945557497021734e-12,8.3579801520726241e-15,1.1161845641862254e-15,9.024185768066855e-18,7.5871416771404365e-18,1.6429153327153035e-15,1.5825125489872092e-17,1.9377454652158399e-19,2.8965148821544622e-20,1.0280227244125897e-22,6.5840747995079528e-26
6.390613657813705e-11,0.43210609697347746,2.0009389649601382e-10,1.1383132632228274e-14,9.6608314495762478e-15,2.1477667472737695e-22,6.3559170899366709e-18,0.0,0.0,2.881128476997115e-09,1.5839220225842077e-15,154.0,0.0,0.99975881142516176,1.0,18.9999945109025,1.0454696441798251e-05,7.6687003007640029e-07,6.0092108294099037e-05,6.5296433833960434e-05,3.791397297652727e-05,5.3354682455159166e-06,2.3658564311848009e-11,1.5071911648687783e-07,6.1137619838910133e-05,5.8438300789577448e-14,1.9559080559895795e-08,1.6464664688605104e-08,2.9011178510435894e-09,2.8995141415447146e-09,1.003112006011406e-12,3.0659695217319772e-10,6.005974663543108e-13,1.4271831977760217e-09,4.6108248791260331e-21,4.3215858186780257e-21,4.3218876797325118e-21,3.688485861146034e-12,8.9946689049952156e-15,1.145118564942679e-15,9.3049661476996281e-18,7.8882235094493883e-18,1.7552377521608578e-15,1.7361023572489839e-17,2.1766752592348706e-19,3.2617058104028242e-20,1.1879724743321122e-22,7.7378582538367164e-26
6.70950389330229e-11,0.43210609597709854,2.105626104354557e-10,1.261943265736703e-14,1.0669437521001837e-14,2.610948791548412e-22,7.3659722054041839e-18,0.0,0.0,3.1728412340722642e-09,1.9043199846464023e-15,154.0,0.0,0.99974677830243963,1.0,18.999994106642937,1.0976271888279778e-05,7.6686150357003181e-07,6.2958706562075479e-05,6.8553714060666301e-05,3.9819987787649825e-05,5.7318176648290949e-06,2.4838760984232655e-11,1.5833548147089308e-07,6.4211198259769657e-05,6.2779437279735863e-14,2.1559349520331423e-08,1.7972887013462883e-08,3.3318825576568758e-09,3.3300397217559173e-09,1.1523657668213283e-12,3.3762373646155004e-10,6.9047009736873135e-13,1.5733661560035682e-09,6.3946985439265742e-21,5.9943064319012464e-21,5.9947465919990838e-21,4.327769060580893e-12,1.036008802963403e-14,1.2029854244327606e-15,9.8736428424998976e-18,8.4991040849339674e-18,1.9929569017653623e-15,2.0745161056112137e-17,2.7217759026059328e-19,4.098685894257736e-20,1.569133461714512e-22,1.0560076562669739e-25
6.996505105242015e-11,0.4321060950708462,2.2002396061264635e-10,1.379029947378575e-14,1.162195269577823e-14,3.0888874739287705e-22,8.3628537983479239e-18,0.0,0.0,3.4473969895880375e-09,2.2319816028921429e-15,154.0,0.0,0.9997359486096199,1.0,18.999993738912501,1.1445680717909783e-05,7.6685382979805785e-07,6.5534609654178391e-05,7.1485193095935804e-05,4.1535379036386168e-05,6.0924170469606231e-06,2.5900911435409407e-11,1.6519003859342087e-07,6.6977388376079282e-05,6.6729010746308131e-14,2.344280697654737e-08,1.9374649390675074e-08,3.7523597497861109e-09,3.750283421901385e-09,1.2980784125624767e-12,3.6677796288141006e-10,7.7824942346874976e-13,1.7110425763210011e-09,8.4685998824440961e-21,7.939250235214765e-21,7.9398588456387926e-21,4.964473318434823e-12,1.1697231007642442e-14,1.255064296008443e-15,1.039356689799921e-17,9.0584732924927672e-18,2.2220149810172569e-15,2.4168185741442267e-17,3.2965425981059321e-19,4.9862527252718025e-20,1.9925825330168422e-22,1.37947037447428e-25
7.283506317181741e-11,0.4321060941565101,2.2952275423843833e-10,1.5016608646654247e-14,1.2617152738981655e-14,3.6300770496596635e-22,9.4468976973483087e-18,0.0,0.0,3.7333339323548934e-09,2.6000432441999331e-15,154.0,0.0,0.99972511902824301,1.0,18.999993367864182,1.1915080952941708e-05,7.6684615610422067e-07,6.8107063735585688e-05,7.4416602810769631e-05,4.3250749366249142e-05,6.4563230192666799e-06,2.6963036729132185e-11,1.7204443336572644e-07,6.9743549639236536e-05,7.0714800668390501e-14,2.5405096370393475e-08,2.0817361220837209e-08,4.2048692930859273e-09,4.2025416141433797e-09,1.4549134227343156e-12,3.9709190354689231e-10,8.7276545607000797e-13,1.8545114725357722e-09,1.108484623950345e-20,1.0393136944100111e-20,1.0393967285650348e-20,5.6623098937342493e-12,1.3140571020747799e-14,1.3071419340957755e-15,1.0921182047133394e-17,9.6265694372937251e-18,2.465607077880257e-15,2.7972409375254413e-17,3.9597733483788147e-19,6.0159687913179922e-20,2.5051019510905281e-22,1.782305172040526e-25
7.570507529121467e-11,0.43210609323488997,2.390590053055961e-10,1.6298644372834298e-14,1.3655304516924689e-14,4.2399597742744583e-22,1.0621940439935394e-17,0.0,0.0,4.0306513666112288e-09,3.0116795231914655e-15,154.0,0.0,0.9997142895583121,1.0,18.999992993822364,1.2384472593492128e-05,7.6683848248698492e-07,7.0676393296926397e-05,7.7347943202588247e-05,4.4966098777459088e-05,6.8232111829615258e-06,2.8025136864397048e-11,1.7889866578249785e-07,7.2509682055022561e-05,7.4733253967578494e-14,2.7446214137184078e-08,2.2300016727241637e-08,4.6903220343542892e-09,4.6877246350716095e-09,1.6231877864102065e-12,4.2856012382337865e-10,9.7421141371899437e-13,2.0037751518868387e-09,1.4353859669082612e-20,1.3459683787477379e-20,1.3460802744049982e-20,6.4241795423248394e-12,1.4693543890853683e-14,1.359218338654392e-15,1.1456491351166885e-17,1.0203110961592469e-17,2.7239351300388746e-15,3.2181037785188949e-17,4.7203092466141182e-19,7.2031344079540364e-20,3.1205218651857415e-22,2.2795182929456408e-25
7.857508741061193e-11,0.4321060923067142,2.4863272721082283e-10,1.7636679156204786e-14,1.4736679850769514e-14,4.9242173056893251e-22,1.189184301836869e-17,0.0,0.0,4.3393486262436957e-09,3.4701842362643645e-15,154.0,0.0,0.99970346019983047,1.0,18.999992617079794,1.2853855639677628e-05,7.6683080894790436e-07,7.3242891160298185e-05,8.0279214268800207e-05,4.6681427270235132e-05,7.1927887989615156e-06,2.9087211840217621e-11,1.8575273583656415e-07,7.5275785629189742e-05,7.8781164328183301e-14,2.9566156712250337e-08,2.382164123181265e-08,5.209606520369222e-09,5.2067205337542887e-09,1.8032107296992253e-12,4.6117721448332867e-10,1.0827757793906245e-12,2.1588359237654349e-09,1.8402600282235596e-20,1.7258165190456661e-20,1.7259655957626332e-20,7.2529788463069219e-12,1.6359524321276086e-14,1.4112935096298168e-15,1.199949787413052e-17,1.078786168437511e-17,2.9971938671268252e-15,3.681755435766993e-17,5.5874093462457947e-19,8.5639355326361454e-20,3.8541072021042316e-22,2.8881646275169044e-25
8.144509953000919e-11,0.432106091372635,2.582439327720469e-10,1.9030974954915615e-14,1.5861555505962453e-14,5.6887724131067699e-22,1.3260491325506622e-17,0.0,0.0,4.6594250718089084e-09,3.9789703704773973e-15,154.0,0.0,0.9996926309528017,1.0,18.999992237900646,1.3323230091614792e-05,7.6682313548721322e-07,7.5806821577471906e-05,8.3210416006802246e-05,4.8396734844796953e-05,7.5647916905427373e-06,3.0149261655621028e-11,1.9260664352089718e-07,7.8041860367464454e-05,8.2855638272627681e-14,3.1764920530939966e-08,2.5381289613398973e-08,5.7635896816642061e-09,5.7603957551296236e-09,1.9952839539752024e-12,4.9493779158749001e-10,1.1986424461497368e-12,2.3196960989678157e-09,2.3376198795132384e-20,2.1924952964751372e-20,2.1926918154515334e-20,8.1515996397170366e-12,1.814182702428227e-14,1.4633674469686535e-15,1.2550204681928656e-17,1.1380626300494696e-17,3.2855719685496831e-15,4.1905709378623912e-17,6.5707461001151108e-19,1.0115451673147552e-19,4.7226358987822679e-22,3.6275250147495527e-25
8.431511164940645e-11,0.4321060904332446,2.6789263424493071e-10,2.048178421537315e-14,1.7030213180911523e-14,6.5397906866271252e-22,1.4731796599740186e-17,0.0,0.0,4.990880087850164e-09,4.5415701130662567e-15,154.0,0.0,0.99968180181722921,1.0,18.999991856523309,1.3792595949420198e-05,7.6681546210347427e-07,7.8368423022694936e-05,8.6141548413979404e-05,5.0112021501364793e-05,7.9389814513152931e-06,3.1211286309644717e-11,1.9946038882993195e-07,8.0807906275547406e-05,8.6954064580917156e-14,3.404250202861707e-08,2.6978044884346005e-08,6.3531174825292847e-09,6.3495957896420286e-09,2.1997018623246412e-12,5.2983649636667091e-10,1.3219908555850968e-12,2.4863579890727777e-09,2.9439670339283969e-20,2.7615133830575137e-20,2.7617699011247615e-20,9.1229285872342046e-12,2.0043707826930131e-14,1.5154401506286125e-15,1.3108614841578494e-17,1.1981246329711772e-17,3.5892531048407833e-15,4.7469511233368568e-17,7.6804006526229205e-19,1.1875663377694256e-19,5.7444775297590799e-22,4.5192903426320524e-25
8.71851237688037e-11,0.43210608948907553,2.7757884333867088e-10,2.1989350805563558e-14,1.8242939495117794e-14,7.4836822474534177e-22,1.6309695868965142e-17,0.0,0.0,5.3337130804763219e-09,5.1616348606517823e-15,154.0,0.0,0.99967097279311645,1.0,18.999991473162961,1.4261953213210434e-05,7.6680778879729104e-07,8.0927910714072548e-05,8.9072611487708224e-05,5.1827287240158224e-05,8.3151429245434543e-06,3.2273285801335896e-11,2.0631397175783879e-07,8.3573923359111699e-05,9.1074086682112595e-14,3.6398897640661844e-08,2.8611016872869152e-08,6.9790155403155762e-09,6.9751457921990281e-09,2.4167517752876626e-12,5.6586799510406397e-10,1.4529961296758425e-12,2.6588239059244923e-09,3.6779707094406888e-20,3.4504202021433796e-20,3.4507519732629041e-20,1.0169846887424192e-11,2.2068364756161414e-14,1.5675116205654072e-15,1.3674731420437226e-17,1.2589596464797828e-17,3.9084168756355902e-15,5.3533219251534644e-17,8.9268580384326111e-19,1.3863459381834843e-19,6.939672287784922e-22,5.5877521680532111e-25
9.005513588820096e-11,0.43210608854060956,2.8730257123111591e-10,2.3553910853896963e-14,1.9500025976910269e-14,8.5271034586324832e-22,1.7998152393539513e-17,0.0,0.0,5.6879234751867197e-09,5.8429352281702587e-15,154.0,0.0,0.99966014388046731,1.0,18.999991088013754,1.4731301883102082e-05,7.6680011556966577e-07,8.3485478880190796e-05,9.2003605225358511e-05,5.3542532061396599e-05,8.6930819371536626e-06,3.3335260129749336e-11,2.1316739229795912e-07,8.6339911623803885e-05,9.5213577835348578e-14,3.8834103802470496e-08,3.0279341005354481e-08,7.6420897153072505e-09,7.6378511717121726e-09,2.6467141363333257e-12,6.0302697901812516e-10,1.5918291963619807e-12,2.8370961612110651e-09,4.5606550958146841e-20,4.2789828194665714e-20,4.2794082479848978e-20,1.1295230086992902e-11,2.4218939103085972e-14,1.6195818567284534e-15,1.4248557485614787e-17,1.3205581293770598e-17,4.2432396507274954e-15,6.0121338089465647e-17,1.0321002327131991e-18,1.6098643459591145e-19,8.3300102996077567e-22,6.8599999220535655e-25
9.292514800759822e-11,0.4321060875882809,2.9706382858326523e-10,2.5175693505743361e-14,2.0801769050997971e-14,9.676958636231664e-22,1.9801156108196968e-17,0.0,0.0,6.0535107149104156e-09,6.589361056984315e-15,154.0,0.0,0.99964931507928501,1.0,18.999990701250926,1.5200641959211731e-05,7.6679244241964343e-07,8.6041302804786032e-05,9.4934529624293148e-05,5.5257755965300026e-05,9.0726232556338825e-06,3.4397209293944831e-11,2.200206504441104e-07,8.9105871075245539e-05,9.9370618741186077e-14,4.1348116949454985e-08,3.1982177176574329e-08,8.3431266740974757e-09,8.3384981541568348e-09,2.8898627080941973e-12,6.4130816414600356e-10,1.7386569094486602e-12,3.0211770661225025e-09,5.6155944229934041e-20,5.2693702804043398e-20,5.2699114304520194e-20,1.2501947983547653e-11,2.6498516467299547e-14,1.6716508590707642e-15,1.4830096103585145e-17,1.3829132347643711e-17,4.5938953268476061e-15,6.7258613443000417e-17,1.1874111767203328e-18,1.860194105299751e-19,9.9391112388279889e-22,8.3661244778925833e-25
9.579516012699548e-11,0.4321060866324825,3.0686262555319433e-10,2.6854921606538418e-14,2.2148470025996722e-14,1.0940401760870984e-21,2.1722724062897294e-17,0.0,0.0,6.430474258236613e-09,7.4049214220533065e-15,154.0,0.0,0.9996384863895732,1.0,18.999990313032612,1.5669973441655966e-05,7.6678476934685176e-07,8.8595540673391503e-05,9.7865384681869013e-05,5.6972958952088448e-05,9.4536087399009526e-06,3.5459133292987131e-11,2.2687374619065425e-07,9.1871801719031862e-05,1.0354347732127314e-13,4.3940933517043011e-08,3.3718708699111546e-08,9.0828944285539261e-09,9.0778543212352932e-09,3.1464647600882586e-12,6.8070629122751466e-10,1.8936421632916406e-12,3.2110689310753527e-09,6.8691157426173026e-20,6.4463453172648616e-20,6.4470284828718139e-20,1.3792864599193642e-11,2.8910127781716384e-14,1.7237186275495095e-15,1.541935033982293e-17,1.4460205438063812e-17,4.9605560093925355e-15,7.4970028939241194e-17,1.3597853970581058e-18,2.1395005737003334e-19,1.1792504212278501e-21,1.0139427976823276e-24
9.866517224639274e-11,0.4321060856735682,3.1669897180944882e-10,2.8591812318952768e-14,2.3540435082039641e-14,1.2324838189538627e-21,2.376690086261919e-17,0.0,0.0,6.8188135778167322e-09,8.2937446379393088e-15,154.0,0.0,0.99962765781133545,1.0,18.999989923501527,1.6139296330551371e-05,7.6677709635227215e-07,9.1148335242158729e-05,0.00010079617039543867,5.8688141021981247e-05,9.8358956749434468e-06,3.6521032125944628e-11,2.3372667953155236e-07,9.4637703560731507e-05,1.0773059044514397e-13,4.6612549940677833e-08,3.5488141324604368e-08,9.8621428521740384e-09,9.8566691264422996e-09,3.4167812485563419e-12,7.2121612558965334e-10,2.0569440026500284e-12,3.4067740654936833e-09,8.3505093101259884e-20,7.8374633271492548e-20,7.8383196678180652e-20,1.5170838210965155e-11,3.1456750318393971e-14,1.7757851621188188e-15,1.6016323258465736e-17,1.5098778254742661e-17,5.3433926268613652e-15,8.3280804080242663e-17,1.5504281169680619e-18,2.4500425566492171e-19,1.3917707904324335e-21,1.2216639796408675e-24
