Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143)
1e-11,0.835691767839793,8.1149007528694314e-10,6.2369986188074676e-15,6.1048846424189566e-15,5.8687379456686362e-24,3.8961730296554635e-19,0.0,0.0,1.8487852842638107e-10,5.6438645601228175e-18,154.0,0.0,0.99975252802295145,1.0,18.99999976426944,5.6407735393639558e-06,8.0498504578314678e-06,2.0431278598090877e-05,2.063982588590948e-05,6.501948959824142e-05,2.194582188174571e-07,2.7117699211717251e-12,1.6084692916205399e-08,0.00012744933758040991,1.7654341625609914e-15,9.6390896869177663e-10,4.1216847767836864e-09,2.0196233265840159e-10,2.0192092402164784e-10,2.6895624258688812e-14,3.4199103986391008e-10,1.4513012042708633e-14,7.1783468436949869e-11,1.7578549037115265e-24,1.6280823979341953e-24,1.6281633879189688e-24,8.8017616636467187e-15,2.6342789949485958e-16,9.3127391118608718e-17,1.06221517833085e-18,2.2572113785136564e-18,1.2937344079414922e-16,2.560668520658675e-19,2.7587801759376076e-22,2.0787083174281859e-22,5.9629801791060344e-26,5.5743864964633761e-30,1.6217783415968186e-28,2.9681146920929419e-25,4.0944377554157936e-28,1.7442329343043833e-10,8.3350821444012243e-17,6.2940142133478826e-19,9.6211462721853022e-20,3.8314595800781322e-21,6.2497923813273319e-19,7.0310419666188039e-27,4.0641003679336699e-27,2.3115720641739025e-23,6.8725717768067373e-28,4.3127219167431729e-23,4.1857309016631828e-28,2.3159838971321413e-28,3.1744747101187444e-27,9.8034748509765305e-26,9.7974381568738715e-26,8.7979848506464522e-30,4.164287591206794e-22,2.5603195585771375e-23,3.5412190063619902e-25,3.258736623548223e-27,4.1600861366238001e-28,1.1155098539367968e-30,4.8169663898140373e-30,7.0886549239514198e-35,1.339720065141945e-23,2.4815276179796524e-23,5.1568956175971755e-29,6.9861733972230214e-35
1.0128986750843761e-11,0.835691767839793,8.2200843007909767e-10,6.4006567465732647e-15,6.2636474171789794e-15,6.1495469131458768e-24,4.049017570645894e-19,0.0,0.0,1.8906321085862061e-10,5.8720130922198904e-18,154.0,0.0,0.99974933808542354,1.0,18.999999758956861,5.7135211515619409e-06,8.0498261993163035e-06,2.069243346769993e-05,2.0905972215634323e-05,6.5892553265811066e-05,2.2454671993422948e-07,2.7467378115153194e-12,1.6304550170915607e-08,0.00012916072587545403,1.8063687090267109e-15,9.889303578281866e-10,4.2257538260845725e-09,2.0976804565827906e-10,2.0972500887465044e-10,2.7945036379516375e-14,3.5116922990807301e-10,1.50917467701615e-14,7.3647209919907453e-11,1.9210237608851698e-24,1.7792399610321072e-24,1.7793296206376307e-24,9.1637491431733989e-15,2.736671056527749e-16,9.4400324314680263e-17,1.077744408546569e-18,2.3099445800555439e-18,1.3419639319687174e-16,2.6915880627140655e-19,2.9366969847583272e-22,2.2138325460854386e-22,6.4337199090694401e-26,6.0386554557811382e-30,1.727308870414895e-28,3.1614630111658465e-25,4.4204580702718149e-28,1.7910369852901554e-10,8.5499749397475206e-17,6.5267731878538986e-19,9.8729286299341398e-20,3.9342093897234609e-21,6.4942779602286659e-19,7.2910571952292621e-27,4.2143950015131264e-27,2.4330990796645253e-23,7.2345010416422393e-28,4.539328081601475e-23,4.4057468347011463e-28,2.4376825201037091e-28,3.3421435460216691e-27,1.0452164863771339e-25,1.0445645510367737e-25,9.5014330900454659e-30,4.4066514771733605e-22,2.6974896772280812e-23,3.7801848977947125e-25,3.5223169700656085e-27,4.4715629026137374e-28,1.2077466478648577e-30,5.2760629999285073e-30,7.8657061649325913e-35,1.3989467831317633e-23,2.6270574395906847e-23,5.5692100945990975e-29,7.753714538486027e-35
1.0619908092309112e-11,0.8356917677417307,8.6205307543173439e-10,7.043277436793865e-15,6.8865977791114357e-15,7.3105753318249189e-24,4.6672923375609976e-19,0.0,0.0,2.054121854537528e-10,6.8020748501854603e-18,154.0,0.0,0.99973719734479627,1.0,18.999999738333944,5.9903947676575471e-06,8.0497338702111251e-06,2.1685952709000662e-05,2.191890478948359e-05,6.921538963020998e-05,2.4431638792130813e-07,2.8798229273140553e-12,1.7141310083598864e-08,0.00013567419180938203,1.9654061927298319e-15,1.0870924797156427e-09,4.6330192505056575e-09,2.4128657488100236e-10,2.4123695700476901e-10,3.2184806262422943e-14,3.8720113079578537e-10,1.7433069379385876e-14,8.0959042263733963e-11,2.6659415776614655e-24,2.4693606612659787e-24,2.4694911771361834e-24,1.0635283189900971e-14,3.1503958948500055e-16,9.9245010797282658e-17,1.1370965262277302e-18,2.5148744383496868e-18,1.5358205367632421e-16,3.2351105766039525e-19,3.6981454709154716e-22,2.7929660830419834e-22,8.5160884720208867e-26,8.1148680633277526e-30,2.1796596073520095e-28,3.990458547147006e-25,5.8656575959274384e-28,1.9747786129464207e-10,9.3925311100726783e-17,7.4618215362944935e-19,1.0860562709445001e-19,4.3384562770974251e-21,7.4828108702853284e-19,8.3356004714167192e-27,4.8181644379680494e-27,2.9398565263390806e-23,8.7439429627746694e-28,5.484175293913084e-23,5.323146014647614e-28,2.9451148857826031e-28,4.041571801255308e-27,1.3242038259288654e-25,1.3233377502439989e-25,1.2622417155716041e-29,5.4310815775116333e-22,3.2701381054810705e-23,4.8099080118307048e-25,4.6926996485407263e-27,5.8340154201213037e-28,1.6187001433833621e-30,7.3818425794971062e-30,1.1545244584761324e-34,1.640616480849796e-23,3.2409811496245709e-23,7.3985151330954136e-29,1.1390507420733745e-34
1.1110829433774463e-11,0.8356917676407142,9.0211668446770938e-10,7.7172147325505456e-15,7.5391799022498782e-15,8.62742221761552e-24,5.3455607608449362e-19,0.0,0.0,2.2243015988372365e-10,7.83511861798443e-18,154.0,0.0,0.99972505677268775,1.0,18.999999717088766,6.2672643656278771e-06,8.0496415351675799e-06,2.2678804814515872e-05,2.2931812416317929e-05,7.2538180310997269e-05,2.6470766339614988e-07,3.0129047650795968e-12,1.7978049406553831e-08,0.00014218758124901618,2.1294442162371009e-15,1.1898969348139027e-09,5.0578873939766927e-09,2.7576681011175993e-10,2.757099818176355e-10,3.6826759206610082e-14,4.2497275961185302e-10,2.0001534194056657e-14,8.8616893083956554e-11,3.6447572017606553e-24,3.3762502513936397e-24,3.3764370181239623e-24,1.2261793600153893e-14,3.603471870457298e-16,1.0408957806913386e-16,1.1968416578766137e-18,2.7263299772293072e-18,1.7463802936146103e-16,3.8549974198428219e-19,4.6070306819014914e-22,3.4857696740083266e-22,1.1127285697328191e-25,1.0761575818364088e-29,2.7208887913846664e-28,4.9827535873932882e-25,7.6837974151222209e-28,2.1673876390930156e-10,1.0274122918547902e-16,8.4765948370175444e-19,1.1894630088887242e-19,4.7637093985532458e-21,8.5664997480723577e-19,9.4692046367792821e-27,5.4734130599575958e-27,3.5217990896218488e-23,1.0477711704342995e-27,6.569059301982503e-23,6.3765643283733593e-28,3.5277594571682729e-28,4.8452018299912512e-27,1.6597514559453532e-25,1.6586156231587388e-25,1.655400859391907e-29,6.6319184067037147e-22,3.9287498217250769e-23,6.0516621414525544e-25,6.1683178916624185e-27,7.5132932321019263e-28,2.1393548699879592e-30,1.0167303009672185e-29,1.6645366406677419e-34,1.9091341033274747e-23,3.9580496506444005e-23,9.7029270067485685e-29,1.6436193327589925e-34
1.2092672116705165e-11,0.8356917674302252,9.8230082768560633e-10,9.1592981328719387e-15,8.9332956248916013e-15,1.1782168137794088e-23,6.8932325015762993e-19,0.0,0.0,2.5847506528146967e-10,1.0238741706463656e-17,154.0,0.0,0.99970077613401664,1.0,18.999999672816273,6.8209915074174528e-06,8.0494568495687634e-06,2.4662592303387003e-05,2.4957552831438737e-05,7.9183624629820717e-05,3.0727040678858859e-07,3.2790586068055537e-12,1.9651466279540372e-08,0.00015521413066028349,2.4718410739642132e-15,1.4094319365803135e-09,5.9598788929902039e-09,3.5411063501560235e-10,3.5403739009181509e-10,4.7385527355038189e-14,5.0572302137465548e-10,2.5859395373684242e-14,1.0497066648389806e-10,6.5464075332339114e-24,6.0650373786696349e-24,6.065402844263826e-24,1.6013910606107108e-14,4.6345527061301316e-16,1.1377835495893715e-16,1.3175109816384575e-18,3.1679436318323694e-18,2.2196322717081009e-16,5.3496230837482499e-19,6.9472662366139277e-22,5.2757351839018777e-22,1.8352734115285e-25,1.8270256614426626e-29,4.1195658778747974e-28,7.5488399412020061e-25,1.274098387594843e-27,2.5791442424981869e-10,1.2154149641946561e-16,1.0754718472423525e-18,1.4101749724370475e-19,5.6779053663698491e-21,1.1036562840289867e-18,1.2014098835999629e-26,6.9444189447578073e-27,4.939804121908025e-23,1.4703596099699061e-27,9.212026122597911e-23,8.9430421979654195e-28,4.9472002968086682e-28,6.804770279603974e-27,2.5339809411894473e-25,2.5320932331439606e-25,2.751235639692448e-29,9.6477435338378184e-22,5.5362899979489257e-23,9.2974409019583432e-25,1.0282615814464429e-26,1.2038957015089987e-27,3.60080512849257e-30,1.8500786007465605e-29,3.2997058550790779e-34,2.5325858012385344e-23,5.7468453445187127e-23,1.6125844815171642e-28,3.2637901953288407e-34
1.2976330531342797e-11,0.8356917672316748,1.0545314973165654e-09,1.0564911925557852e-14,1.0289481500769598e-14,1.5293079623902993e-23,8.519299962721976e-19,0.0,0.0,2.9320823052425305e-10,1.2827719011187448e-17,154.0,0.0,0.99967892413552217,1.0,18.99999963104948,7.3193321936032879e-06,8.0492906701608418e-06,2.6445926143122786e-05,2.6780633892626501e-05,8.5164368281722487e-05,3.4749620443817327e-07,3.5185858542413047e-12,2.1157470928876692e-08,0.00016693776352322951,2.7954383415323495e-15,1.6228879404039719e-09,6.8304968896600961e-09,4.3599094676556499e-10,4.3590050585183612e-10,5.8434151950949027e-14,5.8431762190589129e-10,3.2006760322941268e-14,1.2087248727838873e-10,1.0656992940932319e-23,9.874683274102737e-24,9.8753222667464684e-24,2.0007037866247631e-14,5.7142840984288079e-16,1.2249784576721492e-16,1.4274575212692919e-18,3.5855799352428522e-18,2.7076200805043935e-16,7.0220106264215459e-19,9.7708867623933044e-22,7.4444872609688265e-22,2.7819410087529661e-25,2.8400598638939846e-29,5.8146507949137203e-28,1.0661420964359676e-24,1.9409662310159007e-27,2.9798922931372578e-10,1.3979021288225546e-16,1.3100595800374207e-18,1.6246178022790592e-19,6.5742063149076153e-21,1.3628172662080885e-18,1.463468102286416e-26,8.4591741641290166e-27,6.5472561935680768e-23,1.9495595587680655e-27,1.2207336345576471e-22,1.1851870525537275e-27,6.5558926184570494e-28,9.0277603898582717e-27,3.6042066616363333e-25,3.6013250271507237e-25,4.1998678141672268e-29,1.3190125562669883e-21,7.3609712251173711e-23,1.3282777028292974e-24,1.5717286876529007e-26,1.7784223515465539e-27,5.5450483313588524e-30,3.0419482633169936e-29,5.8258779503770143e-34,3.2002697795840125e-23,7.8276615875932829e-23,2.4616477041911791e-28,5.7713037036819036e-34
1.385998894598043e-11,0.8356917670250451,1.1268237399544256e-09,1.2072954296871219e-14,1.1741893326445729e-14,1.9531542437746067e-23,1.0383148271402601e-18,0.0,0.0,3.3011611846528252e-10,1.5867524903566698e-17,154.0,0.0,0.99965707268299142,1.0,18.99999958757715,7.8176598619370333e-06,8.0491245133188148e-06,2.8227409258549297e-05,2.8603634135275171e-05,9.1144963939158318e-05,3.8942541866597903e-07,3.758102482015516e-12,2.2663408764324898e-08,0.00017866114858097358,3.132738794105193e-15,1.8513815735290997e-09,7.7560343405639854e-09,5.2937884838423816e-10,5.2926875878883773e-10,7.104795569452693e-14,6.6850172531318428e-10,3.9041637744658762e-14,1.3789547332390881e-10,1.679351505837656e-23,1.5562817024666997e-23,1.5563893461854079e-23,2.4636757180830632e-14,6.9480273625544873e-16,1.3121694973532866e-16,1.5386774950563208e-18,4.0211521760906346e-18,3.2571454085939295e-16,9.0466892771814494e-19,1.342448934379792e-21,1.0261946127130582e-21,4.1000983967542303e-25,4.2892535823971487e-29,8.0172148765434175e-28,1.4709311279559668e-24,2.8753564220002301e-27,3.4091240088808836e-10,1.5929366578643176e-16,1.5739149861724508e-18,1.8539854059853833e-19,7.5411773751865301e-21,1.6594826483531641e-18,1.7582212964139509e-26,1.0162913649849534e-26,8.5175500715771928e-23,2.5370812058749825e-27,1.5877876216329502e-22,1.5416638474545118e-27,8.5272516333628612e-28,1.1754079144021398e-26,5.0083736839486787e-25,5.0040961056880372e-25,6.2344544806212872e-29,1.7674029039616258e-21,9.5987132221529992e-23,1.8521863866761595e-24,2.333651800370194e-26,2.5552192046166082e-27,8.2868727374332908e-30,4.8351155715157237e-29,9.8956906148314595e-34,3.9778677108683775e-23,1.0434152936064849e-22,3.6541328125783764e-28,9.8180245260655579e-34
1.474364736061806e-11,0.8356917668108361,1.1991776032538449e-09,1.3683756122607162e-14,1.3290613654694825e-14,2.4591463070774557e-23,1.250107831846798e-18,0.0,0.0,3.692011109587924e-10,1.9406451003461183e-17,154.0,0.0,0.99963522177641162,1.0,18.999999542503168,8.3159745127463448e-06,8.0489583366144902e-06,3.0007145592840463e-05,3.0426553562937222e-05,9.7125411629052271e-05,4.329541755599158e-07,3.9976084905569222e-12,2.4169279860760776e-08,0.00019038428588488845,3.4829068149288513e-15,2.0949115122713069e-09,8.7357243954107485e-09,6.3497307716553659e-10,6.3484073499532004e-10,8.5322740668566163e-14,7.5825772599745535e-10,4.7019426948585858e-14,1.5603965040029118e-10,2.5719873335477241e-23,2.3838205730879085e-23,2.3839960864852938e-23,2.9954533323605611e-14,8.3455690333265862e-16,1.3993566729679819e-16,1.651170937231101e-18,4.4735891601708195e-18,3.8706860578731715e-16,1.1466200846319374e-18,1.807050669321106e-21,1.3859026576472436e-21,5.8959982166929678e-25,6.3159911597796212e-29,1.0829759588686871e-27,1.9882768773743119e-24,4.1564931210626687e-27,3.866747411475323e-10,1.8004826171356369e-16,1.8681775046564553e-18,2.0982348903387837e-19,8.5797977162076974e-21,1.996140768998159e-18,2.0869423368136411e-26,1.2062994878966879e-26,1.0901308673086694e-22,3.2480575976170373e-27,2.0317604032094838e-22,1.9728646969548147e-27,1.0911745185254984e-27,1.5054054639621574e-26,6.8189585224318385e-25,6.8127624628586231e-25,9.0306673084653839e-29,2.3268295268373531e-21,1.2305976276227694e-22,2.5285785908482342e-24,3.3780450458757994e-26,3.5836210368933914e-27,1.2064611667519806e-29,7.4610267164556752e-29,1.6248867053117849e-33,4.874040997233829e-23,1.3649506160225132e-22,5.2929928423677277e-28,1.6146030983127767e-33
1.5627305775255694e-11,0.8356917665895169,1.2715931341449979e-09,1.5397633161899157e-14,1.4935725266458647e-14,3.0572509745136825e-23,1.4889405054015539e-18,0.0,0.0,4.1046543727879182e-10,2.349519353003036e-17,154.0,0.0,0.99961337141576834,1.0,18.999999495925088,8.8142761463588863e-06,8.0487921481790439e-06,3.1785232770547494e-05,3.2249392179223174e-05,0.00010310571136149268,4.7798491621007713e-07,4.2371038803052804e-12,2.5675084232528385e-08,0.0002021071754533488,3.8451575884710219e-15,2.353476433044136e-09,9.7688137141031282e-09,7.5346263175910466e-10,7.53305284028473e-10,1.0135297318395562e-13,8.5356807344371374e-10,5.5994754053341417e-14,1.7530504488967602e-10,3.8411569476800188e-23,3.5606145608084696e-23,3.5608926093103738e-23,3.6012291952403831e-14,9.9166105418954169e-16,1.4865399853467288e-16,1.7649378790123757e-18,4.9418856128057706e-18,4.5505674024317736e-16,1.4324692448010073e-18,2.3888809546334246e-21,1.8381739132989206e-21,8.2963870381860493e-25,9.0944389877487595e-29,1.4366615946323671e-27,2.6394380384888883e-24,5.8798380109560587e-27,4.3526708174018334e-10,2.0205048959273817e-16,2.1939117319585361e-18,2.3573243509922691e-19,9.6910465418322157e-21,2.3752723067785356e-18,2.4508204874881407e-26,1.4166292062426929e-26,1.3752399617737212e-22,4.0985929764281094e-27,2.5626451578403629e-22,2.4885003108982045e-27,1.376304982461663e-27,1.9002503894784505e-26,9.1181733204019169e-25,9.1093905104906447e-25,1.2800929456809793e-28,3.015954328172366e-21,1.5542431351318547e-22,3.388087485058989e-24,4.7815851689738442e-26,4.9202971917041034e-27,1.7164658372966062e-29,1.1216331773313802e-28,2.5896368143139026e-33,5.8974830355240208e-23,1.7563226567288077e-22,7.5027169655852316e-28,2.5771858619763309e-33
1.6510964189893327e-11,0.8356917663615279,1.3440703788457746e-09,1.7214886980471462e-14,1.6677311171269127e-14,3.7580127804300946e-23,1.7564457525812108e-18,0.0,0.0,4.5391118339970872e-10,2.8186854081731641e-17,154.0,0.0,0.99959152160104769,1.0,18.999999447934528,9.3125647631022985e-06,8.0486259761297414e-06,3.3561762482306161e-05,3.4072149987795887e-05,0.00010908586313989496,5.2442601222139157e-07,4.4765886517103571e-12,2.7180821839307305e-08,0.00021382981729165112,4.2187540074011603e-15,2.6270750123590636e-09,1.0854562067128176e-08,8.8552694282265547e-10,8.8534168952546762e-10,1.1923180721724613e-13,9.5441527204431786e-10,6.6021485596501247e-14,1.9569168372208501e-10,5.6095481459769612e-23,5.2005468303148979e-23,5.2009761733579588e-23,4.2862354981197884e-14,1.1670768963901849e-15,1.573719432155035e-16,1.8799783488914111e-18,5.4250981572470269e-18,5.2989717856341074e-16,1.7667814645553212e-18,3.1077084833630537e-21,2.3991713379346824e-21,1.145074138494583e-24,1.2836451723269825e-28,1.8754355097581282e-27,3.4479906735436946e-24,8.159107888522378e-27,4.8668028369098311e-10,2.2529691597153998e-16,2.5521119954103163e-18,2.6312128156472578e-19,1.0875902962074103e-20,2.7993504420135479e-18,2.850966514573407e-26,1.6479225676011315e-26,1.7127925187414792e-22,5.1057597746089459e-27,3.1910299615786629e-22,3.0988596337084026e-27,1.7138037641044756e-27,2.3678714413074341e-26,1.1998564554833631e-24,1.1986352518930646e-24,1.7799174263639656e-28,3.8552915020671585e-21,1.9370893071924084e-22,4.4650562814751865e-24,6.6350319962904434e-26,6.6297087779008069e-27,2.3926965894850264e-29,1.6475266921543529e-28,4.0192688975664878e-33,7.0569172697564147e-23,2.2271160677797298e-22,1.0432118476615066e-27,4.0060635025111928e-33
1.739462260453096e-11,0.8356917661272835,1.4166093828736441e-09,1.9135805816950632e-14,1.8515454607487666e-14,4.572555462951791e-23,2.0542578917812811e-18,0.0,0.0,4.9954030070523579e-10,3.3536940343399849e-17,154.0,0.0,0.99956967233223559,1.0,18.99999939861755,9.8108403633042205e-06,8.0484598175052419e-06,3.5336820845835214e-05,3.5894826992291358e-05,0.00011506586697797583,5.7219140492142431e-07,4.7160628052213106e-12,2.8686492665507044e-08,0.00022555221142528574,4.6030037701869783e-15,2.9157059268258945e-09,1.199224195511825e-08,1.0318360386054597e-09,1.0316198347510013e-09,1.3905110715069009e-13,1.0607818809197953e-09,7.7152741737682762e-14,2.1719959432547075e-10,8.0294029821318145e-23,7.4449650465997939e-23,7.4456129768288805e-23,5.0557382279282054e-14,1.361757776049132e-15,1.6608950124902388e-16,1.9962923774304666e-18,5.9223415414447492e-18,6.1179473368443132e-16,2.1542625990781024e-18,3.9851157419445183e-21,3.0866684946267032e-21,1.5533571833874595e-24,1.7796854760225942e-28,2.4132170399398361e-27,4.4399078046462247e-24,1.1128399035668121e-26,5.4090523730378705e-10,2.4978418057816866e-16,2.9437066444297874e-18,2.9198601907301278e-19,1.2135345872606435e-20,3.2708410089765742e-18,3.2884174800778733e-26,1.9007790169218302e-26,2.1088212494053427e-22,6.287595670423713e-27,3.9280953779541776e-22,3.8148075017395791e-27,2.1096763317497414e-27,2.9166426059682411e-26,1.5563609257893872e-24,1.5546919377978182e-24,2.4325890942476716e-28,4.8672810358063335e-21,2.3857254115098629e-22,5.797718841944951e-24,9.0446935955923802e-26,8.7845543104984146e-27,3.2750725649818141e-29,2.3703397328613087e-28,6.0921327547854615e-33,8.3610954591135927e-23,2.7875517518684028e-22,1.4257290821438054e-27,6.0814045830663401e-33
1.8278281019168592e-11,0.8356917658871729,1.4892101910571954e-09,2.1160665396762456e-14,2.045023904238192e-14,5.5125834129383463e-23,2.3840126588741556e-18,0.0,0.0,5.4735461417077631e-10,3.9603366724096027e-17,154.0,0.0,0.99954782360931804,1.0,18.999999348054992,1.0309102947292281e-05,8.0482936554966697e-06,3.7110488745110676e-05,3.7717423196304922e-05,0.00012104572289402555,6.2120026637998289e-07,4.9555263412845875e-12,3.0192096734147352e-08,0.00023727435788870955,4.9972566541566636e-15,3.2193678531528096e-09,1.3181138246122906e-08,1.1930507058019492e-09,1.1928003634159865e-09,1.6090146986143076e-13,1.1726505137501268e-09,8.9440909081904224e-14,2.3982880457974131e-10,1.1287380234270603e-22,1.0467209109952122e-22,1.046816692744644e-22,5.9150318982006466e-14,1.5766487512450662e-15,1.7480667276851438e-16,2.1138799980888844e-18,6.4327850933914466e-18,7.0094162539869485e-16,2.5997503447925707e-18,5.0445260600938701e-21,3.9200949094839018e-21,2.074678842797796e-24,2.427909408015518e-28,3.0652233285148355e-27,5.6436345146187766e-24,1.4944413825093932e-26,5.9793286206882694e-10,2.7550899215147795e-16,3.3695620820116039e-18,3.2232272112879518e-19,1.3470353841824387e-20,3.7922026395933877e-18,3.7641412454724856e-26,2.1757579997016809e-26,2.5696803839483197e-22,7.6631007017392053e-27,4.7856120861716265e-22,4.6477823377855552e-27,2.5702451389858701e-27,3.555381322570842e-26,1.9928308851514859e-24,1.9905850779325386e-24,3.2733449708743422e-28,6.0763612457129897e-21,2.9070420944886323e-22,7.4283757976732579e-24,1.2133931365989912e-25,1.1466204334398697e-26,4.4100205836203052e-29,3.3472727306826431e-28,9.039440106940628e-33,9.8187961261311489e-23,3.4484888682862873e-22,1.9184727218590865e-27,9.0373237864228989e-33
