Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842)
1e-11,0.706505635282688,5.2987097886647423e-14,7.3892491723133185e-20,6.5643239257558698e-19,9.9560138078463144e-31,2.2493972997351538e-23,0.0,0.0,6.1291509344455858e-13,1.8842237306986721e-21,154.0,0.0,0.99999883253875232,1.0,18.999999993220069,1.525066835182162e-07,8.0880169433673869e-09,4.4401056493758352e-07,4.4852427554873282e-07,5.0770213961426205e-08,5.6457704364326284e-09,2.0560330218617223e-13,1.1333430771546689e-09,5.6776635303715461e-08,1.1825318220758668e-16,3.8666372838430771e-12,1.3722209977051176e-12,1.1271776356560949e-14,1.1265748978530252e-14,3.8891690980047275e-18,4.0498621521001168e-15,2.1382089257089462e-18,2.8019511028730217e-13,6.4355176059708022e-33,6.1450423658304062e-33,6.1450456489437592e-33,2.6435554456432333e-17,2.8287753221546494e-20,1.537220939142855e-17,6.4278937989705695e-21,1.7347943338295934e-22,1.7111549323615659e-21,1.3985439431769746e-24,1.6210180029719537e-27,5.3282647029980742e-29,1.7539029644152195e-32,3.7066011649795925e-36,1.6653138015907084e-35,1.7655805538583239e-30,2.5173461149967813e-36,3.6213118948669942e-15,1.3252274306426923e-21,1.1276818451860099e-23,1.4965274206660039e-25,8.8556837734398142e-27,1.095364637785107e-24,3.4372863770086166e-31,1.9461979960604885e-31,5.0887157647106168e-29,5.6421303676565682e-34,8.6394022110237798e-30,2.3822370577990778e-34,2.0599617643405791e-36,1.7452694994156176e-33,9.8332167282788715e-34,9.8295970037633715e-34,7.342848857648549e-38,6.9858167352657355e-27,2.7032166362932815e-30,1.2787768717913972e-32,1.2942445307826224e-34,2.3194865292420783e-35,7.2040630863589332e-39,6.9780941919252059e-39,9.9496009493020895e-44,1.1706839935825129e-31,9.3393394176003987e-32,2.8854396297356977e-37,6.5770174783156297e-45,4.1367193542642871e-48,2.1380974158713978e-48,1.427580745324963e-37,3.0474329843065204e-16,1.6890614514558944e-21,7.5201955473592035e-22,5.8444612112145323e-19
1.0071166577475249e-11,0.706505635282688,5.3365337532635183e-14,7.4962314018148877e-20,6.7170298568055634e-19,1.0234104933131904e-30,2.3179479051172467e-23,0.0,0.0,6.2127460085141661e-13,1.9244107116070881e-21,154.0,0.0,0.99999882423156616,1.0,18.999999993130945,1.5359201628735293e-07,8.0880174684791462e-09,4.4713118353847654e-07,4.5171463093444063e-07,5.1158110733954885e-08,5.7251864905047531e-09,2.0710388045213062e-13,1.1430412577153845e-09,5.7210422656339476e-08,1.1991660535264043e-16,3.9218489782846709e-12,1.3916581267855757e-12,1.1513126953467132e-14,1.1506965002456562e-14,3.9741452580866418e-18,4.1116123476352073e-15,2.1878057452781709e-18,2.8419609805846631e-13,6.7619685506215447e-33,6.456759710642468e-33,6.4567631848894318e-33,2.7012129823089572e-17,2.8894356981008093e-20,1.5503752140199516e-17,6.4834432896361549e-21,1.7600264329673374e-22,1.7488428345246272e-21,1.4398339495603857e-24,1.6810578234423328e-27,5.5257231017464226e-29,1.832187116875422e-32,3.8740172032405382e-36,1.7270995909523433e-35,1.8310219880852023e-30,2.6479426489038211e-36,3.6765269087870423e-15,1.3440683278013152e-21,1.1517363527969999e-23,1.5191106850600966e-25,8.98357301389316e-27,1.1189193078112193e-24,3.5106075285298894e-31,1.9877125964538337e-31,5.2352793640796261e-29,5.8051114772358696e-34,8.8882239119749892e-30,2.4509217046209198e-34,2.1192972248558577e-36,1.7961285219246732e-33,1.0188663406611917e-33,1.0184886072354732e-33,7.6625705446184332e-38,7.2051788009971779e-27,2.7866318424151859e-30,1.3279612648800531e-32,1.3539838295454756e-34,2.4246308873754894e-35,7.5449402755788433e-39,7.3540964879535178e-39,1.0562569211013243e-43,1.2012992581610387e-31,9.6573492689073944e-32,3.0110772027248805e-37,6.982294745537959e-45,4.4236730165458275e-48,2.2864562490785195e-48,1.4799447344625709e-37,3.0978334024510369e-16,1.7170096552665518e-21,7.6445959807003239e-22,5.9868776309874139e-19
1.0337471837042999e-11,0.7065056352813224,5.4780853908148437e-14,7.9035600201200522e-20,7.3100791173674324e-19,1.1326656016761907e-30,2.5887652372743759e-23,0.0,0.0,6.5305588240056289e-13,2.0800149192817356e-21,154.0,0.0,0.99999879314608264,1.0,18.999999992792667,1.5765332975121996e-07,8.0880188946911834e-09,4.5880376759534988e-07,4.636529274574047e-07,5.2609620269497036e-08,6.0271268716293386e-09,2.1242382888066087e-13,1.1793414532757246e-09,5.8833654728749599e-08,1.2624095284265651e-16,4.1319230581783951e-12,1.4655838739695724e-12,1.244667332587069e-14,1.2439990042548496e-14,4.3030580835508288e-18,4.3468440906399038e-15,2.3802252305689425e-18,2.9941940715430012e-13,8.1126049391992705e-33,7.7464389367043335e-33,7.7464432153531685e-33,2.9245027550803304e-17,3.1240952267971474e-20,1.5996115525001044e-17,6.6914428733019329e-21,1.8560152731573909e-22,1.8947443064266267e-21,1.6024817075758339e-24,1.9216935593889279e-27,6.317168492018667e-29,2.1514656428160115e-32,4.5577825408934803e-36,1.9747664589851131e-35,2.0933266124811102e-30,3.1897530631422953e-36,3.8868632946878339e-15,1.4157403426192043e-21,1.2447564730434105e-23,1.6051114671633764e-25,9.4704103919375057e-27,1.2100475641721779e-24,3.7941445818392576e-31,2.1482519135147367e-31,5.8119437761299569e-29,6.4464649302642628e-34,9.8672273043883075e-30,2.7211798580640569e-34,2.352757370467321e-36,1.9963541801820278e-33,1.1611023561606868e-33,1.1606604756316994e-33,8.9638365500438138e-38,8.0728911883265221e-27,3.1160814641654313e-30,1.5256587950949818e-32,1.5984016421088752e-34,2.8538698566147255e-35,8.9427724846616773e-39,8.9199775135650971e-39,1.3160742301618877e-43,1.3208216426285457e-31,1.0922052494866896e-31,3.522421634871131e-37,8.7001906013997483e-45,5.6616651657289947e-48,2.9265484837242909e-48,1.6897907555901285e-37,3.2902313818449347e-16,1.8236998795828646e-21,8.119482892311885e-22,6.5407751140703669e-19
1.0603777096610749e-11,0.7065056352799264,5.6196597566517875e-14,8.3219545064271646e-20,7.9380420770349174e-19,1.250436426816046e-30,2.8831626408414141e-23,0.0,0.0,6.8562619514749963e-13,2.2440517365088001e-21,154.0,0.0,0.99999876206059646,1.0,18.999999992446867,1.6171464220549974e-07,8.0880194573430045e-09,4.7046884124038571e-07,4.7559120910943192e-07,5.4061130146559264e-08,6.336574599266132e-09,2.1794368395639212e-13,1.2156551777354958e-09,6.0456887196191502e-08,1.327225484726368e-16,4.3474767336548793e-12,1.5413890570636883e-12,1.3429146772043102e-14,1.3421913555330988e-14,4.6495653153253635e-18,4.588644874338284e-15,2.5836513877716935e-18,3.1503982807596531e-13,9.6879591237893961e-33,9.2506951323501227e-33,9.2507003738322383e-33,3.1599401436154091e-17,3.3710939813398911e-20,1.6488662311642928e-17,6.8996438210080266e-21,1.9544780878209872e-22,2.048487770078919e-21,1.7785014827066941e-24,2.1890975268189087e-27,7.1967315986696337e-29,2.5158188512632265e-32,5.339790549492054e-36,2.2500401965900879e-35,2.3848437837303933e-30,3.8243557253033529e-36,4.1030732096439855e-15,1.4892570168235998e-21,1.3426139791311244e-23,1.6934693085620502e-25,9.9703224587515858e-27,1.3059820563935267e-24,4.0924267211306451e-31,2.3171399378549444e-31,6.434936519230994e-29,7.1394951184141371e-34,1.0924878194544207e-29,3.0131724272814144e-34,2.6049745355761673e-36,2.2128563664563394e-33,1.3187896269352182e-33,1.3182747694055211e-33,1.0444222789101596e-37,9.0179462830039e-27,3.4740337860751906e-30,1.7463041460451893e-32,1.8786565078075323e-34,3.3443624557721347e-35,1.055098708605397e-38,1.0764409739230332e-38,1.6303899503518136e-43,1.4483904014870351e-31,1.2310699091328367e-31,4.10415301806165e-37,1.0778533552215153e-44,7.1998046806528383e-48,3.7218939569149301e-48,1.9229602418445488e-37,3.4886270343567529e-16,1.933717646023423e-21,8.6091768650538807e-22,7.1285628814967474e-19
1.0870082356178499e-11,0.7065056352785002,5.7612568508949061e-14,8.7514363493197318e-20,8.6019591456094005e-19,1.3771555358831946e-30,3.2025143898299805e-23,0.0,0.0,7.1898539592247993e-13,2.4167704856161892e-21,154.0,0.0,0.99999873097510794,1.0,18.999999992093567,1.6577595365019247e-07,8.0880195898861179e-09,4.8212642280018189e-07,4.875294779762838e-07,5.5512640164959018e-08,6.6535113481992006e-09,2.2347727519141329e-13,1.2519805315040391e-09,6.2080119834799852e-08,1.3936100851262483e-16,4.5685099982509463e-12,1.619071205887836e-12,1.4461774534376206e-14,1.4453962028569277e-14,5.0141175019180276e-18,4.8370140543707968e-15,2.7983882949696411e-18,3.3105736170366433e-13,1.1518684462213616e-32,1.0998798593647565e-32,1.0998804982821005e-32,3.407863820243282e-17,3.6307447614751259e-20,1.6981366830362747e-17,7.108035464912922e-21,2.0554090539368969e-22,2.2102720881846277e-21,1.9686037938267511e-24,2.4854510002790486e-27,8.1716036638706894e-29,2.9302460517401502e-32,6.2312252913388267e-36,2.5551763813646462e-35,2.7079586528973233e-30,4.5648561918246665e-36,4.3251560617615187e-15,1.5646171279404461e-21,1.4454273740990685e-23,1.784182639738554e-25,1.0483326742546862e-26,1.4068451090540627e-24,4.4058151645886459e-31,2.4945811912745351e-31,7.1066770687147693e-29,7.8869086256846997e-34,1.2065283484284701e-29,3.3280355653665812e-34,2.8769283062560547e-36,2.4464950607367802e-33,1.4931611749695566e-33,1.4925635548567414e-33,1.2123115952000804e-37,1.0044962971394247e-26,3.8620958497772742e-30,1.9918564974829048e-32,2.1988894312646666e-34,3.902901968112271e-35,1.2394550879711068e-38,1.292822083011674e-38,2.0089222888003062e-43,1.5842954801256875e-31,1.383154770569236e-31,4.7638895329531114e-37,1.3281624860542039e-44,9.1014451796919483e-48,4.7052807980771684e-48,2.1813853127116937e-37,3.6930212544167924e-16,2.0470634536544383e-21,9.1136801129898959e-22,7.751281310074346e-19
1.1136387615746249e-11,0.7065056352770439,5.9028766736670609e-14,9.1920269979732506e-20,9.3028708133987969e-19,1.5132641629615921e-30,3.5482274780663604e-23,0.0,0.0,7.5313334188289367e-13,2.5984220902743222e-21,154.0,0.0,0.99999869988961698,1.0,18.999999991732789,1.6983726408529838e-07,8.0880195642794715e-09,4.937765305649349e-07,4.9946773582764362e-07,5.6964150199096704e-08,6.9779188296111422e-09,2.2894974990680986e-13,1.2883158197507479e-09,6.3703352504115938e-08,1.4615594993021932e-16,4.7950228461076466e-12,1.6986278540390355e-12,1.5545782543035603e-14,1.5537360638609366e-14,5.3971647098766746e-18,5.0919509855577484e-15,3.0247397052026503e-18,3.4747200896872748e-13,1.3638066101108889e-32,1.3022532690460724e-32,1.3022540441501014e-32,3.6686134352135511e-17,3.9033601694392705e-20,1.7474206131302812e-17,7.316608285740154e-21,2.1588023609975827e-22,2.3802957264004808e-21,2.1735135169020933e-24,2.8130278096207625e-27,9.2492819986507696e-29,3.4000738316214191e-32,7.2440343321858666e-36,2.8925266997884563e-35,3.0651579841976213e-30,5.4255322665505432e-36,4.5531112584156258e-15,1.6418194561500917e-21,1.5533149235422012e-23,1.8772498945274894e-25,1.1009440774631269e-26,1.5127589782249264e-24,4.7346704066930041e-31,2.6807797864136703e-31,7.8296341982942753e-29,8.6914673404050064e-34,1.329263373009411e-29,3.6669285919920313e-34,3.1696182242539651e-36,2.6981479645423014e-33,1.6855016714270619e-33,1.6848104862586249e-33,1.4021144314355799e-37,1.1158678295642914e-26,4.2819097653240237e-30,2.264362439717854e-32,2.5635245112757431e-34,4.5367153006299061e-35,1.4500184085340994e-38,1.5456020666258464e-38,2.4625295292181663e-43,1.7288278581990383e-31,1.5493094619247491e-31,5.5097372529328598e-37,1.6281313437986714e-44,1.1438976556546455e-47,5.9141771822689316e-48,2.4670849648422195e-37,3.9034147175693743e-16,2.1637376797964065e-21,9.6329943090138723e-22,8.409970860260624e-19
1.1402692875314e-11,0.7065056352755572,6.0445192250938274e-14,9.6437478535498552e-20,1.0041817659340216e-18,1.6592141184826988e-30,3.9217488228713934e-23,0.0,0.0,7.8806989058305979e-13,2.789259427084287e-21,154.0,0.0,0.99999866880412336,1.0,18.999999991364543,1.7389857351081767e-07,8.0880194859528823e-09,5.0541918278049118e-07,5.1140598405553962e-07,5.8415660200281704e-08,7.309778799031309e-09,2.3442212901488215e-13,1.3246595894267346e-09,6.5326585149688777e-08,1.5310699054265006e-16,5.0270152720795252e-12,1.7800565397167752e-12,1.6682395128849113e-14,1.6673332963442812e-14,5.7991564183377789e-18,5.3534550218835152e-15,3.2630089755931356e-18,3.6428377086313823e-13,1.6082774361230159e-32,1.5356913270665903e-32,1.5356922630840853e-32,3.9425298281104119e-17,4.1892525665917281e-20,1.7967160473805198e-17,7.5253541203767561e-21,2.2646522137412855e-22,2.5587566666937795e-21,2.3939730180278113e-24,3.1742164286150144e-27,1.0437643085982765e-28,3.9310414538707857e-32,8.3911311226627283e-36,3.2645619043982889e-35,3.4590544310026191e-30,6.4221733444030348e-36,4.786938206237105e-15,1.7208627848590606e-21,1.6663946037687566e-23,1.9726695109147817e-25,1.1548682090033234e-26,1.6238458365108406e-24,5.07935206020751e-31,2.8759393374206716e-31,8.6063368114515475e-29,9.5560006061883778e-34,1.4611221521949374e-29,4.0310390830849279e-34,3.484068171233881e-36,2.9687143943185185e-33,1.8971597868680963e-33,1.8963631401437934e-33,1.6160500938558377e-37,1.236397407821062e-26,4.7351603823006131e-30,2.5659769152404968e-32,2.9773433409842862e-34,5.2535743282145848e-35,1.6896823313609916e-38,1.8397287764294751e-38,3.003566168374776e-43,1.8822797604555518e-31,1.730412678357821e-31,6.3504171491663593e-37,1.9859354195800164e-44,1.4296881936825758e-47,7.3923151674749423e-48,2.7821862534089538e-37,4.1198078409040127e-16,2.2837405580156535e-21,1.0167120487018339e-21,9.1056720849770229e-19
1.166899813488175e-11,0.7065056352740408,6.1861845053031992e-14,1.0106620267550915e-19,1.0819840319124327e-18,1.8154681765158597e-30,4.3245667255363787e-23,0.0,0.0,8.2379489998166275e-13,2.9895373954913236e-21,154.0,0.0,0.9999986377186274,1.0,18.999999990988854,1.7795988192675051e-07,8.0880193786852536e-09,5.170543976468248e-07,5.2334422389171324e-07,5.9867170157532694e-08,7.6490730578575628e-09,2.3989456801773045e-13,1.3610106086351922e-09,6.6949817759237888e-08,1.6021374916345271e-16,5.2644872716736809e-12,1.8633548058817688e-12,1.787283496760575e-14,1.7863100927040267e-14,6.2205414985687666e-18,5.6215255169571368e-15,3.513499053246355e-18,3.8149264843546566e-13,1.8893221338521647e-32,1.8040529180414194e-32,1.8040540434350537e-32,4.2299550661337188e-17,4.4887340648239313e-20,1.8460213148486199e-17,7.7342660488635238e-21,2.372952832673868e-22,2.7458523908298338e-21,2.6307427505873602e-24,3.5715266334676514e-27,1.1744964684721781e-28,4.5293349520463429e-32,9.6864786438443675e-36,3.6738787576704146e-35,3.8923938831692804e-30,7.5722448011946901e-36,5.0266363115243505e-15,1.8017459007811061e-21,1.7847840918914822e-23,2.070439931225177e-25,1.210106822743461e-26,1.7402277701953517e-24,5.4402188258584902e-31,3.0802629417142345e-31,9.4393761008763802e-29,1.0483407644443423e-33,1.6025445146226878e-29,4.4215838851994543e-34,3.8213272425695849e-36,3.2591160573819494e-33,2.1295519405621261e-33,2.1286367582947599e-33,1.8565071910831913e-37,1.3665883006495516e-26,5.223576776122974e-30,2.8989696281309879e-32,3.4455152655193179e-34,6.0618384490343028e-35,1.9615812083440281e-38,2.1806908026464908e-38,3.6460879808131735e-43,2.0449446610579962e-31,1.9273733539254537e-31,7.2953154825810865e-37,2.4108766586998053e-44,1.7773722537974376e-47,9.1907196189323317e-48,3.128931131990608e-37,4.3422008051336072e-16,2.407072190406119e-21,1.0716059096769567e-21,9.8394255978731125e-19
1.19353033944495e-11,0.7065056352724942,6.3278725144251426e-14,1.0580665542398822e-19,1.1637979444674977e-18,1.9824999745691223e-30,4.7582104913152706e-23,0.0,0.0,8.6030822842996275e-13,3.1995128974919126e-21,154.0,0.0,0.99999860663312878,1.0,18.999999990605744,1.8202118933309717e-07,8.0880192442070438e-09,5.2868219331857588e-07,5.352824563825876e-07,6.1318680070051053e-08,7.99578345281909e-09,2.4536699034158878e-13,1.3973678310293208e-09,6.8573050331870206e-08,1.6747584555575236e-16,5.5074388409447338e-12,1.9485202002011434e-12,1.9118323098489382e-14,1.910788481777408e-14,6.6617682207388818e-18,5.8961618243335084e-15,3.7765124794960043e-18,3.9909864278318844e-13,2.2113798220607858e-32,2.1115768881798541e-32,2.1115782356136132e-32,4.5312324269629505e-17,4.8021165291038657e-20,1.8953349962774239e-17,7.9433381936944999e-21,2.4836984538824691e-22,2.9417798863286714e-21,2.8846010399409768e-24,4.0075912362336443e-27,1.3179931658677197e-28,5.2016052798686835e-32,1.1145136357802349e-35,4.1232018657569234e-35,4.3680574124491495e-30,8.8950002667408004e-36,5.2722049805305333e-15,1.8844675938646823e-21,1.9086007693523664e-23,2.1705596020606881e-25,1.2666616728905499e-26,1.8620267802624264e-24,5.817628503115235e-31,3.2939531864179973e-31,1.0331404930251713e-28,1.1476656860833352e-33,1.7539807535033065e-29,4.8398088245520705e-34,4.1824694967053422e-36,3.5702968293316139e-33,2.3841633072615289e-33,2.3831152511840496e-33,2.1260503967037621e-37,1.5069588136094376e-26,5.7489317528693189e-30,3.2657268146788282e-32,3.9736139492802306e-34,6.9704755302594231e-35,2.2691006983086467e-38,2.5745554443939711e-38,4.4060184681072406e-43,2.2171172235356515e-31,2.1411305081156257e-31,8.3545103780926623e-37,2.913493775270707e-44,2.1983910868040402e-47,1.1368627797581802e-47,3.5096787317912838e-37,4.5705935926810204e-16,2.5337325687726067e-21,1.127981009795169e-21,1.0612272032769101e-18
1.220160865401725e-11,0.7065056352709179,6.469583252591015e-14,1.1065904937939391e-19,1.2497275672532235e-18,2.1607925981398792e-30,5.224245084071945e-23,0.0,0.0,8.9760973461457854e-13,3.4194445750909562e-21,154.0,0.0,0.99999857554762783,1.0,18.99999999021523,1.8608249572985786e-07,8.0880190845424466e-09,5.4030258791105509e-07,5.4722068243789643e-07,6.2770189936902544e-08,8.3498918699706544e-09,2.5083940828322664e-13,1.4337303468637121e-09,7.0196282866540969e-08,1.7489290030635244e-16,5.7558699763503846e-12,2.0355502744257152e-12,2.0420079140106504e-14,2.0408903504313369e-14,7.1232843332629975e-18,6.1773632976255492e-15,4.0523514432898764e-18,4.1710175504103501e-13,2.5792610273363791e-32,2.4628567396808163e-32,2.4628583464628498e-32,4.8467062356659087e-17,5.129711609868809e-20,1.944655857694086e-17,8.1525654447030902e-21,2.5968833269697372e-22,3.146735712028273e-21,3.1563417127239379e-24,4.4851524378395425e-27,1.4751590902027117e-28,5.9549267912290426e-32,1.2783166796396309e-35,4.6153695263403177e-35,4.8890463136944302e-30,1.041136777204355e-35,5.5236436195634863e-15,1.9690266568394489e-21,2.0379617611106534e-23,2.2730269736987837e-25,1.3245345139291125e-26,1.9893647937048502e-24,6.2119381096421364e-31,3.5172122159955816e-31,1.128512975742423e-28,1.2538776784453241e-33,1.9158902559745448e-29,5.2869849112747419e-34,4.5685906855019316e-36,3.903219850444661e-33,2.6625402254838902e-33,2.6613436140529503e-33,2.4274046336708592e-37,1.6580404094935423e-26,6.3130360747199049e-30,3.6687384236096062e-32,4.5675819425151412e-34,7.9890050043595007e-35,2.6158560199899159e-38,3.0279309093371448e-38,5.3010683728466899e-43,2.3990931118721588e-31,2.3726494260893594e-31,9.5387096757306444e-37,3.505509050375933e-44,2.7057383517183006e-47,1.3993320776212115e-47,3.926892975057532e-37,4.8049860400177933e-16,2.6637216037415332e-21,1.185837308951975e-21,1.1425252011525116e-18
1.2734219173152752e-11,0.7065056352676757,6.7530729165866681e-14,1.2070050853120021e-19,1.434350166365126e-18,2.55315444013544e-30,6.2599797222445265e-23,0.0,0.0,9.7457671708563708e-13,3.8902223884311049e-21,154.0,0.0,0.99999851337661827,1.0,18.999999989412064,1.9420510549462203e-07,8.088018712076705e-09,5.6352124606323892e-07,5.7109711816997966e-07,6.5673209523251743e-08,9.0802305712473226e-09,2.6178424059781951e-13,1.5064683306799942e-09,7.3442747810419908e-08,1.9019037259569819e-16,6.2691709334937193e-12,2.2151946962043322e-12,2.319726416802698e-14,2.3184511483244693e-14,8.1089723212796524e-18,6.7594591568545825e-15,4.643712441056117e-18,4.542993380306177e-13,3.4743955607761671e-32,3.3175976156667213e-32,3.3175998749482792e-32,5.5216273007031749e-17,5.8287848219118303e-20,2.0433151487358065e-17,8.5714688176176308e-21,2.8305479152239162e-22,3.5845157975509692e-21,3.7567464693640411e-24,5.5764715191193192e-27,1.8343617313711781e-28,7.7359791704599701e-32,1.6668636394521231e-35,5.7403590869115184e-35,6.0798169486335489e-30,1.4120692739874356e-35,6.0441284333582725e-15,2.143652081315919e-21,2.3137835166424803e-23,2.4849986440534624e-25,1.4442411883058009e-26,2.2611450567224979e-24,7.0526800885312761e-31,3.9932423241628212e-31,1.3388843273100121e-28,1.4882135550479346e-33,2.2730259935660959e-29,6.2734390459584177e-34,5.420294556342077e-36,4.6382710206614908e-33,3.2971891366952588e-33,3.2956424452681487e-33,3.1375647561289872e-37,1.9945494022279404e-26,7.5649832484179371e-30,4.5941854482503613e-32,5.9794801212051072e-34,1.0397644999375411e-34,3.4431458528464311e-38,4.1435742026732281e-38,7.5808120178077448e-43,2.7936437219243316e-31,2.8930063447355297e-31,1.2329349514977129e-36,5.0135264373440756e-44,4.0434909697625915e-47,2.0914883826582633e-47,4.8812891387272264e-37,5.2917685007388642e-16,2.9336848637199818e-21,1.3059931563207223e-21,1.3175774792759558e-18
