Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856)
3.0550833568344853e-07,0.9594132268303041,7.3455168806023036e-06,8.4077817863494892e-07,5.8571600750888203e-05,2.3634486603288782e-08,8.8343983211953576e-05,0.0,0.0,0.0023062027049751289,0.0024516256399988246,154.0,0.0,0.53516783542433799,1.0,18.991511895011179,0.022352044201278023,3.6872051471158274e-07,0.015905812009574201,0.05363731727393832,0.10203201090855996,0.0011827459744964013,9.0264868705502218e-09,5.8356490914704045e-05,0.18024369522821856,1.3315325328527962e-11,0.030467613388917302,1.8630234618481425e-05,0.045732827635378524,0.035168484765572591,5.6392971697117344e-06,1.7337115305021794e-05,3.4429139600355876e-06,0.010703920380515666,0.00011699391914519557,0.0019942215501639474,0.0031664148600289428,0.0023334375725503529,5.0405996636085288e-07,4.5430985351036491e-13,6.1288113215390468e-12,1.437636803297431e-10,2.7133156734056804e-06,0.00014282087509379627
3.075916814441938e-07,0.9594142934617484,7.363322370246478e-06,8.5019119652120623e-07,5.9277818551068054e-05,2.4031721977721303e-08,9.0125589424357218e-05,0.0,0.0,0.0023135177159562099,0.0024852858272136286,154.0,0.0,0.5331004225311522,1.0,18.991458579943803,0.022400624704883413,3.6757168170601489e-07,0.015812115009150123,0.053691862963689871,0.10248530608017625,0.0011757748101022256,9.0356308142960322e-09,5.8415607716933141e-05,0.18118509115768627,1.323684412645949e-11,0.030706541515890522,1.8520535879396876e-05,0.046021059566085834,0.035289066503909255,5.6586104047205349e-06,1.7427903837619356e-05,3.4547051538480304e-06,0.010827773061756684,0.00011782864320914694,0.0020216043303840593,0.0032220068997157896,0.0023501758210508206,5.0989682910038443e-07,4.5477008246945005e-13,6.1996872797460149e-12,1.4481795829186951e-10,2.7393237298659122e-06,0.00014526273836199357
3.0967502720493906e-07,0.9594153502129844,7.3808186680077809e-06,8.5961862391872772e-07,5.9984336961755292e-05,2.4431465260255057e-08,9.1924580985011724e-05,0.0,0.0,0.002320719796295701,0.0025190322936154527,154.0,0.0,0.53104355716230212,1.0,18.991405401360208,0.022448324853674897,3.6642866099089561e-07,0.01571855066131007,0.053744324241730514,0.10293613062995707,0.0011688135716578227,9.0444240660203445e-09,5.8472457268487769e-05,0.18212355170308595,1.3158474667660635e-11,0.03094478515615046,1.8410991347400584e-05,0.046307590447870861,0.035407490244564972,5.677577552962007e-06,1.7518409107707211e-05,3.4662850535838696e-06,0.010951811329741634,0.00011865147106746239,0.0020489295833448283,0.0032778971159373826,0.0023667795020774394,5.1574246749905094e-07,4.5521266072114825e-13,6.2706689706882966e-12,1.4586435157649292e-10,2.7652905917139457e-06,0.00014772221082539678
3.117583729656843e-07,0.9594163971594979,7.3980097075008496e-06,8.6906002453802337e-07,6.0691105846480769e-05,2.4833690208360625e-08,9.3740865439419083e-05,0.0,0.0,0.00232781066238062,0.0025528623453537442,154.0,0.0,0.5289971714875028,1.0,18.991352359491248,0.022495152385894845,3.6529141121120634e-07,0.015625133291227784,0.053794730088212159,0.10338449729256494,0.0011618633240092139,9.0528715075763032e-09,5.8527071141698832e-05,0.1830590916944872,1.308022894940783e-11,0.031182338027975445,1.8301617830317932e-05,0.046592422803536267,0.035523782802053691,5.6962029191465391e-06,1.7608632547077263e-05,3.4776562872951746e-06,0.011076027407314375,0.00011946242923711395,0.0020761920997333879,0.0033340785421675624,0.00238324840135541,5.2159651460030418e-07,4.5563783400169398e-13,6.3417519455164299e-12,1.4690284485095946e-10,2.7912154043237068e-06,0.00015019915141931372
3.138417187264296e-07,0.9594174343774337,7.4148993645079756e-06,8.7851496865335084e-07,6.1398076209733698e-05,2.523837072380532e-08,9.5574348987800494e-05,0.0,0.0,0.0023347920119341828,0.0025867733286624897,154.0,0.0,0.52696119818440379,1.0,18.991299454544713,0.022541114979343389,3.6415989654470994e-07,0.015531876727373177,0.053843109126557313,0.10383041872345873,0.001154925095046838,9.0609779593443066e-09,5.8579480492106101e-05,0.1839917258640506,1.3002118536575132e-11,0.031419194066069307,1.8192431553502607e-05,0.046875559412569025,0.035637970941327882,5.7144907992789443e-06,1.7698575578065917e-05,3.4888214778533728e-06,0.011200413626187965,0.00012026154932448026,0.0021033867819587426,0.0033905442481987833,0.0023995823438443045,5.2745860858157485e-07,4.5604584490342671e-13,6.4129318176034936e-12,1.479334251625402e-10,2.8170973479870703e-06,0.00015269341883724974
3.1592506448717485e-07,0.9594184619433884,7.4314914577473267e-06,8.8798303301111231e-07,6.2105200181488033e-05,2.5645480856190022e-08,9.7424936538351923e-05,0.0,0.0,0.0023416655238268562,0.0026207626296344908,154.0,0.0,0.52493557043495898,1.0,18.991246686705868,0.022586220251814195,3.6303407835274514e-07,0.015438794313491334,0.053889489626698817,0.10427390749943942,0.0011479998766008419,9.0687481829789498e-09,5.862971610700146e-05,0.18492146884673075,1.2924154597768452e-11,0.031655347417392961,1.808344817388584e-05,0.047157003302857388,0.0357500813650143,5.7324454796333696e-06,1.7788239613621509e-05,3.4997832421132186e-06,0.011324962426242391,0.00012104886779741849,0.0021305086444919265,0.0034472873422713222,0.0024157811926326729,5.3332839272119552e-07,4.5643693309221298e-13,6.4842042623567085e-12,1.4895608187122992e-10,2.8429356370804723e-06,0.00015520487156947237
3.180084102479201e-07,0.9594194799344082,7.4477897497601317e-06,8.9746380072410333e-07,6.281243099937117e-05,2.6054994806996468e-08,9.9292531768549412e-05,0.0,0.0,0.0023484328578645386,0.002654827673955596,154.0,0.0,0.52292022192121612,1.0,18.991194056138166,0.022630475761598656,3.6191392079983936e-07,0.015345898922420035,0.053933899508923008,0.10471497611927527,0.0011410886254682776,9.0761868798078443e-09,5.8677808374737985e-05,0.18584833518108027,1.2846347899260418e-11,0.031890792436355259,1.7974682796174833e-05,0.047436757741148659,0.035860140698656069,5.7500712337004958e-06,1.7877626057382268e-05,3.5105441891685399e-06,0.0114496663547052,0.00012182442575414386,0.0021575528142512082,0.0035043009735295019,0.0024318448476626608,5.3920551535991029e-07,4.5681133517601599e-13,6.5555650166200805e-12,1.4997080657337695e-10,2.8687295191042331e-06,0.00015773336794738728
3.200917560086654e-07,0.9594204884279312,7.463797947763069e-06,9.069568611708806e-07,6.3519722991419581e-05,2.64668869332443e-08,0.00010117703718298772,0.0,0.0,0.0023550956546104758,0.0026889659266336029,154.0,0.0,0.5209150868212743,1.0,18.991141562983859,0.02267388900796773,3.6079938443691266e-07,0.015253202969100158,0.05397636634749705,0.10515363700430434,0.0011341922643823589,9.0832986945099281e-09,5.8723787331435589e-05,0.18677233931002568,1.2768708836104065e-11,0.032125523680259907,1.7866149988107842e-05,0.047714826224096125,0.035968175477134851,5.7673723207987889e-06,1.7966736303750898e-05,3.5211069193815208e-06,0.011574518065341445,0.00012258826871341041,0.0021845145308663359,0.0035615783342807959,0.0024477732445262277,5.4508962986273635e-07,4.5716928494600822e-13,6.6270098783407636e-12,1.5097759302889422e-10,2.8944782737734091e-06,0.00016027876618498815
3.2217510176941064e-07,0.9594214875017202,7.4795197044480775e-06,9.164618099027335e-07,6.4227031559765943e-05,2.6881131750600919e-08,0.00010307835416619826,0.0,0.0,0.0023616555352511527,0.0027231748917239461,154.0,0.0,0.51892009980549991,1.0,18.99108920736461,0.022716467431620122,3.5969043461826634e-07,0.015160718422419896,0.054016917374173176,0.10558990249898889,0.0011273116828927027,9.0900882121867947e-09,5.8767682611776093e-05,0.18769349558157977,1.2691247415555661e-11,0.032359535905130396,1.7757863794339038e-05,0.047991212470151347,0.036074212132823837,5.7843529831437714e-06,1.8055571737963829e-05,3.5314740227695387e-06,0.011699510317664629,0.00012334044641659577,0.0022113891467763365,0.0036191126619678658,0.0024635663533663565,5.509803945818764e-07,4.5751101315482101e-13,6.6985347059295489e-12,1.5197643709565895e-10,2.920181212184549e-06,0.00016284092441614867
3.242584475301559e-07,0.9594224772338108,7.4949586187729326e-06,9.2597824855285256e-07,6.4934313164454396e-05,2.7297703936190969e-08,0.00010499638303366369,0.0,0.0,0.0023681141014900097,0.0027574521120424592,154.0,0.0,0.51693519603279603,1.0,18.991036989382053,0.022758218415121975,3.5858703206886115e-07,0.015068456816629348,0.05405557948154837,0.10602378487146667,0.0011204477382167697,9.096559962833176e-09,5.8809523511750279e-05,0.18861181824955181,1.2613973296355336e-11,0.032592824061663174,1.7649837749824139e-05,0.04826592041178044,0.036178276984597767,5.8010174452450285e-06,1.8144133736159318e-05,3.5416480784378527e-06,0.011824635976132439,0.00012408101263044308,0.0022381721272036336,0.0036768972409954134,0.0024792241778157226,5.5687747281885728e-07,4.578367478241179e-13,6.770135418008492e-12,1.5296733666502928e-10,2.9458376760085814e-06,0.00016541970073021724
3.2634179329090117e-07,0.9594234577024457,7.5101182367651206e-06,9.3550578474467346e-07,6.5641525306964137e-05,2.771657833126918e-08,0.00010693102308286657,0.0,0.0,0.002374472935457604,0.002791795168861631,154.0,0.0,0.51496031114680429,1.0,18.990984909118396,0.022799149283352596,3.5748914347626828e-07,0.014976429262761085,0.054092379226618047,0.10645529631410151,0.0011136012560884769,9.1027184174113711e-09,5.8849338925416424e-05,0.18952732147425469,1.2536895764865637e-11,0.032825383291165071,1.7542084893208527e-05,0.048538954187700933,0.036280396227143769,5.8173699108921568e-06,1.8232423665446307e-05,3.551631652959956e-06,0.011949888009310282,0.00012481002495031145,0.0022648590500428168,0.0037349254045035262,0.00249474675393393,5.6278053278518772e-07,4.5814671395564304e-13,6.8418079926975445e-12,1.5395029159852635e-10,2.9714470366813139e-06,0.0001680149532073576
3.2842513905164644e-07,0.9594244289860464,7.5250020523309919e-06,9.4504403200023083e-07,6.6348626513586869e-05,2.8137729943739261e-08,0.00010888217264390982,0.0,0.0,0.0023807335996385674,0.0028262016815935424,154.0,0.0,0.51299538127207822,1.0,18.990932966636915,0.022839267303952165,3.5639672919417768e-07,0.014884646459948414,0.054127342834221451,0.10688444894404556,0.0011067730316024218,9.1085679936754319e-09,5.888715742640385e-05,0.19044001932322946,1.2460023783394056e-11,0.033057208921510026,1.7434617780100055e-05,0.048810318135209148,0.036380595920646935,5.8334145630144863e-06,1.8320442883973728e-05,3.5614273000348256e-06,0.012075259489010911,0.00012552754460834302,0.002291445605667553,0.0037931905360736743,0.0025101341491528761,5.6868924756184957e-07,4.5844113392943264e-13,6.9135484673913408e-12,1.5492530366357945e-10,2.9970086945987026e-06,0.00017062653995331234
3.305084848123917e-07,0.9594253911631573,7.5396135080576381e-06,9.5459260965000643e-07,6.7055576318888148e-05,2.856113395045877e-08,0.00011084972912883338,0.0,0.0,0.0023868976368187095,0.0028606693074629472,154.0,0.0,0.51104034301028201,1.0,18.990881161982582,0.022878579687764598,3.5530975741036167e-07,0.014793118706448142,0.054160496200637634,0.10731125480378496,0.0010999638300325299,9.114113050771404e-09,5.8923007182558759e-05,0.19134992577194571,1.2383365954623327e-11,0.033288296463182696,1.7327448495990402e-05,0.049080016782736803,0.036478901981088607,5.8491555603832227e-06,1.8408192740998956e-05,3.5710375587718239e-06,0.012200743589421111,0.00012623363628821876,0.0023179275966465737,0.0038516860713297242,0.0025253864612487134,5.746032950582016e-07,4.5872022711201134e-13,6.9853529379436083e-12,1.5589237647251808e-10,3.0225220783305103e-06,0.00017325431913293098
3.3259183057313697e-07,0.9594263443124159,7.5539559960048917e-06,9.6415114274456062e-07,6.776233524930288e-05,2.8986765699320699e-08,0.00011283358907946405,0.0,0.0,0.0023929665700524218,0.0028951957411715626,154.0,0.0,0.50909513343643154,1.0,18.990829495182552,0.022917093589274174,3.5422818791543743e-07,0.014701855910324671,0.054191864896963232,0.10773572586168971,0.0010931743876293177,9.1193578967129964e-09,5.8956916061904266e-05,0.19225705470451027,1.2306930581940803e-11,0.033518641605421666,1.7220588668784838e-05,0.049348054842662206,0.036575340171190338,5.8645970381601606e-06,1.8495674576955318e-05,3.5804649536834803e-06,0.012326333586218102,0.00012692836794535246,0.0023443009373678345,0.0039104054994268172,0.0025405038173438969,5.8052235797037385e-07,4.5898421036864822e-13,7.0572175585197429e-12,1.5685151542146518e-10,3.0479866438550482e-06,0.00017589814900234688
3.3467517633388223e-07,0.9594272885124935,7.5680328584906546e-06,9.7371926196748758e-07,6.846886480681036e-05,2.9414600711139938e-08,0.00011483364821407956,0.0,0.0,0.0023989419026481189,0.0029297787145534078,154.0,0.0,0.50715969009515371,1.0,18.990777966246753,0.022954816107038246,3.5315199074527769e-07,0.014610867599870202,0.054221474172697404,0.10815787401254505,0.0010864054123934468,9.1243067810386444e-09,5.8988911519118457e-05,0.19316141991434874,1.2230725619082307e-11,0.033748240212440071,1.7114049481016888e-05,0.049614437204326733,0.036669936091925689,5.8797431042398284e-06,1.8582889723519004e-05,3.589711992846346e-06,0.012452022855673471,0.00012761181063142155,0.00237056165357802,0.0039693423644425333,0.0025554863729333644,5.8644612373908594e-07,4.5923329753916569e-13,7.1291385406679858e-12,1.5780272763286008e-10,3.0734018738106787e-06,0.00017855788794003376
3.367585220946275e-07,0.9594282238420738,7.5818473888713855e-06,9.8329660354938793e-07,6.9175127452655879e-05,2.9844614681367573e-08,0.00011684980147308272,0.0,0.0,0.0024048251181697164,0.0029644159962214965,154.0,0.0,0.50523395099696022,1.0,18.990726575168278,0.022991754284117275,3.5208112474388775e-07,0.014520162933800552,0.054249348959071256,0.10857771107809483,0.0010796575848368698,9.1289639045163039e-09,5.901902073403802e-05,0.19406303510490638,1.2154758746681003e-11,0.033977088319708311,1.7007841681806088e-05,0.04987916892722296,0.036762715174514557,5.8945978406123388e-06,1.8669839503675517e-05,3.5987811682785028e-06,0.012577804873743931,0.00012828403832329451,0.0023967058818446527,0.0040284902666818034,0.002570334310930694,5.9237428450682749e-07,4.5946770010233022e-13,7.2011121532749517e-12,1.5874602189666845e-10,3.0987672767611334e-06,0.00018123339447690721
3.3884186785537276e-07,0.9594291503797948,7.5954028323167889e-06,9.9288280918291979e-07,6.9881086591139658e-05,3.0276783481639809e-08,0.00011888194306366715,0.0,0.0,0.0024106176804532852,0.0029991053912067625,154.0,0.0,0.50331785461453293,1.0,18.990675321924069,0.023027915108502217,3.5101556218328917e-07,0.01442975071123305,0.054275513872659886,0.10899524880756402,0.0010729315587231364,9.1333334092412852e-09,5.9047270460817308e-05,0.19496191389031711,1.2079037302426148e-11,0.034205182130300077,1.6901975598553647e-05,0.05014225523435438,0.036853702672903006,5.9091652991187774e-06,1.8756525231785735e-05,3.6076749538717679e-06,0.012703673215150516,0.00012894512775681085,0.0024227298689448664,0.0040878428638975086,0.0025850478407345931,5.9830653707449999e-07,4.5968762647748904e-13,7.2731347214872051e-12,1.5968140861569943e-10,3.124082386474904e-06,0.00018392452732547308
3.40925213616118e-07,0.959430068204237,7.608702386577145e-06,1.0024775259390525e-06,7.0586706553499849e-05,3.0711083161162656e-08,0.00012092996650340869,0.0,0.0,0.0024163210336383759,0.0030338447405901911,154.0,0.0,0.5014113398790313,1.0,18.990624206475207,0.02306330551353835,3.4995526047772378e-07,0.014339639381423673,0.05429999321864945,0.1094104988781969,0.0010662279617946655,9.1374193912800976e-09,5.9073687209171284e-05,0.19585806979609846,1.2003568379153637e-11,0.034432518011306618,1.6796461148363009e-05,0.050403701505775653,0.036942923656716031,5.9234495038186629e-06,1.8842948213651372e-05,3.6163958062338832e-06,0.012829621552448092,0.00012959515826554735,0.0024486299711834521,0.0041473938724257793,0.0025996271973171125,6.0424258285759054e-07,4.5989328288821974e-13,7.3452026268102554e-12,1.6060889974890569e-10,3.1493467612198378e-06,0.00018663114540798246
3.430085593768633e-07,0.9594309773938626,7.6217492027426681e-06,1.0120804061845662e-06,7.1291952581907078e-05,3.114748994793774e-08,0.00012299376466277064,0.0,0.0,0.0024219366022132931,0.00306863192112881,154.0,0.0,0.49951434617641982,1.0,18.990573228767616,0.023097932378345707,3.4890019467739593e-07,0.014249837053272138,0.054322810994470512,0.10982347289576776,0.0010595473964775154,9.1412258873766115e-09,5.9098297044379656e-05,0.19675151625980442,1.1928358729371964e-11,0.03465909249032019,1.6691307849180701e-05,0.050663513272313103,0.037030403004694304,5.9374544459196696e-06,1.8929109746579948e-05,3.6249461622880151e-06,0.012955643655086476,0.00013023421162440375,0.0024744026536433756,0.0042071370682375091,0.0026140726403338283,6.1018212784195293e-07,4.6008487243491219e-13,7.4173123058404975e-12,1.6152850875981818e-10,3.1745599830731458e-06,0.00018935310788359891
3.4509190513760855e-07,0.959431878026973,7.6345463804246215e-06,1.0216911081332896e-06,7.1996790922689165e-05,3.1585980271738264e-08,0.00012507322973553608,0.0,0.0,0.0024274657886822373,0.0031034648491611769,154.0,0.0,0.49762681339885861,1.0,18.990522388730529,0.023131802521672077,3.4785032201518215e-07,0.014160351464803661,0.054343990855933694,0.11023418238645542,0.0010528904376149925,9.1447568844573479e-09,5.9121125773004809e-05,0.19764226662106427,1.1853414852777398e-11,0.034884902271020417,1.6586524784018887e-05,0.050921696226602871,0.037116165374268019,5.9511840832940702e-06,1.9015011118420705e-05,3.633328438216591e-06,0.013081733400122114,0.00013086237208892926,0.0025000445024564001,0.0042670662953613265,0.0026283844561025434,6.1612488308933695e-07,4.6026259585245026e-13,7.4894602571916569e-12,1.624402507355103e-10,3.1997216600208089e-06,0.00019209027420955449
3.471752508983538e-07,0.9594327701818977,7.6470969853298367e-06,1.031309293854376e-06,7.2701188481312271e-05,3.2026530698916189e-08,0.00012716825349717799,0.0,0.0,0.002432909980844456,0.0031383414672765796,154.0,0.0,0.49574868177515791,1.0,18.990471686282532,0.023164922722095218,3.4680561506214813e-07,0.01407119011292994,0.054363556232653897,0.11064263882344141,0.0010462576421150372,9.1480163247819511e-09,5.9142198859966611e-05,0.19853033415432633,1.1778742998834987e-11,0.03510994417225919,1.6482120753083201e-05,0.051178256164826817,0.037200235268824933,5.9646423471309191e-06,1.910065361072883e-05,3.6415450342375113e-06,0.013207884736052635,0.00013147972558669177,0.0025255521843558148,0.0043271754443677448,0.0026425629480979415,6.2207056303076433e-07,4.6042665151015611e-13,7.5616430200547203e-12,1.6334414181003492e-10,3.2248314168796705e-06,0.00019484250406470803
