Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421)
1.9380057091492577e-09,0.7175155621559673,1.5063356404269187e-08,1.3732771667152615e-11,2.0038910594278415e-11,1.0882303599963561e-16,1.9502576347262334e-13,0.0,0.0,1.1580336655119577e-06,1.9701757426989843e-10,154.0,0.0,0.99312497510795972,1.0,18.999891377201319,0.00035337671121456237,9.479327653702216e-07,0.0012275108308875651,0.0013448355610808443,0.0014448077211100504,0.00010560959276692276,2.8373666241311891e-10,1.8266525028309642e-06,0.0023738924661543637,1.1230336081919331e-12,7.7939325540584598e-06,1.566074613746458e-06,1.1950579328455384e-05,1.1946655625338234e-05,2.439034771122446e-09,1.7779444312606087e-07,1.4745570573188027e-09,5.9812564778915594e-07,1.6486982396170224e-12,1.7009230869437133e-12,1.7060147710682054e-12,2.4102229839010645e-08,2.7911031993789681e-11,1.3519793457416537e-14,5.5985067855333539e-16,1.9415547834267799e-15,7.8344901310932759e-12,1.9029275725709503e-12,8.6448588380855181e-14,8.0951674932354237e-14,3.5676676786228795e-15,9.2803599084521109e-18,4.7369760705258299e-20,5.0579452834040483e-16,1.6510315867442765e-17,1.0649192211303425e-07,6.7522764103425603e-14,5.7445000944803727e-15,4.018775204605365e-17,1.9246248536637493e-17,4.9250149834209587e-14,8.6019837457606837e-23,4.9413215845413896e-23,4.5252975626837526e-16,9.9191357094068899e-21,3.5937193783656983e-16,5.2889073940504786e-21
1.9600908465284213e-09,0.7175155583343801,1.5315788102367467e-08,1.4100350655078211e-11,2.0737428003266141e-11,1.1439799818456162e-16,2.0370475918348219e-13,0.0,0.0,1.1844546638610562e-06,2.0608555552034919e-10,154.0,0.0,0.99304693829846857,1.0,18.999890129547303,0.00035737880044263648,9.4786527621709898e-07,0.0012412349335396277,0.0013600465969170073,0.0014612096924156428,0.00010680922144604236,2.8694590530280532e-10,1.8473216316103197e-06,0.0024008653057368485,1.1357902458576811e-12,7.9717192624501269e-06,1.584762351109552e-06,1.2239476291563497e-05,1.2235457349707433e-05,2.498000383916315e-09,1.805278457131424e-07,1.5102120334448781e-09,6.1210278152693831e-07,1.7481178075403276e-12,1.805561479772497e-12,1.8110312224156223e-12,2.4929780760249119e-08,2.861187514890924e-11,1.3672774022571074e-14,5.7222641229767758e-16,2.0041977155027254e-15,8.1483283435176749e-12,1.9980108072646838e-12,9.0921311897406957e-14,8.5614728345080938e-14,3.7981706890676775e-15,9.9710573952877166e-18,5.0098410694582702e-20,5.3650959019240938e-16,1.767879137703168e-17,1.081186498336386e-07,6.8846382291423406e-14,5.8589152099303154e-15,4.0975630907497555e-17,1.9815778513041061e-17,5.0752569499571768e-14,8.7733123133064017e-23,5.0397395278122329e-23,4.7187190442019095e-16,1.0343106680720571e-20,3.7475966749211845e-16,5.5153702169536246e-21
1.982175983907585e-09,0.7175155545287601,1.5569977959001947e-08,1.4473847387400457e-11,2.1454055066894564e-11,1.2019449773144446e-16,2.1268612899973952e-13,0.0,0.0,1.2111709117437724e-06,2.1546209783339702e-10,154.0,0.0,0.99296890845754571,1.0,18.999888882064244,0.00036138032989663753,9.4779778956662902e-07,0.0012549535172233694,0.001375255053310258,0.0014776101694504676,0.00010800836738658968,2.9015460589905394e-10,1.8679872528637211e-06,0.0024278362202326347,1.1485417507510274e-12,8.1514913048644899e-06,1.6034425796056327e-06,1.2531799483194884e-05,1.2527684150540599e-05,2.5576653468179004e-09,1.8326459028500294e-07,1.5462899647593055e-09,6.2624730163590595e-07,1.8522246743814097e-12,1.9152831534655242e-12,1.9211540652929124e-12,2.5775916796844837e-08,2.932176661373717e-11,1.3825728651450098e-14,5.8474231310055151e-16,2.0682080708409037e-15,8.4713842021613601e-12,2.0968419029805031e-12,9.5576961781788476e-14,9.0495421555111741e-14,4.0409313051043329e-15,1.07053186564533e-17,5.2954416231859322e-20,5.6876347995996004e-16,1.89168688969013e-17,1.0974720625344122e-07,7.0180305550428945e-14,5.9742327086742936e-15,4.1769644418773246e-17,2.0395231445843854e-17,5.2282017416274789e-14,8.9459921361127357e-23,5.1389336858676171e-23,4.917986024430881e-16,1.0779890856445747e-20,3.9061393723385162e-16,5.7486991600467419e-21
2.0042611212867484e-09,0.7175155507391016,1.5825923919851146e-08,1.4853299645620556e-11,2.2189110831777471e-11,1.2621887862793195e-16,2.2197772887162234e-13,0.0,0.0,1.2381823152975713e-06,2.2515407120928168e-10,154.0,0.0,0.99289088558502447,1.0,18.999887634751925,0.00036538129963887325,9.477303125738735e-07,0.0012686665832628604,0.0013904609302473241,0.0014940091524226354,0.00010920703070456899,2.9336275922197625e-10,1.8886493665729269e-06,0.0024548052099433062,1.1612881228505281e-12,8.3332480303474454e-06,1.622115300986237e-06,1.2827547526550145e-05,1.2823334650438033e-05,2.6180293784509083e-09,1.8600454221774277e-07,1.5827906810909112e-09,6.4055940658592422e-07,1.9611788114466671e-12,2.0302705263574946e-12,2.0365668336301828e-12,2.6640838045395352e-08,3.0040717246873405e-11,1.3978657291580091e-14,5.973984961909564e-16,2.1336008267296797e-15,8.8038248503459529e-12,2.1995285415953417e-12,1.0042101357849334e-13,9.5601528337354076e-14,4.2964618697287463e-15,1.1485404133282107e-17,5.5942326294157086e-20,6.0261717127174075e-16,2.0227948721529536e-17,1.1137751425227322e-07,7.1524519463676241e-14,6.0904511462081089e-15,4.2569783988332385e-17,2.0984659147320821e-17,5.3838639265354986e-14,9.1200210513536744e-23,5.2389028162490221e-23,5.1232022072438126e-16,1.1229715555743722e-20,4.0694308771824216e-16,5.9890169732406129e-21
2.026346258665912e-09,0.7175155469653967,1.608362393257528e-08,1.5238745166928805e-11,2.2942917254085318e-11,1.3247759874433366e-16,2.315875541482018e-13,0.0,0.0,1.2654887805918829e-06,2.3516841899963389e-10,154.0,0.0,0.99281286968073768,1.0,18.999886387610108,0.00036938170973164727,9.4766283781732806e-07,0.0012823741329821424,0.0014056642277151272,0.0015104066415426675,0.0001104052115159822,2.9657037099306676e-10,1.9093079727199697e-06,0.0024817722751742303,1.1740293648331766e-12,8.5169887880643689e-06,1.6407805170109993e-06,1.3126719045151843e-05,1.3122407472297974e-05,2.6790921974999012e-09,1.887475720035032e-07,1.6197140123053014e-09,6.5503929473418349e-07,2.0751435649159111e-12,2.150710285834595e-12,2.1574573701858331e-12,2.7524744399205723e-08,3.0768737900483111e-11,1.4131560003025213e-14,6.1019518617598573e-16,2.2003909489793923e-15,9.1458183364997098e-12,2.306180285034343e-12,1.0545904330000173e-13,1.0094101125831135e-13,4.5652901189384232e-15,1.2313666271885776e-17,5.9066800334302651e-20,6.3813340801099989e-16,2.1615562414844842e-17,1.1300949971281478e-07,7.2879011097949396e-14,6.2075692122699277e-15,4.3376041908014888e-17,2.1584113127196934e-17,5.5422579783664787e-14,9.2953970967543939e-23,5.339645791799789e-23,5.334471827892912e-16,1.1692809262573296e-20,4.2375550429018111e-16,6.2364470641058908e-21
2.0484313960450755e-09,0.7175155432076392,1.6343075946814306e-08,1.5630221644247669e-11,2.3715799195152772e-11,1.3897723070839623e-16,2.415237408817587e-13,0.0,0.0,1.2930902136281888e-06,2.455121578326478e-10,154.0,0.0,0.99273486074451789,1.0,18.999885140638561,0.00037338156023725833,9.47595372994565e-07,0.001296076167705231,0.0014208649457008082,0.001526802637012574,0.0001116029099368286,2.9977743462588619e-10,1.9299630712871659e-06,0.0025087374162166172,1.1867654762723084e-12,8.7027129273001272e-06,1.659438229446285e-06,1.3429312662845841e-05,1.3424901239317757e-05,2.7408535227105113e-09,1.9149355505606769e-07,1.6570597883050364e-09,6.6968716432522205e-07,2.1942856813512085e-12,2.2767934354583292e-12,2.2840178745949551e-12,2.8427835548407867e-08,3.1505839420337585e-11,1.4284436716418779e-14,6.2313248176325586e-16,2.2685933921727949e-15,9.4975335993964577e-12,2.4169085839323418e-12,1.1069672793755246e-13,1.0652202382748931e-13,4.847959442786346e-15,1.3192552215291293e-17,6.2332609539836014e-20,6.7537673603180772e-16,2.3083376580380684e-17,1.146430914036914e-07,7.4243768966527399e-14,6.325585727481154e-15,4.4188411330973422e-17,2.2193644606234113e-17,5.7033982804489199e-14,9.4721185065659433e-23,5.4411615981436434e-23,5.5518996492296217e-16,1.2169401617404462e-20,4.4105961669866724e-16,6.4911134936893403e-21
2.070516533424239e-09,0.7175155394658215,1.660427791418605e-08,1.6027766726274761e-11,2.4508084417089083e-11,1.4572446277772111e-16,2.5179456713097686e-13,0.0,0.0,1.320986520340115e-06,2.5619237753826012e-10,154.0,0.0,0.99265685877619692,1.0,18.999883893837065,0.00037738085121800111,9.4752791012136093e-07,0.0013097726887561123,0.0014360630841916983,0.0015431971390374158,0.00011280012608310486,3.0298395768986724e-10,1.9506146622571118e-06,0.0025357006333665165,1.1994964603108633e-12,8.8904197974590709e-06,1.678088440064051e-06,1.3735327003802454e-05,1.3730814574994639e-05,2.8033130728896382e-09,1.9424237152384993e-07,1.6948278390297044e-09,6.8450321349094938e-07,2.3187753329382735e-12,2.408715342010195e-12,2.4164449513487065e-12,2.935031098007999e-08,3.2252032645849506e-11,1.4437287511263582e-14,6.3621062614042567e-16,2.3382230992891568e-15,9.8591404535897072e-12,2.5318267861282594e-12,1.1613984596219338e-13,1.1235291263292228e-13,5.1450291461996185e-15,1.4124606541705249e-17,6.5744638082674223e-20,7.1441353504774182e-16,2.4635196702867497e-17,1.1627822086712167e-07,7.5618782993103811e-14,6.4444996400756223e-15,4.5006886250200589e-17,2.2813304529601063e-17,5.8672991297077269e-14,9.6501837055118497e-23,5.5434493304479795e-23,5.7755909580823555e-16,1.2659723409278709e-20,4.5886389882483402e-16,6.7531409725100489e-21
2.0926016708034027e-09,0.717515535739937,1.6867227788284288e-08,1.6431418017525811e-11,2.5320103578391404e-11,1.5272609970983054e-16,2.6240845426296591e-13,0.0,0.0,1.3491776065935181e-06,2.6721624107333528e-10,154.0,0.0,0.99257886377560689,1.0,18.999882647205389,0.00038137958273616563,9.4746045747895304e-07,0.0013234636974587461,0.0014512586431753517,0.0015595901478135347,0.0001139968600708052,3.0618993147338259e-10,1.9712627456126805e-06,0.0025626619269054889,1.2122223159861523e-12,9.0801087480650704e-06,1.6967311506409032e-06,1.4044760692517363e-05,1.4040146103126555e-05,2.8664705669055713e-09,1.9699390610999284e-07,1.733017994456047e-09,6.9948764025067134e-07,2.4487861424626058e-12,2.5466757824574474e-12,2.5549396577048475e-12,3.0292369978365928e-08,3.3007328410103682e-11,1.459011229584452e-14,6.4942969625683217e-16,2.4092950020343619e-15,1.0230809575038089e-11,2.6510501449950591e-12,1.2179427781626572e-13,1.1844221946065878e-13,5.4570747095031163e-15,1.5112474049057193e-17,6.9307884359387725e-20,7.5531205069058596e-16,2.6274971061896855e-17,1.1791482231094174e-07,7.7004044476655638e-14,6.564310022714903e-15,4.5831461477597063e-17,2.3443143579718241e-17,6.0339747405117624e-14,9.8295913053483591e-23,5.646508191171187e-23,6.0056515617875403e-16,1.3164006568203961e-20,4.7717686842198302e-16,7.0226548567341502e-21
2.1146868081825662e-09,0.7175155320299789,1.7131923524676791e-08,1.6841213078377608e-11,2.6152190229560924e-11,1.5998906362989017e-16,2.7337396825412163e-13,0.0,0.0,1.3776633781865767e-06,2.7859098444685534e-10,154.0,0.0,0.99250087574257939,1.0,18.999881400743305,0.0003853777548540373,9.4739300647772908e-07,0.0013371491951370651,0.001466451622639508,0.0015759816635409801,0.0001151931120159212,3.0939536599030277e-10,1.9919073213370261e-06,0.0025896212971210121,1.2249430470575069e-12,9.2717791287615161e-06,1.7153663629573093e-06,1.4357612353812414e-05,1.435289444781261e-05,2.9303257236881164e-09,1.997480478993001e-07,1.77163008459798e-09,7.1464064251111371e-07,2.5844952080226149e-12,2.6908789908402056e-12,2.6997075515297355e-12,3.1254211624594413e-08,3.37717375398836e-11,1.4742911175377308e-14,6.6278995989905566e-16,2.4818240203783391e-15,1.0612712486920895e-11,2.7746958276079126e-12,1.2766600639547609e-13,1.2479868339806219e-13,5.7846880485902441e-15,1.6158902585971381e-17,7.3027462222006639e-20,7.9814242673670228e-16,2.8006794718293348e-17,1.1955283250483154e-07,7.8399546057236382e-14,6.6850160693872419e-15,4.6662132623616569e-17,2.4083212188950992e-17,6.2034392484186093e-14,1.0010340098692158e-22,5.7503374868353614e-23,6.2421877848698099e-16,1.3682484157878129e-20,4.9600708686729853e-16,7.2997811445193869e-21
2.13677194556173e-09,0.7175155283359397,1.7398363080903463e-08,1.7257189425110854e-11,2.7004680808721855e-11,1.6752039489609199e-16,2.8469982098982151e-13,0.0,0.0,1.4064437408498778e-06,2.9032391664511599e-10,154.0,0.0,0.99242289467694522,1.0,18.99988015445058,0.00038937536763389714,9.4732556602684058e-07,0.0013508291831149718,0.0014816420225721341,0.0015923716864108262,0.00011638888203444181,3.1260024971775441e-10,2.0125483894135807e-06,0.0026165787442856644,1.2376586518531772e-12,9.4654302893113347e-06,1.7339940787969451e-06,1.4673880612836242e-05,1.4669058233453519e-05,2.9948782622286698e-09,2.0250469019174598e-07,1.8106639395066962e-09,7.2996241806644554e-07,2.72608312748183e-12,2.8415337050800579e-12,2.8509587390718632e-12,3.2236034797398348e-08,3.4545270855694533e-11,1.4895684028581982e-14,6.7629146534204055e-16,2.5558250629855384e-15,1.1005021545639656e-11,2.9028829227531064e-12,1.3376111752170555e-13,1.3143124292078124e-13,6.128477774683435e-15,1.7266745929304624e-17,7.6908602199269919e-20,8.4297673749866962e-16,2.9834913573818602e-17,1.2119219068058212e-07,7.9805281682668401e-14,6.8066170923882029e-15,4.7498896077417267e-17,2.4733560551743723e-17,6.3757067138192908e-14,1.0192429056257294e-22,5.8549366260729551e-23,6.4853064658673424e-16,1.4215390368728876e-20,5.1536315892493136e-16,7.5846464725294058e-21
2.1588570829408934e-09,0.7175155246578131,1.7666544416716095e-08,1.7679384524548346e-11,2.7877914990813245e-11,1.7532726763243831e-16,2.963948897682699e-13,0.0,0.0,1.4355186002382272e-06,3.0242242850423287e-10,154.0,0.0,0.99234492057853607,1.0,18.999878908326995,0.00039337242113802144,9.4725812838551864e-07,0.0013645036627163382,0.0014968298429614056,0.0016087602166176853,0.00011758417024235303,3.1580459360337469e-10,2.0331859498260892e-06,0.0026435342686776456,1.2503691343679446e-12,9.6610615796116774e-06,1.7526142999464272e-06,1.4993564095105067e-05,1.4988636084788993e-05,3.0601279015878605e-09,2.0526373082418408e-07,1.8501193892752316e-09,7.4545316458448729e-07,2.8737344553010333e-12,2.9988537749191545e-12,3.0089084895614515e-12,3.3238038147967181e-08,3.5327939171017041e-11,1.5048430970500873e-14,6.8993448951879567e-16,2.631313025239239e-15,1.1407910026202485e-11,3.0357326865009193e-12,1.4008581314877074e-13,1.3834906291233444e-13,6.4890715622179898e-15,1.8438980249776504e-17,8.0956667307779297e-20,8.8988926469588967e-16,3.1763747755250522e-17,1.2283283871720757e-07,8.1221246729441058e-14,6.9291125332489558e-15,4.8341749078866016e-17,2.5394238610138363e-17,6.5507911170502724e-14,1.0375857341297749e-22,5.9603051283233635e-23,6.735115016737954e-16,1.4762960648134094e-20,5.3525373779731249e-16,7.877378190273852e-21
2.180942220320057e-09,0.7175155209955917,1.7936465493349531e-08,1.810783581035172e-11,2.8772234619683947e-11,1.8341694653476805e-16,3.0846816403214357e-13,0.0,0.0,1.4648878619556411e-06,3.1489396573253892e-10,154.0,0.0,0.99226695344718208,1.0,18.999877662372313,0.00039736891542868267,9.4719069848923876e-07,0.0013781726352650142,0.0015120150837956709,0.0016251472543497545,0.00011877897675563887,3.190083897835218e-10,2.0538200025585107e-06,0.0026704878705645046,1.2630744938527139e-12,9.8586723496497959e-06,1.7712270281939685e-06,1.5316661426382212e-05,1.531162662678645e-05,3.1260743608728262e-09,2.0802507054763669e-07,1.8899962640247686e-09,7.6111307964827298e-07,3.0276364250308862e-12,3.1630565238784462e-12,3.1737755811925844e-12,3.4260420174931162e-08,3.6119753294631155e-11,1.5201151918338317e-14,7.0371911792308206e-16,2.7083027939552801e-15,1.1821551808571393e-11,3.1733678362441211e-12,1.46646373570052e-13,1.4556146198462288e-13,6.8671101029117847e-15,1.9678666517001806e-17,8.5177110521904635e-20,9.3895579983588039e-16,3.3797838161125309e-17,1.2447472019223521e-07,8.264743750606902e-14,7.0525019178076283e-15,4.9190689422799187e-17,2.6065296146550778e-17,6.7287063876560946e-14,1.0560624244132726e-22,6.0664425858462242e-23,6.9917212318759867e-16,1.5325431281781062e-20,5.5568750901749171e-16,8.1781041230446311e-21
2.2030273576992205e-09,0.7175155173492688,1.8208124274130169e-08,1.8542580669414853e-11,2.9687984597044131e-11,1.9179682465795355e-16,3.2092879228960913e-13,0.0,0.0,1.4945514315345264e-06,3.2774605142193083e-10,154.0,0.0,0.99218899328271404,1.0,18.999876416586314,0.00040136485056814887,9.4712327187645806e-07,0.0013918361020848204,0.0015271977450634808,0.0016415327997963767,0.00011997330169028058,3.2221164633537547e-10,2.0744505475950941e-06,0.0026974395502155006,1.2757747335783806e-12,1.0058261949540115e-05,1.789832265329815e-06,1.5643171232779901e-05,1.5638028484734684e-05,3.1927173592563294e-09,2.1078861413385098e-07,1.9302943939161661e-09,7.7694236072120531e-07,3.1879800662816084e-12,3.3343642073226381e-12,3.3457837742810105e-12,3.5303379161716662e-08,3.6920724028692942e-11,1.535384695695383e-14,7.1764559794575763e-16,2.7868092433660692e-15,1.2246121617982412e-11,3.3159131561814536e-12,1.5344918990331547e-13,1.5307797695337155e-13,7.2632526193216098e-15,2.0988987395854288e-17,8.9575512503107693e-20,9.9025428569223421e-16,3.5941898918169197e-17,1.2611778102535793e-07,8.4083851617190902e-14,7.1767848891389967e-15,5.0045715675834587e-17,2.6746782725275292e-17,6.9094663855921124e-14,1.0746729229938893e-22,6.1733486914912263e-23,7.2552334436426241e-16,1.5903039734593312e-20,5.7667320361537307e-16,8.4869527657016342e-21
2.225112495078384e-09,0.7175155137188378,1.8481518724507029e-08,1.8983656441170016e-11,3.0625512926206012e-11,2.0047442629520676e-16,3.3378608595816936e-13,0.0,0.0,1.5245092144346388e-06,3.4098628719420553e-10,154.0,0.0,0.99211104008496154,1.0,18.999875170968771,0.00040536022661868303,9.4705585484037713e-07,0.0014054940644995456,0.0015423778267536277,0.0016579168531405998,0.00012116714516225643,3.2541435127867999e-10,2.0950775849203971e-06,0.0027243893078893909,1.2884698517575643e-12,1.0259829729526227e-05,1.8084300131459413e-06,1.5973092140765088e-05,1.596784028424904e-05,3.2600566159778287e-09,2.1355427029067937e-07,1.9710136091506331e-09,7.9294120514519345e-07,3.3549602870646896e-12,3.5130041366169116e-12,3.525161937249663e-12,3.6367113173269553e-08,3.773086216864406e-11,1.5506515960257002e-14,7.3171397319622338e-16,2.8668472352696758e-15,1.268179502455882e-11,3.4634955375826128e-12,1.6050076629183191e-13,1.6090836836787801e-13,7.6781774230252991e-15,2.2373252273089609e-17,9.4157584835813893e-20,1.0438648842526291e-15,3.8200824473439305e-17,1.2776196942702517e-07,8.5530487953012242e-14,7.3019612065919929e-15,5.0906827170076228e-17,2.7438747700329057e-17,7.0930849035150682e-14,1.0934171938881228e-22,6.281023238445895e-23,7.5257605281168507e-16,1.6496024663335686e-20,5.9821959863330998e-16,8.8040532902310268e-21
2.2471976324575476e-09,0.7175155101042908,1.875664681191872e-08,1.9431100420560724e-11,3.1585170515890797e-11,2.0945739991701334e-16,3.4704951090946693e-13,0.0,0.0,1.5547611160476597e-06,3.5462234827913266e-10,154.0,0.0,0.99203309385375482,1.0,18.999873925519456,0.00040935504364254365,9.4698844012688722e-07,0.0014191465238329484,0.0015575553288550846,0.0016742994145684551,0.00012236050728754209,3.2861651978138537e-10,2.1157011145192532e-06,0.0027513371438496735,1.3011598534493395e-12,1.0463375039972971e-05,1.8270202734355981e-06,1.6306422777137998e-05,1.6301060651251361e-05,3.3280918503393757e-09,2.1632195125037738e-07,2.0121537399672131e-09,8.0910981014815741e-07,3.528775662022578e-12,3.6992084231455518e-12,3.7121437886697761e-12,3.7451820069642988e-08,3.8550178503640133e-11,1.565915908769004e-14,7.4592456270812701e-16,2.9484316192638001e-15,1.3128748375302053e-11,3.6162438579960841e-12,1.6780771347376754e-13,1.6906260918555873e-13,8.1125810524657208e-15,2.3834893110730028e-17,9.8929163400069594e-20,1.0998698803208629e-15,4.0579683724732015e-17,1.2940723565639949e-07,8.6987346574366749e-14,7.428030735386201e-15,5.1774023934684908e-17,2.8141240241676615e-17,7.279575674837237e-14,1.1122952168472913e-22,6.3894661105317226e-23,7.8034118685247867e-16,1.7104625836451586e-20,6.2033551406517553e-16,9.1295355007354315e-21
