Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878)
8.245798912842318e-05,0.3827276756966296,5.4731071055874946e-12,3.7305178009319424e-07,9.2693139529777489e-07,2.7566915240075466e-12,0.00071832969086588509,0.0,0.0,0.00018490837241565296,0.0095813933304387845,154.0,0.0,0.66014203968026597,1.0,18.879810430747245,0.0023672596414986437,1.1080411729992928e-11,0.00032218456173356363,0.0017841805564136829,0.00059946753988289426,0.001644149034732567,4.1925784735181969e-09,2.8732455052521731e-05,0.00042301685358535736,8.7647002606236745e-11,0.10542717344096807,9.131795255177701e-09,0.00047224065248896869,0.00013336330109705026,1.9281063465974514e-07,5.2709702346864021e-09,1.4842434267369944e-07,0.11860984554048161,2.0985146615247509e-06,5.5938592329166373e-05,6.9734113636987996e-05,0.10741264818027083,1.4293177242876616e-07,9.0752518355019987e-13,2.0595470317453457e-11,2.4025959620007044e-11,9.2961198474196412e-08,4.1552194972641908e-06,1.8280156566968992e-05,1.4451284182689304e-07,6.6119214719437097e-06,0.0004622725759168709,2.1487823423180664e-14,0.00022483232969865667,2.0978369789504063e-06,7.2486591322290145e-09,1.2791792651285197e-07,6.532166533210094e-07,2.1611924451635523e-12,1.0895349190134557e-11,1.0426848773791251e-07,5.2962199158948698e-14,2.9396911400011316e-14,4.8206038838717587e-05,2.3505304883693734e-10,1.2338763696526723e-08,1.4681768939277351e-12,1.8391552558494549e-16,1.1097907014286132e-11,1.3992239511599804e-06,1.4148399617774179e-09,1.3978091111982028e-06,7.8308485248156648e-05,7.1487176887426957e-11,2.4851178921882331e-10,3.2154920219699455e-08,2.9755045843626525e-11,4.7187004559672869e-13,2.5548477860178872e-06
8.344099959190739e-05,0.38272582398828203,5.4588521259275986e-12,3.7781662883252277e-07,9.3621466753998814e-07,2.7972550856862786e-12,0.00073366215042810936,0.0,0.0,0.00018504668169069761,0.0096777255657350021,154.0,0.0,0.65751314996272292,1.0,18.878849465560471,0.0023575937723664029,1.1039663039074425e-11,0.00032099015891823236,0.0017758562818457389,0.00060525693386989947,0.0016379833516754409,4.1728253613708649e-09,2.8597083605052159e-05,0.00042719454620298772,8.7318319726780035e-11,0.10624000248757991,9.0979560630795485e-09,0.00047696838563086142,0.00013329370818253899,1.9270114394438725e-07,5.3230403238479458e-09,1.4834005831918625e-07,0.11957701527216824,2.0964498572890757e-06,5.6633910847329484e-05,7.0825413713571716e-05,0.10825558477820016,1.4409728630785849e-07,9.0324942648430703e-13,2.0762453132066408e-11,2.4214507968681256e-11,9.3691244690443727e-08,4.2014973515919767e-06,1.8483101011930031e-05,1.4614789671648141e-07,6.6865508383241886e-06,0.00047186265552874004,2.1730942099118861e-14,0.00023016257234006042,2.1483670607839815e-06,7.3186825461987599e-09,1.3065583835901684e-07,6.6716738236027942e-07,2.2074498789424011e-12,1.1157291434891375e-11,1.0677928110487335e-07,5.4093311303810716e-14,3.0024740380569049e-14,4.9632689094172418e-05,2.4200940742765186e-10,1.2636803124660996e-08,1.5035710425406662e-12,1.8835795429335269e-16,1.1365450368906041e-11,1.4504182245701855e-06,1.4566025392817583e-09,1.4489616220309037e-06,7.9413266229678907e-05,7.249599043338764e-11,2.5207343779458305e-10,3.2614351913747485e-08,3.0180102679519445e-11,4.7861215703885571e-13,2.6274845391583856e-06
8.432570900904318e-05,0.3827241705987739,5.4461947844974375e-12,3.8208192241226303e-07,9.4453671325924767e-07,2.8338757832165313e-12,0.00074756430743754573,0.0,0.0,0.00018517208331781217,0.0097641148047883462,154.0,0.0,0.65516536740245268,1.0,18.877990817909541,0.0023489631532650412,1.1003279569443713e-11,0.00031992334565163574,0.0017684226149668884,0.00061044655088197226,0.0016324767154478027,4.1551870296531932e-09,2.8476205108673437e-05,0.00043094135356337498,8.702476959866011e-11,0.1069655159187371,9.0677315757634734e-09,0.00048120839450853034,0.00013322973583401593,1.9260073168991196e-07,5.3697399129926244e-09,1.4826276240937446e-07,0.12044116196618658,2.0945420768774628e-06,5.7254212986500233e-05,7.1806180884101083e-05,0.10900809724007303,1.4513864947416344e-07,8.9943143462063574e-13,2.0911635715751977e-11,2.4382830231761302e-11,9.4342984638822079e-08,4.2430535258521558e-06,1.8665329668236823e-05,1.4761612625108735e-07,6.7535612061458609e-06,0.00048054692074330803,2.1949255271781949e-14,0.00023500877167117342,2.1942519597461986e-06,7.3814515672605901e-09,1.3313956918975466e-07,6.7982227212723e-07,2.249412886200527e-12,1.1395545664680853e-11,1.0906309607406927e-07,5.5119358004810201e-14,3.059425230493423e-14,5.0935534889371977e-05,2.4836209443363831e-10,1.2907909874878035e-08,1.5357650534705354e-12,1.9239893778921591e-16,1.1608803974536775e-11,1.4975432528758641e-06,1.4948341529787003e-09,1.4960484187228853e-06,8.0406546415007847e-05,7.3402993264913046e-11,2.5527626476718555e-10,3.3027470381366208e-08,3.0562311179812288e-11,4.8467462678918474e-13,2.6937377140780833e-06
8.521041842617898e-05,0.3827225295248682,5.4336989617657447e-12,3.8632566797437837e-07,9.5282774173752011e-07,2.8706036468408268e-12,0.0007615632278165235,0.0,0.0,0.00018529835720496076,0.0098502131701822884,154.0,0.0,0.65283464886952103,1.0,18.877137997754918,0.0023403968319928017,1.0967168025768061e-11,0.00031886416635638676,0.0017610434380959318,0.00061561657328342663,0.0016270098674281413,4.1376793062061648e-09,2.835622169307246e-05,0.00043467583176514388,8.673334051741137e-11,0.10768537974039503,9.0377232819420292e-09,0.00048543434459162279,0.00013316459858707638,1.9249869626969025e-07,5.4162858190668345e-09,1.4818421699067927e-07,0.12129940117842637,2.092591315027402e-06,5.7869337219775125e-05,7.2785600860474455e-05,0.10975486727034785,1.4617289364079067e-07,8.9564171421326148e-13,2.1059786122252531e-11,2.4549868040994082e-11,9.498975849857e-08,4.2845209684737126e-06,1.8847160243624597e-05,1.4908121847604814e-07,6.8204241400956765e-06,0.00048928093885537976,2.2167101953337804e-14,0.00023990125105472727,2.2405207784831122e-06,7.4439835718775434e-09,1.3564173936895648e-07,6.9257046237055356e-07,2.2916874291172673e-12,1.1636164686999849e-11,1.1136965281041029e-07,5.6152969421721879e-14,3.1167963059540282e-14,5.2256227669038633e-05,2.5480180348538935e-10,1.3181726650310221e-08,1.5682792643567818e-12,1.9648031558422135e-16,1.1854577962467033e-11,1.5456735796290963e-06,1.5336809742434748e-09,1.5441398986548522e-06,8.1398855155314896e-05,7.4309113260874242e-11,2.5847655970809773e-10,3.3440236609268267e-08,3.0944193529202254e-11,4.907319274589865e-13,2.7608239097261221e-06
8.609512784331477e-05,0.38272090063324005,5.421363228668286e-12,3.9054816196045782e-07,9.6108794233096911e-07,2.9074383526928306e-12,0.00077565818492666765,0.0,0.0,0.00018542550109419348,0.0099360231347700913,154.0,0.0,0.65052080884400676,1.0,18.876290942304152,0.0023318940944909187,1.0931325421287694e-11,0.00031781253896615052,0.001753718154577946,0.00062076714053396699,0.0016215823758035655,4.1203007468981634e-09,2.8237123461368425e-05,0.00043839807282887542,8.6444009463765087e-11,0.10839965624802742,9.0079288584448738e-09,0.0004896463362604335,0.00013309838891976811,1.9239517092765257e-07,5.4626791891991356e-09,1.4810452463345265e-07,0.12215179626044097,2.0906010369490296e-06,5.8479302267633056e-05,7.3763657690039059e-05,0.11049595698412584,1.4720009515185683e-07,8.918799526655661e-13,2.1206915536338946e-11,2.471563529009376e-11,9.5631619964140215e-08,4.3258998923508838e-06,1.902859378317636e-05,1.5054318092834863e-07,6.887140038385468e-06,0.00049806409941688509,2.2384483264471323e-14,0.00024483989245696901,2.287171196798642e-06,7.5062802470900782e-09,1.381622240956057e-07,7.0541131220914282e-07,2.3342713991596369e-12,1.1879139702279367e-11,1.1369886735714039e-07,5.7194093592501241e-14,3.1745843802615876e-14,5.3594745423687236e-05,2.6132842726447236e-10,1.345824318646578e-08,1.6011124364593028e-12,2.0060193468091986e-16,1.2102762969095611e-11,1.5948191851982235e-06,1.5731466885238621e-09,1.5932460385096993e-06,8.2390190704116278e-05,7.5214348789166216e-11,2.6167431057254341e-10,3.3852649319172658e-08,3.1325748546789983e-11,4.9678404028961617e-13,2.8287423944357201e-06
8.689136631873699e-05,0.38271944493784515,5.410396812853832e-12,3.9433048070737098e-07,9.6849592776657654e-07,2.9406806833679622e-12,0.00078842516347743118,0.0,0.0,0.00018554067265242889,0.010013007541042571,154.0,0.0,0.64845263278489862,1.0,18.875533470053107,0.0023242954128921901,1.0899294586853432e-11,0.00031687246432078207,0.0017471709919734987,0.00062538613095357125,0.0016167309312359092,4.1047693021009604e-09,2.8130683820538233e-05,0.00044173770227180981,8.6185386573941207e-11,0.10903777870280427,8.9812948433454263e-09,0.00049342527641159644,0.00013303795439626649,1.9230082661251925e-07,5.504303742011385e-09,1.4803189968783143e-07,0.12291400672775345,2.0887786654807694e-06,5.9023876202848538e-05,7.4642731293696641e-05,0.11115813166950568,1.4811861725371103e-07,8.8851801737652445e-13,2.133846817357817e-11,2.4863750806461672e-11,9.620513893833282e-08,4.363065416112539e-06,1.9191545364900154e-05,1.5185627740127972e-07,6.9470589594720479e-06,0.00050601046211827679,2.2579729477860901e-14,0.00024932404110379565,2.3294809497064845e-06,7.5621474277769078e-09,1.404462270037061e-07,7.1704682615792824e-07,2.3728599732399354e-12,1.209982489330332e-11,1.1581446895175809e-07,5.8137490249559962e-14,3.2269480441258141e-14,5.4814632206172247e-05,2.6727660543004593e-10,1.370940825840744e-08,1.6309340237740994e-12,2.0434567735660616e-16,1.2328183492660177e-11,1.6399265126865064e-06,1.6091980419634157e-09,1.6383173146445427e-06,8.3281559717081227e-05,7.6028303690371108e-11,2.6455010306647466e-10,3.4223517681101143e-08,3.16688674373513e-11,5.0222649421455013e-13,2.890580031007888e-06
8.76876047941592e-05,0.38271799890913494,5.3995579135568356e-12,3.980960393585738e-07,9.7587920832495107e-07,2.9740090931723729e-12,0.00080126883079140892,0.0,0.0,0.00018565654564249768,0.010089762085590953,154.0,0.0,0.64639784873067341,1.0,18.874780572569446,0.0023167471576601918,1.0867477092466116e-11,0.00031593838302481996,0.0017406665836117604,0.00062998957400641571,0.0016119107146303966,4.0893403038911655e-09,2.8024946263662331e-05,0.00044506755902041736,8.5928428397730079e-11,0.10967146929764318,8.9548305616043807e-09,0.000497193062351186,0.00013297677932481132,1.9220545993016316e-07,5.545806478312647e-09,1.4795848772546858e-07,0.12367157894074179,2.086929088624843e-06,5.9564302709999395e-05,7.552067920776205e-05,0.11181579891594429,1.4903154987967607e-07,8.8517825766796496e-13,2.1469210662380567e-11,2.5010858109178778e-11,9.6774759799556675e-08,4.4001595668504549e-06,1.9354176950290607e-05,1.5316685033601619e-07,7.0068593917525256e-06,0.00051399570695524581,2.2774600462707193e-14,0.00025384540046619313,2.3720962987879368e-06,7.6178265477998841e-09,1.4274488609580502e-07,7.2875647789468914e-07,2.4116961658294586e-12,1.2322405502465538e-11,1.1794829989098115e-07,5.9086897929565015e-14,3.2796453525738904e-14,5.6048919708357469e-05,2.732950016255121e-10,1.396274530062539e-08,1.6610121786036578e-12,2.081217943499113e-16,1.2555543402720318e-11,1.6858714946262684e-06,1.6457563996394992e-09,1.6842257382266286e-06,8.4172139193509739e-05,7.6841540973148561e-11,2.6742382124836723e-10,3.4594098356857803e-08,3.2011719954664963e-11,5.0766472637539141e-13,2.9530906905448337e-06
8.848384326958141e-05,0.38271656245367536,5.3888454651422223e-12,4.0184505110840281e-07,9.8323787875699074e-07,3.0074233781680493e-12,0.0008141886732271564,0.0,0.0,0.00018577311860143352,0.010166288512932515,154.0,0.0,0.64435632692381684,1.0,18.874032205923697,0.0023092488291001907,1.0835870849538484e-11,0.00031501023766133756,0.0017342045121887361,0.00063457756827613729,0.0016071214239911315,4.074012742651735e-09,2.7919903871661733e-05,0.00044838770808725025,8.5673118836199237e-11,0.11030077158768974,8.9285343878102402e-09,0.0005009497650474285,0.00013291491840169211,1.9210914960621269e-07,5.5871882085472418e-09,1.478843493488637e-07,0.12442455722539564,2.0850543577432262e-06,6.0100597824784241e-05,7.6397492490842562e-05,0.11246900217512039,1.499389464464123e-07,8.8186045499825713e-13,2.1599150825224355e-11,2.515696691738187e-11,9.7340520109101381e-08,4.4371824992158721e-06,1.951648929550053e-05,1.5447490520640182e-07,7.0665416229470087e-06,0.00052201940396407354,2.2969097032924739e-14,0.00025840388555378979,2.4150156170035965e-06,7.6733187997197985e-09,1.450581042143026e-07,7.4053977086632042e-07,2.4507783354358148e-12,1.2546874531362411e-11,1.2010029337807633e-07,6.0042276372452519e-14,3.3326740709525046e-14,5.7297588524471931e-05,2.7938352122817212e-10,1.4218246927421758e-08,1.6913460110786401e-12,2.1193017557326726e-16,1.2784835972779551e-11,1.7326613308256401e-06,1.6828244247973273e-09,1.730978506400842e-06,8.5061929139532285e-05,7.7654060616337692e-11,2.7029546073222196e-10,3.4964390976744224e-08,3.2354305757449753e-11,5.1309873134683141e-13,3.0162738356027489e-06
8.928008174500363e-05,0.38271513547947783,5.3782585040516717e-12,4.0557772774726165e-07,9.9057208527629024e-07,3.0409233442908122e-12,0.00082718418201186946,0.0,0.0,0.00018589039010619848,0.010242588549792941,154.0,0.0,0.64232793927682708,1.0,18.873288326748458,0.0023017999339298963,1.0804473796495491e-11,0.00031408797154847373,0.0017277843657057248,0.00063915021140107655,0.0016023627612200108,4.0587856217102912e-09,2.7815549814171652e-05,0.00045169821385009009,8.5419441998214881e-11,0.11092572856255609,8.9024047173526371e-09,0.00050469545479105095,0.00013285242284560381,1.9201196930495791e-07,5.6284497352459354e-09,1.4780954126436814e-07,0.12517298534226706,2.0831563938888153e-06,6.0632778207924769e-05,7.7273162930251908e-05,0.11311778434157053,1.5084085968915859e-07,8.7856439362777099e-13,2.1728296383814939e-11,2.5302086825590569e-11,9.7902456946686624e-08,4.474134367623384e-06,1.967848315465908e-05,1.5578044747874076e-07,7.1261059399528078e-06,0.00053008112779386626,2.3163220001304817e-14,0.00026299941170393183,2.4582372960910872e-06,7.7286253646613146e-09,1.4738579349225165e-07,7.523962528222305e-07,2.4901049975328794e-12,1.277322541983106e-11,1.22270386761061e-07,6.1003588910164251e-14,3.3860321639842757e-14,5.8560618199277158e-05,2.8554206449810845e-10,1.447590532725016e-08,1.7219345796348464e-12,2.1577070459161568e-16,1.3016054085580997e-11,1.7803031965300642e-06,1.7204047386362579e-09,1.7785827917914281e-06,8.5950929905156297e-05,7.8465862913726701e-11,2.731650183318902e-10,3.5334395322962526e-08,3.2696624644871063e-11,5.1852850593274156e-13,3.0801289281417707e-06
9.007632022042584e-05,0.38271371789556313,5.3677961058715299e-12,4.0929427956122444e-07,9.9788198564382719e-07,3.0745088075927867e-12,0.00084025485323035813,0.0,0.0,0.0001860083587847246,0.010318663905301563,154.0,0.0,0.64031255935051401,1.0,18.872548892231048,0.0022943999852115147,1.0773283898425274e-11,0.00031317152872926041,0.0017214057373381652,0.00064370760008409242,0.0015976344320679857,4.0436579570581227e-09,2.7711877347612721e-05,0.00045499914005859746,8.5167382197825261e-11,0.11154638265367464,8.8764399661337194e-09,0.00050843020120227027,0.00013278934056124491,1.9191398790713307e-07,5.6695918531086542e-09,1.4773411649597195e-07,0.1259169064938058,2.0812369943751418e-06,6.1160861105823301e-05,7.8147683005335471e-05,0.11376218775991076,1.5173734167059683e-07,8.7528986055805035e-13,2.1856654960373128e-11,2.5446227305319078e-11,9.8460606916710179e-08,4.511015326421578e-06,1.9840159280616155e-05,1.5708348261347487e-07,7.1855526288923128e-06,0.00053818045765631744,2.3356970179768205e-14,0.00026763189457968946,2.501759746746816e-06,7.7837474124317447e-09,1.4972787763632213e-07,7.6432553076070208e-07,2.5296748631332484e-12,1.3001452233407159e-11,1.2445852332569757e-07,6.1970803678486101e-14,3.4397178630314139e-14,5.983798728530813e-05,2.9177052685730066e-10,1.4735713121089732e-08,1.7527769948681705e-12,2.1964327141690984e-16,1.3249191018143999e-11,1.828804241958245e-06,1.7584999784183738e-09,1.8270457419798262e-06,8.6839142165679307e-05,7.9276948456608124e-11,2.7603249198618375e-10,3.5704111321662799e-08,3.3038676549124168e-11,5.2395404904939097e-13,3.1446554297354124e-06
9.087255869584806e-05,0.38271230961220054,5.3574571873998668e-12,4.1299491515631854e-07,1.0051676428545581e-06,3.1081795933926129e-12,0.00085340018787010872,0.0,0.0,0.00018612702331470972,0.010394516271241416,154.0,0.0,0.63831006232694354,1.0,18.871813860104641,0.0022870485022693605,1.0742299146641235e-11,0.00031226085395597486,0.0017150682256370565,0.00064824983010469293,0.0015929361460534895,4.0286287778150474e-09,2.7608879818375219e-05,0.00045829054984253086,8.4916923949902592e-11,0.11216277574354622,8.8506385701255714e-09,0.00051215407323945878,0.0001327257163497746,1.9181526983302275e-07,5.7106153491069614e-09,1.4765812463399949e-07,0.12665636333337799,2.0792978403871177e-06,6.1684864300601318e-05,7.9021045840845362e-05,0.11440225423376787,1.5262844379173154e-07,8.720366456324414e-13,2.1984234079259809e-11,2.5589397707072146e-11,9.9015006155963593e-08,4.5478255297653905e-06,2.0001518424370253e-05,1.5838401606460307e-07,7.2448819751031079e-06,0.00054631697726561265,2.3550348379279693e-14,0.00027230125016731782,2.5455813972233118e-06,7.8386861016678368e-09,1.5208426482323236e-07,7.7632713762684319e-07,2.5694863808714303e-12,1.3231548135568254e-11,1.266646377836877e-07,6.2943882809042229e-14,3.4937290661923457e-14,6.1129673385609199e-05,2.9806879909801162e-10,1.4997663203210733e-08,1.7838724005963469e-12,2.2354777013464935e-16,1.3484240298611574e-11,1.8781715925344297e-06,1.7971127939894727e-09,1.8763744797404398e-06,8.7726566898425345e-05,8.0087318110928676e-11,2.7889788067762357e-10,3.6073539032700426e-08,3.338046152594177e-11,5.293753615751042e-13,3.2098528018324472e-06
9.158917332372804e-05,0.38271105003610423,5.3482569557500312e-12,4.1631204964715686e-07,1.0117041110068791e-06,3.1385561150706012e-12,0.00086529441793677326,0.0,0.0,0.00018623441528274455,0.010462594127811004,154.0,0.0,0.63651872812053645,1.0,18.87115606077132,0.0022804732139838487,1.0714586632490486e-11,0.00031144613329193765,0.0017093992925384769,0.00065232495483146717,0.0015887331386891528,4.0151859299694298e-09,2.7516753688834002e-05,0.00046124473374669386,8.4692868228896703e-11,0.11271392051199466,8.8275557071563336e-09,0.00051549631690579539,0.00013266802571769974,1.9172584326787525e-07,5.7474357175723048e-09,1.4758928524406253e-07,0.12731809228281357,2.0775370066431951e-06,6.2152994149265267e-05,7.980607779238282e-05,0.11497464005793512,1.5342587783375069e-07,8.6912680787340256e-13,2.2098394984918114e-11,2.5717429276061757e-11,9.951078806119618e-08,4.5808943435339772e-06,2.0146471250751746e-05,1.5955236172669671e-07,7.2981782936567171e-06,0.00055367130197585171,2.3724071385286439e-14,0.00027653512720816919,2.585275414045874e-06,7.887975098402737e-09,1.5421716517348037e-07,7.8719002805997014e-07,2.6055220547753411e-12,1.3440226633960098e-11,1.2866545567858555e-07,6.3824635869519009e-14,3.5426156685150528e-14,6.230441256486124e-05,3.0379683717250436e-10,1.5235243470545677e-08,1.8120737949473316e-12,2.2708902441355118e-16,1.3697413830049514e-11,1.9233487664777333e-06,1.8323089961229517e-09,1.9215164574816094e-06,8.8524576872209867e-05,8.0816039653817405e-11,2.8147494787257071e-10,3.640577764386516e-08,3.3687839927797261e-11,5.3425092799965972e-13,3.2691035860230997e-06
9.230578795160803e-05,0.3827097978569795,5.3391552992220598e-12,4.1961660868507101e-07,1.0182211481064806e-06,3.169001500889428e-12,0.00087724836834219113,0.0,0.0,0.00018634236893879871,0.010530493926674244,154.0,0.0,0.63473764068041527,1.0,18.870501763575103,0.0022739364575966388,1.0687037255460833e-11,0.00031063600135063443,0.0017037630579859202,0.00065638794632354202,0.0015845540278596286,4.0018213900636908e-09,2.7425164216973965e-05,0.00046419130507874203,8.4470086394629095e-11,0.11326167707068503,8.804602801046659e-09,0.00051882985693436044,0.00013260995847524828,1.9163590953408079e-07,5.7841611957126939e-09,1.4752005543506032e-07,0.12797626952659005,2.0757625128188615e-06,6.2617847899625349e-05,8.0590163161235539e-05,0.11554357605495104,1.5421903178084563e-07,8.6623392064502825e-13,2.2211935886191066e-11,2.5844689195432839e-11,1.0000358641900914e-07,4.6139060811028844e-06,2.0291168468540285e-05,1.6071868938627996e-07,7.3513800013201744e-06,0.00056105512006916053,2.3897494331581536e-14,0.00028079874259709153,2.6252094031316715e-06,7.9371173321853623e-09,1.563615149496568e-07,7.9811080625499265e-07,2.6417511685136277e-12,1.3650408564155918e-11,1.3068073504282723e-07,6.4710082415930049e-14,3.5917627849258448e-14,6.3490711795248885e-05,3.0958124215317339e-10,1.5474546928210039e-08,1.8404786600107509e-12,2.3065596371754357e-16,1.3912125390775192e-11,1.969238554873529e-06,1.8679284089433817e-09,1.9673706264645853e-06,8.9321951084852443e-05,8.1544183239578752e-11,2.8405032690545062e-10,3.6737783114975043e-08,3.3995002463863794e-11,5.3912307311861151e-13,3.3288969470485465e-06
