Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859)
2.1216266781596408e-08,0.5081967467699937,5.7055135152975663e-08,4.2390789017990082e-10,1.7777600994603233e-08,2.6644572183846299e-13,1.9874489921613672e-09,0.0,0.0,5.3697839174320945e-05,6.9642386883801309e-07,154.0,0.0,0.97832665243724648,1.0,18.998691148912624,0.0014477185220002451,1.4951209618314173e-07,0.0055893526958861028,0.0070140715395698213,0.0023647264495050197,0.0012148787924121983,2.7832333585300647e-09,1.8193299086839242e-05,0.0033517482542518651,1.6646426310406269e-11,0.00038185607905359838,3.9345951151431763e-06,0.00021886441317392114,0.00021868285224526011,7.8304515983976707e-08,2.3302559419033047e-07,4.9342649030610571e-08,4.6206061613392995e-05,6.9804819337430663e-09,9.3479072779207253e-09,9.4450676847795289e-09,2.1230321292785551e-05,1.3049188159086385e-09,1.6868889401177621e-13,3.7505879096625003e-14,5.9619656982542574e-13,5.7722691502928882e-09,1.0863438045508293e-08,1.518448989826797e-09,9.0368079329475099e-10,2.7533246481878374e-10,1.2366188435900219e-11,4.1430927546991172e-16,4.7038303100580822e-11,3.9741547912006783e-12,1.6049002400973605e-07,4.1042186820105921e-12,8.8650487469730844e-13,1.3514498903372579e-15,2.3265129281754242e-15,7.788629067943302e-12,1.7318841299292664e-20,9.8945327554587414e-21,8.5218764065419727e-13,1.4383084544347172e-17,1.4937938374362616e-13,3.9160862657125636e-18,1.335728061524545e-19,3.0065159891522378e-17,1.1911405377393973e-13,9.5830795127428522e-14,2.3283258646511229e-14,2.3557309236096777e-09,4.888826543498534e-13,2.6607884576489912e-12,3.9678881628513398e-12,2.6670879860934271e-14,5.4497458533174916e-16
2.1705335600040425e-08,0.5081966947189012,5.9053255024976326e-08,4.4908869774590631e-10,1.9385779092953328e-08,2.9529329254173023e-13,2.2213406791757896e-09,0.0,0.0,5.6122076172745733e-05,7.6141074942859915e-07,154.0,0.0,0.97782985783781962,1.0,18.998660667866918,0.0014800948182392486,1.4944349395235587e-07,0.0057092018893467652,0.0071701606920244907,0.0024185431493510346,0.0012409976756252749,2.8451663688244156e-09,1.8598160830286758e-05,0.0034282316061639787,1.7004310626323902e-11,0.00039933573892129959,4.0197974195433429e-06,0.00022893146093722511,0.0002287377050783343,8.1904794527928e-08,2.3862001326177759e-07,5.1611369124663364e-08,4.8759144609030024e-05,7.7598080614751496e-09,1.0466092464472812e-08,1.0577432756614908e-08,2.2690169897463233e-05,1.3776707454882574e-09,1.7244278600498624e-13,3.9564069799616251e-14,6.3729221953141767e-13,6.206316375472171e-09,1.1955034596043499e-08,1.6723278102900518e-09,1.0026649609110742e-09,3.0747691200615798e-10,1.425830068102898e-11,4.5969043518257801e-16,5.314719437586711e-11,4.6388714103357405e-12,1.6432823297749964e-07,4.4343782224745305e-12,9.5797494387265076e-13,1.4601673059680841e-15,2.5416212965998042e-15,8.5112221044600861e-12,1.8715087188670081e-20,1.0692230502565236e-20,9.5062931378586818e-13,1.6044568848206328e-17,1.6507262339454525e-13,4.3274892817878872e-18,1.4760546646030492e-19,3.3223655723119889e-17,1.3457234310334882e-13,1.0779583235973793e-13,2.6776510743610889e-14,2.6202705790480191e-09,5.4471377426954546e-13,3.0262724609354408e-12,4.5172806805263346e-12,3.0335257612587047e-14,6.2043251040717356e-16
2.2194404418484443e-08,0.5081966433750678,6.1066219363459044e-08,4.7512070648184262e-10,2.1097002060234456e-08,3.2646950247196346e-13,2.4765349003102099e-09,0.0,0.0,5.8595267539977081e-05,8.3076267216172629e-07,154.0,0.0,0.97733322321243687,1.0,18.998630161895289,0.0015124268723195689,1.4937491197078805e-07,0.0058286331050523129,0.0073259722253271051,0.0024723286642890766,0.0012670252817142073,2.9069890242855039e-09,1.9002301185630501e-05,0.0035046798712208668,1.7360944251281535e-11,0.00041719075559214322,4.1047030815361959e-06,0.00023921379545703889,0.00023900714887911472,8.5581902249177817e-08,2.4421186679336042e-07,5.3928504214248123e-08,5.1396576734094808e-05,8.6042053806452837e-09,1.1687768054557251e-08,1.181496265635336e-08,2.4213336643322034e-05,1.4528466916558836e-09,1.76189989262918e-13,4.1689912325088166e-14,6.8017647526426585e-13,6.6612192362566436e-09,1.3126318457091991e-08,1.8375355141305983e-09,1.1096221285354038e-09,3.4239602040535612e-10,1.6384703313992096e-11,5.0872696934656219e-16,5.9879834832767221e-11,5.395684599228388e-12,1.6816421891754695e-07,4.7843302039647225e-12,1.0337372461574833e-12,1.5754021978254587e-15,2.7716821979158761e-15,9.2842012538690754e-12,2.0195186541610786e-20,1.1537835082901949e-20,1.0580479448244365e-12,1.7857565099887034e-17,1.8201978258899959e-13,4.7717633592954336e-18,1.627593629269142e-19,3.663451594492756e-17,1.5163568595813406e-13,1.2093694038266215e-13,3.0698745575471843e-14,2.9077029972728264e-09,6.0547156621939201e-13,3.4321463189166027e-12,5.1278688914572957e-12,3.4404681867782255e-14,7.0429563804219911e-16
2.268347323692846e-08,0.5081965927334313,6.3093338815172335e-08,5.0200973058669816e-10,2.2915175857553136e-08,3.6009870137877519e-13,2.7544234483955111e-09,0.0,0.0,6.1117065820169686e-05,9.0466125014884797e-07,154.0,0.0,0.97683675063799646,1.0,18.998599630185009,0.0015447147269162151,1.4930635055664443e-07,0.0059476455236199075,0.0074815045970366067,0.0025260830053911781,0.001292961433258713,2.9687007127628481e-09,1.9405716151132047e-05,0.0035810930601293772,1.7716324754243518e-11,0.00043542005883074242,4.1893115153891339e-06,0.00024971066513494592,0.00024949039600416717,8.9335556731664854e-08,2.4980115554167718e-07,5.6293876327648902e-08,5.4119423944005547e-05,9.5173024139012869e-09,1.3019811949991275e-08,1.3164688269407325e-08,2.5800974562388123e-05,1.5304775387261318e-09,1.7993046668131528e-13,4.3884260921297677e-14,7.2488209645250986e-13,7.1374152487322842e-09,1.4380972283219301e-08,2.0146001721671224e-09,1.2249671962187652e-09,3.802459179933386e-10,1.8767814408405918e-11,5.6160909694667899e-16,6.7283287655206096e-11,6.254805644423118e-12,1.7199798260134433e-07,5.1549313817501239e-12,1.1139777487307511e-12,1.6974366895024883e-15,3.0174292527772743e-15,1.0110044327938764e-11,2.1762772430148408e-20,1.2433422128990571e-20,1.1750571647648906e-12,1.9832430094353884e-17,2.0029145166454104e-13,5.250758915034297e-18,1.79097616381847e-19,4.0311946995480948e-17,1.7043089774057537e-13,1.3533954424598578e-13,3.509135349458951e-14,3.2194397609356318e-09,6.7146757319285359e-13,3.881830891435388e-12,5.8048769874892104e-12,3.8913466003764977e-14,7.9728151732311424e-16
2.3172542055372477e-08,0.5081965427889478,6.5133946129251281e-08,5.2976130465945766e-10,2.4844245299291686e-08,3.9630833265411238e-13,3.0564537899517703e-09,0.0,0.0,6.3687119990765102e-05,9.8329089205403834e-07,154.0,0.0,0.97634044217991223,1.0,18.998569071932312,0.0015769584247395019,1.4923781002639522e-07,0.0060662383437420685,0.0076367562772140215,0.0025798061838429114,0.0013188059567771227,3.0303008270655751e-09,1.9808401757473925e-05,0.003657471183755917,1.8070449758141572e-11,0.00045402257587550283,4.2736221482091192e-06,0.00026042131690618179,0.00026018665594649924,9.3165474533949003e-08,2.5538788027457827e-07,5.8707306847036682e-08,5.6928745043263454e-05,1.0502826725375904e-08,1.4469383784452156e-08,1.4633932245966045e-08,2.7454224350620565e-05,1.6105939649646373e-09,1.8366418145653016e-13,4.6147964095026095e-14,7.7144149358495126e-13,7.6353377230439138e-09,1.5722750086289911e-08,2.204060185561397e-09,1.349124641694744e-09,4.2118673055311389e-10,2.143158358957968e-11,6.1853142804552528e-16,7.5406957721774999e-11,7.2273032501694924e-12,1.7582952480813312e-07,5.5470682335115927e-12,1.1988888685455982e-12,1.8265626919649134e-15,3.2796214551305071e-15,1.0991314832506612e-11,2.3421603929702756e-20,1.3381139261115139e-20,1.3023000687464096e-12,2.1980017919412218e-17,2.1996078952814885e-13,5.7663936905532856e-18,1.966856444312624e-19,4.4270672194650092e-17,1.9109186444194218e-13,1.510931998842765e-13,3.9998664557665654e-14,3.5569448690950068e-09,7.4302540204298575e-13,4.3789509701573234e-12,6.5538431346930757e-12,4.3897969375195304e-14,9.0015082260141349e-16
2.3661610873816495e-08,0.5081964935365915,6.7187395432772977e-08,5.5838069256079097e-10,2.6888192260097418e-08,4.3522889393064781e-13,3.3841298217999045e-09,0.0,0.0,6.6305075537326756e-05,1.0668387411104367e-06,154.0,0.0,0.97584429989205401,1.0,18.998538486342412,0.0016091580085346214,1.4916929069476485e-07,0.0061844107821733881,0.0077917257484753462,0.0026334982109427422,0.0013445586827234479,3.091788764983551e-09,2.0210354067897805e-05,0.0037338142531255459,1.8423316939834625e-11,0.00047299723147942223,4.3576344199335989e-06,0.00027134499627212255,0.00027109513535127821,9.7071371194838627e-08,2.60972041772055e-07,6.1168616512015488e-08,5.9825591640161414e-05,1.1564604175810138e-08,1.6043929121871781e-08,1.6230313604246763e-08,2.9174214365265426e-05,1.6932264412711485e-09,1.873910970868041e-13,4.8481864575283534e-14,8.1988672812064497e-13,8.1554157578337034e-09,1.7155476371696715e-08,2.4064641606508628e-09,1.4825284145530618e-09,4.6538253991150056e-10,2.4401555086279834e-11,6.7969291526528068e-16,8.4302649426195214e-11,8.3251526897161209e-12,1.796588463255316e-07,5.9616580313646269e-12,1.2886697053650828e-12,1.9630822565641423e-15,3.5590440669808814e-15,1.1930664988210232e-11,2.5175570671687142e-20,1.4383208688299884e-20,1.4404502119547112e-12,2.431169676444581e-17,2.4110360067303453e-13,6.3206547706162873e-18,2.155912303251925e-19,4.8525947240220769e-17,2.1375979910069837e-13,1.6829171267224816e-13,4.5468086428450172e-14,3.9217353169330972e-09,8.2048088189770439e-13,4.9273423274590593e-12,7.3806304261101564e-12,4.9396668044319137e-14,1.0137088579055034e-15
2.4150679692260512e-08,0.5081964449713539,6.9253061530564962e-08,5.8787289598313552e-10,2.9051033901564459e-08,4.7699389618788281e-13,3.7390126063759771e-09,0.0,0.0,6.897057452857959e-05,1.1554946139473062e-06,154.0,0.0,0.97534832581668895,1.0,18.998507872629453,0.00164131352108122,1.4910079287472348e-07,0.0063021620737156578,0.0079464115060432442,0.0026871590981013809,0.0013702194454841071,3.153163929308045e-09,2.0611569178339595e-05,0.0038101222794210817,1.8774924030063972e-11,0.000492342947950898,4.441347783320283e-06,0.00028248094733274799,0.00028221503803198158,1.0105296123917325e-07,2.6655364082648328e-07,6.3677625423266294e-08,6.281100810218569e-05,1.2706558133677341e-08,1.7751183564971694e-08,1.7961752249754615e-08,3.096206062338061e-05,1.7784052298825541e-09,1.9111117737352083e-13,5.0886799277569343e-14,8.7024951243262131e-13,8.6980742352694742e-09,1.8683045274065951e-08,2.6223707837139686e-09,1.6256218299015518e-09,5.1300134182431009e-10,2.7704931560961717e-11,7.4529680503495698e-16,9.4024624414923433e-11,9.5612864121309558e-12,1.834859479496796e-07,6.3996499347929614e-12,1.3835262793709618e-12,2.1073079349364106e-15,3.8565095457998838e-15,1.2930838862323862e-11,2.7028697485455577e-20,1.5441929860328372e-20,1.5902126407831825e-12,2.6839366324248684e-17,2.6379841618752628e-13,6.9156007062998395e-18,2.3588459539448002e-19,5.3093576507784996e-17,2.385835060339818e-13,1.8703325994792981e-13,5.1550246086051988e-14,4.3153816528357085e-09,9.0418221795859329e-13,5.5310588131866158e-12,8.2914379109943104e-12,5.545022599127505e-14,1.1388070718602334e-15
2.463974851070453e-08,0.5081963970882456,7.1330339228450453e-08,6.1824266273899248e-10,3.1336820918721468e-08,5.2173982146184727e-13,4.1227210857426541e-09,0.0,0.0,7.1683255691632904e-05,1.2494509392463827e-06,154.0,0.0,0.97485252198442607,1.0,18.998477230016551,0.0016734250051929653,1.4903231687747808e-07,0.0064194914712014123,0.0081008120577975521,0.0027407888568411337,0.0013957880833743066,3.2144257278519218e-09,2.101204321756136e-05,0.0038863952739821915,1.9125268813403649e-11,0.00051205864519453833,4.524761703935796e-06,0.00029382841281907763,0.00029354556498697109,1.0510995818375841e-07,2.7213267824203666e-07,6.6234153046286918e-08,6.588603151211735e-05,1.3932708644701379e-08,1.9599176774012112e-08,1.9836473410494667e-08,3.2818866801525688e-05,1.8661603830960416e-09,1.9482438642242914e-13,5.3363599268694255e-14,9.2256120978506151e-13,9.2637338166236112e-09,2.0309419692495119e-08,2.8523486956762392e-09,1.7788574615822454e-09,5.6421500355546836e-10,3.1370638687612461e-11,8.1555058863321901e-16,1.0462965923076801e-10,1.0949646096042704e-11,1.8731083048485256e-07,6.8620261037408914e-12,1.4836717731818103e-12,2.2595631455404046e-15,4.1728585040771093e-15,1.3994675610030341e-11,2.8985149126391206e-20,1.6559682168976511e-20,1.7523249605179411e-12,2.9575475819304082e-17,2.8812657878370875e-13,7.5533637434471595e-18,2.5763847508212118e-19,5.7989930159501913e-17,2.6571965323647744e-13,2.0742051776569999e-13,5.8299135470777357e-14,4.7395085128112826e-09,9.9449014065996324e-13,6.1943794954826639e-12,9.292811694617575e-12,6.2101566766375281e-14,1.2763445822990654e-15
2.5128817329148547e-08,0.5081963498822956,7.34186426791428e-08,6.4949449477693251e-10,3.3749635806432283e-08,5.6960607924993745e-13,4.5369327742986443e-09,0.0,0.0,7.4442754487366223e-05,1.3489026962460817e-06,154.0,0.0,0.97435689041415996,1.0,18.998446557735758,0.00170549250371712,1.4896386301246403e-07,0.0065363982454759075,0.008254925924324549,0.0027943874987952531,0.0014212644386340757,3.2755735734693238e-09,2.1411772347280101e-05,0.0039626332483044873,1.9474349128206133e-11,0.00053214324075197337,4.6078756601432296e-06,0.00030538663412557686,0.00030508591441648478,1.0924207454345086e-07,2.7770915483419364e-07,6.8838018215226741e-08,6.9051691624840705e-05,1.5247171562035175e-08,2.1596236395836187e-08,2.1863011988087579e-08,3.4745724236611153e-05,1.9565217420125967e-09,1.9853068864483723e-13,5.5913089732169749e-14,9.7685283434368562e-13,9.8528109383740153e-09,2.2038630425385072e-08,3.0969763667655902e-09,1.9426970349986575e-09,6.1919922119011338e-10,3.5429390446493545e-11,8.9066595305294996e-16,1.1617710285143359e-10,1.2505236140497976e-11,1.9113349474315795e-07,7.3498028311043757e-12,1.5893267781150243e-12,2.4201825465830823e-15,4.5089607004890863e-15,1.5125112823353677e-11,3.10492350869036e-20,1.7738927696612732e-20,1.9275584407870173e-12,3.2533042653442453e-17,3.141723318645801e-13,8.2361521569691665e-18,2.809281985857907e-19,6.3231962065495301e-17,2.9533305334312472e-13,2.2956079213488869e-13,6.5772261208236014e-14,5.195795132232406e-09,1.091778050166761e-12,6.9218158419054918e-12,1.0391656102740004e-11,6.9395945546433073e-14,1.4272697097586272e-15
2.5617886147592564e-08,0.5081963033485505,7.5517404750028666e-08,6.8163265593446097e-10,3.6293591145810739e-08,6.2073496169822819e-13,4.9833844301929973e-09,0.0,0.0,7.724870318595619e-05,1.4540473531120109e-06,154.0,0.0,0.97386143311301721,1.0,18.998415855028036,0.0017375160595341089,1.4889543158733658e-07,0.0066528816853775128,0.0084087516389650657,0.0028479550357072775,0.0014466483574239585,3.3366068840749157e-09,2.1810752762293511e-05,0.0040388362140386111,1.9822162866543294e-11,0.00055259564984266461,4.6906891430885462e-06,0.00031715485134252989,0.00031683528174003816,1.1344902183739109e-07,2.8328307142977218e-07,7.1489039136813987e-08,7.2309010824864959e-05,1.6654157639244716e-08,2.3750991903298003e-08,2.4050216824747738e-08,3.6743711927900818e-05,2.0495189353010322e-09,2.022300487587786e-13,5.8536089934170043e-14,1.0331550512191002e-12,1.0465717808805603e-08,2.3874775304931538e-08,3.3568419711260034e-09,2.1176113196040106e-09,6.7813347671609287e-10,3.9913755105237488e-11,9.7085873171037192e-16,1.2872893411196874e-10,1.4244178581968229e-11,1.9495394154457073e-07,7.8640316938526992e-12,1.7007195445254655e-12,2.5895124150807254e-15,4.8657160621287858e-15,1.6325189985879399e-11,3.3225414487067691e-20,1.8982214010298725e-20,2.1167191599876564e-12,3.5725671729368289e-17,3.4202291264001527e-13,8.9662526912609696e-18,3.0583177212075e-19,6.8837228539949039e-17,3.2759695355357871e-13,2.5356615499267401e-13,7.4030798560904674e-14,5.6859758348915405e-09,1.196432156191771e-12,7.7181189370876299e-12,1.1595244904883851e-11,7.7381021557463774e-14,1.5925815190507515e-15
2.6106954966036582e-08,0.5081962574820754,7.7626076412104671e-08,7.146611794365963e-10,3.8972827910744849e-08,6.752715976546432e-13,5.4638727054573043e-09,0.0,0.0,8.0100730942525184e-05,1.5650848051920985e-06,154.0,0.0,0.97336615207630417,1.0,18.998385121143276,0.0017694957155570878,1.4882702290796314e-07,0.0067689410977165619,0.0085622877478613562,0.0029014914794303777,0.0014719396898203764,3.3975250826626282e-09,2.2208980690602512e-05,0.0041150041829893106,2.0168707974142858e-11,0.00057341478540470856,4.7732016566858972e-06,0.00032913230328837726,0.00032879285961422882,1.1773051059538097e-07,2.8885442886711612e-07,7.4187033394374783e-08,7.5659004084566129e-05,1.8157971588131709e-08,2.6072378345170646e-08,2.6407254886090968e-08,3.881389654016174e-05,2.1451813779827457e-09,2.0592243179014819e-13,6.1233413190072216e-14,1.0914981765429082e-12,1.1102862405094115e-08,2.5822018331347087e-08,3.6325432613995635e-09,2.3040800210944479e-09,7.4120099490377839e-10,4.4858221855912623e-11,1.0563488550189056e-15,1.4234981900014523e-10,1.6183769425401541e-11,1.9877217171705189e-07,8.405800722003703e-12,1.8180862360515424e-12,2.7679110317993711e-15,5.2440557372123346e-15,1.7598052031296908e-11,3.5518301041598819e-20,2.0292176999502205e-20,2.3206491898785063e-12,3.9167575442085943e-17,3.7176864929386636e-13,9.7460331067935808e-18,3.3242996580522135e-19,7.4823907892359286e-17,3.6269333491695819e-13,2.7955358515247774e-13,8.3139749764480383e-14,6.2118404993708076e-09,1.3088516131144108e-12,8.58828673320711e-12,1.2911232590590494e-11,8.6106930826337398e-14,1.7733313681123717e-15
2.65960237844806e-08,0.5081962122779545,7.9744126149357329e-08,7.4858387514871798e-10,4.1791513794619582e-08,7.3336390566763794e-13,5.9802547748751588e-09,0.0,0.0,8.2998463872890126e-05,1.6822173131745464e-06,154.0,0.0,0.97287104928745483,1.0,18.998354355340272,0.0018014315147315055,1.4875863727841496e-07,0.0068845758072526254,0.0087155328100027227,0.0029549968419266882,0.001497138289810633,3.4583275973238938e-09,2.2606452393530464e-05,0.0041911371671145324,2.0513982450319988e-11,0.00059459955813562909,4.8554127176018258e-06,0.000341318227542014,0.00034095783795093647,1.2208625036440306e-07,2.9442322799604983e-07,7.6931817951941195e-08,7.9102678923155274e-05,1.9763011103323944e-08,2.8569640006639456e-08,2.8943615359747596e-08,4.0957332407955024e-05,2.2435382702373858e-09,2.0960780307380772e-13,6.400586683157883e-14,1.1519121775763369e-12,1.1764648470856091e-08,2.7884588806888984e-08,3.9246874432875063e-09,2.5025916733467049e-09,8.0858870001047324e-10,5.0299268077821793e-11,1.1473603008458767e-15,1.5710716781385614e-10,1.8342536376097697e-11,2.0258818609650958e-07,8.9762355846675329e-12,1.9416711875977564e-12,2.9557490718160853e-15,5.6449431776531988e-15,1.8946953003707942e-11,3.7932668099823611e-20,2.1671543755513402e-20,2.5402278214951775e-12,4.2873594369777335e-17,4.0350306219701779e-13,1.0577944832743575e-17,3.608064041635954e-19,8.1210820792890597e-17,4.0081322137524395e-13,3.0764511446106809e-13,9.3168106914175773e-14,6.7752350027339443e-09,1.4294486503853094e-12,9.5375713295690465e-12,1.434766569287651e-11,9.5626359224208997e-14,1.9706244633388724e-15
2.7085092602924617e-08,0.5081961677312904,8.1871039387898912e-08,7.8340433659194691e-10,4.4753841557321445e-08,7.95162546006488e-13,6.5344489436142748e-09,0.0,0.0,8.5941525129391302e-05,1.8056494411666641e-06,154.0,0.0,0.97237612671798113,1.0,18.998323556886689,0.001833323500034671,1.4869027500095959e-07,0.0069997851566702659,0.0088684853972699883,0.003008471135266649,0.0015222440152875979,3.5190138612654346e-09,2.3003164165839502e-05,0.0042672351785244846,2.0857984347904387e-11,0.00061614887653315851,4.9373218552383647e-06,0.00035371186047504754,0.00035332940393591363,1.2651594971528086e-07,2.9998946967766628e-07,7.9723209158448388e-08,8.2641035366379567e-05,2.1473765855464074e-08,3.1252333980494209e-08,3.1669113669765565e-08,4.3175061541061254e-05,2.3446185962296075e-09,2.132861282546645e-13,6.6854252174429217e-14,1.214426672851178e-12,1.2451475514151821e-08,3.0066780469771642e-08,4.2338910501014455e-09,2.7136435301356795e-09,8.8048717233252167e-10,5.6275427195960472e-11,1.2441210448683119e-15,1.7307119216968495e-10,2.0740297958099924e-11,2.064019855266571e-07,9.5765007923674901e-12,2.0717271668813419e-12,3.1534100004404898e-15,6.0693752508688854e-15,2.0375259817559137e-11,4.0473453755279381e-20,2.3123135490641426e-20,2.7763728335184383e-12,4.6859218681191205e-17,4.3732296915406667e-13,1.1464525725336315e-17,3.9104766023644625e-19,8.8017451449344622e-17,4.4215699896281365e-13,3.3796797938919347e-13,1.041890195736201e-13,7.3780616415565884e-09,1.5586486982027002e-12,1.0571486277621374e-11,1.5912994153145675e-11,1.0599461576481652e-13,2.1856214206120128e-15
