Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298)
1.5483039846285179e-12,0.6097041904658178,1.7957142991696487e-09,4.8404679119773531e-15,4.8403902825271874e-15,2.0870724121706941e-24,7.6993387105104271e-20,0.0,0.0,8.826164495459806e-11,8.3448251539906825e-19,154.0,0.0,0.99972626300213074,1.0,18.999999955535856,2.3819796553061052e-06,5.2951513264264927e-05,1.3015771165584008e-05,1.3047350564464496e-05,5.8229296541402092e-05,3.6341550294666944e-08,1.7924766726837389e-12,8.0325050230279018e-09,0.00013406496532603212,2.3245967679589593e-16,2.2354134815109864e-10,1.3711435796135682e-09,1.7021487114604124e-11,1.7019252196205329e-11,2.2349183987886922e-15,1.3379752618434981e-10
1.5918090532361785e-12,0.6097041904579873,1.8461620367513302e-09,5.1162925744275478e-15,5.1162082544217475e-15,2.2746401022538502e-24,8.366707033468348e-20,0.0,0.0,9.1183349557753996e-11,8.8777061660822913e-19,154.0,0.0,0.99971859326226908,1.0,18.999999953233495,2.4488999571636964e-06,5.3014280588484804e-05,1.338037333152871e-05,1.3413784737657029e-05,6.0290419127068108e-05,3.8341077801916724e-08,1.8428194497747897e-12,8.3323665314026604e-09,0.00013881045834768558,2.4524974688156513e-16,2.3627631347125603e-10,1.4486955227711991e-09,1.8491404777642748e-11,1.848896756036297e-11,2.4372172797730837e-15,1.4289060534970662e-10
1.635314121843839e-12,0.6097041904499817,1.8966092768057298e-09,5.3997587156362631e-15,5.3996673302847371e-15,2.4734943344873388e-24,9.0715632427581296e-20,0.0,0.0,9.4129344027849903e-11,9.430336602267966e-19,154.0,0.0,0.99971092369868131,1.0,18.999999950880706,2.5158197223351628e-06,5.3069327691030618e-05,1.3744917984906315e-05,1.3780212558046805e-05,6.2353828609462746e-05,4.0390284750117407e-08,1.8931613540582579e-12,8.6329543078149168e-09,0.00014356121956609041,2.5835759484651563e-16,2.4936388329091296e-10,1.5283482985514044e-09,2.0043280070287168e-11,2.004062871626568e-11,2.6513540214850212e-15,1.5229885205524746e-10
1.6788191904514996e-12,0.6097041904418018,1.9470560197192104e-09,5.6908662602699308e-15,5.6907674245454201e-15,2.6840051800337077e-24,9.8149313596483443e-20,0.0,0.0,9.7099639426248403e-11,1.0003008811966169e-18,154.0,0.0,0.99970325429766416,1.0,18.999999948477839,2.5827389508320209e-06,5.3117598211017871e-05,1.4109405412872867e-05,1.4146634097371754e-05,6.4419243388468214e-05,4.2488884485637129e-08,1.9435023953906892e-12,8.9341967816881906e-09,0.00014831660064488274,2.7178138709154577e-16,2.628040461220055e-10,1.6100993712735518e-09,2.167930217440386e-11,2.1676424513269567e-11,2.8776611342885726e-15,1.6202250564575922e-10
1.7223242590591602e-12,0.6097041904334489,1.9975022658770359e-09,5.9896151330533908e-15,5.9895084516917754e-15,2.9065460134066453e-24,1.0597835376530033e-19,0.0,0.0,1.0009424674786104e-10,1.0596017006698153e-18,154.0,0.0,0.99969558504719058,1.0,18.999999946025255,2.649657642664929e-06,5.3159920382305719e-05,1.447383590092676e-05,1.4513049420350804e-05,6.6486416303139097e-05,4.4636592001396698e-08,1.9938425826637643e-12,9.236029391988622e-09,0.00015307603253804226,2.8551930054974019e-16,2.7659679054224716e-10,1.6939462096106541e-09,2.3401657630216848e-11,2.3398541159489892e-11,3.1164707269509002e-15,1.7206176468749729e-10
1.7658293276668208e-12,0.6097041904249246,2.047948015663456e-09,6.2960052587697087e-15,6.2958903262703435e-15,3.1414935142831778e-24,1.1421299256923765e-19,0.0,0.0,1.0311317692153242e-10,1.1209657260453598e-18,154.0,0.0,0.99968791593670292,1.0,18.999999943523292,2.7165757978437907e-06,5.3197021186878118e-05,1.4838209732919382e-05,1.4879458585372739e-05,6.8555130408058182e-05,4.6833123927410256e-08,2.0441819238994275e-12,9.5383938995547508e-09,0.00015783901576566918,2.9956952262597664e-16,2.9074210518869876e-10,1.7798862865756782e-09,2.5212530340840133e-11,2.5209162226332794e-11,3.3681145073329206e-15,1.8241679197263238e-10
1.8093343962744814e-12,0.60970419041623,2.0983932694617694e-09,6.6100365622600449e-15,6.6099129628860662e-15,3.3892276693017627e-24,1.2286346935486748e-19,0.0,0.0,1.0615644081042148e-10,1.1844227510053028e-18,154.0,0.0,0.99968024695693458,1.0,18.99999994097228,2.7834934163778457e-06,5.3229538781757959e-05,1.5202527191065545e-05,1.5245861645117858e-05,7.0625195264903756e-05,4.9078198521379836e-08,2.0945204263359e-12,9.8412377664505337e-09,0.00016260511187594771,3.1393025113673097e-16,3.0523997875196492e-10,1.8679170795078413e-09,2.7114101576795874e-11,2.71104686530128e-11,3.632923783077882e-15,1.9308771891324045e-10
1.852839464882142e-12,0.6097041904073658,2.1488380276543911e-09,6.9317089684235058e-15,6.9315762762021645e-15,3.6501317738460425e-24,1.3194002318019912e-19,0.0,0.0,1.0922404921238056e-10,1.2500027555506864e-18,154.0,0.0,0.9996725780997503,1.0,18.99999993837255,2.8504104982757529e-06,5.3258033342743284e-05,1.5566788555953709e-05,1.5612258647116659e-05,7.2696443706467723e-05,5.1371535659345156e-08,2.1448580965032639e-12,1.0144513598141924e-08,0.0001673739359948481,3.2859969425028169e-16,3.2009039997098033e-10,1.9580360700589011e-09,2.9108549980518184e-11,2.9104638751055882e-11,3.9112294622977652e-15,2.0407464937550113e-10
1.8963445334898027e-12,0.6097041903983335,2.1992822906229062e-09,7.2610224022170172e-15,7.2608801809399969e-15,3.9245924338145945e-24,1.4145289281475056e-19,0.0,0.0,1.1231601286033201e-10,1.3177359060371277e-18,154.0,0.0,0.99966490935800911,1.0,18.999999935724421,2.9173270435456607e-06,5.32829965755353e-05,1.5930994106556098e-05,1.5978649634253657e-05,7.4768728998350211e-05,5.3712856826387042e-08,2.1951949402930796e-12,1.0448178640498653e-08,0.00017214515029141011,3.4357607042727036e-16,3.3529335762830647e-10,2.0502407441794472e-09,3.1198051570842497e-11,3.1193848208788234e-11,4.2033620542575132e-15,2.153776630427037e-10
1.9398496020974633e-12,0.609704190389134,2.2497260587481139e-09,7.5979767886552101e-15,7.5978245918789365e-15,4.2129995673767397e-24,1.5141231673961979e-19,0.0,0.0,1.1543234242264217e-10,1.3876525552100806e-18,154.0,0.0,0.99965724072544393,1.0,18.999999933028207,2.9842430521952691e-06,5.3304860075881862e-05,1.629514412023862e-05,1.6345034645222086e-05,7.6841922344130154e-05,5.6101885107384542e-08,2.2455309630219152e-12,1.0752194325739189e-08,0.00017691845823382223,3.5885760836153512e-16,3.5084884054588852e-10,2.1445285921052156e-09,3.3384779747480776e-11,3.3380270095810727e-11,4.5096516700570985e-15,2.2699681837127808e-10
1.983354670705124e-12,0.6097041903797686,2.3001693324100739e-09,7.9425720528102803e-15,7.9424094238562745e-15,4.5157464067146002e-24,1.6182853314755619e-19,0.0,0.0,1.1857304850349345e-10,1.4597832422397758e-18,154.0,0.0,0.99964957219655226,1.0,18.999999930284226,3.0511585242318846e-06,5.3324002684936298e-05,1.6659238872770648e-05,1.6711413714934652e-05,7.8915910690383292e-05,5.8538345177824865e-08,2.2958661694862578e-12,1.1056525862302553e-08,0.00018169359953584848,3.7444254692133706e-16,3.6675683758122206e-10,2.2408971083434163e-09,3.5670905295482489e-11,3.5666074867459177e-11,4.8304280233114245e-15,2.3893215519154857e-10
2.0268597393127844e-12,0.6097041903702382,2.3506121119881415e-09,8.2948081198119221e-15,8.294634591767082e-15,4.833229499751414e-24,1.7271177994303238e-19,0.0,0.0,1.2173814164325369e-10,1.5341586927558439e-18,154.0,0.0,0.99964190376650519,1.0,18.99999992749277,3.1180734596624689e-06,5.3340756945759281e-05,1.7023278638334729e-05,1.7077786874894025e-05,8.0990594799936256e-05,6.1021963294666365e-08,2.3462005640136385e-12,1.1361141864862177e-08,0.00018647034572082368,3.9032913509095703e-16,3.8301733762389534e-10,2.3393437916590869e-09,3.805859638968118e-11,3.8053430369250346e-11,5.1660204308280856e-15,2.5118369699066228e-10
2.070364807920445e-12,0.6097041903605441,2.4010543978610009e-09,8.6546849148471798e-15,8.654500010564126e-15,5.1658487118662159e-24,1.8407229474231555e-19,0.0,0.0,1.2492763231884365e-10,1.6108098188816232e-18,154.0,0.0,0.99963423543106289,1.0,18.999999924654162,3.1849878584936807e-06,5.3355414763203586e-05,1.7387263689536123e-05,1.7444154153526889e-05,8.3065887562847171e-05,6.3552467287254031e-08,2.3965341505101726e-12,1.1666014020780611e-08,0.00019124849623297261,4.0651563191253045e-16,3.9963032959247243e-10,2.4398661450614784e-09,4.0550018599127088e-11,4.0544501841313792e-11,5.5167578132829675e-15,2.6375145291384358e-10
2.1138698765281056e-12,0.6097041903506869,2.4514961904066919e-09,9.0222023631603789e-15,9.0220055952577698e-15,5.5140072275949532e-24,1.9592031487353937e-19,0.0,0.0,1.2814153094410182e-10,1.6897677192681495e-18,154.0,0.0,0.99962656718650433,1.0,18.999999921768673,3.251901720731911e-06,5.3368232366673864e-05,1.7751194297412235e-05,1.7810515576485012e-05,8.5141712515421505e-05,6.6129586548287396e-08,2.4468669325000445e-12,1.1971116789388536e-08,0.00019602787502769596,4.2300030642827573e-16,4.1659580243168342e-10,2.5424616757904774e-09,4.3147334891505344e-11,4.3141451922809461e-11,5.8829686958936757e-15,2.7663541951915557e-10
2.157374945135766e-12,0.6097041903406679,2.5019374900026399e-09,9.397360390053021e-15,9.3971512609158737e-15,5.8781115523181768e-24,2.0826607737677569e-19,0.0,0.0,1.3137984787014749e-10,1.7710636791278343e-18,154.0,0.0,0.9996188990295628,1.0,18.999999918836608,3.3188150463833189e-06,5.3379434667364254e-05,1.8115070731441996e-05,1.8176871166916949e-05,8.7218002539927637e-05,6.8753052024840218e-08,2.4971989131626768e-12,1.2276427130682737e-08,0.0002008083275778863,4.3978143762311644e-16,4.3391374510989016e-10,2.6471278953030607e-09,4.5852705637540164e-11,4.584644065633108e-11,6.2649812090908253e-15,2.8983558231815476e-10
2.2008800137434268e-12,0.609704190330488,2.5523782970256716e-09,9.7801589208836837e-15,9.7799369226636952e-15,6.2585715139353828e-24,2.2111981900410648e-19,0.0,0.0,1.3464259338574126e-10,1.8547291702678348e-18,154.0,0.0,0.99961123095737148,1.0,18.99999991585825,3.3857278354538592e-06,5.3389219086216054e-05,1.8478893259555077e-05,1.8543220945713157e-05,8.9294698722259917e-05,7.1422596209431947e-08,2.5475300953688724e-12,1.2581924260491275e-08,0.00020558971824389142,4.5685731436750156e-16,4.5158414661679799e-10,2.7538623192597997e-09,4.8668288615384841e-11,4.8661625492295654e-11,6.6631230891871722e-15,3.0335191712940101e-10
2.2443850823510873e-12,0.6097041903201487,2.6028186118520406e-09,1.0170597881067952e-14,1.0170362495683816e-14,6.6558002645260981e-24,2.3449177621969545e-19,0.0,0.0,1.379297777176437e-10,1.9407958511231125e-18,154.0,0.0,0.99960356296741271,1.0,18.999999912833896,3.4526400879493046e-06,5.3397758915504181e-05,1.8842662148141073e-05,1.890956493172722e-05,9.1371749348775864e-05,7.4137953131150386e-08,2.5978604817089799e-12,1.2887589429561957e-08,0.00021037192796390206,4.7422623536060755e-16,4.6960699596139268e-10,2.8626624675114029e-09,5.1596239014997788e-11,5.1589161293318736e-11,7.0777216790446136e-15,3.171843912670627e-10
2.287890150958748e-12,0.6097041903096501,2.6532584348574393e-09,1.0568677196078316e-14,1.0568427895216049e-14,7.0702142819978239e-24,2.4839218519986016e-19,0.0,0.0,1.4124141103097167e-10,2.029295566789187e-18,154.0,0.0,0.99959589505747726,1.0,18.999999909763808,3.5195518038752712e-06,5.3405206268718321e-05,1.9206377662058583e-05,1.927590314197532e-05,9.3449109025994361e-05,7.6898858346825522e-08,2.6481900745194903e-12,1.3193405724301742e-08,0.00021515485222720683,4.9188650907397712e-16,4.87982282170079e-10,2.973525864085311e-09,5.463870944250453e-11,5.4631200338575802e-11,7.5091039287390577e-15,3.3133296458394998e-10
2.3313952195664085e-12,0.609704190298994,2.7036977664170207e-09,1.0974396791444092e-14,1.0974133036557354e-14,7.5022333717208776e-24,2.6283128183314386e-19,0.0,0.0,1.4457750342955258e-10,2.1202603490545848e-18,154.0,0.0,0.99958822722562557,1.0,18.999999906648277,3.5864629832372353e-06,5.3411694668643999e-05,1.9570040064644165e-05,1.9642235591816159e-05,9.552673790826175e-05,7.9705048932253925e-08,2.6985188759112641e-12,1.3499357887062446e-08,0.00021993839929602466,5.0983645369530814e-16,5.0670999428500212e-10,3.0864500371723356e-09,5.7797849924545789e-11,5.7789892328149558e-11,7.9575963962231584e-15,3.4579759038661859e-10
2.374900288174069e-12,0.609704190288181,2.7541366069054062e-09,1.1387756592751346e-14,1.1387477835061757e-14,7.9522806681502836e-24,2.7781930172038708e-19,0.0,0.0,1.479380649562765e-10,2.2137224164329878e-18,154.0,0.0,0.99958055947015545,1.0,18.999999903487574,3.6533736260405533e-06,5.3417341318815788e-05,1.993364961772132e-05,2.0008562295113295e-05,9.7604601019906325e-05,8.2556263473473778e-08,2.7488468877893979e-12,1.3805432154032891e-08,0.00022472248864488034,5.2807439707260198e-16,5.2579012136253275e-10,3.2014325191133544e-09,6.1075807912611491e-11,6.1067384387363515e-11,8.4235252479869326e-15,3.6057821623851904e-10
2.4184053567817296e-12,0.6097041902772118,2.8045749566967003e-09,1.1808756525642809e-14,1.1808462206140277e-14,8.4207826364347613e-24,2.9336648017479994e-19,0.0,0.0,1.5132310559344641e-10,2.3097141741950747e-18,154.0,0.0,0.99957289178957198,1.0,18.999999900281978,3.7202837322904735e-06,5.3422249097833917e-05,2.0297206581609274e-05,2.0374883264381498e-05,9.9682667660095151e-05,8.5452242058089845e-08,2.7991741118714361e-12,1.4111616108989581e-08,0.000229507049590389,5.4659867665880911e-16,5.4522265247190314e-10,3.3184708463860544e-09,6.447472828736124e-11,6.4465821071101547e-11,8.9072162597162652e-15,3.7567478466515421e-10
2.4619104253893902e-12,0.6097041902660877,2.8550128161644994e-09,1.2237396515817807e-14,1.2237086065260839e-14,8.9081690740129169e-24,3.0948305222203416e-19,0.0,0.0,1.547326352631262e-10,2.4082682144000738e-18,154.0,0.0,0.99956522418256377,1.0,18.999999897031749,3.7871933019921497e-06,5.3426508310385638e-05,2.0660711215131803e-05,2.0741198510918871e-05,0.00010176091088029549,8.8392726266648541e-08,2.8495005497103618e-12,1.4417898551352732e-08,0.00023429202008819921,5.6540763945657638e-16,5.6500757669397258e-10,3.437562559591731e-09,6.7996753362930629e-11,6.7987344368113668e-11,9.4089948169493082e-15,3.9108723377320882e-10
2.505415493997051e-12,0.6097041902548099,2.9054501856819033e-09,1.2673676489032175e-14,1.2673349327948208e-14,9.4148731121967446e-24,3.2617925260025413e-19,0.0,0.0,1.5816666382748664e-10,2.5094173159270117e-18,154.0,0.0,0.99955755664797852,1.0,18.999999893737158,3.8541023351506547e-06,5.3430198224275192e-05,2.1024163775625935e-05,2.1107508044926e-05,0.00010383930702559509,9.137745916406227e-08,2.8998262027085371e-12,1.4724269377159027e-08,0.00023907734567696121,5.8449964196330775e-16,5.8514488312011765e-10,3.5587052034421447e-09,7.1644022891224147e-11,7.1634093705308416e-11,9.9291859157307793e-15,4.0681549779401747e-10
2.5489205626047114e-12,0.6097041902433786,2.9558870656215235e-09,1.3117596371098194e-14,1.3117251909783897e-14,9.9413312177424827e-24,3.4346531576020985e-19,0.0,0.0,1.6162520108914942e-10,2.6131944445056715e-18,154.0,0.0,0.99954988918480581,1.0,18.999999890398474,3.9210108317709891e-06,5.3433388419373794e-05,2.1387564518950558e-05,2.1473811875613436e-05,0.00010591783533214922,9.4406185291083323e-08,2.950151072128954e-12,1.503071947169415e-08,0.0002438629785515171,6.0387305011680933e-16,6.0563456085122825e-10,3.6818963267464243e-09,7.5418674066194192e-11,7.540820595203093e-11,1.0468114163264189e-14,4.2285950756052693e-10
2.592425631212372e-12,0.6097041902317952,3.006323456355487e-09,1.356915608788451e-14,1.3568793726406131e-14,1.048798319440896e-23,3.6135147586530823e-19,0.0,0.0,1.6510825679152909e-10,2.7196327527472543e-18,154.0,0.0,0.99954222179215779,1.0,18.999999887015949,3.9879187918580889e-06,5.3436139971558684e-05,2.1750913699495035e-05,2.1840110011298615e-05,0.00010799647757387037,9.7478650655826638e-08,3.0004751591149635e-12,1.5337240612641766e-08,0.00024864887674946374,6.2352623924098948e-16,6.264765989968045e-10,3.8071334823980409e-09,7.9322841528106543e-11,7.9311815424327992e-11,1.1026103778561967e-14,4.3921919092591462e-10
2.6359306998200325e-12,0.6097041902200607,3.0567593582554469e-09,1.4028355565316062e-14,1.4027974693509732e-14,1.1055272184503487e-23,3.7984796679168465e-19,0.0,0.0,1.6861584061917326e-10,2.8287655801747566e-18,154.0,0.0,0.99953455446925532,1.0,18.999999883589858,4.0548262154168364e-06,5.3438506491983844e-05,2.2114211570187729e-05,2.2206402459493348e-05,0.00011007521775228953,1.0059460272534111e-07,3.0507984647003023e-12,1.5643825382714296e-08,0.0002534350034371111,6.4345759399179331e-16,6.4767098667413988e-10,3.9344142273618215e-09,8.3358657367792266e-11,8.3347053889199164e-11,1.1603478593093536e-14,4.5589447313105318e-10
2.679435768427693e-12,0.6097041902081758,3.1071947716925876e-09,1.449519472937402e-14,1.4494794726846071e-14,1.1643644670415405e-23,3.9896502212827601e-19,0.0,0.0,1.7214796219810029e-10,2.9406264532530524e-18,154.0,0.0,0.99952688721541483,1.0,18.999999880120445,4.1217331024520614e-06,5.3440535039425752e-05,2.2477458382504454e-05,2.2572689226982683e-05,0.00011215404182429455,1.0375379041722973e-07,3.1011209898140541e-12,1.5950467090835106e-08,0.00025822132628264635,6.6366550830383942e-16,6.6921771300758593e-10,4.0637361226610466e-09,8.7528251130886144e-11,8.7516050568834717e-11,1.2200562051431313e-14,4.7288527712709696e-10
2.7664459056430143e-12,0.6097041901839583,3.2080641346608254e-09,1.5451791821574496e-14,1.5451351655504748e-14,1.2885442768743509e-23,4.3910175895228374e-19,0.0,0.0,1.7928585682324087e-10,3.1726673771087019e-18,154.0,0.0,0.99951155291259386,1.0,18.999999873052687,4.2555452669710664e-06,5.3443738154180591e-05,2.320379983070077e-05,2.3305245743754438e-05,0.00011631189392077526,1.1020087554148764e-07,3.2017637019148476e-12,1.6563897785564572e-08,0.00026779445056137577,7.0490463742429226e-16,7.1336813817174791e-10,4.3284936285741768e-09,9.6277277909158581e-11,9.6263822762411409e-11,1.3455146747186603e-14,5.0781313242685797e-10
2.8447550291368034e-12,0.6097041901616574,3.2988448945036678e-09,1.6338856191408942e-14,1.6338377653786501e-14,1.4079714163957187e-23,4.7744980986334471e-19,0.0,0.0,1.8579397647696357e-10,3.3911742907701731e-18,154.0,0.0,0.99949775227095206,1.0,18.999999866546105,4.3759743801753967e-06,5.3445829289024713e-05,2.3857335007792969e-05,2.3964527236392429e-05,0.00012005413904098061,1.1614862852891374e-07,3.2923394812280369e-12,1.7116125517040481e-08,0.00027641068304944783,7.4294976337945854e-16,7.5430841004130434e-10,4.573731732869445e-09,1.0463023414719387e-10,1.0461557923376151e-10,1.4654913432374036e-14,5.4032647617236468e-10
2.9230641526305925e-12,0.609704190138883,3.3896240774786556e-09,1.7250671997334387e-14,1.7250152919004656e-14,1.534939259973411e-23,5.1796762911962431e-19,0.0,0.0,1.9238174550889982e-10,3.6190500233327938e-18,154.0,0.0,0.99948395184569228,1.0,18.999999859903088,4.4964017551169909e-06,5.3447332826294267e-05,2.451070860119225e-05,2.4623790402676728e-05,0.00012379650455017065,1.2223262552199387e-07,3.3829127426826429e-12,1.766846003914717e-08,0.00028502720245693932,7.8186638326393969e-16,7.9639009027747574e-10,4.8255454174255625e-09,1.1344963366634999e-10,1.13433710117632e-10,1.592354871799272e-14,5.7386083414221248e-10
3.0013732761243816e-12,0.6097041901156403,3.4804016857341245e-09,1.8187238809696812e-14,1.818667696185662e-14,1.6697202931071111e-23,5.6071488863660156e-19,0.0,0.0,1.9904921798551369e-10,3.8564968645203219e-18,154.0,0.0,0.99947015163502362,1.0,18.999999853125079,4.6168273918228963e-06,5.3448371856500914e-05,2.5163922026078937e-05,2.5283035263818878e-05,0.00012753895371656987,1.2845145357084919e-07,3.4734834891993483e-12,1.8220880675988404e-08,0.00029364392421556769,8.2164545904916562e-16,8.3961311563481209e-10,5.0839206031957078e-09,1.2274780450029175e-10,1.2273054157526417e-10,1.726292502761119e-14,6.084157044494124e-10
