Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949)
1.234441394103022e-08,0.4294872182865939,2.210753216551441e-07,1.6470636916854698e-09,4.4839932944279425e-08,1.2169386501898817e-12,3.8942296869547534e-09,0.0,0.0,8.6663058425063202e-05,1.2395738840827323e-06,154.0,0.0,0.95968898149016935,1.0,18.998379054385527,0.0017871003536042982,6.2624764131470837e-07,0.0090157664373203723,0.010984379556922814,0.0060829251422952132,0.0014774969804479724,4.1074029001799103e-09,2.6544205266890428e-05,0.0097168866558134982,1.6550442549442169e-11,0.00060510983739465031,1.0590009219821919e-05,0.00050275868226295844,0.00050228874075697208,1.7920607038659496e-07,8.9437266843891767e-07,1.0931299723447092e-07,7.1227862057487393e-05,2.275767307109662e-08,3.3711770969317986e-08,3.4241775142324154e-08,2.8657468267864687e-05,3.3003655277913996e-09,2.0573194366043241e-13,9.3141703037123262e-14,1.7463153265331436e-12,1.8111010003297432e-08,2.3837500067352626e-08,2.3919214831350572e-09,2.3915066246856369e-09,4.4417552934685013e-10,2.1145461416053889e-11,1.3291854967385712e-15,7.5023294664754088e-11
1.259736042149289e-08,0.42948719588227385,2.2815562671875816e-07,1.7348803200851629e-09,4.8406412789106279e-08,1.3340240688446857e-12,4.2983926547459704e-09,0.0,0.0,9.0099913589950076e-05,1.3410245825162202e-06,154.0,0.0,0.958880448799448,1.0,18.998346056437644,0.0018223757646385751,6.2576221138787591e-07,0.0091813196511519677,0.011197387759552965,0.0062046416418674579,0.0015047053130418234,4.1870462725480373e-09,2.7058940111038198e-05,0.0099121744137730654,1.6855221477808083e-11,0.00062937920718947272,1.0786835978413484e-05,0.00052308765229194343,0.00052258737780293068,1.8644796073207813e-07,9.1336118645208354e-07,1.1373057224111588e-07,7.4658006347559199e-05,2.4947675839169648e-08,3.7251163360016395e-08,3.7849138820597202e-08,3.0378062694891294e-05,3.4612235749508999e-09,2.0972141702989364e-13,9.7590792813118315e-14,1.8515778192405191e-12,1.9337155284682615e-08,2.5988755998648731e-08,2.6096813825910291e-09,2.6272923668963178e-09,4.90514204351776e-10,2.4024086829976287e-11,1.4602339709249756e-15,8.3806974115568302e-11
1.2850306901955559e-08,0.4294871745445667,2.3529324576807847e-07,1.8254200166949328e-09,5.2173847739760912e-08,1.4595583123785468e-12,4.7351138689882095e-09,0.0,0.0,9.3596325175372079e-05,1.4484265211507845e-06,154.0,0.0,0.95807264753604682,1.0,18.998313054530676,0.0018575982471696836,6.2527721865914105e-07,0.0093461134024606651,0.011409891672020981,0.0063262421276032623,0.001531788621830496,4.2665007958318443e-09,2.7572454441571345e-05,0.010107310779360829,1.715859993000667e-11,0.00065409339236416461,1.0982761245359464e-05,0.00054379011920401032,0.00054325782484595305,1.9382248262904576e-07,9.3233497954816298e-07,1.1822905546621861e-07,7.8185192822541907e-05,2.7293536475943118e-08,4.1077437119070427e-08,4.1750436385967073e-08,3.2162887651689167e-05,3.6266852402640136e-09,2.1370143075888696e-13,1.0216497200662409e-13,1.9607938230922181e-12,2.0616272257238379e-08,2.8281496759496512e-08,2.8418903987859488e-09,2.8802350572682496e-09,5.4043845025256106e-10,2.7220543270907025e-11,1.6008181960624171e-15,9.3404294807599004e-11
1.3103253382418228e-08,0.4294871542666142,2.4248622424417097e-07,1.9187033822434894e-09,5.6148896925000671e-08,1.5939481920256005e-12,5.2062789768264003e-09,0.0,0.0,9.7151824088180568e-05,1.561992361032349e-06,154.0,0.0,0.95726557922520528,1.0,18.998280047874697,0.0018927678623827061,6.2479266415574045e-07,0.0095101484032395194,0.011621890337856032,0.0064477267052244613,0.0015587470256324786,4.3457661125803943e-09,2.8084745948180935e-05,0.010302295889512283,1.7460579237004146e-11,0.00067925052827167212,1.1177785856959955e-05,0.00056486436919997798,0.00056429828733528856,2.0132899507405659e-07,9.5129406092687433e-07,1.2280805588621445e-07,8.1810367876504125e-05,2.9802446686364569e-08,4.5207159898773303e-08,4.5962800279445462e-08,3.4012864666638432e-05,3.7967959600769089e-09,2.1767196694126889e-13,1.0686545953874602e-13,2.0740207680622586e-12,2.1949320699004516e-08,3.0721601558437656e-08,3.0891544998444049e-09,3.1511411042562987e-09,5.941290571682531e-10,3.0761956339641979e-11,1.7513863706460504e-15,1.0387134115450686e-10
1.3356199862880897e-08,0.42948713504158503,2.4973265014945942e-07,2.0147502954263972e-09,6.0338272565124661e-08,1.7376098188566378e-12,5.7138404358010448e-09,0.0,0.0,0.00010076593851735368,1.6819372412832572e-06,154.0,0.0,0.95645924537413418,1.0,18.998247035690479,0.0019278846714816523,6.2430854889324514e-07,0.0096734253834446053,0.011833382815871034,0.0065690954806350713,0.0015855806462103518,4.4248418710573672e-09,2.8595812357491466e-05,0.010497129881475862,1.7761160762745494e-11,0.00070484875205417414,1.1371910670885608e-05,0.00058630869009158935,0.00058570696968780582,2.0896685669684466e-07,9.7023844382153413e-07,1.2746718225376319e-07,8.5534469228116009e-05,3.2481740437759183e-08,4.9657473094152934e-08,5.0503968884629983e-08,3.5928901689425015e-05,3.9716007568167103e-09,2.2163300795714988e-13,1.1169346313687831e-13,2.1913152447444963e-12,2.3337248183745688e-08,3.3315047478980855e-08,3.3520898555820415e-09,3.4408332111663909e-09,6.5177084801250468e-10,3.4677096480212299e-11,1.9123957497946099e-15,1.1526676464008125e-10
1.3609146343343566e-08,0.42948711686267443,2.5703065312525765e-07,2.113579928453226e-09,6.4748737428788346e-08,1.8909685001640248e-12,6.2598182887769932e-09,0.0,0.0,0.00010443819401830185,1.8084787102639437e-06,154.0,0.0,0.95565364747204418,1.0,18.99821401720946,0.0019629487356887646,6.2382487387557741e-07,0.0098359450908769332,0.012044368180145123,0.0066903485599189641,0.0016122896082514083,4.5037277252347107e-09,2.9105651433019723e-05,0.010691812892809351,1.8060345903937376e-11,0.00073088620268084859,1.156513656603787e-05,0.00060812137134202374,0.00060748207530776784,2.1673542576738077e-07,9.8916814149777198e-07,1.3220604310205634e-07,8.9358425914513585e-05,3.5338891608430745e-08,5.4446097651305952e-08,5.539229343355674e-08,3.791189315318376e-05,4.1511442386829871e-09,2.2558453647257585e-13,1.1665017932686406e-13,2.3127330080847636e-12,2.4780990105842093e-08,3.6067907987840855e-08,3.6313226820656757e-09,3.7501501511906516e-09,7.1355262569820981e-10,3.8996437550320236e-11,2.084312520215774e-15,1.2765184197929258e-10
1.3862092823806235e-08,0.42948709972310456,2.6437840355042733e-07,2.2152107622546436e-09,6.9387102320132315e-08,2.0544586312986501e-12,6.8463009163411479e-09,0.0,0.0,0.00010816811359689777,1.9418366569200757e-06,154.0,0.0,0.95484878699017595,1.0,18.998180991673642,0.0019979601162438236,6.2334164009503031e-07,0.0099977082910639014,0.012254845520005293,0.0068114860493375508,0.0016388740393481844,4.5824233347859476e-09,2.9614260975131687e-05,0.010886345061376226,1.8358136089830055e-11,0.0007573610209853863,1.1757464442408555e-05,0.00063030070410614359,0.00062962180660717322,2.2463406020313579e-07,1.0080831672532196e-06,1.3702424674924785e-07,9.3283158285686121e-05,3.8381511605126398e-08,5.9591339678222688e-08,6.0646744725667471e-08,3.9962720037133508e-05,4.3354705993641338e-09,2.2952653543919361e-13,1.2173679342582988e-13,2.4383289811539677e-12,2.6281469708609711e-08,3.8986351447874069e-08,3.9274890866629606e-09,4.0799465420356771e-09,7.7966712006200499e-10,4.3752215846298634e-11,2.267611674945393e-15,1.4109053310880007e-10
1.4115039304268904e-08,0.4294870836161241,2.7177411166065959e-07,2.3196606013573699e-09,7.426022359630592e-08,2.2285235831795366e-12,7.4754457666633001e-09,0.0,0.0,0.00011195521779321395,2.0822332423299306e-06,154.0,0.0,0.95404466538183186,1.0,18.998147958335558,0.0020329188744034562,6.2285884853228737e-07,0.010158715767140175,0.012464813940007195,0.0069325080553274809,0.001665334069978903,4.6609283650791955e-09,3.0121638820997269e-05,0.011080726525342094,1.8654532781998305e-11,0.00078427134970324836,1.1948895220938805e-05,0.00065284498127047175,0.00065212436502664738,2.3266211757654247e-07,1.0269835344169815e-06,1.4192140130300588e-07,9.7309577999387433e-05,4.1617346952323403e-08,6.5112095859356226e-08,6.6286919660763415e-08,4.2082249929694861e-05,4.5246236177787484e-09,2.334589880939006e-13,1.2695447953569682e-13,2.5681572589601972e-12,2.7839598115655031e-08,4.2076639635956699e-08,4.2412349136081536e-09,4.4310926203112899e-09,8.5031093456970826e-10,4.8978489552958635e-11,2.4627768879535871e-15,1.5564953899472207e-10
1.4367985784731573e-08,0.4294870685350085,2.7921602668789093e-07,2.4269465884346869e-09,7.9375000715457689e-08,2.4136155856906085e-12,8.1494800628219851e-09,0.0,0.0,0.00011579902476495183,2.2298928314665618e-06,154.0,0.0,0.95324128408240771,1.0,18.998114916458242,0.0020678250714404427,6.2237650015644217e-07,0.010318968319728034,0.012674272559915071,0.0070534146844983331,0.0016916698334878339,4.7392424871698528e-09,3.0627782844543195e-05,0.011274957423171071,1.8949537474121449e-11,0.00081161533350867002,1.2139429843377397e-05,0.00067575249749290294,0.00067498795105687902,2.4081895512265321e-07,1.0458692563487136e-06,1.4689711466518367e-07,0.00010143858801657433,4.5054276856105216e-08,7.1027858675194374e-08,7.2333047586826545e-08,4.4271337092081858e-05,4.7186466578420724e-09,2.3738187795847933e-13,1.3230440053737189e-13,2.7022711122981217e-12,2.9456274364920171e-08,4.5345126266027327e-08,4.5732155901079207e-09,4.8044740158281789e-09,9.2568449285678942e-10,5.4711198589047196e-11,2.6703003887002041e-15,1.7139835924567141e-10
1.4620932265194242e-08,0.4294870544730598,2.867024360193783e-07,2.5370852185400715e-09,8.4738373815255623e-08,2.6101956071730403e-12,8.8707014876046452e-09,0.0,0.0,0.00011969905037054662,2.3850419251890645e-06,154.0,0.0,0.95243864450942539,1.0,18.998081865315122,0.0021026787686430335,6.2189459592501907e-07,0.010478466766817249,0.012883220514680866,0.0071742060436303136,0.0017178814660655667,4.8173653777929576e-09,3.1132690956403549e-05,0.011469037893622212,1.924315169176235e-11,0.00083939111905140772,1.2329069272138449e-05,0.00069902154924214208,0.00069821076426058494,2.4910392974698521e-07,1.0647403464378311e-06,1.5195099453660555e-07,0.00010567108259737215,4.8700310745213908e-08,7.7358721428099006e-08,7.8805996463596084e-08,4.6530822522358299e-05,4.9175826682575825e-09,2.4129518883921404e-13,1.3778770808561846e-13,2.8407229916340772e-12,3.1132385445120146e-08,4.8798255517494127e-08,4.9240959730086375e-09,5.2009915259357695e-09,1.0059919851517215e-09,6.0988224819401131e-11,2.8906828367126333e-15,1.8840934951924702e-10
1.4873878745656911e-08,0.42948704142360644,2.9423166437596432e-07,2.6500923530312669e-09,9.0357321321990978e-08,2.8187332302156867e-12,9.6414788457987577e-09,0.0,0.0,0.00012365480825193224,2.547909092477014e-06,154.0,0.0,0.95163674806256771,1.0,18.998048804190002,0.0021374800273142552,6.2141313678399527e-07,0.010637211943644437,0.013091656954422482,0.0072948822396719662,0.0017439691067292033,4.895296719355255e-09,3.16363611038685e-05,0.011662968075745902,1.953537699214555e-11,0.0008675968549932279,1.2517814490158529e-05,0.00072265043483687303,0.00072179100329499725,2.5751639803355611e-07,1.083596818103086e-06,1.5708264842196817e-07,0.00011000794729757027,5.2563585791698214e-08,8.4125383075682348e-08,8.5727278842797412e-08,4.8861534019950051e-05,5.1214741823338224e-09,2.4519890482649374e-13,1.4340554260461177e-13,2.9835645310254292e-12,3.2868806334313554e-08,5.2442560569187943e-08,5.2945501960446251e-09,5.6215608900166567e-09,1.0914413146245151e-09,6.7849452605253545e-11,3.1244331962506293e-15,2.0675777871035964e-10
1.5126825226119582e-08,0.4294870293800036,3.0180207300908212e-07,2.7659832331919946e-09,9.6238857590311862e-08,3.03970652394036e-12,1.0464252703997772e-08,0.0,0.0,0.00012766580991695092,2.7187249029219003e-06,154.0,0.0,0.95083559612371327,1.0,18.998015732376981,0.0021722289087712271,6.2093212366782239e-07,0.010795204702571903,0.013299581044401224,0.0074154433797378712,0.0017699328973024677,4.9730361999269269e-09,3.2138791270830863e-05,0.01185674810888029,1.982621496393446e-11,0.00089623069204413947,1.2705666500753196e-05,0.00074663745448465442,0.00074572686593486173,2.6605571625310013e-07,1.1024386847922913e-06,1.6229168363485278e-07,0.00011445005896564768,5.6652364413420569e-08,9.1349152872994535e-08,9.3119057665926434e-08,5.1264286250604257e-05,5.330363317826492e-09,2.4909301029439764e-13,1.4915903328417754e-13,3.1308465520728708e-12,3.4666400040381484e-08,5.6284662139027259e-08,5.6852615176850735e-09,6.0671125642408797e-09,1.1822440436978907e-09,7.5336829664515978e-11,3.3720686111155584e-15,2.265218859099511e-10
1.563271818704492e-08,0.429487008283903,3.170600541197884e-07,3.0064741742045669e-09,1.0881791960507795e-07,3.5209140348301398e-12,1.2275914619342252e-08,0.0,0.0,0.00013585158044966404,3.0851343322852323e-06,154.0,0.0,0.94923553120872373,1.0,18.99794955391479,0.0022415697853772703,6.1997143919034433e-07,0.011108936461074114,0.013713888911688869,0.0076562209212172917,0.0018214895093858082,5.1279383586437039e-09,3.3139923781492689e-05,0.012243858286951223,2.0403735432232353e-11,0.00095477528276938066,1.307869501395697e-05,0.00079567910644472108,0.0007946582488602788,2.8351232605864887e-07,1.1400786571765196e-06,1.7294032637305812e-07,0.00012365348705007821,6.5540093150321504e-08,1.0725633145389352e-07,1.0940604140109463e-07,5.6289106299642776e-05,5.7633008456164415e-09,2.5685232858421342e-13,1.6107744369661968e-13,3.4389312872707342e-12,3.8448498342414433e-08,6.4589166695185765e-08,6.5302332073635166e-09,7.0369569039817852e-09,1.3807739245488493e-09,9.2368507082173981e-11,3.9111033306624303e-15,2.7062528109662962e-10
1.6088021851877726e-08,0.42948699267130214,3.3091735433416253e-07,3.2329191009803271e-09,1.2110815092142337e-07,4.0014958316464704e-12,1.41102127397999e-08,0.0,0.0,0.00014340276631361979,3.444438842781759e-06,154.0,0.0,0.94779803250236239,1.0,18.99788994987345,0.0023037980596477335,6.1910835770485313e-07,0.011388730671735755,0.014085005691165818,0.0078725282950041064,0.0018674683724834924,5.2666911232660571e-09,3.403668282959469e-05,0.012591745341277757,2.091877576314337e-11,0.0010089110113406274,1.3411376383847914e-05,0.00084102439938547793,0.00083989462907367129,2.99650637649022e-07,1.1739048187931818e-06,1.8278480581798452e-07,0.00013230513514895349,7.4395634972541759e-08,1.2336252513059624e-07,1.2590927406668146e-07,6.1065729795547994e-05,6.1704504988926637e-09,2.6380269610239497e-13,1.7227905505965677e-13,3.7318873455064587e-12,4.2070011985641643e-08,7.2807844948037804e-08,7.3670229337779259e-09,8.004884022684572e-09,1.5799548615152963e-09,1.1030368036472695e-10,4.449072511468466e-15,3.1600766285562956e-10
1.654332551671053e-08,0.4294869802155256,3.448841814035612e-07,3.4689174337565551e-09,1.343596561914859e-07,4.5301778349596806e-12,1.6154277987054669e-08,0.0,0.0,0.00015112525609837021,3.8331671367402951e-06,154.0,0.0,0.94636296668303521,1.0,18.997830300689806,0.002365857585919904,6.1824673534813529e-07,0.011666101074173591,0.014454450165129173,0.0080884645606233534,0.0019130482930898929,5.4048176650565343e-09,3.4929394653238987e-05,0.012939148092641701,2.1429347269494192e-11,0.0010644051247390204,1.3741180281385877e-05,0.00088750370187227112,0.00088625516376417612,3.1618991833258378e-07,1.2076838707130578e-06,1.9287388552293444e-07,0.00014131102199795899,8.4115762792489631e-08,1.4130949522215269e-07,1.4431189410513425e-07,6.6087841626173341e-05,6.5944284565412312e-09,2.7072169544261888e-13,1.8393723981984948e-13,4.0399842325041037e-12,4.5902604565494294e-08,8.1774197221085977e-08,8.2804727929936302e-09,9.068873193593899e-09,1.7999326078985115e-09,1.3102074571182696e-10,5.0404325556231615e-15,3.6733533940540667e-10
1.6998629181543337e-08,0.42948697087877513,3.5895219967357654e-07,3.7145373295488766e-09,1.4861434237929265e-07,5.1100370491853453e-12,1.8425014676161324e-08,0.0,0.0,0.00015901613447136698,4.2527274426913595e-06,154.0,0.0,0.94493034117102126,1.0,18.997770602611808,0.002427748722215111,6.1738657715628099e-07,0.011941053242468273,0.014822218009666684,0.0083040303484709383,0.0019582301971547682,5.54231636841815e-09,3.5818048810207776e-05,0.013286067363599451,2.1935460323474026e-11,0.0011212469166469007,1.4068113275664163e-05,0.00093510717404036775,0.00093372931365466941,3.331264036995896e-07,1.2414158923621559e-06,2.0320526913005084e-07,0.00015067594633808254,9.475285762244257e-08,1.6124412772956467e-07,1.6476737108252423e-07,7.1359726746800752e-05,7.0354653120763068e-09,2.7760924567205006e-13,1.9605817695218886e-13,4.3634894946967033e-12,4.99508822060965e-08,9.1529810549159702e-08,9.2748776619424286e-09,1.0234853450326583e-08,2.0420662439407724e-09,1.5484706101895956e-10,5.6884787965513635e-15,4.251794123985528e-10
1.7453932846376143e-08,0.42948696462352814,3.7311339895168533e-07,3.9698414251664168e-09,1.6391431599365684e-07,5.7442283629281551e-12,2.094012371349736e-08,0.0,0.0,0.0001670724701318236,4.7045437091975819e-06,154.0,0.0,0.9435001632028035,1.0,18.997710851990817,0.0024894718266485669,6.1652788804634985e-07,0.01221359292065779,0.015188305057748002,0.0085192262905047448,0.0020030150384780163,5.6791856764390453e-09,3.6702635237564463e-05,0.013632503979445475,2.2437125609240364e-11,0.0011794257050481711,1.4392182138070184e-05,0.00098382499886088301,0.00098230653220622945,3.5045632676719897e-07,1.2751009634415185e-06,2.1377665871175538e-07,0.00016040461545310301,1.0636041183389904e-07,1.8332002056971579e-07,1.8743640218362077e-07,7.6885537568600616e-05,7.4937872929728037e-09,2.8446526879748927e-13,2.0864792743783863e-13,4.7026624752315398e-12,5.4219329087140519e-08,1.0211707655041717e-07,1.0354616290914343e-08,1.150889052409415e-08,2.3077489979966353e-09,1.821365772364971e-10,6.3965825437523453e-15,4.9014661535731165e-10
1.790923651120895e-08,0.4294869614125371,3.8736008215018712e-07,4.2348870490345983e-09,1.8030184368963946e-07,6.435981694180645e-12,2.3718110920412106e-08,0.0,0.0,0.00017529131729542924,5.1900543838697308e-06,154.0,0.0,0.9420724398318806,1.0,18.997651045280502,0.0025510272574167442,6.1567067281688515e-07,0.012483726020375559,0.015552707298659896,0.008734053020202269,0.0020474037983218415,5.8154240906841586e-09,3.7583144250307319e-05,0.013978458768146013,2.2934354118574578e-11,0.00123893083286857,1.4713393839486524e-05,0.0010336473828287352,0.0010319762661314348,3.681759181629861e-07,1.3087391639208876e-06,2.2458575488269148e-07,0.00017050164520406914,1.189929804343591e-07,2.0769754002500162e-07,2.1248699166831816e-07,8.2669295254062428e-05,7.9696162620074221e-09,2.9128968975493639e-13,2.217124343100786e-13,5.0577543933468289e-12,5.8712308409533874e-08,1.1357916490872999e-07,1.152414854145848e-08,1.2897182691471017e-08,2.5984072471580443e-09,2.1327101784023468e-10,7.1681887750042311e-15,5.6288034178276001e-10
