Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19)
7.426708443264217e-12,0.5380599300206436,2.0765476639078312e-11,9.5818198714630744e-17,9.3332779693770604e-17,2.2086479563719633e-26,5.7561150336576435e-21,0.0,0.0,2.8426048718451433e-11,3.9152189571394148e-19,154.0,0.0,0.99997595328445055,1.0,18.999999911892726,1.1834475315692581e-06,7.2928146221194261e-07,5.8550783794578337e-06,5.9234552713549468e-06,3.9399780115508564e-06,7.811055250042682e-08,1.737080620723817e-12,9.9665826319935761e-09,6.3270057675599532e-06,8.6141857180160277e-16,1.6335726221123804e-10,2.0532934909561674e-10,3.9645075160630181e-12,3.962880673567995e-12,1.0605189764401481e-15,3.503691019652269e-12,5.6632351857776904e-16,1.1915060071567401e-11,7.7802808170907609e-28,7.2780771604197827e-28,7.2781327635935224e-28,1.493217501458553e-15,9.2907496793317287e-18,7.6185152741770296e-17,3.9846119320139134e-19,1.0467990041734044e-19,2.3755160388291509e-18,2.5220113702911804e-21,3.0551848847612084e-24,5.1069128316464439e-25,1.6677825340086286e-28,2.9318159748788846e-32,2.8625030993101127e-31,3.1827334526854022e-27,1.3137178536369647e-31,2.1816287219369126e-12,1.4075842804917914e-18,1.2733247117646282e-20,7.1974154056530324e-22,3.2347761475761886e-23,3.6103550087255814e-21,1.9809796092532594e-28,1.1370539163767333e-28,1.5809722186224342e-25,3.2981856672805755e-30,8.563045769120945e-26,1.7331776873719443e-30,1.5509107785979276e-31,1.2895489553382288e-29,5.0378972337773272e-29,5.0378972337773272e-29
7.690072525980143e-12,0.5380599300028309,2.1505258363184131e-11,1.0283338230894093e-16,1.0008010918770005e-16,2.5194619187478289e-26,6.3909646804533946e-21,0.0,0.0,3.0303666190018364e-11,4.3589245096599563e-19,154.0,0.0,0.99997510102232401,1.0,18.999999906096232,1.2254137157483551e-06,7.2928096378185739e-07,6.0600693875863779e-06,6.1334615420431193e-06,4.0894402196012812e-06,8.3507521050605539e-08,1.7986665603399102e-12,1.0364163990305463e-08,6.5670199851554263e-06,9.2093758416742533e-16,1.7514637891885192e-10,2.1993475848279418e-10,4.3981526635738494e-12,4.3963421611086906e-12,1.1784849991965689e-15,3.7727212194706094e-12,6.3201746595726439e-16,1.2775013871757153e-11,9.9166350441747065e-28,9.2766220912998842e-28,9.276695486565493e-28,1.6662977935075604e-15,1.0310179504633804e-17,7.9224291754006043e-17,4.147717070290348e-19,1.1203024902627356e-19,2.6354794322218853e-18,2.8996835370640018e-21,3.6383321968804958e-24,6.0841537473072934e-25,2.0586307564419612e-28,3.647390313935752e-32,3.4110843148745074e-31,3.792147402928405e-27,1.6183347687952348e-31,2.3491362542227006e-12,1.5086067176195384e-18,1.4104838202042629e-20,7.7312864288221783e-22,3.4724014206899483e-23,4.0081439392732804e-21,2.1943659463754198e-28,1.2595345997155351e-28,1.817676862733265e-25,3.7934069953525949e-30,9.8449120303143941e-26,1.9928244078527092e-30,1.7831049381816044e-31,1.4844340501121387e-29,5.9982687886245856e-29,5.9982687886245856e-29
7.95343660869607e-12,0.5380599299845141,2.2245273285097859e-11,1.1010292517256831e-16,1.0706364244567939e-16,2.8618855324670697e-26,7.0708945909419705e-21,0.0,0.0,3.2240883466095436e-11,4.83757655689819e-19,154.0,0.0,0.99997424876093099,1.0,18.999999900135684,1.2673798357476221e-06,7.2928043583587955e-07,6.264895503169406e-06,6.3434674133140897e-06,4.2389022871974405e-06,8.9068476364687144e-08,1.8602523827757337e-12,1.0761756149874651e-08,6.8070340235677133e-06,9.8226508608219605e-16,1.8734616838840435e-10,2.3502711077438753e-10,4.8620868803105805e-12,4.86007946362528e-12,1.3048285398036604e-15,4.0517084630010867e-12,7.0258814549041686e-16,1.3664931771299682e-11,1.2536211168228279e-27,1.1727244657874876e-27,1.1727340633164067e-27,1.8528041203487539e-15,1.1401264789294311e-17,8.2263513332571639e-17,4.3111427346618919e-19,1.1960820951656542e-19,2.9133388528599075e-18,3.317881006285014e-21,4.3067677111678392e-24,7.2048705299550783e-25,2.5227834854066056e-28,4.5046411676969792e-32,4.0403240820792589e-31,4.4911175297702475e-27,1.9795976164055064e-31,2.5228424542020161e-12,1.613092173498149e-18,1.5569320110181776e-20,8.2840766920437992e-22,3.7186969781720365e-23,4.4340442113794408e-21,2.4222038814600774e-28,1.3903102909369759e-28,2.0799836344655032e-25,4.342340311326178e-30,1.1265389631022784e-25,2.280567700520351e-30,2.0404096153031348e-31,1.7005886560990552e-29,7.0997145851488017e-29,7.0997145851488017e-29
8.216800691411996e-12,0.5380599299656976,2.298552142607028e-11,1.1762744215881023e-16,1.1428345442453033e-16,3.237988338228989e-26,7.7974561506566651e-21,0.0,0.0,3.423770419915441e-11,5.3528433907683397e-19,154.0,0.0,0.99997339650027162,1.0,18.999999894012557,1.3093458915671333e-06,7.2927989115686887e-07,6.4695582014561401e-06,6.5534728883188435e-06,4.3883642095250497e-06,9.4791943605778109e-08,1.9218380889541334e-12,1.1159355959640424e-08,7.0470478750657312e-06,1.0453848126532881e-15,1.9995662914511174e-10,2.5060499784348207e-10,5.3573019978293486e-12,5.355083963335068e-12,1.4398285616344506e-15,4.3406485327310797e-12,7.7820593263670478e-16,1.458481422255389e-11,1.5726558371608508e-27,1.4711858228094673e-27,1.471198263358533e-27,2.0533063856692346e-15,1.2566397490546485e-17,8.5302793390330373e-17,4.4748877032139437e-19,1.2741178007061062e-19,3.2096360092633937e-18,3.7793383650059667e-21,5.0694082771217505e-24,8.4841614265964197e-25,3.0707945155319628e-28,5.525580003573305e-32,4.7587223225633384e-31,5.2890829065178227e-27,2.4056201582150044e-31,2.7027446291600837e-12,1.7210371550273225e-18,1.7129449124695042e-20,8.8557669936725568e-22,3.9736880123995084e-23,4.8890046737581197e-21,2.6649222275369518e-28,1.5296271224721203e-28,2.3696698693030575e-25,4.948724416134899e-30,1.2834096138014658e-25,2.598358418658393e-30,2.3245672945065783e-31,1.9395019839264456e-29,8.3572149117409145e-29,8.3572149117409145e-29
8.480164774127922e-12,0.5380599299463863,2.3726002807284942e-11,1.2540754326757522e-16,1.2173962017316197e-16,3.649905736822611e-26,8.5722012482157669e-21,0.0,0.0,3.6294132007773461e-11,5.9064279192204633e-19,154.0,0.0,0.99997254424034532,1.0,18.999999887728315,1.3513118832069627e-06,7.292793372772278e-07,6.6740589444357996e-06,6.7634779693513685e-06,4.537825983748406e-06,1.0067646119329358e-07,1.9834236795466267e-12,1.155696112551958e-08,7.2870615350956969e-06,1.1102806451821636e-15,2.1297775971944639e-10,2.6666701814169841e-10,5.8847869820991886e-12,5.8823441781687215e-12,1.5837632214105469e-15,4.6395372126861878e-12,8.5904070904511693e-16,1.5534661682649482e-11,1.9587409018584814e-27,1.8323776525121436e-27,1.8323936462142665e-27,2.2683807216955952e-15,1.3807965564425751e-17,8.8342114390998184e-17,4.6389510876960053e-19,1.3543897757198682e-19,3.5249077354246524e-18,4.2868709984490147e-21,5.9357525564469771e-24,9.938123295765547e-25,3.7143068673541625e-28,6.7347695657064017e-32,5.5753419416067725e-31,6.19610896316419e-27,2.9053547759110029e-31,2.8888400873967261e-12,1.8324381956709524e-18,1.8787956011911178e-20,9.4463382783699226e-22,4.2373997399870077e-23,5.373973172614963e-21,2.9229458278966973e-28,1.6777289481796477e-28,2.6885718633067184e-25,5.6164224670303577e-30,1.4560967659853344e-25,2.9482120738035252e-30,2.6373781789533851e-31,2.2027130104720765e-29,9.7867714439402357e-29,9.7867714439402357e-29
8.743528856843849e-12,0.5380599299265841,2.4466717449857648e-11,1.3344383368904305e-16,1.2943221483347418e-16,4.0998390351596089e-26,9.396682275926043e-21,0.0,0.0,3.8410170476844841e-11,6.5000676463697223e-19,154.0,0.0,0.99997169198115265,1.0,18.999999881284406,1.393277810667185e-06,7.2927877782824929e-07,6.8783991809567831e-06,6.9734826580739983e-06,4.6872876085019085e-06,1.0672058068381312e-07,2.0450091550394952e-12,1.1954569985082579e-08,7.5270750014645753e-06,1.1769366098504195e-15,2.2640955864575528e-10,2.8321177665247489e-10,6.44552794687255e-12,6.4428457751346977e-12,1.7369098729701663e-15,4.9483702884925493e-12,9.4526186486729581e-16,1.651447461333413e-11,2.4231894547093116e-27,2.2668851637308933e-27,2.2669055673076465e-27,2.4986093976625072e-15,1.5128352972918797e-17,9.1381463626737551e-17,4.8033322458033678e-19,1.4368783743515393e-19,3.8596860363190777e-18,4.8433743380318698e-21,6.9158969962998375e-24,1.1583880376060338e-24,4.4661233988755101e-28,8.1595265160348774e-32,6.4998250712822202e-31,7.2229057354156026e-27,3.4886478212576982e-31,3.0811261382651203e-12,1.9472918552080607e-18,2.0547546252220757e-20,1.0055771635706238e-21,4.5098574014863187e-23,5.8898965589589126e-21,3.1966955919302083e-28,1.8348573639170893e-28,3.0385848108060128e-25,6.3494218461023771e-30,1.6456258477083228e-25,3.3322087606714317e-30,2.9807001234123341e-31,2.4918104210032445e-29,1.1405440502797413e-28,1.1405440502797413e-28
9.006892939559775e-12,0.5380599299062958,2.5207665374836121e-11,1.4173691384693454e-16,1.3736131364124792e-16,4.590055492258615e-26,1.0272452130392264e-20,0.0,0.0,4.058582315780251e-11,7.1355346529408718e-19,154.0,0.0,0.99997083972269296,1.0,18.999999874682274,1.4352436739478741e-06,7.2927821466332464e-07,7.0825803468447818e-06,7.1834869556916534e-06,4.8367490830899397e-06,1.1292286665300178e-07,2.1065945157848816e-12,1.2352181333304317e-08,7.7670882730552222e-06,1.245336876417584e-15,2.4025202446119171e-10,3.0023788484474154e-10,7.0405081669614483e-12,7.0375715835893687e-12,1.8995450710095546e-15,5.2671435474753104e-12,1.0370383010532767e-15,1.7524253480843616e-11,2.978783715388418e-27,2.7866682998982829e-27,2.7866941409692709e-27,2.7445807295040329e-15,1.6529939691090244e-17,9.4420831886172649e-17,4.9680307133423013e-19,1.5215641343670046e-19,4.2144981330037648e-18,5.4518231164349879e-21,8.0205515964193823e-24,1.3439612776993309e-24,5.3402793857275784e-28,9.8301332934462169e-32,7.5424091568230422e-31,8.380845951291681e-27,4.1662966568746853e-31,3.2796000922330906e-12,2.0655947194885884e-18,2.2410900268366163e-20,1.0684048298795788e-21,4.7910862610945628e-23,6.437720695846697e-21,3.4865885306451877e-28,2.0012517279268268e-28,3.4216627425411963e-25,7.151834029749233e-30,1.8530540674892625e-25,3.7524930825853852e-30,3.356448567698237e-31,2.8084325517037485e-29,1.323136627493932e-28,1.323136627493932e-28
9.533621104991626e-12,0.538059929864278,2.669026115586012e-11,1.5909582149047974e-16,1.5392932511691958e-16,5.7007369547970717e-26,1.2184072431215193e-20,0.0,0.0,4.5115985195333277e-11,8.5392115959461545e-19,154.0,0.0,0.99996913520797337,1.0,18.999999861008995,1.51917520797095e-06,7.2927708102105335e-07,7.4904711456095583e-06,7.6034943807994581e-06,5.1356715803355128e-06,1.2579626072713137e-07,2.2297648939631317e-12,1.3147408307842724e-08,8.2471142295985423e-06,1.3873077044748846e-15,2.6916895091807793e-10,3.3572862830270865e-10,8.3371053563901317e-12,8.3336130428523729e-12,2.2543833517978684e-15,5.9344937730093424e-12,1.2379301859345717e-15,1.9633710913119253e-11,4.4227339724970306e-27,4.1375708362030515e-27,4.1376114599253395e-27,3.2861343277924773e-15,1.9586211064673967e-17,1.0049960110753197e-16,5.2983783555814782e-19,1.6974501977412976e-19,4.9863089450501661e-18,6.8368480241196902e-21,1.0649391684573142e-23,1.7859171638448955e-24,7.5183670919805296e-28,1.4046216355424463e-31,1.0025901569847617e-30,1.1139068062677007e-26,5.8529646698125186e-31,3.6951009570638187e-12,2.3125345346101359e-18,2.6459497380917028e-20,1.1997057184494094e-21,5.3799587479726877e-23,7.6328497765514358e-21,4.1164526942665548e-28,2.3627846662123435e-28,4.2951234968677627e-25,8.9819624137608785e-30,2.3259954395759996e-25,4.7108251452371166e-30,4.213174245141605e-31,3.5310522317807578e-29,1.7583202988335166e-28,1.7583202988335166e-28
1e-11,0.5380599298203673,2.8003769329835114e-11,1.7532899259776633e-16,1.6938945485206036e-16,6.8421043911768773e-26,1.4063083252688606e-20,0.0,0.0,4.9326183769857655e-11,9.9397013812633425e-19,154.0,0.0,0.99996762598850475,1.0,18.999999848387787,1.5934901692627076e-06,7.2927607447473918e-07,7.8511109819865825e-06,7.9753786414228327e-06,5.4003448731750887e-06,1.3770903143039903e-07,2.3388227872339248e-12,1.3851525020853501e-08,8.6721411111890867e-06,1.5186845663856184e-15,2.961438789582539e-10,3.6874676984952957e-10,9.6090070408297675e-12,9.6049681178800418e-12,2.6029307296002547e-15,6.5585304271604699e-12,1.4359922200911143e-15,2.1601534943997154e-11,6.1643879043522403e-27,5.7670266034559433e-27,5.7670860112453106e-27,3.824061676657462e-15,2.2586575809242404e-17,1.0588191727709666e-16,5.5919338081228481e-19,1.8603338374623629e-19,5.7416324090429593e-18,8.2672089019423583e-21,1.3510010152504623e-23,2.2672826702260441e-24,1.0019448067946134e-27,1.8962388116051554e-31,1.27314649171355e-30,1.4143919024468868e-26,7.787755470417992e-31,4.0836303007005636e-12,2.5426649324588919e-18,3.0416353517148481e-20,1.3222363451929819e-21,5.9308942999452676e-23,8.8067724857387618e-21,4.7320442940747144e-28,2.7161253550677451e-28,5.1991468490106392e-25,1.0876756361612825e-29,2.815461770597821e-25,5.7027280827418222e-30,5.0998464261558274e-31,4.2797551357150359e-29,2.2328278349412882e-28,2.2328278349412882e-28
1.0060349270423477e-11,0.5380599298203673,2.8173790317373141e-11,1.7748897587816949e-16,1.7144425839700319e-16,7.0014089830509811e-26,1.4319495433021912e-20,0.0,0.0,4.988464587227099e-11,1.0132326203036949e-18,154.0,0.0,0.99996743069618677,1.0,18.999999846719721,1.6031064852767842e-06,7.2927594461067045e-07,7.8977425713018378e-06,8.0235002492437954e-06,5.434593472394833e-06,1.3928541598355157e-07,2.3529348154117679e-12,1.3942637479116535e-08,8.7271393997623849e-06,1.5360693102531923e-15,2.9972852741845707e-10,3.7312826824152008e-10,9.7823884685489515e-12,9.7782749360164279e-12,2.650474658982968e-15,6.6415542231958445e-12,1.4630578735020454e-15,2.1863037795347343e-11,6.4276500201632817e-27,6.0133318389291146e-27,6.013394159766464e-27,3.8978656237179641e-15,2.2995740016716761e-17,1.0657838712123486e-16,5.6299922755542745e-19,1.8818958772548868e-19,5.8444639491390242e-18,8.4673017492352683e-21,1.3920809917393165e-23,2.3364423150746009e-24,1.0388383734406585e-27,1.9693253703785771e-31,1.312022630765094e-30,1.457568791734482e-26,8.0730341924474429e-31,4.135321188748922e-12,2.5732308402450546e-18,3.0954698121551427e-20,1.3385217621184282e-21,6.0042197764797858e-23,8.9669078311800164e-21,4.8157977682513489e-28,2.7641986395520671e-28,5.3257607784906001e-25,1.1142176416799426e-29,2.884012779578886e-25,5.8416524588109495e-30,5.2240279299794531e-31,4.3846695992265875e-29,2.301045230220531e-28,2.301045230220531e-28
1.0587077435855328e-11,0.538059929774598,2.9658253025301384e-11,1.9692101313219675e-16,1.8990671883518604e-16,8.5125886044770705e-26,1.6691162526890952e-20,0.0,0.0,5.4891832421910355e-11,1.1930297954050656e-18,154.0,0.0,0.99996572618733282,1.0,18.99999983182547,1.6870375058659704e-06,7.2927480991309108e-07,8.3044056535154023e-06,8.4435045635487235e-06,5.7335147576018054e-06,1.5337930591211928e-07,2.4761042808616554e-12,1.4737866321947983e-08,9.2071637808705204e-06,1.6915000904726339e-15,3.3193074230325107e-10,4.1242592525415252e-10,1.1384122832819842e-11,1.1379319074592474e-11,3.09000303660643e-15,7.3882912602311003e-12,1.71375519070513e-15,2.4212238009580046e-11,9.1636932722462626e-27,8.573177606252827e-27,8.5732711359862908e-27,4.5846898894422272e-15,2.677742354072558e-17,1.1265717062447904e-16,5.9628715311391122e-19,2.0747519167810812e-19,6.7930131992371737e-18,1.0369762612033871e-20,1.7944135801757744e-23,3.0141662692625489e-24,1.4114827052005618e-27,2.714407044697464e-31,1.6930319491864355e-30,1.8807352285625963e-26,1.0953326315800799e-30,4.6002393126682878e-12,2.8476572377691885e-18,3.5917066612622239e-20,1.4848384508267058e-21,6.6640722832341865e-23,1.0447426921747427e-20,5.587823048462619e-28,3.2073299971561177e-28,6.5313187366686006e-25,1.3669822146526226e-29,3.5367041616884629e-25,7.1644466674970612e-30,6.4063995148983802e-31,5.3841730021788724e-29,2.9700810592052533e-28,2.9700810592052533e-28
1.111380560128718e-11,0.5380599297270031,3.1143649444487229e-11,2.1739649713412506e-16,2.09317313368188e-16,1.0255852478577129e-25,1.9311523233161964e-20,0.0,0.0,6.0137571567848335e-11,1.3949097781638071e-18,154.0,0.0,0.99996402168141174,1.0,18.999999816337073,1.7709682697391028e-06,7.2927367594212844e-07,8.7104712244615555e-06,8.8635073250207296e-06,6.0324354363505448e-06,1.6806710133024032e-07,2.5992732906868021e-12,1.5533093528606241e-08,9.6871873735550844e-06,1.8534806180339052e-15,3.657755839208782e-10,4.5361081938608369e-10,1.3150029598298038e-11,1.314446310985298e-11,3.5751400926610778e-15,8.1746712744971714e-12,1.9913483523234736e-15,2.6681315502086074e-11,1.2839725617651148e-26,1.2012553949590915e-26,1.201269156047526e-26,5.3516108805832854e-15,3.0950095516796378e-17,1.1873594162079214e-16,6.2970156548437984e-19,2.2758718413265087e-19,7.8359343976145236e-18,1.2572008604060743e-20,2.2839960312387592e-23,3.8396721528832638e-24,1.8889540245204205e-27,3.6842576492583225e-31,2.1572133941201373e-30,2.3962992813945495e-26,1.4641930515334797e-30,5.0898338726564056e-12,3.1357877235312627e-18,4.1366787274322931e-20,1.6386414919131364e-21,7.3597195572745864e-23,1.20819239762291e-20,6.4356687580003543e-28,3.6939811813293042e-28,7.9304771160456099e-25,1.6604219007741372e-29,4.2941727042758888e-25,8.6997045632328264e-30,7.7785940141720998e-31,6.5452398162604741e-29,3.7862556264142611e-28,3.7862556264142611e-28
1.164053376671903e-11,0.5380599296776154,3.2629979738696504e-11,2.3891992081801317e-16,2.2967665054113036e-16,1.2253838357178898e-25,2.2193035222308816e-20,0.0,0.0,6.5621889532873021e-11,1.6205247517778217e-18,154.0,0.0,0.99996231717842321,1.0,18.999999800265179,1.8548987768967746e-06,7.2927254045774441e-07,9.115949922499037e-06,9.283508534248871e-06,6.3313555095076509e-06,1.8333816685393594e-07,2.722441845051029e-12,1.6328318508668945e-08,1.0167210179206954e-05,2.0218936031002643e-15,4.0126304062418637e-10,4.9667226874489464e-10,1.5087786136459967e-11,1.5081380935316654e-11,4.1080451125649231e-15,9.000660684734766e-12,2.2971560306433985e-15,2.9270274281566868e-11,1.7709492157599152e-26,1.6568914235387843e-26,1.6569113092512518e-26,6.2037182277001369e-15,3.5532526935156384e-17,1.2481469559690533e-16,6.6324244590692355e-19,2.4851119066537877e-19,8.9771342414189671e-18,1.5102995199582605e-20,2.8740592378905497e-23,4.8355813562743687e-24,2.4934493453927737e-27,4.9312921959423927e-31,2.7173117261261379e-30,3.018436678417571e-26,1.9310435394216456e-30,5.6040834311088626e-12,3.437596681807388e-18,4.7323671645096349e-20,1.7999168062315519e-21,8.0913652319115418e-23,1.3877901004955737e-20,7.3624171082973633e-28,4.225921336524701e-28,9.5428493826537663e-25,1.9986655747997294e-29,5.1670254524456169e-25,1.0468945817229272e-29,9.3598295388534377e-31,7.8843346962914364e-29,4.7725603734843287e-28,4.7725603734843287e-28
1.2167261932150881e-11,0.538059929626467,3.4117244070625915e-11,2.6149570744109028e-16,2.5098534053216306e-16,1.4530246542005439e-25,2.534816433613778e-20,0.0,0.0,7.1344812047736976e-11,1.8715819357583484e-18,154.0,0.0,0.99996061267836789,1.0,18.999999783620211,1.9388290273395797e-06,7.2927140371728134e-07,9.5208521956026734e-06,9.7035081915089974e-06,6.6302749769985889e-06,1.9918205743015381e-07,2.845609944026514e-12,1.7123540984819202e-08,1.0647232197705682e-05,2.1966238548549284e-15,4.3839310076797571e-10,5.4159968813246858e-10,1.7205026438375377e-11,1.7197703083779956e-11,4.6908651710966568e-15,9.8662259381944958e-12,2.6324894241888084e-15,3.1979118417449411e-11,2.407839066614834e-26,2.2528057037144486e-26,2.2528339725814523e-26,7.1461848953957822e-15,4.0543426118711002e-17,1.3089343043297056e-16,6.9690978787534905e-19,2.7023310497924951e-19,1.0220449745570937e-17,1.7992833571381502e-20,3.579050365517451e-23,6.026636618877232e-24,3.2504677085517506e-27,6.5169300672633975e-31,3.3872680956915827e-30,3.7626588562557693e-26,2.5156261832244678e-30,6.1429665690753868e-12,3.7530588778826552e-18,5.3807165083285329e-20,1.9686505243378924e-21,8.8592132767322105e-23,1.584284531327704e-20,8.371093341739142e-28,4.804886907792262e-28,1.1388980875792472e-24,2.3860386557820931e-29,6.1663722748294187e-25,1.2494710740409156e-29,1.1170235297771758e-30,9.4187078502950646e-29,5.9542555158825242e-28,5.9542555158825242e-28
