Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338)
2.4706262917705176e-10,0.38381675937654974,1.033633642747563e-13,6.350129329512593e-18,3.8612248978703587e-18,2.736034929287029e-26,7.4606272754609304e-21,0.0,0.0,2.09546201010753e-10,5.4345592966134522e-17,154.0,0.0,0.99998459360543801,1.0,18.999997767275801,1.4026449544605188e-06,1.1956368160785602e-09,4.636444283684085e-06,6.7651185239991628e-06,1.8676950895737525e-07,2.1805427670545942e-06,7.8160226118856467e-12,5.1963241322716913e-08,1.7982313945640847e-07,6.0685748244486952e-14,1.6418168101714961e-09,1.0990607546404876e-10,1.5092639902058373e-11,1.5070921892987837e-11,1.2823207024687747e-14,1.2369248761730563e-13,8.8947998561281611e-15,1.1682453435608131e-10,5.6036121313621079e-25,5.3987671840199301e-25,5.3987886035446261e-25,7.3584877594593529e-13,9.6267180611372895e-17,9.1067589891234421e-16,3.138588834238367e-19,1.6414474046429158e-20,2.7612433017008017e-18,4.6460989297220735e-20,2.4818108815054488e-21,2.0617587976199199e-23,3.2945444787349897e-25,4.1958432581003318e-28,5.1103172256011874e-30,2.889417316784452e-24,3.1874687202539557e-30,1.2841201578173571e-13,5.5565653371879509e-20,1.7626215096675258e-20,3.7894000771462669e-24,3.2568522211827832e-25,6.4938714578256887e-22,7.2361867050529785e-28,4.0725783816927424e-28,1.4286871104260958e-24,1.2345262006361022e-29,7.3100676263853966e-26,4.8175579598129925e-30,7.3988929367985694e-33,3.6654768991340407e-29,9.3386636780666377e-29,9.3090496384163287e-29,2.9614039650309145e-31,2.1863876217349441e-21,4.1969476147711641e-26,2.7142792670692096e-27,1.3727784338175758e-27,8.5102338894085271e-29,5.5588833757274335e-32,8.4710694038626372e-31,5.6194814988108107e-34,2.4515882241706525e-27
2.5565884926874336e-10,0.38381675911675806,1.073261181241764e-13,6.8706197175636345e-18,4.1579203640992696e-18,3.1383633947873994e-26,8.2981242029333415e-21,0.0,0.0,2.2379589627482823e-10,6.1416272159598755e-17,154.0,0.0,0.99998405751601138,1.0,18.999997648808886,1.4514445871420761e-06,1.1956362153090322e-09,4.7569951077101834e-06,7.0004767486767946e-06,1.9328855200630967e-07,2.2971698724282952e-06,8.0879419873223948e-12,5.3788437801682501e-08,1.8609973131017318e-07,6.3931550600016677e-14,1.7580436681894382e-09,1.1634467621948277e-10,1.6570578628063384e-11,1.654672763491883e-11,1.4080353335744373e-14,1.3240294455088267e-13,9.7706372674447117e-15,1.2511326599684982e-10,7.0023642748429898e-25,6.7464400078384549e-25,6.7464677458891236e-25,8.1971546934970612e-13,1.0623279188230314e-16,9.4266318208289397e-16,3.2654660467191663e-19,1.7387685389496833e-20,3.0294672335187083e-18,5.2728165680856779e-20,2.9140676036187096e-21,2.4228140605007364e-23,4.0107050035774352e-25,5.2050450039911874e-28,6.0052827507594311e-30,3.3981752447946244e-24,3.8652742761778321e-30,1.3745264925606118e-13,5.920848015415134e-20,1.9312920717056988e-20,4.0387545652161809e-24,3.5111280689953864e-25,7.1621546434014739e-22,7.9286397098085664e-28,4.462295994982458e-28,1.6313368345903927e-24,1.4096612788712302e-29,8.3465832015920461e-26,5.5006962867091349e-30,8.4480093394467864e-33,4.1855570699519095e-29,1.1038518060765079e-28,1.1002286220733967e-28,3.623184003110954e-31,2.5372052087587535e-21,4.7762077935103154e-26,3.1613057750722808e-27,1.6568584548793007e-27,1.0013601562604172e-28,6.7107357290463452e-32,1.0600170651084439e-30,7.2773287764072536e-34,2.8400407790672883e-27
2.6425506936043495e-10,0.38381675885431715,1.1131328874814802e-13,7.4144000967509994e-18,4.4677416448036778e-18,3.5837587098906159e-26,9.1989793995383531e-21,0.0,0.0,2.3849033343086677e-10,6.9136553060983289e-17,154.0,0.0,0.99998352142352953,1.0,18.99999752913358,1.5002439805286169e-06,1.1956356141257169e-09,4.876337364800036e-06,7.235834438247625e-06,1.9980759103559038e-07,2.4150049173940835e-06,8.3598607410305295e-12,5.5613630107737051e-08,1.9237631972485117e-07,6.7210970707578773e-14,1.8782448522180102e-09,1.2290037259832912e-10,1.8133411387962649e-11,1.8107304521153248e-11,1.5409795569767455e-14,1.4140457229693532e-13,1.0697068304640396e-14,1.3368755940394011e-10,8.6826779153281203e-25,8.3654073160852839e-25,8.3654429179000492e-25,9.0978102149860381e-13,1.1683445060563125e-16,9.746503921215143e-16,3.3934778436775628e-19,1.8382180194535854e-20,3.3130537594128608e-18,5.9577559531525819e-20,3.4025762010347878e-21,2.8312587145477746e-23,4.8497609605429454e-25,6.4107723766793031e-28,7.017720697577776e-30,3.9742824735912716e-24,4.6563148379019194e-30,1.4679526905981515e-13,6.2957755247558429e-20,2.1092254814938202e-20,4.2954186796155343e-24,3.776753085211306e-25,7.8732932079231729e-22,8.6591200466493322e-28,4.8734156708911523e-28,1.8544639256964085e-24,1.6024959385076898e-29,9.4877730422981667e-26,6.2528266660638812e-30,9.603073111604302e-33,4.7581917775976384e-29,1.2974945470803836e-28,1.2930914821198945e-28,4.4030649604891805e-31,2.9298505651344228e-21,5.4113823060304145e-26,3.661886238717902e-27,1.9864546463080476e-27,1.1711131066678494e-28,8.0473796798463996e-32,1.3160892958776739e-30,9.3398338077934679e-34,3.2741638443841852e-27
2.7285128945212654e-10,0.38381675858940234,1.1532485462409377e-13,7.9816633371971865e-18,4.7909635966990284e-18,4.0752415333291986e-26,1.0165964261325722e-20,0.0,0.0,2.5362830270904702e-10,7.7543193607520692e-17,154.0,0.0,0.99998298532799124,1.0,18.999997408329723,1.5490431346210377e-06,1.1956350146208399e-09,4.9945508854816763e-06,7.4711915925364197e-06,2.0632662604468791e-07,2.5339680743158745e-06,8.6317788727936496e-12,5.7438818241422208e-08,1.9865290469999334e-07,7.0521786911643513e-14,2.002420349045345e-09,1.2956968185337172e-10,1.9782645175283469e-11,1.9754157355540253e-11,1.6812818946084456e-14,1.5069687240706913e-13,1.167499742310865e-14,1.4254757318438629e-10,1.0688434417904329e-24,1.0297953874170593e-24,1.0297999189916734e-24,1.0062645806640821e-12,1.2808832545612924e-16,1.0066375290376855e-15,3.5226248538965996e-19,1.9397869071517896e-20,3.6123119237537654e-18,6.7040087764446209e-20,3.9523122461821611e-21,3.2913502427469755e-23,5.8275203116585101e-25,7.8428891903304146e-28,8.1581853717528131e-30,4.6238843151390332e-24,5.57469956746119e-30,1.5643934368134912e-13,6.6813425726629053e-20,2.2965604389779543e-20,4.5593883203254372e-24,4.0539293517295677e-25,8.6285025073104268e-22,9.4281971293895369e-28,5.3062578797452882e-28,2.0993589564176629e-24,1.8141458356783183e-29,1.0740225774254972e-25,7.0782919906083392e-30,1.0870753048786329e-32,5.3866910291857379e-29,1.5171412387834671e-28,1.5118240718174494e-28,5.3171669660173943e-31,3.3676969955081804e-21,6.1057008753018836e-26,4.2201461181102318e-27,2.3668475545249348e-27,1.3619071581997282e-28,9.5902813757763775e-32,1.6221009709733794e-30,1.1886440872855946e-33,3.7575715453782964e-27
2.8144750954381813e-10,0.38381675832217693,1.1936079422619626e-13,8.5725936565466512e-18,5.1278684107566259e-18,4.615943179761405e-26,1.1201908403068857e-20,0.0,0.0,2.6920867418849998e-10,8.6673860257069376e-17,154.0,0.0,0.9999824492293955,1.0,18.999997286471864,1.5978420494202342e-06,1.1956344143644135e-09,5.1117102260641765e-06,7.7065482113706831e-06,2.1284565703532228e-07,2.6539847895674415e-06,8.9036963824007882e-12,5.9264002199003318e-08,2.0492948623731445e-07,7.3861924335840763e-14,2.1305701454564963e-09,1.3634929589543424e-10,2.1519742632031662e-11,2.1488746654957655e-11,1.829067083515752e-14,1.6027934728590187e-13,1.2705302376862735e-14,1.5169346646123655e-10,1.3068462527585876e-24,1.2591132490115668e-24,1.2591189721498585e-24,1.1093844421823825e-12,1.4001030911333649e-16,1.0386245927660752e-15,3.6529077076229256e-19,2.0434697096727682e-20,3.9275488736687163e-18,7.5147137343866799e-20,4.56849218364879e-21,3.8075603358678094e-23,6.9611819462526218e-25,9.5345998322102618e-28,9.4377621274195051e-30,5.3534470940568594e-24,6.6357406834087207e-30,1.6638434254417229e-13,7.0775500889164852e-20,2.493431534430344e-20,4.8306636867425721e-24,4.3428611729593533e-25,9.4289966828847077e-22,1.0236423500116929e-27,5.7611335963368837e-28,2.3673485649399777e-24,2.045757807513734e-29,1.2110713362948339e-25,7.9815560073415734e-30,1.2257903517939739e-32,6.0744569859455926e-29,1.7652837433120855e-28,1.7589005650602569e-28,6.3831782518277483e-31,3.8542676021674342e-21,6.8624654859036216e-26,4.8403582054335844e-27,2.8037066668160946e-27,1.5754310713562624e-28,1.1362490137564149e-31,1.9856000250615088e-30,1.5008607349342129e-33,4.2940316495325912e-27
2.900437296355097e-10,0.3838167580527938,1.2342108602571554e-13,9.1873671879693467e-18,5.4787455816896599e-18,5.2091065734551536e-26,1.230970118813588e-20,0.0,0.0,2.8523039252151434e-10,9.6567127942947108e-17,154.0,0.0,0.99998191312774143,1.0,18.999997163629629,1.6466407249271025e-06,1.1956338129647639e-09,5.2278850171088257e-06,7.9419042945750336e-06,2.1936468400819824e-07,2.7749854350751156e-06,9.1756132696386396e-12,6.1089181978228895e-08,2.1120606433754979e-07,7.7229445185158978e-14,2.2626942282334547e-09,1.4323607047584269e-10,2.334612425936508e-11,2.3312490856764754e-11,1.9844562645843872e-14,1.7015150018961727e-13,1.378883555187159e-14,1.6112539880280097e-10,1.5876890975022968e-24,1.5297103939135785e-24,1.5297175691162775e-24,1.2193580532604974e-12,1.52616023281509e-16,1.0706115832671228e-15,3.7843270374639012e-19,2.1492641428186255e-20,4.2590704042180832e-18,8.3930559381809002e-20,5.256575437323164e-21,4.3845774564468509e-23,8.2694040108135095e-25,1.1522697007820255e-27,1.086807372388048e-29,6.1697630158155468e-24,7.8560136326587632e-30,1.7662973600532129e-13,7.4844048662163115e-20,2.69996959920084e-20,5.1092490291478315e-24,4.6437550549579284e-25,1.0275989371588017e-21,1.1084336269156151e-27,6.2383451103456893e-28,2.6597954293920959e-24,2.2985098499635192e-29,1.3606190943508969e-25,8.9672032052857216e-30,1.3771564285265835e-32,6.824983876760366e-29,2.0445631202976838e-28,2.0369426701013389e-28,7.6204501963446644e-31,4.3932368414757535e-21,7.6850504862356298e-26,5.5269420908818373e-27,3.303102943383827e-27,1.8134371189032778e-28,1.3388689540627508e-31,2.4149605821837575e-30,1.8811103060744102e-33,4.8874665262953259e-27
2.986399497272013e-10,0.38381675778139546,1.2750570849130216e-13,9.826152510605474e-18,5.8438918776805764e-18,5.8580872117021051e-26,1.3492293252038965e-20,0.0,0.0,3.0169247200660018e-10,1.0726248021920654e-16,154.0,0.0,0.99998137702302803,1.0,18.999997039868056,1.6954391611425385e-06,1.1956332130748439e-09,5.3431402888577193e-06,8.1772598419701635e-06,2.2588370696250456e-07,2.8969049829021433e-06,9.4475295342910735e-12,6.2914357579506777e-08,2.1748263899997311e-07,8.0622539689418417e-14,2.3987925841551388e-09,1.5022701507477769e-10,2.5263170491470698e-11,2.5226768389658238e-11,2.1475671595860326e-14,1.8031283522451039e-13,1.4926425216847143e-14,1.7084353015899896e-10,1.917351169459001e-24,1.8473487130178894e-24,1.8473576468437981e-24,1.3364020221058178e-12,1.6592082361257704e-16,1.1025985005479299e-15,3.9168834776098457e-19,2.2571709088638218e-20,4.6071814648599246e-18,9.3422664523350377e-20,6.022266450150023e-21,5.0273093526885412e-23,9.7723730145837716e-25,1.3847819100598137e-27,1.2461286558138714e-29,7.0799549817295988e-24,9.2534187433998622e-30,1.8717499535371987e-13,7.901919224170789e-20,2.9163020329484356e-20,5.3951524163428017e-24,4.9568196867388703e-25,1.1170694374795478e-21,1.1972458458474395e-27,6.7381867824179784e-28,2.9780982627609349e-24,2.5736111133318733e-29,1.5233796755591588e-25,1.0039938772442017e-29,1.5418960450290942e-32,7.6418579645231449e-29,2.3577736076530464e-28,2.3487235127487933e-28,9.0500949042527378e-31,4.9884320525228853e-21,8.5769028029540004e-26,6.2844637616300143e-27,3.8715212361776942e-27,2.0777408037364426e-28,1.5695248033489993e-31,2.9194402992739636e-30,2.3413395802705152e-33,5.5419540601963419e-27
3.072361698188929e-10,0.38381675750811506,1.3161464008930509e-13,1.0489111144953657e-17,6.2236113104876787e-18,6.5663541370208364e-26,1.475269801972145e-20,0.0,0.0,3.1859399198717127e-10,1.1880030956470251e-16,154.0,0.0,0.99998084091525452,1.0,18.999996915247859,1.7442373580674371e-06,1.1956326132646529e-09,5.4575367751549129e-06,8.412614853377322e-06,2.3240272589946079e-07,3.0196827013396339e-06,9.7194451761446081e-12,6.4739529001506866e-08,2.2375921022581195e-07,8.403951764528473e-14,2.5388651999973705e-09,1.573192834486132e-10,2.7272223641635949e-11,2.7232919616908504e-11,2.3185142373128107e-14,1.9076285734551688e-13,1.6118876696908885e-14,1.8084802080417196e-10,2.3024153479819111e-24,2.2183719346401305e-24,2.218382986022603e-24,1.4607321306243449e-12,1.7993980453453672e-16,1.1345853445853574e-15,4.050577662879255e-19,2.3671934903488068e-20,4.9721866299430689e-18,1.0365621951900538e-19,6.8715166685661428e-21,5.7408855318231862e-23,1.1491873695584492e-24,1.6554717215242694e-27,1.4230116796887682e-29,8.0914813635090029e-24,1.0847244423392069e-29,1.9801959280852308e-13,8.3301106951926662e-20,3.1425531089159958e-20,5.6883855184395236e-24,5.282265923624348e-25,1.2114326288435067e-21,1.2901300254946332e-27,7.2609457495133959e-28,3.3236918270923826e-24,2.8723019144907529e-29,1.7000852177058193e-25,1.1204588617883121e-29,1.7207502479944624e-32,8.5287575622077994e-29,2.7078666020096551e-28,2.6971715166891751e-28,1.06950853204804e-30,5.6438349595284836e-21,9.5415422600242897e-26,7.1176353377407801e-27,4.5158726084270941e-27,2.3702206284956884e-28,1.8310269149686664e-31,3.5092394448493855e-30,2.8951125118806205e-33,6.2617285215165129e-27
3.158323899105845e-10,0.3838167572330771,1.3574785928407519e-13,1.1176398015540359e-17,6.618215106044545e-18,7.3374909172801454e-26,1.6093993216669994e-20,0.0,0.0,3.3593409255413373e-10,1.3122191781801327e-16,154.0,0.0,0.99998030480442024,1.0,18.999996789825776,1.7930353157026948e-06,1.1956320119082757e-09,5.5711311972943256e-06,8.6479693286181593e-06,2.3892174082038305e-07,3.1432618710699335e-06,9.9913601949865577e-12,6.6564696241455831e-08,2.3003577801638503e-07,8.7478800516902697e-14,2.6829120625328621e-09,1.6451016479241742e-10,2.9374589728915359e-11,2.9332248660365195e-11,2.4974088695171189e-14,2.0150107235476919e-13,1.7366973475195665e-14,1.9113903128578525e-10,2.750106590501924e-24,2.6497426395284276e-24,2.6497562267185774e-24,1.5925633500291983e-12,1.9468780398760105e-16,1.1665721153306903e-15,4.1854102297382598e-19,2.4793379582966667e-20,5.3543905357720377e-18,1.146644448918631e-19,7.8105264826909591e-21,6.5306597017034832e-23,1.3451359634709461e-24,1.9692531975547834e-27,1.6187836429731776e-29,9.2121407491561986e-24,1.2658231969261526e-29,2.0916300151748967e-13,8.769001730901446e-20,3.3788442587110979e-20,5.9889634038308409e-24,5.6203067725200299e-25,1.3108101096957193e-21,1.3871360179484035e-27,7.8069025829000397e-28,3.6980469658560071e-24,3.1958537648005503e-29,1.8914861850698648e-25,1.246609945517998e-29,1.9144786336808499e-32,9.4894530957525304e-29,3.0979546409155786e-28,3.0853742830389604e-28,1.2580357876617698e-30,6.3635831493254756e-21,1.0582561995279559e-25,8.0313149474670723e-27,5.2435065690841879e-27,2.6928179197482039e-28,2.1263641371034963e-31,4.1955616994264376e-30,3.5577666342878038e-33,7.0511813982309898e-27
3.244286100022761e-10,0.3838167569563978,1.3990534453826422e-13,1.1888161883034205e-17,7.0280216756416641e-18,8.1751966329460175e-26,1.7519322373964609e-20,0.0,0.0,3.5371197053228509e-10,1.4456951671904934e-16,154.0,0.0,0.99997976869052441,1.0,18.999996663654766,1.8418330340492076e-06,1.1956314115213059e-09,5.6839765291218338e-06,8.8833232675117493e-06,2.4544075172452565e-07,3.2675895200750627e-06,1.026327459060245e-11,6.8389859298187252e-08,2.3631234237102436e-07,9.0938914058227384e-14,2.8309331585312249e-09,1.7179707547705787e-10,3.1571540193169444e-11,3.1526025112997879e-11,2.6843594773208332e-14,2.1252698690015588e-13,1.8671478227118393e-14,2.0171672237848749e-10,3.2683313347588473e-24,3.1490802509545135e-24,3.1490968591302982e-24,1.7321098587971816e-12,2.1017940807032043e-16,1.1985588127633848e-15,4.3213818157038866e-19,2.5936127938317075e-20,5.7540982865819675e-18,1.2648101361457836e-19,8.8457471323301317e-21,7.4022121886412818e-23,1.5676024608552246e-24,2.3315080150689651e-27,1.8348279263476548e-29,1.0450076670985675e-23,1.4708642053622676e-29,2.2060469555535756e-13,9.2186194277286079e-20,3.6252943379496916e-20,6.29690434942872e-24,5.9711573790043649e-25,1.4153236733515171e-21,1.4883126177601767e-27,8.3763319019325125e-28,4.1026706534344827e-24,3.5455694128395865e-29,2.0983513898645486e-25,1.3829538943641093e-29,2.1238593696127679e-32,1.0527807211067463e-28,3.5313153887587794e-28,3.5165824710889314e-28,1.4732917669847674e-30,7.151971525044266e-21,1.1703628967889305e-25,9.0305067430529911e-27,6.0622232365636984e-27,3.0475367087096323e-28,2.4587087700887829e-31,4.9906766664141878e-30,4.346578687761778e-33,7.9148621926007299e-27
3.330248300939677e-10,0.38381675667818566,1.4408707431311957e-13,1.262454574781416e-17,7.4533565877598848e-18,9.0832868707209366e-26,1.9031896327397738e-20,0.0,0.0,3.7192687573186011e-10,1.5888622853652952e-16,154.0,0.0,0.99997923257356647,1.0,18.999996536784305,1.8906305131078705e-06,1.1956308119791266e-09,5.7961222446240635e-06,9.1186766698756783e-06,2.5195975861245581e-07,3.3926161760577822e-06,1.053518836277803e-11,7.0215018171146987e-08,2.4258890329032461e-07,9.4418481422744897e-14,2.9829284747589588e-09,1.7917755132324728e-10,3.3864313505698414e-11,3.3815485647183465e-11,2.8794716687104872e-14,2.2384010847385952e-13,2.0033133791612372e-14,2.1258125504304416e-10,3.8657178950858056e-24,3.7246999845122536e-24,3.7247201740936178e-24,1.8795850624941904e-12,2.2642895559777844e-16,1.2305454368739658e-15,4.4584930582158203e-19,2.7100287221898084e-20,6.1716158315814865e-18,1.3914005071787164e-19,9.9838825879505299e-21,8.3613523387958324e-23,1.8192874674277265e-24,2.7481151186847923e-27,2.0725846875616973e-29,1.1813782325650818e-23,1.7022322957719106e-29,2.3234414992219794e-13,9.6789952705075753e-20,3.8820198740243681e-20,6.6122296633408808e-24,6.3350350161261931e-25,1.5250953608555517e-21,1.5937076636595784e-27,8.9695029465283151e-28,4.5391060607721049e-24,3.9227829011073578e-29,2.3214680219517835e-25,1.5300095884090604e-29,2.3496892246558951e-32,1.1647774922667475e-28,4.0113956282605965e-28,3.9942136820846644e-28,1.7181946175930698e-30,8.0134537369521118e-21,1.290848455060455e-25,1.0120361057070536e-26,6.9802854461662398e-27,3.4364436697864823e-28,2.8314215006001114e-31,5.9079840844202131e-30,5.2809396636411264e-33,8.8574791856287378e-27
3.4162105018565927e-10,0.3838167563985419,1.4829302706877434e-13,1.3385687226870587e-17,7.8945525406107355e-18,1.0065694722900351e-25,2.0634994710805432e-20,0.0,0.0,3.9057810744777487e-10,1.7421608676322841e-16,154.0,0.0,0.99997869645354542,1.0,18.999996409260604,1.9394277528795788e-06,1.1956302108978465e-09,5.9076145491565623e-06,9.3540295355280241e-06,2.584787614858639e-07,3.5182956352225759e-06,1.0807101511299432e-11,7.2040172858480469e-08,2.4886546077596056e-07,9.7916216728486023e-14,3.138897997979432e-09,1.8664924037730481e-10,3.6254116682227184e-11,3.6201835525487294e-11,3.0828483676953591e-14,2.3543994541091281e-13,2.1452664083466728e-14,2.2373279038970397e-10,4.5516578371624045e-24,4.3856527426665858e-24,4.3856771583778138e-24,2.0352016150567072e-12,2.434505425738886e-16,1.2625319876298241e-15,4.5967445959876961e-19,2.828598558279627e-20,6.6072503150705132e-18,1.5267613375766656e-19,1.1231891415025888e-20,9.4141209098417729e-23,2.1030800982048821e-24,3.2254813723461026e-27,2.3335514543705931e-29,1.3312105295307942e-23,1.9624780617786242e-29,2.4438084054178817e-13,1.0150164892903437e-19,4.1491352971787539e-20,6.9349635191971683e-24,6.7121590748064171e-25,1.6402475108879114e-21,1.7033681334189594e-27,9.5866801110724697e-28,5.0089326362786568e-24,4.3288596359200331e-29,2.5616416863647532e-25,1.6883080466121558e-29,2.5927836069952337e-32,1.2853403801591796e-28,4.5418152592817669e-28,4.5218563477828477e-28,1.9958911498918689e-30,8.95264359127593e-21,1.4200945201026567e-25,1.1306174698552281e-26,8.0064308154284961e-27,3.8616681177104582e-28,3.2480563185073673e-31,6.962079733931808e-30,6.3825394536279805e-33,9.8839001722397764e-27
3.5021727027735086e-10,0.38381675611756116,1.5252318126453323e-13,1.4171718905801834e-17,8.3519493354269681e-18,1.1126471791822039e-25,2.2331967443762269e-20,0.0,0.0,4.0966501119019363e-10,1.9060403686317485e-16,154.0,0.0,0.99997816033046139,1.0,18.999996281126815,1.9882247533652289e-06,1.195629610030194e-09,6.0184965953928366e-06,9.5893818642862593e-06,2.6499776034438108e-07,3.6445847463352007e-06,1.1079014035952706e-11,7.3865323358231899e-08,2.5514201482762292e-07,1.0143091904826465e-13,3.298841714952883e-09,1.9420989615558511e-10,3.8742126704581705e-11,3.8686250020268715e-11,3.2945899356698025e-14,2.4732600688776931e-13,2.2930774950557284e-14,2.3517148964559229e-10,5.3363483160214695e-24,5.1417659394506193e-24,5.1417953201720323e-24,2.1991714411715209e-12,2.6125802657974981e-16,1.2945184649964985e-15,4.7361370684914638e-19,2.9493370630121513e-20,7.0613104015072522e-18,1.671242940728695e-19,1.2596988629472039e-20,1.0566792459122084e-22,2.4220653312477971e-24,3.7705732175606118e-27,2.6192837165988489e-29,1.4954252278369746e-23,2.2543250553659216e-29,2.5671424426000047e-13,1.0632167853603247e-19,4.4267531559974802e-20,7.2651328013662064e-24,7.1027510557525911e-25,1.7609028069110709e-21,1.8173402323199358e-27,1.0228123442313901e-27,5.5137662011404468e-24,4.7651964697646099e-29,2.8196964482025857e-25,1.858392456394929e-29,2.8539766095751265e-32,1.4148834200415514e-28,5.1263713065910583e-28,5.1032736254298099e-28,2.3097681161247724e-30,9.9743164377367908e-21,1.5584903206486425e-25,1.2593391387550492e-26,9.1498837814320954e-27,4.325402063620355e-28,3.7123654221164688e-31,8.1688230332588568e-30,7.6755612894456268e-33,1.0999153169719454e-26
