Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285)
1.2413544395557766e-12,1.2247150885417706,1.7031432578163299e-11,7.7018342264491269e-18,7.6856927866134589e-18,9.3378871206590789e-29,3.7754494175478691e-23,0.0,0.0,1.4495578578711235e-12,1.8988827918921187e-21,154.0,0.0,0.99999161142351556,1.0,18.999999998789367,3.5979534738679414e-07,2.1409949497183692e-06,8.4187187373561251e-07,8.4248505291551288e-07,1.5203674602016648e-06,8.9706638792997114e-10,9.1178327022632193e-14,3.1202230212070067e-10,2.6818394210203352e-06,8.4929204302874455e-18,2.335993011000493e-12,1.0049009186829383e-11,4.3351179919184137e-14,4.3346209528635112e-14,3.657315001558022e-18,3.8132993068332111e-13,1.3130755474664858e-18,1.7354755063186459e-13,6.8074022742991828e-33,6.3332116656448218e-33,6.3332286608166257e-33,1.407145960011539e-18,4.1528573798597875e-20,2.0842136811720134e-18,8.1790625976898884e-21,2.8160966280893313e-21,1.3285881047475237e-20,2.5785274955409035e-24,2.2463445240648517e-28,1.3827526516254892e-28,3.1863025079476912e-33,1.6776434300535789e-37,8.7323965127365284e-35,2.3145585352231543e-31,8.6713482735138796e-36,2.1617634383571339e-13,1.1221628455576714e-19,8.0087405016498669e-23,6.5313445401190104e-23,6.1463825235315424e-23
1.2686664888643988e-12,1.2247150885414215,1.7406296116967758e-11,8.0448792353580151e-18,8.0276541937850774e-18,1.0003925562082875e-28,4.0301889456574761e-23,0.0,0.0,1.4889765339465779e-12,1.9923909171110598e-21,154.0,0.0,0.99999142752526016,1.0,18.999999998739082,3.6771144640718611e-07,2.1491714623681528e-06,8.603744138740103e-07,8.6101722746124365e-07,1.5676622489358925e-06,9.365823850218215e-10,9.3184080061503216e-14,3.2274954726493491e-10,2.76526472189952e-06,8.8670400053728126e-18,2.4399056598738681e-12,1.0494906389423876e-11,4.6272172177235628e-14,4.6266829837596597e-14,3.9234216358106591e-18,4.0286489554615475e-13,1.4189180032166488e-18,1.812675990157698e-13,7.9264420279445456e-33,7.3743154598441805e-33,7.3743356845145982e-33,1.5024799680722782e-18,4.4327908471812474e-20,2.1558687482207593e-18,8.4622591884755304e-21,2.9485493903090739e-21,1.4234336702872409e-20,2.8263557718850586e-24,2.5185604481484576e-28,1.5504161779394711e-28,3.6542003129393652e-33,1.9251849645898747e-37,9.800325291246567e-35,2.5952462624144856e-31,9.8802358310929112e-36,2.2838442792040039e-13,1.1720462642846633e-19,8.5462553166176244e-23,6.8646365242791776e-23,6.5421337834512593e-23
1.295978538173021e-12,1.2247150885410658,1.778116573345427e-11,8.3954161272004058e-18,8.3770602831938629e-18,1.0702438517154481e-28,4.2961375978476388e-23,0.0,0.0,1.528719533303335e-12,2.088538232050164e-21,154.0,0.0,0.99999124363543745,1.0,18.99999999868788,3.7562754322400127e-07,2.1568564278339955e-06,8.7887610266903648e-07,8.7954931442985637e-07,1.6151318328823517e-06,9.7693298669529965e-10,9.5189823621033319e-14,3.3355738173836327e-10,2.8489983548483322e-06,9.2490613299720797e-18,2.5460791876067115e-12,1.095043193139652e-11,4.9321341370436532e-14,4.9315608598760005e-14,4.2022078669117572e-18,4.2506011002672055e-13,1.5305638095970038e-18,1.8915562145868341e-13,9.1995359350110948e-33,8.5587468544280267e-33,8.5587708331940019e-33,1.6020428261420927e-18,4.7250184459286111e-20,2.2280621345902675e-18,8.747661356311667e-21,3.0840042560564451e-21,1.5226868682932611e-20,3.0916653068434341e-24,2.8166022709296768e-28,1.7340005407011251e-28,4.1781431550469774e-33,2.2025747348223081e-37,1.0970525138321905e-34,2.9025928996278972e-31,1.1226388179102209e-35,2.4096679579963466e-13,1.2230130349657909e-19,9.1071741852378075e-23,7.2064683370297952e-23,6.9537272999050849e-23
1.3232905874816431e-12,1.224715088540704,1.8156041427711191e-11,8.7534460062792949e-18,8.7339111732889351e-18,1.1434330049735329e-28,4.5735367782721279e-23,0.0,0.0,1.5687868745546269e-12,2.1873517290266226e-21,154.0,0.0,0.99999105975354263,1.0,18.999999998635765,3.8354363783730479e-07,2.1640793950653567e-06,8.9737694117991591e-07,8.9808131695014144e-07,1.6627657037063232e-06,1.0181171344627945e-09,9.7195558039882558e-14,3.4444267705525573e-10,2.9330217838064703e-06,9.6389743826880728e-18,2.6545135828773951e-12,1.1415582621780609e-11,5.2501425228207463e-14,5.2495283075664932e-14,4.4939699150821952e-18,4.4791789862305631e-13,1.648182627436765e-18,1.9721161732314472e-13,1.0643956652690792e-32,9.9025762478791822e-33,9.9026045767238927e-33,1.7059277583465303e-18,5.0298034461074084e-20,2.300772942671258e-18,9.0351873367259482e-21,3.2224574332366676e-21,1.626446373713454e-20,3.3752588931196879e-24,3.1422674293148946e-28,1.9346154451610948e-28,4.7633892863245329e-33,2.5126408224919178e-37,1.2250184830944603e-34,3.2384572658881459e-31,1.2721995845576957e-35,2.5392476465433462e-13,1.2750630798466006e-19,9.6919854504696591e-23,7.556840896773155e-23,7.3814124784582735e-23
1.3506026367902653e-12,1.2247150885403357,1.8530923199827723e-11,9.1189699756519851e-18,9.0982069825246258e-18,1.2200512877804541e-28,4.8626278949816134e-23,0.0,0.0,1.6091785763157325e-12,2.2888584787793614e-21,154.0,0.0,0.99999087587910185,1.0,18.999999998582748,3.9145973024715772e-07,2.1708681367011538e-06,9.1587693046451557e-07,9.16613238029431e-07,1.7105539847728963e-06,1.0601337711781442e-09,9.9201283643564148e-14,3.5540242617074572e-10,3.0173175869934942e-06,1.0036769154824015e-17,2.765208834738549e-12,1.1890355271071562e-11,5.5815160572704683e-14,5.5808589624294851e-14,4.7990039027326207e-18,4.7144044341037108e-13,1.7719445071040534e-18,2.054355859989758e-13,1.2278491105978504e-32,1.1423282960250602e-32,1.1423316314457362e-32,1.8142280774949888e-18,5.3474090601131194e-20,2.3739810860532184e-18,9.324758539316087e-21,3.3639051345276797e-21,1.7348107348459918e-20,3.6779570785690607e-24,3.4974346837057512e-28,2.1534209543851524e-28,5.4155591243026912e-33,2.8584092599116075e-37,1.3646822125688525e-34,3.6047825921829026e-31,1.4380043300654317e-35,2.6725957092208386e-13,1.3281963217483746e-19,1.0301176822750841e-22,7.9157549198374917e-23,7.825435603028744e-23
1.3779146860988875e-12,1.2247150885399616,1.8905811049893849e-11,9.491989137131704e-18,9.4699478293605166e-18,1.3001908374399906e-28,5.1636523599238191e-23,0.0,0.0,1.649894657202966e-12,2.3930856304721825e-21,154.0,0.0,0.99999069201166912,1.0,18.999999998528832,3.9937582045361738e-07,2.1772487558512762e-06,9.3437607157934271e-07,9.3514508055831234e-07,1.758487393172835e-06,1.102981841034934e-09,1.0120700074496068e-13,3.6643373876676486e-10,3.1018693899247729e-06,1.0442435650367499e-17,2.8781649326025305e-12,1.2374746691226068e-11,5.9265283319235745e-14,5.9258263693523211e-14,5.1176058544073735e-18,4.9562979260285252e-13,1.9020198581105074e-18,2.1382752690222576e-13,1.412353775201363e-32,1.3139845736713814e-32,1.3139884879466123e-32,1.9270371848749687e-18,5.678098442785918e-20,2.4476672580354599e-18,9.6162994242716833e-21,3.5083435773900229e-21,1.847878373499068e-20,4.0005981431034485e-24,3.8840658778431569e-28,2.3916285891233354e-28,6.1406514902884255e-33,3.2431131895861495e-37,1.5168291005679495e-34,4.0035983691356147e-31,1.6214342639409607e-35,2.8097237515105585e-13,1.3824126840544163e-19,1.0935235381040226e-22,8.2832109477679711e-23,8.2860398747938457e-23
1.4052267354075097e-12,1.224715088539581,1.9280704978000327e-11,9.8725045912891631e-18,9.8491338322614487e-18,1.3839446568558467e-28,5.4768515889436913e-23,0.0,0.0,1.6909351358327121e-12,2.5000604116968379e-21,154.0,0.0,0.99999050815082535,1.0,18.999999998474006,4.0729190845673777e-07,2.183245786458944e-06,9.52874365579552e-07,9.5367684731516132e-07,1.8065572040312457e-06,1.1466602895648005e-09,1.0321270964480315e-13,3.7753383672096727e-10,3.1866618024541529e-06,1.0855963885974189e-17,2.9933818662274614e-12,1.2868753695661259e-11,6.2854528476674917e-14,6.2847039825557378e-14,5.4500716967521257e-18,5.2048786860078368e-13,2.0385794207815183e-18,2.2238743947415666e-13,1.6201207903050198e-32,1.5072837028110803e-32,1.5072882819822215e-32,2.0444485700467345e-18,6.0221346914637582e-20,2.5218129013604662e-18,9.9097373840114493e-21,3.6557689840710103e-21,1.9657475851509808e-20,4.3440380756256629e-24,4.3042076955662622e-28,2.6505024262046457e-28,6.9450601976736693e-33,3.6702022400641601e-37,1.6822788917840838e-34,4.437022192380679e-31,1.8239567959154314e-35,2.9506426656214509e-13,1.4377120906970181e-19,1.1594647573853053e-22,8.6592093709972694e-23,8.7634654506096211e-23
1.432538784716132e-12,1.2247150885391938,1.9655604984238664e-11,1.0260517437454176e-17,1.0235765109697524e-17,1.4714066146256786e-28,5.8024670017835569e-23,0.0,0.0,1.7323000308204986e-12,2.6098101284760318e-21,154.0,0.0,0.99999032429617718,1.0,18.999999998418289,4.1520799425656983e-07,2.188882287629839e-06,9.7137181351894517e-07,9.7220854097049863e-07,1.8547552169618177e-06,1.1911680636357309e-09,1.0521841063214683e-13,3.8870004975154134e-10,3.2716803596012917e-06,1.1277343890951883e-17,3.1108596257038004e-12,1.3372373099253815e-11,6.6585630147878491e-14,6.6577651656380127e-14,5.7966972584994943e-18,5.4601647555391143e-13,2.1817942398518279e-18,2.3111532318026809e-13,1.8535431189386955e-32,1.7244521124227315e-32,1.7244574532646493e-32,2.1665558106383774e-18,6.379780846033879e-20,2.5964001791222214e-18,1.0205002629570801e-20,3.8061775816064563e-21,2.0885165391102587e-20,4.7091505509930307e-24,4.7599934144906397e-28,2.9313601954591738e-28,7.8355909897579349e-33,4.1433521185375895e-37,1.8618864000436357e-34,4.9072616056437492e-31,2.0471290430873733e-35,3.0953626733684909e-13,1.494094466145051e-19,1.2279899220288726e-22,9.0437504493750862e-23,9.2579494809488548e-23
1.4871628833333763e-12,1.2247150885384015,2.0405423231480454e-11,1.1059039696931096e-17,1.1031363962082076e-17,1.6578347486513977e-28,6.491912077380479e-23,0.0,0.0,1.8160031443227975e-12,2.8377439849610226e-21,154.0,0.0,0.99998995660400936,1.0,18.999999998304183,4.3104015924655702e-07,2.1991590772380431e-06,1.0083641754237451e-06,1.0092717191439935e-06,1.9515054873801369e-06,1.2826673825443451e-09,1.092297899698702e-13,4.1122065456936168e-10,3.442342351637162e-06,1.2143619389416358e-17,3.3525975841585824e-12,1.4408436370710167e-11,7.4484334915402453e-14,7.4475312429830504e-14,6.533610365599149e-18,5.9909194883211391e-13,2.4888752063530103e-18,2.490750019727234e-13,2.4079020398590482e-32,2.2402110427256744e-32,2.2402182457311774e-32,2.4252326077070069e-18,7.1369547454411137e-20,2.7468317281149587e-18,1.0800749272758967e-20,4.1159292813252446e-21,2.3491457212961512e-20,5.507976121526187e-24,5.7874731280842695e-28,3.5645732823522562e-28,9.9044063985083125e-33,5.2437272057487541e-37,2.2671734959741475e-34,5.9674781542556419e-31,2.5621213916004697e-35,3.3962437384086775e-13,1.6101078239466005e-19,1.3729861009448064e-22,9.8384610566912915e-23,1.0299026698303624e-22
1.5363245720888962e-12,1.2247150885376668,2.1080280442141198e-11,1.1803361814252152e-17,1.1772866956739228e-17,1.839261320103299e-28,7.1572979967394695e-23,0.0,0.0,1.892445637122081e-12,3.0526502753430113e-21,154.0,0.0,0.99998962569876049,1.0,18.999999998198458,4.4528910020274952e-07,2.2073793285278373e-06,1.0416544181542237e-06,1.0426283542198143e-06,2.038946580603752e-06,1.3678425251933618e-09,1.1284000698953012e-13,4.3169058773558131e-10,3.5965834949119289e-06,1.2950020621777693e-17,3.5778936781264837e-12,1.5373735796833943e-11,8.2105728467593454e-14,8.209569051306923e-14,7.2482241516637463e-18,6.4916901081852224e-13,2.7897303725641619e-18,2.6581316926663621e-13,3.0226929663165002e-32,2.8121964850780061e-32,2.8122058263905685e-32,2.6750421172824109e-18,7.8675947746740341e-20,2.8835653561168266e-18,1.134252437721437e-20,4.4048705714430008e-21,2.6014513608654575e-20,6.3101652341440891e-24,6.8573428411070667e-28,4.2240067893174241e-28,1.2138206162962019e-32,6.4334481348285462e-37,2.6896702869074089e-34,7.0716351164306905e-31,3.1138222674500644e-35,3.6801266287492601e-13,1.7182228521331839e-19,1.5128058437320679e-22,1.0582916997281551e-22,1.1296654962226191e-22
1.5854862608444162e-12,1.2247150885369122,2.1755157347403317e-11,1.2571992521906324e-17,1.2538494483580495e-17,2.034201681246763e-28,7.8666670896574573e-23,0.0,0.0,1.969939528300494e-12,3.2769756052246476e-21,154.0,0.0,0.99998929480846199,1.0,18.999999998089883,4.5953803402094973e-07,2.2147314962611903e-06,1.0749419359748613e-06,1.0759847894747437e-06,2.1266963498317051e-06,1.4556883651862846e-09,1.1645020238062468e-13,4.5233770885212497e-10,3.751369136744877e-06,1.3781707099276043e-17,3.8105147076178374e-12,1.6370129927804841e-11,9.0229216525751459e-14,9.0218088393928986e-14,8.0133116827592718e-18,7.0144195411419614e-13,3.1148201397116282e-18,2.8309555573525272e-13,3.7673400729874063e-32,3.5049994774189652e-32,3.5050114929463441e-32,2.9415255212997663e-18,8.6464190746359395e-20,3.0214825613743365e-18,1.1889252225428144e-20,4.703418941541459e-21,2.8711531448486514e-20,7.1969666946113821e-24,8.080018118391385e-28,4.9777294838052515e-28,1.477757739150953e-32,7.840964642297094e-37,3.1730112158955651e-34,8.3337118327035811e-31,3.7611302989380893e-35,3.976457402896707e-13,1.8298455479157047e-19,1.6617502492959832e-22,1.1355050865339292e-22,1.2353107285438634e-22
1.6346479495999361e-12,1.2247150885361378,2.2430053947823905e-11,1.3364938186524793e-17,1.3328247233716618e-17,2.2432345882277377e-28,8.621427457016488e-23,0.0,0.0,2.0484849262834069e-12,3.5108820596412995e-21,154.0,0.0,0.99998896393154812,1.0,18.999999997978477,4.737869607013608e-07,2.2213072541574415e-06,1.1082267349828763e-06,1.1093410370988502e-06,2.2147221936299935e-06,1.5461988087548065e-09,1.2006037746263327e-13,4.7314982880350882e-10,3.9066417701986306e-06,1.4638621128206484e-17,4.0504606252686455e-12,1.7397600240639587e-11,9.8870711672203502e-14,9.8858415927343603e-14,8.8305946935376525e-18,7.5591786833296724e-13,3.4651501663952835e-18,3.0092215902237062e-13,4.6639224194853907e-32,4.3391629219655017e-32,4.3391782587938526e-32,3.2252317220130296e-18,9.4749596228826825e-20,3.1605019232276554e-18,1.2440614249351732e-20,5.0115525605756798e-21,3.1588190556357116e-20,8.1741122449649819e-24,9.4713013444289723e-28,5.8355104136045267e-28,1.7879465802242281e-32,9.4972321712956374e-37,3.7235445083970774e-34,9.770077163970378e-31,4.5168578874575623e-35,4.2852762164912783e-13,1.9449754887509257e-19,1.8201003847705931e-22,1.2154861323788959e-22,1.3469662853124725e-22
1.683809638355456e-12,1.2247150885353435,2.31049702439659e-11,1.418220516183834e-17,1.4142125898315014e-17,2.4669478923859547e-28,9.4229872406249679e-23,0.0,0.0,2.1280819394250495e-12,3.7545325471838079e-21,154.0,0.0,0.999988633066619,1.0,18.999999997864258,4.8803588024416419e-07,2.227188589024711e-06,1.1415088212614883e-06,1.1426971084434882e-06,2.3029949554690079e-06,1.6393677760245312e-09,1.2367053346421626e-13,4.9411559708903685e-10,4.0623499649366512e-06,1.5520705146406289e-17,4.2977313862992416e-12,1.8456128227603121e-11,1.0804611701129795e-13,1.0803257348966647e-13,9.7017938926638968e-18,8.126030664160531e-13,3.8417277388267714e-18,3.1929297696052124e-13,5.7374225204327703e-32,5.3379312964831284e-32,5.3379507314640577e-32,3.5267105299656782e-18,1.0354747797497402e-19,3.3005476227825304e-18,1.2996313798902747e-20,5.3292496474975885e-21,3.4650157638821157e-20,9.2475174596267309e-24,1.1048042774562867e-27,6.8077688581807642e-28,2.1506613816755364e-32,1.1436420784485363e-36,4.3480438579016083e-34,1.1398190458870108e-30,5.3950630771584763e-35,4.6066188220112972e-13,2.0636122569063769e-19,1.988136664528413e-22,1.2982346586886537e-22,1.4647572156756456e-22
1.732971327110976e-12,1.2247150885345304,2.3779906236397703e-11,1.5023799788706992e-17,1.4980131168600059e-17,2.7059385420227847e-28,1.0272754623220848e-22,0.0,0.0,2.2087306759963649e-12,4.0080908000457062e-21,154.0,0.0,0.99998830221242252,1.0,18.999999997747249,5.0228479264952312e-07,2.2324488269402145e-06,1.1747882008799615e-06,1.1760530140790943e-06,2.3914885587885154e-06,1.735189200983286e-09,1.272806715295083e-13,5.1522444403820914e-10,4.218447723500171e-06,1.6427901722955533e-17,4.5523269483362075e-12,1.9545695396190384e-11,1.1777132617720528e-13,1.177564519867376e-13,1.0628628963553194e-17,8.7150316691182957e-13,4.2455615041217338e-18,3.3820800755803083e-13,7.0160027127320399e-32,6.5275078260860478e-32,6.5275322868235264e-32,3.8465126601854271e-18,1.1287314377842624e-19,3.4415490569218784e-18,1.3556074631228195e-20,5.6564884711536853e-21,3.7903086315136866e-20,1.0423281315067889e-23,1.2828173153702526e-27,7.9055948079159372e-28,2.5727939397363386e-32,1.3696133579039691e-36,5.0537219195614027e-34,1.3236635993749826e-30,6.4111275560794284e-35,4.9405170352397931e-13,2.1857554392976625e-19,2.1661388520190347e-22,1.3837504531315792e-22,1.588805763455924e-22
1.782133015866496e-12,1.2247150885336973,2.445486192569281e-11,1.5889728395149639e-17,1.5842263735853285e-17,2.9608125841668771e-28,1.1172137828474823e-22,0.0,0.0,2.2904312441737597e-12,4.2717213740688557e-21,154.0,0.0,0.99998797136783879,1.0,18.999999997627452,5.1653369791758338e-07,2.237153549962785e-06,1.2080648798936438e-06,1.2094087638489548e-06,2.4801796809920979e-06,1.8336570314495092e-09,1.3089079272398271e-13,5.3646652705057354e-10,4.3748939062542987e-06,1.7360153557878498e-17,4.8142472712466874e-12,2.0666283269107785e-11,1.2806222334170973e-13,1.2804593286190894e-13,1.1612818565154838e-17,9.3262316747840765e-13,4.677661235651252e-18,3.576672489869832e-13,8.5312986847634221e-32,7.9373276275550084e-32,7.9373582160208289e-32,4.1851897283923817e-18,1.2274189545276034e-19,3.5834404791997255e-18,1.4119639505557437e-20,5.9932473501789556e-21,4.1352617147248948e-20,1.1707685760477403e-23,1.4830736230216953e-27,9.140769393184649e-28,3.0618926773484215e-32,1.6317632763380673e-36,5.8482437707710016e-34,1.5305157334437077e-30,7.5818370421315808e-35,5.2869991519708066e-13,2.3114046273357257e-19,2.3543860615899278e-22,1.4720332782078463e-22,1.7192314297443884e-22
1.831294704622016e-12,1.2247150885328448,2.5129837312429437e-11,1.6779997296373515e-17,1.6728524291413707e-17,3.2321851663375145e-28,1.2122545120993549e-22,0.0,0.0,2.373183752028645e-12,4.5455896487876337e-21,154.0,0.0,0.99998764053186651,1.0,18.99999999750489,5.3078259604847595e-07,2.2413614164174509e-06,1.2413388643440091e-06,1.2427643669193015e-06,2.5690474617337313e-06,1.9347652290407062e-09,1.3450089803978296e-13,5.5783268050977443e-10,4.5316517168233761e-06,1.8317403481843548e-17,5.0834923169840341e-12,2.1817873384254441e-11,1.3893468322199148e-13,1.3891688810403246e-13,1.265608033277418e-17,9.9596751065455786e-13,5.1390376262818124e-18,3.7767069957200522e-13,1.0318730324987022e-31,9.6003469729442343e-32,9.6003849919591937e-32,4.5432942472202518e-18,1.3316902883833104e-19,3.7261606652775257e-18,1.4686768874766892e-20,6.3395046528858762e-21,4.5004377669708593e-20,1.3107195289409164e-23,1.7075921167606866e-27,1.0525785264501541e-27,3.6262028761708148e-32,1.9346073260110018e-36,6.7397403395088732e-34,1.7624691621741256e-30,8.9254639984021141e-35,5.6460903208828515e-13,2.4405594167829876e-19,2.5531567602906207e-22,1.5630828778193084e-22,1.856151034104712e-22
1.880456393377536e-12,1.2247150885319733,2.5804832397190237e-11,1.7694612794803596e-17,1.7638913526677952e-17,3.5206805383055431e-28,1.312538480632287e-22,0.0,0.0,2.4569883075177707e-12,4.8298618274717219e-21,154.0,0.0,0.99998730970360949,1.0,18.999999997379579,5.4503148704231803e-07,2.2451248914166721e-06,1.2746101602586939e-06,1.2761198318258705e-06,2.6580732431264316e-06,2.0385077691419858e-09,1.3811098840079584e-13,5.793143692324446e-10,4.6886882438349012e-06,1.9299594455865844e-17,5.3600620494443399e-12,2.3000447294703321e-11,1.5040457108839855e-13,1.5038518025541237e-13,1.3760130878918293e-17,1.0615401424333541e-12,5.6307021072665828e-18,3.9821835777984263e-13,1.2417830680239233e-31,1.1553349408231695e-31,1.1553396391067369e-31,4.9213796224508507e-18,1.4416983380877782e-19,3.8696526019729696e-18,1.5257239668416035e-20,6.6952387971506083e-21,4.8863982419527368e-20,1.4628456512428269e-23,1.9585094851905876e-27,1.207386692274946e-27,4.2747080911655591e-32,2.2830744026919964e-36,7.736821799788354e-34,2.0217403779137437e-30,1.0461852728098849e-34,6.0178128756089766e-13,2.57321940761781e-19,2.7627287696605477e-22,1.6568989821634232e-22,1.99967877438501e-22
