Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64),S(3721)
1.334020650242286e-07,0.3647514127478908,1.995988526743219e-06,8.0932325457582288e-06,9.7609402631368072e-05,1.8585901212498404e-07,0.00025183738703466949,0.0,0.0,0.0025160565948458128,0.0043967610994519084,154.0,0.0,0.63357583323377287,0.99996296395641382,18.972451579370055,0.013436695864620301,4.3225244556607079e-07,0.030197955047601619,0.06217570679481111,0.052347372702707208,0.0058186942434915291,2.7311061789278524e-08,0.00017649972727726751,0.087434593941588659,6.5121789898512205e-11,0.046465742530679789,3.5906717924987313e-05,0.03126415265038477,0.024756882140021433,1.0378490712211421e-05,8.4619334765911343e-06,6.3300673739875412e-06,0.022680741557392959,0.00014455741450762564,0.0013428772571331318,0.0016599440109740964,0.013999372479450854,1.0830018449910929e-06,1.3669010971918165e-12,3.4444085216727155e-11,8.7222506872508798e-10,1.3717193971090794e-05,0.00023005427515237819,2.7917860335276548e-05,3.4298336101257451e-05,9.4541002424455796e-06,2.3408385839016133e-05,1.9079376787694127e-11,2.217530748692246e-05,3.5902442715875559e-05,4.9432834734107418e-06,4.6919377984926332e-07,9.0396011193704138e-08,2.4730479704889998e-10,7.6014385147738408e-10,2.1858152344975293e-06,1.428242188853415e-15,8.195288377494205e-16,1.0921492509438859e-06,2.2678853755780615e-11,6.6507187587657117e-08,2.0156534322710591e-12,1.1477085148090973e-13,1.5507169457419141e-11,6.5918132672639502e-07,5.5866146152558243e-08,1.1099457272869243e-07,0.00014868634670615855,7.9505939215911545e-08,8.5653094907483569e-07,9.1856685200921277e-07,8.4137305858863584e-09,1.8420330673663339e-10,8.4152016733199065e-06,2.7278418714442458e-08,4.8871969324920565e-11,6.8290781935575007e-07,4.8941554987921512e-07,5.8111338045611393e-08,6.2646183897308308e-09,8.4735046219407548e-07,6.0277798687861971e-07,9.9697365590645798e-08,8.8229407747717834e-13,4.3247774754033261e-13,8.783354365493301e-06,3.4207617362684463e-12,2.3559209420086126e-08,2.9708542513254824e-08,1.4277750534936924e-12,2.1656777292341054e-11,7.1689951940492717e-14,9.6132966208035903e-06,9.7320918724691365e-06,7.8139401500409066e-06,9.8767149435718009e-06
1.3420199127479651e-07,0.3647515380019582,1.9981743809197105e-06,8.278016094623104e-06,9.8594003680160558e-05,1.8791540217288512e-07,0.00025638587917601181,0.0,0.0,0.0025193967622918019,0.0044459837273353705,154.0,0.0,0.63202632328545816,0.99996232125631102,18.972290729871204,0.013486001580658725,4.3131796512510587e-07,0.03012453149517454,0.062209454714551776,0.052586625123139226,0.0058045028882733711,2.7325643771241602e-08,0.00017659396984520185,0.087860817402755323,6.4962962340550366e-11,0.046800934156278333,3.5819554571870573e-05,0.031480220588541913,0.024862698871423141,1.0422758941869149e-05,8.503419398668143e-06,6.3570677529396395e-06,0.022899854474875535,0.00014588750518385309,0.001364948949505611,0.0016899703334412187,0.014111336546531,1.0934842341793139e-06,1.3676309689047729e-12,3.4776416466178314e-11,8.7923785627214062e-10,1.3837376034976879e-05,0.00023360910842071627,2.8349507044277674e-05,3.4837088410364267e-05,9.6037026476306067e-06,2.3965954629912861e-05,1.9379072360369579e-11,2.2703098149894556e-05,3.6755857997665147e-05,4.9660115771911765e-06,4.7881794764805121e-07,9.2250155606998622e-08,2.5237756216827277e-10,7.7674001401172639e-10,2.2335769327211984e-06,1.4575373672711034e-15,8.3633848229223738e-16,1.1209262354806507e-06,2.3276417849224804e-11,6.8005106253997606e-08,2.0610331278496489e-12,1.1735579618714168e-13,1.5856292556656921e-11,6.7976650972657872e-07,5.7288086137278085e-08,1.1452290660943716e-07,0.00015089230785197039,8.0695544182677237e-08,8.7038883545384016e-07,9.334362764664203e-07,8.5497879190014891e-09,1.8718513196705889e-10,8.6192167866989031e-06,2.7940446999665214e-08,5.0231490997868975e-11,7.0736780774160509e-07,5.0486642196188858e-07,5.9549829154709491e-08,6.4197946685242371e-09,8.7541569386020948e-07,6.2361835446081836e-07,1.0059461364275394e-07,8.9022661318831464e-13,4.3636607230609761e-13,8.9235584780681725e-06,3.5390327091907384e-12,2.4541805546993112e-08,3.095875751564892e-08,1.4873108921688622e-12,2.2559831332533553e-11,7.4679961874562998e-14,9.7401774119077185e-06,9.9209666867354525e-06,7.9559571927601471e-06,1.0061642398488121e-05
1.3500191752536443e-07,0.36475166235185813,2.0003101435749441e-06,8.4652625380222036e-06,9.9578507047609318e-05,1.8997535382300076e-07,0.00026097582447534334,0.0,0.0,0.0025226571059126851,0.0044952492781210694,154.0,0.0,0.63048252209733047,0.99996167245992329,18.972130310384934,0.013535022692157896,4.3038700527273558e-07,0.030050635307054076,0.062241449941446536,0.05282516890438628,0.005790220823748516,2.7339457982248328e-08,0.00017668324935027368,0.08828611857183552,6.4803120384211206e-11,0.047135482546246089,3.5731825997333628e-05,0.031695761653576286,0.024967275632596646,1.0466506920535424e-05,8.5448154367742309e-06,6.3837508132768484e-06,0.02311899457230554,0.00014720848068883055,0.0013871336222557181,0.0017202370658348297,0.014222921104159672,1.1039680230944551e-06,1.3683223851721747e-12,3.5108783596878761e-11,8.8622748611891492e-10,1.395732438954255e-05,0.00023718701071994959,2.8783956959371855e-05,3.5379432046703502e-05,9.7543132566330154e-06,2.4531871791641304e-05,1.9680765706583494e-11,2.323906528560919e-05,3.7621473453706041e-05,4.9886723286154243e-06,4.8854783937745775e-07,9.4124657895687185e-08,2.575060531234888e-10,7.9353753314304819e-10,2.2819188045928677e-06,1.4871541967845518e-15,8.5333269102057638e-16,1.1501913736781794e-06,2.3884118626175987e-11,6.9522018133592532e-08,2.106987697754079e-12,1.1997351731041183e-13,1.6209838385554711e-11,7.008173655836323e-07,5.8733313173771063e-08,1.1813216944021632e-07,0.0001531075189308643,8.1890284385822527e-08,8.8432198561123684e-07,9.4838644693192159e-07,8.6865824787564149e-09,1.9018314962599063e-10,8.8262793545199935e-06,2.861237494233114e-08,5.1616374628168892e-11,7.3250517157861974e-07,5.2067011356197793e-07,6.1010408792152769e-08,6.577355089464092e-09,9.0417220384694658e-07,6.4498471730847903e-07,1.0149089427514165e-07,8.981504848136996e-13,4.4025014855604679e-13,9.0650180602326125e-06,3.6602888148418857e-12,2.5556635017204825e-08,3.2251277976670156e-08,1.5487991449780639e-12,2.3492500156518417e-11,7.7768056887242427e-14,9.8675627681910625e-06,1.0111822067627928e-05,8.0995078246162374e-06,1.0248647416922604e-05
1.3580184377593234e-07,0.36475178580332474,2.0023965803367062e-06,8.6549714808529487e-06,0.00010056287296111559,1.9203876136558029e-07,0.00026560710146979118,0.0,0.0,0.0025258394491066627,0.0045445549781954033,154.0,0.0,0.62894439968656679,0.99996101756929123,18.971970322831599,0.013583760452779897,4.2945952124416222e-07,0.029976284716267267,0.062271718639010133,0.053063006597302245,0.0057758515648426512,2.7352513625206268e-08,0.00017676762830570009,0.088710500882380999,6.4642302213375407e-11,0.047469380497992597,3.5643553947246889e-05,0.031910772505886989,0.025070619652820671,1.050973759442628e-05,8.5861219259859875e-06,6.41011836322348e-06,0.023338151523628475,0.00014852021171733512,0.0014094284536618508,0.0017507419478207003,0.014334121901893572,1.1144527158947537e-06,1.3689758566611988e-12,3.5441170913090169e-11,8.9319369068438814e-10,1.4077033967581776e-05,0.00024078780303810781,2.9221188333199168e-05,3.5925339669525057e-05,9.9059244316097635e-06,2.5106171780886722e-05,1.9984441617215131e-11,2.3783255572788026e-05,3.8499316818611363e-05,5.011265970416009e-06,4.9838322282248454e-07,9.6019472995419394e-08,2.6269014752672779e-10,8.1053619888570024e-10,2.3308402527441431e-06,1.5170919653912742e-15,8.7051105537821475e-16,1.179947346924296e-06,2.4502011766624462e-11,7.1057911430104453e-08,2.1535167739038638e-12,1.2262399449371915e-13,1.6567804112086194e-11,7.2233994511586946e-07,6.0201959389596426e-08,1.2182340196336135e-07,0.00015533178379029946,8.3090053828488688e-08,8.9832913296045463e-07,9.6341600135019252e-07,8.8241018141617501e-09,1.9319708657336471e-10,9.0363989748245183e-06,2.9294233755233769e-08,5.3026795101845173e-11,7.5833247324242238e-07,5.3683120463772793e-07,6.249315412344124e-08,6.7373079763603874e-09,9.3363053569503517e-07,6.6688468975624241e-07,1.0238616457596566e-07,9.060652929633991e-13,4.4412978276705487e-13,9.207731727329043e-06,3.7845732675034816e-12,2.6604438632452987e-08,3.3587153301544372e-08,1.612284659029821e-12,2.4455464021175385e-11,8.0956491215610412e-14,9.9954474514605355e-06,1.030465569981374e-05,8.2445941944053533e-06,1.0437733363712839e-05
1.3652177740144345e-07,0.36475189614622994,2.0042328234413359e-06,8.8278143083388668e-06,0.00010144865273702744,1.9389869669014883e-07,0.0002698104874260476,0.0,0.0,0.0025286383459193701,0.0045889621889873486,154.0,0.0,0.62756492026966781,0.99996042295899956,18.971826704842471,0.013627383203576251,4.2862774039514156e-07,0.029908995410798674,0.062297505608360212,0.05327645891320866,0.0057628475218710765,2.7363624553549258e-08,0.00017683943822158603,0.089091662160748458,6.44967630756114e-11,0.047769326735179293,3.5563662010873541e-05,0.032103826285325598,0.025162581378668527,1.054820547516658e-05,8.6232214774566344e-06,6.4335809612667523e-06,0.023535398809266181,0.00014969276361542715,0.0014295856546838518,0.0017783980763259512,0.01443387111464221,1.1238893097988722e-06,1.3695319930726314e-12,3.574032406186448e-11,8.9944303230990052e-10,1.4184564362579459e-05,0.00024404793887213187,2.9617056711027968e-05,3.64196810893799e-05,1.0043223644591336e-05,2.5630236887537876e-05,2.0259432430154515e-11,2.4280095725282425e-05,3.9299852516662872e-05,5.0315430689289046e-06,5.0732506311910751e-07,9.7742135178024808e-08,2.6740326791351406e-10,8.2600678644584375e-10,2.3753645469495897e-06,1.5443097460715041e-15,8.8612868405405816e-16,1.2071495601823898e-06,2.5066875194647201e-11,7.2456432893851452e-08,2.1958837838293544e-12,1.250374103468746e-13,1.689374949781062e-11,7.4211859376036364e-07,6.1543872111886062e-08,1.2521645461986354e-07,0.00015734120223856313,8.4174059347687502e-08,9.109977907760703e-07,9.7700935273742219e-07,8.9484786554209874e-09,1.9592301604446108e-10,9.2281280430246071e-06,2.9916422393298603e-08,5.4318153941875809e-11,7.8217739570082432e-07,5.5168554764820047e-07,6.3846638123058402e-08,6.8833177702486426e-09,9.6075183519634124e-07,6.870571892603345e-07,1.0319100971769972e-07,9.1318056899478637e-13,4.4761750748915749e-13,9.3372450783016238e-06,3.8990541989444586e-12,2.7576273659144849e-08,3.482738889429134e-08,1.6711667457334407e-12,2.5348602051716863e-11,8.3913755455864004e-14,1.0110966334441602e-05,1.0479895359107667e-05,8.3764867024856519e-06,1.0609692604945821e-05
1.3724171102695456e-07,0.36475200577026934,2.0060302659040725e-06,9.0026502430814315e-06,0.00010233426228482821,1.9576127166862058e-07,0.00027404716091106862,0.0,0.0,0.0025313767898095438,0.0046333977766895955,154.0,0.0,0.62618999501011985,0.99995982341597411,18.971683439451773,0.013670778356043536,4.2779875674341662e-07,0.029841365199169006,0.062321933530919804,0.053489343194559162,0.0057497780865687137,2.7374139358801081e-08,0.00017690739542315206,0.089472084407000191,6.4350492284689746e-11,0.048068735465630001,3.5483362252032203e-05,0.03229644573819955,0.025253556052167826,1.0586259214980589e-05,8.6602490060066575e-06,6.4567909646069504e-06,0.023732644276518482,0.0001508576418294802,0.0014498277403925759,0.0018062435868629564,0.014533303275446923,1.1333258929713684e-06,1.3700582872002029e-12,3.6039470152369722e-11,9.0567300767202146e-10,1.4291893869605234e-05,0.00024732633942598317,3.0015144517418885e-05,3.6916867123040713e-05,1.0181321519588353e-05,2.6161143245076447e-05,2.0536005636929539e-11,2.47836671467827e-05,4.0110332448818725e-05,5.0517661794712585e-06,5.1635197166329307e-07,9.9481176987546071e-08,2.7216122677865323e-10,8.4163992928112918e-10,2.4203572333901496e-06,1.5717863221761603e-15,9.0189481017454955e-16,1.2347533588862101e-06,2.564007768663717e-11,7.3870306051704874e-08,2.2387154211585488e-12,1.2747731848021845e-13,1.7223269441156064e-11,7.6228865673263281e-07,6.2904953668314787e-08,1.2867750191747554e-07,0.00015935765573138488,8.5261977162621229e-08,9.2372444956423894e-07,9.9066492252593982e-07,9.0734235278271604e-09,1.9866142250604043e-10,9.4223472638103933e-06,3.0546700367124632e-08,5.5630470960033276e-11,8.0660069640752928e-07,5.6683643005273472e-07,6.5218188928960187e-08,7.031277605876508e-09,9.8845791553805614e-07,7.0767361566016839e-07,1.0399497364770973e-07,9.2028795746442528e-13,4.5110136551502698e-13,9.4677719774485451e-06,4.0160545112411024e-12,2.8575975962745902e-08,3.6104390148751554e-08,1.7317367299035893e-12,2.6267342606948447e-11,8.6955818968229711e-14,1.022688181013841e-05,1.0656733563374825e-05,8.5096263104991817e-06,1.0783342342513024e-05
1.3796164465246567e-07,0.3647521146798005,2.0077894427806871e-06,9.1794781515029919e-06,0.000103219674752749,1.9762641209881318e-07,0.00027831702952014548,0.0,0.0,0.0025340560367957668,0.00467785983496032,154.0,0.0,0.62481960250811064,0.99995921894212958,18.971540527869173,0.013713946811502847,4.2697255019303198e-07,0.029773406539172886,0.062345020729899815,0.053701661274111738,0.0057366456601590111,2.7384065566000303e-08,0.0001769715486403651,0.089851770086049651,6.4203516463631847e-11,0.048367601839692992,3.5402669529053927e-05,0.032488628693674151,0.025343549254849256,1.0623901141155728e-05,8.6972047521785925e-06,6.4797497945037881e-06,0.023929880789597544,0.00015201476448033292,0.0014701526540437321,0.0018342767951736838,0.014632415595707599,1.1427621227403332e-06,1.3705551225406656e-12,3.6338598364659296e-11,9.1188344078685853e-10,1.4399019090528204e-05,0.00025062287360398016,3.041543582602927e-05,3.7416877718938311e-05,1.0320212452016777e-05,2.6698914227973051e-05,2.0814150083285616e-11,2.529400262879433e-05,4.0930773996302864e-05,5.0719354764395593e-06,5.2546375824795727e-07,1.0123656153595986e-07,2.7696392387189636e-10,8.5743542781161542e-10,2.4658177423819826e-06,1.5995211108822932e-15,9.1780909931274476e-16,1.2627605880218574e-06,2.6221657554406588e-11,7.5299517588276784e-08,2.2820112743901019e-12,1.299436959154724e-13,1.7556360776277098e-11,7.8285454989176712e-07,6.42852966116258e-08,1.322073000328326e-07,0.00016138100445926468,8.6353731654545859e-08,9.3650819814857174e-07,1.0043817309126196e-06,9.1989274760241338e-09,2.014121094733851e-10,9.619062859292799e-06,3.1185087907915951e-08,5.6963869455650651e-11,8.3161171399990454e-07,5.8228718739482325e-07,6.6607857047746474e-08,7.1811929298841795e-09,1.0167565349704853e-06,7.2873950353537368e-07,1.0479802804095161e-07,9.2738720370395418e-13,4.5458123252561941e-13,9.599311296389398e-06,4.1356056153045089e-12,2.9604102456208836e-08,3.7418953137958057e-08,1.7940283248317215e-12,2.7212197061950093e-11,9.0084376421840908e-14,1.0343190244865589e-05,1.0835168371204778e-05,8.6440144419067538e-06,1.0958684813026072e-05
1.3868157827797679e-07,0.3647522228793968,2.0095108821297399e-06,9.3582966388921346e-06,0.00010410486393559439,1.9949404466890727e-07,0.00028261999971733855,0.0,0.0,0.0025366773203037481,0.0047223464929378543,154.0,0.0,0.62345372150603307,0.99995860953950921,18.971397971241881,0.013756889467344194,4.2614911277334468e-07,0.029705131634785869,0.062366785292344379,0.053913414976268483,0.0057234525948117974,2.7393411539106641e-08,0.00017703195216815592,0.090230721650928561,6.4055862114929261e-11,0.048665921129883175,3.5321598397636715e-05,0.032680373060684789,0.025432566657480962,1.0661133662832533e-05,8.7340889553541841e-06,6.5024589193692849e-06,0.024127101333447771,0.00015316405348958449,0.0014905583403958366,0.0018624960069188908,0.0147312053809755,1.1521976622245816e-06,1.3710229150532549e-12,3.6637698085722127e-11,9.1807416134060669e-10,1.4505936717371014e-05,0.00025393741017723748,3.0817914694419057e-05,3.791969279647061e-05,1.0459890828277582e-05,2.7243572664926479e-05,2.1093854598864514e-11,2.5811134573049634e-05,4.1761193668482322e-05,5.0920511334342573e-06,5.3466022638312801e-07,1.0300825072101633e-07,2.8181125562223311e-10,8.733930683874191e-10,2.5117454636316569e-06,1.6275135101791468e-15,9.3387120603468565e-16,1.2911730582931061e-06,2.6811652397887219e-11,7.6744052758055411e-08,2.3257708883478603e-12,1.3243651720646729e-13,1.7893020001370142e-11,8.0382068986429539e-07,6.5684992324624232e-08,1.3580660417301869e-07,0.00016341110965678766,8.7449247748537336e-08,9.4934812959774411e-07,1.0181588026775085e-06,9.324981584897644e-09,2.0417488138133241e-10,9.8182808104967951e-06,3.1831604462026889e-08,5.8318473262901447e-11,8.5721984210817702e-07,5.9804115350861388e-07,6.8015691195321717e-08,7.3330689953513904e-09,1.0456554728641477e-06,7.502603804243742e-07,1.0560014546585018e-07,9.3447806908285474e-13,4.5805699117306961e-13,9.7318618716023516e-06,4.2577388821191988e-12,3.0661215274170402e-08,3.8771883721290705e-08,1.8580755595220916e-12,2.8183681580666749e-11,9.330113837525688e-14,1.0459888061542477e-05,1.1015197765372045e-05,8.779652476941007e-06,1.113572218765701e-05
1.394015119034879e-07,0.36475233037336324,2.0111951051566975e-06,9.5391040525012899e-06,0.00010498980425971935,2.0136409695075301e-07,0.0002869559768785135,0.0,0.0,0.0025392418514503809,0.0047668559147104285,154.0,0.0,0.62209233088729299,0.99995799521027995,18.971255770669757,0.013799607217050539,4.2532842221000144e-07,0.029636552440910416,0.062387245085646637,0.054124606117143967,0.0057102011946153133,2.7402184447722765e-08,0.00017708865203140337,0.090608941542888718,6.3907554717616481e-11,0.048963688728642853,3.5240163116568783e-05,0.0328716768261888,0.025520614015741201,1.0697959171845815e-05,8.7709018537627803e-06,6.5249197997921057e-06,0.024324299012195481,0.00015430543452042968,0.0015110427464050829,0.0018908995183933926,0.014829670029075469,1.1616321802594874e-06,1.371462028968974e-12,3.693675885599499e-11,9.2424500498595713e-10,1.4612643530656499e-05,0.00025726981781084733,3.1222565167197581e-05,3.8425292250371336e-05,1.0600351027011635e-05,2.7795140841676877e-05,2.1375107999529891e-11,2.6335094992149144e-05,4.2601607115364784e-05,5.1121133232653304e-06,5.4394117344990987e-07,1.0479620526325368e-07,2.8670311524055836e-10,8.8951262360011921e-10,2.5581397471342018e-06,1.6557628994600965e-15,9.5008077423258675e-16,1.319992546330588e-06,2.7410099109464902e-11,7.8203895415434224e-08,2.3699937659729992e-12,1.3495575449083487e-13,1.8233243292372531e-11,8.2519149367167755e-07,6.7104131030797366e-08,1.3947616849017299e-07,0.0001654478336199945,8.8548450923442808e-08,9.6224334141487977e-07,1.0319951673871817e-06,9.451576985894582e-09,2.0694954362396947e-10,1.0020006859293436e-05,3.2486268697140286e-08,5.9694400675616047e-11,8.8343452829248194e-07,6.1410166017884514e-07,6.9441738310073295e-08,7.486910863143081e-09,1.075162528887798e-06,7.7224176587102154e-07,1.0640129936696979e-07,9.4156031335090133e-13,4.6152852434314388e-13,9.8654225056230861e-06,4.3824856372782818e-12,3.174788171678203e-08,4.0163997530621067e-08,1.9239127750280882e-12,2.9182317060330343e-11,9.6607831105541117e-14,1.057697173875392e-05,1.1196819654947237e-05,8.9165417535655574e-06,1.1314456573573948e-05
1.40121445528999e-07,0.3647524371665496,2.0128426263409162e-06,9.7218984844325425e-06,0.00010587447076965276,2.0323649739365029e-07,0.00029132486532922416,0.0,0.0,0.0025417508193105358,0.0048113862988317215,154.0,0.0,0.6207354096752109,0.99995737595673018,18.971113927188419,0.013842100950219503,4.2451047550003654e-07,0.029567680667673544,0.062406417742294856,0.054335236504604985,0.0056968937163851497,2.7410392837512219e-08,0.0001771417036789528,0.09098643219145916,6.3758619881594019e-11,0.049260900146349686,3.5158377652821028e-05,0.033062538053614643,0.025607697166070174,1.073438016443382e-05,8.8076436844888894e-06,6.5471339560686329e-06,0.024521467047733187,0.00015543883692215382,0.0015316038218362049,0.001919485617161094,0.014927807028423024,1.1710653513297911e-06,1.3718728848695609e-12,3.7235770432064248e-11,9.3039581271348986e-10,1.4719136397923351e-05,0.0002606199650875649,3.1629371278913021e-05,3.8933655954547605e-05,1.0741587420198181e-05,2.8353640503717258e-05,2.1657899089636647e-11,2.6865915510266025e-05,4.3452029139081024e-05,5.1321222179572946e-06,5.5330639084866217e-07,1.0660038472832686e-07,2.9163939276940592e-10,9.0579385256342364e-10,2.6049999039814823e-06,1.6842686398663667e-15,9.6643743733022298e-16,1.3492207948950474e-06,2.8017033878211711e-11,7.9679028041876029e-08,2.4146793680350407e-12,1.3750137753704587e-13,1.857702650084073e-11,8.4697137840127968e-07,6.8542801804293451e-08,1.4321674600603599e-07,0.00016749103972067608,8.9651267220226954e-08,9.7519293570956637e-07,1.0458898595652238e-06,9.5787048527284258e-09,2.0973590259021298e-10,1.0224246510224489e-05,3.3149098508172202e-08,6.1091772082067065e-11,9.1026527305033082e-07,6.3047203683942324e-07,7.088604356532951e-08,7.6427234032701019e-09,1.1052855222660253e-06,7.946891705745995e-07,1.072014640426626e-07,9.4863371649399725e-13,4.6499572345202054e-13,9.9999919681028574e-06,4.5098771562303568e-12,3.2864674196728867e-08,4.1596119955217582e-08,1.9915746215600967e-12,3.0208629087615321e-11,1.0000619644704197e-13,1.0694437809884566e-05,1.1380031877167834e-05,9.0546835683238118e-06,1.1494890015215319e-05
