Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800)
6.495152198270524e-11,0.6462364558044558,7.0557146081102751e-17,1.5035006541927903e-22,1.2936471141786637e-22,2.0081476728397562e-33,3.3829929999013274e-26,0.0,0.0,1.6211622126340256e-13,7.1768462950536361e-22,154.0,0.0,0.99999977072947732,1.0,18.999999992374406,4.1060682967058367e-08,1.658499346788215e-11,8.6795985116532864e-08,9.2775246644674143e-08,5.8763450144720289e-10,6.8023315621464509e-09,1.2970417489076804e-13,8.2298238992608064e-10,4.075536334088343e-10,3.6202205787186774e-16,1.2651642837683074e-12,4.3250025061525093e-14,5.0306989777807754e-16,5.0234747349975521e-16,4.2389742950985685e-19,8.2269613287339793e-18,2.9852684732520456e-19,8.2154806978478431e-14,9.1642526302954642e-35,9.0007567388739745e-35,9.0007572798890051e-35,4.6887000965728445e-17,2.2123369307223936e-21,2.5955753048880572e-17,5.5857094078415592e-22,1.4154247655706108e-24,1.9703703047309037e-23,5.2220510182995206e-26,4.0252141690650045e-28,9.7353535656685132e-31,2.3001689456914265e-33,1.3557019111403227e-36,1.447918038234464e-37,4.7364349431234783e-31,3.061817953260048e-39,1.186172075145293e-17,3.1003739245262702e-24,1.6052288430859932e-25,4.9330469246111748e-29,4.04845464273563e-30,2.4328632876214548e-27,1.2992540188080262e-32,7.2117569122373556e-33,8.2423974965795184e-31,4.0126699131898668e-36,1.9791162191967348e-32,1.3989327158413041e-36,2.9636207609850132e-40,1.042164310736104e-35,1.0817450444162891e-36,1.0813009479104402e-36,4.4409650584886672e-40,1.4872767025887956e-27,4.3975929311733872e-33,5.4535721092427576e-35,3.7708349829459921e-36,6.0205950373113143e-37
7.028351408571776e-11,0.6462364558000531,7.6424939515414372e-17,1.7806383575013684e-22,1.5159543935768664e-22,2.7496673809608234e-33,4.2888534454495782e-26,0.0,0.0,1.8938874519981832e-13,9.1462608931988279e-22,154.0,0.0,0.99999975190818646,1.0,18.99999999118214,4.443140960869316e-08,1.6584993234836834e-11,9.3360325848618181e-08,1.0038597596636246e-07,6.3665721179992892e-10,7.9216396681259259e-09,1.403444293610359e-13,8.9589783103512899e-10,4.4155331170043782e-10,4.215930047192456e-16,1.4812739820806778e-12,5.0390023000780716e-14,6.3501672251751716e-16,6.3410092251337752e-16,5.358815105025651e-19,9.655621991795871e-18,3.7991849157167264e-19,9.6188696267160493e-14,1.5815363568748189e-34,1.5533213584728251e-34,1.5533214595831365e-34,5.9466356731698238e-17,2.7989471014821976e-21,2.8255419608846384e-17,6.0877016793150881e-22,1.6552998895356398e-24,2.4999992421251498e-23,7.181886149816287e-26,6.0019325631434846e-28,1.4515807409134929e-30,3.7183728486247228e-33,2.204321463203196e-36,2.1590706678048865e-37,7.0638986205633384e-31,4.9447551088687453e-39,1.3921540826293551e-17,3.6171886845152911e-24,2.0260786154013759e-25,5.7836749774891849e-29,4.7479624357759907e-30,3.0741011457456701e-27,1.6398890863876138e-32,9.1025229017940543e-33,1.1276051152936424e-30,5.490800365672714e-36,2.7075254995642331e-32,1.9140709386090495e-36,4.054409990230068e-40,1.4275098780080028e-35,1.6019771934381986e-36,1.6012653472103672e-36,7.118462278314019e-40,2.0656289955193122e-27,6.0700487040938724e-33,8.1177962537505274e-35,6.093658776356503e-36,9.6173125915101931e-37
7.561550618873028e-11,0.6462364557953607,8.2304189045556931e-17,2.0842052380063748e-22,1.7560938062798808e-22,3.6794141195339723e-33,5.3439692742207482e-26,0.0,0.0,2.1872689425210398e-13,1.1456075919848095e-21,154.0,0.0,0.9999997330868835,1.0,18.999999989911434,4.7802132952435354e-08,1.6584994335383727e-11,9.9846225804164188e-08,1.0799670384159981e-07,6.8567992025414981e-10,9.1193867684877932e-09,1.509846818073215e-13,9.6881332495815015e-10,4.7555298874850216e-10,4.8533864372228028e-16,1.7144135152554844e-12,5.8035824173120491e-14,7.878187443015166e-16,7.8667838929352782e-16,6.6568604473270396e-19,1.1198486671510663e-17,4.7466896045686674e-19,1.1132863855747332e-13,2.6213516576716308e-34,2.5745870625020452e-34,2.5745872429474195e-34,7.4122869441968816e-17,3.480364940125433e-21,3.0555087834639752e-17,6.5908431950328742e-22,1.9126825288494793e-24,3.1152943402482843e-23,9.6427792011257181e-26,8.6849100810852045e-28,2.100403592886753e-30,5.7987015541516747e-33,3.4573521293264737e-36,3.1243309872118375e-37,1.02237337340019e-30,7.7001803940879695e-39,1.6146009286794268e-17,4.171844512860484e-24,2.5134293923078906e-25,6.6987223003146044e-29,5.5044271576203139e-30,3.8177065422306516e-27,2.0343505478416374e-32,1.1292064429660097e-32,1.5074203390611172e-30,7.3417196853173057e-36,3.6194926840550352e-32,2.559084733303563e-36,5.4200844734421816e-40,1.9103800493895935e-35,2.3048988099756134e-36,2.3037966355775008e-36,1.10217439811215e-39,2.7992640122240032e-27,8.1757195985517466e-33,1.1720419528621377e-34,9.4940217420489104e-36,1.4812620314678472e-36
8.09474982917428e-11,0.6462364557903836,8.8194891094479355e-17,2.4148190553719644e-22,2.0141154793896734e-22,4.8267122900771269e-33,6.5598675395799054e-26,0.0,0.0,2.5012016293067569e-13,1.413608182066368e-21,154.0,0.0,0.99999971426556833,1.0,18.999999988563612,5.1172852998288127e-08,1.6584993475654678e-11,1.0625500553886795e-07,1.1560743032225173e-07,7.3470262870350263e-10,1.0394252324215967e-08,1.6162493230203744e-13,1.0417288199093586e-09,5.095526658663946e-10,5.5318869295149336e-16,1.9645828794894874e-12,6.6179725743272085e-14,9.628918034524555e-16,9.6149355324667728e-16,8.1452908592684414e-19,1.285552454373741e-17,5.8372111613749037e-19,1.2757466323041997e-13,4.1958524287924353e-34,4.121000476521094e-34,4.1210007859525682e-34,9.101674125984621e-17,4.2634993467696373e-21,3.2854756092890598e-17,7.0951336387431738e-22,2.1873214544445136e-24,3.822200371676395e-23,1.2681754615243852e-25,1.224662834538053e-27,2.9617015730346096e-30,8.7670341609884894e-33,5.256899684408209e-36,4.4057553364776402e-37,1.4419549237729981e-30,1.1620976697471622e-38,1.8535080338807115e-17,4.763956325608562e-24,3.0717988877464118e-25,7.6775312513963541e-29,6.3181171285211599e-30,4.6708609026894075e-27,2.4862951137873525e-32,1.3800678954333071e-32,1.975395067283435e-30,9.6225689276326334e-36,4.7431312535775515e-32,3.3538745149184177e-36,7.102746444175348e-40,2.505772043106013e-35,3.2346132476583028e-36,3.2329570151847744e-36,1.6562324735276647e-39,3.7140945279422112e-27,1.0782078467708641e-32,1.648331262610661e-34,1.4333772966419927e-35,2.2109655127583393e-36
8.627949039475531e-11,0.6462364557851265,9.4097042097065016e-17,2.7730877408962632e-22,2.2900707651179e-22,6.2229798336630723e-33,7.9481080531534752e-26,0.0,0.0,2.8355822260326168e-13,1.7216586272360133e-21,154.0,0.0,0.99999969544424094,1.0,18.999999987139976,5.4543569746254542e-08,1.6584992219080687e-11,1.1258796337686636e-07,1.2321815544259239e-07,7.8372533624924109e-10,1.1744938027569809e-08,1.7226518089300185e-13,1.1146442816911968e-09,5.4355234243082577e-10,6.2507405367374809e-16,2.231782071014624e-12,7.4814152251982402e-14,1.1616301929607903e-15,1.1599385793445108e-15,9.8361014855574387e-19,1.4626704793923553e-17,7.0800346288562941e-19,1.4492680095743474e-13,6.5147424638380581e-34,6.3985250505142656e-34,6.3985255629713634e-34,1.1030828229673554e-16,5.1552210228689791e-21,3.5154423304977365e-17,7.6005728130148581e-22,2.47897029376061e-24,4.6265705985983846e-23,1.6380823004719377e-25,1.688492686511542e-27,4.0832997818887888e-30,1.2902100362049591e-32,7.7799211905663589e-36,6.0745209305710492e-37,1.9884988786818081e-30,1.7066299813347422e-38,2.1088708202750093e-17,5.393146060384296e-24,3.7056372208821788e-25,8.7194561583937133e-29,7.1893015473835536e-30,5.6406706370663975e-27,2.9993247825218978e-32,1.664836024029181e-32,2.5440283698799746e-30,1.2394344157021415e-35,6.1084496502396329e-32,4.3196826487332251e-36,9.1473360727080247e-40,3.2296979598509722e-35,4.4417153144443081e-36,4.4392906125231837e-36,2.4247019211242152e-39,4.838110974147632e-27,1.3961027943069269e-32,2.2658448104219184e-34,2.1056552726886736e-35,3.2113133197816293e-36
9.161148249776783e-11,0.6462364557795942,1.0001063849998403e-16,3.1596095627208336e-22,2.5840122413973522e-22,7.9017231851345088e-33,9.5202841758791572e-26,0.0,0.0,3.1903091852304078e-13,2.0728405367043966e-21,154.0,0.0,0.99999967662290135,1.0,18.999999985641775,5.7914283196337743e-08,1.6584992249487504e-11,1.1884637578476671e-07,1.3082887919158456e-07,8.3274804192340585e-10,1.3170167428058344e-08,1.829054275646793e-13,1.1875597214142425e-09,5.7755201777050241e-10,7.0092679044579242e-16,2.5160110861534947e-12,8.393165347951689e-14,1.3854070145267522e-15,1.3833844736218482e-15,1.1741105141775036e-18,1.6511996615864438e-17,8.4843038452547824e-19,1.6338508367452117e-13,9.8479444720557736e-34,9.6722692295729262e-34,9.6722700526629209e-34,1.3215786815193368e-16,6.162362692010835e-21,3.7454089821337599e-17,8.1071608254325264e-22,2.7873874431109448e-24,5.5341685203308964e-23,2.0826885080408827e-25,2.2824558277508299e-27,5.5195259508485204e-30,1.8542960405273892e-32,1.1243616712569815e-35,8.2114844525629724e-37,2.6885594524255559e-30,2.4470237084878808e-38,2.3806847111818314e-17,6.0590425682454557e-24,4.4193280870674396e-25,9.8238631287544971e-29,8.1182504915169559e-30,6.7341684933502835e-27,3.5769877878184799e-32,1.9854803618968985e-32,3.2266005311803906e-30,1.5721856355858896e-35,7.7473315234478822e-32,5.4790794606424663e-36,1.1601601882075635e-39,4.0991741991084617e-35,5.9837121453107559e-36,5.9802429984715895e-36,3.4691468391666819e-39,6.2013932731697877e-27,1.7788815248719975e-32,3.0529207447818742e-34,3.0198425004497977e-35,4.5539434329333469e-36
9.999999999999999e-11,0.6462364557677219,1.0933731957815692e-16,3.8263075204248627e-22,3.0829907205084438e-22,1.1201096826045646e-32,1.2394061129462426e-25,0.0,0.0,3.7893251000079376e-13,2.7202073914430154e-21,154.0,0.0,0.9999996470123419,1.0,18.999999983136888,6.3217226755003733e-08,1.6584994149180382e-11,1.2854450316286754e-07,1.4280239176207006e-07,9.0987265102249677e-10,1.5560269748135959e-08,1.9964511375545443e-13,1.3022733771129209e-09,6.3104175566405045e-10,8.281315449361444e-16,2.9976435094462933e-12,9.923589639629625e-14,1.7913973702736444e-15,1.7887731998678972e-15,1.5199687433731341e-18,1.9708924853459639e-17,1.1042016534651248e-18,1.9466354490715815e-13,1.8000187574143812e-33,1.7679096827228576e-33,1.7679098471753898e-33,1.7209719710469747e-16,7.9968396753645424e-21,4.1072022511337522e-17,8.9064723561404648e-22,3.3059747096984354e-24,7.1846437345988985e-23,2.9556366135697712e-25,3.5423831946284948e-27,8.5659387239510021e-30,3.1474194493964107e-32,1.92500267075089e-35,1.2744440357754928e-36,4.1740371247674466e-30,4.1364377684521365e-38,2.8416026848823951e-17,7.1800839399548434e-24,5.7141611948081205e-25,1.1686341159325377e-28,9.6972912830450409e-30,8.7216280682763551e-27,4.6250298281467623e-32,2.5672189321871232e-32,4.5652304631421562e-30,2.2248397105177039e-35,1.0961408481671717e-31,7.7529824837236132e-36,1.6414782762486841e-39,5.8054519103996935e-35,9.2465031100341855e-36,9.240649195047125e-36,5.8539149870590875e-39,8.9087947185665746e-27,2.5319760214418328e-32,4.7117442118346932e-34,5.1059293498941208e-35,7.5655973639790216e-36
1.0227546670379286e-10,0.6462364557677219,1.1187215335093522e-16,4.0197583375308291e-22,3.2260702066977988e-22,1.2251077179816246e-32,1.3262989187022213e-25,0.0,0.0,3.9604045212207431e-13,2.9171743877391817e-21,154.0,0.0,0.9999996389801854,1.0,18.999999982426758,6.4655700202867015e-08,1.6584993461891391e-11,1.3114456307486745e-07,1.4605032256363332e-07,9.3079344921475901e-10,1.6239258618939574e-08,2.0418591513315038e-13,1.3333905468521686e-09,6.4555136585610121e-10,8.6426835048351537e-16,3.1355585724980157e-12,1.0358669292395906e-13,1.9134644850385754e-15,1.9106591738511573e-15,1.6240049064687893e-18,2.0624791789291628e-17,1.1813062711723149e-18,2.0362021794131096e-13,2.1013076453263036e-33,2.0638244564813132e-33,2.063824652912192e-33,1.8417276801036908e-16,8.5500483263128184e-21,4.2053421150674826e-17,9.1237835849660765e-22,3.4535835652494796e-24,7.6816628161174571e-23,3.2331484459543212e-25,3.9650426634712199e-27,9.5878640406867154e-30,3.6048889451797833e-32,2.2099188433121545e-35,1.4265071701743974e-36,4.6724816051508538e-30,4.73201860240337e-38,2.973647505818859e-17,7.4995052382470259e-24,6.1034769342007808e-25,1.2217645614379197e-28,1.0150526714323321e-29,9.3199991819380902e-27,4.9401434677193077e-32,2.7421296605771094e-32,4.9905407613283108e-30,2.4322176361254395e-35,1.1982581121179401e-31,8.4754786321508554e-36,1.7944025354015108e-39,6.3478030086780402e-35,1.0339465007210733e-35,1.0332769475834267e-35,6.6955313764648333e-39,9.7765863607445535e-27,2.7717119950013508e-32,5.2655194534941679e-34,5.8413490194036252e-35,8.6143692021298648e-36
1.1187305248921539e-10,0.6462364557561414,1.2258662457229476e-16,4.896327625651085e-22,3.8659877089403222e-22,1.7510293488499818e-32,1.7377502959076607e-25,0.0,0.0,4.7220907357860456e-13,3.8565106481327581e-21,154.0,0.0,0.99999960510169927,1.0,18.999999979290664,7.0722964230014105e-08,1.6584991745264811e-11,1.4197035713113559e-07,1.5974961681190061e-07,1.0190343135211388e-09,1.9244009424935793e-08,2.2333834724481177e-13,1.4646383115430568e-09,7.0675077781954263e-10,1.0241857847882707e-15,3.7513932700459851e-12,1.2285609402955358e-13,2.4877009782626313e-15,2.4840423253506822e-15,2.1136517286365884e-18,2.4716260136826472e-17,1.5450011691543769e-18,2.4361519979220902e-13,3.8916232096140707e-33,3.8222069236534831e-33,3.8222073221809272e-33,2.4134353012534778e-16,1.1161477811129785e-20,4.6192820034661706e-17,1.0042674104317236e-21,4.1081784249834158e-24,1.0023487959779719e-22,4.6208959291873709e-25,6.2103191299026289e-27,1.5016372770611765e-29,6.187970493397869e-32,3.8302929564991747e-35,2.2342964708895313e-36,7.3211301074349286e-30,8.0798355088952758e-38,3.5635309103128714e-17,8.917873242399424e-24,7.9349641656058958e-25,1.4579614473670427e-28,1.2179857690633361e-29,1.213935121492828e-26,6.4225573450931218e-32,3.5649761318772701e-32,7.1166986228708607e-30,3.4689999777576568e-35,1.7087464882542545e-31,1.2087445372358505e-35,2.5588795425940716e-39,9.060258459082235e-35,1.613805731092933e-35,1.612662120458807e-35,1.1436106341259458e-38,1.4157467541964805e-26,3.9722568256918581e-32,8.1894885986364665e-34,9.9749654365238994e-35,1.4421582620198074e-35
1.214706382746379e-10,0.6462364557437387,1.3333812414533942e-16,5.8733165758402939e-22,4.5650541833581701e-22,2.4300788690706271e-32,2.2269885108399679e-25,0.0,0.0,5.5481963283014756e-13,4.9857548125610655e-21,154.0,0.0,0.99999957122317307,1.0,18.999999975931935,7.6790217572068193e-08,1.6584990661776457e-11,1.525735148401911e-07,1.734489065687072e-07,1.1072751737975026e-09,2.2471391201687927e-08,2.4249077306896958e-13,1.5958860540564813e-09,7.6795018722589548e-10,1.195952118668324e-15,4.4224045386621734e-12,1.4358029706746628e-13,3.1634843216978305e-15,3.1588194514488831e-15,2.690266367638021e-18,2.9176971250851924e-17,1.9746038614306492e-18,2.8719464260765354e-13,6.8440967058845357e-33,6.7220206742447239e-33,6.7220214362939352e-33,3.0929542986269304e-16,1.4251417843822821e-20,5.0332218219240847e-17,1.0965287761063648e-21,4.8135538417968715e-24,1.2785480193928628e-22,6.4071904159416904e-25,9.3655464820554483e-27,2.2644427682336138e-29,1.0150079497521733e-31,6.3427318435532479e-35,3.3694343005046417e-36,1.1044905662763815e-29,1.3178516201989739e-37,4.2066447739258613e-17,1.0449703932278388e-23,1.0090432861449546e-24,1.7134687129773359e-28,1.4400586943808777e-29,1.5465598102847741e-26,8.1672051283614435e-32,4.5333815942370202e-32,9.8534219083726551e-30,4.8036625227266157e-35,2.3658241342371255e-31,1.6736921386317632e-35,3.5428841150199981e-39,1.2553758506536835e-34,2.4275591997301299e-35,2.4256905815751164e-35,1.8686181550126649e-38,1.9877968588618001e-26,5.5205965498008802e-32,1.2259137299778663e-33,1.6269347802080902e-34,2.3066010771733142e-35
1.3106822406006045e-10,0.6462364557305386,1.4412663174667676e-16,6.9538856796043131e-22,5.3236205570671226e-22,3.2892896821651478e-32,2.8009065473622416e-25,0.0,0.0,6.4381882004299972e-13,6.3246115419140379e-21,154.0,0.0,0.99999953734460745,1.0,18.999999972357262,8.285746022904745e-08,1.6584991162794151e-11,1.6296073730355982e-07,1.8714819189875692e-07,1.195516029497187e-09,2.5914702932150731e-08,2.6164319269557823e-13,1.7271337100084395e-09,8.2914959369620653e-10,1.3792107095696366e-15,5.1485923566396089e-12,1.6572011187566654e-13,3.9481010249527403e-15,3.9422659412477934e-15,3.3601173514699052e-18,3.4006745767677005e-17,2.4749663262858477e-18,3.3435877447142392e-13,1.1520281469701139e-32,1.1314805507002023e-32,1.1314806892732059e-32,3.8896123630330455e-16,1.7858372248686715e-20,5.4471613673682976e-17,1.1891624360129031e-21,5.568461812075476e-24,1.5998225469251457e-22,8.6591934129456681e-25,1.3678472837413564e-26,3.3070664660832848e-29,1.6021029377391675e-31,1.0105232378385876e-34,4.9210242993356855e-36,1.613731850723666e-29,2.0678227283612151e-37,4.9029624511121744e-17,1.2093069024794844e-23,1.2593194722983473e-24,1.9879569828979878e-28,1.6814322262076696e-29,1.9337262362020241e-26,1.0192955684161139e-31,5.6578196692543099e-32,1.3305379062647391e-29,6.4872943282824514e-35,3.1946182694676908e-31,2.2601799010675485e-35,4.7840466718545538e-39,1.6962529103533504e-34,3.5391325242181936e-35,3.5361918768954667e-35,2.9406473227267936e-38,2.7190364093424218e-26,7.4758451989909544e-32,1.7767511320405143e-33,2.5525524411746612e-34,3.5496625935865196e-35
1.4066580984548299e-10,0.6462364557165651,1.5495212716198116e-16,8.1411062451126586e-22,6.1420505736089265e-22,4.3578542247383681e-32,3.4664389145666646e-25,0.0,0.0,7.3915492996855077e-13,7.893258720789494e-21,154.0,0.0,0.99999950346600164,1.0,18.999999968573153,8.8924692200970099e-08,1.6584989772389801e-11,1.7313852391982306e-07,2.0084747277981733e-07,1.2837568826187108e-09,2.9567445299645408e-08,2.8079560609305385e-13,1.858381301922104e-09,8.9034899861672657e-10,1.5736156498659176e-15,5.9299567024447065e-12,1.8923750449726947e-13,4.8486415601070677e-15,4.8414614456153771e-15,4.129304538581617e-18,3.9205404409576989e-17,3.050809916738402e-18,3.8510783454852024e-13,1.8675808493106136e-32,1.8342718954402387e-32,1.8342721368049243e-32,4.8127165549077436e-16,2.2020463309495128e-20,5.8611007108389228e-17,1.2821684300569664e-21,6.3716977304558407e-24,1.9691496087481949e-22,1.1448495051552914e-24,1.943643332646696e-26,4.6989297615275009e-29,2.4468067272052984e-31,1.5575223596613826e-34,6.9923980999292783e-36,2.2939048510224528e-29,3.1387706948009417e-37,5.6524573094963216e-17,1.3846104700793736e-23,1.546595137330865e-24,2.2811078770348996e-28,1.9422681157042571e-29,2.3792194243576374e-26,1.2518184071852204e-31,6.9484898788045307e-32,1.7584833931095641e-29,8.5746935052479496e-35,4.2220789235636222e-31,2.9872879083468496e-35,6.3227275133701483e-39,2.2430558255044521e-34,5.0229205597983274e-35,5.0184397382434181e-35,4.4808215549088088e-38,3.6369564314227491e-26,9.9010545342280383e-32,2.5048279121505439e-33,3.8739063650197484e-34,5.2853926695667409e-35
1.5026339563090552e-10,0.6462364557018414,1.6581459028281284e-16,9.4379630804253321e-22,7.0207207598972166e-22,5.6671176811757031e-32,4.2305631340657269e-25,0.0,0.0,8.4077781360925953e-13,9.7123353490662614e-21,154.0,0.0,0.99999946958735608,1.0,18.999999964585918,9.4991913487854353e-08,1.6584988324852454e-11,1.8311317845936666e-07,2.145467491686926e-07,1.3719977321078324e-09,3.3423314613188778e-08,2.9994801320052198e-13,1.9896288732559264e-09,9.515484012564617e-10,1.7788314435515653e-15,6.7664975545851507e-12,2.1409556247807873e-13,5.8720061471590291e-15,5.8632956538000318e-15,5.0037640957542071e-18,4.4772767987296427e-17,3.7067292155286424e-18,4.3944207261749767e-13,2.9304370449471727e-32,2.8781736526396897e-32,2.8781740576490166e-32,5.8715481927401368e-16,2.6775435709965606e-20,6.2750399894078227e-17,1.3755468132683428e-21,7.2220989445616697e-24,2.3894278630458775e-22,1.4850961716770996e-24,2.6968781949494949e-26,6.5195971949645418e-29,3.6316798681183909e-31,2.3326735201806904e-34,9.7019868064414159e-36,3.1840906857285448e-29,4.6295320569914118e-37,6.4551027302333147e-17,1.5707009812181336e-23,1.8730813527367635e-24,2.592613707742825e-28,2.2227290961000718e-29,2.886759398151662e-26,1.5160787060021308e-31,8.4153262578521786e-32,2.2811514170117187e-29,1.1124302953792104e-34,5.4769472665926283e-31,3.8753646658922873e-35,8.2019693914434466e-39,2.911142633539708e-34,6.9645141075732957e-35,6.9578748740533303e-35,6.6392335199627244e-38,4.7713229315441326e-26,1.2863079810174218e-31,3.4476956615203753e-33,5.7125591901041384e-34,7.6485183277416487e-35
