Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371)
2.434176104122151e-07,0.41090150945149784,6.4822237046047653e-10,3.1302859449996206e-11,4.4502921056990351e-08,9.2981653889449137e-14,6.0490186239879262e-08,0.0,0.0,0.00011378827406099437,1.3404532785521043e-05,154.0,0.0,0.98590932930071962,1.0,18.9965227335009,0.0012232360183503761,1.0598278483541279e-09,0.0022478887332231913,0.0052479759525852565,0.00016402975140959145,0.0028605178009168944,5.7638084840831927e-09,3.8707448022781411e-05,0.0001567698018919765,8.0900509254680952e-11,0.0011885345384210729,2.7775464297154172e-07,5.3320100549393367e-05,5.3183042728156871e-05,4.2944104232367816e-08,4.2827512715540904e-09,3.0186086543631368e-08,0.0004586937504200683,6.8260231112632925e-09,8.33973245368242e-09,8.3789334236194281e-09,0.00045059581841187292,2.3598503427358343e-09,6.8829067159720431e-13,1.6650718951899316e-13,9.05875189254668e-13,5.9272284895880584e-09,4.3005856326310452e-08,4.1591092185342391e-08,1.596556894570878e-09,6.877987244607046e-09,3.1541244156559648e-09,3.9064705989830704e-16,2.8348519665958485e-09,3.5563573346738305e-11,4.3609103139514827e-09,5.8151673804741804e-11,7.3782925338945907e-11,3.8559703569654155e-15,1.254455596441316e-14,7.4268982162888199e-11,3.080512440362929e-18,1.7331439288788227e-18,1.127980846741856e-10,9.6116300828140605e-16,3.0741230452736277e-12,1.9202829953402713e-16,2.965559513941118e-19,1.4639639250627061e-15,3.4162393858116545e-12,2.2135627361510634e-13,6.9913421892300856e-13,1.6787225487305958e-08,1.8731903894439218e-13,5.1857484635145763e-13,9.1439341772866041e-12,2.1264769308699513e-14,3.6298018922595775e-16,5.4509343732816762e-12,7.3208770374664077e-14,5.6709458522683925e-19,9.4867903193088249e-15,2.4957488932735388e-12,3.531889953195453e-15,2.3295678805322221e-15,6.1962285607706793e-14,7.4072780776729663e-12
2.473663020723747e-07,0.4109013823251838,6.571623482499603e-10,3.2700889928832454e-11,4.6793315779351202e-08,9.8681072474114276e-14,6.4829796728614691e-08,0.0,0.0,0.00011687569371999476,1.4211066853963422e-05,154.0,0.0,0.98567478337553693,1.0,18.996463060582492,0.0012417393721474057,1.0595913018072131e-09,0.0022754167395977751,0.0053175347957403318,0.00016666999613972752,0.0028955860680288138,5.8401878462923507e-09,3.9220388318116276e-05,0.00015929583405817864,8.1892301954300157e-11,0.0012252909933755463,2.8116937706363889e-07,5.4953128561920204e-05,5.4808840386296483e-05,4.4256775340277489e-08,4.3532748035525704e-09,3.1108787129723691e-08,0.0004783179475272649,7.3480084425526705e-09,9.0105751329116147e-09,9.0536483945800909e-09,0.0004707799869510742,2.4610326932176899e-09,6.9741170743244835e-13,1.7362405897988756e-13,9.4646525186313082e-13,6.1976678439451722e-09,4.5652428135010945e-08,4.4161423606408953e-08,1.705851229197148e-09,7.3797635536276705e-09,3.4542905504780631e-09,4.173893031696759e-16,3.0673651838273494e-09,3.9247686010084788e-11,4.43260419174791e-09,6.1601710652321446e-11,7.81655835117189e-11,4.0847391747745526e-15,1.3321745278260768e-14,7.8873751105150872e-11,3.2634928924174288e-18,1.8360915604016775e-18,1.2154027743581171e-10,1.0356560605465497e-15,3.2888129602657065e-12,2.0543854794699485e-16,3.1726675947017487e-19,1.566199547182618e-15,3.7197217269914111e-12,2.3708964357462812e-13,7.6209027677350956e-13,1.8042003198585886e-08,2.013630456314764e-13,5.6287564566878157e-13,9.9311604523110709e-12,2.3081477385787384e-14,3.9423018735139001e-16,6.0223339066258586e-12,8.0906828590722481e-14,6.0196789546437802e-19,1.0183112706765144e-14,2.7205418066432732e-12,3.9071747334852236e-15,2.5778569049275958e-15,6.9728405251070634e-14,8.2288294688260248e-12
2.5131499373253426e-07,0.41090125507656233,6.6602344093330144e-10,3.4158926587215564e-11,4.9153155924178243e-08,1.0461411088223185e-13,6.9394001647452671e-08,0.0,0.0,0.00011997868965103624,1.5049848428126024e-05,154.0,0.0,0.98544017895942237,1.0,18.996403267738089,0.001260201637104597,1.0593546885593056e-09,0.0023026070906481356,0.0053864908733613015,0.00016930957370958808,0.0029302237739249454,5.9159047315781353e-09,3.972887965197381e-05,0.00016182131453711519,8.2871917620224168e-11,0.0012625205895343242,2.8454229290427864e-07,5.6605988055849301e-05,5.6454148274640164e-05,4.5585192764505471e-08,4.4237829437766288e-09,3.2042556127099909e-08,0.00049841858148511281,7.8995509419347355e-09,9.7225970326452232e-09,9.7698512128436099e-09,0.00049147072032147254,2.564678118741978e-09,7.0645363242881442e-13,1.8091357048816791e-13,9.8807441474057234e-13,6.4750578099392826e-09,4.8409712088045537e-08,4.6839752910995954e-08,1.8204395508985767e-09,7.9077121198691724e-09,3.7769116851243905e-09,4.454268843865144e-16,3.3144936293209505e-09,4.3236803954052115e-11,4.5042799648351915e-09,6.5197735462304481e-11,8.2733899444755968e-11,4.3231883566211701e-15,1.4133320207315744e-14,8.3682403243940539e-11,3.4542247454673739e-18,1.9434002499751465e-18,1.307930388766591e-10,1.1144997175546394e-15,3.5143587938462756e-12,2.1952684160263398e-16,3.3902482143222548e-19,1.6736043816414026e-15,4.0442043981085378e-12,2.5363480629897082e-13,8.294620510872804e-13,1.9366358013692355e-08,2.1618852619440139e-13,6.1007768488387323e-13,1.0770370272449697e-11,2.5017165681746282e-14,4.2754374465168449e-16,6.6423079317327027e-12,8.9261382980963827e-14,6.3877737803005026e-19,1.0922131857716223e-14,2.9611075407222856e-12,4.3148160104607864e-15,2.8476202021693295e-15,7.8312090736988844e-14,9.1247965409963924e-12
2.592123770528535e-07,0.41090100020596676,6.8350835900866517e-10,3.7267560895034172e-11,5.4082553994101824e-08,1.1719812621739865e-13,7.9223959966184243e-08,0.0,0.0,0.0001262270279452747,1.6826366014282489e-05,154.0,0.0,0.98497081280084475,1.0,18.996283322670084,0.001297003216490856,1.0588812814470785e-09,0.0023559744299026459,0.005522589695301049,0.00017458672681668991,0.0029982070228224415,6.0653455569953202e-09,4.0732478398868509e-05,0.00016687061981543518,8.4794604297022083e-11,0.0013383814961121466,2.9116261322075656e-07,5.9970223738497086e-05,5.9802271975664782e-05,4.8288440077822108e-08,4.564753030649676e-09,3.3942718402160924e-08,0.00054005307298866381,9.0955629530923135e-09,1.1277144935741664e-08,1.1333762670608491e-08,0.00053437411489158876,2.7793788719561491e-09,7.2429949132882131e-13,1.9601192907638977e-13,1.0743545677874051e-12,7.050733440540542e-09,5.4265499673797994e-08,5.2529316391975357e-08,2.0660699445084898e-09,9.0452681642234943e-09,4.49440639205743e-09,5.0552796655638906e-16,3.8551504753244252e-09,5.2205995878272239e-11,4.6475771801617701e-09,7.284308285948743e-11,9.2447024971409261e-11,4.8301445960333313e-15,1.5863418189157929e-14,9.3933854199945329e-11,3.8597576503350878e-18,2.171559332501955e-18,1.5091166212121196e-10,1.2859324147723339e-15,3.9994100328084729e-12,2.4982448078615434e-16,3.8581697338232484e-19,1.9045843104493169e-15,4.7604134265052258e-12,2.8926745751453205e-13,9.7835688469794618e-13,2.2233595517600628e-08,2.4829448032252622e-13,7.1370676837042643e-13,1.2614172858606865e-11,2.9266860940681965e-14,5.0073596610138143e-16,8.0407558230896908e-12,1.0811324788142499e-13,7.1865575414925314e-19,1.2537888124043399e-14,3.4927890842927465e-12,5.2358115498290167e-15,3.4573254296458292e-15,9.821602583209798e-14,1.1161205908906969e-11
2.6632002204114075e-07,0.4109007703888547,6.9897368410564125e-10,4.0303146923085141e-11,5.8759708620122381e-08,1.2936490806363002e-13,8.8908982592232089e-08,0.0,0.0,0.00013189291608975718,1.8540967310717283e-05,154.0,0.0,0.98454822788012375,1.0,18.9961749633163,0.0013299849061375862,1.0584550348877869e-09,0.0024028502583539838,0.0056430061613764858,0.00017933388163569777,0.003057919499198591,6.1975645745210542e-09,4.1620420861331446e-05,0.00017141310629768629,8.6483378879450873e-11,0.0014082300035576122,2.9697786522677739e-07,6.3063407264190175e-05,6.2879741572814907e-05,5.0773140944214479e-08,4.6915734246815189e-09,3.5689260474484173e-08,0.00057916197396283456,1.02838256049529e-08,1.2834832981481074e-08,1.2901129888250532e-08,0.00057472357730168255,2.9810780292615431e-09,7.4008876562347047e-13,2.1019392617056061e-13,1.1555000691528593e-12,7.5926996123541665e-09,5.9936944946556868e-08,5.8041450738761319e-08,2.306675205054645e-09,1.0166466946147739e-08,5.229507455078413e-09,5.6439949459773739e-16,4.3982446908107043e-09,6.1517722819437079e-11,4.7764827165646384e-09,8.0261931909229587e-11,1.0187312745641678e-10,5.3220820537651293e-15,1.7547696546555876e-14,1.039143556777491e-10,4.2533070502698954e-18,2.392976309868996e-18,1.7097205726609924e-10,1.4568689473855871e-15,4.4766124884786072e-12,2.796316544939388e-16,4.3185196522314559e-19,2.1318250925723652e-15,5.4877297774582014e-12,3.2438454309955753e-13,1.1297890570236296e-12,2.5076830978917922e-08,2.801420687038104e-13,8.1822370242576302e-13,1.44754242955755e-11,3.3552981641190176e-14,5.7462085446524125e-16,9.4986458815837637e-12,1.2777493517865228e-13,7.9835020354921389e-19,1.4163351662106701e-14,4.033556177335012e-12,6.1978158898174633e-15,4.0944533193603816e-15,1.1967468732004272e-13,1.3303833102474879e-11
2.7342766702942803e-07,0.4109005401532308,7.1418176511791771e-10,4.3585725667600369e-11,6.366634625456754e-08,1.4235284650716413e-13,9.9430622718016532e-08,0.0,0.0,0.00013759258403855476,2.0368319705166345e-05,154.0,0.0,0.98412552120071173,1.0,18.996066218110016,0.0013628346949128068,1.0580286449730403e-09,0.0024486338093316741,0.0057614553829782051,0.00018407887301905913,0.0031162392585768251,6.3276215475677935e-09,4.2493843781133209e-05,0.00017595380307947463,8.813276495870948e-11,0.0014795425355080009,3.0265781187165232e-07,6.6217044456006238e-05,6.6016443838338924e-05,5.330564335745772e-08,4.8183438832613511e-09,3.7469403239788154e-08,0.00061982525607090868,1.1584699310419823e-08,1.4553982770628038e-08,1.4631274653388131e-08,0.00061671760995971568,3.1908146848046416e-09,7.5561985534944627e-13,2.2493913670591098e-13,1.239954221316157e-12,8.1572810409750452e-09,6.6001800743201955e-08,6.3937549297590883e-08,2.5666494911037936e-09,1.1384701197677339e-08,6.0573649431236895e-09,6.2801025482621658e-16,4.998995193495964e-09,7.2132501276333193e-11,4.9053295373521221e-09,8.8214376975803802e-11,1.1197790236969624e-10,5.8494019210094513e-15,1.9358395418326508e-14,1.1464451598434976e-10,4.6751917168212269e-18,2.630335146348771e-18,1.9301424594476147e-10,1.644692533469516e-15,4.9945259775609009e-12,3.1198151788479478e-16,4.8181428828259369e-19,2.3784505753207115e-15,6.300471660991796e-12,3.6255801339361395e-13,1.2992352935187636e-12,2.818421912653317e-08,3.1495881610323679e-13,9.342364669912418e-13,1.6543047210156802e-11,3.8310547343625392e-14,6.5669794855113406e-16,1.1167337279706795e-11,1.5028833564121544e-13,8.8624494457673008e-19,1.5968394511624735e-14,4.6386783540794181e-12,7.300843560750788e-15,4.8252629428125519e-15,1.450119263764316e-13,1.577722389793314e-11
2.805353120177153e-07,0.41090030949269546,7.2913248784703175e-10,4.7137857274733017e-11,6.8803519515710015e-08,1.5618437741794044e-13,1.1083032783741031e-07,0.0,0.0,0.00014332004422834698,2.2311275017818655e-05,154.0,0.0,0.98370271617094229,1.0,18.99595708887162,0.0013955530416992332,1.0576021368413403e-09,0.0024933280094063814,0.0058779357259142618,0.00018882170049269669,0.0031731700679088594,6.4555147080185904e-09,4.3352735279306267e-05,0.00018049270943958375,8.9742869070864641e-11,0.0015522932078394197,3.0820280589126059e-07,6.942971388322867e-05,6.9210886207682985e-05,5.5884741253885242e-08,4.9450643849666306e-09,3.9282298930362999e-08,0.00066204378876341002,1.3004699112772097e-08,1.644579052923448e-08,1.6535527362147624e-08,0.0006603536922901766,3.408593924630688e-09,7.7089254927656342e-13,2.4024786302942289e-13,1.3277119982032461e-12,8.7444608239496796e-09,7.2472601700553182e-08,7.0229914779194376e-08,2.8468162709323083e-09,1.2704557550147126e-08,6.9862030772108034e-09,6.9656173428502233e-16,5.6615311578029833e-09,8.4182817004591529e-11,5.0341176274023894e-09,9.6723811564110255e-11,1.2279113296740109e-10,6.4136554116015961e-15,2.1301331924876844e-14,1.2615885642385667e-10,5.1266551313347799e-18,2.8843354437729353e-18,2.1716906966399006e-10,1.8505180862673893e-15,5.5553171271466591e-12,3.4700936674119485e-16,5.3591295376843859e-19,2.6454922136207275e-15,7.2058166166633044e-12,4.0395508861252235e-13,1.4882279328669515e-12,3.1570691934726053e-08,3.5291339783802347e-13,1.0625789985484343e-12,1.8832156134474198e-11,4.3573757213204821e-14,7.475672419289031e-16,1.3069660829669044e-11,1.7596331151608902e-13,9.8319734754652502e-19,1.7971509589173933e-14,5.31363359518383e-12,8.5603967133933734e-15,5.6600853653386005e-15,1.7478692796023202e-13,1.8620400601749029e-11
2.876429570060026e-07,0.41090007840188075,7.4382600258830043e-10,5.0983747140298652e-11,7.4171951888989684e-08,1.7088096719545705e-13,1.2314977832472131e-07,0.0,0.0,0.00014906947084283796,2.4372540130800796e-05,154.0,0.0,0.98327983512585726,1.0,18.995847577835878,0.0014281404046402619,1.0571755344783486e-09,0.002536936963304775,0.0059924475048399213,0.00019356236369290027,0.0032287171949888873,6.5812444285710827e-09,4.4197097853975435e-05,0.000185029824716555,9.131384019846207e-11,0.0016264561603377484,3.1361334637389128e-07,7.2699998598920164e-05,7.2461578741263351e-05,5.8509230711177179e-08,5.0717349101024632e-09,4.1127101283871562e-08,0.00070581679127813119,1.4550431532050911e-08,1.8521817462247522e-08,1.8625592524363955e-08,0.00070562735711650673,3.6344122799252629e-09,7.8590689182611174e-13,2.5611980944971693e-13,1.4187644560097521e-12,9.3541947251333814e-09,7.9361588723975227e-08,7.6930563529013599e-08,3.1479922337568478e-09,1.4130606300400778e-08,8.0246431466975909e-09,7.7025376131086807e-16,6.3901245810316092e-09,9.7809307176305835e-11,5.1628469746909166e-09,1.0581396394593736e-10,1.3434302976378684e-10,7.0164159378861885e-15,2.3382419122390394e-14,1.3849246878958555e-10,5.6089586136181534e-18,3.1556868401675668e-18,2.4357176332869741e-10,2.0754979556035408e-15,6.1612004770475704e-12,3.8485348657722966e-16,5.943615949554984e-19,2.9340042552482016e-15,8.2113184356191534e-12,4.4874696675514879e-13,1.6983806031162701e-12,3.5251365066072199e-08,3.9417661466667921e-13,1.2041098265778013e-12,2.1358319976156542e-11,4.9377818643945594e-14,8.4784676533134135e-16,1.5230064978778356e-11,2.0513176465236809e-13,1.0901469446811325e-18,2.0193116188117294e-14,6.0641908657477323e-12,9.9930960239943591e-15,6.6099998866293572e-15,2.0961927798037939e-13,2.1875584015228392e-11
2.9475060199428986e-07,0.41089984687639364,7.5826271374120991e-10,5.51492909776273e-11,7.9772049590038691e-08,1.8646308117040725e-13,1.3643082613034123e-07,0.0,0.0,0.00015483520682715054,2.6554673119238232e-05,154.0,0.0,0.9828568993493072,1.0,18.995737687632012,0.0014605972411020575,1.056748860741463e-09,0.002579465900262928,0.0061049929112198687,0.0001983008623611965,0.0032828873400358228,6.7048131435601594e-09,4.5026947848696889e-05,0.00018956514830592984,9.2845867835555823e-11,0.0017020055807105575,3.1889007212251073e-07,7.6026487645667668e-05,7.5767035710353628e-05,6.1177911229303017e-08,5.1983554406217691e-09,4.3002966443738836e-08,0.00075114189397139125,1.6228582859270868e-08,2.0793981909204439e-08,2.0913541208655122e-08,0.00075253227644639939,3.86825804355889e-09,8.006631736170081e-13,2.7255410448560561e-13,1.5130989057347142e-12,9.9864123327681247e-09,8.6680691920473084e-08,8.4051208685916206e-08,3.4709857386958177e-09,1.5667392039551118e-08,9.1817006199545308e-09,8.4928412602430898e-16,7.1891874764491912e-09,1.1316085930469129e-10,5.2915175701492921e-09,1.1550887224328703e-10,1.4666419883155432e-10,7.659277458505446e-15,2.5607660350140371e-14,1.5168098186843082e-10,6.123379998447832e-18,3.4451082651355865e-18,2.7236192804582126e-10,2.320821696143047e-15,6.8144371190325536e-12,4.256550675475833e-16,6.5737833591488259e-19,3.2450630921208507e-15,9.3249152781331787e-12,4.9710873443071763e-13,1.9313900066747953e-12,3.9241509635776049e-08,4.3892107408962263e-13,1.3597107271485985e-12,2.413753773947736e-11,5.5758892003248849e-14,9.5817162287008823e-16,1.7674659991334741e-11,2.3814824332076924e-13,1.2081206854613126e-18,2.2655741685742577e-14,6.8964165370276644e-12,1.1616712496031289e-14,7.686855477971843e-15,2.5019322750440034e-13,2.5588334840244283e-11
3.0185824698257714e-07,0.41089961491279664,7.724432691801219e-10,5.9662116854223742e-11,8.5603913853819923e-08,2.0295015713391571e-13,1.5071543534330491e-07,0.0,0.0,0.00016061176998021485,2.8860080117534512e-05,154.0,0.0,0.98243392909781913,1.0,18.995627421263759,0.0014929240076366707,1.0563221373861727e-09,0.0026209211195882985,0.0062155759394204105,0.00020303719633933107,0.0033356885662724858,6.8262252677234225e-09,4.5842314906996291e-05,0.00019409867965763464,9.433918002436936e-11,0.0017789157276094519,3.2403375491671171e-07,7.940777748980353e-05,7.9125777113800121e-05,6.3889586955552352e-08,5.3249259600493975e-09,4.4909053820236017e-08,0.00079801520127715533,1.8045907407941945e-08,2.3274550945161513e-08,2.34118029260547e-08,0.00080106034859903866,4.110111595176767e-09,8.1516192176651477e-13,2.8954932370401601e-13,1.6106990884232144e-12,1.0641018239607744e-08,9.444151511049028e-08,9.1603244891247777e-08,3.8165953384325702e-09,1.7319424647066796e-08,1.0466781191269855e-08,9.3384821909815203e-16,8.0632688169210767e-09,1.3039469058663185e-10,5.4201294075268694e-09,1.2583285823401658e-10,1.5978560846735526e-10,8.3438527414673629e-15,2.7983143196387516e-14,1.6576052567590661e-10,6.6712122438200661e-18,3.7533271568372775e-18,3.0368349673168078e-10,2.5877157743289047e-15,7.5173331597829234e-12,4.6955810834899521e-16,7.2518564323760034e-19,3.5797665276728004e-15,1.0554937538162742e-11,5.4921926401601237e-13,2.1890376521997628e-12,4.3556524061045808e-08,4.8732087236593834e-13,1.5302853075057951e-12,2.7186212950467711e-11,6.2754032545965222e-14,1.0791929768035525e-15,2.043125924281653e-11,2.7539050972177729e-13,1.3382383423835044e-18,2.5384214751139625e-14,7.8166806219469645e-12,1.3450197285692516e-14,8.9032908987635956e-15,2.9726207453150752e-13,2.9807694280724813e-11
3.089658919708644e-07,0.4108993825085588,7.8636854945024677e-10,6.4551624147445545e-11,9.166735355193361e-08,2.2036058371709128e-13,1.6604562468964416e-07,0.0,0.0,0.00016639385817250255,3.1291012878566753e-05,154.0,0.0,0.98201094362595509,1.0,18.995516782089236,0.0015251211599462131,1.0558953850914401e-09,0.0026613099357356133,0.0063242023113845684,0.00020777136556436945,0.0033871302298865711,6.9454871134491412e-09,4.6643241416484575e-05,0.00019863041827349851,9.5794041374457593e-11,0.0018571609526704925,3.2904529271286676e-07,8.2842473385035209e-05,8.2536330126030242e-05,6.6643067854092783e-08,5.4514464534100607e-09,4.6844526912585457e-08,0.00084643135590346049,2.000921577158491e-08,2.5976131485885487e-08,2.6133157010981908e-08,0.00085120178618483565,4.3599457327662882e-09,8.2940389000543607e-13,3.0710351300463478e-13,1.7115453521327324e-12,1.1317893238105587e-08,1.026553218538301e-07,9.9597734484962233e-08,4.1856083779909526e-09,1.909117066041351e-08,1.1889675836273127e-08,1.0241386889044104e-15,9.017051252367991e-09,1.4967640825661212e-10,5.548682483255489e-09,1.3681050007000204e-10,1.7373855447228812e-10,9.0717715551136812e-15,3.0515033127999671e-14,1.8076769368952829e-10,7.2537619813760748e-18,4.0810786464369357e-18,3.3768469258975797e-10,2.8774432145673862e-15,8.2722380160511219e-12,5.1670930962693042e-16,7.9801016157117525e-19,3.9392329642200313e-15,1.1910115431225029e-11,6.0526109767339965e-13,2.4731915279809977e-12,4.8211906127863599e-08,5.3955127878003192e-13,1.7167575317048613e-12,3.052112696944376e-11,7.0401129912989368e-14,1.2115769881388002e-15,2.3529417575103746e-11,3.1726006746522795e-13,1.4817178002024145e-18,2.8405869947373039e-14,8.831662805570632e-12,1.5513709508646795e-14,1.027275346336961e-14,3.5165265312996852e-13,3.4586323504992197e-11
3.160735369591517e-07,0.4108991496620237,8.0003965682844953e-10,6.9849019259146812e-11,9.7961898080215305e-08,2.3871168357449815e-13,1.8246341208827938e-07,0.0,0.0,0.00017217635369483174,3.3849567017192423e-05,154.0,0.0,0.98158796121303327,1.0,18.995405773800918,0.0015571891528481545,1.0554686234892148e-09,0.0027006406230778665,0.0064308794001447277,0.00021250337006392377,0.0034372229096095489,7.0626068067161008e-09,4.7429781944393881e-05,0.00020316036370490576,9.7210751071077129e-11,0.0019367157215401561,3.3392570280465404e-07,8.6329190663518698e-05,8.5997230474127369e-05,6.94371708181706e-08,5.5779169071601303e-09,4.8808554090739007e-08,0.00089638360404700258,2.2125363122517954e-08,2.8911660921907234e-08,2.9090723523661176e-08,0.00090294520464462194,4.6177260096048688e-09,8.4339004864097531e-13,3.2521421227271208e-13,1.8156148300326494e-12,1.2016895526348625e-08,1.11333022995077e-07,1.0804539519372935e-07,4.5787996718005666e-09,2.0987045042867655e-08,1.3460554897238632e-08,1.1203451178172856e-15,1.0055347611673705e-08,1.7118005078221183e-10,5.6771767963175378e-09,1.484666040479124e-10,1.8855462420741558e-10,9.8446787962485064e-15,3.32095668111215e-14,1.9673950324201233e-10,7.8723480156832132e-18,4.4291047137752825e-18,3.7451798020281358e-10,3.1913031824794267e-15,9.081542543640614e-12,5.6725795702122981e-16,8.7608253312517862e-19,4.3246005113361008e-15,1.3399586274286159e-11,6.6542031826865741e-13,2.7858077098617641e-12,5.3223225373373799e-08,5.957884232699641e-13,1.9200701933571145e-12,3.4159411301999716e-11,7.8738845460137593e-14,1.3560037174757785e-15,2.7000466557025691e-11,3.6418264687433062e-13,1.6398804568543815e-18,3.1750764051661584e-14,9.9483582461557419e-12,1.7828641915283583e-14,1.1809516381913389e-14,4.1426992532294958e-13,3.9980641687063767e-11
