Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016)
1.522413162268865e-09,0.38653116298824575,7.339930736712655e-14,2.1181206162711313e-17,1.9724740633521889e-17,7.3497114538277921e-25,1.6882578182125376e-19,0.0,0.0,1.4357329317800317e-09,3.292227808128791e-15,154.0,0.0,0.99996658015792939,1.0,18.999990589656068,3.4042278828921723e-06,1.9558211623000806e-10,5.581123653244867e-06,1.4682553588753063e-05,1.7826895712895806e-07,9.2552293207257204e-06,2.2740439401641632e-11,1.5362684320229552e-07,1.4922599405403725e-07,3.3835557872523142e-13,1.4029366143697375e-08,2.0062309712867694e-10,1.2417208947403623e-10,1.2394537490369203e-10,1.312023196128281e-13,2.4016869371376251e-13,9.5512249203901265e-14,9.8406737808546732e-10,2.5946609337467597e-22,2.5212732128817465e-22,2.5212938674406235e-22,2.8696409505353381e-11,1.3460434369489919e-15,3.4459590152089021e-15,6.8328051708907207e-19,3.7773471762228218e-20,2.1084165603008611e-17,1.4111918166200097e-18,4.2086556488571401e-19,1.6906044193592943e-21,1.7286737468848894e-22
1.5635492158285314e-09,0.3865311623603957,7.6057340301257566e-14,2.2477893876327749e-17,2.1466951586227563e-17,8.2222662712357389e-25,1.8769689626852885e-19,0.0,0.0,1.5114190096614508e-09,3.6363196918066792e-15,154.0,0.0,0.99996567681798487,1.0,18.999990305316405,3.4961860952579962e-06,1.955819490983496e-10,5.7018721166734789e-06,1.5079230681359547e-05,1.8308855635469506e-07,9.5353311202580514e-06,2.3354815429843765e-11,1.5778606066683901e-07,1.5326040178478953e-07,3.4859563146207555e-13,1.4797711915244201e-08,2.0780543850254003e-10,1.3231912641728014e-10,1.3207752757813165e-10,1.3981257493078689e-13,2.5295502302968922e-13,1.0178626243379752e-13,1.0385789770318335e-09,3.0303625632812683e-22,2.9446942053683097e-22,2.9447190132643282e-22,3.1024371439604092e-11,1.4423914205225609e-15,3.5392532199148995e-15,7.0951067286982614e-19,4.009880613301936e-20,2.2816793217453634e-17,1.5557370684680099e-18,4.7413700035753001e-19,1.9058106896490571e-21,2.0004793626472314e-22
1.6046852693881978e-09,0.3865311617325379,7.8748813611008792e-14,2.3816603786217476e-17,2.3323542123474754e-17,9.1730615226280446e-25,2.0821719219455536e-19,0.0,0.0,1.5890257499553944e-09,4.00653849223101e-15,154.0,0.0,0.99996477346087986,1.0,18.999990020970962,3.5881429907276351e-06,1.9558178196316841e-10,5.8226151115531848e-06,1.5475905566173016e-05,1.8790815101879662e-07,9.8154366728411309e-06,2.3969188022200777e-11,1.6194525487370885e-07,1.5729480576959078e-07,3.5883582140464617e-13,1.5586538581541902e-08,2.1502803852054595e-10,1.4075351294253931e-10,1.4049650452693703e-10,1.4872658746110033e-13,2.6605326887666959e-13,1.0828182606646376e-13,1.0945932901373989e-09,3.5242112459150532e-22,3.4246316070556907e-22,3.4246612551388158e-22,3.3473095038870527e-11,1.5425829376548329e-15,3.632546902934744e-15,7.3615761248827687e-19,4.2521983773338746e-20,2.4651018724084285e-17,1.7112061278021471e-18,5.325552122557316e-19,2.1419816636447392e-21,2.3063507511456212e-22
1.6458213229478642e-09,0.3865311611046746,8.1473575152767899e-14,2.5197587235666459e-17,2.529956530881749e-17,1.0206995413645196e-24,2.3049384279450688e-19,0.0,0.0,1.6685531251705371e-09,4.4041667098178178e-15,154.0,0.0,0.99996387008661569,1.0,18.999989736620847,3.6800985693171782e-06,1.9558161482462237e-10,5.943353739961599e-06,1.5872578240255885e-05,1.9272774112118034e-07,1.0095544872664832e-05,2.458355717416382e-11,1.6610442579211029e-07,1.6132920600989438e-07,3.6907610812627101e-13,1.6395845992457487e-08,2.2228930292450975e-10,1.4947682315416402e-10,1.4920387697398943e-10,1.5794602177391781e-13,2.7946200551984287e-13,1.1500015599752518e-13,1.1521128866240897e-09,4.0820598825665077e-22,3.9667755060584165e-22,3.9668107714896879e-22,3.6045554252219615e-11,1.6466464094995028e-15,3.7258400635776867e-15,7.6322204677507294e-19,4.5045416947147058e-20,2.6590814163835842e-17,1.8781736658176209e-18,5.9647864782412297e-19,2.4005962235589218e-21,2.6495559253040114e-22
1.6869573765075306e-09,0.3865311604768077,8.4231473429300734e-14,2.6621094348753641e-17,2.7400187799193601e-17,1.1329150032044709e-24,2.5463870698003765e-19,0.0,0.0,1.7500011109481081e-09,4.8305174245414919e-15,154.0,0.0,0.99996296669519336,1.0,18.999989452266924,3.7720528310427146e-06,1.9558144768274552e-10,6.0640888579644053e-06,1.6269248700670677e-05,1.9754732666176348e-07,1.0375654859924986e-05,2.5197922881184036e-11,1.7026357339124868e-07,1.6536360250714466e-07,3.7931646019386758e-13,1.7225633997705574e-08,2.295877026758957e-10,1.5849056886393802e-10,1.582011539645971e-10,1.6747247656551909e-13,2.9317981373978103e-13,1.2194242000247594e-13,1.2111403355815549e-09,4.7101665442472732e-22,4.5772100588694268e-22,4.5772518180804198e-22,3.8744722863976345e-11,1.7546089431908859e-15,3.8191327011529846e-15,7.9070468652418964e-19,4.7671518367073866e-20,2.864023469320897e-17,2.0572338350883532e-18,6.6628240871532749e-19,2.6832034171063596e-21,3.0335898892280799e-22
1.728093430067197e-09,0.3865311598489388,8.7022357588691467e-14,2.8087374052270695e-17,2.9630689739523342e-17,1.2544794006483456e-24,2.8076843355226095e-19,0.0,0.0,1.8333696853509429e-09,5.2869342945861605e-15,154.0,0.0,0.99996206328661474,1.0,18.99998916790986,3.8640057759203344e-06,1.9558128053748772e-10,6.1848211305658865e-06,1.6665916944479978e-05,2.023669076404637e-07,1.0655765965874138e-05,2.5812285138712521e-11,1.744226976403286e-07,1.693979952627767e-07,3.8955685315908476e-13,1.8075902446848345e-08,2.3692177081166929e-10,1.6779620212981387e-10,1.6748978489958429e-10,1.7730748734316627e-13,3.0720528080271416e-13,1.291097396984247e-13,1.2716782059875884e-09,5.4152101057866436e-22,5.2624287123043919e-22,5.2624779505681031e-22,4.1573574519037539e-11,1.8664964137409111e-15,3.9124248149698723e-15,8.1860624249857687e-19,5.0402701126350912e-20,3.0803417848406659e-17,2.2490005581631905e-18,7.4235870623738672e-19,2.9914244500292724e-21,3.4621852261034851e-22
1.8103655371865298e-09,0.3865311585931993,9.2702483368074079e-14,3.1149241049947006e-17,3.4503019366029633e-17,1.527857299251945e-24,3.3947364264999082e-19,0.0,0.0,2.0058685214938946e-09,6.2954940164932476e-15,154.0,0.0,0.99996025641799258,1.0,18.99998859918821,4.0479077151961796e-06,1.9558094623688196e-10,6.4262790682721615e-06,1.7459246770532882e-05,2.1200605591188519e-07,1.121598959014143e-05,2.7040999287098813e-11,1.827408759651328e-07,1.7746676955488222e-07,4.1003769072385148e-13,1.9837880074304659e-08,2.5169133816088655e-10,1.8728865490926419e-10,1.8694662207447641e-10,1.9790901786949666e-13,3.3617357277343145e-13,1.4412381274708964e-13,1.3972954865893748e-09,7.0850222497426973e-22,6.8853308773286497e-22,6.8853985166297347e-22,4.7632220949973697e-11,2.1021439485468929e-15,4.0990074685653957e-15,8.7566894604534879e-19,5.6189964662468118e-20,3.5488029703010012e-17,2.6732098580771195e-18,9.1498605151982918e-19,3.6915657083584329e-21,4.46924459333715e-22
1.8926376443058626e-09,0.386531157337462,9.8512758538061333e-14,3.4385156318897805e-17,3.9961061158677252e-17,1.8454311896465241e-24,4.0764241085999706e-19,0.0,0.0,2.1860494883040824e-09,7.4412066574177978e-15,154.0,0.0,0.99995844948076007,1.0,18.999988030458823,4.2318043872734297e-06,1.9558061192281999e-10,6.6677304610158835e-06,1.8252567694916748e-05,2.2164518593478506e-07,1.1776212807525777e-05,2.8269699582932043e-11,1.9105896052016405e-07,1.855355288975153e-07,4.3051851341409119e-13,2.1681777668275769e-08,2.6658740603621378e-10,2.0796469199267588e-10,2.0758487976565003e-10,2.1976172787087504e-13,3.6635570815228899e-13,1.6005049376568949e-13,1.5289852785794846e-09,9.1539440304122537e-22,8.8962002805754243e-22,8.8962918360076665e-22,5.4245280589098415e-11,2.3537741688974028e-15,4.285588018838257e-15,9.3441584305485478e-19,6.2426518167190365e-20,4.0679369913277931e-17,3.1561187872984924e-18,1.1178579635924749e-18,4.5155092082652188e-21,5.7057675291242192e-22
1.9749097514251955e-09,0.3865311560817322,1.0445199939379262e-13,3.7797069701931153e-17,4.6051131283365671e-17,2.2121141588723334e-24,4.8639096889646341e-19,0.0,0.0,2.3739124542474729e-09,8.7359221770420159e-15,154.0,0.0,0.99995664247492766,1.0,18.999987461723496,4.4156957922807956e-06,1.9558027759531068e-10,6.909177091042941e-06,1.9045879694134589e-05,2.3128429770850345e-07,1.2336433805746897e-05,2.9498385989822002e-11,1.9937695105906782e-07,1.9360427330184271e-07,4.5099925497569966e-13,2.3607594019772546e-08,2.8160020301404515e-10,2.2983401199967229e-10,2.2941423884523434e-10,2.4287587331582772e-13,3.9774061554692017e-13,1.7689727423831471e-13,1.666768131101739e-09,1.169217289547294e-21,1.1363294135770704e-21,1.1363416405460618e-21,6.143653917798839e-11,2.6215569718296486e-15,4.4721664602625464e-15,9.9485261888703039e-19,6.9131675933456682e-20,4.6413430359317013e-17,3.7033780407068873e-18,1.3547748337158372e-18,5.4790278623298684e-21,7.2113150971925093e-22
2.0571818585445283e-09,0.38653115482600986,1.1051903243468949e-13,4.1386913077190284e-17,5.2821351846099598e-17,2.6331425687067978e-24,5.7692215463336151e-19,0.0,0.0,2.5694572961851649e-09,1.0191979679323802e-14,154.0,0.0,0.999954835400506,1.0,18.999986892983287,4.5995819303469882e-06,1.955799432543458e-10,7.1506200298262632e-06,1.9839182744690244e-05,2.4092339123238082e-07,1.2896651483278465e-05,3.0727058471378955e-11,2.0769484733549184e-07,2.0167300277889753e-07,4.7147987513861571e-13,2.5615327917367406e-08,2.9672071736607121e-10,2.529055647257386e-10,2.5244363273150868e-10,2.6726091830566259e-13,4.3031732452334702e-13,1.946710672234168e-13,1.8106645924988764e-09,1.477817255838672e-21,1.4362911740575579e-21,1.4363073025566493e-21,6.9229781376730879e-11,2.9056488315287604e-15,4.6587427873124084e-15,1.056984958679034e-18,7.6324755405590024e-20,5.2727451908487822e-17,4.320979687483102e-18,1.6298549031457058e-18,6.5992435499906109e-21,9.0303669727069483e-22
2.139453965663861e-09,0.3865311535702982,1.1671269431740168e-13,4.5156600591873061e-17,6.032164765613819e-17,3.114084064034337e-24,6.8052872443131023e-19,0.0,0.0,2.7726838960208981e-09,1.1822207385091129e-14,154.0,0.0,0.99995302825750554,1.0,18.999986324238836,4.7834628016007184e-06,1.955796088999316e-10,7.3920598973512676e-06,2.0632476823088244e-05,2.5056246650575743e-07,1.3456865190069054e-05,3.1955716991214141e-11,2.1601264910308996e-07,2.0974171733958224e-07,4.9196035013798735e-13,2.7704978147194463e-08,3.1194063614247585e-10,2.7718760900441871e-10,2.7668130514521145e-10,2.9292559626338882e-13,4.6407496468565584e-13,2.1337825205197549e-13,1.9606952104361273e-09,1.84991942329696e-21,1.7979902289148194e-21,1.7980112638591538e-21,7.7648790898896174e-11,3.2061944090228839e-15,4.8453169944621256e-15,1.1208185473794708e-18,8.4025076827414637e-20,5.9659902087270351e-17,5.0152646692398553e-18,1.9475489884655776e-18,7.8946926258036526e-21,1.1212731882416871e-21
2.221726072783194e-09,0.3865311523145975,1.2303183180583836e-13,4.9108028873791414e-17,6.8603743000398372e-17,3.6608454575574851e-24,7.9859665887104859e-19,0.0,0.0,2.9835921382420572e-09,1.3639922605587849e-14,154.0,0.0,0.99995122104593703,1.0,18.999985755490506,4.967338406170692e-06,1.9557927453207051e-10,7.6334970523369283e-06,2.1425761905833779e-05,2.6020152352797404e-07,1.4017074537325732e-05,3.3184361512939298e-11,2.2433035611552052e-07,2.1781041699467229e-07,5.1244066576016069e-13,2.9876543492949531e-08,3.2725228939016533e-10,3.0268776620046943e-10,3.0213486350480356e-10,3.1987796650221286e-13,4.9900276476382529e-13,2.3302471564993063e-13,2.1168805319934977e-09,2.2951801637793749e-21,2.2308176440332641e-21,2.2308447923499072e-21,8.6717350611216493e-11,3.523327978104441e-15,5.0318890761860752e-15,1.1863590697739111e-18,9.2251962970882257e-20,6.725045312594227e-17,5.7929299576933244e-18,2.3126551574905624e-18,9.3853915092105183e-21,1.38139765924075e-21
2.3039981799025268e-09,0.3865311510589087,1.2947530171853796e-13,5.3243077221312573e-17,7.7721158428232669e-17,4.2796804921324211e-24,9.3260846288894144e-19,0.0,0.0,3.2021819083299081e-09,1.5658931717910698e-14,154.0,0.0,0.99994941376581115,1.0,18.999985186738524,5.1512087441856157e-06,1.9557894015076395e-10,7.8749317152693554e-06,2.221903796943266e-05,2.6984056229837118e-07,1.4577279274483559e-05,3.4412992000167132e-11,2.3264796812644756e-07,2.2587910175481888e-07,5.3292081284487936e-13,3.2130022735890218e-08,3.4264859919792615e-10,3.2941306962053584e-10,3.288113282467239e-10,3.4812546647667131e-13,5.3509005170965967e-13,2.5361589070626851e-13,2.2792411037242815e-09,2.8242399313750221e-21,2.7451221198769076e-21,2.74515682054054e-21,9.6459242596950694e-11,3.8571746864707162e-15,5.2184590269587686e-15,1.2536122105010966e-18,1.0102473894306619e-19,7.5539960370400231e-17,6.6610353991229217e-18,2.7303333339976503e-18,1.1092902263728897e-20,1.6895873447841599e-21
2.3862702870218596e-09,0.3865311498032317,1.3604197087350379e-13,5.7563607771980464e-17,8.7729207546315914e-17,4.9771974786887676e-24,1.0841464601614062e-18,0.0,0.0,3.4284530920245035e-09,1.7893530141266957e-14,154.0,0.0,0.9999476064171382,1.0,18.999984617983035,5.335073815774197e-06,1.9557860575601434e-10,8.1163640253733858e-06,2.3012304990391282e-05,2.7947958281628965e-07,1.5137479232235564e-05,3.564160841651113e-11,2.4096548488954082e-07,2.3394777163055185e-07,5.5340078520254977e-13,3.4465414654836041e-08,3.5812303343224689e-10,3.57370009964906e-10,3.5671717819397008e-10,3.7767495984705248e-13,5.7232624980100127e-13,2.7515679078221125e-13,2.447797471686021e-09,3.4487763989316556e-21,3.3522617854254917e-21,3.3523057424863498e-21,1.0689824818693388e-10,4.2078516618876207e-15,5.4050268412548442e-15,1.3225836540615053e-18,1.1036273207184372e-19,8.4570441066541737e-17,7.6270102577096296e-18,3.2061198137784306e-18,1.3040398097457471e-20,2.0526866927397968e-21
2.4685423941411924e-09,0.38653114854756687,1.4273071603068466e-13,6.2071465659573171e-17,9.8684993821344836e-17,5.7603668100343859e-24,1.2548960816914937e-18,0.0,0.0,3.6624055750358018e-09,2.0358502313554971e-14,154.0,0.0,0.99994579899992941,1.0,18.999984049224125,5.5189336210651348e-06,1.9557827134782368e-10,8.3577940630884387e-06,2.3805562945216667e-05,2.8911858508107041e-07,1.5697674300057582e-05,3.6870210725585653e-11,2.492829061584756e-07,2.4201642663228256e-07,5.7388057879258474e-13,3.6882718026168477e-08,3.7366956351931469e-10,3.8656457712204285e-10,3.8585839227414973e-10,4.0853278067626383e-13,6.1070087975423694e-13,2.9765204259498118e-13,2.6225701814570534e-09,4.1815578621319391e-21,4.0646562619445137e-21,4.0647114807088218e-21,1.1805814797370152e-10,4.5754689794440199e-15,5.5915925135490633e-15,1.3932790848219295e-18,1.2028527183339844e-19,9.4385053522712405e-17,8.6986594799151795e-18,3.7459416719543994e-18,1.5252728700990586e-20,2.4782559346254437e-21
2.5508145012605252e-09,0.38653114729191446,1.495404238323603e-13,6.676847916905895e-17,1.1064740738811574e-16,6.6365283535795601e-24,1.4466491486710283e-18,0.0,0.0,3.9040392428053549e-09,2.3069121669055458e-14,154.0,0.0,0.99994399151419477,1.0,18.99998348046185,5.7027881601871342e-06,1.9557793692619399e-10,8.5992218686251127e-06,2.4598811810416396e-05,2.9875756909205425e-07,1.6257864407652238e-05,3.8098798891005914e-11,2.5760023168693347e-07,2.5008506677030614e-07,5.943601910450253e-13,3.9381931623830987e-08,3.8928262553030904e-10,4.1700229871622501e-10,4.162404879965818e-10,4.4070477419317029e-13,6.5020355784494481e-13,3.2110591579350674e-13,2.8035797781457235e-09,5.0364968653996169e-21,4.8958389521451211e-21,4.8959077786676298e-21,1.2996272182022668e-10,4.9601305109423649e-15,5.7781560383163278e-15,1.4657041870180287e-18,1.3081168978246058e-19,1.0502807664641497e-16,9.8841697109499437e-18,4.356131041628719e-18,1.775648533253248e-20,2.9746215427620153e-21
2.715358715499191e-09,0.38653114478064643,1.6351832297548311e-13,7.6737202868680617e-17,1.3783659117003604e-16,8.6990781437161876e-24,1.9008844974668562e-18,0.0,0.0,4.4103496716844232e-09,2.929084051944617e-14,154.0,0.0,0.99994037633719157,1.0,18.999982342927265,6.0704814404391148e-06,1.9557726804262595e-10,9.082070848628368e-06,2.6185282177972118e-05,3.1803548234999595e-07,1.7378229556340735e-05,4.0555932645349012e-11,2.7423459453717355e-07,2.6622230249584715e-07,6.3531886474389211e-13,4.4626084581730958e-08,4.2068820678811301e-10,4.8162720841306537e-10,4.8074729096183822e-10,5.0901243178351237e-13,7.3255199613732866e-13,3.7090497719608956e-13,3.1843918103820983e-09,7.1745423245694113e-21,6.9745869298501541e-21,6.9746915919125837e-21,1.5610100752778859e-10,5.7809748652312235e-15,6.151276623170248e-15,1.6157661420105073e-18,1.5375349643538746e-19,1.289819542145604e-16,1.2631462312427415e-17,5.8150503813973193e-18,2.3753736723151455e-20,4.2171994768443146e-21
2.8799029297378565e-09,0.3865311422694283,1.7796695671270755e-13,8.7484073950365579e-17,1.6980349234975898e-16,1.1231228649220392e-23,2.463439263830782e-18,0.0,0.0,4.9473834499536558e-09,3.6690653261007898e-14,154.0,0.0,0.99993676088621408,1.0,18.999981205379392,6.4381536575597223e-06,1.9557659910532699e-10,9.564911018283654e-06,2.7771715905130732e-05,3.373133225848443e-07,1.8498574384684467e-05,4.3013009388479837e-11,2.9086857146983124e-07,2.8235947888730466e-07,6.7627679556500752e-13,5.0197863671327645e-08,4.5230326245785286e-10,5.5128099964287893e-10,5.5027378132419404e-10,5.8263627649867941e-13,8.1929037316254726e-13,4.2458198330352457e-13,3.5903979200214862e-09,9.9991464801828382e-21,9.7210464810468036e-21,9.7212015966945585e-21,1.8550332979673738e-10,6.6711179132542798e-15,6.524388551618467e-15,1.7728149903456648e-18,1.7934284357982311e-19,1.5680796256392354e-16,1.594223024192719e-17,7.6421689309278481e-18,3.1282163849395312e-20,5.8643934683783654e-21
3.044447143976522e-09,0.3865311397582597,1.9287776748773113e-13,9.9023127490629968e-17,2.0708322759590612e-16,1.430572712168408e-23,3.1528116138107228e-18,0.0,0.0,5.5151396370004339e-09,4.5408348993793608e-14,154.0,0.0,0.99993314516134713,1.0,18.999980067818289,6.8058048125785203e-06,1.955759301143136e-10,1.0047742382351787e-05,2.935811280397383e-05,3.5659108979133097e-07,1.9618898647197235e-05,4.5470028829352203e-11,3.0750216051457402e-07,2.9849659602309511e-07,7.1723397453379935e-13,5.6097258996410429e-08,4.8409667736648731e-10,6.2599455635472492e-10,6.2485078651834497e-10,6.616089665464219e-13,9.1033897138289867e-13,4.8216078934064406e-13,4.021762451313188e-09,1.3668308374431614e-20,1.3288951596198414e-20,1.3289176305733328e-20,2.1835990158442975e-10,7.6312333069548519e-15,6.8974917794650187e-15,1.9368962012716254e-18,2.0773445228933815e-19,1.8889866942948393e-16,1.9896274150033796e-17,9.9041469026223794e-18,4.0623746154603704e-20,8.0159702864180089e-21
3.208991358215188e-09,0.3865311372471411,2.0824234961580999e-13,1.1136814316679781e-16,2.5023919549331121e-16,1.8001902505513922e-23,3.9895151713060111e-18,0.0,0.0,6.1136172803464713e-09,5.5591538641236675e-14,154.0,0.0,0.99992952916267597,1.0,18.999978930243959,7.1734349065250435e-06,1.9557526106960255e-10,1.0530564897406232e-05,3.094447268659239e-05,3.7586878396418901e-07,2.0739202146574388e-05,4.7926990676934515e-11,3.2413535970116804e-07,3.1463365397998241e-07,7.5819039443713773e-13,6.2324260621768836e-08,5.1604194114020981e-10,7.0579417722055021e-10,7.0450455709237758e-10,7.4595831130849926e-13,1.0056195204881884e-12,5.4366170871675306e-13,4.4786497410449931e-09,1.8363530583958489e-20,1.7854926043054302e-20,1.7855245013694015e-20,2.548609242223955e-10,8.6619484830413417e-15,7.2705862625161637e-15,2.1080552419545504e-18,2.390830717062822e-19,2.2566272866389815e-16,2.4580012266756739e-17,1.267544153955109e-17,5.2094438757879751e-20,1.078942811638949e-20
3.3735355724538534e-09,0.38653113473607187,2.2405244706527882e-13,1.2453264979544306e-16,2.9986297553259344e-16,2.240587456564955e-23,4.996182699591413e-18,0.0,0.0,6.7428154156037741e-09,6.7395654228439523e-14,154.0,0.0,0.99992591289028576,1.0,18.999977792656374,7.5410439404288062e-06,1.9557459197121041e-10,1.1013378477782917e-05,3.2530795365086843e-05,3.9514640509815298e-07,2.1859484727746167e-05,5.0383894640209674e-11,3.4076816705947815e-07,3.3077065283313454e-07,7.9914604960593268e-13,6.8878858573195314e-08,5.4811647309202404e-10,7.9070224778279248e-10,7.8925743762539183e-10,8.357079821215796e-13,1.1050551711400909e-12,6.0910203221426425e-13,4.9612241184777582e-09,2.4291561343091451e-20,2.36201843858578e-20,2.3620628961302956e-20,2.9519658733152365e-10,9.7638549215888047e-15,7.6436719565803695e-15,2.2863375774605223e-18,2.7354347763531766e-19,2.6752430881841926e-16,3.0086630294983481e-17,1.6038722748934402e-17,6.6046144159516837e-20,1.4322048723318095e-20
