Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676)
2.705276096006333e-10,0.6724236985567851,1.1601841733389757e-09,1.8471637226999664e-13,1.8390402554572364e-12,2.1108470811040914e-16,3.2392209106699765e-15,0.0,0.0,2.4763880288891281e-08,9.8052606290480062e-14,154.0,0.0,0.99905355338859747,0.99999999999055411,18.999984500775732,4.8277179865595466e-05,9.0559555848217778e-07,0.00018051492467989266,0.00019568960771707819,0.00019170239117064007,1.5189005325948981e-05,4.4404053082153178e-11,2.8527497561448355e-07,0.00031342337047831682,1.6263716310081033e-13,1.6688052909465126e-07,1.4486012757932442e-07,1.2462786501352141e-07,1.2458412460329535e-07,2.7276420507898648e-11,6.5109375383738966e-09,1.6463784126562699e-11,1.2277636888390456e-08,2.4732228412137653e-17,2.3387007578226177e-17,2.339520043152599e-17,8.0400685422954278e-11,2.6581199462461071e-13,2.1243918450807903e-15,2.0448190228505284e-17,3.0820858406491672e-17,3.1780604764405204e-14,1.4545540046102877e-15,3.7437887580706753e-17,1.286737871961801e-17,1.2948146684656493e-19,1.0176856800180818e-22,7.4767710078114568e-24,6.4213624302048278e-20,2.2518328525516675e-21,3.968196443944574e-09,1.8513951988436736e-15,1.4138488184671266e-16,1.0822854975738434e-18,1.1083665799311659e-19,1.8880636090077507e-16,2.1325467696252376e-24,1.2248354854013911e-24,2.4516772657049668e-19,5.3331719657864626e-24,1.7425980904649721e-19,2.7539682163856993e-24,3.4833412894223503e-25,2.1179379216131984e-23,4.1853370705761147e-21,4.1170750812949764e-21,1.1192377436583693e-23,6.246089586303245e-17,7.6685487787295969e-20,1.8713089323812407e-20,4.0482973534060416e-21,8.7617282736477265e-23,8.802243951022081e-25,6.5159696304660952e-23,2.6735534448771552e-26,2.0651322683705089e-21,8.6813225619584921e-20,5.7159332372367025e-23,1.1694783733096403e-26,1.849571261434535e-28,1.2321429279650869e-28,8.0695919571142083e-25,9.3842193354010039e-12,4.4501185835166601e-17,2.1971578569893184e-17,1.6836315484273308e-12,4.4588890145454047e-29,1.0541994831366349e-27,9.3048281162540503e-26,3.3310841394173569e-32,5.0300047865638401e-31,3.7214882584765327e-33,9.4210991002080515e-12,2.3186701567920663e-14
2.7828388094129593e-10,0.672423696699996,1.1976010195297262e-09,1.9603002891028843e-13,1.9891832023495597e-12,2.3038012993932465e-16,3.6057013791779635e-15,0.0,0.0,2.6201132266577326e-08,1.0952100710756204e-13,154.0,0.0,0.99902643305261463,0.99999999999025369,18.999984006665578,4.9660132382837591e-05,9.0557323386909419e-07,0.00018562780616898154,0.00020129434996102088,0.00019720516686467146,1.5673471012411044e-05,4.5675827984358376e-11,2.93469752023714e-07,0.00032242119069320199,1.678246081989968e-13,1.7658030492037324e-07,1.5099474770924739e-07,1.3402908277860025e-07,1.3398203947275039e-07,2.9335026568769761e-11,6.8619260454094182e-09,1.7708037535959022e-11,1.2994076944065443e-08,2.9480800359810347e-17,2.7887540062967119e-17,2.7897608098860379e-17,8.7609090400882292e-11,2.8652870687199459e-13,2.1854168844405368e-15,2.1357342216145753e-17,3.2133009071060846e-17,3.397081078458844e-14,1.5985862293633785e-15,4.1866624000749738e-17,1.4534508178480234e-17,1.5032379031990096e-19,1.202808224584381e-22,8.4455196765564002e-24,7.2708721158157259e-20,2.697363118349018e-21,4.1817053738498622e-09,1.9541745870267974e-15,1.5014005214889118e-16,1.1424220101407736e-18,1.1902568275417765e-19,2.0500693546444786e-16,2.2646034027203896e-24,1.3006826611384431e-24,2.73916863066396e-19,5.9586048070875619e-24,1.9456626928837082e-19,3.0748939073829822e-24,3.8892556087772869e-25,2.3648049743446595e-23,4.8086327185744624e-21,4.7279725326936959e-21,1.3225489897631795e-23,7.1099530926895846e-17,8.4890120221894422e-20,2.125590839469175e-20,4.6790296534712033e-21,9.9670582266758881e-23,1.0175023769858678e-24,7.7634477616849271e-23,3.2599146149506049e-26,2.2556428995342865e-21,9.754066656726922e-20,6.7542227344216823e-23,1.4349909681933333e-26,2.318864473971983e-28,1.5577371178697729e-28,9.4764738653673673e-25,9.8690725098208746e-12,4.6800450657845108e-17,2.3106787699650511e-17,1.8242887945163828e-12,5.0171572008144466e-29,1.2188403421077043e-27,1.1143679704232355e-25,3.8513400265016973e-32,5.8163440792283425e-31,4.3026991893780152e-33,9.7201374591673163e-12,2.4583772650535919e-14
2.8604015228195853e-10,0.6724236948449395,1.2352501065205143e-09,2.0770298927273476e-13,2.1467865514883144e-12,2.5085217380931734e-16,4.0016659895281509e-15,0.0,0.0,2.7678896074334823e-08,1.2196649376176272e-13,154.0,0.0,0.99899931353504723,0.99999999998995159,18.999983512574307,5.1043018155490666e-05,9.055509099254418e-07,0.00019073998725592877,0.0002068987670712267,0.00020270776556263268,1.6157877208622104e-05,4.6947529051046633e-11,3.0166405267182185e-07,0.00033141878123988457,1.7301141630183664e-13,1.8655369186140515e-07,1.5717174483567389e-07,1.4382154430448867e-07,1.437710604960783e-07,3.1479349837943844e-11,7.22063238619332e-09,1.9004175543048578e-11,1.3730965374840798e-08,3.4957811587546653e-17,3.3080729805131608e-17,3.309302781082032e-17,9.5233530539988531e-11,3.081629449207069e-13,2.2464383808919995e-15,2.228456554017908e-17,3.3474456136591024e-17,3.6249235734882917e-14,1.7522945981064387e-15,4.6662288400664507e-17,1.6360690782187972e-17,1.7376962037251351e-19,1.41474471863251e-22,9.5066958256269872e-24,8.2040448227804192e-20,3.2142701644825479e-21,4.3998775527385538e-09,2.059511627426643e-15,1.5914338777854564e-16,1.2040564039754295e-18,1.2758737405099472e-19,2.22085086054155e-16,2.4004031817418303e-24,1.3786797254417711e-24,3.0509512045801305e-19,6.6368867843797618e-24,2.1657030927339466e-19,3.4226488648765427e-24,4.3291036629326495e-25,2.6323148960459778e-23,5.5034595661058765e-21,5.4085905022559568e-21,1.5555575061438869e-23,8.063966775174255e-17,9.3705979559300125e-20,2.4057346257147552e-20,5.3846869313613394e-21,1.1296445337957666e-22,1.1711037177276679e-24,9.2020406367754515e-23,3.9512143291157127e-26,2.4577941474743344e-21,1.0924326861038871e-19,7.9441693801495598e-23,1.7502622144302373e-26,2.8876357593792061e-28,1.956005453246313e-28,1.108076996621783e-24,1.0363000438258304e-11,4.9142750267392989e-17,2.4263244093918478e-17,1.9720974505412502e-12,5.6283117596946507e-29,1.4038049807877343e-27,1.327687982906511e-25,4.4358202174209937e-32,6.699841336163341e-31,4.9556569619480889e-33,1.0020817782583234e-11,2.6024553085839237e-14
2.9379642362262114e-10,0.672423692991631,1.2731314111300751e-09,2.1973709644312947e-13,2.3119840999620539e-12,2.7253953187578543e-16,4.4285589244811785e-15,0.0,0.0,2.9197167786273663e-08,1.3544297941508995e-13,154.0,0.0,0.99897219483589605,0.99999999998964784,18.999983018503439,5.2425837186096516e-05,9.0552858665110098e-07,0.00019585146953426266,0.00021250285904308606,0.00020821018733352029,1.664222238318923e-05,4.8219156281173844e-11,3.0985787755207911e-07,0.00034041614222804359,1.7819757101183754e-13,1.9680065922138034e-07,1.6338844721782256e-07,1.5400785703655857e-07,1.5395379419897619e-07,3.3709962208064911e-11,7.5869536925255948e-09,2.0352545371728878e-11,1.448831301939957e-08,4.1247966780086938e-17,3.9047539001328891e-17,3.906247546083124e-17,1.0328551075827409e-10,3.3072366321126337e-13,2.3074563343850751e-15,2.3229869778436085e-17,3.484600788619019e-17,3.8617665530508083e-14,1.9160574645253951e-15,5.1843053575424681e-17,1.8356050226354596e-17,2.0005549747891053e-19,1.6564400804179347e-22,1.0666182654430564e-23,9.2265029713725933e-20,3.8114178058633678e-21,4.6226492304225003e-09,2.1673911455389601e-15,1.6839339418108686e-16,1.2671797909828874e-18,1.3652878054581806e-19,2.4006161905288695e-16,2.53992356391123e-24,1.4588137307901407e-24,3.3883204352455213e-19,7.370836548670242e-24,2.4036046018255296e-19,3.7986322994347132e-24,4.8046551495222192e-25,2.92154451726868e-23,6.2757087217522458e-21,6.1646166509001863e-21,1.8216007447932265e-23,9.1146159353670693e-17,1.0316083962062162e-19,2.7135521971097915e-20,6.171536108176713e-21,1.2758676511101976e-22,1.3423950456704617e-24,1.085407957280454e-22,4.7621818308024239e-26,2.6719602119619359e-21,1.2197978744785914e-19,9.3028161545758559e-23,2.1227451324166562e-26,3.5730115069130044e-28,2.4403433554374158e-28,1.2903838438617414e-24,1.0865809221828786e-11,5.1527165140857174e-17,2.544049376304548e-17,2.1271886987188354e-12,6.2959361440508983e-29,1.6109940706906765e-27,1.5740962707096997e-25,5.0905311370926633e-32,7.6895903757349316e-31,5.6870713416079674e-33,1.0323139976259864e-11,2.7509278809466799e-14
3.0155269496328375e-10,0.6724236911400848,1.3112449053681654e-09,2.3213419311752226e-13,2.4849068760479069e-12,2.954812154524353e-16,4.8878499022370154e-15,0.0,0.0,3.0755943466607673e-08,1.500058188361483e-13,154.0,0.0,0.99894507695516177,0.99999999998934241,18.999982524454136,5.3808589477196911e-05,9.0550626404602058e-07,0.00020096225422309557,0.00021810662587199337,0.00021371243224546234,1.7126505378728546e-05,4.9490709673696259e-11,3.1805122665776017e-07,0.00034941327376598121,1.8338305993623419e-13,2.0732117630566082e-07,1.6964234804566479e-07,1.645904639147503e-07,1.6453268265965284e-07,3.6027399491029819e-11,7.9607884632378003e-09,2.1753472340808226e-11,1.5266130713268526e-08,4.844275135574081e-17,4.5875473576783174e-17,4.5893516842936613e-17,1.1177653164807137e-10,3.5421939383880472e-13,2.3684707448696793e-15,2.4193264505956952e-17,3.6248473106389232e-17,4.1077937678586354e-14,2.0902607046503536e-15,5.7427464849820572e-17,2.0531068688800577e-17,2.294318897244501e-19,1.9310658536913123e-22,1.1930071692915062e-23,1.034409130976572e-19,4.4984617042035343e-21,4.849957524993455e-09,2.2777981243035577e-15,1.7788859133858462e-16,1.3317833752875642e-18,1.4585689726928778e-19,2.5895717975283645e-16,2.6831422257106819e-24,1.5410718555952868e-24,3.7526019214843503e-19,8.1633383592057139e-24,2.6602715435998538e-19,4.2042734695584023e-24,5.3177177696903253e-25,3.2335937996368272e-23,7.1315739653400667e-21,7.0020249712045205e-21,2.1242842677635056e-23,1.0268649596381523e-16,1.1328316462089026e-19,3.0509321628854798e-20,7.0461623750388595e-21,1.4362913345669002e-22,1.5328124511580704e-24,1.2743734164677055e-22,5.7090658775744864e-26,2.8985176788485925e-21,1.3581084362209435e-19,1.0848575082175004e-22,2.5607421706912291e-26,4.3944125358917041e-28,3.0261203761441277e-28,1.4968697774599911e-24,1.1377309080610547e-11,5.3952795288582726e-17,2.6638092361418945e-17,2.2896909181382568e-12,7.0237779861325139e-29,1.8424356797595876e-27,1.8575725707454968e-25,5.8218818141675827e-32,8.7952949752608986e-31,6.5041018313391131e-33,1.0627103946369435e-11,2.9038185721049936e-14
3.0930896630394635e-10,0.6724236892903129,1.3495905567346761e-09,2.4489612160606515e-13,2.665683199220084e-12,3.1971655484299353e-16,5.3810336558461676e-15,0.0,0.0,3.235521917060861e-08,1.6571180792961857e-13,154.0,0.0,0.9989179598928446,0.9999999999890351,18.999982030427244,5.5191275031333551e-05,9.0548394211031528e-07,0.00020607234225972738,0.00022371006755334693,0.00021921450036573015,1.7610725319307747e-05,5.0762189227570555e-11,3.2624409998214178e-07,0.00035841017596064284,1.8856787369592291e-13,2.1811521242133766e-07,1.7593109523706424e-07,1.7557165352921945e-07,1.7551001366089469e-07,3.843216364541657e-11,8.3420365460263174e-09,2.3207261216313978e-11,1.6064429288871334e-08,5.6640726826756779e-17,5.3658875546503088e-17,5.3680560503241848e-17,1.2071808957589374e-10,3.7865826784652297e-13,2.4294816122957457e-15,2.5174759295038286e-17,3.7682660939827532e-17,4.3631941061965633e-14,2.2752979389201103e-15,6.3434446729322834e-17,2.2896592713590589e-17,2.6216361021246865e-19,2.2420308705408125e-22,1.3304666220964195e-23,1.1562881412789294e-19,5.2858928315869632e-21,5.0817404109970763e-09,2.3907177024788628e-15,1.8762751384137182e-16,1.3978584522801521e-18,1.5557866614885704e-19,2.787922539475198e-16,2.8300370639627261e-24,1.6254414048222278e-24,4.1451511752650143e-19,9.0173415658287824e-24,2.9366270187863517e-19,4.6410313112958857e-24,5.8701367596483725e-25,3.5695855507263605e-23,8.0775581388130713e-21,7.9270813691350866e-21,2.4674950283380289e-23,1.1533083102132351e-16,1.2410213379058878e-19,3.4198417328426983e-20,8.0154767119763838e-21,1.6118701351636555e-22,1.743863127207549e-24,1.4897104355858357e-22,6.8097366376666186e-26,3.1378455192952276e-21,1.5079893437057917e-19,1.2601295040861248e-22,3.0734730805762432e-26,5.3737767833613589e-28,3.7309016527144479e-28,1.7300107602632333e-24,1.1897314266144576e-11,5.6418759839262616e-17,2.7855604982594795e-17,2.459729744308156e-12,7.8157543105365584e-29,2.1002910663076747e-27,2.1824408493097388e-25,6.6367021915982244e-32,1.0027296624364081e-30,7.4143781256262422e-33,1.0932709600402126e-11,3.0611509684333277e-14
3.1706523764460896e-10,0.6724236874423257,1.3881683285002324e-09,2.5802472382850051e-13,2.8544387388846238e-12,3.452851991680283e-16,5.9096294238903771e-15,0.0,0.0,3.3994990945374608e-08,1.8261918326591187e-13,154.0,0.0,0.9988908436489452,0.99999999998872624,18.99998153642343,5.6573893851048119e-05,9.0546162084400349e-07,0.0002111817343681785,0.00022931318408254899,0.00022471639176074987,1.8094881541950396e-05,5.2033594941754039e-11,3.3443649751850515e-07,0.00036740684891763446,1.93752005192039e-13,2.2918273687723077e-07,1.8225248187205021e-07,1.8695356964737542e-07,1.8688793021374343e-07,4.092472486603914e-11,8.7305991195270825e-09,2.4714197480093528e-11,1.6883219575573439e-08,6.594782704313562e-17,6.2499216902268997e-17,6.2525152138657184e-17,1.3012167676215889e-10,4.0404803544472018e-13,2.4904889366132396e-15,2.6174363715272844e-17,3.9149380776410603e-17,4.6281615713807125e-14,2.4715707524882857e-15,6.9883310090360587e-17,2.5463839305895499e-17,2.9853023903030595e-19,2.5929921727159267e-22,1.4796484810318361e-23,1.2889176306959976e-19,6.1850817522179648e-21,5.3179367077680115e-09,2.5061351730857882e-15,1.9760871090609962e-16,1.4653964077054235e-18,1.6570097653307175e-19,2.9958716950766616e-16,2.9805861961026825e-24,1.7119098101456825e-24,4.5673533861546121e-19,9.9358600964315743e-24,3.2336126735325467e-19,5.1103940717671557e-24,6.4637944271759395e-25,3.9306651419540062e-23,9.1204794582435912e-21,8.9463491514955285e-21,2.8554149053482042e-23,1.2915200659502453e-16,1.3564766639242673e-19,3.8223286867288816e-20,9.0867236368684338e-21,1.803597951916336e-22,1.9771270603292385e-24,1.7342314689241988e-22,8.0837908766541128e-26,3.3903250889713379e-21,1.6700844547345929e-19,1.4582330863018392e-22,3.6711460560340111e-26,6.5357956070545789e-28,4.5746867926341241e-28,1.9924651163653323e-24,1.2425642975793845e-11,5.8924196633804361e-17,2.9092605958780072e-17,2.6374281274387241e-12,8.6759568667141121e-29,2.38686065601118e-27,2.5533875536174314e-25,7.5422620157102083e-32,1.1396603155407946e-30,8.4260212106163854e-33,1.1239956847846488e-11,3.2229486527422061e-14
3.2482150898527157e-10,0.6724236855961335,1.4269781799694346e-09,2.7152184130396765e-13,3.0512965718667563e-12,3.7222711618730721e-16,6.4751804521987103e-15,0.0,0.0,3.5675254830458056e-08,2.0078762161124824e-13,154.0,0.0,0.99886372822346436,0.99999999998841571,18.999981042443192,5.7956445938882242e-05,9.0543930024708575e-07,0.00021629043111000428,0.00023491597545500565,0.00023021810649611409,1.8578973545852957e-05,5.3304926815204549e-11,3.4262841926013459e-07,0.00037640329274124155,1.989354490621952e-13,2.4052371898388915e-07,1.8860443722340789e-07,1.9873822015111493e-07,1.9866843949157829e-07,4.3505523544140145e-11,9.1263786756286784e-09,2.6274548519875989e-11,1.7722512399719155e-08,7.6477655129101527e-17,7.2505394849188491e-17,7.2536270366800646e-17,1.3999878134325025e-10,4.3039608520904163e-13,2.5514927177721529e-15,2.7192087333582271e-17,4.0649442172589229e-17,4.9028952585709911e-14,2.6794889137874489e-15,7.6793759856880097e-17,2.8244402233917118e-17,3.3882655005943551e-19,2.9878661991321254e-22,1.6412264986834639e-23,1.4329515221457168e-19,7.2083236952492445e-21,5.5584860679239652e-09,2.6240359819057774e-15,2.0783074635474868e-16,1.5343887167819653e-18,1.7623066571156123e-19,3.2136209794146986e-16,3.1347679598620752e-24,1.80046462976824e-24,5.0206231880930501e-19,1.0921971949456777e-23,3.5521884699831017e-19,5.6138789465589467e-24,7.1006096930173227e-25,4.3180002294457936e-23,1.0267477747787709e-20,1.0066694420161743e-20,3.2925344863791371e-23,1.4422557828004113e-16,1.4795044706014222e-19,4.2605234156122392e-20,1.0267489198244749e-20,2.0125090243700727e-22,2.2342587745187512e-24,2.0109610806494948e-22,9.5526604568406768e-26,3.6563401271890866e-21,1.8450566309689453e-19,1.6814613706687948e-22,4.3650322125258775e-26,7.9081640712426468e-28,5.580167017490719e-28,2.2870819424123785e-24,1.2962117268922995e-11,6.1468261827829639e-17,3.0348678664577852e-17,2.8229063894848167e-12,9.6086575798836249e-29,2.704590206116701e-27,2.975480189572089e-25,8.5462903169329092e-32,1.2914918270980846e-30,9.5476651251890317e-33,1.1548845600671954e-11,3.3892352043121069e-14
3.3257778032593417e-10,0.6724236837517441,1.4660200667278341e-09,2.8538931513757364e-13,3.2563772386778421e-12,4.0058259211808756e-16,7.0792535063596082e-15,0.0,0.0,3.7396006858395035e-08,2.2027823945827915e-13,154.0,0.0,0.9988366136164023,0.99999999998810352,18.999980548486889,5.9338931297377439e-05,9.054169803196044e-07,0.00022139843292321869,0.00024051844166612691,0.00023571964463659344,1.9063000953487811e-05,5.4576184846880618e-11,3.508198652003189e-07,0.00038539950753444695,2.0411820126398919e-13,2.52138128053591e-07,1.9498501834417104e-07,2.1092748542181471e-07,2.1085342121215095e-07,4.6174972106460628e-11,9.5292790020204996e-09,2.7888564745797435e-11,1.8582318584662294e-08,8.835178093366782e-17,8.3794028226206766e-17,8.3830623701535206e-17,1.5036088741889751e-10,4.5770946231035922e-13,2.6124929557225061e-15,2.8227939714244239e-17,4.2183654789311033e-17,5.187599331190797e-14,2.8994705913693222e-15,8.4185903112979699e-17,3.1250258534011806e-17,3.8336294290642755e-19,3.4308402472737293e-22,1.8158967010840491e-23,1.589067846460666e-19,8.3688843915353843e-21,5.8033289660164903e-09,2.744405726019112e-15,2.1829219856790725e-16,1.604826943345632e-18,1.8717451943061371e-19,3.4413705593976896e-16,3.2925609125639114e-24,1.8910935480156036e-24,5.5064044284624063e-19,1.1978818691393189e-23,3.8933324592818135e-19,6.1530317209493238e-24,7.78253763712145e-25,4.7327804778535413e-23,1.1526020596440931e-20,1.1295291374227536e-20,3.7836670954435025e-23,1.6062983961328647e-16,1.6104195139066492e-19,4.7366410350596807e-20,1.1565709224424932e-20,2.239678960576645e-22,2.5169891311571083e-24,2.3231458266615251e-22,1.1239724175720851e-25,3.9362767559319084e-21,2.0335878563190331e-19,1.9322722674334175e-22,5.1675434797588275e-26,9.5218455816848874e-28,6.7730014119411055e-28,2.616909680936406e-24,1.3506562984858928e-11,6.4050129502619811e-17,3.1623415324902087e-17,3.0162822799771266e-12,1.0618314119141209e-28,3.0560771609195894e-27,3.4541862145458455e-25,9.6569954950100266e-32,1.4594671987887931e-30,1.0788479397258327e-32,1.1859375773679284e-11,3.5600341989331e-14
3.403340516665968e-10,0.6724236819091659,1.505293940873673e-09,2.9962898600502521e-13,3.4697987985882015e-12,4.3039223144970839e-16,7.7234383947955109e-15,0.0,0.0,3.9157243055159354e-08,2.4115359255702551e-13,154.0,0.0,0.99880949982775968,0.99999999998778966,18.999980054554808,6.0721349929075242e-05,9.0539466106158888e-07,0.00022650574015253884,0.00024612058271132668,0.00024122100624614722,1.9546963480381732e-05,5.5847369035741524e-11,3.5901083533235185e-07,0.00039439549339894808,2.0930025875140487e-13,2.6402593340034354e-07,2.0139240217615862e-07,2.2352312620789674e-07,2.234446355023758e-07,4.8933456740822515e-11,9.9392051649727505e-09,2.955648063802569e-11,1.9462648950792055e-08,1.0170003883211698e-16,9.6489754958923703e-17,9.6532948582568525e-17,1.6121947508901027e-10,4.8599488582586301e-13,2.6734896504143603e-15,2.9281930418915317e-17,4.3752828343613582e-17,5.4824829970913368e-14,3.1319425690533315e-15,9.2080257605972653e-17,3.4493775215194912e-17,4.3246588022114332e-19,3.9263842163454039e-22,2.0043777773362067e-23,1.7579692425389087e-19,9.6810466479677844e-21,6.0524066873363255e-09,2.8672301523758962e-15,2.2899166041960764e-16,1.6767027390122237e-18,1.985392724042875e-19,3.6793190690652179e-16,3.4539438301398015e-24,1.9837843747720707e-24,6.0261699394286342e-19,1.3109604959215824e-23,4.2580405569716378e-19,6.7294264149224071e-24,8.5115690496753784e-25,5.1762172870889478e-23,1.2903909438437342e-20,1.2639627521168621e-20,4.3339630607749404e-23,1.7844584604783509e-16,1.74954471727984e-19,5.2529835697943375e-20,1.2989677839959449e-20,2.486225800401148e-22,2.8271271872226071e-24,2.6742643758005323e-22,1.3170422976003208e-25,4.2305234788087103e-21,2.236379355282694e-19,2.2132957656970143e-22,6.0923139857474054e-26,1.1411351239148501e-27,8.1821131418961357e-28,2.9852048540666648e-24,1.4058809662593601e-11,6.6668991284323156e-17,3.291641682697146e-17,3.217671030667687e-12,1.1709575581574096e-28,3.4440772025258087e-27,3.9953922342803657e-25,1.0883086021370967e-31,1.6449052016897102e-30,1.2158192169472109e-32,1.2171547284754993e-11,3.7353692089483419e-14
