Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144)
9.609013649809059e-12,0.3978591876682424,3.3499507853402387e-11,2.7457415304017446e-16,2.7454422629445961e-16,1.9822301448322026e-25,2.9928120573835262e-20,0.0,0.0,9.2223279813702666e-11,2.829324488348863e-18,154.0,0.0,0.99995879233708951,1.0,18.999999719670733,1.6611115063709023e-06,8.5174301973895951e-07,1.1104596803407377e-05,1.1333599976951947e-05,6.0824494861130701e-06,2.5431547785606499e-07,4.3882896787504784e-12,2.5917177325953306e-08,9.8927385570637233e-06,2.7461056500075892e-15,5.7066305838874177e-10,5.5214809919711608e-10,1.4405508457810933e-11,1.4397488500871861e-11,5.1772096812406333e-15,7.7890333547272959e-12,2.8427472578287116e-15,4.1509058775626077e-11
9.949140884992176e-12,0.3978591876267787,3.4694890271523449e-11,2.9441069399842212e-16,2.9437747110613546e-16,2.2669905884975141e-25,3.3224571784211062e-20,0.0,0.0,9.8507611434116187e-11,3.1734266171481726e-18,154.0,0.0,0.99995733429122624,1.0,18.999999701423739,1.7199073113499173e-06,8.5174186782480169e-07,1.1489386193548157e-05,1.1734669351449464e-05,6.3090167929492978e-06,2.7155481951707987e-07,4.5435820930531275e-12,2.6918388377328731e-08,1.0261237794042236e-05,2.9322569595528608e-15,6.117686748061087e-10,5.9109050152287965e-10,1.5972857138059807e-11,1.5963942853959735e-11,5.7477926456872712e-15,8.3769137837413174e-12,3.16649145438606e-15,4.4499374883880278e-11
1e-11,0.39785918758419303,3.4873691952727394e-11,2.9743662114999746e-16,2.9740288548141729e-16,2.3120686078801104e-25,3.3737396618908128e-20,0.0,0.0,9.9465038725117173e-11,3.2273888769109428e-18,154.0,0.0,0.99995711627027606,1.0,18.999999698652672,1.7286990170040649e-06,8.5174169552961199e-07,1.1546880815919028e-05,1.1794641015130727e-05,6.3428952969829527e-06,2.7417519466344837e-07,4.5668028748484187e-12,2.7068099046708877e-08,1.0316339320582485e-05,2.9605519080450808e-15,6.1803802278588354e-10,5.9702284725022629e-10,1.6216465885064965e-11,1.6207412465169829e-11,5.8365193927212078e-15,8.4666523022631522e-12,3.2169005024146742e-15,4.4955455227402503e-11
1.0289268120175294e-11,0.39785918758419303,3.5890930535827877e-11,3.1494285851895662e-16,3.1490610559735529e-16,2.5813700963033878e-25,3.6754941178508717e-20,0.0,0.0,1.0499827291054964e-10,3.5471661960715886e-18,154.0,0.0,0.99995587624738991,1.0,18.999999682682859,1.7787029770736676e-06,8.5174071572938211e-07,1.1873679245703703e-05,1.2135737450656027e-05,6.535583729963701e-06,2.8928784475823063e-07,4.6988740131934945e-12,2.7919598092150933e-08,1.0629736510897505e-05,3.1237391031284712e-15,6.5430356755081166e-10,6.313031737598913e-10,1.7648746594743902e-11,1.7638874473382391e-11,6.3583940121940246e-15,8.9861178776331599e-12,3.5137273493165799e-15,4.7593704677871597e-11
1.0629395355358411e-11,0.3978591875404992,3.7087628717046088e-11,3.3617102933435982e-16,3.3613050444003917e-16,2.9273569963940388e-25,4.0527291810224937e-20,0.0,0.0,1.1169525080127395e-10,3.9521371643397558e-18,154.0,0.0,0.99995441820558051,1.0,18.999999663454318,1.8374985035423994e-06,8.5173956392932864e-07,1.2257482190275558e-05,1.2536804275226335e-05,6.7621502969785724e-06,3.0750832496874114e-07,4.8541654394156872e-12,2.892080581391817e-08,1.099823470735288e-05,3.3204848237066032e-15,6.9826772793067166e-10,6.7278086414527495e-10,1.9436653275025685e-11,1.9425757717413817e-11,7.0103121972636724e-15,9.616633353872042e-12,3.8852454146023035e-15,5.0792050073915943e-11
1.0969522590541528e-11,0.3978591874957116,3.8284984885537692e-11,3.5809558921821986e-16,3.5805104234281269e-16,3.3070048151144365e-25,4.4549691112776637e-20,0.0,0.0,1.1859853182307593e-10,4.3899727136042654e-18,154.0,0.0,0.99995296016579827,1.0,18.999999643744268,1.8962938907563581e-06,8.5173841197765192e-07,1.2640801179113282e-05,1.2937869825561022e-05,6.9887164941615796e-06,3.2621011006743159e-07,5.0094563718656651e-12,2.9922011140173605e-08,1.1366732383693431e-05,3.5224277122282318e-15,7.4366114725566955e-10,7.1551835749836797e-10,2.1340039273419731e-11,2.1328052600322128e-11,7.7048402513977281e-15,1.0268447936938706e-11,4.2818328461989746e-15,5.4094412988477547e-11
1.1649777060907761e-11,0.39785918740290943,4.0681671463937433e-11,4.0403540748941269e-16,4.0398203434537708e-16,4.1758236991688265e-25,5.3376927365629174e-20,0.0,0.0,1.3302395090737687e-10,5.370966348654589e-18,154.0,0.0,0.99995004409231447,1.0,18.999999602903856,2.0138842474209415e-06,8.5173610716543151e-07,1.3406011510124929e-05,1.373999710441916e-05,7.4418477792038684e-06,3.650333813539528e-07,5.3200367557597347e-12,3.192441370319922e-08,1.2103726176359026e-05,3.9416435330152765e-15,8.3873572798704899e-10,8.0475207303189338e-10,2.550702643473891e-11,2.549264621482865e-11,9.226871561721519e-15,1.1635925356811102e-11,5.1533483485306498e-15,6.1011199039405946e-11
1.2330031531273994e-11,0.3978591873058949,4.3080990826565085e-11,4.5276537633324928e-16,4.5270208000003842e-16,5.2055614219756812e-25,6.3301277015310216e-20,0.0,0.0,1.4827442699079454e-10,6.503996195702788e-18,154.0,0.0,0.99994712802693864,1.0,18.999999560209293,2.1314740470693858e-06,8.5173380083471723e-07,1.4169357919826988e-05,1.4542119288397242e-05,7.8949775852660227e-06,4.0570999123910768e-07,5.6306151652569446e-12,3.3926804599672162e-08,1.2840717889278443e-05,4.3808718493950377e-15,9.3952724024232656e-10,8.9896331623275238e-10,3.0177121549748692e-11,3.0160052316543732e-11,1.0934726437558578e-14,1.3088452074258842e-11,6.1345067673952761e-15,6.8344078163473425e-11
1.3010286001640227e-11,0.3978591872047737,4.5482943523160085e-11,5.0428855939294049e-16,5.0421417827545678e-16,6.4150000406093444e-25,7.4387437239853336e-20,0.0,0.0,1.6434985930917189e-10,7.8035369323643392e-18,154.0,0.0,0.99994421196966998,1.0,18.999999515707049,2.2490632897036586e-06,8.5173149535525709e-07,1.4930886894638216e-05,1.5344236378167339e-05,8.3481059114661041e-06,4.481934666731443e-07,5.9411916005494569e-12,3.5929183142600041e-08,1.3577707521115928e-05,4.8396108417305191e-15,1.0460356145233234e-09,9.9811164442016559e-10,3.5377514733809949e-11,3.5357444683900457e-11,1.2838559870516566e-14,1.4625930139101107e-11,7.2314900389682625e-15,7.6093065693685201e-11
1.369054047200646e-11,0.39785918709964896,4.7887530097734929e-11,5.5860802094751087e-16,5.5852132870726978e-16,7.8239711078701943e-25,8.6700175327621402e-20,0.0,0.0,1.8125014944633722e-10,9.2846876714113199e-18,154.0,0.0,0.99994129592050951,1.0,18.999999469442436,2.3666519753257262e-06,8.5172919117310288e-07,1.5690643756225079e-05,1.614634837403579e-05,8.8012327576414968e-06,4.9243849902644473e-07,6.2517660616901707e-12,3.793154901057337e-08,1.4314695071705547e-05,5.3173712638846702e-15,1.1582607813352193e-09,1.1021571648521565e-09,4.1135175792962548e-11,4.1111776918649823e-11,1.4948444489714782e-14,1.6248261713599279e-11,8.4504298230078268e-15,8.4258176963158981e-11
1.4370794942372693e-11,0.39785918699062106,5.0294751088645487e-11,6.157268259051977e-16,6.1562653139148737e-16,9.4533577890636102e-25,1.0030432868784844e-19,0.0,0.0,1.9897520127517963e-10,1.0963170864821802e-17,154.0,0.0,0.99993837987945622,1.0,18.99999942145962,2.4842401039375577e-06,8.5172688667549189e-07,1.6448672690652519e-05,1.6948455276001971e-05,9.2543581243994709e-06,5.3840091494707043e-07,6.5623385486154067e-12,3.9933902188963271e-08,1.5051680542133369e-05,5.8136761285378883e-15,1.276202671186059e-09,1.2110605234980236e-09,4.7476857206474151e-11,4.7449785426609276e-11,1.7274371678179739e-14,1.7955349072320842e-11,9.7974081866731049e-15,9.2839427305091634e-11
1.5051049412738928e-11,0.3978591868777882,5.2704607028659359e-11,6.7564803979693074e-16,6.7553278697796138e-16,1.1325096983503254e-24,1.152648048611809e-19,0.0,0.0,2.1752492090003911e-10,1.2855331254974862e-17,154.0,0.0,0.99993546384651055,1.0,18.999999371801685,2.6018276755411202e-06,8.5172458122504411e-07,1.7205016776831337e-05,1.7750557083994198e-05,9.7074820119825522e-06,5.8603764792151887e-07,6.8729090612361915e-12,4.1936242734074655e-08,1.5788663932892133e-05,6.3280604000988274e-15,1.3998612145847616e-09,1.324782894068264e-09,5.4429097050860798e-11,5.4397992339918581e-11,1.9826252667319883e-14,1.9747094602162938e-11,1.1278458274888112e-14,1.0183683205261749e-10
1.5731303883105162e-11,0.3978591867612457,5.5117098445023277e-11,7.3837472876988584e-16,7.3824309666393393e-16,1.3462181450499386e-24,1.3164658153021434e-19,0.0,0.0,2.3689921660053849e-10,1.497813487133566e-17,154.0,0.0,0.99993254782167262,1.0,18.999999320510604,2.7194146901383801e-06,8.5172227571487839e-07,1.795971801427533e-05,1.8552653798027186e-05,1.016060442006096e-05,6.3530671052544214e-07,7.1834775994991549e-12,4.3938570615661943e-08,1.6525645243543619e-05,6.8600706950654906e-15,1.529236342039798e-09,1.4432859672972075e-09,6.2018221866381797e-11,6.1982708381804432e-11,2.2613919609854967e-14,2.1623400802251195e-11,1.2899564967490703e-14,1.1125040653871434e-10
1.6411558353471397e-11,0.3978591866410866,5.7532225859529997e-11,8.0390995958111771e-16,8.0376046218766145e-16,1.5888661939583063e-24,1.4951470653002038e-19,0.0,0.0,2.5709799877695484e-10,1.7349168072548102e-17,154.0,0.0,0.99992963180494199,1.0,18.999999267627313,2.8370011477313064e-06,8.5171997073672771e-07,1.871281735015859e-05,1.9354745418154768e-05,1.0613725348417624e-05,6.8616716737412196e-07,7.4940441633681497e-12,4.5940885764202675e-08,1.7262624473832784e-05,7.4092649899423358e-15,1.6643279840595864e-09,1.5665319404820694e-09,7.0270349465062002e-11,7.0230035672908223e-11,2.5647126630845657e-14,2.3584170283718799e-11,1.4666665522948213e-14,1.2108016609623527e-10
1.709181282383763e-11,0.39785918651740193,5.9949989788584052e-11,8.7225679959126916e-16,8.7208788582211842e-16,1.8629649324858412e-24,1.6893429785866038e-19,0.0,0.0,2.7812117989701632e-10,1.9986636632785988e-17,154.0,0.0,0.99992671579631864,1.0,18.999999213191735,2.9545870483218662e-06,8.5171766587873618e-07,1.9464354705680726e-05,2.0156831944378712e-05,1.1066844797210733e-05,7.3857910876470763e-07,7.8046087527888858e-12,4.7943188162106616e-08,1.799960162411482e-05,7.9752123366270833e-15,1.8051360711532659e-09,1.6944835072755804e-09,7.9211391680826473e-11,7.9165870479760687e-11,2.893555085704245e-14,2.5629305769542376e-11,1.6585650208768911e-14,1.3132612605796711e-10
1.8452321764570098e-11,0.3978591862598076,6.4793429229390741e-11,1.0173975796318222e-15,1.0171849191516381e-15,2.5160901748474641e-24,2.1268870237255687e-19,0.0,0.0,3.2264039886929901e-10,2.6136794921248277e-17,154.0,0.0,0.99992088380339428,1.0,18.999999099818332,3.1897571785037566e-06,8.5171305649172398e-07,2.0962898182453695e-05,2.1760989715078157e-05,1.1973079256134835e-05,8.4790278292686665e-07,8.4257320080607751e-12,5.1947754679560145e-08,1.947354968509485e-05,9.1556961303685471e-15,2.1039013026006407e-09,1.9643566191444635e-09,9.9262853381277453e-11,9.9205634399110974e-11,3.6316380418720501e-14,2.9972286204944326e-11,2.0902601747787597e-14,1.5306670852476194e-10
1.967677981122932e-11,0.39785918601677994,6.9161546678356523e-11,1.1576707690305956e-15,1.1574127774190308e-15,3.2388335922985422e-24,2.5802838195206515e-19,0.0,0.0,3.6552630273042088e-10,3.2778438860357644e-17,154.0,0.0,0.99991563503748915,1.0,18.999998992853701,3.4014083907391014e-06,8.5170890676529824e-07,2.2306625716448208e-05,2.3204714287205894e-05,1.2788685209732812e-05,9.5121989867197661e-07,8.9847361845437326e-12,5.5551821127859193e-08,2.0800095828427581e-05,1.0271320816774525e-14,2.3923395559325703e-09,2.2229711082008416e-09,1.1992108121850152e-10,1.1985178825650902e-10,4.3927509518556343e-14,3.4168526735147417e-11,2.5365452473962306e-14,1.7405679194409906e-10
2.090123785788854e-11,0.39785918576364054,7.3538214225953097e-11,1.3071013027646327e-15,1.3067919391039768e-15,4.1073976916453628e-24,3.0941073549198048e-19,0.0,0.0,4.1108198700775185e-10,4.0594692322922479e-17,154.0,0.0,0.99991038629785134,1.0,18.999998881436063,3.6130577983173771e-06,8.5170475677072378e-07,2.3645869045403187e-05,2.4648422354661348e-05,1.3604286369855901e-05,1.0589873791819236e-06,9.5437339628801606e-12,5.9155846436324983e-08,2.2126635234559698e-05,1.1435000891076499e-14,2.6992980105988014e-09,2.4962731898269832e-09,1.432052381101042e-10,1.4312231555434955e-10,5.2512626286066084e-14,3.8636605368089253e-11,3.0409929468566875e-14,1.9639560312462641e-10
2.212569590454776e-11,0.3978591855008418,7.792343469719283e-11,1.4657070907036312e-15,1.4653399319936835e-15,5.1402886505585995e-24,3.6721806951655871e-19,0.0,0.0,4.5930700941945131e-10,4.9714022439252824e-17,154.0,0.0,0.99990513758448063,1.0,18.999998765764339,3.8247054012500589e-06,8.5170060782222294e-07,2.4980827133853324e-05,2.6092113917510303e-05,1.4419882736037096e-05,1.1710063173152507e-06,1.0102725342839434e-11,6.2759830442141424e-08,2.3453167903298009e-05,1.2644588538356903e-14,3.0247762613384645e-09,2.7840619810258158e-09,1.6925933693470067e-10,1.6916114265852579e-10,6.2125511928940214e-14,4.3375958813353322e-11,3.6068764245984778e-14,2.2008323148388501e-10
2.335015395120698e-11,0.3978591852288164,8.231721086532885e-11,1.6335060485766726e-15,1.633074289011193e-15,6.3571426846354904e-24,4.3183342792368596e-19,0.0,0.0,5.1020094557697091e-10,6.0271339069793077e-17,154.0,0.0,0.9998998888973768,1.0,18.999998646028562,4.0363511995486187e-06,8.5169645915937476e-07,2.6311690062114529e-05,2.7535788975696011e-05,1.5235474308585189e-05,1.2870866876153051e-06,1.066171032416003e-11,6.6363773103755668e-08,2.4779693835709764e-05,1.3898031848827379e-14,3.3687739028947534e-09,3.0861410747279273e-09,1.9822542944458325e-10,1.9811023598881436e-10,7.2819214641394392e-14,4.838602494481968e-11,4.2374241127557736e-14,2.4511976643863977e-10
2.4574611997866202e-11,0.397859184947977,8.671954545289868e-11,1.810516097865114e-15,1.8100125481081478e-15,7.778730141988976e-24,5.0364059217867674e-19,0.0,0.0,5.6376338818299886e-10,7.2407983532445975e-17,154.0,0.0,0.99989464023654007,1.0,18.999998522410252,4.2479951932245337e-06,8.5169230990662625e-07,2.7638639423377252e-05,2.8979447529029302e-05,1.605106108785201e-05,1.4070469493300222e-06,1.1220688906544583e-11,6.9967674510846302e-08,2.6106213032930943e-05,1.5193370531205367e-14,3.7312905300150273e-09,3.402318384020303e-09,2.3024364971805073e-10,2.3010964544498731e-10,8.4646065865983323e-14,5.3666242798356427e-11,4.9358207197509255e-14,2.7150529740492212e-10
2.5799070044525423e-11,0.3978591846587186,9.113044113273266e-11,1.9967551656976471e-15,1.9961722521597192e-15,9.4269596086111712e-24,5.8302408150662504e-19,0.0,0.0,6.199939462656084e-10,8.6271718309549442e-17,154.0,0.0,0.99988939160196999,1.0,18.999998395082869,4.4596373822892752e-06,8.5168816055035041e-07,2.8961848702829626e-05,3.0423089577362028e-05,1.6866643073680136e-05,1.5307136673968914e-06,1.1779661089726076e-11,7.3571534710893692e-08,2.7432725495267907e-05,1.6528731820080036e-14,4.1123257374493651e-09,3.7324059929832365e-09,2.6545225608568129e-10,2.6529754630778922e-10,9.7657695983886723e-14,5.9216052569491943e-11,5.7052081908262391e-14,2.9923991379795745e-10
2.7023528091184644e-11,0.3978591843614179,9.5549900528930603e-11,2.1922411847474131e-15,2.1915709488615913e-15,1.1324882023707001e-23,6.7036915308317712e-19,0.0,0.0,6.7889224444645455e-10,1.0201671763244605e-16,154.0,0.0,0.99988414299366657,1.0,18.999998264212081,4.6712777667543181e-06,8.5168401160778537e-07,3.0281483639970446e-05,3.1866715120634024e-05,1.7682220265900576e-05,1.6579211502331974e-06,1.2338626873485409e-11,7.7175353662283651e-08,2.8759231223006965e-05,1.7902326564742789e-14,4.5118791199501749e-09,4.0762200137128631e-09,3.039876716249834e-10,3.0381027970915762e-10,1.1190504946903794e-13,6.5034895610950866e-11,6.548686635686033e-14,3.2832370503216902e-10
2.8247986137843865e-11,0.3978591840564353,9.9977926217806754e-11,2.3969920931311494e-15,2.3962261906289858e-15,1.3496694804817281e-23,7.6606180222361498e-19,0.0,0.0,7.40457922242483e-10,1.1980355891434861e-16,154.0,0.0,0.99987889441162969,1.0,18.999998129956193,4.8829163466311379e-06,8.5167986274111427e-07,3.1597702574380898e-05,3.3310324158780586e-05,1.84977926646641e-05,1.7885111040628818e-06,1.2897586257614646e-11,8.0779131326857465e-08,3.0085730216953176e-05,1.9312445496581683e-14,4.9299502722730002e-09,4.4335804494341336e-09,3.4598452324262142e-10,3.4578239169087134e-10,1.274383995132888e-13,7.1122214430217394e-11,7.4693152236905339e-14,3.5875676052126436e-10
2.9472444184503086e-11,0.39785918374411455,1.0441452072880487e-10,2.6110258343102801e-15,2.6101555344976283e-15,1.5967745982032109e-23,8.7048876257013993e-19,0.0,0.0,8.04690633398855e-10,1.3979921494558577e-16,154.0,0.0,0.99987364585585903,1.0,18.999997992466447,5.094553121931206e-06,8.5167571364056308e-07,3.2910656776036058e-05,3.4753916691683083e-05,1.9313360270110978e-05,1.9223323026991523e-06,1.3456539241896965e-11,8.4382867719356987e-08,3.1412222477893228e-05,2.0757455663368167e-14,5.366538789176931e-09,4.8043110633109526e-09,3.9157567943171647e-10,3.9134667093907504e-10,1.4430736215538813e-13,7.7477452687192601e-11,8.4701130486130793e-14,3.9053916967829426e-10
3.069690223116231e-11,0.397859183424785,1.0885968654538388e-10,2.8343603569938756e-15,2.8333765420265818e-15,1.8764538340812797e-23,9.8403750627726658e-19,0.0,0.0,8.7159004525155067e-10,1.6217704679179728e-16,154.0,0.0,0.9998683973263548,1.0,18.99999785188729,5.3061880926659971e-06,8.5167156453822899e-07,3.4220490760902776e-05,3.6197492719212435e-05,2.0128923082178848e-05,2.0592402720365834e-06,1.4015485826123028e-11,8.7986562864004475e-08,3.2738708006283e-05,2.2235797022377943e-14,5.8216442654242647e-09,5.1882392526828818e-09,4.4089228676375282e-10,4.4063418525417351e-10,1.6256090993607027e-13,8.4100055191838059e-11,9.5540599643296582e-14,4.2367102191565278e-10
3.192136027782153e-11,0.39785918309876017,1.1331342610587631e-10,3.0670136150434203e-15,3.0659067792028998e-15,2.1914733572953639e-23,1.1070962441952306e-18,0.0,0.0,9.4115583811827305e-10,1.8711679733692572e-16,154.0,0.0,0.99986314882311711,1.0,18.999997708356762,5.517821258846987e-06,8.5166741561932666e-07,3.5527342592534352e-05,3.7641052241267994e-05,2.0944481100822901e-05,2.1990969885423593e-06,1.4574426010105359e-11,9.1590216755619832e-08,3.406518680260559e-05,2.374597918467575e-14,6.2952662957801811e-09,5.5851959284705116e-09,4.9406380517201649e-10,4.9377431681298834e-10,1.8224738510057779e-13,9.0989467901768946e-11,1.0724097392749637e-13,4.5815240664507853e-10
3.314581832448075e-11,0.39785918276634036,1.1777574180432054e-10,3.3090035673793383e-15,3.3077638163480292e-15,2.5447156435323757e-23,1.2400539260513402e-18,0.0,0.0,1.0133877047165918e-09,2.1480458542690918e-16,154.0,0.0,0.99985790034614563,1.0,18.999997562006719,5.7294526204856468e-06,8.5166326672663291e-07,3.6831344170202144e-05,3.9084595257760367e-05,2.1760034326126365e-05,2.3417705912068589e-06,1.5133359793670703e-11,9.5193829376860245e-08,3.5391658867551121e-05,2.5286578304735333e-14,6.7874044750128934e-09,5.9950153995540198e-09,5.5121804206936471e-10,5.508947962659502e-10,2.0341451236465315e-13,9.8145137919866816e-11,1.1983129104971614e-13,4.9398341327768857e-10
3.437027637113997e-11,0.3978591824278123,1.2224663599126711e-10,3.560348177889225e-15,3.5589652280259336e-15,2.9391798916017105e-23,1.3833002406291894e-18,0.0,0.0,1.0882853496081529e-09,2.4543290056965608e-16,154.0,0.0,0.99985265189544048,1.0,18.999997412963136,5.9410821775934514e-06,8.5165911775056856e-07,3.8132621504131614e-05,4.0528121768584415e-05,2.2575582758154639e-05,2.4871351063859958e-06,1.5692287176649349e-11,9.8797400725269105e-08,3.6718124201779419e-05,2.6856234109265296e-14,7.298058397893888e-09,6.4175352619190885e-09,6.1248118534559269e-10,6.1212173571456486e-10,2.2610941126095288e-13,1.0556651349193163e-10,1.3334021976705175e-13,5.3116413122401725e-10
