Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20),S(1448),S(1498),C6H7(1473),C7H15(65),S(3676),C7H15(64)
3.541966811374679e-10,0.48384142661672563,4.5081983186452754e-13,3.8037363261835275e-17,2.7724550984658582e-14,8.0796711433558258e-21,5.997251505039413e-17,0.0,0.0,5.3052747245529636e-10,2.6670346058484747e-16,154.0,0.0,0.99997136888796911,0.99999999999828182,18.999996247399704,3.0213954547990894e-06,2.6316164390117337e-09,8.5015379136079355e-06,1.2124324997294477e-05,6.0490251751941579e-07,3.6871942149685809e-06,9.7564144445204553e-12,6.4862542093834994e-08,6.1936706913877706e-07,9.1208909775273449e-14,4.0709305298453207e-09,4.1588005840573368e-10,1.0120315017721431e-10,1.0109867080765678e-10,6.2015051670433078e-14,9.0619289201075214e-13,4.2464296487805582e-14,2.9297694762745634e-10,2.9015987655332633e-23,2.7862473971623079e-23,2.7862742723206816e-23,2.5871204830406223e-12,4.8225685030889362e-16,1.022021028924672e-15,4.601916860797058e-19,5.6215916495303765e-20,1.6652488342821791e-17,4.4534602441576919e-19,2.6679203133585716e-20,3.9894120427478125e-22,7.3300650081999303e-24,9.2240175765758869e-27,1.0898323932848475e-28,3.2053136704803033e-23,4.7247793561149581e-26,8.8429903009671456e-13,3.1710747048652349e-19,9.9314955241157456e-20,2.8011177451850659e-23,2.7738520980906667e-24,6.7666467226090845e-21,3.603701739543143e-27,2.0332601822793291e-27,1.6867236527172887e-23,1.6224167914291715e-28,1.3832292012015329e-24,6.499925128039009e-29,1.9937900225314924e-31,4.9557375460606539e-28,3.5423520911470834e-27,3.4817890157700178e-27,1.307463512147679e-29,2.1229035112904899e-20,6.3992965376726715e-25,6.4598611952722402e-26,3.7117321219109516e-26,1.5140254225488218e-27,1.8271234915931475e-30,4.8054061277534182e-29,3.6139537278226324e-32,2.0550529431774848e-27,5.6331205053750323e-26,4.8640418454967538e-29,1.118778358308078e-33,3.7249842281652194e-35,2.0913027428513008e-35,3.5291481268715148e-29,4.5944716611512784e-13,3.9173150919200898e-18,1.7011125724402723e-18,2.7760391404979453e-14,1.6684751403161001e-35,2.7830914211480409e-34,1.1530164428093143e-30,2.6144753414502427e-38,3.9218972614457107e-37,6.8925995310237564e-41,7.9815604886489463e-14,3.0445052691915274e-16,1.6371428682252685e-12
3.686594308056483e-10,0.4838414260234622,4.7153286197507792e-13,4.1641083679776834e-17,3.1219872051343185e-14,9.1450679983386108e-21,7.0333654877217753e-17,0.0,0.0,5.7344861335038654e-10,3.0854369817369624e-16,154.0,0.0,0.99997019969164003,0.99999999999819311,18.999996032768486,3.1447508210940306e-06,2.6316136118106449e-09,8.7872688210630057e-06,1.261934928423803e-05,6.2965368023295554e-07,3.8991178976975499e-06,1.0154759412856898e-11,6.7526357776975464e-08,6.4471015111780209e-07,9.6451199195133467e-14,4.410150445924196e-09,4.437662578797265e-10,1.127091335966598e-10,1.1259275397662971e-10,6.9070839897144064e-14,9.8067209751842171e-13,4.7308754661983123e-14,3.1746390697639942e-10,3.7540183825893308e-23,3.6048565473782304e-23,3.6048928041294686e-23,2.924608702564474e-12,5.3971319921846383e-16,1.0639940377329167e-15,4.836787871158805e-19,6.0051247528679893e-20,1.8510363805433401e-17,5.1485302083193919e-19,3.2044577445903732e-20,4.8026257574931072e-22,9.1967924308875753e-24,1.1831616721158335e-26,1.3119951279112523e-28,3.8637161479898532e-23,6.1756529108656066e-26,9.5694687216796046e-13,3.4189263523161278e-19,1.0998870111136113e-19,3.0205275845955649e-23,3.0449509688845121e-24,7.5909839776054598e-21,3.991005056915686e-27,2.2517822755487143e-27,1.9700845924081183e-23,1.8950007777379556e-28,1.615438075384022e-24,7.5911387164756682e-29,2.3284977377441734e-31,5.7880245337833145e-28,4.3074796750520075e-27,4.2308968054485525e-27,1.6543473865882511e-29,2.5250759695817227e-20,7.4299577494459829e-25,7.6991838250386163e-26,4.6068883647671888e-26,1.8175826833986894e-27,2.2681681176379571e-30,6.2226922233805232e-29,4.8658434956733601e-32,2.3443498617810514e-27,6.691184999190057e-26,6.1545245801809099e-29,1.5078969348617242e-33,5.2202436459779913e-35,2.9393921188753589e-35,4.3111979960109309e-29,4.9671130872520203e-13,4.2350390989001577e-18,1.8390846391065907e-18,3.1263824800100479e-14,1.9823750270989001e-35,3.4368339784479299e-34,1.5071552902069162e-30,3.2286569067875987e-38,4.8446243244088152e-37,8.5116675769163217e-41,8.5542242793551404e-14,3.3710126386782127e-16,1.7201060393903977e-12
3.831221804738287e-10,0.4838414254265941,4.9242534729741393e-13,4.542535422459884e-17,3.4992150970320038e-14,1.0303066737329585e-20,8.1973038079887398e-17,0.0,0.0,6.1799168010986829e-10,3.5503807528408587e-16,154.0,0.0,0.99996903048603036,0.99999999999810274,18.999995816830847,3.2681049414837644e-06,2.6316107701092611e-09,9.0716917961377786e-06,1.3114371427630016e-05,6.5440480869257491e-07,4.112346363861619e-06,1.0553102647615078e-11,7.019016186792259e-08,6.7005320309501859e-07,1.0172576467781834e-13,4.7629428590423151e-09,4.7219632911833432e-10,1.2496901194855568e-10,1.2483995090037851e-10,7.6589280303008007e-14,1.0579961678971141e-12,5.2471737756562276e-14,3.4294017291576517e-10,4.8063615110550501e-23,4.6154847581081065e-23,4.615533086075278e-23,3.2900144239996868e-12,6.0125554332731023e-16,1.105966863886106e-15,5.0753020455452738e-19,6.3992381254928201e-20,2.0489283758561866e-17,5.9173682642175499e-19,3.8202533635927673e-20,5.7385558523275404e-22,1.1434716643735549e-23,1.5030192482368568e-26,1.5676840580161177e-28,4.6226793399469098e-23,7.9864215121068104e-26,1.0323658565802074e-12,3.6757562206608934e-19,1.2128696303148713e-19,3.2478994896724088e-23,3.3319115424086044e-24,8.4780618372415296e-21,4.4009693254733415e-27,2.4830900034441046e-27,2.2872380035378156e-23,2.2000950110809238e-28,1.8753055332358873e-24,8.8123324028271323e-29,2.7030728989343675e-31,6.719485175227338e-28,5.1982635172223364e-27,5.1023046254616048e-27,2.0741947397346373e-29,2.9835753128626025e-20,8.5759031064466649e-25,9.1098186123962557e-26,5.6671503277012664e-26,2.16502982329161e-27,2.7906322761632282e-30,7.9735139009807763e-29,6.4723636251824952e-32,2.6606011040310431e-27,7.8949778030689097e-26,7.7164474964254735e-29,2.00784839323195e-33,7.2160545019473003e-35,4.0751231583753074e-35,5.2265662444585179e-29,5.3532950263839315e-13,4.5643082670239564e-18,1.9820701667543258e-18,3.5045368865079069e-14,2.3406213231453137e-35,4.2110353705694523e-34,1.9491572596300714e-30,3.9560158387214624e-38,5.9376303617584763e-37,1.0429067459762021e-40,9.1493222176578597e-14,3.7205819134595073e-16,1.8045394628774034e-12
3.975849301420091e-10,0.483841424826521,5.1349712273684014e-13,4.9391469028074369e-17,3.9051178826755004e-14,1.1557960494026912e-20,9.4989845415537493e-17,0.0,0.0,6.641547609587003e-10,4.065110804809307e-16,154.0,0.0,0.99996786127113912,0.9999999999980107,18.999995599732149,3.3914578159782727e-06,2.631607962149271e-09,9.3549522087762774e-06,1.3609391426528381e-05,6.7915590288532001e-07,4.3267342496086326e-06,1.0951444148027778e-11,7.2853954358523057e-08,6.9539622505747734e-07,1.0702901039838318e-13,5.1293076792491234e-09,5.011503052649539e-10,1.3799707605815499e-10,1.3785453756173153e-10,8.4579151011312403e-14,1.1381545447946721e-12,5.7959310017664992e-14,3.6940652210974993e-10,6.0945336883689656e-23,5.8526248450213969e-23,5.8526885499332105e-23,3.6843933897744532e-12,6.6698358539837948e-16,1.147939507255995e-15,5.3174622307890026e-19,6.8040770858068633e-20,2.2592259453324148e-17,6.7644123626117036e-19,4.5230661314394089e-20,6.809694061421194e-22,1.409847687741488e-23,1.8923154573222905e-26,1.8603120494871662e-28,5.4926665715343548e-23,1.0226733145676535e-25,1.1105454133951895e-12,3.9415931704674265e-19,1.3321663523148016e-19,3.4832588297208994e-23,3.6351503952203916e-24,9.4300717832072857e-21,4.8338447067290427e-27,2.7273245106966296e-27,2.6407052144616342e-23,2.540125359741236e-28,2.1648900674434859e-24,1.0173180300828442e-28,3.1204826545675218e-31,7.7575032265059248e-28,6.2293620896402361e-27,6.1101376796752374e-27,2.5786631988993328e-29,3.5037265585049498e-20,9.8448826478786834e-25,1.0706923180800302e-25,6.9142506003044812e-26,2.560430550801687e-27,3.4052423584586609e-30,1.0117941374677e-28,8.5132379663168549e-32,3.0051164960346161e-27,9.2577920000519105e-26,9.5931796102736253e-29,2.6437452603784162e-33,9.8491456493469263e-35,5.5784464662393846e-35,6.291766373403726e-29,5.7529124748744028e-13,4.905033065700553e-18,2.1300302769202055e-18,3.911491010135614e-14,2.747633150476152e-35,5.1223910420962495e-34,2.4960291129587587e-30,4.8122394097400152e-38,7.2245488145810428e-37,1.2686147829513041e-40,9.766975973278991e-14,4.094101566372002e-16,1.8904516705972363e-12
4.120476798101895e-10,0.4838414242236026,5.3474802242483407e-13,5.354066195236266e-17,4.3406666715910187e-14,1.2914091714155252e-20,1.094866899679441e-16,0.0,0.0,7.1193615605405078e-10,4.6329775468360186e-16,154.0,0.0,0.99996669204696498,0.99999999999791678,18.999995381601568,3.5148094445875374e-06,2.6316051527152012e-09,9.6371792397546805e-06,1.410440927998033e-05,7.0390696283850121e-07,4.5421523794204515e-06,1.1349783913342006e-11,7.5517735248358219e-08,7.2073921703343747e-07,1.1235774097817914e-13,5.5092448165679994e-09,5.3060936628609913e-10,1.5180709761595414e-10,1.5165027134841093e-10,9.3048911153492711e-14,1.221136709032294e-12,6.3777315029592941e-14,3.9686373101760822e-10,7.659043708715371e-23,7.3551932748095351e-23,7.3552763866956064e-23,4.1087959793933732e-12,7.3699379264305823e-16,1.1899119678357474e-15,5.5632712875131539e-19,7.2198064441396555e-20,2.4822340569279848e-17,7.6941893215229808e-19,5.3210508830413692e-20,8.0292344355029526e-22,1.7248131032368103e-23,2.3627073849012322e-26,2.1934838541336383e-28,6.4847610008117687e-23,1.297618389846204e-25,1.1914750129763886e-12,4.2164706531986022e-19,1.4578433826768917e-19,3.7266350668364173e-23,3.9550872322897708e-24,1.0449210259760473e-20,5.2898714317660222e-27,2.9846213391453633e-27,3.0330941931739392e-23,2.9176010572937453e-28,2.4863203516808852e-24,1.1683686356680372e-28,3.5837953135329132e-31,8.9097142582306876e-28,7.4165038214781023e-27,7.2695312927166269e-27,3.1807294998880308e-29,4.0911339674320212e-20,1.1244875433881293e-24,1.2506308696037221e-25,8.3717069594116956e-26,3.0080305466326624e-27,4.123606600872192e-30,1.2723770255066885e-28,1.1081769938575472e-31,3.3792137903091049e-27,1.0793553240787645e-25,1.1832997335852787e-28,3.445030421111647e-33,1.3285790131705926e-34,7.5470176411821549e-35,7.5246619010887858e-29,6.1658612427400753e-13,5.2571246581280936e-18,2.2829263924171344e-18,4.3482258342379799e-14,3.2081122558834685e-35,6.1892323450971192e-34,3.1672071789153006e-30,5.8145521033699578e-38,8.7313317321960136e-37,1.5328308914262819e-40,1.0407292716622902e-13,4.4924645814312102e-16,1.977850245248285e-12
4.265104294783699e-10,0.4838414236181544,5.5617787975713412e-13,5.7874113237624208e-17,4.8068246364764364e-14,1.4375852092178631e-20,1.2556958918265216e-16,0.0,0.0,7.6133435381646239e-10,5.2574370162923952e-16,154.0,0.0,0.99996552281350748,0.9999999999978213,18.999995162553901,3.6381598273215407e-06,2.6316023080884527e-09,9.918487688457935e-06,1.4599424987034968e-05,7.2865798857866546e-07,4.7584859584295934e-06,1.1748121942802587e-11,7.818150453258821e-08,7.460821790503599e-07,1.1770911676869161e-13,5.9027541809961609e-09,5.6055573954538538e-10,1.6641235860657439e-10,1.6624042045128293e-10,1.0200671896147135e-13,1.3069321804594472e-12,6.993138825388259e-14,4.2531257574082125e-10,9.5453685516315875e-23,9.1668811122958414e-23,9.1669885072257435e-23,4.5642675872026125e-12,8.1137950784445796e-16,1.2318842455490397e-15,5.81273207244221e-19,7.646608258466561e-20,2.7182621164515644e-17,8.7113162631404418e-19,6.2227614109121244e-20,9.4110844173366609e-22,2.0949450869439191e-23,2.9272775809586589e-26,2.5709991357100231e-28,7.6106782091312275e-23,1.6325263078093994e-25,1.275144165835612e-12,4.5004262968154502e-19,1.5899645884850591e-19,3.9780613860006947e-23,4.2921448899323318e-24,1.1537679778728693e-20,5.769281246337442e-27,3.255111243083327e-27,3.4670997633251776e-23,3.3351149103661267e-28,2.8417953830674672e-24,1.3354185018398505e-28,4.0961805504807568e-31,1.0184006165430485e-27,8.7765230016411478e-27,8.5966626790473994e-27,3.8947819449850039e-29,4.7516847428103926e-20,1.2784093902595582e-24,1.4524446881554148e-25,1.0064886941699373e-25,3.5122590658900213e-27,4.9582470032703444e-30,1.5867141231634542e-28,1.4286454337362467e-31,3.7842184052819836e-27,1.2516823501750496e-25,1.4489428453382806e-28,4.4460025206063329e-33,1.7726591052528469e-34,1.0099174750545565e-34,8.9445270540082078e-29,6.5920379473908398e-13,5.6204948959243e-18,2.4407202350027791e-18,4.8157147347811401e-14,3.7270532567280786e-35,7.4316296828621108e-34,3.9847882078001569e-30,6.9818125396016601e-38,1.0486396105359699e-36,1.8405257972678728e-40,1.1070366744516234e-13,4.9165679117481463e-16,2.0667419263102396e-12
4.409731791465503e-10,0.4838414230104598,5.7778652742944674e-13,6.2392955402460662e-17,5.3045470748781426e-14,1.5947682507767931e-20,1.4334793712250681e-16,0.0,0.0,8.1234800992065251e-10,5.9420509800962332e-16,154.0,0.0,0.99996435357076563,0.99999999999772382,18.999994942691167,3.7615089641902612e-06,2.6315994893669693e-09,1.0198979577521603e-05,1.5094438546743663e-05,7.5340898008652984e-07,4.9756329678601849e-06,1.2146458235636231e-11,8.0845262202046109e-08,7.7142511108876478e-07,1.2308061415999848e-13,6.3098356825046301e-09,5.9097261078737443e-10,1.8182567819064598e-10,1.8163779071826379e-10,1.1146044829366412e-13,1.3955305178093493e-12,7.6426968481555469e-14,4.5475383190661704e-10,1.1804329915378005e-22,1.1336516160649488e-22,1.1336653697083642e-22,5.0518489845949752e-12,8.9023105657917043e-16,1.2738563402517938e-15,6.0658474243952573e-19,8.0846798509329127e-20,2.967624489165748e-17,9.8205022773908941e-19,7.2371536814632412e-20,1.0969876124267995e-21,2.5274221630315266e-23,3.6006482002186333e-26,2.9968555525077669e-28,8.8827790119219082e-23,2.0376345606607454e-25,1.3615424224801991e-12,4.7935015381839986e-19,1.7285918510703787e-19,4.2375743669603354e-23,4.6467493427197277e-24,1.2697689923158448e-20,6.2722986907586433e-27,3.538920911391082e-27,3.9455038623140211e-23,3.7953435468937791e-28,3.2335846591358995e-24,1.5195342067366441e-28,4.660909660903764e-31,1.1588519801411565e-27,1.0327395764892e-26,1.0108782670057273e-26,4.7367157655494981e-29,5.4915526250340495e-20,1.4470988603898876e-24,1.6778478241189111e-25,1.2021072603613794e-25,4.0777308886656467e-27,5.9226313386011339e-30,1.9633182077130494e-28,1.8252703225907298e-31,4.2214632249120066e-27,1.4442804730023515e-25,1.7621606883334804e-28,5.6863805079500722e-33,2.3411808739420613e-34,1.3377275412345676e-34,1.05721085475034e-28,7.0313400073726303e-13,5.9950563137903889e-18,2.6033738230625291e-18,5.3149235393059657e-14,4.3097540976809115e-35,8.8714994219781808e-34,4.973771774215044e-30,8.3346139415624397e-38,1.2520775548860171e-36,2.1971274079369331e-40,1.1756280923213581e-13,5.367311998622234e-16,2.1571327041277218e-12
4.5543592881473067e-10,0.4838414224007691,5.9957379747101615e-13,6.7098278489726349e-17,5.8347814703969628e-14,1.7634072962040656e-20,1.6293447693698645e-16,0.0,0.0,8.6497592861654261e-10,6.6904870300175146e-16,154.0,0.0,0.99996318431873932,0.9999999999976249,18.999994722104031,3.8848568552036807e-06,2.6315966849227363e-09,1.0478745579497554e-05,1.5589449958149834e-05,7.7815993737789301e-07,5.1935027384357729e-06,1.2544792791091225e-11,8.3509008253774776e-08,7.9676801316507788e-07,1.284699902915769e-13,6.7304892310382313e-09,6.2184404426022097e-10,1.980594373369851e-10,1.9785475026086137e-10,1.2141770377749809e-13,1.4869213185541741e-12,8.3269308325468011e-14,4.8518827458124553e-10,1.4492481730205845e-22,1.3918435695346135e-22,1.3918610366173799e-22,5.5725766647464809e-12,9.7363585075963039e-16,1.3158282518971456e-15,6.3226201984766927e-19,8.5342320515018417e-20,3.230640957294705e-17,1.1026550278251842e-18,8.3735892010954886e-20,1.2720977864687679e-21,3.0300546084733588e-23,4.3990998847356433e-26,3.4752519038510823e-28,1.031408251077658e-22,2.5244730668921761e-25,1.4506593732599996e-12,5.0957412965906536e-19,1.8737853789071875e-19,4.5052136928088358e-23,5.0193297139370659e-24,1.3931458262223456e-20,6.7991422352711093e-27,3.8361736081257324e-27,4.4711758370709448e-23,4.3010477006494491e-28,3.6640283856930698e-24,1.7218155595090603e-28,5.2813558607487564e-31,1.3131649722565046e-27,1.2088276175223372e-26,1.1824247415767972e-26,5.72403132200612e-29,6.3172013861462462e-20,1.6314253261908293e-24,1.9286221415097503e-25,1.4269525614070726e-25,4.7092485997245544e-27,7.0312053255647788e-30,2.41166715814473e-28,2.312468574226734e-31,4.6922884262255539e-27,1.6587342397235009e-25,2.1294638016672741e-28,7.2119074957986111e-33,3.0627249689360024e-34,1.7551410738085663e-34,1.2429688450373329e-28,7.4836656361491295e-13,6.3807221242112466e-18,2.7708494693075677e-18,5.8468105854282575e-14,4.9618267145151478e-35,1.0532714561994607e-33,6.1623139787564229e-30,9.8953881333421105e-38,1.4868277318310166e-36,2.6085482216562941e-40,1.2465107971301522e-13,5.845600344231763e-16,2.2490279035587905e-12
4.698986784829111e-10,0.4838414217893052,6.2153952127617811e-13,7.1991134706075116e-17,6.3984675534155459e-14,1.9439562513579283e-20,1.8444527354864146e-16,0.0,0.0,9.1921704620837845e-10,7.5065186726255438e-16,154.0,0.0,0.99996201505742777,0.99999999999752409,18.999994500873076,4.0082035003717801e-06,2.6315938404226878e-09,1.0757866278690824e-05,1.6084459220295139e-05,8.0291086048913821e-07,5.4120146886075216e-06,1.2943125608414642e-11,8.6172742685162017e-08,8.221108853167877e-07,1.3387525184020554e-13,7.1647147365155474e-09,6.5315491131861049e-10,2.1512560135471927e-10,2.1490325196285333e-10,1.3188583466048407e-13,1.5810942187614118e-12,9.0463483816661586e-14,5.1661667820931819e-10,1.7672508678362529e-22,1.6972869820293036e-22,1.6973089921684092e-22,6.1274831692484269e-12,1.0616784885323093e-15,1.3577999804437633e-15,6.5830532493688049e-19,8.9954876514078268e-20,3.5076371183814578e-17,1.2334359033265213e-18,9.6418385514255979e-20,1.4680505918981544e-21,3.6113153196021436e-23,5.3406955499326702e-26,4.0105913488501954e-28,1.1918279413252564e-22,3.105972766240634e-25,1.5424846482155521e-12,5.4071936852516866e-19,2.0256039836681447e-19,4.7810218924689499e-23,5.4103182892877949e-24,1.5241211183971381e-20,7.3500252817265384e-27,4.1469897376854475e-27,5.0470727755164584e-23,4.8550725301062635e-28,4.1355377139010151e-24,1.9433957117292619e-28,5.9609946281470529e-31,1.4822045038111511e-27,1.4079532421771859e-26,1.3762550073761579e-26,6.8759352033897533e-29,7.2353882255363881e-20,1.8322830140576924e-24,2.206618365226541e-25,1.6841552813641539e-25,5.411805194297271e-27,8.2994250305271462e-30,2.9422726038701679e-28,2.9067286498682322e-31,5.1980413283626591e-27,1.8966928973693437e-25,2.5579974832450349e-28,9.0749957631767657e-33,3.9710759424372206e-34,2.2823527852136963e-34,1.4541148175381129e-28,7.9489138359467793e-13,6.7774062122061419e-18,2.9431097784956866e-18,6.4123267788784664e-14,5.6892079105302921e-35,1.2441219313030559e-33,7.5819927042061718e-30,1.168851321025855e-37,1.7565644874623047e-36,3.0812137044471155e-40,1.319691159432808e-13,6.3523391339608264e-16,2.3424322579591717e-12
4.843614281510914e-10,0.48384142117626594,6.4368352963412565e-13,7.7072542542633888e-17,6.9965373613580516e-14,2.1368739214246162e-20,2.0799968655170171e-16,0.0,0.0,9.7507041638089564e-10,8.3940254126592328e-16,154.0,0.0,0.99996084578683109,0.99999999999742151,18.999994279069913,4.1315488997045398e-06,2.6315910130454389e-09,1.1036413291924478e-05,1.657946633222579e-05,8.2766174940275589e-07,5.631097203847101e-06,1.3341456686825288e-11,8.8836465487888537e-08,8.4745372752618809e-07,1.3929462729732578e-13,7.6125121088288577e-09,6.8489082630765421e-10,2.3303574060518969e-10,2.3279485417063813e-10,1.4287194754194288e-13,1.6780388929511539e-12,9.8014403224161326e-14,5.490398165739023e-10,2.141363522373781e-22,2.0566334969951182e-22,2.056661028816658e-22,6.7175973964119584e-12,1.1544408507298532e-15,1.399771525761061e-15,6.8471494053783115e-19,9.4686800353829836e-20,3.7989447333172913e-17,1.3748925333909883e-18,1.1052085111378663e-19,1.6865336613032366e-21,4.2803711454376374e-23,6.4454090745924717e-26,4.6074847050812764e-28,1.3709745642969333e-22,3.7965788774051206e-25,1.637007916927222e-12,5.7279097553671671e-19,2.1841053248188545e-19,5.0650441122217554e-23,5.8201505334022503e-24,1.662918465780788e-20,7.925157051114673e-27,4.471487345565313e-27,5.6762398696125652e-23,5.4603479677059989e-28,4.6505950032078446e-24,2.1854412809499759e-28,6.7034040824059479e-31,1.666861035267743e-27,1.6322783142099114e-26,1.5944352502002211e-26,8.2134441839204546e-29,8.2531670702762012e-20,2.0505915666702388e-24,2.5137572333362104e-25,1.977057238912665e-25,6.1905869930745153e-27,9.7437895723816532e-30,3.566750814186217e-28,3.6268183582596598e-31,5.7400762689780042e-27,2.159870733632821e-25,3.0555804644568438e-28,1.1335413514124836e-32,5.1059347808125309e-34,2.9431984532351555e-34,1.6932033600928438e-28,8.4269843916476959e-13,7.1850231301198725e-18,3.1201176451696485e-18,7.0124156510915905e-14,6.4981704436484444e-35,1.4625147609280253e-33,9.2680842616410413e-30,1.3740424907835926e-37,2.0652726035922849e-36,3.6220916419574082e-40,1.3951747492529091e-13,6.8884369012060874e-16,2.4373499748951253e-12
