Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153)
5.0227434790129925e-08,0.459306356620625,1.321028577634168e-06,4.1968978037273681e-08,4.9004075147693614e-06,3.4166075178671929e-10,2.0629296302231939e-06,0.0,0.0,0.00087630494100840374,0.00016272565529168819,154.0,0.0,0.8566234272015063,1.0,18.994064901121025,0.0064122492703331821,5.4148078436787508e-07,0.024572487933526895,0.03449845975354935,0.022227917314233434,0.0038209290543011563,1.2138608182510826e-08,7.8479114247244117e-05,0.03583857459871103,4.3046982231634384e-11,0.0070763399219438495,2.8670805020902049e-05,0.0062065565512146982,0.0061075517379116815,2.0472380878475308e-06,3.4073065710168646e-06,1.2500107102483725e-06,0.001619717024001426,5.9086198992466695e-06,1.9656348813962275e-05,2.0962946621719826e-05,0.00098313714496793157,7.5630506760594392e-08,6.113572738018234e-13,1.9388403552464012e-12,5.9297042825701371e-11,8.2540428282555848e-07,4.7306931305329105e-06,4.6208376016509789e-07,6.5033023428457377e-07,1.4009426947046934e-07,5.2874471644785503e-08,3.5942185300020559e-13,8.2200125871542453e-08,9.8393206767253434e-08,2.0623645798371962e-06,2.0496497177453396e-09,3.1791012141264215e-10,1.0635473653848186e-12,2.4489364423950418e-12,7.0482631449337479e-09,5.0579113289697762e-18,2.9018264335610853e-18,1.478414728795385e-09,3.048729327229096e-14,1.7918287390165496e-10,4.343898793272967e-15,3.0252458150123233e-16,3.3416580651666257e-14,5.2886282885747928e-10,3.3706856778005914e-10,1.9179426107742024e-10,2.5122109782336423e-06,1.4351796275332016e-09,3.9694470430143635e-08
5.123594113814139e-08,0.45930667164649225,1.3472205767284516e-06,4.3830793788254658e-08,5.2190851599069103e-06,3.6802665190651838e-10,2.2542676618756297e-06,0.0,0.0,0.00090186598980142405,0.00017392761012164458,154.0,0.0,0.85401897052309017,1.0,18.9939355925315,0.0065227816193535017,5.3998828728739784e-07,0.024838428083858263,0.035013056696010132,0.022635240444491736,0.0038622861269911805,1.2319581646683509e-08,7.9649180445451613e-05,0.036507910135808661,4.3512915293843721e-11,0.0073263888483927012,2.8982666311416637e-05,0.0064227980638159043,0.0063150328086784254,2.1167696471527517e-06,3.4718433482552488e-06,1.2924658341956507e-06,0.001697584864280695,6.3506124267002868e-06,2.1462326925891339e-05,2.2920407016491187e-05,0.0010322499895099805,7.9279229753472985e-08,6.2047216364375715e-13,2.0319113497587084e-12,6.2267135460981114e-11,8.6892905705987539e-07,5.0876530277325026e-06,4.9702292097205479e-07,7.0100473934310825e-07,1.5119872717751848e-07,5.8971350208201266e-08,3.8742843811704544e-13,9.0847992471949941e-08,1.1094476237593922e-07,2.1006888535933277e-06,2.2591916185095927e-09,3.504304288923456e-10,1.172277560579333e-12,2.7174991288404586e-12,7.822161465966958e-09,5.575305462109726e-18,3.1986659537573503e-18,1.6666620090750048e-09,3.436925688237669e-14,1.9969238948726528e-10,4.8410711350008569e-15,3.3715195733989226e-16,3.7241214058291971e-14,5.9960102706111519e-10,3.7999748835635807e-10,2.1960353870475722e-10,2.7328801902556926e-06,1.5661093053712932e-09,4.3935856024437653e-08
5.224444748615286e-08,0.45930699193303554,1.3730758140927181e-06,4.5727837149222193e-08,5.5497600792691044e-06,3.9569330676121186e-10,2.458413544905145e-06,0.0,0.0,0.00092738159649510962,0.00018560121106708831,154.0,0.0,0.85142541069790512,1.0,18.993805803572901,0.0066326548233773307,5.385021230638272e-07,0.025097005486273319,0.035520844216167816,0.023041131010330458,0.003902496537405611,1.2498156014536727e-08,8.0803735628745099e-05,0.037175401769382728,4.3965929940180302e-11,0.0075793469271598019,2.9285908122157471e-05,0.0066413465135229258,0.0065242589199305361,2.1868850148209348e-06,3.5362021666355302e-06,1.3352774276420473e-06,0.0017774200864032631,6.8133610336085663e-06,2.338752354190084e-05,2.5010796617335729e-05,0.0010825359330145891,8.302054488296059e-08,6.2946622169654324e-13,2.1273303061492136e-12,6.530853982158835e-11,9.1359884352986936e-07,5.4625040005260362e-06,5.3371687551043792e-07,7.5431389300264806e-07,1.6289155360209889e-07,6.5609803131398345e-08,4.1689113080523578e-13,1.0019111057255625e-07,1.2475479022225074e-07,2.1388782899955507e-06,2.4856488551255507e-09,3.8557767802081666e-10,1.289785084166746e-12,3.0097397441281485e-12,8.6643880809792617e-09,6.1344939171086938e-18,3.519483725063671e-18,1.8750369667847925e-09,3.8666285947658644e-14,2.2210538778195177e-10,5.3843809412396633e-15,3.749930908171385e-16,4.1420772963458822e-14,6.783556154461553e-10,4.2748743400158565e-10,2.5086818144456976e-10,2.967090624684114e-06,1.7055719590426089e-09,4.851777736691884e-08
5.325295383416433e-08,0.45930731727591845,1.3985929176787102e-06,4.7659579579021571e-08,5.8924765293417996e-06,4.2468319832729487e-10,2.6758732142122323e-06,0.0,0.0,0.00095283694323868972,0.00019775133625420522,154.0,0.0,0.84884272619260015,1.0,18.993675540321338,0.0067418721310627807,5.370222801727523e-07,0.02534832298553016,0.036021857371920735,0.023445594900245663,0.0039415763345873609,1.2674343665376134e-08,8.1942859830988089e-05,0.037841057324558752,4.4406206980771844e-11,0.0078351465389033571,2.9580650672999355e-05,0.0068621376942148999,0.0067351446995678266,2.2575555555851596e-06,3.6003837801583688e-06,1.3784280061748648e-06,0.0018592177040760293,7.2971540653225882e-06,2.5436517124516275e-05,2.7239582584544484e-05,0.0011339816046046188,8.6854224512049241e-08,6.3834007142885786e-13,2.2250911994356427e-12,6.8420457489299298e-11,9.5940467540098899e-07,5.8556566582636913e-06,5.7220599235897683e-07,8.1032164889642467e-07,1.7518742825787011e-07,7.2823316568459095e-08,4.4784527672963865e-13,1.102679625982126e-07,1.399141607335968e-07,2.1769334425830321e-06,2.7299750073440765e-09,4.2350007257752983e-10,1.4165647500285182e-12,3.3271724545905245e-12,9.579320470621073e-09,6.7378345980588739e-18,3.8656325249363701e-18,2.1052512892732864e-09,4.3413678262842037e-14,2.4655222349097165e-10,5.9769872102677605e-15,4.1626806716801801e-16,4.597955889907597e-14,7.6586215285942497e-10,4.7991843936795534e-10,2.8594371349146974e-10,3.2152774105948115e-06,1.853883345222294e-09,5.3458081869216155e-08
5.4261460182175796e-08,0.4593076474746885,1.4237709878137917e-06,4.9625490082368991e-08,6.2472673221824036e-06,4.5501772936571916e-10,2.9071550683012502e-06,0.0,0.0,0.00097821777838221998,0.00021038244806078057,154.0,0.0,0.8462708939985828,1.0,18.993544809322319,0.0068504367796964841,5.3554874616560299e-07,0.025592483478536349,0.036516132483319197,0.023848637989470612,0.0039795415747124292,1.284815742349113e-08,8.3066635963059836e-05,0.038504884611325535,4.4833927306188536e-11,0.0080937208911566853,2.9867014251641063e-05,0.0070851083018667015,0.0069476056105701647,2.3287529150851179e-06,3.6643889414396965e-06,1.4219002569041922e-06,0.0019429718193951777,7.8022579455051087e-06,2.7613897337452412e-05,2.9612276384558642e-05,0.0011865730133369082,9.0779997904279231e-08,6.4709435872176846e-13,2.3251869161460845e-12,7.1602052216159677e-11,1.006336942131412e-06,6.2675149486987117e-06,6.1252998579968009e-07,8.6909100661815263e-07,1.8810082041614279e-07,8.064645865933488e-08,4.8032569428032241e-13,1.2111812081167112e-07,1.5651749572660029e-07,2.2148548636932821e-06,2.9931483411827655e-09,4.64349657343975e-10,1.5531241819744888e-12,3.671363014603685e-12,1.057148574423462e-08,7.3877465189270419e-18,4.2385001908077192e-18,2.3591193668409488e-09,4.8648849526919394e-14,2.7316827970490946e-10,6.6221707345713195e-15,4.6120546133575557e-16,5.0942810337959202e-14,8.6290585423646898e-10,5.3769197916577932e-10,3.2521387507068967e-10,3.477870971941218e-06,2.0113589834612922e-09,5.8774962862936139e-08
5.5269966530187264e-08,0.4593079823327402,1.4486095620976317e-06,5.1625035899106986e-08,6.6141540872683774e-06,4.8671721737256209e-10,3.1527694037546951e-06,0.0,0.0,0.0010035104142695481,0.00022349859578000501,154.0,0.0,0.84370988968441007,1.0,18.993413617563654,0.0069583519950076082,5.3408150770168012e-07,0.025829589855771662,0.037003707083689663,0.024250266139275778,0.0040164083119811119,1.3019610540915834e-08,8.41751497014232e-05,0.03916689142342878,4.5249271784745295e-11,0.0083550040195824564,3.0145119144921072e-05,0.0073101959347976024,0.0071615579765135252,2.4004490284261828e-06,3.7282184016017223e-06,1.4656770436886226e-06,0.0020286756511055503,8.3289168668140579e-06,2.9924259034003387e-05,3.2134427801568998e-05,0.0012402955850894719,9.4797552552748041e-08,6.557297510005187e-13,2.4276092881344423e-12,7.4852452156814146e-11,1.0543854226221771e-06,6.6984759152830686e-06,6.5472789190895509e-07,9.3068397080829339e-07,2.0164597935918041e-07,8.9114868820129088e-08,5.1436665196046222e-13,1.3278223657695441e-07,1.7466316135984062e-07,2.2526431043948985e-06,3.2761710004284082e-09,5.0828219234957309e-10,1.6999833942119205e-12,4.0439279380676819e-12,1.1645558262477705e-08,8.0867078028223781e-18,4.6395084722252679e-18,2.6385611591069417e-09,5.4411392452458853e-14,3.0209392066136841e-10,7.323332950565697e-15,5.1004225821666198e-16,5.633669384507216e-14,9.7032346135782806e-10,6.012313980068156e-10,3.6909206335101257e-10,3.7552963911028192e-06,2.1783137364723264e-09,6.4486940987376666e-08
5.627847287819873e-08,0.45930832165727525,1.4731085825247773e-06,5.365768314783735e-08,6.9931475486657062e-06,5.1980089150106567e-10,3.4132278575214991e-06,0.0,0.0,0.0010287017240465466,0.00023710341909525883,154.0,0.0,0.8411596874475763,1.0,18.993281972449026,0.0070656209909900703,5.3262055058022392e-07,0.026059744944433427,0.037484619871082321,0.024650485196294508,0.0040521925897774244,1.3188716680290254e-08,8.5268489377410676e-05,0.039827085537304359,4.5652421162798858e-11,0.0086189307887796114,3.0415085572144879e-05,0.0075373390934119558,0.0073769190064456097,2.4726161285197736e-06,3.7918729101677759e-06,1.5097414122275546e-06,0.0021163215628990819,8.8773525324347304e-06,3.2372196271563354e-05,3.4811618930601258e-05,0.0012951341985546067,9.8906535511308217e-08,6.6424693637154093e-13,2.5323491264388024e-12,7.8170752047087975e-11,1.1035393176661693e-06,7.148929471304201e-06,6.9883804630882285e-07,9.9516151289815345e-07,2.1583692524888493e-07,9.8265245582486111e-08,5.5000184724314963e-13,1.4530202852225532e-07,1.9445325397520139e-07,2.2902987144227242e-06,3.5800681530096357e-09,5.5545702011040299e-10,1.8576743483894569e-12,4.4465335599490801e-12,1.2806356940611936e-08,8.8372535697808657e-18,5.0701118190307562e-18,2.9456049560724191e-09,6.0743133703363112e-14,3.3347443312503161e-10,8.0839945125948939e-15,5.6302375368880603e-16,6.2188293107689519e-14,1.0890050939226507e-09,6.7098230611031319e-10,4.1802278781233723e-10,4.0479727959584412e-06,2.355061398840684e-09,7.0612845065400901e-08
5.72869792262102e-08,0.4593086652592669,1.4972683646720093e-06,5.5722897426862921e-08,7.3842478157830166e-06,5.542868922822472e-10,3.6890428582109307e-06,0.0,0.0,0.0010537791375453914,0.00025120015231303998,154.0,0.0,0.83862026016566105,1.0,18.9931498817724,0.0071722469697327691,5.3116585977262907e-07,0.026283051453317309,0.037958910660093159,0.025049300991874,0.0040869104320990345,1.3355489897875551e-08,8.6346745867288576e-05,0.040485474711050649,4.6043555968393217e-11,0.0088854368926558503,3.0677033620440929e-05,0.007766477179447861,0.0075936068190893165,2.5452267542019031e-06,3.8553532149609507e-06,1.5540765950180143e-06,0.0022059010917113465,9.4477639472862609e-06,3.4962296364325531e-05,3.7649458164418153e-05,0.0013510732203289226,1.0310655472595081e-07,6.7264662276674648e-13,2.6393962551437496e-12,8.1556015328265173e-11,1.1537872816828155e-06,7.619258190418382e-06,7.4489806353453477e-07,1.062583535445942e-06,2.3068744059610302e-07,1.0813533303932767e-07,5.872643868608426e-13,1.587202696468901e-07,2.1599357894503196e-07,2.3278222421154171e-06,3.9058870956034068e-09,6.0603692633727225e-10,2.0267404889930604e-12,4.8808949928997699e-12,1.4058842246937621e-08,9.6419737206475643e-18,5.531796109928471e-18,3.2823900260932129e-09,6.7688188500513663e-14,3.6745995674048722e-10,8.907793598728225e-15,6.204034370227188e-16,6.8525595902359856e-14,1.2198960765558848e-09,7.4741293976612582e-10,4.7248313678975933e-10,4.3563127714895122e-06,2.5419142950479159e-09,7.717179253282876e-08
5.829548557422167e-08,0.459309012953421,1.5210895688072942e-06,5.7820144375102807e-08,7.7874446860344351e-06,5.9019227396486795e-10,3.9807270874567061e-06,0.0,0.0,0.0010787306363077972,0.0002657916292994303,154.0,0.0,0.83609157944679724,1.0,18.993017353693126,0.0072782331212577524,5.2971741945322231e-07,0.026499611919439711,0.038426620334108583,0.025446719341451169,0.0041205778352585891,1.351994462671089e-08,8.7410012483365028e-05,0.041142066683439518,4.6422856417699081e-11,0.0091544588543797829,3.0931083182152991e-05,0.007997550494750625,0.0078115404663440498,2.6182537581136059e-06,3.9186600620064879e-06,1.5986660161660032e-06,0.0022974049759760732,1.0040327258010273e-05,3.7699133985830548e-05,4.0653574186411693e-05,0.0014080965390951229,1.0739718036446978e-07,6.8092953709519419e-13,2.7487395451857095e-12,8.5007276216721815e-11,1.2051174537292263e-06,8.1098371130989895e-06,7.929448179703312e-07,1.1330088389926134e-06,2.4621106231425692e-07,1.1876390595957918e-07,6.2618676848733354e-13,1.7308077341969843e-07,2.3939362268660251e-07,2.3652142343553608e-06,4.2546963200574464e-09,6.601879946758934e-10,2.2077362589109565e-12,5.3487749843997607e-12,1.5408112912115787e-08,1.0503510626010462e-17,6.0260773265797099e-18,3.651169144037202e-09,7.5293012756627557e-14,4.0420540378780134e-10,9.798483960513165e-15,6.8244285540019898e-16,7.5377479092121128e-14,1.3639987376821229e-09,8.3101448578443422e-10,5.3298425189768888e-10,4.68072179672908e-06,2.7391828875927045e-09,8.4183169484874545e-08
5.9303991922233134e-08,0.45930936455813903,1.5445731728113204e-06,5.9948890195016605e-08,8.2027179579950461e-06,6.2753300932264731e-10,4.2887929522921986e-06,0.0,0.0,0.001103544747799936,0.00028088028907419997,154.0,0.0,0.83357361567941801,1.0,18.992884396711794,0.007383582623366176,5.2827521302994702e-07,0.026709528656413156,0.038887790798017144,0.025842746043953219,0.0041532107598578633,1.3682095659912975e-08,8.8458384866160574e-05,0.041796869172965156,4.6790502324418795e-11,0.0094259340259236716,3.117735389428082e-05,0.0082305002395843315,0.0080306399560558361,2.6916703143304996e-06,3.9817941954378431e-06,1.6434932960448333e-06,0.0023908231838018928,1.065519564095376e-05,4.0587265331935184e-05,4.3829609980387113e-05,0.0014661875988880952,1.1177794614277669e-07,6.8909642440229478e-13,2.8603669480590224e-12,8.8523541718454988e-11,1.2575174877769637e-06,8.6210335686300442e-06,8.4301442631692462e-07,1.206495091382661e-06,2.6242107434495546e-07,1.3019075362457675e-07,6.6680086378199044e-13,1.884283789084207e-07,2.6476651798266836e-07,2.4024752365109242e-06,4.6275845449653702e-09,7.1807945604682417e-10,2.4012265969013716e-12,5.8519826792056449e-12,1.6859402363180882e-08,1.1424556729217403e-17,6.5545001784047564e-18,4.0543109932622807e-09,8.3606452609089455e-14,4.4387036872933129e-10,1.0759932725764447e-14,7.494114611971134e-16,8.2773691723860845e-14,1.5223741764705698e-09,9.2230136922762363e-10,6.0007280724294651e-10,5.0215977077890448e-06,2.9471753958886546e-09,9.1666610396285288e-08
6.03124982702446e-08,0.4593097198954801,1.5677204468019499e-06,6.2108602139609932e-08,8.630037753622789e-06,6.6632399676994301e-10,4.6137520694119387e-06,0.0,0.0,0.001128210538874244,0.00029646818201461847,154.0,0.0,0.83106633808125319,1.0,18.992751019646906,0.0074882986414919681,5.2683922317548973e-07,0.026912903704578987,0.039342464931430648,0.026237386881222534,0.004184825123035832,1.3841958134183987e-08,8.949196087763084e-05,0.04244988987693072,4.7146673012706359e-11,0.0096998005872088941,3.1415965079975458e-05,0.0084652685104961798,0.0082508262740298693,2.7654499257432731e-06,4.0447563574064324e-06,1.6885422558013475e-06,0.0024861449410360204,1.1292499237084484e-05,4.3631222354544827e-05,4.7183216868087702e-05,0.0015253294314411868,1.1624835064616771e-07,6.9714804703886122e-13,2.9742655293958428e-12,9.2103793588249954e-11,1.3109745822460283e-06,9.1532070122273033e-06,8.9514223154986616e-07,1.2830987994873692e-06,2.793305008414822e-07,1.424566624440632e-07,7.0913790276195964e-13,2.0480893498324335e-07,2.9222900278212873e-07,2.4396057923810193e-06,5.0256597160563877e-09,7.7988353310776813e-10,2.6077864189119879e-12,6.3923722923841871e-12,1.8418074897485823e-08,1.2407852071790138e-17,7.1186366828627988e-18,4.4943024356160182e-09,9.2679791231171342e-14,4.8661902798401489e-10,1.1796117963232333e-14,8.2158644276661867e-16,9.0744836293911133e-14,1.6961439941851477e-09,1.0218115039256411e-09,6.7433249025950632e-10,5.3793301875499156e-06,3.1661974265630815e-09,9.9641977572838042e-08
6.132100461825607e-08,0.4593100787911242,1.5905329293524214e-06,6.4298748965594953e-08,9.0693648481364395e-06,7.0657906962534348e-10,4.9561147621379688e-06,0.0,0.0,0.0011527176085337897,0.00031255697662074821,154.0,0.0,0.82856971474754271,1.0,18.992617231612154,0.0075923843285630481,5.2540943185661585e-07,0.027109838782898125,0.039790686542455087,0.026630647617465399,0.0042154367909907351,1.3999547513510152e-08,9.0510840495740469e-05,0.043101136470571795,4.749154723288464e-11,0.0099759975448667753,3.1647035692091383e-05,0.008701798297749053,0.0084720214052613138,2.839566431174292e-06,4.1075472879949454e-06,1.7337969217008789e-06,0.0025833587591803787,1.1952345132556815e-05,4.6835507076165211e-05,5.0720048585123936e-05,0.0015855046876106752,1.2080785864387161e-07,7.050851838399725e-13,3.0904215023630059e-12,9.5746990233333239e-11,1.3654755087894158e-06,9.7067088768458829e-06,9.4936278832472138e-07,1.3628752832641073e-06,2.969520998951465e-07,1.5560339741215001e-07,7.5322845946532448e-13,2.222692836395704e-07,3.2190137267599597e-07,2.4766064441419265e-06,5.4500479789603977e-09,8.4577528038134992e-10,2.8280000850480449e-12,6.9718416985613516e-12,2.0089621612856099e-08,1.3456181749876591e-17,7.7200847061670027e-18,4.9737506440427084e-09,1.0256679280999138e-13,5.3262003039617174e-10,1.2911126022647229e-14,8.9925253951143744e-16,9.932234828559291e-14,1.8864919863642432e-09,1.1301065054176917e-09,7.5638548094655098e-10,5.7543002824860166e-06,3.3965516157425605e-09,1.0812934039232407e-07
6.232951096626754e-08,0.4593104410743348,1.6130124051977846e-06,6.6518801354731265e-08,9.5206510061670888e-06,7.483110073611579e-10,5.3163895708409975e-06,0.0,0.0,0.0011770560800554084,0.00032914796679362374,154.0,0.0,0.8260837126984345,1.0,18.992483041994593,0.0076958428248699567,5.2398582036318867e-07,0.027300435242596524,0.040232500322050065,0.027022533998724344,0.0042450615717752301,1.4154879573034413e-08,9.1515125710406827e-05,0.043750616606216229,4.7825303079998589e-11,0.010254464730628118,3.1870684258790354e-05,0.0089400334823383325,0.0086941483543621252,2.9139940122164866e-06,4.170167725134209e-06,1.7792415293028598e-06,0.0026824524631266131,1.263481738358745e-05,5.0204585995017039e-05,5.4445755405776863e-05,0.0016466956678786856,1.2545590239532999e-07,7.1290862931318513e-13,3.2088202608323217e-12,9.9452068561514183e-11,1.4210066403237686e-06,1.0281882439209466e-05,1.0057098497829818e-06,1.4458786520813995e-06,3.1529835778855802e-07,1.6967368246620225e-07,7.9910243886640492e-13,2.4085724248681641e-07,3.5390742726703286e-07,2.5134777322963572e-06,5.9018926278157284e-09,9.1593242065328935e-10,3.0624608539785997e-12,7.5923309433181347e-12,2.1879656111117462e-08,1.457237331136592e-17,8.3604664699563862e-18,5.495385092921507e-09,1.1332374359065551e-13,5.8204637890307783e-10,1.4109148662399856e-14,9.8270184209657558e-16,1.0853847407305567e-13,2.094665792406341e-09,1.2477718661354953e-09,8.4689392627084614e-10,6.1468799469805671e-06,3.6385372838370961e-09,1.1714895439276579e-07
