Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31)
3.9941935916220974e-07,0.43815189740285854,3.4179060608780872e-06,0.00018238590854564301,0.00038749782740456884,1.0189873618147124e-07,0.0022102758413636925,0.0,0.0,0.0029096058306862858,0.01603928817106064,154.0,0.0,0.25412879454970966,1.0,18.957384364795001,0.020049483785761185,2.9567993092979889e-07,0.0074320920985747746,0.045827417347678846,0.13280457861214184,0.001064304680649964,1.5824789937709343e-08,0.00010192953380206722,0.26710807952753413,1.1334392298172275e-11,0.10055191356722415,1.0065788242125606e-05,0.08654328089653579,0.036588539930869995,1.2222624473774341e-05,2.7858020226034192e-05,7.3937819659756057e-06,0.063823912853762529,0.00022105108279018808,0.0063343883728669706,0.017293412812294389,0.017121366109533208,3.4638549389518662e-06,7.5541088064579779e-13,8.7145113513637085e-11,1.3271063019289399e-09,2.8933500491125319e-05,0.0016428185719869664,0.00014672770921244082,0.00026343691743366677,5.1307560058684855e-05,0.00034157377969593424,1.5392946194108995e-10,0.00053487460902794447,0.00096720213026393106,1.351673158316923e-05,6.7545508738596178e-06,9.6738013913036313e-07,4.0067323418133833e-09,1.5027607760251915e-08,4.1575893905562142e-05,1.4508355003983554e-14,8.3339075805858659e-15,5.6363629421853927e-05,1.2335503094278746e-09,1.2866031225889998e-06,3.0981294692264769e-11,2.6189403705509808e-12,2.384876941869288e-10,6.7322609792764654e-05,3.6655068692611883e-06,1.229639223701717e-05,0.00083114228453918257,5.7443239826784352e-07,8.8459945425442572e-06,6.6668234475229652e-06,6.6178912608686715e-08,1.4714974316505633e-09,0.00042187549844726512,1.0452092742144301e-06,2.7045074770704498e-09,0.00020366239743815367,5.13607106864863e-05
4.051122345934246e-07,0.4381523358139731,3.3957066178875441e-06,0.00018535999792988869,0.00039187759781518966,1.0376296210702514e-07,0.0022620352044165322,0.0,0.0,0.0029104830304184388,0.016232890406419481,154.0,0.0,0.25026788591028681,1.0,18.957089095570126,0.01999805693403681,2.923090608933867e-07,0.0072218335216583263,0.045336946996476259,0.13344819358352686,0.0010341820305914879,1.5655164781605889e-08,0.00010083695640428481,0.26924833873462956,1.1013598883410784e-11,0.10118823300065612,9.7810759381379444e-06,0.087010951957419161,0.036495354767353369,1.2191293317367084e-05,2.8081682084133021e-05,7.3748294531803292e-06,0.064486748364023683,0.00021993300757458902,0.0063354879065647945,0.017547556531720139,0.017130509847854563,3.4998535047724149e-06,7.4731367050956247e-13,8.8048577442726084e-11,1.3283885643824267e-09,2.9108082365432749e-05,0.001672745808870666,0.00014940122498663998,0.00026826295009021382,5.2249150697271794e-05,0.00035180607469597963,1.5674937287587405e-10,0.00055376668084882884,0.0009965222279028213,1.3582452857149998e-05,6.9337252739207086e-06,9.9302819458579725e-07,4.1130169203511269e-09,1.5448420144255331e-08,4.2740792382737733e-05,1.4893013607863438e-14,8.5548636609881166e-15,5.8363897418512912e-05,1.2773273239831015e-09,1.3230045127733097e-06,3.1857309039990652e-11,2.6930370900077325e-12,2.4523107594102064e-10,7.0619075128295874e-05,3.8263188341861487e-06,1.2914642392728205e-05,0.00083992629330479891,5.8060334467691216e-07,8.9511457095955915e-06,6.7459985498101235e-06,6.6964477946821528e-08,1.4889729401873793e-09,0.00043620075511957058,1.0806981940628497e-06,2.7706305685161325e-09,0.00021369016421233177,5.3878113901381519e-05
4.108051100246395e-07,0.43815276180350515,3.3735452927793685e-06,0.00018825005615110584,0.00039619455060890645,1.0562199729789695e-07,0.002313814072720452,0.0,0.0,0.0029113766710479783,0.016424020387801705,154.0,0.0,0.2464843239183542,1.0,18.95679822508583,0.019943490531929852,2.8900355889444339e-07,0.0070181426194404102,0.04485073464046567,0.13407370821519604,0.0010050008075821379,1.5487019568767124e-08,9.9753911472605798e-05,0.27136387350888885,1.070283126645751e-11,0.10180794771259868,9.5052566898130646e-06,0.087465413727173993,0.036401460686303261,1.2159729560173616e-05,2.8302758142068372e-05,7.3557362223067352e-06,0.065138937517916759,0.00021880846492039482,0.0063345119775326244,0.017797443067068389,0.017136565115865469,3.5352738166540896e-06,7.3928710651906152e-13,8.8937500813831194e-11,1.3294327793149571e-09,2.9277817713056624e-05,0.0017024556722411873,0.00015205531620012092,0.00027305409754266893,5.3183927324075617e-05,0.00036209192351378599,1.5954889995256922e-10,0.00057291851831527628,0.0010260834279880455,1.3646327169895398e-05,7.1132164241425635e-06,1.0187210852197399e-06,4.2194893937950131e-09,1.5870545429339214e-08,4.3909341397329348e-05,1.5278344630636477e-14,8.7762059931025172e-15,6.0383154908570374e-05,1.3215199346061434e-09,1.359526005486032e-06,3.2736194820283576e-11,2.7673782837402033e-12,2.5199656143407169e-10,7.4007660769579377e-05,3.9911429886779011e-06,1.3551365763733126e-05,0.00084848478836388322,5.8661826680691938e-07,9.0538627015579956e-06,6.8233379447178206e-06,6.7731824527135732e-08,1.5060432720081271e-09,0.00045069268329177845,1.1165996208707943e-06,2.835935719838586e-09,0.00022395864890132765,5.6465152017168346e-05
4.164979854558544e-07,0.43815317577835566,3.3514321726109704e-06,0.00019105604314073981,0.00040044947847787845,1.0747569879462374e-07,0.0023656014722388597,0.0,0.0,0.0029122874072228869,0.016612716868368009,154.0,0.0,0.24277609684000198,1.0,18.956511623255292,0.019885911969825407,2.8576168577372612e-07,0.0068208004624506742,0.044368857841311213,0.13468150063753195,0.00097672960542591943,1.5320380755480382e-08,9.8680569419781167e-05,0.27345515980892154,1.0401754984646537e-11,0.10241151510842893,9.2380340824367633e-06,0.087907078364713398,0.036306978613449656,1.2127973473438355e-05,2.8521298213011387e-05,7.3365266347969655e-06,0.065780687178364813,0.00021767903378291174,0.0063315801566203424,0.018043100244739436,0.017139674823032979,3.5701271094220463e-06,7.3133245162093127e-13,8.9812166725617329e-11,1.3302497058879462e-09,2.9442859830675291e-05,0.0017319452080015126,0.00015468971831378772,0.00027780987269752054,5.4111794458983271e-05,0.00037242745943214108,1.6232775855636593e-10,0.000592325717790504,0.0010558787859086393,1.3708393122645963e-05,7.2929582821306967e-06,1.0444493595447744e-06,4.3261105863453374e-09,1.6293816424515874e-08,4.5081077786133814e-05,1.5664206322926749e-14,8.9978531530707668e-15,6.2420372931264268e-05,1.3661056218981172e-09,1.3961529598935412e-06,3.3617599781093527e-11,2.8419341496520718e-12,2.5878143910007838e-10,7.7488651573772734e-05,4.1599963283947387e-06,1.4206696878846088e-05,0.00085682178396254962,5.9247987266250691e-07,9.1541806512898908e-06,6.8988681991351709e-06,6.8481216165911102e-08,1.5227142909383101e-09,0.00046534737448422403,1.1529038612150082e-06,2.9003860660222251e-09,0.0002344647873519062,5.9121958366531904e-05
4.221908608870693e-07,0.4381535781303994,3.3293765950548528e-06,0.00019377808396165981,0.0004046431642502126,1.0932393233152028e-07,0.002417386918411279,0.0,0.0,0.0029132157996001377,0.016799018111158196,154.0,0.0,0.23914125761153926,1.0,18.956229165177913,0.019825444621219188,2.8258175938794173e-07,0.006629595216207148,0.043891383349652986,0.13527193946359731,0.00094933803612801538,1.5155271070884716e-08,9.761707665159967e-05,0.27552266118165097,1.0110046418700287e-11,0.10299937984615906,8.9791213003227186e-06,0.088336344284068863,0.036212020505012148,1.2096062342207135e-05,2.8737350810332023e-05,7.3172232455014515e-06,0.066412200715750672,0.0002165461659469314,0.0063268072132681387,0.018284558310632144,0.017139975441095415,3.6044244285040052e-06,7.2345079084336151e-13,9.0672853488013705e-11,1.3308496220669312e-09,2.9603356074682568e-05,0.0017612117708676808,0.00015730419441393575,0.0002825298389185645,5.5032666520118548e-05,0.00038280892786475015,1.6508569355528331e-10,0.00061198392448511625,0.0010859015416902569,1.3768688344477286e-05,7.4728866995201504e-06,1.0702038375856153e-06,4.4328424457435909e-09,1.6718070208644855e-08,4.6255550200728731e-05,1.6050461007384843e-14,9.2197260560910581e-15,6.4474535279769978e-05,1.411062145587303e-09,1.4328711062408895e-06,3.4501180613292347e-11,2.9166756409950469e-12,2.6558306621385501e-10,8.1062295878497529e-05,4.3328949960023748e-06,1.4880764947647857e-05,0.00086494129846724835,5.9819087733038667e-07,9.2521352359990643e-06,6.9726162887645435e-06,6.9212920710141398e-08,1.538991951038631e-09,0.00048016097793714417,1.1896013651994375e-06,2.9639482251513858e-09,0.00024520538582673088,6.1848635934847298e-05
4.2788373631828416e-07,0.4381539692372655,3.3073871990475547e-06,0.00019641645708078331,0.00040877638032701355,1.1116657190936104e-07,0.0024691603962375156,0.0,0.0,0.0029141623260154396,0.016982961869978653,154.0,0.0,0.23557792136920816,1.0,18.955950730912459,0.0197622079704271,2.7946215238909e-07,0.0064443219939529133,0.043418367987440178,0.13584538408594524,0.00092279670837452454,1.4991709844496053e-08,9.6563557671924295e-05,0.27756682916014147,9.8273925637163304e-12,0.10357197411351805,8.7282409318461106e-06,0.088753596602302143,0.036116690077355559,1.2064030734270919e-05,2.8950963189290193e-05,7.2978469655952607e-06,0.067033677938926117,0.00021541119641935451,0.0063203032041148355,0.018521849695328232,0.017137597291688417,3.6381766259501876e-06,7.1564304690010634e-13,9.1519834478988077e-11,1.3312423460109444e-09,2.9759448091973175e-05,0.0017902530044955061,0.00015989853341937313,0.00028721360678054679,5.5946467186527172e-05,0.00039323268482263418,1.6782247740317057e-10,0.00063188883444564013,0.0011161451154085913,1.3827249522637502e-05,7.6529393870590533e-06,1.0959756070017956e-06,4.5396480225574278e-09,1.7143148086221963e-08,4.7432318986129695e-05,1.6436975020515236e-14,9.4417479230184008e-15,6.6544639303913294e-05,1.4563675620958431e-09,1.4696665422003769e-06,3.5386602876411355e-11,2.9915744589349017e-12,2.7239886831914903e-10,8.472880643480143e-05,4.5098543012656583e-06,1.5573693976872846e-05,0.00087284734777640994,6.0375399817329811e-07,9.3477625889472021e-06,7.0446095200762695e-06,6.9927209253008442e-08,1.5548822793803926e-09,0.00049512970140975566,1.2266827284212018e-06,3.0265911629850444e-09,0.0002561771330825122,6.4645258156662919e-05
4.3357661174949905e-07,0.4381543494629016,3.2854719718026969e-06,0.00019897158302876051,0.00041284988821593181,1.130034993921184e-07,0.0025209123411129622,0.0,0.0,0.0029151273912139783,0.017164585373865473,154.0,0.0,0.23208426308860236,1.0,18.955676205255788,0.019696317735823678,2.7640129014742972e-07,0.0062647826955055125,0.042949859460251226,0.13640218496233444,0.00089707720876376715,1.4829713255469518e-08,9.552011669637379e-05,0.27958810364603653,9.5534908290227344e-12,0.10412971791033344,8.4851247554656754e-06,0.089159207577731076,0.03602108346715651,1.2031910644897552e-05,2.9162181387113025e-05,7.2784171502083034e-06,0.067645315044347815,0.00021427535286319509,0.0063121735729457134,0.018755008798586638,0.017132664822556987,3.6713943577695899e-06,7.0790999214374415e-13,9.2353378116850953e-11,1.3314372565791399e-09,2.9911272044426247e-05,0.0018190668227681978,0.00016247254842681862,0.00029186083101790511,5.6853128798997231e-05,0.00040369519524733683,1.705379083570621e-10,0.00065203619626369262,0.0011466031026615157,1.3884112431749906e-05,7.8330558822326159e-06,1.1217560161439476e-06,4.6464914509182848e-09,1.7568895539364667e-08,4.861095604873223e-05,1.68236186085711e-14,9.6638442205395845e-15,6.8629696626693284e-05,1.5020002402236341e-09,1.5065257288691147e-06,3.6273540878694806e-11,3.0666030444064294e-12,2.792263383057753e-10,8.8488361330449621e-05,4.6908887406493893e-06,1.6285602884944489e-05,0.00088054393942667785,6.0917195061209314e-07,9.4410992041620071e-06,7.1148754737749298e-06,7.06243556571329e-08,1.5703913635594378e-09,0.00051024981183108483,1.2641386935573639e-06,3.0882876867412456e-09,0.0002673766120223429,6.7511869704855738e-05
4.3926948718071393e-07,0.4381547191584169,3.2636382924674393e-06,0.00020144401346393039,0.0004168644381504374,1.1483460412603607e-07,0.0025726336203990927,0.0,0.0,0.0029161113353385862,0.017343925314694676,154.0,0.0,0.22865851532822004,1.0,18.955405477537731,0.01962788598878891,2.733976487265605e-07,0.0060907858458779315,0.04248589710477263,0.13694268389083269,0.00087215207438944096,1.466929459268215e-08,9.4486839325176312e-05,0.2815869132773331,9.2880487462559421e-12,0.10467301933446639,8.2495135134054499e-06,0.089553537037881575,0.035925289828968351,1.1999731740495845e-05,2.9371050261533708e-05,7.2589517454620955e-06,0.068247304581415091,0.00021313976416768296,0.0063025192597419444,0.018984071791402587,0.017125296872860876,3.7040880821551328e-06,7.0025226096508556e-13,9.3173747839050924e-11,1.3314433130748629e-09,3.005895882674273e-05,0.0018476513922249446,0.00016502607514335313,0.00029647120765670799,5.7752591796988603e-05,0.00041419303123117025,1.732318088012305e-10,0.00067242181252771794,0.0011772692701061079,1.3939311961930431e-05,8.0131775138593715e-06,1.147536669786786e-06,4.7533379275802578e-09,1.7995162176446037e-08,4.9791044714998236e-05,1.721026586355355e-14,9.8859426244146954e-15,7.0728733780157544e-05,1.5479388750638927e-09,1.5434354864615632e-06,3.7161677577190743e-11,3.1417345693449462e-12,2.8606303564036194e-10,9.2341104902712753e-05,4.8760120163765544e-06,1.7016605614612344e-05,0.00088803506732161586,6.1444744430225168e-07,9.532181857127684e-06,7.1834419446498685e-06,7.1304635886989094e-08,1.5855253384258889e-09,0.00052551763581619839,1.3019601516312388e-06,3.1490139905838401e-09,0.00027880031091388492,7.0448487271723852e-05
4.449623626119288e-07,0.43815507866272585,3.2418929726750367e-06,0.0002038344206533571,0.00042082076878442704,1.1665978257946514e-07,0.0026243155157126444,0.0,0.0,0.0029171144413443553,0.01752101783755999,154.0,0.0,0.22529896607194216,1.0,18.955138441421685,0.019557021268534983,2.7044975293376906e-07,0.0059221464253411482,0.042026512576505679,0.13746721427477107,0.00084799476682635884,1.4510464527664645e-08,9.3463794293489633e-05,0.28356367578216735,9.0307836925909288e-12,0.10520227486980381,8.0211566851662368e-06,0.089936932796716898,0.035829391876848506,1.1967521589209827e-05,2.9577613527863636e-05,7.2394674282196703e-06,0.068839835432405461,0.00021200546824507566,0.0062914368168781997,0.01920907643405502,0.017115606928244292,3.7362680581203245e-06,6.9267036277054271e-13,9.3981202004718164e-11,1.3312690742493479e-09,3.0202634277485179e-05,0.0018760051155747859,0.00016755897038878939,0.00030104447131940976,5.8644804189684533e-05,0.00042472287014826929,1.7590402367212492e-10,0.00069304154103620014,0.0012081375510611476,1.3992882145867043e-05,8.1932473654079179e-06,1.1733094258288277e-06,4.8601536901710152e-09,1.8421801677872087e-08,5.0972179582210274e-05,1.7596794673679897e-14,1.0107972991050584e-14,7.2840792765921147e-05,1.5941625002684602e-09,1.5803829897355676e-06,3.805070449026021e-11,3.2169429273736508e-12,2.9290658569247095e-10,9.6287148639926656e-05,5.065237055036555e-06,1.7766811243633443e-05,0.00089532470701162564,6.1958317962769063e-07,9.6210475435851389e-06,7.2503368777836093e-06,7.1968327340583459e-08,1.6002903720081005e-09,0.00054092956005994623,1.3401381429801674e-06,3.208747890057415e-09,0.00029044463416319158,7.3455100341256633e-05
4.506552380431437e-07,0.4381554283028724,3.2202422942373259e-06,0.00020614358738007781,0.0004247196069609619,1.1847893800203874e-07,0.0026759497059064366,0.0,0.0,0.0029181369414859712,0.017695898533583807,154.0,0.0,0.22200395666522904,1.0,18.954874994707879,0.019483828692976421,2.675561745193072e-07,0.0057586856892312037,0.041571730483989773,0.13797610137798583,0.00082457965258705696,1.4353231295435285e-08,9.2451034646802503e-05,0.28551879831925803,8.7814226822775664e-12,0.10571786967498724,7.7998122509436993e-06,0.090309731060847401,0.035733466376109135,1.1935305722540798e-05,2.9781913794665151e-05,7.2199796435618067e-06,0.069423092804506245,0.00021087341912973408,0.0062790185307763742,0.019430061908720989,0.017103703364796455,3.7679443451307651e-06,6.8516469068559751e-13,9.4775993927044398e-11,1.3309227164226948e-09,3.0342419383194569e-05,0.0019041266161702493,0.00017007111072639332,0.00030558039269354816,5.9529721058913294e-05,0.00043528149270622671,1.785544189796186e-10,0.00071389129579872593,0.0012392020411810276,1.4044856184905813e-05,8.3732102424776167e-06,1.1990663877137176e-06,4.9669059978170271e-09,1.8848671739429432e-08,5.2153966362285711e-05,1.7983086609764062e-14,1.0329867292204177e-14,7.4964931545364537e-05,1.6406504987791671e-09,1.6173557631892213e-06,3.8940321552564903e-11,3.2922027240292668e-12,2.99754678618932e-10,0.00010032657207119758,5.2585760258379821e-06,1.853632409346894e-05,0.00090241681148027475,6.2458184466926341e-07,9.7077334043439139e-06,7.3155883296579093e-06,7.2615708589978266e-08,1.6146926569163306e-09,0.00055648203161884303,1.3786638579245605e-06,3.2674707220708595e-09,0.00030230591263270769,7.6531671951890644e-05
4.5577882593123707e-07,0.43815573480642855,3.2008423948951281e-06,0.00020815310518993129,0.00042817999635630377,1.2011095343461819e-07,0.0027223731188992795,0.0,0.0,0.0029190739292602585,0.017851429013516881,154.0,0.0,0.21909230032453347,1.0,18.954640880327666,0.019416049266588953,2.6499725128010494e-07,0.0056158559898907825,0.041166376809948016,0.13842098723251417,0.00080412014472658561,1.4213091676388684e-08,9.1548377165945704e-05,0.28726023468979583,8.5635376230696819e-12,0.10617053451058335,7.6064044842917405e-06,0.090636457474866747,0.03564716888122222,1.1906326171093651e-05,2.9963883521562976e-05,7.2024495385496564e-06,0.069940245728458528,0.00020985722204623161,0.0062667728633028419,0.019625545854163387,0.017091183154581399,3.7960305029801701e-06,6.7847499774595595e-13,9.5480685781174472e-11,1.3304702960108054e-09,3.0464995975296545e-05,0.0019292364446491701,0.00017231420444584357,0.00030963063191593058,6.0319876771451824e-05,0.00044480628395920311,1.8092102416212983e-10,0.00073284941641268758,0.0012673230886315107,1.4090294907088808e-05,8.5350411104024582e-06,1.2222278171347468e-06,5.0629025670953491e-09,1.9232937498952997e-08,5.3217814800254593e-05,1.8330451856246817e-14,1.0529401275211591e-14,7.6886219278645082e-05,1.6826989855750524e-09,1.6506428322095128e-06,3.9741240169035691e-11,3.3599600982224392e-12,3.059199887987169e-10,0.00010404193346884401,5.4361079729434465e-06,1.9245475805440887e-05,0.00090863405883024554,6.2896565771504994e-07,9.7839176911760756e-06,7.3729327042695862e-06,7.3184637266635301e-08,1.6273496937090626e-09,0.00057059653626300041,1.4136271450793956e-06,3.3194441432236226e-09,0.00031316347600243412,7.936034969045968e-05
