Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233)
2.765341006777199e-12,0.3558500208280913,1.0669734896720992e-12,1.8393129767494096e-18,1.8392547075787973e-18,4.013073628841572e-29,5.8258033908596121e-23,0.0,0.0,1.7741736611406355e-12,7.5701469285383683e-21,154.0,0.0,0.99999595703141564,1.0,18.999999985406447,2.1017153383960551e-07,1.761997212650694e-07,1.4604127585725934e-06,1.4680992266656926e-06,2.9348837356356203e-07,1.1137715125667976e-08,8.1236326211251198e-13,3.4532759677149557e-09,4.2000516643913153e-07,1.4940347326863147e-16
2.823579997875224e-12,0.35585002082692685,1.089440612761234e-12,1.9175975243535276e-18,1.9175354962414195e-18,4.3217204198614066e-29,6.2016768924059956e-23,0.0,0.0,1.8358545430701849e-12,7.9945583110882195e-21,154.0,0.0,0.99999587195454653,1.0,18.999999984833654,2.145977951801242e-07,1.7631003836868173e-07,1.4909353234903829e-06,1.4989863821462999e-06,3.0112195139918272e-07,1.1606334978554751e-08,8.2945508161200084e-13,3.5573723203353346e-09,4.3092942565728247e-07,1.5568971284950975e-16
2.8818189889732492e-12,0.35585002082574224,1.111907583622321e-12,1.9975133194838808e-18,1.9974473741457584e-18,4.6475480915714164e-29,6.5933790619170598e-23,0.0,0.0,1.8985360119362629e-12,8.4344898855584824e-21,154.0,0.0,0.99999578687790658,1.0,18.999999984251023,2.1902405568393334e-07,1.7640912529291805e-07,1.5214484522541765e-06,1.5298731224124918e-06,3.0876005935451576e-07,1.2084384711561342e-08,8.4654667132400467e-13,3.6618786142872362e-09,4.4186016800525715e-07,1.6210244997234723e-16
2.9400579800712742e-12,0.3558500208245377,1.1343744022536623e-12,2.0790603510877742e-18,2.0789903269750519e-18,4.9911693070310066e-29,7.0012363137488911e-23,0.0,0.0,1.9622179187566896e-12,8.8902374637810209e-21,154.0,0.0,0.99999570180147412,1.0,18.999999983658579,2.2345031535103407e-07,1.7649812511519e-07,1.551952158282948e-06,1.56075946990877e-06,3.1640223625206103e-07,1.2571850905876955e-08,8.6363804366974038e-13,3.766772405070576e-09,4.5279673350173741e-07,1.6864150462991591e-16
2.9982969711692992e-12,0.3558500208233134,1.1568410686535641e-12,2.1622386081123868e-18,2.1621643404124423e-18,5.353207132251843e-29,7.4255750595547943e-23,0.0,0.0,2.0269001147609749e-12,9.3620982392779882e-21,154.0,0.0,0.99999561672522941,1.0,18.99999998305637,2.2787657418142732e-07,1.7657806454993363e-07,1.5824464549765761e-06,1.5916454458508227e-06,3.2404806786125741e-07,1.306872016178291e-08,8.8072921039026199e-13,3.8720324769970157e-09,4.6373852935017306e-07,1.7530669707109979e-16
3.0565359622673243e-12,0.3558500208220691,1.1793075828203357e-12,2.2470480795047733e-18,2.2469694001409734e-18,5.7342950339974352e-29,7.8667217082851228e-23,0.0,0.0,2.0925824513900162e-12,9.8503707861831571e-21,154.0,0.0,0.99999553164915467,1.0,18.999999982444425,2.3230283217511391e-07,1.766498658152015e-07,1.6129313557158743e-06,1.6225310702928572e-06,3.3169718211087691e-07,1.35749790986254e-08,8.9782018258387711e-13,3.9776387758589166e-09,4.7468502308733844e-07,1.8209784780052927e-16
3.1147749533653493e-12,0.35585002082080525,1.2017739447522896e-12,2.333488754211864e-18,2.3334054918435968e-18,6.1350768777021167e-29,8.3250026661871101e-23,0.0,0.0,2.1592647802958011e-12,1.0355355058181602e-20,154.0,0.0,0.99999544657323403,1.0,18.999999981822768,2.3672908933209471e-07,1.7671435727057298e-07,1.6434068738626167e-06,1.6534163621911768e-06,3.3934924479713205e-07,1.4090614354788556e-08,9.1491097074128782e-13,4.0835723453518758e-09,4.856357364412978e-07,1.8901477757822021e-16
3.1730139444633743e-12,0.35585002081952166,1.2242401544477424e-12,2.4215606211804646e-18,2.421472601203164e-18,6.5562069253558706e-29,8.8007443368046784e-23,0.0,0.0,2.2269469533411103e-12,1.0877352387447118e-20,154.0,0.0,0.99999536149745316,1.0,18.99999998119144,2.4115534565237045e-07,1.7677228295970115e-07,1.6738730227595657e-06,1.6843013394642569e-06,3.4700395573371119e-07,1.4615612587667434e-08,9.3200158477884738e-13,4.1898152670000195e-09,4.9659023982180131e-07,1.9605730741921129e-16
3.2312529355613993e-12,0.35585002081821854,1.2467062119050139e-12,2.5112636693572555e-18,2.5111707139024328e-18,6.9983498333187914e-29,9.2942731209782972e-23,0.0,0.0,2.295628822599211e-12,1.1416665483572363e-20,154.0,0.0,0.99999527642179953,1.0,18.999999980550477,2.455816011359419e-07,1.7682431118714593e-07,1.7043298157304977e-06,1.7151860190495539e-06,3.5466104529143334e-07,1.5149960473640939e-08,9.4909203406999715e-13,4.296350603345078e-09,5.075481473682594e-07,2.0322525859320085e-16
3.2894919266594243e-12,0.35585002081689576,1.2691721171224284e-12,2.6025978876887961e-18,2.602499815624066e-18,7.462180650127044e-29,9.8059154168448262e-23,0.0,0.0,2.365310240353563e-12,1.1973598432499934e-20,154.0,0.0,0.99999519134626136,1.0,18.999999979899894,2.5000785578280943e-07,1.7687104223102211e-07,1.7347772660802327e-06,1.7460704169572289e-06,3.6232027128656025e-07,1.5693644708044744e-08,9.6618232747499826e-13,4.4031623442239957e-09,5.185091124966726e-07,2.1051845262418364e-16
3.3477309177574493e-12,0.3558500208155535,1.2916378700983132e-12,2.695563265121519e-18,2.6954598920506289e-18,7.9483848143345855e-29,1.0335997619837353e-22,0.0,0.0,2.4359910590975164e-12,1.2548456695460396e-20,154.0,0.0,0.99999510627082844,1.0,18.999999979239721,2.5443410959297384e-07,1.7691301527135703e-07,1.7652153870946592e-06,1.7769545483209255e-06,3.6998141618553318e-07,1.6246652005144297e-08,9.8327247336903159e-13,4.5102353559915191e-09,5.2947282389938886e-07,2.1793671129008875e-16
3.4059699088554744e-12,0.355850020814192,1.3141034708309994e-12,2.7901597906017352e-18,2.7900509288645945e-18,8.457658152378052e-29,1.0884846122685037e-22,0.0,0.0,2.5076711315340109e-12,1.3141547107915598e-20,154.0,0.0,0.99999502119549155,1.0,18.999999978569996,2.5886036256643562e-07,1.7695071460898522e-07,1.7956441920407622e-06,1.8078384274457539e-06,3.7764428459594407e-07,1.680896909810796e-08,1.0003624796687562e-12,4.6175553335354432e-09,5.4043900195448613e-07,2.2547985662241916e-16
3.4642088999534994e-12,0.3558500208128108,1.3365689193188224e-12,2.8863874530756343e-18,2.8862729117483401e-18,8.9907068764373841e-29,1.1452787315412931e-22,0.0,0.0,2.5803503105752862e-12,1.3753177878503611e-20,154.0,0.0,0.99999493612024193,1.0,18.999999977890742,2.6328661470319513e-07,1.7698457524930341e-07,1.8260636941666497e-06,1.8387220678536455e-06,3.8530870101375476e-07,1.7380582738980075e-08,1.0174523538574068e-12,4.7251087549222458e-09,5.5140739550186645e-07,2.3314771090589061e-16
3.5224478910515244e-12,0.3558500208114106,1.3590342155601205e-12,2.9842462414892802e-18,2.9841258263841484e-18,9.548247582286906e-29,1.2040147585341847e-22,0.0,0.0,2.6540284493425736e-12,1.4383658587984496e-20,154.0,0.0,0.9999948510450728,1.0,18.999999977201977,2.6771286600325295e-07,1.7701498791899465e-07,1.8564739067015802e-06,1.8696054823262286e-06,3.9297450779928739e-07,1.7961479698654138e-08,1.0345421030085209e-12,4.8328828385207175e-09,5.6237777894673748e-07,2.4094009667807148e-16
3.5806868821495494e-12,0.3558500208099909,1.3814993595532359e-12,3.0837361447886142e-18,3.0836096584542074e-18,1.0131007247148464e-28,1.264725331708818e-22,0.0,0.0,2.7287054011658054e-12,1.5033300188188537e-20,154.0,0.0,0.99999476596997672,1.0,18.999999976503737,2.7213911646660962e-07,1.7704230357377061e-07,1.8868748428559889e-06,1.9004886829453638e-06,4.0064156335856421e-07,1.8551646766845942e-08,1.0516317338083753e-12,4.9408655024691601e-09,5.7334994965696787e-07,2.4885683672902296e-16
3.6389258732475744e-12,0.35585002080855205,1.403964351296515e-12,3.1848571519194607e-18,3.1847243936406136e-18,1.073972322755408e-28,1.3274430892563752e-22,0.0,0.0,2.8043810195833176e-12,1.5702415000967795e-20,154.0,0.0,0.99999468089494803,1.0,18.999999975796037,2.7656536609326523e-07,1.7706683744728713e-07,1.9172665158215157e-06,1.9313716811314527e-06,4.0830974050976162e-07,1.9151070752066826e-08,1.0687212525771836e-12,5.0490453263626827e-09,5.8432372562535314e-07,2.5689775410093962e-16
3.6971648643455994e-12,0.35585002080709405,1.4264291907883078e-12,3.2876092518275144e-18,3.2874700176253686e-18,1.137514325721554e-28,1.3922006690975663e-22,0.0,0.0,2.8810551583415493e-12,1.6391316717150815e-20,154.0,0.0,0.99999459581998118,1.0,18.999999975078911,2.8099161488322037e-07,1.7708887268707881e-07,1.94764893877103e-06,1.9622544876796537e-06,4.1597892501628412e-07,1.9759738481596919e-08,1.0858106652891401e-12,5.1574115150404166e-09,5.952989433703296e-07,2.6506267208779106e-16
3.7554038554436245e-12,0.35585002080561684,1.4488938780269676e-12,3.3919924334583554e-18,3.3918465160903785e-18,1.2038025444895891e-28,1.4590307088826127e-22,0.0,0.0,2.9587276713947504e-12,1.7100320395499683e-20,154.0,0.0,0.99999451074507129,1.0,18.999999974352377,2.8541786283647537e-07,1.7710866362005302e-07,1.9780221248586595e-06,1.9931371127941111e-06,4.236490142692915e-07,2.0377636801458441e-08,1.1028999775913626e-12,5.2659538643557691e-09,6.0627545605056727e-07,2.7335141423496312e-16
3.8718818376396745e-12,0.3558500208026054,1.4938227957383233e-12,3.605651997670095e-18,3.6054920791883397e-18,1.3449260591867333e-28,1.5990387175326192e-22,0.0,0.0,3.1170672372403337e-12,1.8579900707175934e-20,154.0,0.0,0.99999434059540582,1.0,18.999999972871169,2.9427035623288612e-07,1.7714240230770747e-07,2.0387408389712183e-06,2.0549018567710922e-06,4.3899154804601569e-07,2.1641072689815187e-08,1.1370783220236154e-12,5.4835289955947579e-09,6.2823185250428551e-07,2.9029966644675183e-16
3.9767120216161195e-12,0.35585002079983,1.5342583009563914e-12,3.8035237940521386e-18,3.803350533057987e-18,1.4821110499492438e-28,1.7324611536939822e-22,0.0,0.0,3.2629858257035192e-12,1.9983460338673313e-20,154.0,0.0,0.99999418746086233,1.0,18.999999971506135,3.0223759742814445e-07,1.7716715027701977e-07,2.0933562231842791e-06,2.1104895972195266e-06,4.5280209209844942e-07,2.2809602030355586e-08,1.1678385391781907e-12,5.6798577105145736e-09,6.4799584936642037e-07,3.059748070079376e-16
4.076957436233241e-12,0.3558500207971187,1.5729248897183388e-12,3.997684534889327e-18,3.9974978396477276e-18,1.6227593834025459e-28,1.8668011774181736e-22,0.0,0.0,3.4055461498311517e-12,2.1391170658619328e-20,154.0,0.0,0.99999404102380962,1.0,18.999999970172606,3.0985638717804799e-07,1.7718673380377735e-07,2.1455551892716704e-06,2.1636457723351552e-06,4.660102739365266e-07,2.3954809718344231e-08,1.1972532172165431e-12,5.8680081980601508e-09,6.6689781807723018e-07,3.213371046947125e-16
4.177202850850363e-12,0.3558500207943517,1.6115910273542e-12,4.1966776200577723e-18,4.1964768134960546e-18,1.7730847865588971e-28,2.0079120500801596e-22,0.0,0.0,3.5510616439445821e-12,2.2864626087266298e-20,154.0,0.0,0.99999389458686172,1.0,18.999999968811618,3.1747517444898731e-07,1.7720300989060065e-07,2.1977270412351074e-06,2.2168015701265197e-06,4.7921978802216717e-07,2.512711295182748e-08,1.2266676864330908e-12,6.0565203867054244e-09,6.8580169384821293e-07,3.3706287676923956e-16
4.277448265467485e-12,0.355850020791529,1.6502567138557333e-12,4.4005029931774347e-18,4.4002873815800554e-18,1.9335155442909129e-28,2.1559602058623901e-22,0.0,0.0,3.6995315715417802e-12,2.4405488156737991e-20,154.0,0.0,0.99999374815000819,1.0,18.999999967423264,3.2509395924096374e-07,1.7721653624506826e-07,2.2498718454092347e-06,2.2699570240063246e-06,4.924304093468255e-07,2.6326445396904022e-08,1.2560819653188598e-12,6.2453608637351197e-09,7.0470715467442046e-07,3.5315123339247981e-16
4.377693680084607e-12,0.35585002078865074,1.6889219492147279e-12,4.6091605978672296e-18,4.6089294708760231e-18,2.1044890317082421e-28,2.3111120765716646e-22,0.0,0.0,3.85095519792105e-12,2.6015430323524475e-20,154.0,0.0,0.9999936017132397,1.0,18.99999996600765,3.3271274155397851e-07,1.7722777647871312e-07,2.3019896679663283e-06,2.3231121643009499e-06,5.0564195086524458e-07,2.7552740882042551e-08,1.2854960706568535e-12,6.4344993027610679e-09,7.2361393287936332e-07,3.6960128690351392e-16
4.4779390947017285e-12,0.3558500207857174,1.7275867334230069e-12,4.8226503777450363e-18,4.8224030083594565e-18,2.2864517109958374e-28,2.4735340916388981e-22,0.0,0.0,4.005331790176622e-12,2.769613795313049e-20,154.0,0.0,0.99999345527654904,1.0,18.999999964564864,3.4033152138803261e-07,1.7723711629793398e-07,2.3540805749166863e-06,2.3762670185373107e-06,5.1885425696319409e-07,2.8805933397684303e-08,1.3149100176808047e-12,6.6239081768575734e-09,7.4252180576682294e-07,3.8641215181421014e-16
4.57818450931885e-12,0.35585002078272887,1.7662510664724279e-12,5.0409722764276928e-18,5.0407079210050717e-18,2.4798591282618088e-28,2.643392678118894e-22,0.0,0.0,4.1626606171942628e-12,2.9449308304793381e-20,154.0,0.0,0.99999330883992987,1.0,18.999999963094997,3.4795029874312695e-07,1.7724487646529955e-07,2.4061446321090316e-06,2.4294216117005091e-06,5.32067198228197e-07,3.0085957095846594e-08,1.344323820217769e-12,6.8135625009158736e-09,7.6143058813735468e-07,4.0358294480390629e-16
4.678429923935972e-12,0.3558500207796855,1.8049149483548808e-12,5.264126237531009e-18,5.2638441357867976e-18,2.685175910394608e-28,2.820854260690112e-22,0.0,0.0,4.3229409496468859e-12,3.1276650516267446e-20,154.0,0.0,0.99999316240337766,1.0,18.999999961598146,3.5556907361926269e-07,1.7725132351667716e-07,2.4581819052308981e-06,2.4825759664672992e-06,5.4528066712567783e-07,3.1392746289727316e-08,1.3737374908173217e-12,7.003439598174033e-09,7.8034012610051279e-07,4.2111278471410448e-16
4.778675338553094e-12,0.3558500207765875,1.843578379062288e-12,5.4921122046697613e-18,5.4918115796777896e-18,2.9028757619291636e-28,3.0060852616544343e-22,0.0,0.0,4.4861720599901737e-12,3.3179885588672319e-20,154.0,0.0,0.99999301596688739,1.0,18.99999996007438,3.6318784601644047e-07,1.7725667890976983e-07,2.510192459809038e-06,2.535730103419248e-06,5.5849457430796132e-07,3.2726235453310437e-08,1.4031510408695302e-12,7.193518887058542e-09,7.9925029179273889e-07,4.3900079254317804e-16
4.878920753170216e-12,0.3558500207734349,1.8822413585866067e-12,5.724930121457706e-18,5.7246101796504217e-18,3.133441461921905e-28,3.1992521009369465e-22,0.0,0.0,4.6523532224582197e-12,3.5160746371405429e-20,154.0,0.0,0.99999286953045619,1.0,18.999999958523794,3.7080661593466155e-07,1.7726112675604895e-07,2.562176361209804e-06,2.5888840412369159e-06,5.7170884549480411e-07,3.4086359220972443e-08,1.4325644807124143e-12,7.3837816870033234e-09,8.1816097891315611e-07,4.5724609144109337e-16
4.9791661677873375e-12,0.3558500207702279,1.9209038869198263e-12,5.962579931507584e-18,5.9622398626763049e-18,3.3773648608348089e-28,3.4005211960857029e-22,0.0,0.0,4.8214837130591732e-12,3.722097754711985e-20,154.0,0.0,0.99999272309408072,1.0,18.999999956946478,3.7842538337392657e-07,1.7726482017270465e-07,2.6141336746395497e-06,2.6420377968757454e-06,5.8492341891068635e-07,3.5473052387089636e-08,1.4619778197292851e-12,7.5742110425592713e-09,8.3707209905613023e-07,4.7584780670414104e-16
5.079411582404459e-12,0.35585002076696676,1.9595659640539694e-12,6.2050615784311117e-18,6.2047005557262802e-18,3.6351468774285323e-28,3.6100589622715053e-22,0.0,0.0,4.9935628095708985e-12,3.9362335616767245e-20,154.0,0.0,0.99999257665775865,1.0,18.999999955342499,3.8604414833423649e-07,1.7726788646517835e-07,2.6660644651450149e-06,2.6951913857251928e-06,5.9813824319390295e-07,3.6886249905646622e-08,1.491391066436812e-12,7.7647915642651541e-09,8.559835787190166e-07,4.9480506576968444e-16
5.179656997021581e-12,0.3558500207636517,1.9982275899810918e-12,6.4523750058389993e-18,6.4519921857704254e-18,3.9072974956645584e-28,3.8280318122876722e-22,0.0,0.0,5.1685897915366363e-12,4.158658888470556e-20,154.0,0.0,0.99999243022148787,1.0,18.999999953711942,3.93662910815592e-07,1.7727043143563865e-07,2.7179687976137239e-06,2.7483448217531282e-06,6.1135327565829929e-07,3.8325886889845551e-08,1.5208042285649357e-12,7.9555092842469914e-09,8.7489535681456752e-07,5.1411699821091781e-16
5.279902411638703e-12,0.3558500207602826,2.0368887646932814e-12,6.7045201573409517e-18,6.7041146797780648e-18,4.1943357616162629e-28,4.0546061565498191e-22,0.0,0.0,5.3465639402606923e-12,4.3895517443870399e-20,154.0,0.0,0.99999228378526706,1.0,18.999999952054878,4.0128167081799414e-07,1.7727254301639833e-07,2.7698467367743697e-06,2.8014981176371509e-06,6.245684808273599e-07,3.9791898611716379e-08,1.5502173131295415e-12,8.1463515249020707e-09,8.9380738257309488e-07,5.3378273573163779e-16
5.380147826255825e-12,0.3558500207568598,2.07554948818266e-12,6.9614969765456687e-18,6.961067964717767e-18,4.4967897803888714e-28,4.289948403095634e-22,0.0,0.0,5.5274845388041221e-12,4.6290913161010257e-20,154.0,0.0,0.99999213734909442,1.0,18.999999950371393,4.0890042834144357e-07,1.7727429431121934e-07,2.821698347197202e-06,2.8546512848838961e-06,6.3778382920718559e-07,4.1284220501728159e-08,1.5796303264984837e-12,8.3373067795918932e-09,9.1271961378650753e-07,5.5380141216102912e-16
5.4803932408729466e-12,0.35585002075338334,2.1142097604413805e-12,7.2233054070608504e-18,7.2228519675573532e-18,4.8151967130483226e-28,4.5342249575846532e-22,0.0,0.0,5.711350871980424e-12,4.8774579661985312e-20,154.0,0.0,0.99999199091296886,1.0,18.99999994866155,4.1651918338594117e-07,1.7727574610462179e-07,2.8735236932944223e-06,2.9078043339372397e-06,6.5099929627410768e-07,4.2802788148401147e-08,1.6090432744514688e-12,8.5283646044360843e-09,9.3163201535950332e-07,5.7417216344846208e-16
5.580638655490068e-12,0.3558500207498535,2.1528695814616317e-12,7.489945392493206e-18,7.4894666152638953e-18,5.1501027735590065e-28,4.7876022232980449e-22,0.0,0.0,5.8981622263512642e-12,5.134833231712988e-20,154.0,0.0,0.99999184447688938,1.0,18.999999946925435,4.2413793595148784e-07,1.7727694892918482e-07,2.9253228393205614e-06,2.9609572742764173e-06,6.6421486164062832e-07,4.4347537297919959e-08,1.6384561622343562e-12,8.7195155201963896e-09,9.505445581159676e-07,5.9489412765830144e-16
5.68088407010719e-12,0.3558500207462705,2.1915289512356316e-12,7.7614168764484451e-18,7.760911834803723e-18,5.5020632257303547e-28,5.0502466011383811e-22,0.0,0.0,6.0879178902221825e-12,5.4013998226677857e-20,154.0,0.0,0.99999169804085553,1.0,18.999999945163118,4.3175668603808413e-07,1.7727794478652808e-07,2.977095849372871e-06,3.0141101145050804e-06,6.7743050836108706e-07,4.5918403853747696e-08,1.6678689946084427e-12,8.9107509232209247e-09,9.6945721780532665e-07,6.1596644496473198e-16
5.881374899341433e-12,0.355850020738945,2.268846337013919e-12,8.318854114345529e-18,8.318293697244911e-18,6.2594135912822598e-28,5.604002284915905e-22,0.0,0.0,6.4762593083802634e-12,5.9628436772574515e-20,154.0,0.0,0.99999140516892071,1.0,18.999999941560144,4.4699417877442917e-07,1.772794487638578e-07,3.0805637171609149e-06,3.1204155251262796e-06,7.0386199213834518e-07,4.9138233582267883e-08,1.7266945100064602e-12,9.293444695635549e-09,1.0072828110973424e-06,6.5915871008225352e-16
6.081865728575676e-12,0.35585002073140826,2.346161917714648e-12,8.8956166695781835e-18,8.8949969705969176e-18,7.0918708016179931e-28,6.1968231685576438e-22,0.0,0.0,6.8763694676146958e-12,6.5632746149749005e-20,154.0,0.0,0.99999111229716098,1.0,18.9999999378532,4.622316615949827e-07,1.7728047249748469e-07,3.1839278063055705e-06,3.2267206200068226e-06,7.3029366108109885e-07,5.2461767692630606e-08,1.7855198506431743e-12,9.6763917156828093e-09,1.0451086714117725e-06,7.0374212219495783e-16
