Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137)
9.785123247534888e-09,0.46412888575944977,3.4903791888499487e-10,7.6485271486544329e-13,1.2731142082422466e-11,1.8582444299282981e-17,5.7749231309937265e-13,0.0,0.0,1.3695801373498033e-06,9.0315461248832988e-10,154.0,0.0,0.9981008284850682,1.0,18.999721011955483,0.00017116919424785563,1.062679102421458e-08,0.0005065275781590225,0.00077875808999856757,7.0731801092446323e-05,0.00027392445343334305,5.195561941344922e-10,3.449881286414279e-06,8.0849098229823118e-05,5.5103140643850845e-12,1.0720848425897707e-05,1.3529179352564753e-07,1.6877074387632191e-06,1.6861859996389557e-06,9.1094241450774137e-10,2.6462449021159024e-09,6.0882981993858471e-10,9.6031037683809028e-07,2.796107500939074e-13,2.768028158692947e-13,2.7702633130195045e-13,2.4116678294298088e-07,1.0249760135205e-11,4.512219969408649e-14,5.2049442722887777e-16,1.6314920743116907e-15,7.3978572807510215e-12,4.043842172538377e-12,1.3242625023639696e-12,8.843658644858243e-14,3.4205040660647699e-14,5.1967876600442111e-16,2.8777779970373266e-20,7.4359173931032076e-15,1.0022090657223312e-17,2.2723480288818177e-09,2.2261077558538771e-14
9.999999999999999e-09,0.4641288629782914,3.6139200775555107e-10,8.068280907565085e-13,1.3853436545075321e-11,2.0533955220164805e-17,6.4209819698433348e-13,0.0,0.0,1.4301670547170992e-06,9.8472554232486158e-10,154.0,0.0,0.99805899514566521,1.0,18.999714825270416,0.00017490790642937139,1.0626384138653348e-08,0.00051752853473801305,0.00079579774838960484,7.2283464603285422e-05,0.00027995869598822275,5.3092421713025325e-10,3.5253782914566629e-06,8.2623036175095822e-05,5.6316999849972612e-12,1.1196009546366545e-05,1.3834872299106059e-07,1.7650302293260779e-06,1.7634389614229271e-06,9.5267804573908354e-10,2.7220663527434379e-09,6.367259510852566e-10,1.0070929322609673e-06,3.1248384328802058e-13,3.096039152501018e-13,3.0985957634697236e-13,2.57361336719136e-07,1.0764645991650071e-11,4.610965133842014e-14,5.4497521203508661e-16,1.7408008294202362e-15,7.9857223028412787e-12,4.4588275664452699e-12,1.4659482901325589e-12,9.8813043092826599e-14,3.8902303799035462e-14,6.0119913710306742e-16,3.2154343598342773e-20,8.3871347425386153e-15,1.1656357736162039e-17,2.3370512356044773e-09,2.4051219471811034e-14
1.009029517788847e-08,0.4641288629782914,3.6662819043645059e-10,8.2487310548066829e-13,1.4346388654073781e-11,2.1400257171148112e-17,6.7091126073614906e-13,0.0,0.0,1.4560158241476062e-06,1.0206003018057748e-09,154.0,0.0,0.99804141442111205,1.0,18.999712225420261,0.00017647872541288638,1.062621314044608e-08,0.00052215042058015478,0.00080295726759525453,7.2935480824966694e-05,0.00028249388952206791,5.3570069464157955e-10,3.5570997041145083e-06,8.3368457372220344e-05,5.68269839917057e-12,1.139874376354511e-05,1.3963304739340363e-07,1.7980381658152654e-06,1.7964170850056742e-06,9.7049435722839633e-10,2.7539629279937469e-09,6.4863440222593467e-10,1.0271346870113507e-06,3.2718406905172579e-13,3.2428226097785313e-13,3.2455253405548615e-13,2.6437675833526944e-07,1.098534517927684e-11,4.6524546751449999e-14,5.5545691680960325e-16,1.7881548456001602e-15,8.2421761282634898e-12,4.6426626041599125e-12,1.5288567720000814e-12,1.0345083155543815e-13,4.1027379439456066e-14,6.3854138562789844e-16,3.3663508965833264e-20,8.8153857115750916e-15,1.2408241047329964e-17,2.3642679741663342e-09,2.4835187343119519e-14
1.0395467108242054e-08,0.4641288402117239,3.8451778696675704e-10,8.8765665427395101e-13,1.6109553965459569e-11,2.4541463007304069e-17,7.7602364810527772e-13,0.0,0.0,1.5450804261260567e-06,1.1491278703977696e-09,154.0,0.0,0.99798198967309837,1.0,18.999703438262234,0.00018178652032593926,1.0625635139354616e-08,0.00053776703242313349,0.00082715061474020928,7.5139015713870363e-05,0.00029105989189385644,5.5184129192503022e-10,3.6642922008991656e-06,8.5887679479835759e-05,5.8550136606818665e-12,1.2097338284466363e-05,1.4397258095751696e-07,1.9118525969846989e-06,1.9101286995378403e-06,1.0319266444142453e-09,2.8619051968748655e-09,6.8969589959038548e-10,1.0965609788487663e-06,3.8099417837774676e-13,3.7806235178972627e-13,3.7838726456235216e-13,2.8902585889563353e-07,1.1750391402139355e-11,4.7926554780123974e-14,5.9174075277343269e-16,1.9545448995450102e-15,9.1513058628774134e-12,5.3074122014876144e-12,1.756992921984086e-12,1.204148880741384e-13,4.8923573924017822e-14,7.7958463990399394e-16,3.9183719562736845e-20,1.0396849683263728e-14,1.5264757322919429e-17,2.4563622157517753e-09,2.7628925603923143e-14
1.0700639038595637e-08,0.4641288174596887,4.0269924064674733e-10,9.5324344171123128e-13,1.8029215317960166e-11,2.8031798863786258e-17,8.9388832978291601e-13,0.0,0.0,1.6367723200844137e-06,1.2894107836357729e-09,154.0,0.0,0.99792255428016674,1.0,18.999694650461862,0.00018709257939330314,1.0625057021356808e-08,0.00055337737338815142,0.00085133808806029212,7.7342405757949327e-05,0.00029962243845730837,5.6797795704925872e-10,3.7714585846014484e-06,8.8406764554515584e-05,6.0272594045243479e-12,1.281662453116443e-05,1.4831038301287754e-07,2.0291493470172381e-06,2.027319455630946e-06,1.0952385240555113e-09,2.970045005802163e-09,7.3201380935943532e-10,1.1686217819259256e-06,4.4162939818325769e-13,4.3874962203175598e-13,4.3913808510340815e-13,3.1515685747844169e-07,1.2545272400611045e-11,4.9328221266691817e-14,6.2936243488876202e-16,2.1309532653136604e-15,1.012784947518233e-11,6.0429392783155189e-12,2.0104855837866216e-12,1.395071026386937e-13,5.8019021676844785e-14,9.4606134824530532e-16,4.5396447016825492e-20,1.220236598531004e-14,1.8666235208256256e-17,2.5486092930682142e-09,3.0654613261534612e-14
1.100581096894922e-08,0.46412879472212765,4.2116526281654728e-10,1.0216725427135927e-12,2.0114168869665712e-11,3.1898168281963914e-17,1.0256251747576219e-12,0.0,0.0,1.7310898556732264e-06,1.442142035014529e-09,154.0,0.0,0.99786310828145763,1.0,18.999685861999609,0.00019239690302136825,1.0624478786869219e-08,0.00056898140322700645,0.00087551964421723604,7.9545650953529481e-05,0.00030818150714941484,5.8411066110193672e-10,3.8785986632090049e-06,9.0925712595104385e-05,6.1994351868745151e-12,1.3556595009213899e-05,1.5264644237018587e-07,2.1499270216672079e-06,2.147987956476849e-06,1.1604292391703375e-09,3.0783587492940916e-09,7.7558762553699642e-10,1.2433496024219505e-06,5.0971304015629353e-13,5.0698819353987099e-13,5.0745024348470743e-13,3.4281247919106239e-07,1.3370361506462688e-11,5.0729543699757049e-14,6.6833845101646208e-16,2.3176706707005431e-15,1.1174415382626325e-11,6.8542743751516509e-12,2.2912213897942149e-12,1.609154326993515e-13,6.8448738696777438e-14,1.1415772459115041e-15,5.2362854015682615e-20,1.4255610183193993e-14,2.2696387954916197e-17,2.640990298070258e-09,3.3924908983483791e-14
1.1310982899302803e-08,0.46412877199898345,4.3990873965713964e-10,1.0929820507424019e-12,2.2373427764171425e-11,3.616865256763874e-17,1.1724166464063341e-12,0.0,0.0,1.8280313554406084e-06,1.6080341130220355e-09,154.0,0.0,0.99780365171611307,1.0,18.999677072855992,0.00019769949161662641,1.0623900436308386e-08,0.00058457908174348145,0.00089969523990800801,8.1748751294774294e-05,0.00031673707593576596,6.00239375194234e-10,3.9857122448655251e-06,9.3444523597804147e-05,6.3715405644841729e-12,1.4317242187303219e-05,1.5698074785009786e-07,2.2741842177149576e-06,2.2721327960749118e-06,1.2274980278108e-09,3.1868255600395127e-09,8.204168388074189e-10,1.3207769228384077e-06,5.8590431333108985e-13,5.8346088663635985e-13,5.8400778935666776e-13,3.720354010065593e-07,1.4226031783199006e-11,5.2130519569964129e-14,7.0868527696729796e-16,2.5149875372130348e-15,1.2293616597842357e-11,7.746630194034891e-12,2.6011589814087127e-12,1.84837594502845e-13,8.0357697835910806e-14,1.3701162750840578e-15,6.0147278832714568e-20,1.6581938840938087e-14,2.7448846332278096e-17,2.7334885716329578e-09,3.7452808741395555e-14
1.1616154829656386e-08,0.4641287492901975,4.5892272796641112e-10,1.1672091013025301e-12,2.4816220266856789e-11,4.0872521391282536e-17,1.335509371807776e-12,0.0,0.0,1.9275951148790032e-06,1.7878189675482347e-09,154.0,0.0,0.99774418462327574,1.0,18.99966828301152,0.00020300034558567108,1.0623321970090807e-08,0.00060017036879372334,0.00092386483186517108,8.395170677395243e-05,0.00032528912281075802,6.1636407046106134e-10,4.0927991378723615e-06,9.5963197556492218e-05,6.543575094684593e-12,1.5098558497277199e-05,1.6131328828546159e-07,2.4019195229762916e-06,2.3997525592351836e-06,1.296444123064624e-09,3.2954269911942467e-09,8.6650093653663469e-10,1.4009362017185691e-06,6.7089922132449894e-13,6.6889032861691435e-13,6.6953468881571927e-13,4.0286825137732529e-07,1.5112656022826257e-11,5.3531146370019602e-14,7.504193763595283e-16,2.7231939753920032e-15,1.3488069977967712e-11,8.7254014838546914e-12,2.9423289937260756e-12,2.1148120542387236e-13,9.3901161218218195e-14,1.636066768111338e-15,6.8817281642975218e-20,1.920845176916176e-14,3.3028002408927389e-17,2.8260894359877701e-09,4.1251645380588589e-14
1.192132676000997e-08,0.4641287265957122,4.7820045103722762e-10,1.2443898948774812e-12,2.7451987908647133e-11,4.6040242735401275e-17,1.5162157004138744e-12,0.0,0.0,2.0297794024724407e-06,1.9822479758338891e-09,154.0,0.0,0.99768470704208878,1.0,18.999659492446774,0.000208299465335197,1.0622743388632927e-08,0.00061575522428661852,0.00094802837685724394,8.6154517381673273e-05,0.00033383762579780075,6.3248471806131013e-10,4.199859150690113e-06,9.8481734463001872e-05,6.7155383353906924e-12,1.5900536334179834e-05,1.6564405252559985e-07,2.533131516309939e-06,2.5308458215796624e-06,1.3672667530558579e-09,3.4041467355765876e-09,9.138394027726074e-10,1.4838598733670231e-06,7.6543145108785159e-13,7.640400603344375e-13,7.6479593727514663e-13,4.3535360984966416e-07,1.6030606742621415e-11,5.4931421594712917e-14,7.9355720047668146e-16,2.9425797803445822e-15,1.4760395546990041e-11,9.7961648815449613e-12,3.316834019308274e-12,2.4106392091347214e-13,1.0924500649995064e-13,1.9442485197869234e-15,7.8443689087284129e-20,2.2164054395850594e-14,3.9549898106240342e-17,2.9187799590263927e-09,4.5335088202515804e-14
1.2226498690363553e-08,0.4641287039154695,4.9773529463511668e-10,1.3245597193100714e-12,3.0290383637254865e-11,5.1703492214256862e-17,1.715915252101712e-12,0.0,0.0,2.1345824597442843e-06,2.1920919079611318e-09,154.0,0.0,0.99762521901169543,1.0,18.999650701142325,0.00021359685127200049,1.0622164692351175e-08,0.00063133360818417184,0.00097218583168905972,8.8357183107094762e-05,0.00034238256294952371,6.4860128917809046e-10,4.3068920919402146e-06,0.00010100013430737046,6.8874298451051718e-12,1.6723168056297427e-05,1.6997302943641904e-07,2.6678187676292829e-06,2.6654111495478139e-06,1.4399651409478448e-09,3.5129703774950123e-09,9.6243171824731633e-10,1.5695803475696351e-06,8.7027325322344181e-13,8.6971564086669129e-13,8.7059867059190634e-13,4.69534006679325e-07,1.698025618191552e-11,5.6331342740937078e-14,8.381151881255084e-16,3.17343442746858e-15,1.6113215883814197e-11,1.0964678714063464e-11,3.7268485533474824e-12,2.7381356631346939e-13,1.2656604684157797e-13,2.2999407453010162e-15,8.910063716572156e-20,2.5479520246034338e-14,4.7143159488773216e-17,3.0115487466937521e-09,4.971714256043261e-14
1.283684255107072e-08,0.4641286585974807,5.3755067562850773e-10,1.4940031780514439e-12,3.6614717208951308e-11,6.4649366359135458e-17,2.1781580429309353e-12,0.0,0.0,2.3520377149045417e-06,2.6612043768280377e-09,154.0,0.0,0.99750621175986143,1.0,18.99963311623679,0.00022418642333513222,1.0621006956981572e-08,0.00066247080130910714,0.0010204822982749881,9.2762079861433686e-05,0.00035946165210485833,6.808220868162317e-10,4.5208759950370056e-06,0.00010603652276208048,7.2309959085338061e-12,1.8430362405795879e-05,1.7862557680278545e-07,2.9476132792374199e-06,2.9449522222489649e-06,1.5909860583101917e-09,3.7308799227834883e-09,1.0633758032785167e-09,1.7495412185104942e-06,1.1141725967178049e-12,1.1160832852111047e-12,1.1172744872506478e-12,5.4314978768330985e-07,1.8976138767356276e-11,5.9130112796194082e-14,9.3155734601082662e-16,3.6707065272161965e-15,1.9070840823003608e-11,1.3618897935480139e-11,4.6624631604783832e-12,3.4977654233900403e-13,1.6790350093749903e-13,3.1774468026379857e-15,1.1381948834430413e-19,3.3322851963531978e-14,6.6127261027064422e-17,3.1972822097834806e-09,5.9434785261899305e-14
1.338615202570717e-08,0.46412861785942044,5.7420070658364926e-10,1.6570608587629661e-12,4.310070754496357e-11,7.8338149841354039e-17,2.6744051710146347e-12,0.0,0.0,2.556685445524767e-06,3.144252813867112e-09,154.0,0.0,0.99739906988960103,1.0,18.999617287097813,0.0002337111126354966,1.0619964606628137e-08,0.00069047174170511053,0.0010639278572765662,9.6725991310396393e-05,0.00037482041761736137,7.0980657453043986e-10,4.7133670065024849e-06,0.00011056880348930092,7.5399556287080455e-12,2.0037396195058445e-05,1.8640664536143647e-07,3.2112991926862772e-06,3.2083990828791507e-06,1.7333120813002955e-09,3.9272407325786217e-09,1.1585083671046215e-09,1.9213956901773951e-06,1.3775081718195112e-12,1.382793183228362e-12,1.3843337745853496e-12,6.1562666256142247e-07,2.0884571215686807e-11,6.1647769830201128e-14,1.020676901028875e-15,4.1603721868226606e-15,2.203433898014079e-11,1.6403480370108658e-11,5.649242691321844e-12,4.3147227154412551e-13,2.1387784506540858e-13,4.193095215917668e-15,1.4040381954163953e-19,4.1961765409193104e-14,8.8460828084966293e-17,3.3646211683793083e-09,6.9349283813226344e-14
1.391111970614789e-08,0.4641285789688924,6.0991605878390029e-10,1.8224166631636512e-12,5.0061070758725533e-11,9.3430330753706563e-17,3.2291003349684431e-12,0.0,0.0,2.7601671384042722e-06,3.6645251746521251e-09,154.0,0.0,0.99729664477193902,1.0,18.999602156883356,0.00024280848637233158,1.061896810475923e-08,0.00071721169281863605,0.0011054291313404177,0.00010051380931521023,0.00038948747069586059,7.3749390150123335e-10,4.8972433516443902e-06,0.00011489982805204288,7.8350007357664157e-12,2.1635640991053715e-05,1.9383733596212603e-07,3.4738016777150302e-06,3.4706633816241296e-06,1.8749991644957976e-09,4.1150671739128517e-09,1.2532140616909232e-09,2.0945702633515052e-06,1.6732646594927287e-12,1.6830797358591031e-12,1.6850301914182151e-12,6.9063667585024252e-07,2.2809780326887427e-11,6.4052752640617696e-14,1.1103843076671304e-15,4.6672345409700408e-15,2.5148200923960666e-11,1.9451515362040527e-11,6.7342687073979643e-12,5.2287103015461583e-13,2.6684888843542761e-13,5.4061903464800446e-15,1.7014558501947866e-19,5.1837251961186433e-14,1.1553938401804299e-16,3.5246661610690882e-09,7.99451597392181e-14
1.443608738658861e-08,0.4641285401193965,6.4627573515914675e-10,1.997236285305678e-12,5.7822361203874624e-11,1.1068991819711503e-16,3.8718521611756131e-12,0.0,0.0,2.9713624357334986e-06,4.2466942359924053e-09,154.0,0.0,0.99719418948806704,1.0,18.999587024107353,0.00025190073724755066,1.0617971271134515e-08,0.00074393172454914006,0.001146911552621003,0.00010430119830012571,0.00040414355042236023,7.6516861110070191e-10,5.0810359057774808e-06,0.00011923044673485718,8.1298251008808111e-12,2.3294854875469243e-05,2.0126252371404622e-07,3.7465599413360202e-06,3.7431739264496391e-06,2.0222216610816656e-09,4.3030217746152986e-09,1.3516199001770649e-09,2.276644655661062e-06,2.017426562725844e-12,2.0333569563108569e-12,2.0358043370035118e-12,7.7147959652006302e-07,2.4835953939243544e-11,6.6456639519224443e-14,1.204610519988682e-15,5.2135968105360128e-15,2.8550950785685201e-11,2.2913132609566693e-11,7.9715636906909132e-12,6.2880527046564683e-13,3.2994493113689792e-13,6.9015986866959502e-15,2.0461729762337387e-19,6.3520995128445849e-14,1.4940921801288491e-16,3.684802606478823e-09,9.1719385536486142e-14
1.4961055067029332e-08,0.46412850131063926,6.8325191760256875e-10,2.1816664525178262e-12,6.6441871507963749e-11,1.3032793709855464e-16,4.6126535872422514e-12,0.0,0.0,3.1902613132384566e-06,4.8954551220970552e-09,154.0,0.0,0.99709170423719018,1.0,18.99957188867209,0.00026098786733603157,1.0616974107872389e-08,0.00077063163527932061,0.0011883749027525553,0.00010808815817685753,0.00041878854628170625,7.9283055764975112e-10,5.2647437014182071e-06,0.00012356065944531727,8.4244265009082939e-12,2.501499748121721e-05,2.0868215253974015e-07,4.0295663470250488e-06,4.0259230525353384e-06,2.1749754181530779e-09,4.4910766913019088e-09,1.4537231065968483e-09,2.4677828168713164e-06,2.4156249744655131e-12,2.4396081173376855e-12,2.4426536746424803e-12,8.5836988090437604e-07,2.6964975227947977e-11,6.8859417811966787e-14,1.3034386945406745e-15,5.8009190777738343e-15,3.2255961464952569e-11,2.6824881002556677e-11,9.3750633877407336e-12,7.5086363793445165e-13,4.0455824621660345e-13,8.7301626650196862e-15,2.4433591415342689e-19,7.7255842271857215e-14,1.914264050178671e-16,3.8450090669786475e-09,1.0475667284270757e-13
1.5486022747470052e-08,0.46412846254232726,7.2081792321780789e-10,2.3758475000751474e-12,7.5978599171916803e-11,1.5256651568800005e-16,5.4622075087174095e-12,0.0,0.0,3.4168535146205274e-06,5.6156697977389327e-09,154.0,0.0,0.99698918921848856,1.0,18.9995567504801,0.00027006987871353694,1.0615976617090908e-08,0.00079731122388707455,0.0012298189637161953,0.00011187468885368288,0.00043342234803108853,8.2047959570065868e-10,5.448365772619526e-06,0.00012789046608651069,8.7188027181844481e-12,2.6796028122939455e-05,2.1609616649852582e-07,4.3228131809244063e-06,4.3189030151588169e-06,2.3332562396391074e-09,4.6792094007865129e-09,1.5595208761296982e-09,2.6681484595362651e-06,2.8738964755062988e-12,2.9082730081405274e-12,2.9120338483390903e-12,9.5152152300198053e-07,2.9198724675653067e-11,7.1261074884886608e-14,1.4069518671980132e-15,6.4306583351819316e-15,3.6276597574249541e-11,3.1224873782669841e-11,1.0959323657890819e-11,8.907326837468765e-13,4.9220005075106686e-13,1.0949373744049596e-14,2.8985025067835717e-19,9.3306084913047662e-14,2.4315335715966968e-16,4.0052683000854623e-09,1.1914464945968429e-13
1.6010990427910772e-08,0.4641284238141677,7.5894815745950316e-10,2.5799136319015626e-12,8.6493219900676728e-11,1.7763894655411072e-16,6.4319484372287976e-12,0.0,0.0,3.6511285523532863e-06,6.4123664771203149e-09,154.0,0.0,0.99688664463111076,1.0,18.999541609434157,0.00027914677345671515,1.0614978800907722e-08,0.00082397028975100947,0.0012712435178452572,0.00011566079023628594,0.00044804484570306133,8.4811558004062762e-10,5.6319011549944946e-06,0.00013221986655808239,9.0129515405841328e-12,2.8637905797704377e-05,2.2350450978653455e-07,4.6262926520341525e-06,4.6221059897972966e-06,2.4970598863575894e-09,4.867401656101585e-09,1.6690103751373396e-09,2.8779050548418605e-06,3.3986951002892346e-12,3.4462642578674537e-12,3.4508751306325417e-12,1.0511480488435313e-06,3.1539080024690185e-11,7.3661598124430982e-14,1.5152329510549354e-15,7.1042684388043922e-15,4.0626212128276704e-11,3.6152782327439112e-11,1.2739518096871211e-11,1.050198213402104e-12,5.945042972858117e-13,1.3623930607458251e-14,3.4174142137593566e-19,1.1195840890774534e-13,3.0638099883431792e-16,4.1655664139888598e-09,1.3497385569747191e-13
1.653595810835149e-08,0.46412838512586796,7.9761806934344045e-10,2.7939931697546225e-12,9.8048061135833692e-11,2.0578973680224145e-16,7.5340638763243401e-12,0.0,0.0,3.8930757084925831e-06,7.2907390207148873e-09,154.0,0.0,0.99678407067416963,1.0,18.999526465437309,0.00028821855364309824,1.0613980661440063e-08,0.00085060863275592826,0.0013126483478305977,0.00011944646222839938,0.00046265592960854809,8.7573836569533317e-10,5.8153488857398302e-06,0.00013654886075703494,9.3068707615819401e-12,3.0540589185711804e-05,2.3090712673937185e-07,4.9399968924030152e-06,4.9355240722295727e-06,2.6663820760701268e-09,5.0556386856856169e-09,1.7821887412005625e-09,3.0972158284606241e-06,3.9969040864714688e-12,4.0609836024577563e-12,4.0665988183788172e-12,1.1574625108863671e-06,3.3987916229415644e-11,7.6060974937760163e-14,1.6283647343223762e-15,7.8232000633571378e-15,4.5318143814220184e-11,4.1649829657910312e-11,1.4731435525334295e-11,1.2311465463761133e-12,7.1323129394968053e-13,1.6826320326504334e-14,4.0062324843771704e-19,1.3352284538994365e-13,3.8315246265930422e-16,4.3258922258827921e-09,1.5233774118787545e-13
