Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309),S(3199),S(3198),C7H8O(842),S(1368),C6H7(1328),CH2O(20)
1.316029590506592e-10,0.34025708780311736,6.3914206773454523e-12,5.0483608205379409e-16,3.8116867495385484e-14,7.8756335782313169e-24,4.1085659656143449e-17,0.0,0.0,1.4454124748326405e-09,8.9738844711432872e-16,154.0,0.0,0.99992798483054346,1.0,18.999993898873583,4.453525686841955e-06,3.7555706575574989e-08,2.3858255693127567e-05,2.9673057050500583e-05,3.4814344615588056e-06,5.9559649391925884e-06,2.2008606520725553e-11,1.4368800864722996e-07,4.3978937299943475e-06,9.9698785811501319e-14,1.0380517076559429e-08,2.2276582423729266e-09,3.8040898183172911e-10,3.8001551974498151e-10,2.3955672442294481e-13,9.4950037495363757e-12,1.5390527462076053e-13,7.6089099873754025e-10,2.107642570385984e-22,2.0000274715156744e-22,2.000067690483445e-22,4.6120636129211538e-12,2.0003850525954974e-15,1.5935032292658334e-15,3.6111958690508517e-18,7.5101323788389804e-19,1.6017146442664328e-16,2.2049516605604338e-18,7.159651069476831e-20,2.2767616975769334e-21,2.1809632393052944e-23,2.8340024629480126e-26,8.6970318116100738e-28,8.2968825460914144e-23,1.2764163924600454e-25,7.5111807734227967e-12,4.9021928665787213e-18,8.8699683149552456e-19,1.0204169238993355e-21,7.0774729087197665e-23,8.9157179217281347e-20,2.1375706897908576e-26,1.2160494309130375e-26,1.1447537334958973e-22,1.5864301564585678e-27,1.5090148176808692e-23,7.0838537322517972e-28,7.1780709426042007e-30,5.4140931450289229e-27,4.4332350072197556e-26,4.382399278568271e-26,9.7462264819369928e-29,8.6467532590919737e-20,1.3535774582271835e-23,8.898211245990589e-25,2.6561959002391914e-25,1.4646566493229486e-26,2.522853478396221e-29,4.2965938766971821e-28,1.8026610171518083e-31,2.0572630582626189e-25,2.8202828112764704e-24,4.147812942238932e-28,1.0235867916650874e-32,1.8408274868509167e-34,9.8800909708749498e-35,5.1655160337694708e-29,9.3644878391842389e-13,1.00693766682706e-17,4.6340312738314817e-18,3.7800153983368368e-14,9.0614824361279156e-34,7.5911744660542985e-33,3.9037850216692327e-30
1.353244750084632e-10,0.34025708730476634,6.5878263492954171e-12,5.3714394798442545e-16,4.1426138377045152e-14,8.8128532493198236e-24,4.5933030445521354e-17,0.0,0.0,1.5266998773296403e-09,9.9611240433429082e-16,154.0,0.0,0.99992594824617431,1.0,18.999993642450917,4.5794491871520309e-06,3.7555635487421644e-08,2.444896836244891e-05,3.0512036693462208e-05,3.5803391868709763e-06,6.2082008645106371e-06,2.2630701348878307e-11,1.4779230809358982e-07,4.5228350728900236e-06,1.0392094775443966e-13,1.0975841884170057e-08,2.3380774579356001e-09,4.1115521353874217e-10,4.1072984862943766e-10,2.5894600860918079e-13,1.0034685565224416e-11,1.6641880102799663e-13,8.0464530602394318e-10,2.5345760968066005e-22,2.4052227553989346e-22,2.4052725367420961e-22,5.0527760714815141e-12,2.1680171516767201e-15,1.6390244624074737e-15,3.7519948643261224e-18,7.8606277396091822e-19,1.7255938617419572e-16,2.4435718892056118e-18,8.1494814603145871e-20,2.5961098952224179e-21,2.5591827827781386e-23,3.3881712403963859e-26,9.9170242369707254e-28,9.4667416165466932e-23,1.54265017164009e-25,7.9379499082228664e-12,5.1704602599846565e-18,9.5399606378500953e-19,1.0764510345467216e-21,7.5310411649619061e-23,9.6701944210385371e-20,2.2990321690984873e-26,1.3079033052755256e-26,1.2770311780290094e-22,1.7697813491082099e-27,1.6832460670781766e-23,7.901811037942732e-28,8.0068597596035687e-30,6.0396951299208902e-27,5.0860489333478147e-26,5.0260951725871468e-26,1.1496519376725905e-28,9.8181895989567905e-20,1.5062531185156291e-23,1.0123412331443233e-24,3.1060796866014329e-25,1.6773199700401571e-26,2.9510751157137696e-29,5.1731759701057436e-28,2.2307639925380793e-31,2.2544251753569321e-25,3.1786914502061808e-24,4.8927037016060964e-28,1.2677021618813081e-32,2.3426827175356326e-34,1.2595161630617284e-34,6.0463016311060772e-29,9.8943533033039529e-13,1.0639157970929006e-17,4.8962455533874347e-18,4.1092580449947133e-14,1.0156582676654126e-33,8.7505697973469372e-33,4.718409971302473e-30
1.390459909662672e-10,0.3402570868028663,6.7850911673551855e-12,5.7056324322380636e-16,4.4919281353899312e-14,9.8320227378728952e-24,5.1195106007264269e-17,0.0,0.0,1.6101658276436878e-09,1.1026718437921769e-15,154.0,0.0,0.99992391165433725,1.0,18.999993384199371,4.7053718676525368e-06,3.7555564458592501e-08,2.5037846452530969e-05,3.135101168897282e-05,3.679243680572523e-06,6.4622634817070531e-06,2.325338006003748e-11,1.518965846967796e-07,4.6477761648870452e-06,1.081740053900818e-13,1.1587763058690324e-08,2.4504413295638314e-09,4.4340184334338097e-10,4.4294301370112483e-10,2.7928283254838959e-13,1.0588865319257474e-11,1.7954669683069284e-13,8.4963013588964554e-10,3.0321528603345993e-22,2.8774782241989681e-22,2.8775394741055539e-22,5.5213758316697068e-12,2.344388894499708e-15,1.6845308748181417e-15,3.8356835481244833e-18,8.2168715124408523e-19,1.8550917559261744e-16,2.7000866857066863e-18,9.2417444186789726e-20,2.9492647626430158e-21,2.9895255946563475e-23,4.0308303599776496e-26,1.126617833550431e-27,1.0761461870948474e-22,1.8546018809268097e-25,8.3761708700389438e-12,5.4455410472293551e-18,1.023832890118729e-18,1.1339127951747342e-21,8.001445829196569e-23,1.0465241649520865e-19,2.4673313628316043e-26,1.4036486068363906e-26,1.420339090964491e-22,1.9684250326297447e-27,1.8719869618117534e-23,8.7878935628672251e-28,8.9046687161350821e-30,6.717435842954525e-27,5.8131192330433496e-26,5.7427306403669744e-26,1.3500010164548407e-28,1.1110130512213694e-19,1.6711730298848973e-23,1.1474747102844042e-24,3.6158796691302554e-25,1.9131257954731518e-26,3.43644964631033e-29,6.1958308825761307e-28,2.7438803940524996e-31,2.4642780938473846e-25,3.5709434854373604e-24,5.7453503015062925e-28,1.5605665147099554e-32,2.9610820494898866e-34,1.5947146037961495e-34,7.0477679973237431e-29,1.0438091562771331e-12,1.1223811124824764e-17,5.1653058470843509e-18,4.4568570229649146e-14,1.1349123795137793e-33,1.0048027041810357e-32,5.6729956561912154e-30
1.4202227804193175e-10,0.34025708639906177,6.9434720998021189e-12,5.9809435695476846e-16,4.784842644594298e-14,1.0709264665334372e-23,5.5717148412522511e-17,0.0,0.0,1.6784844887243706e-09,1.1937977745397811e-15,154.0,0.0,0.99992228288207452,1.0,18.999993176420556,4.8060781000257432e-06,3.7555507649228606e-08,2.5507556536222758e-05,3.2021979654410413e-05,3.7583425073642621e-06,6.6666906216105412e-06,2.3750754313398275e-11,1.551789686382396e-07,4.7476977800960665e-06,1.115958233150906e-13,1.2089091700341585e-08,2.5416795072180695e-09,4.7028837034589127e-10,4.6980163494222341e-10,2.9624019016549902e-13,1.1042483050388219e-11,1.9049508910216164e-13,8.8649281211687266e-10,3.4870769977590435e-22,3.3092630244987599e-22,3.3093350255135612e-22,5.9168027301526687e-12,2.4918563965247641e-15,1.7209396685409927e-15,3.9634570575969749e-18,8.5059058702903108e-19,1.9627590667758946e-16,2.9186316970090702e-18,1.0193810136172903e-19,3.2576845305259778e-21,3.3748300710555362e-23,4.6159149037638973e-26,1.2444439896148179e-27,1.1892974385504565e-22,2.1411660150624081e-25,8.7348623665325333e-12,5.6704376611609646e-18,1.0817434002795862e-18,1.1808946988095989e-21,8.3899372455118361e-23,1.1130955322398249e-19,2.6068900643578718e-26,1.483041870659755e-26,1.5432804399013967e-22,2.1388402068486728e-27,2.0338896088624023e-23,9.5479787008920338e-28,9.6748133772038777e-30,7.2988332930358249e-27,6.4521183105071925e-26,6.3723386575901615e-26,1.5303437060974835e-28,1.2235896835984718e-19,1.8122867516473173e-23,1.2652151543315137e-24,4.0706666835249546e-25,2.1195139938115978e-26,3.8695393575943596e-29,7.1316233085290613e-28,3.224599075168116e-31,2.6415335151732998e-25,3.9104434092801895e-24,6.5128533866940481e-28,1.8351683294317521e-32,3.5545861292407508e-34,1.9169689998508604e-34,7.9440604828887834e-29,1.0882894056782389e-12,1.170213242021365e-17,5.3854295229830034e-18,4.7483784165833592e-14,1.2376896131123416e-33,1.1193143658033334e-32,6.5499517082078581e-30
1.449985651175963e-10,0.3402570859932291,7.1024022652352393e-12,6.2634330238349889e-16,5.0900602023056475e-14,1.1644448796010692e-23,6.0530839427322276e-17,0.0,0.0,1.7481945704342279e-09,1.2903956746304457e-15,154.0,0.0,0.99992065410503417,1.0,18.999992967596143,4.9067838080501866e-06,3.7555450792632354e-08,2.5976217385155182e-05,3.2692944646399377e-05,3.8374411860840477e-06,6.8721619637342617e-06,2.4248495637654313e-11,1.5846133796465767e-07,4.8476192349148609e-06,1.1503532057645095e-13,1.2601035229991954e-08,2.6341200662082832e-09,4.9816420879729459e-10,4.9764853764252217e-10,3.1382235503226333e-13,1.1505335932816704e-11,2.0184866291222895e-13,9.2414325962233903e-10,3.9981568108292382e-22,3.794358643497552e-22,3.7944429896904022e-22,6.3310836652733797e-12,2.645125543330686e-15,1.7573391342612052e-15,4.05657233041878e-18,8.7986042077228904e-19,2.0741186209693585e-16,3.1495160599204326e-18,1.1219767058586858e-19,3.5906124935540974e-21,3.7998783774237018e-23,5.2708495146167955e-26,1.3716338388480347e-27,1.3115169637184589e-22,2.4644522453352297e-25,9.1008478572929941e-12,5.8996875848889887e-18,1.1414961974974783e-18,1.2287887387035673e-21,8.7894805006136631e-23,1.1823775904207735e-19,2.7508881138110568e-26,1.5649615916633992e-26,1.6739563932780948e-22,2.3199787154571159e-27,2.2059639577296884e-23,1.0355821649032428e-27,1.049334331017285e-29,7.9167839090374334e-27,7.1457680327455572e-26,7.055581101691889e-26,1.7302349456525342e-28,1.3448880361827199e-19,1.9619358567398212e-23,1.3920505116531621e-24,4.5707432908573534e-25,2.3427045595430963e-26,4.3458444261876228e-29,8.183697031535641e-28,3.7762662160796575e-31,2.8274075116214082e-25,4.2740930595219789e-24,7.3635510405821852e-28,2.1505332971592624e-32,4.250199314487128e-34,2.2952434920995664e-34,8.9326170269727312e-29,1.1336506672627605e-12,1.2189899307916002e-17,5.6099011124783416e-18,5.0521847322403979e-14,1.3473794723330215e-33,1.2440826723216058e-32,7.5393422329145801e-30
1.4767722348569438e-10,0.3402570856263271,7.2459089043933125e-12,6.5238354578347389e-16,5.3754733295100323e-14,1.2537764929707674e-23,6.5122532440242133e-17,0.0,0.0,1.8121226364348163e-09,1.3821865683224219e-15,154.0,0.0,0.99991918820161252,1.0,18.999992778802234,4.9974184969551431e-06,3.7555399629514707e-08,2.6397157108352849e-05,3.3296810597019569e-05,3.9086298703203888e-06,7.0579369137697964e-06,2.4696302847474433e-11,1.6141545786078409e-07,4.9375484071058644e-06,1.1814502326205538e-13,1.307086006878676e-08,2.7183299860387956e-09,5.2410895467628479e-10,5.2356634959637159e-10,3.3018723783140827e-13,1.1929785753856941e-11,2.1241769325342425e-13,9.587024740986955e-10,4.5106698086804372e-22,4.2808254866742807e-22,4.2809224668204596e-22,6.7204297731995612e-12,2.7881046202330505e-15,1.7901024430892345e-15,4.1553249860717277e-18,9.0651644275778328e-19,2.1775351392857506e-16,3.3681959204624243e-18,1.2209528156661528e-19,3.912318085447826e-21,4.2189713209874608e-23,5.9254619354567754e-26,1.4945370479402377e-27,1.4296871844389825e-22,2.7899199052346445e-25,9.4364599528280662e-12,6.1097336144989254e-18,1.196858355505243e-18,1.2726730324329407e-21,9.1586243657033822e-23,1.2470915506704821e-19,2.8843053433622088e-26,1.6408615311721932e-26,1.7984352372544873e-22,2.4925287547382781e-27,2.3698652202014446e-23,1.1125296004899216e-27,1.1272995596436289e-29,8.5054062499167936e-27,7.8195833135218658e-26,7.7190904885819106e-26,1.928210126030808e-28,1.4619064277867425e-19,2.1041835272405831e-23,1.5143741753918043e-24,5.0623074228206429e-25,2.5587147419178755e-26,4.8141190366759731e-29,9.2394224944746238e-28,4.3405020983270495e-31,3.0022482849114193e-25,4.6229850206919238e-24,8.2060941163012205e-28,2.4733116735497658e-32,4.9757283612216282e-34,2.6903581660326423e-34,9.9072805564514792e-29,1.175226768015073e-12,1.2636976562566598e-17,5.81564682222459e-18,5.3363128608609821e-14,1.4522717382263882e-33,1.3657072196628574e-32,8.5354605873085491e-30
1.5035588185379247e-10,0.34025708525793114,7.3898602279048878e-12,6.7900973317229834e-16,5.6712204659702981e-14,1.3481986101547929e-23,6.9969270925679895e-17,0.0,0.0,1.8771765297406065e-09,1.4787369929298286e-15,154.0,0.0,0.99991772229432052,1.0,18.999992589237909,5.0880527611397466e-06,3.7555348493602454e-08,2.6817323476617851e-05,3.3900674138846997e-05,3.9798184346104246e-06,7.244481149826406e-06,2.5144063471619145e-11,1.6436956591522928e-07,5.0274774493711923e-06,1.2126757907495772e-13,1.3549282841855855e-08,2.8034869159367231e-09,5.5087470112741091e-10,5.5030430728842949e-10,3.4707064994756367e-13,1.2361690321428075e-11,2.2332302739261485e-13,9.9390028128702237e-10,5.0773864761109248e-22,4.8187528019120043e-22,4.8188640192587331e-22,7.1257420270448347e-12,2.9359246608183522e-15,1.822866728434176e-15,4.2596210442351124e-18,9.3346930682893494e-19,2.2840094677384274e-16,3.597495119720871e-18,1.3265221435061229e-19,4.2559837076652947e-21,4.6751603780187369e-23,6.6471340653262731e-26,1.6258304565719763e-27,1.5559952988287528e-22,3.1511397810574082e-25,9.7779593257020757e-12,6.3233043462271336e-18,1.2537301471212782e-18,1.3172958229668112e-21,9.536916069216594e-23,1.3140802237565499e-19,3.0213606828569286e-26,1.718831052482552e-26,1.9296626059726192e-22,2.6744351450911548e-27,2.5426395485295213e-23,1.1936429324579519e-27,1.209485597404627e-29,9.125916524655069e-27,8.5429841243812684e-26,8.4312273124615829e-26,2.1446223540909547e-28,1.5867318924990658e-19,2.2538435317394478e-23,1.6448114570709592e-24,5.595837596746253e-25,2.7897940966744836e-26,5.3224480317081649e-29,1.0407511556469489e-27,4.9759630247743639e-31,3.1844157049624433e-25,4.9932459194296305e-24,9.1271013916076774e-28,2.8370799254106154e-32,5.8078821637680518e-34,3.1441632802822104e-34,1.0968298379727491e-28,1.2175122120683921e-12,1.3091685480410221e-17,6.0249043431752844e-18,5.6307614772359256e-14,1.5632555792505761e-33,1.4967113702845728e-32,9.6410542206866897e-30
1.5303454022189055e-10,0.3402570848881064,7.5342561425292053e-12,7.0622391996184157e-16,5.977475388440817e-14,1.4479055683952649e-23,7.5080204505286854e-17,0.0,0.0,1.9433557099605794e-09,1.5802059154706471e-15,154.0,0.0,0.99991625638315762,1.0,18.999992398936932,5.1786866006050142e-06,3.7555297349944111e-08,2.7236750267301602e-05,3.4504535271227841e-05,4.0510068789788783e-06,7.4317608978076998e-06,2.5592125470922994e-11,1.6732366212644748e-07,5.1174063617423236e-06,1.2440261112689843e-13,1.403630348997957e-08,2.8895785282310765e-09,5.784705692133524e-10,5.7787152225050796e-10,3.6447836101557662e-13,1.2801037480573854e-11,2.3456842652321163e-13,1.0297369174314095e-09,5.7028571994702793e-22,5.4124621126959291e-22,5.4125893383758106e-22,7.5473489037159218e-12,3.0886517567029932e-15,1.8556233578134986e-15,4.3354170049325395e-18,9.607193256048015e-19,2.3935733584133055e-16,3.8377136337650949e-18,1.4389840296838049e-19,4.6226518696207893e-21,5.1709444008684106e-23,7.4413218678790632e-26,1.7659124051114058e-27,1.6908338302881611e-22,3.551269675883271e-25,1.0125336121644149e-11,6.5403995647079926e-18,1.3121194169665184e-18,1.3626570546327668e-21,9.9244473428197449e-23,1.3833810259317616e-19,3.1620726814990053e-26,1.7988815959170947e-26,2.0678735252586555e-22,2.8660237860671546e-27,2.7245950503981021e-23,1.2790669893188387e-27,1.2960389878546909e-29,9.7794227884943537e-27,9.3186297690625223e-26,9.1945815015311178e-26,2.3808099884806866e-28,1.7197320357431131e-19,2.4111576434935306e-23,1.7837303400940915e-24,6.174007860430761e-25,3.0366633283986343e-26,5.873388570155531e-29,1.169745791939388e-27,5.6900355677748913e-31,3.3740742817383192e-25,5.3857627459871552e-24,1.0132268615982702e-27,3.2461246531257576e-32,6.7598750861057025e-34,3.6640357444302001e-34,1.2121620626271909e-28,1.2605049827285754e-12,1.3553977319457868e-17,6.2376523953507943e-18,5.9357049241538222e-14,1.680573115260344e-33,1.6376350240160188e-32,1.086579758443016e-29
1.5571319858998864e-10,0.34025708451691633,7.679096554295447e-12,7.3402811585440062e-16,6.2944113677584797e-14,1.5530956923362101e-23,8.046463529311353e-17,0.0,0.0,2.0106596601240063e-09,1.6867548339970341e-15,154.0,0.0,0.9999147904681237,1.0,18.999992207931619,5.2693200153519599e-06,3.7555246193200102e-08,2.7655469777990656e-05,3.5108393994361784e-05,4.1221952034376397e-06,7.6197438632201816e-06,2.6039982515647554e-11,1.7027774649299442e-07,5.2073351442345185e-06,1.27549304434276e-13,1.4531921953933889e-08,2.9765927527608505e-09,6.0690556175559355e-10,6.0627698789689467e-10,3.8241606586452094e-13,1.3247815096138934e-11,2.4615760297212821e-13,1.0662126188555701e-09,6.3919172551255364e-22,6.0665456517419888e-22,6.0666908387321859e-22,7.9855785761172762e-12,3.2463513714057404e-15,1.8883849034779572e-15,4.430336885804788e-18,9.8826696781599434e-19,2.506258575507239e-16,4.0891541003327802e-18,1.5586450828937921e-19,5.0133933696571956e-21,5.7089389830147981e-23,8.3138133872628423e-26,1.915192043263975e-27,1.8346063625215389e-22,3.9936801921025261e-25,1.0478580502860678e-11,6.7610193470993657e-18,1.3720337787637803e-18,1.4087567334583143e-21,1.0321312344771008e-22,1.4550313587023192e-19,3.3064602053093381e-26,1.881022601529267e-26,2.2133068534855948e-22,3.0676259015349253e-27,2.9160448109621671e-23,1.3689485509136027e-27,1.387108692270836e-29,1.0467050947892621e-26,1.0149271055094752e-25,1.0011830841517423e-25,2.63818200397098e-28,1.8612847616123477e-19,2.5763712086176848e-23,1.9315080092867528e-24,6.7996056804349795e-25,3.3000621541715853e-26,6.4696064842555817e-29,1.3119353946836322e-27,6.4907099924965042e-31,3.5713890273134504e-25,5.8014422156297403e-24,1.1227592062937962e-27,3.7050872091076938e-32,7.8462632625882827e-34,4.2581162756309895e-34,1.3373495160128111e-28,1.3042030689325335e-12,1.4023868708969912e-17,6.4538972626900165e-18,6.2513170487282865e-14,1.8044722684170342e-33,1.7890393738188335e-32,1.2220017440496571e-29
1.5839185695808672e-10,0.34025708414442046,7.8243813685161611e-12,7.6242428687196573e-16,6.6222011702893789e-14,1.6639713138820306e-23,8.6132017456420649e-17,0.0,0.0,2.0790878856346197e-09,1.7985477777641773e-15,154.0,0.0,0.99991332454921877,1.0,18.999992016252833,5.3599530053816028e-06,3.7555195046228941e-08,2.8073512892563981e-05,3.5712250307832647e-05,4.1933834079863783e-06,7.8083991651225003e-06,2.6487743646459433e-11,1.7323181901334286e-07,5.2972637968475975e-06,1.3070720129310759e-13,1.5036138174490446e-08,3.0645177681778546e-09,6.3618856582166339e-10,6.3552958200886392e-10,4.0088938621527645e-13,1.3702011052736601e-11,2.5809422123133981e-13,1.1033276220771575e-09,7.1496985900518627e-22,6.7858775674427119e-22,6.7860428653872711e-22,8.4407589003429252e-12,3.4090883467641697e-15,1.9211486484157665e-15,4.5357854876322537e-18,1.0161128857018706e-18,2.6220969149034815e-16,4.352121817998317e-18,1.6858192003777663e-19,5.4293075073990218e-21,6.2918795446776767e-23,9.270742286030698e-26,2.0740894122810488e-27,1.9877276408943962e-22,4.4819646758484589e-25,1.083768264800776e-11,6.9851640514757312e-18,1.4334806266702346e-18,1.4555949247212608e-21,1.0727604251298979e-22,1.5290686123356649e-19,3.4545409616887367e-26,1.9652644220418694e-26,2.3662052800921507e-22,3.2795780236300771e-27,3.1173068893921902e-23,1.4634369905965505e-27,1.4828460023218707e-29,1.1189944806014271e-26,1.1037751760544923e-25,1.0885742321016808e-25,2.91822035940725e-28,2.011778368801438e-19,2.749733163041497e-23,2.08853091152028e-24,7.4755343548123017e-25,3.5807494259115116e-26,7.1138785958937156e-29,1.4683915705323247e-27,7.3866164202920472e-31,3.7765254419624658e-25,6.2412108294332232e-24,1.2419378607258982e-27,4.2189854019771062e-32,9.0830511292185671e-34,4.9353718341804206e-34,1.4730477110199164e-28,1.3486044653899349e-12,1.4501330814182877e-17,6.6736257050215576e-18,6.5777712038053382e-14,1.9352068475789024e-33,1.9515074131347566e-32,1.3714723362257793e-29
