Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181)
3.435183941714949e-06,0.5381570239537798,1.7601566729068795e-08,1.6558088909886213e-08,4.7830478999389999e-05,1.0009018053320417e-09,0.0014527595089589575,0.0,0.0,0.00087858120272106066,0.012131082861825527,154.0,0.0,0.67552661060364683,1.0,18.9190316282385,0.012330378395759286,4.5561058998108356e-09,0.0061039055460434906,0.016529172989260658,0.011779647848872962,0.0033657773314448767,1.0283365699476753e-08,6.8468135464270114e-05,0.013557532582542449,7.2925383544469283e-11,0.10346545353837421,1.4194049683708015e-06,0.01337726925666953,0.0050860109375346811,2.5089226811525551e-06,5.3472276314423058e-07,1.6957851381901212e-06,0.080213027720164934,6.5715280831326147e-05,0.0016228011451662511,0.0024039074117881967,0.062077272617808842,7.726294718677088e-07,9.5739627187973358e-13,3.1567643037797311e-11,3.2338620580266774e-10,2.9037820781200132e-06,0.0002660382708125091,0.0001072302242105764,2.1810531383170968e-05,3.8356431665448927e-05,0.00069483689559340976,6.6609986838829125e-12,0.00047111298074492639,0.00010220593574395605,4.5228528701898708e-07
3.4866791065501515e-06,0.5381552229402973,1.7540021770472584e-08,1.6839047021739085e-08,4.8556397944396694e-05,1.0210677280848842e-09,0.0014952623725132592,0.0,0.0,0.00087966304492169021,0.012314351059241248,154.0,0.0,0.67224988222905135,1.0,18.918129825191325,0.012311008254538429,4.5375742736028392e-09,0.0060689130559763256,0.016442770296794997,0.011920522301103813,0.0033463452704996723,1.0229158243669708e-08,6.8107214354063027e-05,0.013729587209050377,7.2504354356273179e-11,0.10468824674322667,1.4112689880764776e-06,0.01354609133676221,0.0050910805212933848,2.5113121946396318e-06,5.4151522858206939e-07,1.6974002155956334e-06,0.081233725857601483,6.5853614048413578e-05,0.0016481110337682246,0.0024585265347258699,0.062742476323143559,7.8246252161045836e-07,9.5234947860848008e-13,3.1967905562788278e-11,3.2685415271908086e-10,2.9358541582396706e-06,0.00027062171455024343,0.00010907442457459702,2.2188287700813465e-05,3.9020859736925846e-05,0.00071753184678329429,6.776366544576458e-12,0.0004877427683105925,0.0001058197379735735,4.5769955655515207e-07
3.538174271385354e-06,0.5381534440832856,1.7478756501126356e-08,1.7122793059281454e-08,4.9280061854776241e-05,1.0412955051148621e-09,0.0015382057592344337,0.0,0.0,0.00088075146255920094,0.012496865413497879,154.0,0.0,0.6690047536836915,1.0,18.917236100432813,0.01229016290922434,4.5192310365376403e-09,0.0060342976224690868,0.016357050737055186,0.012060574773368188,0.003327123871514643,1.0175384438647761e-08,6.774918055268785e-05,0.013900943614438077,7.2087889523569768e-11,0.10589878508997221,1.4032206709984481e-06,0.013713948171357787,0.0050959241671432948,2.5135910105398393e-06,5.4828011968178634e-07,1.6989404722446189e-06,0.082245564749620192,6.5985811040469728e-05,0.0016730161148448819,0.0025131580740704283,0.06339938528875548,7.9221022164230893e-07,9.4734305884373207e-13,3.2364658885643463e-11,3.3027891269360947e-10,2.9675468911095098e-06,0.0002751871597970863,0.00011091127918971267,2.2564562360381948e-05,3.9682633054711737e-05,0.00074049106011590642,6.8912819026535243e-12,0.00050463413614501454,0.00010949147282014615,4.6308222883077735e-07
3.5896694362205566e-06,0.5381516870645885,1.7417779651102348e-08,1.7409401819619301e-08,5.0001477982566184e-05,1.0615841484577638e-09,0.0015815837075793952,0.0,0.0,0.00088184642823108171,0.012678633385788259,154.0,0.0,0.66579072819982987,1.0,18.916350337421257,0.012267921232298272,4.5010731298244579e-09,0.0060000502146350066,0.01627201572573923,0.012199812790991013,0.0033081080914277084,1.0122044990631332e-08,6.7394038762418689e-05,0.014071608875539316,7.1675879779699176e-11,0.10709723642884723,1.3952579170564828e-06,0.013880850090885907,0.0051005550294009978,2.5157656204801621e-06,5.5501771602115378e-07,1.7004102958448669e-06,0.083248663501124948,6.61122322722893e-05,0.0016975197426799631,0.0025677970094118317,0.064048124352648603,8.0187371942440105e-07,9.4237707833780524e-13,3.2757950609976598e-11,3.3366113529801488e-10,2.9988658393338776e-06,0.00027973459569585659,0.00011274078540294793,2.2939354314826409e-05,4.0341750520157916e-05,0.00076371001383881141,7.0057444383420857e-12,0.00052178543955170697,0.00011322091684041181,4.6843359322001297e-07
3.641164601055759e-06,0.5381499515708776,1.7357098788941898e-08,1.7698945762894151e-08,5.0720653837388659e-05,1.0819326945151542e-09,0.0016253903460554445,0.0,0.0,0.0008829479142435985,0.012859662378168773,154.0,0.0,0.66260731989141208,1.0,18.915472421861296,0.012244358689348148,4.4830975625882414e-09,0.0059661622562813188,0.016187665634455645,0.012338243765164601,0.0032892931399771362,1.0069139960432172e-08,6.7041789388283077e-05,0.014241589954585269,7.1268221335362211e-11,0.1082837661936057,1.387378731949595e-06,0.014046807181663443,0.0051049850903314873,2.5178419369651745e-06,5.6172829264887847e-07,1.7018136826737554e-06,0.084243139479733525,6.6233206400683262e-05,0.0017216254786206,0.0026224386083433869,0.064688815752780321,8.1145414568298329e-07,9.3745154275421862e-13,3.3147827634063559e-11,3.3700145658482087e-10,3.0298164531656882e-06,0.00028426401833974119,0.00011456294333634479,2.3312663103790681e-05,4.0998212065846257e-05,0.00078718425529801137,7.119754011048072e-12,0.00053919504619052636,0.00011700784898297204,4.7375393470665904e-07
3.6926597658909616e-06,0.5381482372936746,1.7296720435021784e-08,1.7991495069365925e-08,5.143759717016678e-05,1.1023402028581067e-09,0.0016696198915565998,0.0,0.0,0.00088405589269937147,0.013039959729221805,154.0,0.0,0.65945405349357111,1.0,18.914602241655089,0.012219547479070916,4.4653014102394065e-09,0.0059326255917450917,0.016103999907759268,0.012475874995410349,0.0032706744608428828,1.001666883491199e-08,6.6692429013865033e-05,0.014410893701749758,7.0864815470012304e-11,0.1094585373798702,1.3795812192006514e-06,0.01421182929803066,0.0051092252730418784,2.5198253488840111e-06,5.6841212018520826e-07,1.7031542750957762e-06,0.085229108303594939,6.6349033239792196e-05,0.0017453370627071767,0.0026770784015627287,0.065321579201685714,8.209526142923151e-07,9.3256640432095188e-13,3.3534336147320998e-11,3.4030049947468071e-10,3.0604040734932682e-06,0.00028877543012685927,0.00011637775562818216,2.3684488799021094e-05,4.1652018558305832e-05,0.00081090939994767704,7.2333106426828164e-12,0.00055686133619841077,0.0001208520503454046,4.7904353397885958e-07
3.744154930726164e-06,0.5381465439293684,1.7236650164040108e-08,1.8287117695725005e-08,5.2152315956427964e-05,1.1228057551157645e-09,0.0017142666477375889,0.0,0.0,0.00088517033557320216,0.013219532710340712,154.0,0.0,0.65633046410471674,1.0,18.913739686854296,0.01219355666764646,4.4476818128591983e-09,0.0058994324549159222,0.016021017168355384,0.012612713671981302,0.0032522477142629051,9.9646305922257132e-09,6.6345950835684821e-05,0.014579526857632681,7.0465568155199702e-11,0.11062171053193311,1.3718635729319488e-06,0.014375926073583107,0.0051132855436261688,2.5217207723338046e-06,5.7506946492008455e-07,1.7044353959138023e-06,0.086206683834849446,6.6459986461576441e-05,0.0017686583881508788,0.0027317121603073731,0.065946531958232107,8.3037022221164071e-07,9.2772156790430184e-13,3.3917521628703266e-11,3.4355887412891342e-10,3.0906339347424101e-06,0.000293268839181353,0.00011818522719922499,2.4054831955359493e-05,4.2303171710654977e-05,0.00083488113033973867,7.3464145026966788e-12,0.00057478270227818539,0.00012475330394903398,4.8430266752153947e-07
3.7956500955613667e-06,0.5381448711792071,1.7176892697428752e-08,1.8585879430527279e-08,5.2864818379451351e-05,1.1433284539416413e-09,0.0017593250034237497,0.0,0.0,0.00088629121477802109,0.013398388522570602,154.0,0.0,0.65323609693176932,1.0,18.91288464961243,0.012166452317704102,4.4302359736026473e-09,0.0058665754407852093,0.015938715311660297,0.01274876687820624,0.003234008761346112,9.9130237626152415e-09,6.6002345067969108e-05,0.014747496055682303,7.0070389714695483e-11,0.11177344373695773,1.364224071271092e-06,0.014539106931578593,0.0051171750035489414,2.523532696377798e-06,5.8170058890888106e-07,1.7056600792972886e-06,0.087175978178022626,6.6566316053333826e-05,0.0017915934783951724,0.0027863358759131086,0.066563788896643716,8.39708049468307e-07,9.2291689666886158e-13,3.4297428845574475e-11,3.4677717830792964e-10,3.1205111676822643e-06,0.00029774425883284054,0.00011998536504151417,2.4423693566707047e-05,4.2951674003985662e-05,0.00085909519509973057,7.4590658946299884e-12,0.00059295754975939292,0.00012871139453074512,4.8953160770660041e-07
3.847145260396569e-06,0.5381432187492803,1.7117451987023464e-08,1.8887843948671246e-08,5.3575112813685925e-05,1.1639074220513337e-09,0.0018047894310550898,0.0,0.0,0.00088741850222279195,0.013576534293944866,154.0,0.0,0.6501705070390047,1.0,18.91203702413803,0.012138297612094588,4.4129611571251638e-09,0.0058340474794388942,0.015857091590857922,0.012884041592776072,0.0032159536498062168,9.8618464796987328e-09,6.5661599284175622e-05,0.014914807824557225,6.9679194515390131e-11,0.1129138926256409,1.3566610702973207e-06,0.014701381094591251,0.0051209019731710487,2.5252652238743594e-06,5.8830575006576887e-07,1.7068310983790865e-06,0.088137101682695757,6.6668250552256886e-05,0.0018141464665199719,0.002840945741301159,0.06717346257289511,8.4896715918389056e-07,9.1815221685319362e-13,3.4674101856016352e-11,3.4995599771602319e-10,3.150040802135526e-06,0.00030220170714504677,0.00012177817803026234,2.4791075026239202e-05,4.3597528616614839e-05,0.00088354740789338372,7.5712652439622758e-12,0.00061138429663486465,0.00013272610835116943,4.9473062288087415e-07
3.898640425231772e-06,0.5381415863505059,1.7058331291000319e-08,1.9193072864840864e-08,5.4283207808319091e-05,1.1845418013261954e-09,0.0018506544851634352,0.0,0.0,0.00088855216986291586,0.013753977077264527,154.0,0.0,0.64713325910090014,1.0,18.911196706648802,0.012109152972672508,4.3958546880343396e-09,0.0058018418125555587,0.015776142693359019,0.013018544691973444,0.0031980786006555293,9.8110965272430349e-09,6.5323698728386143e-05,0.015081468590428943,6.9291900678978461e-11,0.11404321037850296,1.3491729985453069e-06,0.014862757593477919,0.0051244740672395303,2.5269221091566964e-06,5.9488520225472961e-07,1.7079509907226808e-06,0.089090162949922169,6.6765999075383108e-05,0.0018363215767681041,0.0028955381342165055,0.067775663288635393,8.5814859763646552e-07,9.134273221239182e-13,3.5047584012623926e-11,3.5309590633337607e-10,3.1792277696114805e-06,0.00030664120649113096,0.00012356367675277427,2.5156978090488201e-05,4.4240739360252482e-05,0.0009082336463890517,7.6830130871435782e-12,0.0006300613735759201,0.00013679723301851987,4.9989997745190562e-07
3.950135590066974e-06,0.5381399736985941,1.6999533242469785e-08,1.9501625785855054e-08,5.4989112071015931e-05,1.2052307519777082e-09,0.0018969148008815997,0.0,0.0,0.00088969218974389093,0.013930723848272823,154.0,0.0,0.644123927159301,1.0,18.910363595326352,0.01207907617428629,4.378913949366233e-09,0.0057699519717002963,0.015695864809495447,0.013152282951846497,0.0031803799962300495,9.7607713846469459e-09,6.498862661812636e-05,0.015247484679226009,6.8908429822516557e-11,0.11516154773707053,1.3417583519865215e-06,0.015023245275716097,0.0051278982630951061,2.5285067919659273e-06,6.01439195378253e-07,1.7090220812577604e-06,0.090035268841904686,6.6859753162189589e-05,0.0018581231079930042,0.0029501096020550341,0.068370499152772504,8.6725339435215275e-07,9.0874197781008951e-13,3.5417917965366826e-11,3.5619746673597536e-10,3.2080769058543575e-06,0.00031106278317064875,0.00012534187335203802,2.5521404846956315e-05,4.4881310622234673e-05,0.00093314985122018221,7.7943100617032273e-12,0.00064898722392877218,0.00014092455732730546,5.0503993197159988e-07
4.001630754902177e-06,0.5381383805140012,1.6941059911383769e-08,1.9813560361891405e-08,5.5692834452332117e-05,1.2259734517675079e-09,0.0019435650924831264,0.0,0.0,0.00089083853403962277,0.014106781504181777,154.0,0.0,0.64114209438516134,1.0,18.909537590271697,0.012048122454165356,4.3621363810917332e-09,0.0057383717583546429,0.015616253694316686,0.013285263050327801,0.003162854369373158,9.7108682635972101e-09,6.4656364388475515e-05,0.015412862318820837,6.8528706824069765e-11,0.11626905301929646,1.3344156893881051e-06,0.015182852813167088,0.0051311809622824472,2.5300224272512626e-06,6.0796797546378137e-07,1.7100465024228652e-06,0.090972524494449022,6.6949688446121656e-05,0.0018795554188444569,0.0030046568481313287,0.068958076140776176,8.7628256222549937e-07,9.0409592431677025e-13,3.5785145667650432e-11,3.5926123040368963e-10,3.2365929533007719e-06,0.00031546646705980655,0.00012711278138805078,2.5884357684682998e-05,4.5519247313282459e-05,0.00095829202494983389,7.9051568972603964e-12,0.00066816030369481908,0.00014510787111114755,5.1015074321774077e-07
4.053125919737379e-06,0.5381368065218958,1.6882912860749228e-08,2.0128932336544698e-08,5.6394383930614801e-05,1.2467690952788182e-09,0.0019906001519519249,0.0,0.0,0.00089199117508543797,0.014282156862512739,154.0,0.0,0.63818735284506256,1.0,18.908718593462023,0.012016344616886878,4.3455194786538478e-09,0.0057070952259973082,0.015537304723121719,0.013417491569299576,0.0031454983931521316,9.6613841409280576e-09,6.4326891910823349e-05,0.015577607641160325,6.8152659599884145e-11,0.11736587213863173,1.3271436281003709e-06,0.015341588709312825,0.0051343280461824681,2.531471913045984e-06,6.1447178474793256e-07,1.711026213006063e-06,0.091902033331838356,6.7035966170116891e-05,0.0019006229145255994,0.0030591767192519807,0.069538498151848482,8.852370976638228e-07,8.9948888018374319e-13,3.6149308383917464e-11,3.6228773801727693e-10,3.2647805634666842e-06,0.00031985229129488407,0.00012887641571103311,2.6245839267495023e-05,4.6154554820157372e-05,0.00098365623104057194,8.0155544073554558e-12,0.00068757908149668246,0.00014934696510891004,5.1523266427344232e-07
4.156116249407784e-06,0.5381337150390434,1.6767601606105596e-08,2.077020221220172e-08,5.7791000649953083e-05,1.2885160719661178e-09,0.0020858041226739571,0.0,0.0,0.0008943152377353503,0.014630887553648934,154.0,0.0,0.63235755485796441,1.0,18.907101241614452,0.011950516235966014,4.3127579219229349e-09,0.0056454305828191002,0.015381373096220887,0.013679719727886579,0.0031112827335625188,9.5636598153622093e-09,6.3676229153944712e-05,0.015905225394497631,6.7411318193988563e-11,0.11952802366268706,1.3128060497961121e-06,0.015656478788708468,0.0051402365772757414,2.5341828854984775e-06,6.2740544138919571e-07,1.7128585651580776e-06,0.093738215808650188,6.71981297317094e-05,0.0019416812474477567,0.0031681223775454227,0.070678282782706534,9.0292617545909667e-07,8.9039060266434911e-13,3.6868600507585874e-11,3.6823109549344859e-10,3.3201886370369804e-06,0.00032857050802735898,0.00013238192840503107,2.6964400560529066e-05,4.7417305964428805e-05,0.0010350352925458356,8.2350050830575131e-12,0.00072714766848546689,0.00015799166053228974,5.2531083013038206e-07
4.248807546111149e-06,0.538130995680185,1.6664944353726801e-08,2.135962288800975e-08,5.9040616559920378e-05,1.3262616598285253e-09,0.0021727528977806649,0.0,0.0,0.00089642815570524362,0.014942478453822988,154.0,0.0,0.62719947046838653,1.0,18.90566864671047,0.011888935612463765,4.283797958076133e-09,0.0055909159364277193,0.015243246648468474,0.013913218801579108,0.0030810380319615774,9.4771068402609289e-09,6.3099946871511455e-05,0.016197978471353121,6.6756014456617964e-11,0.12143882877138905,1.3001308848513285e-06,0.015936980935701506,0.0051451404746202488,2.5364211700521848e-06,6.389626875819704e-07,1.7143714265511577e-06,0.095365289076001114,6.7332936798305417e-05,0.0019774308345421794,0.0032660507779437276,0.07168062064275392,9.1860076703292693e-07,8.8233239419975291e-13,3.7505881263037821e-11,3.734579144301532e-10,3.3689775302958477e-06,0.00033635621265466927,0.00013551218523197092,2.7606105573055784e-05,4.8544852533000366e-05,0.0010819975181847183,8.4309836306997609e-12,0.00076358457781658677,0.00016596056991622149,5.3428484092822156e-07
4.341498842814514e-06,0.5381283344403449,1.6563350288539897e-08,2.1960965554850602e-08,6.0283336257367347e-05,1.3641669607655817e-09,0.0022608707323761132,0.0,0.0,0.00089856105489562654,0.015251961025123854,154.0,0.0,0.62212320046305913,1.0,18.904257315410966,0.011825405103275864,4.255321987890477e-09,0.005537302629426478,0.015107181030914697,0.014144380936393232,0.0030512967716120622,9.3918567320700815e-09,6.2532339266563455e-05,0.016488774033751697,6.6111618644141126e-11,0.12331717266496876,1.2876652663652476e-06,0.016214784184539918,0.005149677491027271,2.5384808415519383e-06,6.5044263082897548e-07,1.7157635630130727e-06,0.096968794851750084,6.745787543313965e-05,0.0020120679360626187,0.0033638469218152164,0.072661302948057338,9.3404831090778351e-07,8.7439548455296148e-13,3.8133842481986449e-11,3.7857196808051705e-10,3.4167707081034724e-06,0.00034408468854906475,0.0001386191539015134,2.8243095362764269e-05,4.9663981915227935e-05,0.0011296205841367362,8.6255221357967517e-12,0.00080079430368422085,0.00017410698248613169,5.4316902256858877e-07
4.434190139517879e-06,0.5381257298789667,1.6462815895770453e-08,2.2574492528545772e-08,6.1519214935589216e-05,1.4022278054582068e-09,0.0023501298849522489,0.0,0.0,0.00090071378271082436,0.015559372081032878,154.0,0.0,0.61712665850034443,1.0,18.902866738481272,0.011760157067974474,4.2273172290961432e-09,0.0054845631885340716,0.014973141051669811,0.014373241298375763,0.0030220435672111638,9.3078868676042291e-09,6.197325571070467e-05,0.016777644635991268,6.5477797407387361e-11,0.12516382282188113,1.2754028069366034e-06,0.016489932835151148,0.0051538687093550554,2.5403722761115065e-06,6.6184655711245831e-07,1.7170419877836185e-06,0.098549276999635865,6.7573519305346905e-05,0.0020456186367335443,0.0034614963511661111,0.073620867399465204,9.4927404676885322e-07,8.6657776747294689e-13,3.875270093940861e-11,3.8357605473680993e-10,3.463592298501823e-06,0.00035175621430137038,0.00014170295453725895,2.8875392657697359e-05,5.0774737873935684e-05,0.0011778836024096458,8.8186275395584015e-12,0.00083876836314272438,0.00018242969712219454,5.5196472719430292e-07
