Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149)
2.4039064344367914e-06,0.6385990041605398,8.7666446720468326e-07,0.00090015095917369908,0.00037788719634390525,9.4505078822049224e-08,0.0080353179698633859,0.0,0.0,0.0020818884445264751,0.028538555721386638,154.0,0.0,0.22942092984515364,1.0,18.923933788699809,0.012614383213767597,5.1159682903386202e-08,0.0032063090140617579,0.018848678691048924,0.10806397435425551,0.00054698052202240379,5.8914358507306193e-09,3.850199896126402e-05,0.21505510841498227,7.4530130962676094e-12,0.16300291758937321,2.3093462843697242e-06,0.098171201469643268,0.02216766020443375,6.2623395882629565e-06,1.5833014913326686e-05,3.9428098171709635e-06,0.11251199781732353,0.0001595878842875684,0.0055994872592001858,0.029419994444127337,0.027873648166954684,3.2955640731036157e-06,3.5521583953781911e-13,7.2121150343165555e-11,8.2790600881291899e-10,1.6651015076825839e-05,0.0027419567395571744,0.00030966169641224631,0.00034852505072274748,0.00010966991596722299,0.0020581744437134001,1.6062225419202218e-10,0.0037884099742591017,0.0030087522454909691,7.7570108015381922e-06,2.1494850128593184e-05,3.6674757089886374e-06,7.169391437590635e-09,3.1662798010000414e-08,0.00010722048390432498,7.1229320271581825e-14,4.0699306717063883e-14,0.00033145136483575028,5.6256042495925099e-09,4.1383711502699602e-06,8.5560372324536114e-11,3.7671986588415239e-12,6.5692203965108905e-10,0.00077504926121188273,8.9261261801023824e-05,0.00068578799941085896,0.0012265885693801962,2.9465939585181074e-07,5.4840343106487752e-06,6.4816417991547559e-06,4.3217119774674057e-08,8.994276829549687e-10,0.0013839429373437421,3.6087363059519297e-06
2.435194010155053e-06,0.6385997399389927,8.7602240741375265e-07,0.00091752840469758428,0.00038031132873705286,9.6085751775329386e-08,0.0081695938258542766,0.0,0.0,0.002088070179357361,0.028754965157382871,154.0,0.0,0.22635381744022959,1.0,18.923522973994725,0.012445618066248226,5.0719580277688653e-08,0.0031283104401917008,0.018554643996647684,0.10840304058083676,0.00053366379056075442,5.7993983299639741e-09,3.7900510833144556e-05,0.21672689275960108,7.271562806947894e-12,0.16352188893860861,2.2531840988122495e-06,0.098544299953166895,0.022110403147635904,6.2460217321657208e-06,1.5956163394612084e-05,3.9325361154862561e-06,0.1131326686901979,0.00015876208284374647,0.0055696264197056637,0.029614675507418451,0.027785055647541988,3.3137469671971054e-06,3.4966656635058103e-13,7.2517335264056775e-11,8.2551136428609408e-10,1.6670709299552037e-05,0.002764021074774073,0.00031214968178629957,0.00035133623876486335,0.00011055321989484766,0.0020924373980601443,1.6191782638710845e-10,0.003877842520342028,0.0030731971422166076,7.7813815369988184e-06,2.1818999504758812e-05,3.7226999546763016e-06,7.2775082393305268e-09,3.2154413685541292e-08,0.00010888573533271889,7.2301879654403541e-14,4.1312150179951221e-14,0.00033739705612817944,5.7265183215297884e-09,4.2029156896910049e-06,8.6892837155377244e-11,3.8259541676414443e-12,6.6715254178169623e-10,0.00080175295683520263,9.2115758339417772e-05,0.00070963719849578507,0.0012323314173250108,2.9609140810239689e-07,5.5172702537725653e-06,6.5209145195737644e-06,4.3478043800074497e-08,9.0487737910575023e-10,0.0014159907812913461,3.692227812076604e-06
2.4664815858733143e-06,0.6386004681636331,8.7546549944718397e-07,0.00093489565851867301,0.00038268877839375853,9.7673347401345656e-08,0.008303512516668568,0.0,0.0,0.0020942926678243204,0.028968362941837411,154.0,0.0,0.22334325373215033,1.0,18.923117086304561,0.012279132961507155,5.0286717734922444e-08,0.0030525054313422367,0.018265673684276524,0.10872940056250327,0.00052072189758285237,5.7089494478985357e-09,3.7309404855601976e-05,0.21838430067667949,7.0952199684642482e-12,0.16402453508676967,2.1986014157710576e-06,0.098908341120674245,0.022053914528893943,6.2299233912895719e-06,1.6078252591569494e-05,3.9224006188356618e-06,0.11374148207393224,0.00015794941933909139,0.0055400325727326749,0.029804042530716307,0.027694474345844169,3.3315824755302643e-06,3.4421307791428636e-13,7.290592179696788e-11,8.2305527485826911e-10,1.6688487282127358e-05,0.0027855823097510902,0.000314580806181166,0.00035408337462611847,0.00011141633993421986,0.0021264332436715474,1.6318387931025107e-10,0.0039676990482460216,0.0031378685035238557,7.8048394908355591e-06,2.2139347959364815e-05,3.777274205179198e-06,7.3843572817257637e-09,3.2640442808295525e-08,0.00011053206930628084,7.336181490038605e-14,4.1917780410767316e-14,0.00034328545697955416,5.826460023515953e-09,4.2667296314747499e-06,8.8210160652168388e-11,3.8840446064558409e-12,6.7726679060624817e-10,0.00082886757514671135,9.5009226336424657e-05,0.00073385834881028685,0.0012379251109143209,2.9748831402445794e-07,5.5499446370065806e-06,6.5595274350294464e-06,4.3734542520004452e-08,9.1023551711301223e-10,0.0014482038551172449,3.7761474745925357e-06
2.4977691615915757e-06,0.6386011889326471,8.7499111652051842e-07,0.00095225059648863027,0.00038502038855011084,9.9267946317809186e-08,0.0084370642941076022,0.0,0.0,0.0021005546946062902,0.0291788021459559,154.0,0.0,0.22038776735623569,1.0,18.922715992062987,0.012114929317574857,4.9860897704582602e-08,0.0029788209871956313,0.017981662126574129,0.10904331764221575,0.00050814236152505181,5.6200559696432951e-09,3.6728463830385644e-05,0.22002756719710934,6.9238145102637995e-12,0.16451136778896955,2.1455456734501095e-06,0.099263579027152701,0.021998194803358441,6.2140446242799607e-06,1.6199299828058762e-05,3.912403364275134e-06,0.11433873635536283,0.00015714982006490851,0.0055107228683778419,0.029988208100959479,0.027602019720476042,3.3490793402402641e-06,3.3885337038196145e-13,7.3287101475632781e-11,8.2054113409757421e-10,1.6704407018624209e-05,0.0028066470739840968,0.00031695582056636779,0.00035676730216265874,0.00011225954308697158,0.002160158121459426,1.6442080186337887e-10,0.0040579643259329237,0.0032027587701761715,7.8274035834170805e-06,2.2455861624738162e-05,3.8311927410448543e-06,7.4899272685302506e-09,3.3120825087222235e-08,0.00011215928130544183,7.4409014926946282e-14,4.2516133938659161e-14,0.00034911531711633058,5.9254081351079708e-09,4.3298049158628697e-06,8.9512177644871201e-11,3.9414626384079418e-12,6.8726351796866644e-10,0.00085638841197895803,9.7941172553158451e-05,0.0007584472394257997,0.0012433754088656977,2.9885149075355848e-07,5.5820826366151107e-06,6.5975103152435823e-06,4.3986814501204571e-08,9.1550622798466029e-10,0.001480578186252908,3.8604849431847377e-06
2.529056737309837e-06,0.6386019023446874,8.7459668773962018e-07,0.00096959120073002419,0.00038730698622755749,1.0086962764321488e-07,0.0085702400016947552,0.0,0.0,0.0021068550480984739,0.029386334413196498,154.0,0.0,0.21748593856415496,1.0,18.922319563068417,0.011953005321054878,4.9441929918513397e-08,0.0029071870571435528,0.0177025063911215,0.10934504864517097,0.00049591318835379909,5.5326854915180293e-09,3.615747599242582e-05,0.22165692097160308,6.757183004896155e-12,0.16498288041743492,2.0939664225299357e-06,0.099610259303409041,0.021943243285695475,6.1983851411378775e-06,1.6319321957509563e-05,3.9025441692969002e-06,0.11492471996500107,0.00015636319574397221,0.0054817124328287066,0.030167283096449168,0.027507801669564569,3.3662460120510957e-06,3.3358549001742667e-13,7.3661059511355382e-11,8.1797217405441974e-10,1.6718524297133461e-05,0.0028272219275878099,0.00031927546768305217,0.00035938885639310539,0.00011308309353108609,0.0021936085149815367,1.656289788756584e-10,0.0041486234853391106,0.0032678606281951557,7.8490922667026084e-06,2.2768511022239627e-05,3.8844505942349373e-06,7.5942083674524946e-09,3.359550719840509e-08,0.00011376719042080576,7.5443383245368023e-14,4.3107155631551558e-14,0.00035488548847464944,6.0233431706308281e-09,4.3921344029303233e-06,9.0798741964166106e-11,3.9982017639609563e-12,6.971416015993921e-10,0.00088431071452510154,0.00010091110159172483,0.00078339961293337696,0.0012486878915187519,3.001822722367228e-07,5.6137086708862417e-06,6.6348920454978771e-06,4.423505239958168e-08,9.2069352000159213e-10,0.0015131099496581255,3.9452302529219657e-06
2.5603443130280986e-06,0.6386026084965442,8.7427969892483185e-07,0.00098691555535896161,0.00038954938274272043,1.0247846893604989e-07,0.0087030310485159777,0.0,0.0,0.0021131925201002461,0.029591010009480546,154.0,0.0,0.21463639694596859,1.0,18.921927676187181,0.011793356208066437,4.9029631077092129e-08,0.002837536365601061,0.017428106182600205,0.10963484409403867,0.00048402287894681683,5.446806484535101e-09,3.5596235290636166e-05,0.22327258450543344,6.5951687682855655e-12,0.16543954872937283,2.0438152264455806e-06,0.099948619493572421,0.021889058241257722,6.1829444070480144e-06,1.6438335380234534e-05,3.89282269724016e-06,0.11549971178354938,0.00015558944306160856,0.0054530145245010545,0.030341376657321052,0.027411924820021347,3.3830906616180729e-06,3.2840753581931809e-13,7.4027974867778309e-11,8.1535147361667354e-10,1.6730892801806451e-05,0.0028473133586509785,0.000321540482368254,0.00036194886323229875,0.00011388725253404217,0.0022267812341073318,1.6680879098053142e-10,0.0042396620117023378,0.0033331669995261756,7.8699235397148066e-06,2.3077270873033946e-05,3.9370435076987312e-06,7.697192146949694e-09,3.4064442478419483e-08,0.00011535563831355946,7.646483717566389e-14,4.3690798247385287e-14,0.00036059492113269605,6.1202473101404375e-09,4.4537118323833137e-06,9.20697255972361e-11,4.0542562843073672e-12,7.0690005863091751e-10,0.00091262968709882432,0.00010391851635183258,0.00080871117074699189,0.0012538679643421331,3.0148195120555611e-07,5.6448464261149409e-06,6.671700626945179e-06,4.4479442976105925e-08,9.2580127875578104e-10,0.0015457954635137944,4.0303738124205348e-06
2.59163188874636e-06,0.6386033074846177,8.7403769327595482e-07,0.0010042218423429539,0.00039174837421563263,1.0409454614159457e-07,0.0088354293843016171,0.0,0.0,0.002119565905575264,0.029792877871431027,154.0,0.0,0.2118378192694523,1.0,18.921540213126161,0.011635974525499453,4.8623824535207644e-08,0.0027698043002254411,0.017158363789869971,0.10991294841506648,0.00047246039211268809,5.3623882205478852e-09,3.5044540908722942e-05,0.22487477438253464,6.4376213559782146e-12,0.16588183159762962,1.9950455659653918e-06,0.10027888937617059,0.021835636971738421,6.1677216045628486e-06,1.6556356059957379e-05,3.8832384335699451e-06,0.11606398152394064,0.00015482844608556351,0.0054246406792585796,0.030510596161490239,0.027314488792969334,3.3996211908686869e-06,3.2331765508276227e-13,7.4388020628088032e-11,8.1268196619181733e-10,1.674156420868405e-05,0.002866927781742384,0.00032375159125462761,0.000364448139265519,0.00011467227838488168,0.0022596733992420156,1.6796061451176777e-10,0.0043310657332893687,0.003398671033051694,7.8899149633562449e-06,2.3382119897567881e-05,3.988967905884555e-06,7.7988715094110419e-09,3.4527590628668017e-08,0.00011692448821439668,7.7473307273866444e-14,4.4267022106935968e-14,0.00036624265934524314,6.2161043321167044e-09,4.5145317844369731e-06,9.3325017881596458e-11,4.1096212657616926e-12,7.1653803940921773e-10,0.00094134049664034564,0.00010696291846597473,0.0008343775781743712,0.0012589208614509268,3.0275177994424552e-07,5.6755188663146301e-06,6.7079632019670641e-06,4.4720167289818341e-08,9.3083327067046666e-10,0.0015786311849810978,4.1159063928318949e-06
2.6229194644646215e-06,0.638603999405998,8.7386827182377713e-07,0.0010215083374490979,0.00039390474197411804,1.0571793354592392e-07,0.0089674274758164835,0.0,0.0,0.0021259740021589771,0.029991985652966686,154.0,0.0,0.20908892743322233,1.0,18.921157060213535,0.011480850373873506,4.8224340005804166e-08,0.0027039287989418436,0.016893184018329198,0.11017960013551688,0.00046121509702632269,5.2794007305837599e-09,3.4502196993602009e-05,0.2264637014795306,6.2843959152793582e-12,0.16631017170673221,1.9476127407307741e-06,0.10060129126973232,0.021782975895368702,6.1527156214167929e-06,1.6673399539598235e-05,3.8737906780688607e-06,0.11661779010984404,0.00015408007757732335,0.0053966008454582838,0.030675047205623519,0.027215588471064547,3.4158452446290755e-06,3.1831404087001348e-13,7.4741364348690495e-11,8.099664474286141e-10,1.6750588277007535e-05,0.0028860715369453749,0.00032590951203666349,0.00036688749156396909,0.00011543842634147321,0.0022922824266918946,1.6908482141863537e-10,0.0044228208112859118,0.0034643660959663559,7.909083674603057e-06,2.3683040630133352e-05,4.0402208683841394e-06,7.8992406293530772e-09,3.4984917428520766e-08,0.00011847362395184831,7.8468736820110695e-14,4.4835794801436984e-14,0.00037182783768205792,6.3108995479229152e-09,4.574589641957277e-06,9.4564524734614393e-11,4.1642925053094789e-12,7.2605482158028488e-10,0.00097043827797632448,0.00011004380871228436,0.00086039446926404039,0.0012638516491581754,3.0399296978566703e-07,5.705748232674676e-06,6.7437060779468789e-06,4.4957400815403458e-08,9.3579314630385293e-10,0.0016116137060294229,4.2018191175974639e-06
2.654207040182883e-06,0.638604684355319,8.7376909357755197e-07,0.0010387734063682856,0.00039601925296738511,1.0734870373636558e-07,0.0090990182842856891,0.0,0.0,0.0021324156098572224,0.030188379769968781,154.0,0.0,0.20638848652466676,1.0,18.920778108131824,0.011327971633009352,4.7831013275277007e-08,0.0026398501864966072,0.016632474125795833,0.11043503207287511,0.00045027679463320835,5.1978148738671122e-09,3.3969013101494031e-05,0.22803957117021423,6.135353476504268e-12,0.16672499621692866,1.9014737865825388e-06,0.10091604032379352,0.021731070621771455,6.1379251816246867e-06,1.6789480956354517e-05,3.8644786274017449e-06,0.1171613900305304,0.00015334420021130094,0.0053689035095267163,0.030834833590736792,0.027115314242202909,3.4317702203320639e-06,3.1339493617072536e-13,7.5088168030554732e-11,8.0720758225734386e-10,1.6758012936449117e-05,0.0029047508880819016,0.00032801495403678106,0.00036926771755244661,0.00011618594858373469,0.0023246060144758375,1.7018177920458162e-10,0.0045149137300640402,0.0035302457654863562,7.9274464001061217e-06,2.3980019251771158e-05,4.0908000903739769e-06,7.9982948975608656e-09,3.5436394456305788e-08,0.00012000294900596869,7.9451081050352303e-14,4.5397090753404764e-14,0.00037734967727000394,6.4046197380267365e-09,4.6338815539278764e-06,9.5788167880304447e-11,4.2182664973318485e-12,7.3544980415004839e-10,0.00099991813884134015,0.00011316068740819071,0.0008867574514331495,0.0012686652295025363,3.0520669328513462e-07,5.7355560736071244e-06,6.7789547226655558e-06,4.5191313420632387e-08,9.4068443970377321e-10,0.0016447397493361904,4.2881034509606134e-06
2.6854946159011444e-06,0.638605362426295,8.7373787560262398e-07,0.0010560155009738371,0.00039809266021173664,1.0898692756784642e-07,0.0092301952438139864,0.0,0.0,0.0021388895309122501,0.03038210544310406,154.0,0.0,0.20373530297468478,1.0,18.92040325173075,0.011177324171644158,4.7443685935915542e-08,0.0025775110861138992,0.016376143770318138,0.11067947151623886,0.00043963568866242902,5.1176022576951128e-09,3.3444803678377124e-05,0.22960258352097587,5.990360558108151e-12,0.16712671739616583,1.8565873984103322e-06,0.10122334479616717,0.021679916022337129,6.1233487995380421e-06,1.6904615056113665e-05,3.8553013463354909e-06,0.11769502566826857,0.00015262066770540408,0.0053415558127130544,0.030990057312033407,0.027013752215738141,3.4474032776324771e-06,3.0855862909381077e-13,7.5428588448024508e-11,8.0440791115917215e-10,1.6763884368691914e-05,0.0029229720220657739,0.00033006861815377278,0.00037158960490205121,0.00011691509418137536,0.002356642128436242,1.7125185087786078e-10,0.0046073312878918693,0.0035963038208649467,7.9450194692301824e-06,2.427304540705267e-05,4.1407038556360075e-06,8.0960308600446701e-09,3.5881998820677361e-08,0.00012151238559883346,8.0420306632407291e-14,4.5950890917291392e-14,0.00038280748213859254,6.4972530899711744e-09,4.6924043999469351e-06,9.6995884115545011e-11,4.2715404012911385e-12,7.4472250185124578e-10,0.0010297751646686684,0.00011631305478519585,0.00091346210988347307,0.0012733663437565041,3.0639408538474923e-07,5.7649632584678758e-06,6.8137337901744613e-06,4.54220695819119e-08,9.4551057199831764e-10,0.0016780061642575187,4.3747511873306716e-06
2.716782191619406e-06,0.6386060337138381,8.7377239298359214e-07,0.001073233155634267,0.00040012570311016664,1.1063267413498463e-07,0.0093609522409710266,0.0,0.0,0.0021453945692837882,0.030573206739309841,154.0,0.0,0.20112822280853571,1.0,18.920032389859607,0.011028892042048771,4.7062205134348972e-08,0.0025168563409340328,0.016124104939856689,0.11091314040028072,0.00042928232526884665,5.0387351678485199e-09,3.2929387607302892e-05,0.23115293347765106,5.849288344655968e-12,0.16751573322231056,1.8129138441856165e-06,0.10152340631725189,0.021629506296118602,6.1089847283585947e-06,1.7018816207233401e-05,3.8462577351489122e-06,0.11821893363014094,0.00015190932586001642,0.0053145636596139481,0.031140818552619035,0.026910984450406818,3.4627513489313341e-06,3.0380344865098187e-13,7.5762777561481604e-11,8.0156985675333569e-10,1.6768247085229758e-05,0.0029407410490190555,0.00033207119592856501,0.00037385393144732015,0.00011762610907703644,0.0023883889895666846,1.7229539491367983e-10,0.0047000605877256614,0.0036625342357399834,7.9618188265595881e-06,2.4562112033248682e-05,4.1899310167352807e-06,8.1924461611483356e-09,3.6321712901074199e-08,0.00012300187381571244,8.1376391280909168e-14,4.6497182559675917e-14,0.00038820063566972606,6.5887891381176954e-09,4.750155755864234e-06,9.8187624621503947e-11,4.3241120104688154e-12,7.5387253986017085e-10,0.0010600044231577773,0.00011950041134268252,0.00094050401181509523,0.0012779595759629793,3.0755624230024555e-07,5.7939899699633995e-06,6.8480671521689543e-06,4.564982854142256e-08,9.5027485575688193e-10,0.0017114099228710193,4.4617544420410259e-06
2.7480697673376673e-06,0.6386066983098984,8.7387047847558366e-07,0.0010904249837047025,0.00040211910777838321,1.1228601074922735e-07,0.0094912835952225758,0.0,0.0,0.0021519295303381973,0.030761726611535811,154.0,0.0,0.19856612998495182,1.0,18.91966542512025,0.010882657660637682,4.6686423327925839e-08,0.0024578328543283299,0.01587627188420428,0.11113625547214927,0.00041920762852270057,4.9611866712353514e-09,3.2422588872048606e-05,0.23269081104422776,5.7120131698897802e-12,0.16789242795873477,1.7704148953739561e-06,0.10181642014207819,0.021579835031110838,6.0948311267999499e-06,1.7132098413721411e-05,3.8373466345528661e-06,0.11873334305998039,0.00015121001352353758,0.0052879318190438692,0.031287215680774041,0.026807089162821238,3.4778211477195343e-06,2.9912777093712949e-13,7.6090882377099567e-11,7.9869572981772739e-10,1.6771144002315554e-05,0.0029580640010714717,0.00033402337030071161,0.00037606146515173643,0.00011831923606847323,0.0024198450617372272,1.7331276523788125e-10,0.004793089028333343,0.0037289311707878114,7.9778600438956047e-06,2.4847215214798122e-05,4.238480955752863e-06,8.2875394948400837e-09,3.6755524095062384e-08,0.0001244713707476987,8.231932299468661e-14,4.7035958823275293e-14,0.00039352859715036841,6.6792187051397868e-09,4.8071338607155824e-06,9.9363354256413832e-11,4.3759797218415332e-12,7.6289964836226233e-10,0.001090600968625788,0.00012272225818477152,0.00096787871044101649,0.0012824493564279266,3.0869422379182044e-07,5.8226557374754006e-06,6.8819778868580816e-06,4.5874744227833609e-08,9.5498049343794032e-10,0.0017449481160943384,4.5491056402329844e-06
