Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668)
6.467687531893076e-12,0.6757868483339742,2.2540105400130292e-15,1.2405383680500199e-21,1.2193483264315093e-21,2.3878370745468335e-33,3.6176550929897976e-26,0.0,0.0,5.4515573285816883e-14,6.3782781267762442e-23,154.0,0.0,0.99999975918133011,1.0,18.999999998911335,3.5640410482633403e-08,1.1280266760097787e-09,9.7248467699342124e-08,9.7765774396045148e-08,4.0577131900646925e-09,8.029275482356075e-10,6.4766884920673937e-14,2.8562329374333335e-10,3.8892293965854568e-09,2.2539300683562262e-17,3.479498328918168e-13,5.9561711582304798e-14,1.9279454119628113e-16,1.926713913720374e-16,8.3561878239157654e-20,6.2009725200082781e-17,3.9587945956992801e-20,2.4667687692319092e-14,1.2710015209008231e-36,1.2246030472008395e-36,1.2246031631153289e-36,1.4441500002073519e-18,5.8435624168240059e-22,5.0450062575358281e-18,8.2183358048821886e-22,4.452425148715533e-24,1.671253489199497e-23,6.7749894287114045e-27,5.0143266321943336e-30,7.0047078555942955e-32,1.5118352296371251e-35,4.2625722727989643e-39,1.7080334476070643e-38,5.5862226186730564e-33,1.5044704510907517e-40,6.4695328410060902e-17,2.475590839815377e-23,1.3637323771213101e-25,1.2636741356579859e-27,9.5374720981901679e-29,7.0778240974741335e-27,5.6493460647771939e-33,3.1788752493512882e-33,2.2385818069702371e-31,1.8800214141687663e-36,1.9843844997556098e-32,7.4200824616374107e-37,1.9554542432394596e-39,5.2014503298445072e-36,6.311158153996338e-37,6.3098237566235644e-37,2.9156647162905608e-41,4.7525719608423077e-29,4.0573602827554983e-33,9.0395170801300845e-36,5.8461199331322052e-38,1.0921778876482134e-38,1.8106566386871517e-42,7.9375377845609438e-43,7.1784585375198883e-48,1.1305434010745517e-34,4.4558451674797143e-35,1.0428309011437292e-40,2.2434340025140921e-49,9.1344227194902315e-53,4.8327901129350559e-53
6.714259543269451e-12,0.6757868483336749,2.3400940484623107e-15,1.337847137521176e-21,1.3141489783670973e-21,2.7604781507518145e-33,4.0475144286687768e-26,0.0,0.0,5.8538804630111871e-14,7.1102815177274119e-23,154.0,0.0,0.99999975000142738,1.0,18.999999998833832,3.6999151420668707e-08,1.1281091365104185e-09,1.0092457342411098e-07,1.014883215596095e-07,4.2338144753447292e-09,8.6489699989068442e-10,6.7233058898923144e-14,3.0115375013526538e-10,4.0580186329285952e-09,2.4278931932196482e-17,3.7496844449760479e-13,6.4168418251376813e-14,2.1564225492477479e-16,2.1550339701277703e-16,9.386217285932952e-20,6.7405749166635318e-17,4.4995739082076804e-20,2.6583174230363154e-14,1.6508033870414584e-36,1.5905403944864642e-36,1.5905405507856207e-36,1.616647151549681e-18,6.5365739631362079e-22,5.3193267158053799e-18,8.6670973042979228e-22,4.8250092179950905e-24,1.8845482557901126e-23,7.946387078116065e-27,6.1156922038780145e-30,8.5434866595301693e-32,1.9170989136380279e-35,5.4109647540337024e-39,2.0840061804231633e-38,6.8134946857619187e-33,1.9069754685176583e-40,7.0325019810537844e-17,2.6672839881392172e-23,1.5251111428956823e-25,1.3750439059037997e-27,1.0284175643664236e-28,7.9207914629973274e-27,6.3178852890378742e-33,3.5550622335718291e-33,2.6012015036000908e-31,2.186259538093121e-36,2.30582289930768e-32,8.6249090409734703e-37,2.2722760704354307e-39,6.0643074374539927e-36,7.614411350572745e-37,7.6127397469823496e-37,3.6524619224428637e-41,5.6267863222959729e-29,4.7983903889473862e-33,1.1115498363946189e-35,7.4742782372013816e-38,1.3940264924679144e-38,2.335925822243569e-42,1.0548689229450152e-42,9.9140351294169172e-48,1.3074225171937633e-34,5.3666068899652198e-35,1.3063573981511326e-40,3.0984087834691218e-49,1.3108314381376737e-52,6.9355223835983149e-53
6.9608315546458264e-12,0.6757868483333664,2.4261887382449205e-15,1.4388985879488634e-21,1.4125025253340881e-21,3.1750704484959861e-33,4.5101539829307785e-26,0.0,0.0,6.2704521930211982e-14,7.8968944996925562e-23,154.0,0.0,0.99999974082152465,1.0,18.99999999875395,3.8357892178427732e-08,1.1281694396984546e-09,1.0459840716063494e-07,1.0521076737861019e-07,4.4099268090465237e-09,9.2913812845525303e-10,6.9699165729426258e-14,3.1678541096257863e-10,4.2268184592588712e-09,2.6082336821490629e-17,4.0299658746235061e-13,6.8945091471716537e-14,2.4022308363247365e-16,2.4006722115594799e-16,1.0497532741767446e-19,7.3030856661280972e-17,5.08871490417541e-20,2.8570233489222384e-14,2.1239396428685636e-36,2.0464050996948758e-36,2.0464053081855822e-36,1.8024341317472362e-18,7.2822396940704091e-22,5.5954348440694395e-18,9.118924381613804e-22,5.212498980323815e-24,2.1153172887047437e-23,9.2641044035906207e-27,7.4033669477050855e-30,1.034262869413622e-31,2.4094599533513875e-35,6.8078823938672086e-39,2.5237181536311962e-38,8.2484487488437375e-33,2.3962999909038063e-40,7.6193710968990461e-17,2.8660797413456668e-23,1.6986980232899655e-25,1.4912077861381675e-27,1.1059215828140189e-28,8.8280539309979547e-27,7.0370000134038565e-33,3.9597081480374695e-33,3.0061565122713746e-31,2.5284437117487193e-36,2.6647879775764068e-32,9.9707210601219472e-37,2.6260934434150705e-39,7.0302931778706118e-36,9.1245042906450309e-37,9.1224272918788385e-37,4.5382523268191273e-41,6.6191016576741e-29,5.6383915045260225e-33,1.3561558364211697e-35,9.468114547048756e-38,1.7629545239943297e-38,2.9841392159746263e-42,1.3870871656165353e-42,1.352897115524866e-47,1.5032396325044019e-34,6.416703100016763e-35,1.6231735335119339e-40,4.2282358115990932e-49,1.8561442254021541e-52,9.8210871199943481e-53
7.2074035660222015e-12,0.6757868483330488,2.5122946089897985e-15,1.5437000019954441e-21,1.5144094294270689e-21,3.6346462211815641e-33,5.0067797626276914e-26,0.0,0.0,6.7012689987695516e-14,8.7401822865641376e-23,154.0,0.0,0.99999973164162148,1.0,18.999999998671711,3.9716632755910519e-08,1.1282135412149112e-09,1.0826997222600644e-07,1.0893312186392441e-07,4.5860472209328988e-09,9.9564761697612579e-10,7.2165212045075904e-14,3.3250826534361822e-10,4.3956260286689526e-09,2.7949422233369774e-17,4.3203423566467317e-13,7.3891562186245223e-14,2.6659978171399095e-16,2.6642556605753192e-16,1.1693197902084505e-19,7.8885048993428525e-17,5.7283677360692335e-20,3.062886374053966e-14,2.7087707042588251e-36,2.6098873878709194e-36,2.6098876632015922e-36,2.0020145438321734e-18,8.0824768743418087e-22,5.8731538106241165e-18,9.5735295759361111e-22,5.6148737639738986e-24,2.3642448675931728e-23,1.0739877596005892e-26,8.9001320202606275e-30,1.2433982457741387e-31,3.0033479242505208e-35,8.4949219932400206e-39,3.0349809712338487e-38,9.9164944770932672e-33,2.9869838430813966e-40,8.2301402926916948e-17,3.0719736691318142e-23,1.8849317333394387e-25,1.6121634543639521e-27,1.1862614810141726e-28,9.8019590492236439e-27,7.8085077818688793e-33,4.3938357316958393e-33,3.4566147243946699e-31,2.9092778237577101e-36,3.0640877039728658e-32,1.1468091578429275e-36,3.0196751549087614e-39,8.1073053533929084e-36,1.086511737901776e-36,1.0862556188849843e-36,5.596212859217741e-41,7.7400657888855716e-29,6.5860129290225045e-33,1.6425895662731289e-35,1.1891422176040078e-37,2.2104821890958214e-38,3.7776651933820304e-42,1.806035530633011e-42,1.8257456147990571e-47,1.7191323582576393e-34,7.6207256406486527e-35,2.0015688819944233e-40,5.7061196091048496e-49,2.5958729734774808e-52,1.3735574011558514e-52
7.453975577398576e-12,0.6757868483327223,2.5984116603566338e-15,1.6522586523486089e-21,1.6198701531952705e-21,4.1423433450864506e-33,5.5385979317875995e-26,0.0,0.0,7.1463273835559152e-14,9.6422206495821289e-23,154.0,0.0,0.99999972246171809,1.0,18.999999998587128,4.1075373153117099e-08,1.1282458018432014e-09,1.1193927193247459e-07,1.1265539403629807e-07,4.7621735361647456e-09,1.0644221533431098e-09,7.4631203822734717e-14,3.4831329252854812e-10,4.5644392566231539e-09,2.9880095185718201e-17,4.6208136556121073e-13,7.9007661555389765e-14,2.9483504115445611e-16,2.946410715985999e-16,1.2976273428667993e-19,8.496832416317164e-17,6.4206821479508853e-20,3.2759063438667774e-14,3.4264343678200343e-36,3.3013534915030193e-36,3.3013538517114939e-36,2.2158930579750387e-18,8.9392017341249544e-22,6.1523242734035587e-18,1.0030653857815172e-21,6.0321129232580148e-24,2.6320142754576451e-23,1.2385892342508973e-26,1.0630557397815442e-29,1.4851899193160093e-31,3.7149218804484899e-35,1.0518749878977374e-38,3.6262212353190344e-38,1.1845039141289452e-32,3.6953454553964169e-40,8.8648093273155616e-17,3.2849613662282362e-23,2.0842503454191292e-25,1.7379084344292693e-27,1.269439481999513e-28,1.0844852858985166e-26,8.6342234759587821e-33,4.8584662253134557e-33,3.9558575870428423e-31,3.3315631809849545e-36,3.506630692465718e-32,1.3127973447030127e-36,3.4558892576965731e-39,9.3035314386775015e-36,1.2861670015552154e-36,1.2858534039304833e-36,6.8521231919404606e-41,9.0007114929919287e-29,7.6502783532725352e-33,1.9760802011065516e-35,1.481612793864843e-37,2.7495611110897203e-38,4.7418499970708539e-42,2.330010433200434e-42,2.4384050015259153e-47,1.9562535087370403e-34,8.9941231355678948e-35,2.4507639281213884e-40,7.621011693147476e-49,3.5886254225896733e-52,1.8989216804488431e-52
7.70054758877495e-12,0.6757868483323868,2.6845398920328189e-15,1.7645818017371198e-21,1.7288851596447625e-21,4.7014053137926805e-33,6.1068148117693518e-26,0.0,0.0,7.6056238720104043e-14,1.0605095910039234e-22,154.0,0.0,0.99999971328181425,1.0,18.999999998500201,4.2434113370047473e-08,1.1282694020796966e-09,1.1560630958745244e-07,1.163775920241103e-07,4.9383041685436195e-09,1.135458430281937e-09,7.7097146448011e-14,3.6419236413472079e-10,4.7332566227849845e-09,3.1874262832180961e-17,4.931379559320694e-13,8.4293220956776122e-14,3.249914916098041e-16,3.247763153686061e-16,1.4349816938532913e-19,9.1280677721657381e-17,7.1678071708571964e-20,3.4960831202714072e-14,4.3011486836612203e-36,4.1441374697470583e-36,4.1441379368898054e-36,2.4445754080006539e-18,9.8543294742947431e-22,6.4328026530705027e-18,1.0490063821959057e-21,6.4641958409659808e-24,2.9193078000286449e-23,1.4214783101141957e-26,1.2621068807117571e-29,1.7633326753592191e-31,4.5622036330243575e-35,1.293150544825007e-38,4.3065036542452482e-38,1.4063562630546718e-32,4.5396236547320469e-40,9.523377704152879e-17,3.5050384505540786e-23,2.2970912912970883e-25,1.8684401354345925e-27,1.3554578152707672e-28,1.1959079903215434e-26,9.5159593232382916e-33,5.354619376262563e-33,4.5072800302492308e-31,3.7981984461264908e-36,3.9954261365334144e-32,1.4961699063314568e-36,3.9377030004536678e-39,1.0627448392943562e-35,1.5141381807472612e-36,1.5137567374951912e-36,8.3345533891589865e-41,1.0412558595403421e-28,8.8405856067950107e-33,2.362283185073506e-35,1.8322968423579067e-37,3.3946873826128948e-38,5.9052768248443829e-42,2.9803112182582637e-42,3.2252110699897062e-47,2.2157702642308062e-34,1.0553212036863629e-34,2.980977181779527e-40,1.0080245735068956e-48,4.9076771025982693e-52,2.5969911329820673e-52
7.947119600151324e-12,0.675786848332042,2.7706793037307134e-15,1.8806767029464167e-21,1.8414549122405324e-21,5.3151812327411078e-33,6.7126368814178529e-26,0.0,0.0,8.0791550084578638e-14,1.1630904931808035e-22,154.0,0.0,0.99999970410190986,1.0,18.999999998410956,4.3792853406701668e-08,1.1282866622123147e-09,1.19271088493524e-07,1.200997231516203e-07,5.1144379608799952e-09,1.2087531453472006e-09,7.9563044773728671e-14,3.8013815589978638e-10,4.9020770180136069e-09,3.3931832461965503e-17,5.2520398765105316e-13,8.9748071984923028e-14,3.571317004869516e-16,3.5689381274804747e-16,1.5816883007999683e-19,9.7822103435353419e-17,7.9718908704273027e-20,3.7234165800332941e-14,5.3605358211971572e-36,5.1648532546978188e-36,5.1648538555691795e-36,2.688568387913552e-18,1.0829774271208812e-21,6.7144595742276848e-18,1.0951549153246253e-21,6.911101930514104e-24,3.2268067351668642e-23,1.6239632376612706e-26,1.490001453092105e-29,2.0817903309468608e-31,5.565215904948698e-35,1.579122091109242e-38,5.0855541116706499e-38,1.6603692349114582e-32,5.5401249288007259e-40,1.0205844740388979e-16,3.7322005615513181e-23,2.5238913640769878e-25,2.003755882490574e-27,1.444318716176539e-28,1.314698323394877e-26,1.0455524905359256e-32,5.88331344304992e-33,5.1143903946765258e-31,4.3121795756192174e-36,4.5335837444453878e-32,1.6980980126642317e-36,4.4681827639202906e-39,1.2087822473171264e-35,1.7733333742405019e-36,1.7728722742002739e-36,1.0075058008196221e-40,1.1987616005621089e-28,1.0166706358957721e-32,2.8072971386494797e-35,2.2502193481537684e-37,4.1620184751047438e-38,7.3000358825522627e-42,3.7816007957526168e-42,4.2273251417480203e-47,2.498863390470366e-34,1.2315187075219358e-34,3.603494601453822e-40,1.321249474240913e-48,6.643941719260723e-52,3.5158948459944306e-52
8.193691611527699e-12,0.6757868483316885,2.8568298951851618e-15,2.0005505988340985e-21,1.9575798749084479e-21,5.9871258139009985e-33,7.3572707772200622e-26,0.0,0.0,8.5669173554412826e-14,1.2721755113708013e-22,154.0,0.0,0.99999969492200524,1.0,18.999999998319392,4.5151593263079724e-08,1.1282992821489052e-09,1.2293361194845119e-07,1.2382179401859161e-07,5.2905740653844534e-09,1.2843030009153082e-09,8.2028903172683186e-14,3.9614406805736186e-10,5.0708996297214272e-09,3.605271149964389e-17,5.5827944347834518e-13,9.5372046450936167e-14,3.9131817302386123e-16,3.9105601699057036e-16,1.7380523176733593e-19,1.0459259378376992e-16,8.8350801386107675e-20,3.9579066133101703e-14,6.6359676084125523e-36,6.3937275803230466e-36,6.3937283472737769e-36,2.9483798484328361e-18,1.1867449281074435e-21,6.9971784589377165e-18,1.1414920340332441e-21,7.3728106373509643e-24,3.5551913823370045e-23,1.84739699971509e-26,1.7497732088442885e-29,2.4448050896483527e-31,6.7461253558290852e-35,1.9162257311048463e-38,5.9737826964853189e-38,1.949927799342812e-32,6.7193761522680146e-40,1.0912209618940839e-16,3.9664433586813251e-23,2.7650867200403291e-25,2.1438529403418612e-27,1.5360244253398902e-28,1.4410904419278405e-26,1.1454727165692968e-32,6.4455651996115552e-33,5.7808103596311306e-31,4.8765997578500107e-36,5.1243136748498643e-32,1.9197907395218994e-36,5.0504939973742831e-39,1.369370904822556e-35,2.0668529322320604e-36,2.0662987743331354e-36,1.2108376650276749e-40,1.3738383703867542e-28,1.1638785781281546e-32,3.3176807196495652e-35,2.7454296857369854e-37,5.0694939434040314e-38,8.9620053770450921e-42,4.7622944328468763e-42,5.4937908911379728e-47,2.8067265118520975e-34,1.429813115193458e-34,4.3307413242122849e-40,1.7171075751100969e-48,8.9094094062748825e-52,4.7149226465361325e-52
8.440263622904073e-12,0.6757868483313261,2.9429916661512646e-15,2.1242107223452827e-21,2.0772605120371244e-21,6.7207993705462732e-33,8.0419232934615935e-26,0.0,0.0,9.068907492391256e-14,1.3879764381726743e-22,154.0,0.0,0.99999968574209974,1.0,18.999999998225523,4.6510332939181626e-08,1.1283085097591537e-09,1.2659388324518099e-07,1.2754381057200372e-07,5.4667118597110808e-09,1.3621047041774395e-09,8.4494725585156032e-14,4.1220415362537599e-10,5.2397238614034968e-09,3.823680750495512e-17,5.9236430787379197e-13,1.0116497638220283e-13,4.2761335236949253e-16,4.2732531930458168e-16,1.9043785951755081e-19,1.1159214030882363e-16,9.7595205236506014e-20,4.1995531223349703e-14,8.1629334954458798e-36,7.8649545175405194e-36,7.864955489405533e-36,3.2245186935364673e-18,1.2969266643934084e-21,7.2808542600120523e-18,1.1880006616467327e-21,7.8493014394969041e-24,3.90514105216566e-23,2.0931772392435764e-26,2.0446614790328011e-29,2.8569068804276066e-31,8.1293904928899551e-35,2.3115756976827302e-38,6.9823066935145331e-38,2.2786466209004105e-32,8.1022827889835269e-40,1.1642471424907131e-16,4.2077625200702932e-23,3.0211128803964382e-25,2.2887285308251696e-27,1.6305771881368113e-28,1.5753183549834054e-26,1.2515370416580395e-32,7.0423899393925213e-33,6.5102748714034877e-31,5.494649351647356e-36,5.7709264726510346e-32,2.162495044406902e-36,5.6879011553890915e-39,1.5454452413851941e-35,2.39799556583525e-36,2.3973332038541167e-36,1.4472640988740232e-40,1.5677854684548141e-28,1.3267342176113343e-32,3.9004694365628144e-35,3.3290774023941614e-37,6.1369598847605346e-38,1.0931143473584205e-41,5.9549778472543563e-42,7.0827109526633684e-47,3.1405654362352338e-34,1.6521024705047855e-34,5.1763557124535131e-40,2.2137629193954915e-48,1.1841107205211908e-51,6.2666231103029733e-52
8.686835634280447e-12,0.6757868483309546,3.0291646164023739e-15,2.2516642965278548e-21,2.2004972884796985e-21,7.5198678121300303e-33,8.7678013823839843e-26,0.0,0.0,9.5851220144276763e-14,1.5107061181110678e-22,154.0,0.0,0.9999996765621938,1.0,18.999999998129358,4.7869072435007435e-08,1.1283152581098206e-09,1.302519056718525e-07,1.3126577817059976e-07,5.6428508884891102e-09,1.4421549671325141e-09,8.6960515561681641e-14,4.283130538584936e-10,5.4085492765969132e-09,4.048402817260769e-17,6.2745856682883891e-13,1.0712669402208686e-13,4.6607961966364001e-16,4.6576404893442992e-16,2.0809716811426203e-19,1.1882073385813917e-16,1.0747356091750677e-19,4.4483560202302861e-14,9.9814316503373217e-36,9.6170722974741982e-36,9.6170735206200627e-36,3.5174948770149287e-18,1.41371374873057e-21,7.5653923208459148e-18,1.2346654106025852e-21,8.3405538477086531e-24,4.2773340660341592e-23,2.3627461872666445e-26,2.3781178168068744e-29,3.3229226805686112e-31,9.7419144692048228e-35,2.7730112510065132e-38,8.1229735349743374e-38,2.6503775127124492e-32,9.7162925672449285e-40,1.2396629170952454e-16,4.4561537412893862e-23,3.2924047329488523e-25,2.4383798456514375e-27,1.7279792542350348e-28,1.7176159244823424e-26,1.3639256346236067e-32,7.6748014792317457e-33,7.3066320719134816e-31,6.1696158250371748e-36,6.4768330051569962e-32,2.4274957424034444e-36,6.3837676348589078e-39,1.7379685608487089e-35,2.7702644526576907e-36,2.7694768302028394e-36,1.7209588282629786e-40,1.7819516863285247e-28,1.5063266577601605e-32,4.5631924128427015e-35,4.0134907188326998e-37,7.3862970974905204e-38,1.3251791207204898e-41,7.3968557078570099e-42,9.0625522536645377e-47,3.5015975271558197e-34,1.9003754584828949e-34,6.1552657202469764e-40,2.8326200937616093e-48,1.560564012700748e-51,8.2592092977067518e-52
8.933407645656821e-12,0.6757868483305743,3.1153487457282826e-15,2.3829185345476251e-21,2.3272906695555209e-21,8.388102639248873e-33,9.5361121543425257e-26,0.0,0.0,1.0115557531279447e-13,1.6405784468341108e-22,154.0,0.0,0.99999966738228729,1.0,18.999999998030894,4.9227811750557144e-08,1.1283201927837464e-09,1.3390768251180375e-07,1.3498770164303866e-07,5.8189908197746263e-09,1.5244505065801792e-09,8.9426276301577162e-14,4.4446594009571325e-10,5.577375557140696e-09,4.2794281332082667e-17,6.6356220771511924e-13,1.1325703182962447e-13,5.0677929411665797e-16,5.0643447324122407e-16,2.2681358209416588e-19,1.2627836476626411e-16,1.1800729313801624e-19,4.7043152299402755e-14,1.2136383839067022e-35,1.1693363051241841e-35,1.1693364580745239e-35,3.8278193990341937e-18,1.5372971929514739e-21,7.8507073482172003e-18,1.2814724154674904e-21,8.846547405693715e-24,4.6724477576638754e-23,2.657590590883199e-26,2.7538126278290182e-29,3.8479858227099918e-31,1.1613202752211283e-34,3.309145235769536e-38,9.4083837128061758e-38,3.0692168781694166e-32,1.159156460459337e-39,1.3174681816213967e-16,4.711612734255031e-23,3.5793965336869495e-25,2.5928040560427119e-27,1.8282328771781567e-28,1.8682168657685195e-26,1.4828184025342142e-32,8.3438121630725742e-33,8.1738432276389956e-31,6.9048836942438429e-36,7.2455443984791241e-32,2.7161154821726211e-36,7.1415557122718781e-39,1.9479330229824721e-35,3.1873733384993271e-36,3.1864413139283594e-36,2.0364781360017551e-40,2.017735495431115e-28,1.703782233093762e-32,5.3138891009942477e-35,4.8122577338593599e-37,8.8415528686397181e-38,1.597298629628384e-41,9.1302315880987331e-42,1.1513589202272676e-46,3.8910511189879554e-34,2.1767122475463182e-34,7.2837675736729994e-40,3.5987755566629297e-48,2.0404375050769985e-51,1.079930524550786e-51
9.426551668409572e-12,0.6757868483297876,3.2877505408366688e-15,2.6568578054416478e-21,2.5915491092248422e-21,1.0347685378788195e-32,1.1204860980310338e-25,0.0,0.0,1.1219078055881071e-13,1.9226118839371885e-22,154.0,0.0,0.9999996490224724,1.0,18.999999997827146,5.1945289840828387e-08,1.128326396008208e-09,1.4121251254093524e-07,1.424314331698576e-07,6.1712725046747297e-09,1.6957643061134486e-09,9.4357721308912845e-14,4.7688671016301581e-10,5.9150298658408718e-09,4.7603517117106775e-17,7.3879759089763332e-13,1.2602289886034273e-13,5.9512783217079924e-16,5.9471916639592495e-16,2.675392733519941e-19,1.4188069815810201e-16,1.411265012664263e-19,5.237702320248262e-14,1.7662681042726809e-35,1.701793770998813e-35,1.7017940059072112e-35,4.502562670702565e-18,1.8056167055235034e-21,8.4233687145864798e-18,1.3754644913140878e-21,9.9026763119030873e-24,5.5341415802753039e-23,3.329274902992633e-26,3.6477332175178683e-29,5.0973749302754208e-31,1.6264098350063424e-34,4.6441351556251038e-38,1.2467738443165207e-37,4.0658741301995151e-32,1.6261155764495094e-39,1.4802467449079377e-16,5.2437169592095523e-23,4.2022138535389237e-25,2.9159597841773189e-27,2.0373038250157357e-28,2.1952629952648141e-26,1.7408347863977755e-32,9.7956729948775892e-33,1.0137237669483337e-30,8.5703465621444781e-36,8.9859271866264443e-32,3.3696917063605144e-36,8.8572397906558637e-39,2.4242981845646417e-35,4.1720555045285124e-36,4.1707679711318483e-36,2.8132665999778159e-40,2.5599992766093123e-28,2.1569740150858942e-32,7.1140128598389278e-35,6.8140177232881119e-37,1.2477666385227443e-37,2.2838639945970426e-41,1.3669383025623671e-41,1.8219503551306176e-46,4.7601878678248121e-34,2.8223599801299938e-34,1.0062067366657782e-39,5.6949910620072616e-48,3.4121969087821132e-51,1.806084059724857e-51
