Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200)
5.972037240778292e-07,0.9207473693061655,2.9598551160919112e-06,6.4781860025366878e-07,2.6352819238573566e-07,2.3541800517377712e-08,1.0972601007043671e-06,0.0,0.0,0.0021193392759270044,0.0056433533228528602,154.0,0.0,0.56743732367442279,1.0,18.983231548546673,0.022826019868103425,1.5425852987813683e-07,0.015405448563183384,0.050956742502388006,0.078282111072885283,0.001593129364332828,1.0332813437731647e-08,6.7310041102715271e-05,0.12815599298494978,2.0400748811268217e-11,0.052632744948544606,1.2972101222974042e-05,0.052167265030630593,0.031784570059288315,5.9267729615879563e-06,1.0277330503025526e-05,3.6948445518185063e-06,0.023117814731044708,0.00017398143895852922,0.0036876684320963065,0.006324886805859597,0.0073346831749397171
6.067273100867397e-07,0.9207491053567121,2.9651898902141854e-06,6.628946381438017e-07,2.6888586962356921e-07,2.4276946649341253e-08,1.135962995944725e-06,0.0,0.0,0.0021231656034601315,0.0057835448667287693,154.0,0.0,0.56295582213388506,1.0,18.982996501164394,0.022889405133489246,1.5330446419958857e-07,0.015193246384899802,0.050901832524078865,0.079127753445999011,0.0015711648385361696,1.0321531739825718e-08,6.7236551044625936e-05,0.12977323490299542,2.011948303112279e-11,0.053520790416097412,1.2793445117010058e-05,0.052885875887252305,0.03190789287962429,5.9496837317162675e-06,1.0407252224196633e-05,3.7091275319429469e-06,0.023642589487089881,0.0001753975437492109,0.0037715868000736345,0.0065371777543593258,0.00744768395117379
6.162508960956501e-07,0.9207508043565937,2.9699906722355154e-06,6.7798281326974572e-07,2.742613247649489e-07,2.5017186988022526e-08,1.175209569244937e-06,0.0,0.0,0.0021267520888023327,0.0059234079105307232,154.0,0.0,0.5585265318722622,1.0,18.982763762137974,0.022947828474839983,1.5236157768048462e-07,0.014983357053423223,0.050838328183375463,0.079963881417640353,0.0015494402969046508,1.0308509346321278e-08,6.7151721685111758e-05,0.13138048555587165,1.9841290357769914e-11,0.054400813133341067,1.2616734699433504e-05,0.053594574694826508,0.032023563378842018,5.9711679466715371e-06,1.0536370876072731e-05,3.7225211727232138e-06,0.024165573700536697,0.000176731653809738,0.0038537378123245478,0.0067501893472982511,0.0075587180997874993
6.257744821045606e-07,0.9207524674878126,2.9742776170778127e-06,6.9308023651782022e-07,2.7965484476953879e-07,2.5762328443722542e-08,1.2149932150001566e-06,0.0,0.0,0.0021301160157388655,0.0060629125013801485,154.0,0.0,0.5541486290664388,1.0,18.982533317671297,0.023001425062922156,1.5142968670091225e-07,0.014775851263855572,0.050766649537273834,0.08079060500676985,0.0015279630267011138,1.0293831477934918e-08,6.7056108171699411e-05,0.13297786167720202,1.9566264107937136e-11,0.05527276654288301,1.2442029641287103e-05,0.054293471699485701,0.032131973491181687,5.9912987450108798e-06,1.0664695845547849e-05,3.735071070005686e-06,0.024686648410366819,0.00017798727358716456,0.0039340899098939666,0.0069638087357633679,0.00766780412935642
6.35298068113471e-07,0.9207540958874257,2.9780700471877086e-06,7.0818413107202266e-07,2.8506670736718917e-07,2.6512184903352176e-08,1.2553074411449839e-06,0.0,0.0,0.0021332733749627243,0.0062020309126537476,154.0,0.0,0.54982130546280983,1.0,18.98230515267473,0.023050326893691582,1.5050861118753223e-07,0.014570789062623914,0.050687198305682468,0.081608032576857809,0.0015067392140850143,1.0277579630811208e-08,6.6950241389189644e-05,0.13456547808742395,1.9294483498220452e-11,0.056136612906224737,1.2269380635930563e-05,0.054982680221748674,0.032233495720494866,6.0101456366840403e-06,1.0792236365629354e-05,3.7468205575014839e-06,0.025205702564990464,0.00017916781116273633,0.0040126175380618273,0.0071779284183052447,0.0077749620399836707
6.448216541223815e-07,0.920755690648523,2.9813864929669818e-06,7.2329182767236101e-07,2.9049718094239308e-07,2.7266576895366291e-08,1.296145867342465e-06,0.0,0.0,0.0021362389590645859,0.0063407374982176225,154.0,0.0,0.54554376804271321,1.0,18.982079250899471,0.023094662859650044,1.4959817453643963e-07,0.014368220780531899,0.050600358667541652,0.082416270866308566,0.0014857740406814754,1.0259831738430126e-08,6.6834629014359605e-05,0.13614344773060247,1.9026014881695137e-11,0.056992322734500486,1.2098830185539137e-05,0.055662316177983576,0.032328483820413804,6.027774630277669e-06,1.0919001518399694e-05,3.7578107861124201e-06,0.025722632619887883,0.00018027657182780835,0.0040893007473355898,0.0073924460669132939,0.0078802131418464084
6.543452401312919e-07,0.9207572528213465,2.9842447308838437e-06,7.3840076010702431e-07,2.9594652450498452e-07,2.8025331270767132e-08,1.3375022230506611e-06,0.0,0.0,0.0021390264512203979,0.006479008555721151,154.0,0.0,0.54131523869608267,1.0,18.981855595061887,0.023134558819614046,1.4869820353793971e-07,0.014168187893006997,0.050506498025175546,0.083215425018243264,0.0014650717726097599,1.0240662327041114e-08,6.6709756528496032e-05,0.13771188171045201,1.8760912887965962e-11,0.057839874251655404,1.1930413326238527e-05,0.056332497643919725,0.032417273501131841,6.0442483651965062e-06,1.104500023791444e-05,3.7680808063347724e-06,0.026237342152830571,0.00018131675341331627,0.0041641248055313005,0.0076072643478635538,0.0079835798886885977
6.638688261402024e-07,0.920758783414514,2.9866618194128805e-06,7.5350846092590649e-07,3.0141498773349621e-07,2.8788280899882634e-08,1.379370345494486e-06,0.0,0.0,0.0021416485078680782,0.006616822198509076,154.0,0.0,0.53713495390320798,1.0,18.981634166958262,0.023170137666928929,1.4780852830321265e-07,0.013970723812713942,0.050405967737548206,0.084005598609655216,0.0014446358425070924,1.0220142664761662e-08,6.6576088188657543e-05,0.13927088932558535,1.849922147351971e-11,0.05867925288834689,1.1764158296233461e-05,0.056993344457021082,0.032500183153112754,6.0596262469766477e-06,1.1170241313038086e-05,3.7776676526156746e-06,0.026749741496283765,0.0001822914431250702,0.004237079822420344,0.0078222907394589411,0.0080850857252316773
6.733924121491128e-07,0.9207602833963233,2.9886541329487802e-06,7.6861255736339615e-07,3.0690281107835844e-07,2.9555264384544786e-08,1.4217441775677737e-06,0.0,0.0,0.0021441168356700125,0.006754158235709652,154.0,0.0,0.53300216442443915,1.0,18.98141494757073,0.023201519396162697,1.4692898219282908e-07,0.013775854619473393,0.050299103823186621,0.084786893679953054,0.0014244689250597865,1.0198340904496988e-08,6.6434067958686673e-05,0.14082057810400683,1.8240974888935707e-11,0.059510450804907168,1.1600087151092574e-05,0.05764497785469315,0.032577514579268996,6.0739645841541914e-06,1.1294733390219093e-05,3.7866064286791924e-06,0.027259747386538462,0.0001832036156692302,0.0043081603881167507,0.0080374373484196713,0.0081847549475137556
6.829159981580233e-07,0.9207617536961148,2.9902373938317035e-06,7.8371076745871164e-07,3.1241022591345277e-07,3.0326125785228718e-08,1.4646177656876733e-06,0.0,0.0,0.0021464422630615133,0.0068909980600575706,154.0,0.0,0.52891613499766466,1.0,18.981197917164945,0.023228821168314855,1.4605940174707919e-07,0.013583599732204563,0.050186227633610241,0.085559410758906926,0.0014045730065307702,1.0175322220852951e-08,6.6284120401092001e-05,0.14236105383687017,1.7986198569217543e-11,0.060333466441750305,1.1438216330166452e-05,0.05828752014544368,0.032649553728224923,6.0873167253131088e-06,1.1418484976205696e-05,3.7949303929641861e-06,0.027767282629077471,0.00018405613248376643,0.0043773652261142352,0.0082526207264522304,0.0082826125752068942
6.924395841669337e-07,0.9207631952056724,2.9914267026087354e-06,7.9880089636278712e-07,3.1793745472653444e-07,3.1100714362648226e-08,1.5079852576197213e-06,0.0,0.0,0.0021486348066893464,0.0070273245430156027,154.0,0.0,0.52487614404335803,1.0,18.980983055380086,0.023252157374575259,1.4519962661806461e-07,0.013393972527278695,0.050067646498157821,0.086323248894012883,0.0013849494487381212,1.0151148941224431e-08,6.6126651530988405e-05,0.14389242061151913,1.773490995306744e-11,0.061148304095688943,1.1278557177836124e-05,0.058921094410339971,0.03271657142251265,6.0997331951661045e-06,1.1541504440704011e-05,3.8026710434593321e-06,0.028272275779648064,0.00018485174190774903,0.0044446968616068143,0.0084677616882797742,0.008378684235021262
7.019631701758442e-07,0.9207646087806476,2.9922365666437126e-06,8.1388083282148938e-07,3.2348471134072009e-07,3.1878884333250521e-08,1.551840900288582e-06,0.0,0.0,0.0021507037330441387,0.0071631219367697353,154.0,0.0,0.52088148337699747,1.0,18.980770341311672,0.023271639698665712,1.4434949950350971e-07,0.013206980907305758,0.049943654341132591,0.08707850567728985,0.0013655990479014386,1.0125880671247588e-08,6.5962049633321937e-05,0.14541478084382853,1.7487119236440867e-11,0.061954973520722878,1.1121116422982223e-05,0.059545824232346348,0.032778824076754011,6.1112618287471519e-06,1.1663800018979855e-05,3.8098582013609525e-06,0.028774660840494438,0.00018559308013204904,0.0045101613054706752,0.0086827851321783847,0.0084729960543705168
7.114867561847546e-07,0.9207659952419908,2.9926809271800742e-06,8.289485458256094e-07,3.2905220116023835e-07,3.2660494638024214e-08,1.5961790375870255e-06,0.0,0.0,0.0021526576155839736,0.007298375782687049,154.0,0.0,0.5169314579286447,1.0,18.980559753587713,0.023287377177795988,1.4350886608224066e-07,0.013022627824074307,0.049814532272205149,0.087825277271522784,0.0013465220887414766,1.0099574414807887e-08,6.57906860446301e-05,0.14692823530986338,1.7242830065317098e-11,0.062753489551946026,1.0965896619809961e-05,0.060161833451321159,0.032836554401844895,6.1219479029739457e-06,1.1785379814405673e-05,3.8165200930912447e-06,0.029274376971191986,0.00018628267279384734,0.0045737677540809022,0.0088976198638653376,0.0085655745645288744
7.210103421936651e-07,0.9207673553773679,2.9927731849555541e-06,8.4400208141855214e-07,3.3464012143437988e-07,3.3445408724022465e-08,1.640994108193963e-06,0.0,0.0,0.0021545043876363881,0.0074330728258413343,154.0,0.0,0.5130253854694703,1.0,18.980351270438746,0.023299476262265608,1.4267757495128279e-07,0.012840911759123306,0.049680549151026869,0.088563658435965587,0.0013277183941935126,1.0072284688798738e-08,6.5612915900606207e-05,0.1484328831768722,1.7002040172301525e-11,0.063543871751283343,1.0812896552962024e-05,0.060769245942605576,0.032889992091899994,6.1318342649769874e-06,1.190625180095389e-05,3.8226834303007747e-06,0.029771368213518959,0.00018692293709832923,0.0046355283049799145,0.0091121984244269,0.0086564466125567188
7.305339282025755e-07,0.9207686899425688,2.9925262244606334e-06,8.590395596531419e-07,3.4024866153445154e-07,3.4233494338000356e-08,1.6862806434105984e-06,0.0,0.0,0.0021562513913553076,0.00756720093522752,154.0,0.0,0.50916259634500893,1.0,18.980144869761986,0.023308040873742081,1.4185547756452462e-07,0.012661827165195079,0.049541962127011445,0.089293742551516828,0.0013091873710710253,1.0044063632825891e-08,6.542907885073936e-05,0.14992882203363161,1.676474196136998e-11,0.06432614407383179,1.066211160965799e-05,0.06136818541728032,0.032939354491367354,6.1409614567131121e-06,1.2026423825638027e-05,3.8283734875546538e-06,0.030265583229800268,0.00018751618436593464,0.0046954576882826116,0.0093264569228357925,0.0087456392813168617
7.40057514211486e-07,0.9207699996628876,2.9919524369250482e-06,8.7405917168947374e-07,3.4587800323946863e-07,3.5024623331564112e-08,1.7320332650220438e-06,0.0,0.0,0.0021579054229984977,0.007700749029303032,154.0,0.0,0.50534243321493577,1.0,18.979940529180297,0.023313172462245887,1.4104242817290022e-07,0.012485364871579916,0.049399017155238388,0.090015621645381294,0.0012909280519916078,1.0014961114052697e-08,6.5239499741300794e-05,0.15141614792015784,1.6530923044749107e-11,0.065100334553645625,1.0513534121397595e-05,0.061958775242316348,0.032984847240339996,6.149367835496874e-06,1.2145903610902933e-05,3.8336141774738447e-06,0.030756975054160918,0.00018806462291400748,0.0047535730135859246,0.0095403348734817428,0.0088331798169505229
7.495811002203964e-07,0.9207712852344726,2.9910637421100783e-06,8.890591770262536e-07,3.5152832102705166e-07,3.5818671477236232e-08,1.7782466831902555e-06,0.0,0.0,0.0021594727747792442,0.0078337070065120206,154.0,0.0,0.50156425079915423,1.0,18.979738226096146,0.023314970061871231,1.402382837660389e-07,0.012311512456131551,0.04925194948942118,0.090729386415229527,0.0012729391338529637,9.9850248273781953e-09,6.5044489267927248e-05,0.15289495535680023,1.6300566735619123e-11,0.065866475007873043,1.0367153677570384e-05,0.062541138278989966,0.033026664896637657,6.1570896901846798e-06,1.2264698756965223e-05,3.8384281231663336e-06,0.031245500856134884,0.00018857036119303497,0.0048098935320511002,0.0097537750390253308,0.0089190955632276782
7.591046862293069e-07,0.9207725473256426,2.9898716089790793e-06,9.0403790085851542e-07,3.5719978236652285e-07,3.6615518294851944e-08,1.8249156943830358e-06,0.0,0.0,0.0021609592735328887,0.0079660656804667641,154.0,0.0,0.49782741562998961,1.0,18.979537937740915,0.02331353034527095,1.3944290401533501e-07,0.012140254586525423,0.04910098415286817,0.091435126252867233,0.0012552190131253978,9.9543003911374421e-09,6.484434459903536e-05,0.15436533737273186,1.6073652500050249e-11,0.066624600758211514,1.0222957413139511e-05,0.063115396738060339,0.033064991533678714,6.1641613528300048e-06,1.2382816744105239e-05,3.8428367278348956e-06,0.03173112171608504,0.00018903541111014378,0.0048644404132499614,0.0099667232787903712,0.0090034139022283095
7.686282722382173e-07,0.9207737865781592,2.9883870753139708e-06,9.1899373155501805e-07,3.6289254801164561e-07,3.7415046887719158e-08,1.8720351793428926e-06,0.0,0.0,0.0021623703164254699,0.0080978167194784879,154.0,0.0,0.49413130581029791,1.0,18.979339641220118,0.023308947676933409,1.3865615121839195e-07,0.011971573333145925,0.048946336388345245,0.092132929267426222,0.0012377658182079671,9.9228314385095834e-09,6.4639349971274903e-05,0.15582738553385184,1.585015637133799e-11,0.067374750368705938,1.0080930272410991e-05,0.063681672050320659,0.033100001313525799,6.170615305695767e-06,1.2500264934911643e-05,3.8468602414904588e-06,0.032213802411902595,0.00018946169148298085,0.0049172365363087849,0.010179128402832062,0.0090861622008489157
7.781518582471278e-07,0.9207750036084599,2.9866207663406102e-06,9.3392511824900759e-07,3.6860677229090659e-07,3.8217143787993308e-08,1.919600101098698e-06,0.0,0.0,0.0021637109039185512,0.0082289525901474096,154.0,0.0,0.49047531077729328,1.0,18.979143313554552,0.023301314165278548,1.3787789024479481e-07,0.01180544845581467,0.048788212087729155,0.092822882308088134,0.0012205774390773507,9.8906597048145929e-09,6.4429777258200228e-05,0.1572811899701132,1.5630051329670451e-11,0.068116965398965307,9.9410552507527765e-06,0.064240084751239823,0.033131859034798532,6.1764822835676132e-06,1.2617050576479807e-05,3.8505178247359591e-06,0.032693511216468407,0.00018985103157490035,0.0049683062948394007,0.01039094203175219,0.0091673677626647378
7.876754442560382e-07,0.9207761990088431,2.9845829124213464e-06,9.4883056853640855e-07,3.7434260339365726e-07,3.9021698810738227e-08,1.967605503022317e-06,0.0,0.0,0.002164985670191515,0.0083594665047389462,154.0,0.0,0.48685883107191169,1.0,18.978948931717859,0.023290719713599382,1.3710798848316675e-07,0.011641857666405134,0.048626808202315665,0.093505070986351635,0.0012036515544412876,9.8578251108750314e-09,6.4215886513308191e-05,0.15872683940228893,1.5413307649840522e-11,0.068851290171926358,9.8033136159877367e-06,0.064790754378512547,0.033160720655413992,6.1817913713616534e-06,1.2733180802565006e-05,3.8538276096167026e-06,0.033170219705374086,0.00019020517466939861,0.0050176754151134819,0.010602118462275888,0.0092470577847125757
7.971990302649487e-07,0.920777373348611,2.9822833658689854e-06,9.6370864627586021e-07,3.8010018365076715e-07,3.9828604916166279e-08,2.0160465069317237e-06,0.0,0.0,0.0021661989112100465,0.0084893523720896372,154.0,0.0,0.48328127811353644,1.0,18.978756472670749,0.023277252069875083,1.3634631578947036e-07,0.011480776869233022,0.0484623131346218,0.094179579697853663,0.0011869856565922179,9.8243658426137594e-09,6.3997926488556112e-05,0.16016442116819102,1.5199893219508079e-11,0.069577771555340256,9.667685111053029e-06,0.065333799381428803,0.033186733790338666,6.1865700970618474e-06,1.2848662635691529e-05,3.8568067575591323e-06,0.033643902574417281,0.00019052578164884592,0.0050653707869122095,0.010812614538556692,0.0093252593187916431
8.067226162738591e-07,0.9207785271751621,2.9797316169328534e-06,9.7855796948534219e-07,3.8587964980870329e-07,4.0637758079573212e-08,2.064918311241636e-06,0.0,0.0,0.0021673546106172332,0.0086186047518024885,154.0,0.0,0.47974207397991381,1.0,18.978565913392096,0.023260996875480479,1.3559274443651151e-07,0.01132218038096844,0.048294907112493825,0.094846491643754971,0.0011705770741419319,9.7903184270529511e-09,6.3776135129437229e-05,0.16159402124835315,1.4989773830327546e-11,0.070296458756206548,9.5341481393975627e-06,0.065869337041060919,0.03321003818471524,6.1908445200555355e-06,1.2963502989218743e-05,3.8594715144407424e-06,0.034114537466403208,0.00019081443454890338,0.0051114203064692686,0.011022389529137415,0.0094019992369100414
