Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953)
2.3269466438225493e-09,0.5585237334617904,2.2709414024845848e-10,1.6389328427873708e-13,3.2494727539022668e-13,3.3625064732036896e-19,3.5846742707254254e-15,0.0,0.0,1.7663864003127041e-07,1.0712373064364123e-11,154.0,0.0,0.99910075385753927,1.0,18.999924119597519,8.1329788341540587e-05,4.0066344762285322e-08,0.00025799709654024719,0.00033222455788638422,6.6117348362647584e-05,7.4718521550111338e-05,1.4853945112165595e-10,9.7878424758650698e-07,8.3966458239368666e-05,1.2389690814874008e-12,1.2732042367315678e-06,1.0116062826271734e-07,3.9305935560726247e-07,3.9281169820589582e-07,1.5019294613526821e-10,2.2294715146106419e-09,9.7447594776631881e-11,9.7666281063616922e-08,2.8758929188111556e-15,2.7765652753168789e-15,2.7777691799779225e-15,6.0495100420813245e-09,1.4179174022194924e-12,1.0763174673794251e-14,6.6546513510441164e-17,9.0769148656621671e-17,2.1211335185060983e-13,3.9771624536987869e-14,5.3823144145948234e-15,6.0551221541565904e-16
2.419219257704234e-09,0.5585237237348437,2.4058724623317872e-10,1.7922252809225994e-13,3.7136967064486174e-13,3.9947787778183549e-19,4.2301249036914053e-15,0.0,0.0,1.9088817064677405e-07,1.2500020524264583e-11,154.0,0.0,0.99906508050392717,1.0,18.999921022516972,8.4548560390903296e-05,4.006506434266241e-08,0.00026811073139480172,0.00034538183265289283,6.873845256167751e-05,7.7761788452332506e-05,1.5442211983594401e-10,1.0175694886274321e-06,8.7295480770972983e-05,1.2894319870931627e-12,1.376104850064955e-06,1.0564474310491875e-07,4.2817115219614186e-07,4.2790136513079167e-07,1.636106781613496e-10,2.3741165725768391e-09,1.0615553149555527e-10,1.0576438200750768e-07,3.5555241967425881e-15,3.4353848927324001e-15,3.4369375622494355e-15,6.7984841150549282e-09,1.5481701222479593e-12,1.1189675538239255e-14,7.1524214998098002e-17,1.0125995890693031e-16,2.4310740293196468e-13,4.7070543379282151e-14,6.4485724134034435e-15,7.3811144788258611e-16
2.511491871585919e-09,0.5585237140146636,2.5440554000818727e-10,1.9537527471446716e-13,4.2268951531738606e-13,4.7168695782945242e-19,4.9663494096707248e-15,0.0,0.0,2.056894037660879e-07,1.4502461278965132e-11,154.0,0.0,0.9990294060517404,1.0,18.999917925481864,8.7766854229725339e-05,4.0063783872894075e-08,0.00027822220089535206,0.00035853780882930103,7.1359450269556035e-05,8.0804401583266946e-05,1.6030420622902516e-10,1.0563508904584904e-06,9.0624394544844703e-05,1.3398840519807884e-12,1.4829975902394151e-06,1.1012808577790782e-07,4.6480546161956933e-07,4.64512584582386e-07,1.7761027174994929e-10,2.5211507239278486e-09,1.1524118749831494e-10,1.1420051906169168e-07,4.3583267578966702e-15,4.2143292671059038e-15,4.2163115240483496e-15,7.6067443124323073e-09,1.6844805578854746e-12,1.1616134184915789e-14,7.6689000790579675e-17,1.1255401389376915e-16,2.7735650976210144e-13,5.5401396417340258e-14,7.6784054144643975e-15,8.9380795174074011e-16
2.6037644854676037e-09,0.5585237043012447,2.6854717281017943e-10,2.1236736522067153e-13,4.7924847290350734e-13,5.5377536378569953e-19,5.8027855104155496e-15,0.0,0.0,2.2104223170187473e-07,1.6736225762928461e-11,154.0,0.0,0.99899373050373852,1.0,18.999914828490798,9.0984669908385202e-05,4.0062503353090769e-08,0.00028833150257925834,0.00037169248385024792,7.3980341483928001e-05,8.3846360202948872e-05,1.6618570915398398e-10,1.0951284455178849e-06,9.3953199690655328e-05,1.3903252638802978e-12,1.5938817800740973e-06,1.1461060196845732e-07,5.0296201172125325e-07,5.0264508448105439e-07,1.9219162261214307e-10,2.670440428565705e-09,1.247044951126564e-10,1.2297642178951027e-07,5.3003368207071636e-15,5.1291965348241862e-15,5.1317036078686283e-15,8.4765361942764212e-09,1.8268803235989182e-12,1.204255053067076e-14,8.2041826865634312e-17,1.2468200460051884e-16,3.1507026851633111e-13,6.4868550062362245e-14,9.0899469598183323e-15,1.0756510487837599e-15
2.6960370993492885e-09,0.5585236945945814,2.830103058654462e-10,2.3021455036491957e-13,5.4139992505934572e-13,6.4669552916427412e-19,6.7495208647548448e-15,0.0,0.0,2.3694654596456676e-07,1.9218453996207398e-11,154.0,0.0,0.99895805386268066,1.0,18.999911731542358,9.4202007477264634e-05,4.0061222783363137e-08,0.00029843863398556532,0.00038484585515123236,7.6601126202445664e-05,8.6887663571921949e-05,1.7206662746428847e-10,1.1339021462463483e-06,9.7281896330638908e-05,1.4407556105301591e-12,1.7087567416374054e-06,1.1909225267337243e-07,5.4264051470307081e-07,5.4229857710723575e-07,2.0735462047438241e-10,2.8218595922151314e-09,1.345453827736163e-10,1.3209381928933899e-07,6.3989158354727866e-15,6.1971171327008362e-15,6.2002605103138493e-15,9.4101041301024157e-09,1.9754009834830857e-12,1.2468924492378883e-14,8.7583648943215523e-17,1.3767461980815525e-16,3.564628161248733e-13,7.5582765814481421e-14,1.0702574613008703e-14,1.2869674664009512e-15
2.7883097132309733e-09,0.5585236848946677,2.9779311036951178e-10,2.4893249106869733e-13,6.0950894334874409e-13,7.5145624251983128e-19,7.817315226905334e-15,0.0,0.0,2.5340223726301955e-07,2.19668952278216e-11,154.0,0.0,0.99892237613132573,1.0,18.99990863463514,9.741886698674861e-05,4.0059942163821629e-08,0.00030854359265504759,0.00039799792016861581,7.9221804422768312e-05,8.9928310951206187e-05,1.7794696001379194e-10,1.1726719850871526e-06,0.00010061048458000792,1.4911750796767381e-12,1.8276217962474147e-06,1.2357300967507266e-07,5.8384067163835438e-07,5.834727636115529e-07,2.2309915080433199e-10,2.9752891508409161e-09,1.4476377614615158e-10,1.4155444019303646e-07,7.6728007346347955e-15,7.4366075838175563e-15,7.4405170209119068e-15,1.0409691296995641e-08,2.1300740641265739e-12,1.2895255986942804e-14,9.3315422484625302e-17,1.5156254554704474e-16,4.0175265734330497e-13,8.7661323756142032e-14,1.253693927766101e-14,1.5313748443118723e-15
2.880582327112658e-09,0.5585236752014977,3.1289376745513654e-10,2.6853675890858578e-13,6.8395226101404861e-13,8.6912403074562796e-19,9.0176225694525663e-15,0.0,0.0,2.704091955051193e-07,2.4999907577248338e-11,154.0,0.0,0.99888669731243185,1.0,18.999905537767749,0.00010063524848722529,4.0058661494576744e-08,0.00031864637613019563,0.00041114867633962397,8.1842376142562606e-05,9.2968301602324084e-05,1.8382670565673323e-10,1.2114379544861114e-06,0.00010393896454734512,1.5415836590747334e-12,1.9504762644722874e-06,1.2805285254734007e-07,6.2656217545886472e-07,6.2616733699958742e-07,2.3942509595301726e-10,3.1306166787566832e-09,1.5535959886808845e-10,1.5136001266439781e-07,9.1421538904525188e-15,8.8676242375882467e-15,8.8724499212916099e-15,1.1477539677731134e-08,2.2909310628888908e-12,1.3321544931293109e-14,9.9238102691658781e-17,1.6637646456831207e-16,4.5116249828591885e-13,1.0122814082418488e-13,1.4614993285657847e-14,1.8127952194776363e-15
2.972854940994343e-09,0.5585236655150659,3.2831046815402766e-10,2.8904283660214136e-13,7.6511824476943818e-13,1.0008245280753948e-18,1.0362613171303024e-14,0.0,0.0,2.8796730979836453e-07,2.8336457674046659e-11,154.0,0.0,0.99885101740875781,1.0,18.999902440938769,0.00010385115202908614,4.005738077573896e-08,0.00032874698195519293,0.00042429812110234959,8.4462841359502473e-05,9.6007634787330181e-05,1.8970586324773765e-10,1.2502000468915872e-06,0.00010726733633497365,1.5919813364876665e-12,2.0773194661306918e-06,1.3253176650658548e-07,6.7080471309838123e-07,6.7038198427380017e-07,2.5633233597444672e-10,3.287736018735607e-09,1.663327730832732e-10,1.615122643976118e-07,1.0828612785101775e-14,1.0511616965232112e-14,1.0517531845846135e-14,1.2615890058894795e-08,2.4580034537717463e-12,1.3747791242388417e-14,1.0535264450575148e-16,1.8214705583380751e-16,5.0491908610115247e-13,1.164138841369499e-13,1.6960017318844206e-14,2.1354684698916853e-15
3.0651275548760277e-09,0.5585236558353667,3.4404141335499091e-10,3.1046611849165204e-13,8.5340686661624672e-13,1.147743831052289e-18,1.1865195670928459e-14,0.0,0.0,3.0607646845043364e-07,3.1996120295635988e-11,154.0,0.0,0.99881533642306075,1.0,18.999899344146801,0.00010706657766272581,4.0056100007418742e-08,0.00033884540767593088,0.00043744625189575401,8.7083200071269007e-05,9.9046309768804195e-05,1.9558443164181858e-10,1.2889582547544993e-06,0.00011059560003930648,1.6423680996877659e-12,2.2081507202922254e-06,1.3700974075750764e-07,7.1656796714313438e-07,7.1611638808261108e-07,2.7382074925664662e-10,3.4465469325538875e-09,1.7768321985204996e-10,1.7201292261571934e-07,1.2755339397905409e-14,1.2391582811443382e-14,1.2398785104606051e-14,1.3826982029005984e-08,2.6313226919433958e-12,1.4173994837215485e-14,1.1166000260712751e-16,1.9890499402373671e-16,5.6325305448206926e-13,1.3335607963908639e-13,1.9596646225776981e-14,2.5039657001774408e-15
3.1574001687577125e-09,0.5585236461623938,3.6008481375894516e-10,3.3282191102572099e-13,9.4922967568027103e-13,1.3111298395715489e-18,1.3539039084871092e-14,0.0,0.0,3.2473655896973932e-07,3.5999078003231248e-11,154.0,0.0,0.99877965435809823,1.0,18.999896247390449,0.00011028152543854217,4.0054819189726489e-08,0.00034894165084003054,0.00045059306615966992,8.9703452275550634e-05,0.00010208432580983459,2.0146240969437796e-10,1.3277125705283307e-06,0.00011392375575117663,1.692743936455697e-12,2.3429693452778272e-06,1.4148676727936089e-07,7.6385161704274185e-07,7.6337022793025591e-07,2.9189021298462168e-10,3.606954770866761e-09,1.8941085945240954e-10,1.8286371406907335e-07,1.4947069309626513e-14,1.4532119600963325e-14,1.4540835467024376e-14,1.5113053976641768e-08,2.8109202170134585e-12,1.4600155632789214e-14,1.1816113141394795e-16,2.1668094906133106e-16,6.2639877480439707e-13,1.5219921624301506e-13,2.2550893775839948e-14,2.9232025552276871e-15
3.2496727826393972e-09,0.5585236364961418,3.7643888983107298e-10,3.5612543323863686e-13,1.0530097700711759e-12,1.4922935840327601e-18,1.5398594791316172e-14,0.0,0.0,3.43947468065974e-07,4.0366120775927456e-11,154.0,0.0,0.99874397121662761,1.0,18.999893150668303,0.00011349599540693634,4.0053538322772692e-08,0.00035903570899684469,0.00046373856133480296,9.2323597970042951e-05,0.00010512168217402155,2.0733979626120729e-10,1.3664629866691316e-06,0.00011725180355614894,1.7431088345806104e-12,2.4817746586602053e-06,1.459628400173948e-07,8.1265533991699274e-07,8.1214318098275141e-07,3.1054060344876411e-10,3.7688701615270179e-09,2.0151561158060427e-10,1.9406636503380084e-07,1.7430160522771001e-14,1.6959479498930456e-14,1.6969965905574535e-14,1.6476343088563348e-08,2.9968274551324711e-12,1.5026273546152776e-14,1.248569850814609e-16,2.3550558565407634e-16,6.9459421272885699e-13,1.7309484560900024e-13,2.5850176384237267e-14,3.3984524496404271e-15
3.4342180104027673e-09,0.5585236171837766,4.1007199936022561e-10,4.0563610861983181e-13,1.2861917835596333e-12,1.9135218852573929e-18,1.9736691967384008e-14,0.0,0.0,3.840212848376039e-07,5.0278656309107669e-11,154.0,0.0,0.99867260171518757,1.0,18.999886957321053,0.00011992350212307871,4.0050976441521997e-08,0.00037921726049464181,0.00049002558418592365,9.7563569820478428e-05,0.00011119441292889195,2.1909279036279688e-10,1.4439520898887328e-06,0.00012390757576302412,1.8438057661015294e-12,2.7713426171674618e-06,1.5491210713726415e-07,9.1482170403014047e-07,9.142451262824466e-07,3.4958366627171382e-10,4.0968907910462556e-09,2.2685612994577604e-10,2.1753414822153644e-07,2.3384261181030151e-14,2.2788269903525371e-14,2.2803206994404835e-14,1.944351553200935e-08,3.387696714236269e-12,1.5878380394563769e-14,1.3883668229989689e-16,2.7642353365488642e-16,8.4710326498987267e-13,2.2168566200468672e-13,3.3600658649377402e-14,4.5399522656272221e-15
3.6187632381661373e-09,0.5585235978982248,4.4492669904696604e-10,4.5911816668370144e-13,1.5565676037101184e-12,2.4232291349610088e-18,2.5011578577172715e-14,0.0,0.0,4.2629699648881446e-07,6.1912181061578628e-11,154.0,0.0,0.99860122794078943,1.0,18.999880764093849,0.00012634909821442622,4.0048414364549781e-08,0.00039939004259869791,0.00051630729999231162,0.00010280311560428541,0.00011726449615268408,2.3084340480075077e-10,1.5214255041133378e-06,0.00013056291724984907,1.9444587967372924e-12,3.0768491214469582e-06,1.6385751548971779e-07,1.0230644473194694e-06,1.0224196119977329e-06,3.909489368346229e-10,4.4299886248749459e-09,2.5370412522690421e-10,2.4243007284504054e-07,3.0862790873940529e-14,3.0123090510593971e-14,3.0143955919866928e-14,2.2746372746059142e-08,3.8041816529723679e-12,1.673031471936151e-14,1.5360672221388929e-16,3.2190403494092307e-16,1.0227507041911253e-12,2.8048572576465154e-13,4.3096316742795103e-14,5.9783038637296518e-15
3.803308465929507e-09,0.5585235786394398,4.8098909898606417e-10,5.1669026112529857e-13,1.8679349135298202e-12,3.034308498207105e-18,3.1369264939964772e-14,0.0,0.0,4.7077366799777865e-07,7.5454844161545698e-11,154.0,0.0,0.99852984991547644,1.0,18.999874570975521,0.00013277278408430366,4.004585209273897e-08,0.00041955403576613852,0.00054258368831127399,0.00010804223530328969,0.00012333192597305113,2.4259163043552963e-10,1.5988831690844993e-06,0.00013721782853949648,2.0450678291136979e-12,3.3982886851868979e-06,1.7279904695326289e-07,1.1373809432535738e-06,1.1366640116077744e-06,4.3463540868595803e-10,4.7676106550799155e-09,2.8205894408929034e-10,2.6876793188452856e-07,4.0139935943383016e-14,3.9238967583303445e-14,3.9267608536088327e-14,2.6402768768818614e-08,4.2465332962845951e-12,1.75820758579156e-14,1.6917472851395764e-16,3.7219217614310954e-16,1.2235561891588795e-12,3.5097096156903202e-13,5.4609178815456981e-14,7.7698988968089777e-15
3.9878536936928764e-09,0.5585235594073751,5.1824546061046786e-10,5.784696921873623e-13,2.2242734857909695e-12,3.7607859790477881e-18,3.8970377593562692e-14,0.0,0.0,5.1745035161439463e-07,9.1104477663500136e-11,154.0,0.0,0.99845846766128565,1.0,18.999868377954904,0.0001391945601360874,4.0043289626972212e-08,0.0004397092204819556,0.00056885472871430042,0.00011328092889943294,0.00012939669652601492,2.5433745813392265e-10,1.6763250245854928e-06,0.00014387231009505287,2.1456327659953119e-12,3.735655810144271e-06,1.8173668821801608e-07,1.257768554626119e-06,1.2569756877360424e-06,4.80642071222157e-10,5.1092638042803141e-09,3.1191993050049239e-10,2.9656151058524045e-07,5.152043238318275e-14,5.0442522945960047e-14,5.0481221715218472e-14,3.0430538230218593e-08,4.7150025184516883e-12,1.843366314805444e-14,1.8554832060256012e-16,4.2753292152523484e-16,1.4515848129870338e-12,4.3473853704432444e-13,6.8435676648509568e-14,9.9780841221233105e-15
4.172398921456246e-09,0.5585235402019845,5.5668219504574427e-10,6.4457242139615737e-13,2.6297442878503919e-12,4.6178596396817019e-18,4.7990854287675191e-14,0.0,0.0,5.6632608687740665e-07,1.0906858439328672e-10,154.0,0.0,0.99838708120024777,1.0,18.999862185020849,0.00014561442677320517,4.0040726968131911e-08,0.00045985557725906808,0.00059512040078713295,0.00011851919637477264,0.00013545880195600101,2.6608087876907937e-10,1.7537510104415259e-06,0.00015052636232627578,2.2461535102860504e-12,4.0889449861584513e-06,1.9067042866685153e-07,1.3842246356777616e-06,1.3833519942610885e-06,5.2896791049530818e-10,5.4545084680878984e-09,3.4328642625570728e-10,3.2582458640840038e-07,6.5341060808525908e-14,6.4073676778082509e-14,6.4125223461376391e-14,3.4847496292597328e-08,5.2098400473107126e-12,1.9285075928067534e-14,2.027351135669862e-16,4.8817110172896262e-16,1.7089436446209235e-12,5.3350916437786441e-13,8.4897194422556294e-14,1.2673553700763206e-14
4.356944149219616e-09,0.5585235210232213,5.9628586147808064e-10,7.1511308614038632e-13,3.0886885878446025e-12,5.6219380178857563e-18,5.8622636791940176e-14,0.0,0.0,6.1739990063163222e-07,1.2956432567942847e-10,154.0,0.0,0.99831569055438762,1.0,18.999855992162221,0.00015203238439913592,4.0038164117100257e-08,0.00047999308663837303,0.00062138068412983367,0.000123757037711482,0.00014151823641588335,2.7782188322053944e-10,1.8311610665199378e-06,0.00015717998559538714,2.3466299650299186e-12,4.4581506911648291e-06,1.9960025879283136e-07,1.5167465336831617e-06,1.5157902778927902e-06,5.7961190981632357e-10,5.8029527221227748e-09,3.761577713701257e-10,3.5657092898220861e-07,8.1972124506521591e-14,8.05073474883858e-14,8.0575120476932117e-14,3.9671438591431563e-08,5.7312964672014668e-12,2.0136313536707687e-14,2.2074271815226803e-16,5.5435140324226089e-16,1.9977785089770313e-12,6.4912921681004249e-13,1.0434057377393156e-13,1.5934731155248462e-14
4.541489376982985e-09,0.5585235018710392,6.3704316553402205e-10,7.9020501409460699e-13,3.605627062270256e-12,6.7906777529694759e-18,7.1074361510169055e-14,0.0,0.0,6.7067080704528659e-07,1.5281850897069483e-10,154.0,0.0,0.9982442957457236,1.0,18.999849799367901,0.00015844843341741011,4.0035601074759158e-08,0.00050012172918882452,0.00064763555835685731,0.00012899445289185003,0.0001475749940669965,2.8956046237426568e-10,1.9085551327304131e-06,0.0001638331802222636,2.4470620334112138e-12,4.8432673912084707e-06,2.0852616936922336e-07,1.6553315897873165e-06,1.6542878789984361e-06,6.3257305007102685e-10,6.1542471315701267e-09,4.1053330428454323e-10,3.8881430005286775e-07,1.0181891068135577e-13,1.0015514866547189e-13,1.0024320317829466e-13,4.4920141176215143e-08,6.279622219995806e-12,2.0987375313193355e-14,2.3957874073410974e-16,6.263183585460753e-16,2.3202709906669061e-12,7.8357267247769497e-13,1.2713857808179109e-13,1.9848140499585513e-14
4.726034604746355e-09,0.5585234827453915,6.7894095767250346e-10,8.6996023748405516e-13,4.1852589049947747e-12,8.1430204083513546e-18,8.5572047835692396e-14,0.0,0.0,7.2613780762741006e-07,1.790675753369183e-10,154.0,0.0,0.99817289679626786,1.0,18.999843606626772,0.00016486257423160931,4.0033037841990309e-08,0.00052024148550751804,0.00067388500309711798,0.00013423144189828143,0.00015362906907914262,3.0129660712267326e-10,1.985933149025177e-06,0.0001704859464890557,2.5474496187546412e-12,5.2442895404578278e-06,2.174481513451011e-07,1.7999771391181616e-06,1.79884213170558e-06,6.8785030975950891e-10,6.5080801318148224e-09,4.4641236189096117e-10,4.2256845343564292e-07,1.2532313453417204e-13,1.234670830086953e-13,1.2358024807480433e-13,5.061136045148906e-08,6.8550676043110759e-12,2.1838260597210795e-14,2.5925078329183617e-16,7.0431633692072301e-16,2.6786356551830332e-12,9.3894289103602414e-13,1.53690317266386e-13,2.4508765959322576e-14
4.910579832509724e-09,0.5585234636462321,7.2196623159334455e-10,9.5448950719018833e-13,4.8324609377181014e-12,9.699228494091186e-18,1.0235978422055075e-13,0.0,0.0,7.8379989124541651e-07,2.085575868520691e-10,154.0,0.0,0.99810149372802637,1.0,18.999837413927743,0.0001712748072453663,4.003047441967514e-08,0.00054035233621975323,0.00070012899799405995,0.00013946800471329653,0.00015968045563061829,3.1303030836466211e-10,2.0632950553992076e-06,0.00017713828464428882,2.6477926245257608e-12,5.6612115812184884e-06,2.2636619593386668e-07,1.9506805107067571e-06,1.9494503638126512e-06,7.4544266496191407e-10,6.8641739275853876e-09,4.8379427951033129e-10,4.5784713496595645e-07,1.5296436614279018e-13,1.5093323320057011e-13,1.5107721747566284e-13,5.6762833118026755e-08,7.4578827743230182e-12,2.268896872891638e-14,2.7976644338136062e-16,7.8858953587423641e-16,3.0751174750399229e-12,1.1174742335549607e-12,1.8442163557526905e-13,3.0020399810076453e-14
5.095125060273094e-09,0.5585234445735144,7.6610612266466912e-10,1.0439023066999757e-12,5.5522867218779422e-12,1.1480920710789637e-17,1.2170041197768407e-13,0.0,0.0,8.4365603414277189e-07,2.4154421386104673e-10,154.0,0.0,0.99803008656299796,1.0,18.99983122125974,0.00017768513286236506,4.0027910808694784e-08,0.0005604542619790945,0.00072636752270572745,0.00014470414131953133,0.00016572914790824301,3.2476155700564779e-10,2.1406407918904393e-06,0.00018379019490651579,2.7480909543314553e-12,6.0940279439469505e-06,2.352802945297454e-07,2.1074390275790878e-06,2.1061098968711111e-06,8.0534908936986962e-10,7.2222808403518334e-09,5.2267839091300067e-10,4.946640824505157e-07,1.8526144048911865e-13,1.8308544975003434e-13,1.832669565497837e-13,6.3392276114174084e-08,8.0883177390847196e-12,2.3539499048938881e-14,3.0113331410817053e-16,8.7938197313617396e-16,3.5119894421983584e-12,1.3215335410007e-12,2.1978546597120851e-13,3.6495978090276062e-14
