Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403)
1.9624434270256187e-10,1.066037127161725,8.7565230465193556e-07,2.276998674553255e-10,2.2742962708342818e-10,1.1801062151199124e-16,2.7130835382125928e-13,0.0,0.0,2.0242470889916461e-07,1.5233963495765619e-12,154.0,0.0,0.90968375728396889,1.0,18.999981088578622,0.00048609146684615371,0.00013048740967449817,0.0014604488355302102,0.0015171349069186286,0.024654565967250689,1.8083408572092235e-05,1.0421873629320149e-10,6.2308047754840039e-07,0.062008214575383303,1.0351702028446201e-13,2.4454216794596609e-06,1.0169811229148298e-05,2.7977728147122123e-05,2.7975554090400202e-05,2.1740567219274645e-09
2.0049817602008248e-10,1.066037133352844,8.9388572206566624e-07,2.3754384244364087e-10,2.3725619894646921e-10,1.2800698505437755e-16,2.8880288579953864e-13,0.0,0.0,2.1066188751902402e-07,1.6487457109653196e-12,154.0,0.0,0.90782215411249645,1.0,18.99998071173912,0.00049611588339260537,0.00013022603860518437,0.0014882871489664549,0.0015469471766290665,0.025163119590355488,1.8439623915759898e-05,1.0626667117254036e-10,6.3534919503597087e-07,0.06329177809142858,1.0555614645417468e-13,2.5458082812514181e-06,1.0406662824768806e-05,2.9344407537097689e-05,2.9342127236903435e-05,2.2803001942555385e-09
2.047520093376031e-10,1.0660371397469444,9.1208859956903659e-07,2.4759051295273138e-10,2.4728475858514965e-10,1.3861382736418552e-16,3.0701080783219672e-13,0.0,0.0,2.1904875250966943e-07,1.7814403301868988e-12,154.0,0.0,0.90596448199348845,1.0,18.999980336718007,0.00050611929721313233,0.00012996521925031293,0.0015159751731362791,0.0015766375933976273,0.025670576928057777,1.8793918688469175e-05,1.0830623531637986e-10,6.4756776504436686e-07,0.064572769476945166,1.0758427846952647e-13,2.6479349213753775e-06,1.0642318354049137e-05,3.0742470368509331e-05,3.0740081384039977e-05,2.3889844693720326e-09
2.090058426551237e-10,1.0660371463430047,9.3026098003191295e-07,2.5783953945549852e-10,2.5751495428560585e-10,1.4985439349295542e-16,3.2594452450642754e-13,0.0,0.0,2.275844946028388e-07,1.9217390990863666e-12,154.0,0.0,0.9041107321401417,1.0,18.999979963507446,0.00051610175264809265,0.00012970495037530362,0.0015435135696087172,0.0016062066632054831,0.026176940297486791,1.9146301343209848e-05,1.1033746343092273e-10,6.5973639580515014e-07,0.06585119416081868,1.0960146472237459e-13,2.7517861371510324e-06,1.0876773906905207e-05,3.2171757485062834e-05,3.2169257387892293e-05,2.500097170544895e-09
2.1325967597264433e-10,1.0660371531400012,9.4840290600702524e-07,2.6829058290044229e-10,2.6794643491670356e-10,1.6175227879750873e-16,3.4561633664174327e-13,0.0,0.0,2.3626830807321145e-07,2.0699037535562187e-12,154.0,0.0,0.9022608957872581,1.0,18.999979592099624,0.00052606329393886067,0.00012944523074862025,0.0015709029971168822,0.0016356548898851745,0.026682212010606176,1.9496780296731069e-05,1.1236039022791241e-10,6.7185529466566033e-07,0.067127057559787873,1.1160775338674279e-13,2.8573465717245704e-06,1.1110026733279621e-05,3.3632109289851352e-05,3.362949566396476e-05,2.6136258865825979e-09
2.2176734260768558e-10,1.066037167332695,9.8459556333516243e-07,2.8979736677037534e-10,2.8941184933800224e-10,1.8761611420589898e-16,3.872229349509325e-13,0.0,0.0,2.5407694388233181e-07,2.3908914370714374e-12,154.0,0.0,0.89857292862974625,1.0,18.999978854661162,0.00054592381055984887,0.00012892743432923816,0.0016252375660680482,0.0016941908185034195,0.027689489690018471,2.0192060586867377e-05,1.1638147740243748e-10,6.959447216773085e-07,0.069671122109413605,1.1558782965481079e-13,3.0735341948788442e-06,1.1572918185986866e-05,3.6645367174413364e-05,3.6642519292804747e-05,2.8478816086166664e-09
2.294242425792227e-10,1.0660371807830205,1.0170652222482277e-06,3.0984097845983784e-10,3.0941560603444345e-10,2.133853272707889e-16,4.2731445609334436e-13,0.0,0.0,2.7060310927191267e-07,2.7093630190452861e-12,154.0,0.0,0.89526705486729596,1.0,18.999978197054308,0.0005637271909569926,0.00012846328368825105,0.0016736357550537889,0.0017464648815495843,0.028592329225214132,2.0811385890288756e-05,1.1997240938515051e-10,7.1745718503010644e-07,0.071952074702784904,1.1913310769294589e-13,3.2737966666046234e-06,1.1985398505768731e-05,3.9461935117136625e-05,3.9458868267454829e-05,3.0668496817938407e-09
2.368937369655723e-10,1.0660371945161353,1.0486457195129665e-06,3.3001967110294251e-10,3.2955295796023787e-10,2.4094340837790309e-16,4.6890835426382588e-13,0.0,0.0,2.8717518858105854e-07,3.0486246732464468e-12,154.0,0.0,0.8920541816584211,1.0,18.999977561055665,0.00058103018901279073,0.00012801218981112154,0.0017203940140453095,0.0017970896760989901,0.02946969755656547,2.1409733748701885e-05,1.2345004558579064e-10,7.3829091795749967e-07,0.074169284113764791,1.2255830202789854e-13,3.4742689872735495e-06,1.2384024772104834e-05,4.2304160281719477e-05,4.2300872466372353e-05,3.2878153471122936e-09
2.443632313519219e-10,1.0660372088480712,1.0801331582564964e-06,3.5081443304107429e-10,3.5030388607168714e-10,2.7103118595984633e-16,5.1301884161321396e-13,0.0,0.0,3.0418780484560374e-07,3.4176327197103918e-12,154.0,0.0,0.88885319957013009,1.0,18.999976930460267,0.00059826958838856672,0.00012756276479096711,0.001766706051437431,0.0018473518915616061,0.030343746279968244,2.2002379234359743e-05,1.2690277425379205e-10,7.5897543472367942e-07,0.07637870477908032,1.2595085358798862e-13,3.6797089722201079e-06,1.2778948675450586e-05,4.5238935297078599e-05,4.5235419318109514e-05,3.5159789690685874e-09
2.518327257382715e-10,1.066037223773299,1.1115277608968643e-06,3.7222344853278384e-10,3.7166651371764532e-10,3.0379064058585252e-16,5.597081622885467e-13,0.0,0.0,3.2163674538337856e-07,3.8179123679378328e-12,154.0,0.0,0.88566406206247217,1.0,18.99997630522725,0.00061544562440952555,0.00012711500208901176,0.0018125753142923437,0.001897254165278907,0.031214487693333764,2.2589366390815951e-05,1.3033077657081908e-10,7.7951182070180884e-07,0.078580365509871464,1.2931101449631552e-13,3.8900378918798465e-06,1.3170183640874423e-05,4.8265398048397946e-05,4.8261646774898095e-05,3.7512734998316864e-09
2.593022201246211e-10,1.0660372392863204,1.1428297489256916e-06,3.94244906176283e-10,3.9363896955502032e-10,3.3936671444798603e-16,6.0903762060624463e-13,0.0,0.0,3.3951783001141216e-07,4.2510095866581432e-12,154.0,0.0,0.8824867227955705,1.0,18.999975685316073,0.00063255853148108025,0.00012666889519463858,0.0018580052237926101,0.0019467991149829265,0.032081934046570719,2.3170738930928066e-05,1.3373423236153865e-10,7.9990115319520923e-07,0.080774295004417379,1.3263903498362681e-13,4.1051779636109097e-06,1.3557746154523353e-05,5.138268992097429e-05,5.1378696288811014e-05,3.993632163256089e-09
2.667717145109707e-10,1.066037255381661,1.1740393430895799e-06,4.1687699889262099e-10,4.1621938752273738e-10,3.7790724467600818e-16,6.6106758964741777e-13,0.0,0.0,3.5782691081442529e-07,4.7184900026111031e-12,154.0,0.0,0.87932113562863812,1.0,18.999975070686496,0.00064960854309279847,0.00012622443762525201,0.001902999175439307,0.0019959893389466252,0.032946097541790668,2.3746540239392331e-05,1.3711332011393261e-10,8.2014450149923598e-07,0.082960521848622362,1.35935163402137e-13,4.325052340924399e-06,1.3941655062312798e-05,5.4589956451335845e-05,5.4585713462830204e-05,4.2429885056353664e-09
2.742412088973203e-10,1.0660372720538762,1.2051567635251559e-06,4.401179239126385e-10,4.3940590681955761e-10,4.1956289758531913e-16,7.158575197852623e-13,0.0,0.0,3.7655987191215685e-07,5.2219378260607919e-12,154.0,0.0,0.87616725461899803,1.0,18.999974461298581,0.00066659589182232787,0.00012578162292613976,0.0019475605392483518,0.0020448274161330078,0.03380699033351247,2.431681337525425e-05,1.4046821698954201e-10,8.4024292696263652e-07,0.085139074516499699,1.3919964623989919e-13,4.5495851028419355e-06,1.4321931043468009e-05,5.7886347804139975e-05,5.7881848527707079e-05,4.4992764328776731e-09
2.817107032836699e-10,1.0660372892975547,1.2361822298636332e-06,4.6396588276637895e-10,4.6319667188442349e-10,4.6448710381802112e-16,7.7346594714774344e-13,0.0,0.0,3.9571262922650661e-07,5.7629548016754044e-12,154.0,0.0,0.87302503402110765,1.0,18.999973857112689,0.00068352080933930463,0.00012534044467033448,0.0019916926599451443,0.0020933159063430285,0.034664624528865762,2.4881601074396711e-05,1.4379909883362481e-10,8.6019748304841419e-07,0.087309981370652615,1.4243272813504776e-13,4.7787012433749324e-06,1.4698596199148123e-05,6.1271019134521878e-05,6.1266256704283108e-05,4.7624302387538052e-09
2.891801976700195e-10,1.0660373071073195,1.267115961316055e-06,4.8841908127402347e-10,4.8758983237840072e-10,5.1283599434250652e-16,8.3395050201819335e-13,0.0,0.0,4.1528113024917303e-07,6.3431591835628305e-12,154.0,0.0,0.86989442828559349,1.0,18.999973258089479,0.00070038352640923939,0.00012490089645847801,0.0020353988571576273,0.0021414573503623531,0.035519012187793325,2.5440945752007891e-05,1.4710614018523659e-10,8.8000921539421783e-07,0.089473270662753082,1.4563465188992609e-13,5.0123266611208516e-06,1.5071673714078303e-05,6.4743130877898159e-05,6.473809849327063e-05,5.0323846274913793e-09
2.966496920563691e-10,1.0660373254778288,1.2979581767418725e-06,5.1347572953813055e-10,5.125835431679922e-10,5.6476833730636266e-16,8.9736791717402287e-13,0.0,0.0,4.352613538099593e-07,6.9641847341401331e-12,154.0,0.0,0.86677539205828547,1.0,18.999972664189901,0.00071718427289738822,0.0001244629719186852,0.0020786824256077709,0.0021892542701069492,0.036370165323252657,2.5994889505029348e-05,1.5038951428723066e-10,8.9967916187225382e-07,0.091628970534018431,1.4880565848510029e-13,5.2503881489756688e-06,1.5441187581149646e-05,6.8301848977250583e-05,6.829653990251908e-05,5.3090747314964491e-09
3.041191864427187e-10,1.066037344403777,1.3287090947012523e-06,5.3913404193714634e-10,5.3817596430979389e-10,6.2044547574711949e-16,9.6377403616297901e-13,0.0,0.0,4.5564930984578819e-07,7.6276797468163437e-12,154.0,0.0,0.86366788017926066,1.0,18.999972075375201,0.00073392327777260075,0.00012402666470640879,0.0021215466353014896,0.0022367091687675151,0.037218095901416372,2.6543474114583673e-05,1.5364939309617778e-10,9.1920835264871579e-07,0.093777109015685325,1.5194598709325608e-13,5.492813383963174e-06,1.5807162387569418e-05,7.1946345049309077e-05,7.1940752613184765e-05,5.5924361243131549e-09
3.115886808290683e-10,1.0660373638798963,1.3593689334939969e-06,5.6539223711994384e-10,5.6436526103624851e-10,6.8003126615487866e-16,1.0332238215172062e-12,0.0,0.0,4.7644103917061192e-07,8.3353060921560354e-12,154.0,0.0,0.86057184768189254,1.0,18.999971491606903,0.00075060076911115305,0.00012359196850430544,0.0021639947317169859,0.0022838245309527564,0.038062815841871753,2.7086741048381815e-05,1.5688594729220735e-10,9.3859781024274175e-07,0.095917714029481502,1.5505587509297943e-13,5.7395309171802673e-06,1.6169623151623846e-05,7.5675796500554771e-05,7.5669914095725067e-05,5.882404829672528e-09
3.190581752154179e-10,1.0660373839009558,1.3899379111893589e-06,5.9224853800103823e-10,5.9114960374214446e-10,7.4369201787166629e-16,1.105771362906096e-12,0.0,0.0,4.9763261324647594e-07,9.088738286917358e-12,154.0,0.0,0.85748724979190249,1.0,18.999970912846837,0.00076721697410055882,0.000123158877022102,0.0022060299359915785,0.0023306028228315089,0.038904337017819299,2.7624731463110837e-05,1.600993462887696e-10,9.5784854958490166e-07,0.098050813388095237,1.5813555808242493e-13,5.9904701638561766e-06,1.6528595193990029e-05,7.9489386609079722e-05,7.9483207691751802e-05,6.1789173278802892e-09
3.3399716398811716e-10,1.0660374255571656,1.4508041545344312e-06,6.4774836981957572e-10,6.464961344066851e-10,8.8391555115708312e-16,1.2603717564882755e-12,0.0,0.0,5.41199733379261e-07,1.0739776150889655e-11,154.0,0.0,0.85135217969306676,1.0,18.999969770200099,0.00080026642936087487,0.0001222974831908604,0.002288874432069583,0.0024231579689874736,0.040577830338240591,2.8685045821134854e-05,1.664573500617239e-10,9.9593789563949357e-07,0.10229460584812547,1.6420524260191367e-13,6.5047357205933056e-06,1.7236175351462817e-05,8.7365745547966287e-05,8.7358954226037487e-05,6.7913219287734812e-09
3.489361527608164e-10,1.0660374693313277,1.5113095654401686e-06,7.0561940586543257e-10,7.0420102222548457e-10,1.0424933573003222e-15,1.4279907829350787e-12,0.0,0.0,5.8631984628962502e-07,1.2594408444242282e-11,154.0,0.0,0.84526231549990538,1.0,18.999968647135198,0.00083307344342210235,0.00012144243342688198,0.0023701054128202428,0.0025143939731171296,0.042238669928030013,2.9724740311189906e-05,1.7272473475504129e-10,1.0334843606782614e-06,0.10650870673418197,1.7015689034075731e-13,7.0350622880829942e-06,1.7930107998111379e-05,9.5569007243207152e-05,9.5561578092171831e-05,7.4291510353031347e-09
3.6387514153351567e-10,1.0660375151829815,1.5714558819339449e-06,7.6584758261601398e-10,7.6424981492589767e-10,1.2208382199103957e-15,1.6090305543082383e-12,0.0,0.0,6.3296260396679937e-07,1.4666396652463061e-11,154.0,0.0,0.83921730584749077,1.0,18.999967543356835,0.00086563980217354186,0.00012059367836907318,0.0024497477897867208,0.0026043299149751519,0.043886949122895501,3.0744133229120846e-05,1.7890281105390547e-10,1.0704957968166602e-06,0.1106933346697019,1.7599232335799481e-13,7.5809153084749557e-06,1.8610598281459682e-05,0.0001040928529124748,0.00010408476099926561,8.0919132091378305e-09
3.788141303062149e-10,1.06603756307226,1.6312448395259366e-06,8.2841890445187228e-10,8.2662814167188738e-10,1.4203966276609523e-15,1.8038799790369849e-12,0.0,0.0,6.8109812726823131e-07,1.6969622646806732e-11,154.0,0.0,0.8332168023594837,1.0,18.999966458574104,0.00089796727764398674,0.00011975116907691175,0.0025278261024905043,0.0026929845925407671,0.045522760535087393,3.1743538117181874e-05,1.8499287028758e-10,1.1069799402105243e-06,0.11484870657777176,1.8171333650111658e-13,8.141773133430449e-06,1.9277850270748786e-05,0.00011293105926891879,0.00011292228014448011,8.7791244386656416e-09
3.937531190789142e-10,1.0660376129599276,1.6906781712597709e-06,8.9331944355895519e-10,8.9132171270342461e-10,1.6426470277336278e-15,2.0129150084565455e-12,0.0,0.0,7.3069699894534686e-07,1.9518063993749194e-11,154.0,0.0,0.82726045961914074,1.0,18.999965392500393,0.00093005762811929689,0.00011891485702635736,0.0026043645240596434,0.0027803765262991932,0.047146196059521604,3.2723263835962821e-05,1.9099618472348609e-10,1.142944412817886e-06,0.11897503769560035,1.8732169781780079e-13,8.7171267322330026e-06,1.9932066290706002e-05,0.00012207749777740166,0.00012206800746932038,9.4903080812700202e-09
4.0869210785161343e-10,1.0660376648073326,1.7497576077159392e-06,9.60535339829954e-10,9.5831631897897065e-10,1.8890981260196656e-15,2.2364988797790919e-12,0.0,0.0,7.8173025676793206e-07,2.2325770454498048e-11,154.0,0.0,0.82134793514064608,1.0,18.999964344853392,0.00096191259825886735,0.00011808469410580853,0.0026793868667713506,0.0028665239634573653,0.04875734687984562,3.3683614635220807e-05,1.9691400785677025e-10,1.1783967241337747e-06,0.12307254158885531,1.9281914896138378e-13,9.3064794062584151e-06,2.0573446445166044e-05,0.00013152613374183144,0.00013151590874703898,1.0224994792438748e-08
4.236310966243127e-10,1.0660377185764247,1.808484876974415e-06,1.0300528007643085e-09,1.0275978318205649e-09,2.1612872331777185e-15,2.4749823555313218e-12,0.0,0.0,8.3416938674636425e-07,2.5406841634187364e-11,154.0,0.0,0.81547888934075441,1.0,18.999963315354957,0.00099353391921100181,0.00011726063261210308,0.0027529165875100859,0.0029514448820948279,0.050356303474447472,3.4624890223631193e-05,2.0274757469541566e-10,1.2133442728983233e-06,0.12714143016586399,1.9820740559014306e-13,9.9093465096814314e-06,2.1202188306104638e-05,0.00014127102524774953,0.00014126004252530585,1.0982722443588075e-08
4.3857008539701193e-10,1.0660377742297333,1.8668617045359754e-06,1.1018581013668744e-09,1.0991522025615864e-09,2.4607786569856627e-15,2.7287039593945173e-12,0.0,0.0,8.8798631645330115e-07,2.8775405777243099e-11,154.0,0.0,0.80965298551076148,1.0,18.999962303731092,0.0010249233087271715,0.00011644262524656516,0.0028249767931398787,0.0030351569952488493,0.051943155622406902,3.5547385837441373e-05,2.084981020408405e-10,1.2477943487778261e-06,0.13118191369167609,2.0348815776030126e-13,1.0525255176479448e-05,2.1818486770102467e-05,0.00015130632195848716,0.00015129455892245861,1.1763036028471215e-08
4.535090741697112e-10,1.0660378317303696,1.9248898132196828e-06,1.1759375840438577e-09,1.1729654621957898e-09,2.7891621405085334e-15,2.9979902084504173e-12,0.0,0.0,9.4315340844562509e-07,3.2445599680611841e-11,154.0,0.0,0.80386988978879337,1.0,18.999961309711864,0.0010560824712751488,0.00011563062511109722,0.0028955902457913,0.0031176777549340386,0.053517992409388163,3.6451392308033722e-05,2.141667887639943e-10,1.2817541340188353e-06,0.13519420080198866,2.0866307031278424e-13,1.1153744053668794e-05,2.2422534016422014e-05,0.00016162626383054183,0.00016161369834297848,1.256548756328718e-08
4.684480629424104e-10,1.0660378910420112,1.9825709230567308e-06,1.2522776584945009e-09,1.2490237210260031e-09,3.148051344524474e-15,3.2831558419165228e-12,0.0,0.0,9.9964345378530998e-07,3.6431549667995888e-11,154.0,0.0,0.7981292711324125,1.0,18.99996033303136,0.0010870130981510597,0.00011482458570431687,0.0029647793680655037,0.0031990243560982585,0.055080902233476392,3.7337196128428824e-05,2.1975481607708295e-10,1.3152307050760585e-06,0.13917849851693503,2.1373378325391385e-13,1.179436304056154e-05,2.3014519490151715e-05,0.00017222517982406259,0.00017221179018807615,1.3389635986404998e-08
4.983260404878089e-10,1.066038014955826,2.0968990117551872e-06,1.4116855572861081e-09,1.4078200719169693e-09,3.9639124494909549e-15,3.9023266691465587e-12,0.0,0.0,1.1164856733286056e-06,4.5407066273097486e-11,154.0,0.0,0.78677415478241475,1.0,18.999958430642504,0.0011481954448749755,0.00011323020503210066,0.0030989726446915924,0.0033582626004633434,0.058171291181904151,3.9055320488055255e-05,2.3069353061772948e-10,1.3807619910218404e-06,0.14706394584491678,2.2356904838206318e-13,1.3110245693365924e-05,2.4163049173985747e-05,0.00019423768743882469,0.0001942225861455534,1.5101293271215478e-08
