Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890)
6.157754761382265e-10,0.8039524736068634,4.2856562121508516e-11,6.4809806529121807e-15,5.0785256783165212e-15,4.9386694004642362e-22,1.3847096641497777e-17,0.0,0.0,6.9386091714031218e-09,1.7308667470919316e-14,154.0,0.0,0.99979915684231124,1.0,18.999990077794244,2.3043766798270641e-05,4.5594473776810236e-08,5.6236848256292798e-05,6.5919406416095876e-05,1.9973359486063218e-05,9.7833557680740593e-06,2.0055703476892232e-11,1.3185193994152439e-07,2.5625980053382815e-05,1.5924414267099459e-13,4.8038962298317221e-08,1.6181642713354572e-08,1.4922780820161257e-08,1.4916363129130205e-08,3.8992768342358691e-12,2.5950907254870788e-10,2.5184101986156099e-12,3.5385851088393988e-09,6.8845197862511868e-19,6.5528633707257234e-19,6.5536054588533699e-19,3.2766976139722592e-11,3.2607193667000115e-14,1.4260079137641777e-15,2.6209458675006389e-18,1.8112282979980562e-18,1.9078699261424848e-15,1.331038544554633e-16,6.8028940932176864e-18,7.1686406448240595e-19,1.4074396941670738e-20,1.151791070081389e-23,2.8085479651664719e-25,1.0783453619157917e-20,1.5469817232167012e-24
6.384683092182952e-10,0.8039524717235186,4.4703790586905048e-11,7.0037427833779844e-15,5.508247110903828e-15,5.7349283983307477e-22,1.5531698124360264e-17,0.0,0.0,7.4579090110282586e-09,1.9925937206163168e-14,154.0,0.0,0.99979175523208175,1.0,18.99998966588354,2.3892555293610133e-05,4.5594181981723911e-08,5.8261548730219747e-05,6.8348044674712067e-05,2.0710057337300038e-05,1.0189874023478767e-05,2.0794606252242281e-11,1.367199282456517e-07,2.6571191621994006e-05,1.6586106016362298e-13,5.1644319545613866e-08,1.7041185566221676e-08,1.6356078753096583e-08,1.6349044224762013e-08,4.2739095169633087e-12,2.7773201364741687e-10,2.7606138232426028e-12,3.805249459333117e-09,8.5987530928727158e-19,8.1860542976512249e-19,8.187017774393131e-19,3.6562614710357821e-11,3.5790207818643994e-14,1.4786562863703529e-15,2.7714148904291352e-18,1.921670431528162e-18,2.0849443850112057e-15,1.505249615012747e-16,7.882472237905067e-18,8.3911717239488302e-19,1.7078353255884718e-20,1.4305747967185098e-23,3.2875233767301846e-25,1.2657331535411101e-20,1.9066460295923043e-24
6.611611422983639e-10,0.8039524698405444,4.6570003240816112e-11,7.5484311972040435e-15,5.9598425393154878e-15,6.6259132499321753e-22,1.7356629517157893e-17,0.0,0.0,7.9959317309716181e-09,2.2829069034047618e-14,154.0,0.0,0.9997843536161185,1.0,18.999989253960436,2.4741313181112068e-05,4.5593890185965093e-08,6.0286129025142992e-05,7.0776637104019919e-05,2.1446748754630235e-05,1.0596385732865184e-05,2.1533495055614536e-11,1.4158782450212344e-07,2.7516396609290659e-05,1.7247787110658929e-13,5.5380076031752977e-08,1.7907301651308041e-08,1.7863831695233181e-08,1.7856148263075634e-08,4.6680094821954322e-12,2.9648602213414152e-10,3.0154164887685163e-12,4.081677623078227e-09,1.0650057221616248e-18,1.0140818624102264e-18,1.014205745198409e-18,4.0638706213279639e-11,3.914261710796912e-14,1.5313036634607286e-15,2.9257379619991828e-18,2.0361597036887696e-18,2.2720926230236243e-15,1.6950836678308872e-16,9.0832889373256675e-18,9.7669895064686986e-19,2.0578585624545641e-20,1.7629435981015385e-23,3.8265560556789691e-25,1.4773033617690241e-20,2.3328876334571439e-24
6.838539753784325e-10,0.8039524679579627,4.845518898436621e-11,8.1152101467436314e-15,6.4338995349341238e-15,7.6192271988038366e-22,1.9328957237438073e-17,0.0,0.0,8.55267662429223e-09,2.6038133901777159e-14,154.0,0.0,0.99977695199443628,1.0,18.999988842028973,2.5590040461648535e-05,4.5593598389546716e-08,6.2310593181918018e-05,7.3205183691164291e-05,2.2183433738058159e-05,1.1002886845552308e-05,2.2272369883100399e-11,1.464556286851906e-07,2.8461595023038969e-05,1.7909450956670668e-13,5.9246227382518937e-08,1.8779441747563523e-08,1.944658278597217e-08,1.9438218149151598e-08,5.0817188403593219e-12,3.1576333652426042e-10,3.2829103764424035e-12,4.3678775933235015e-09,1.3088068984952451e-18,1.2464613714537227e-18,1.2466192252874742e-18,4.500509687948327e-11,4.2665817137060119e-14,1.5839500447568242e-15,3.083918234230926e-18,2.1548376673703816e-18,2.4696490443443682e-15,1.9013976772658049e-16,1.0413843442558528e-17,1.1309061487458253e-18,2.4635040056577898e-20,2.156732108117146e-23,4.430726707563348e-25,1.7152042891850247e-20,2.8351390126450097e-24
7.065468084585012e-10,0.8039524660757892,5.0359336358507211e-11,8.7042437374032526e-15,6.9310202249135948e-15,8.7228180562934214e-22,2.1455937775426091e-17,0.0,0.0,9.1281429849670644e-09,2.9573882478123384e-14,154.0,0.0,0.9997695503670494,1.0,18.999988430092095,2.6438737136091634e-05,4.5593306592471596e-08,6.4334944133612176e-05,7.5633684423291031e-05,2.2920112287588144e-05,1.1409374418399499e-05,2.30112307307909e-11,1.5132334076910107e-07,2.9406786870890382e-05,1.8571092763829168e-13,6.3242769223056732e-08,1.9657102270545839e-08,2.1104829777488572e-08,2.1095751420419935e-08,5.5151678264180297e-12,3.3555630869154242e-10,3.5631799644733534e-12,4.6638573625609804e-09,1.5967390471480036e-18,1.5209663487851116e-18,1.5211657994380608e-18,4.9671630814493102e-11,4.6361097195548485e-14,1.6365954299801251e-15,3.2459588588456434e-18,2.2778460321700603e-18,2.6779596717144932e-15,2.1250766659747546e-16,1.1882934385066223e-17,1.3031003105029662e-18,2.9312486640588622e-20,2.6205910908098449e-23,5.1053699065909796e-25,1.9817020088264222e-20,3.4237974543190073e-24
7.292396415385699e-10,0.8039524641940354,5.2282433574901158e-11,9.315695937858063e-15,7.4518212815401967e-15,9.9449834993443428e-22,2.3745022350329448e-17,0.0,0.0,9.7223301072247182e-09,3.3457745066531038e-14,154.0,0.0,0.99976214873397229,1.0,18.999988018151917,2.7287403205313445e-05,4.5593014794736294e-08,6.6359184002797122e-05,7.8062139287547153e-05,2.3656784403224563e-05,1.1815846318560677e-05,2.3750077594776921e-11,1.5619096072810045e-07,3.0351972160383388e-05,1.9232709060487601e-13,6.7369697177872101e-08,2.0539821457913423e-08,2.2839028803068446e-08,2.2829204013371637e-08,5.9684757858517877e-12,3.5585740221256079e-10,3.8563026675978757e-12,4.9696249226234447e-09,1.9347854883509785e-18,1.8433216410997244e-18,1.8435716691071085e-18,5.4648150220058114e-11,5.022964934374396e-14,1.6892398188520905e-15,3.4118629873042004e-18,2.4053266265336959e-18,2.8973820486899152e-15,2.3670346830244144e-16,1.3499667833737657e-17,1.4947096412837792e-18,3.468074176883168e-20,3.1640423343546098e-23,5.8560814116152556e-25,2.2791842467050716e-20,4.110290395658436e-24
7.519324746186386e-10,0.8039524623127102,5.4224468544208667e-11,9.9497305869099348e-15,7.9969339121476727e-15,1.1294376360627758e-21,2.6203861564036692e-17,0.0,0.0,1.0335237285077846e-08,3.7711831519146537e-14,154.0,0.0,0.99975474709521939,1.0,18.999987606209963,2.8136038670186031e-05,4.5592722996342873e-08,6.8383314317398375e-05,8.0490548271080578e-05,2.439345008497178e-05,1.2222301007670199e-05,2.4488910471149235e-11,1.6105848853643439e-07,3.1297150898945224e-05,1.9894297342638623e-13,7.1627006870831548e-08,2.1427175883086465e-08,2.4649597828153201e-08,2.4638993713114081e-08,6.4417520776186786e-12,3.766591907354231e-10,4.1623494227926677e-12,5.2851882647582201e-09,2.3294793352631422e-18,2.2197804742998533e-18,2.2200915954179497e-18,5.9944495562969967e-11,5.4272576713098144e-14,1.7418832110941828e-15,3.5816337708361942e-18,2.5374213702952365e-18,3.1282851394796854e-15,2.6282157672462429e-16,1.5273465808783777e-17,1.7072309439367965e-18,4.0814896086841358e-20,3.7975357541199236e-23,6.6887257512178647e-25,2.6101643961579904e-20,4.9071434255456449e-24
7.746253076987073e-10,0.8039524604318208,5.6185428902054571e-11,1.0606511398376471e-14,8.5670038494673279e-15,1.2780009911068725e-21,2.8840310052430127e-17,0.0,0.0,1.0966863811974469e-08,4.2358931151904241e-14,154.0,0.0,0.99974734545080512,1.0,18.999987194267344,2.8984643531581436e-05,4.5592431197292321e-08,7.0407336176974447e-05,8.2918911361040367e-05,2.5130109332834176e-05,1.2628737375592426e-05,2.5227729355998674e-11,1.6592592416834895e-07,3.2242323093893654e-05,2.0555855803307544e-13,7.6014693925162466e-08,2.231877725946454e-08,2.6536919817670969e-08,2.6525503319336016e-08,6.9350969028815895e-12,3.9795435637219246e-10,4.4813852268336642e-12,5.6105553796828894e-09,2.7879302486368425e-18,2.6571504793564298e-18,2.6575349413416133e-18,6.5570505705239947e-11,5.8490901106584354e-14,1.7945256064278658e-15,3.7552743604619317e-18,2.6742722534498314e-18,3.3710492277296934e-15,2.9095948964477908e-16,1.7214075186018067e-17,1.9422316203880662e-18,4.7795548356584852e-20,4.5325087677930508e-23,7.6094440660815337e-25,2.9772856610186044e-20,5.8280509978357949e-24
7.973181407787759e-10,0.8039524585513722,5.8165302032856047e-11,1.1286201964300402e-14,9.1626913423569479e-15,1.4411263134748733e-21,3.1662431134420543e-17,0.0,0.0,1.161720898055118e-08,4.7422512660192836e-14,154.0,0.0,0.99973994380074416,1.0,18.999986782324854,2.9833217790371702e-05,4.5592139397584822e-08,7.243125037635894e-05,8.5347228544576447e-05,2.586676214681616e-05,1.3035154616802138e-05,2.5966534245416123e-11,1.7079326759809028e-07,3.3187488752438497e-05,2.121738313133596e-13,8.0532753963453061e-08,2.3214269511630358e-08,2.8501345642310698e-08,2.8489083551327794e-08,7.4486020654293078e-12,4.1973568811466852e-10,4.8134696295467924e-12,5.9457342576270391e-09,3.3178512465372005e-18,3.1628198026061865e-18,3.1632917990961822e-18,7.1536018003557337e-11,6.2885569956249168e-14,1.8471670045746081e-15,3.9327879070088978e-18,2.8160213203267054e-18,3.6260658145216964e-15,3.2121789229802583e-16,1.9331576944342363e-17,2.2013517368847616e-18,5.5709045437972761e-20,5.3814480227186181e-23,8.6246622007516931e-25,3.3833253260861806e-20,6.8879499281573042e-24
8.200109738588446e-10,0.803952456671369,6.0164075091661766e-11,1.1988965756649788e-14,9.7846711468694547e-15,1.6197885996137297e-21,3.467850145877707e-17,0.0,0.0,1.2286272082478085e-08,5.2926724034724879e-14,154.0,0.0,0.99973254214505058,1.0,18.999986370383066,3.0681761447428859e-05,4.5591847597221163e-08,7.4455057490838646e-05,8.7775499808839694e-05,2.6603408526922122e-05,1.344155214522384e-05,2.6705325135492543e-11,1.7566051879990509e-07,3.413264788168344e-05,2.1878878372765143e-13,8.5181182607652581e-08,2.4113326094832691e-08,3.0543196741883919e-08,3.0530055710194097e-08,7.9823516685394665e-12,4.4199608027332398e-10,5.158657185830208e-12,6.2907328883632173e-09,3.9275855546966877e-18,3.7447832870270359e-18,3.7453591893127183e-18,7.7850868384120851e-11,6.745746268387166e-14,1.8998074052558805e-15,4.1141775611239638e-18,2.9628106586785091e-18,3.8937375157501015e-15,3.5370074960465794e-16,2.1636395718350127e-17,2.4863061513428866e-18,6.4647728602096687e-20,6.3579535647499736e-23,9.7410990387333217e-25,3.8311991540799282e-20,8.1030957568589521e-24
8.427038069389133e-10,0.8039524547918138,6.2181735024160923e-11,1.2714966128000715e-14,1.043363251761168e-14,1.8150004699629185e-21,3.7897015648846265e-17,0.0,0.0,1.2974052408367055e-08,5.8896392477809428e-14,154.0,0.0,0.99972514048373928,1.0,18.999985958442394,3.1530274503624927e-05,4.5591555796202086e-08,7.647875793429693e-05,9.020372514098196e-05,2.7340048473156477e-05,1.3847929536101343e-05,2.7444102022319094e-11,1.8052767774804146e-07,3.5077800488627528e-05,2.2540340836216791e-13,8.9959975479071335e-08,2.5015647541710227e-08,3.2662767565348317e-08,3.2648714117824796e-08,8.5364227534051294e-12,4.6472853093911125e-10,5.5169978697707245e-12,6.645559261229099e-09,4.626133483906965e-18,4.4116687117095094e-18,4.4123673191889739e-18,8.4524891397845836e-11,7.2207396513407481e-14,1.9524468081931707e-15,4.2994464732821563e-18,3.1147823921937281e-18,4.1744779593584631e-15,3.8851539710913184e-16,2.4139309616797242e-17,2.7988867010232311e-18,7.4710186374659487e-20,7.4768055340172949e-23,1.0965775073964822e-24,4.323965907851574e-20,9.4911420554043277e-24
8.65396640018982e-10,0.8039524529127097,6.421826858502882e-11,1.3464366311717107e-14,1.1110279199341773e-14,2.0278126941393866e-21,4.1326690945262806e-17,0.0,0.0,1.3680549247713471e-08,6.5357024320275815e-14,154.0,0.0,0.99971773881682413,1.0,18.999985546503147,3.2378756959831886e-05,4.5591263994528133e-08,7.8502352002284513e-05,9.2631904528156004e-05,2.8076681985523654e-05,1.4254286482938161e-05,2.8182864901987126e-11,1.8539474441674855e-07,3.6022946580166797e-05,2.3201770022804668e-13,9.4869128198380611e-08,2.5920959214344359e-08,3.4860327807872461e-08,3.4845328352994572e-08,9.1108858844573949e-12,4.879261404677526e-10,5.8885374543138309e-12,7.0102213651424533e-09,5.4231793215129561e-18,5.1727630772470743e-18,5.1736058873540918e-18,9.1567920260574302e-11,7.7136131785766547e-14,2.0050852131079779e-15,4.4885977937925386e-18,3.2720786748603725e-18,4.4687116829365833e-15,4.2577263066556331e-16,2.6851460267068585e-17,3.1409644484945567e-18,8.6001514087407296e-20,8.7540334674480272e-23,1.2306021210671911e-24,4.8648319961328453e-20,1.1071222746503927e-23
8.880894730990507e-10,0.8039524510340585,6.6273662354755756e-11,1.4237329421855974e-14,1.1815329418767847e-14,2.2593147153548918e-21,4.4976471846731551e-17,0.0,0.0,1.4405761888858078e-08,7.2334804938827515e-14,154.0,0.0,0.99971033714432,1.0,18.999985134565527,3.322720881692174e-05,4.5590972192200033e-08,8.0525839905490324e-05,9.5060037957515496e-05,2.8813309064028087e-05,1.4660622764035563e-05,2.8921613770588178e-11,1.902617187802769e-07,3.6968086163095839e-05,2.3863165571668379e-13,9.9908636385613074e-08,2.682900924283632e-08,3.7136124463023873e-08,3.7120145302665572e-08,9.7058056863153681e-12,5.1158210998614296e-10,6.2733178595564699e-12,7.3847271886112916e-09,6.3291182257376596e-18,6.0380389263273032e-18,6.0390504247263293e-18,9.8989786883055853e-11,8.224437682120157e-14,2.0577226197218151e-15,4.6816346728022407e-18,3.4348416864997752e-18,4.776874031894888e-15,4.6558679491137032e-16,2.9784363050267149e-17,3.5144919839165283e-18,9.8633580304006349e-20,1.0206988287948394e-22,1.3769487783892516e-24,5.4571562411260514e-20,1.2864037508362301e-23
9.107823061791194e-10,0.8039524491558621,6.8347902755083272e-11,1.5034018452817026e-14,1.2549515876525911e-14,2.5106351740659085e-21,4.8855534748934703e-17,0.0,0.0,1.5149689618967487e-08,7.9856598673424952e-14,154.0,0.0,0.99970293546624123,1.0,18.99998472262968,3.4075630075766458e-05,4.559068038921844e-08,8.2549221794317354e-05,9.7488125416215037e-05,2.9549929708674221e-05,1.5066938217924683e-05,2.9660348624213998e-11,1.9512860081287839e-07,3.7913219244109285e-05,2.4524527219984044e-13,1.0507849566016245e-07,2.7739566635262279e-08,3.9490383705102199e-08,3.9473391043508371e-08,1.03212413362938e-11,5.3568973992054415e-10,6.6713774722120329e-12,7.7690847197412564e-09,7.355083113619788e-18,7.0181806907915578e-18,7.0193886626324301e-18,1.0680032189435558e-10,8.7532792367210759e-14,2.1103590277562126e-15,4.878560260299355e-18,3.6032136294268639e-18,5.0994110582296332e-15,5.0807587056818902e-16,3.2949917497535796e-17,3.9215057819063261e-18,1.1272530028263876e-19,1.1854417063213461e-22,1.5364153793870442e-24,6.1044547665440174e-20,1.4891940337340823e-23
9.33475139259188e-10,0.8039524472781219,7.0440976063157242e-11,1.5854596278769291e-14,1.3313585739320676e-14,2.7829424308557836e-21,5.2973292581609848e-17,0.0,0.0,1.5912331724031137e-08,8.7949948744622801e-14,154.0,0.0,0.99969553378260223,1.0,18.999984310695734,3.4924020737238003e-05,4.5590388585583997e-08,8.457249777554713e-05,9.9916166891410126e-05,3.0286543919466512e-05,1.5473232726708224e-05,3.0399069458956612e-11,1.9999539048880667e-07,3.8858345829803406e-05,2.5185854775849505e-13,1.1037870164078393e-07,2.8652419545439351e-08,4.1923312615029284e-08,4.1905272567047528e-08,1.0957247015977752e-11,5.6024242854628342e-10,7.0827514385239247e-12,8.1633019462409682e-09,8.5129715349833004e-18,8.1246110579946131e-18,8.1260469210213754e-18,1.1500935466006318e-10,9.3001995665658409e-14,2.162994436932716e-15,5.0793777061150567e-18,3.7773367261220256e-18,5.4367794199106127e-15,5.5336156060411086e-16,3.6360417821832963e-17,4.3641286113764645e-18,1.2840291663234222e-19,1.3716540618411566e-22,1.7098336347999886e-24,6.8104060048488999e-20,1.7179031345340347e-23
9.561679723392567e-10,0.8039524454008388,7.2552868424503868e-11,1.669922565296328e-14,1.4108300632211257e-14,3.0774450885493839e-21,5.7339399443847449e-17,0.0,0.0,1.6693687488868248e-08,9.664307717107148e-14,154.0,0.0,0.99968813209341745,1.0,18.999983898763755,3.5772380802208325e-05,4.5590096781297358e-08,8.6595667923772409e-05,0.00010234416237025715,3.1023151696409439e-05,1.5879506204633029e-05,3.1137776270908266e-11,2.048620877823169e-07,3.980346592667744e-05,2.5847148099683826e-13,1.1580924994559397e-07,2.956737368521207e-08,4.4435100762722682e-08,4.4415979361352185e-08,1.1613872325246352e-11,5.8523367055864115e-10,7.5074719328215941e-12,8.5673868554251566e-09,9.8154725259297103e-18,9.3695173502857597e-18,9.3712165105947951e-18,1.2362671329546935e-10,9.8652564171344849e-14,2.2156288469728897e-15,5.2840901599248443e-18,3.9573532175499528e-18,5.789446280997906e-15,6.0156937528825081e-16,4.002856356091862e-17,4.8445719967261851e-18,1.4580028731118514e-19,1.5815134085870195e-22,1.8980700303982548e-24,7.5788558223813038e-20,1.9751251867403415e-23
9.788608054193254e-10,0.8039524435240144,7.4683565864928642e-11,1.756806920702691e-14,1.4934436631022866e-14,3.3953925135611807e-21,6.1963755237654408e-17,0.0,0.0,1.7493756197138851e-08,1.0596488468726942e-13,154.0,0.0,0.99968073039870131,1.0,18.999983486833784,3.6620710271549358e-05,4.5589804976359199e-08,8.861873229004094e-05,0.00010477211183991342,3.1759753039507472e-05,1.6285758589451144e-05,3.1876469056161403e-11,2.0972869266766557e-07,4.0748579541135198e-05,2.6508407090165605e-13,1.2137013619207065e-07,3.0484250868649602e-08,4.7025921658229447e-08,4.7005684861543968e-08,1.2291162661958037e-11,6.106570556646192e-10,7.94556840380284e-12,8.9813474342158622e-09,1.1276093436148716e-17,1.0765877912169186e-17,1.0767880143411897e-17,1.3266222467456693e-10,1.0448503895257875e-13,2.2682622575983121e-15,5.492700771248997e-18,4.1434053618031607e-18,6.1578892125815036e-15,6.5282871616799084e-16,4.396747030891294e-17,5.3651387287610618e-18,1.650591811046597e-19,1.8173610473549207e-22,2.1020268107828975e-24,8.413822761005039e-20,2.2636482953892548e-23
9.999999999999999e-10,0.8039524416476489,7.668529314670357e-11,1.8399355497080784e-14,1.573297485972867e-14,3.713798077478636e-21,6.6512762489196319e-17,0.0,0.0,1.8255883558463811e-08,1.152400687864059e-13,154.0,0.0,0.99967383544746646,1.0,18.999983103107976,3.7410932323073618e-05,4.558953314892215e-08,9.0503194764434165e-05,0.00010703379316152118,3.2445918037713833e-05,1.6664178359359009e-05,3.256457547402765e-11,2.1426202793602226e-07,4.1628981221706712e-05,2.7124362797452637e-13,1.2666755721146325e-07,3.1339941310584177e-08,4.9510606443500812e-08,4.9489299929624099e-08,1.2940710925508257e-11,6.3472308033310483e-10,8.3657285033680085e-12,9.3758583284648369e-09,1.2791571335668269e-17,1.221500925080992e-17,1.2217333773774276e-17,1.4146395838140018e-10,1.1008229858106306e-13,2.3172912834394012e-15,5.6905388368377744e-18,4.3222746994008439e-18,6.5157287841097501e-15,7.0344113690162774e-16,4.7892192788994422e-17,5.8882678108295794e-18,1.8480597753723568e-19,2.0626491500234586e-22,2.3069876687097906e-24,9.2551531805804269e-20,2.5632052968621996e-23
1.001553638499394e-09,0.8039524416476489,7.6833054301429772e-11,1.8461289450275771e-14,1.5792784254869408e-14,3.7380753564779519e-21,6.6856510299822638e-17,0.0,0.0,1.8312537131356908e-08,1.1594495066140622e-13,154.0,0.0,0.99967332869846826,1.0,18.999983074905874,3.7469009146133046e-05,4.5589513170770174e-08,9.0641690908597398e-05,0.00010720001528753712,3.2496347948765099e-05,1.6691989835681668e-05,3.2615147810808817e-11,2.1459520511911131e-07,4.16936866794864e-05,2.7169631673265309e-13,1.2706135599705346e-07,3.1402887676923513e-08,4.9695934082712704e-08,4.967454778020904e-08,1.298915957019955e-11,6.3650626719526943e-10,8.3970678004249982e-12,9.4051916691425852e-09,1.2909186725153563e-17,1.232748850046372e-17,1.232983834728891e-17,1.4212571443659823e-10,1.1049992780141599e-13,2.3208946685305853e-15,5.7052126894526628e-18,4.3356354329732991e-18,6.5425960945692442e-15,7.0727295899853192e-16,4.8190680516239353e-17,5.9282254237692573e-18,1.8632958071471273e-19,2.0817107333760056e-22,2.3226429820546354e-24,9.3195033949232713e-20,2.5864647321662467e-23
