Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335)
1.133167123609367e-12,0.6211829050065755,4.6656959164208045e-12,3.0063856974875399e-18,2.995192008718262e-18,3.8246967122135501e-29,2.4902881081048129e-23,0.0,0.0,1.3586222594258529e-12,2.3938582131721223e-21,154.0,0.0,0.9999956636381927,1.0,18.999999997589239,2.0907566818341606e-07,8.7629164465486981e-07,9.2025051691724792e-07,9.2131810981594103e-07,5.3233154114730997e-07,1.7327813217492922e-09,2.2413926379665665e-13,6.7639560238985508e-10,8.7467498496912593e-07,1.8398508807455628e-17,3.6253096757464213e-12,5.9174850032505641e-12,1.8631840144544913e-14,1.8627476623210785e-14,3.266515479673237e-18,7.0955129678995611e-14,1.097005854454803e-18,2.6457016581802691e-13,2.2624433835414906e-33,2.113196329663687e-33,2.1131992778513547e-33,3.8344781211599491e-18,3.6810389716101064e-20,4.9997446570710157e-18,2.5299825673625796e-20,2.5234728483394699e-21,8.6453862891527643e-21,1.3565218719404834e-24,2.0769869015208136e-28,4.4746745115781858e-29,1.8341663925691388e-33,2.1685408940020853e-37,2.5013911297955139e-35,2.133441181268202e-31,2.6134268732861538e-36,4.3183057895500117e-14,4.524339049755865e-20,5.6969419100285951e-23,1.8269809583383753e-23,1.0519564776035737e-24,1.8454101615942535e-23,8.5172992259221803e-31,4.8928446914182506e-31,1.0479373782338904e-28,2.1457747427686948e-33,7.1858838077826743e-29
1.1690446567097772e-12,0.621182905006059,4.8135106942533725e-12,3.2001848668943487e-18,3.1878979976905034e-18,4.2391041471222413e-29,2.734419900607031e-23,0.0,0.0,1.4187394778063802e-12,2.5762404149880931e-21,154.0,0.0,0.99999552672284964,1.0,18.999999997443489,2.1569524809724618e-07,8.8271410760264845e-07,9.4933071012023217e-07,9.5047447681016298e-07,5.5710939533185662e-07,1.8434362308883462e-09,2.3123290908159986e-13,7.1142511909400755e-10,9.1538753781806808e-07,1.9573452475469588e-17,3.8584605459513782e-12,6.2972499305097208e-12,2.045604776805245e-14,2.0451203028855347e-14,3.61663229735333e-18,7.6875075115272047e-14,1.228106899749957e-18,2.8158543528663877e-13,2.8135496343425637e-33,2.6279516513771364e-33,2.6279554338598674e-33,4.2138449268443687e-18,4.0415811325211209e-20,5.2586757634802696e-18,2.6618555052768832e-20,2.6992907440547296e-21,9.5603144812438617e-21,1.550235823376938e-24,2.4521651047544319e-28,5.2832798406236198e-29,2.2369982929988543e-33,2.6481983185678362e-37,2.9578257013780984e-35,2.5190057836640838e-31,3.1506316223743883e-36,4.6785894986086976e-14,4.8150412934402117e-20,6.2531710325600107e-23,1.9662312560592303e-23,1.1210378082572977e-24,2.0295564830561927e-23,9.3489105200294952e-31,5.3705713717936106e-31,1.1896182605979025e-28,2.4410906166018838e-33,8.1574148254577763e-29
1.2049221898101873e-12,0.6211829050055286,4.961331169057159e-12,3.4000627240107816e-18,3.3866139843602026e-18,4.6847444809780552e-29,2.9940090941361307e-23,0.0,0.0,1.4799065372034565e-12,2.7670573873149247e-21,154.0,0.0,0.99999538981586467,1.0,18.999999997293894,2.2231482644832233e-07,8.8866768772160521e-07,9.7840750885877891e-07,9.7963036304246858e-07,5.8206148952512047e-07,1.9574652157021193e-09,2.3832643738813944e-13,7.4692687446940392e-10,9.5638638596158623e-07,2.0784222986871256e-17,4.0988747688745989e-12,6.6887696230919001e-12,2.2395461372878001e-14,2.2390100387498168e-14,3.9911330769464244e-18,8.3065099815726363e-14,1.3698523028827352e-18,2.9913080261903645e-13,3.4758973963532142e-33,3.2466120800979305e-33,3.2466168965270909e-33,4.6176661120168443e-18,4.4249111459769929e-20,5.5210976010224037e-18,2.7955467086677853e-20,2.8810060587274842e-21,1.0537880377468785e-20,1.7640925002792644e-24,2.8799443249576043e-28,6.205320787401979e-29,2.7113252154713246e-33,3.2138199009489731e-37,3.478907062323044e-35,2.9586672151986581e-31,3.7768484018312973e-36,5.0553097781580111e-14,5.1147759800870315e-20,6.8443355946136077e-23,2.1108496745272858e-23,1.1923268442077596e-24,2.2255600358697863e-23,1.0232754123612132e-30,5.8783033505612449e-31,1.3452033131082104e-28,2.765901014212819e-33,9.2242893926646275e-29
1.2407997229105975e-12,0.6211829050049847,5.1091573408291355e-12,3.6060215577949461e-18,3.5913401962443728e-18,5.1630367045342636e-29,3.2695303789983573e-23,0.0,0.0,1.5421234565816854e-12,2.9664869918640653e-21,154.0,0.0,0.99999525291662905,1.0,18.99999999714047,2.2893440323669786e-07,8.9418661598528693e-07,1.0074809175895114e-06,1.0087857894823486e-06,6.0717510294298239e-07,2.074863821401881e-09,2.4541985381854525e-13,7.8287989949824595e-10,9.97650627871769e-07,2.2030773039515094e-17,4.3465522254005759e-12,7.0920391789832237e-12,2.4453591817147251e-14,2.4447678262051086e-14,4.3908456196355864e-18,8.9527011782279281e-14,1.522709476527396e-18,3.1720626027717862e-13,4.267592501074208e-33,3.9860896091031969e-33,3.9860956987476555e-33,5.0467321485623232e-18,4.8317252173364614e-20,5.786855169254439e-18,2.9309777238849366e-20,3.0686110927940187e-21,1.158014827432929e-20,1.9994472682638376e-24,3.3656948171361518e-28,7.2523898470736392e-29,3.2670028574741865e-33,3.8774268822988283e-37,4.0713044891683535e-35,3.4579551831161574e-31,4.5035007227230068e-36,5.4485766375602699e-14,5.4235415977784128e-20,7.4714828959036849e-23,2.260840148754002e-23,1.2658245456622714e-24,2.4337901252404171e-23,1.1170395887063709e-30,6.4169401431078318e-31,1.5155735515479305e-28,3.122107468916938e-33,1.0392548823583618e-28
1.2766772560110076e-12,0.6211829050044274,5.2569892095703482e-12,3.8180636544886252e-18,3.8020768608798477e-18,5.6754272657449454e-29,3.5614584638948076e-23,0.0,0.0,1.6053902552375877e-12,3.1747081102333029e-21,154.0,0.0,0.99999511602457836,1.0,18.999999996983252,2.3555397846242246e-07,8.9930262430516755e-07,1.0365509407631376e-06,1.0379407761681896e-06,6.3243844349326009e-07,2.1956275990775218e-09,2.5251316324853e-13,8.192641562340317e-10,1.0391608879549784e-06,2.3313055393676744e-17,4.6014928015209618e-12,7.5070536994471741e-12,2.6633948495059624e-14,2.6627444749322416e-14,4.8165973906071768e-18,9.62624856600069e-14,1.6871483465939671e-18,3.3581180109016174e-13,5.2090233846923635e-33,4.8654283755177187e-33,4.8654360236067591e-33,5.5018358316896738e-18,5.2627193737311661e-20,6.0558003500997721e-18,3.0680735806036751e-20,3.2620981509319666e-21,1.2689179723914538e-20,2.2576993850013776e-24,3.9151413726282272e-28,8.4368463442560669e-29,3.9148770369188603e-33,4.6522765834276996e-37,4.7421325837585752e-35,4.0227653516683627e-31,5.3430773365798267e-36,5.8584919698415307e-14,5.7413366431819295e-20,8.135658798622496e-23,2.4162059154664854e-23,1.3415318746446532e-24,2.6546159919790543e-23,1.2163399511493451e-30,6.9873800301463099e-31,1.701637008407702e-28,3.5116708332564022e-33,1.1668419693528448e-28
1.3125547891114177e-12,0.6211829050038569,5.4048267752857383e-12,4.0361912976210224e-18,4.018824205823508e-18,6.2233900726431635e-29,3.8702680759229559e-23,0.0,0.0,1.6697069527832879e-12,3.3919006438663514e-21,154.0,0.0,0.99999497913918955,1.0,18.999999996822261,2.4217355212554201e-07,9.0404512797537014e-07,1.0656175828244606e-06,1.0670953422486147e-06,6.5784057997629738e-07,2.3197521056897902e-09,2.5960637033731321e-13,8.5606049646009183e-10,1.0808992051505926e-06,2.4631022871969875e-17,4.8636963881077725e-12,7.9338082890217218e-12,2.8940039337866911e-14,2.8932906481209706e-14,5.2692155166004443e-18,1.0327307247297996e-13,1.8636411406053624e-18,3.5494741823798872e-13,6.3230700660171629e-33,5.9059998703172506e-33,5.9060094151705444e-33,5.9837722750357132e-18,5.7185894645839778e-20,6.3277916022571062e-18,3.2067626373670208e-20,3.4614595439974377e-21,1.3867033535665638e-20,2.5402919404219199e-24,4.5343745339314466e-28,9.7718408365203191e-29,4.6668480894401915e-33,5.5529464788012634e-37,5.4989655801932237e-35,4.6593710051596109e-31,6.3091963888442235e-36,6.2851501442324741e-14,6.0681596211624565e-20,8.8379077301755555e-23,2.5769496146763273e-23,1.4194497949528211e-24,2.8884068128500948e-23,1.3213326552815719e-30,7.5905200600651408e-31,1.9043287281723474e-28,3.9366112686196025e-33,1.3058313806727384e-28
1.3484323222118279e-12,0.6211829050032728,5.5526700379839653e-12,4.2604067680124958e-18,4.2415824586524973e-18,6.8084264962282278e-29,4.1964339605781969e-23,0.0,0.0,1.7350735691309286e-12,3.6182455140110141e-21,154.0,0.0,0.99999484225997792,1.0,18.999999996657522,2.4879312422609919e-07,9.0844139481531291e-07,1.09468084821239e-06,1.0962495060219953e-06,6.8337137922881487e-07,2.447232904062548e-09,2.6669947953723128e-13,8.9325062218240878e-10,1.1228489296520341e-06,2.5984628359264113e-17,5.133162880696689e-12,8.3722980555164427e-12,3.1375370814851059e-14,3.1367568625874384e-14,5.7495267841517451e-18,1.105602086502619e-13,2.0526621925170026e-18,3.7461310523605548e-13,7.6353254514039484e-33,7.1317096640350889e-33,7.1317215050506444e-33,6.4933389057800406e-18,6.2000311621061766e-20,6.6026936691681547e-18,3.3469764339163118e-20,3.6666875903869198e-21,1.5115765778710506e-20,2.8487117969662403e-24,5.229861789424765e-28,1.1271339483554209e-28,5.5359372788834291e-33,6.5954212481134697e-37,6.3498516316505597e-35,5.3744346956606769e-31,7.4166714357709166e-36,6.728638555507045e-14,6.4040090444212491e-20,9.5792726858685593e-23,2.743073376624951e-23,1.4995792721241013e-24,3.1355317009031501e-23,1.4321736425767353e-30,8.2272560512361244e-31,2.1246107626327484e-28,4.3990082349232725e-33,1.4568828164277479e-28
1.384309855312238e-12,0.6211829050026756,5.7005189976772472e-12,4.4907123437782831e-18,4.4703518469644188e-18,7.4320653733614059e-29,4.5404308817554094e-23,0.0,0.0,1.8014901244777735e-12,3.8539246616759989e-21,154.0,0.0,0.99999470538649404,1.0,18.999999996489045,2.5541269476413353e-07,9.1251670195704259e-07,1.1237407413599518e-06,1.125403284974206e-06,7.0902144785920003e-07,2.5780655628750201e-09,2.7379249510292191e-13,9.3081704787708758e-10,1.1649946271719868e-06,2.7373824802603456e-17,5.4098921792799647e-12,8.8225181100095926e-12,3.394344793430111e-14,3.3934934888899937e-14,6.2583576384297566e-18,1.1812522439258724e-13,2.2546877627337968e-18,3.9480885592032824e-13,9.1743293159044171e-33,8.5692159745008219e-33,8.5692305810760352e-33,7.0313354597705645e-18,6.7077399617744593e-20,6.8803772999554534e-18,3.488649549646814e-20,3.8777746168683283e-21,1.643742978472465e-20,3.1844895298863661e-24,6.0084587480045505e-28,1.2950148382021173e-28,6.536355218805965e-33,7.7971828238237286e-37,7.3033270771034627e-35,6.1750198754041259e-31,8.6815793244776551e-36,7.1890381331936965e-14,6.7488834331597669e-20,1.0360795231549076e-22,2.9145788960907195e-23,1.5819212733291864e-24,3.3963597057976366e-23,1.5490186407857505e-30,8.8984825942833813e-31,2.3634721662215441e-28,4.9010004803443485e-33,1.6206744932261975e-28
1.4201873884126481e-12,0.6211829050020651,5.8483736543811986e-12,4.7271103003322078e-18,4.7051325983775454e-18,8.0958630096695389e-29,4.9027336217505354e-23,0.0,0.0,1.8689566392919812e-12,4.0991210475864277e-21,154.0,0.0,0.99999456851832103,1.0,18.999999996316863,2.6203226373968166e-07,9.1629448117335843e-07,1.1527972666942954e-06,1.1545566958147009e-06,7.3478207824122105e-07,2.7122456566540707e-09,2.8088542110010914e-13,9.687430644150611e-10,1.2073219902046406e-06,2.8798565211123331e-17,5.6938841881085347e-12,9.2844635668451558e-12,3.6647774244489177e-14,3.6638507514434535e-14,6.7965341824877659e-18,1.2596935142753958e-13,2.4701958721506499e-18,4.1553466443317775e-13,1.0971815307793493e-32,1.024816040099056e-32,1.0248178322455657e-32,7.5985639766595653e-18,7.2424111827886175e-20,7.1607189827582053e-18,3.631719468689986e-20,4.0947129590934788e-21,1.7834076151105679e-20,3.5491993676079678e-24,6.877420293652336e-28,1.4823937866137043e-28,7.6835723022713245e-33,9.1773034522935594e-37,8.3684306879391565e-35,7.0686025138702214e-31,1.0121329935342114e-35,7.6664238135696274e-14,7.1027813147658641e-20,1.118351550620577e-22,3.0914674958689921e-23,1.6664767672583835e-24,3.6712598141148091e-23,1.6720231643253708e-30,9.6050930543157516e-31,2.6219289913718476e-28,5.4447860310993394e-33,1.7979031410025694e-28
1.4560649215130583e-12,0.6211829050014417,5.9962340081146855e-12,4.9696029103903849e-18,4.9459249405310043e-18,8.8014031824560499e-29,5.2838169812621707e-23,0.0,0.0,1.9374731342990102e-12,4.3540186521380838e-21,154.0,0.0,0.99999443165507274,1.0,18.999999996140993,2.6865183115277757e-07,9.1979645359192231e-07,1.1818504286367058e-06,1.1837097545109881e-06,7.6064519845208321e-07,2.8497687657664841e-09,2.8797826141398704e-13,1.0070127045889717e-09,1.2498177557688755e-06,3.0258802655968762e-17,5.9851388155029223e-12,9.7581295436298594e-12,3.9491851834645659e-14,3.9481787286319772e-14,7.3648821767705597e-18,1.3409373019833156e-13,2.6996661491140486e-18,4.3679052520984392e-13,1.3062971321929061e-32,1.2201411147590884e-32,1.2201433024238446e-32,8.1958287950501963e-18,7.8047399685107641e-20,7.4436006899111801e-18,3.7761264511824791e-20,4.3174949619853279e-21,1.9307752744268121e-20,3.9444591321662694e-24,7.8444117199571043e-28,1.6909266773996632e-28,8.9943911367560143e-33,1.0756541785531101e-36,9.5547178945001876e-35,8.0630826995768122e-31,1.1754737785524663e-35,8.1608649771829893e-14,7.4657012235202415e-20,1.2048472224527914e-22,3.2737401810475508e-23,1.7532467240572967e-24,3.960600949652482e-23,1.8013425146608669e-30,1.0347979573125133e-30,2.9010242838982532e-28,6.0326221812754369e-33,1.9892839998603187e-28
1.4919424546134684e-12,0.6211829050008052,6.1441000588996718e-12,5.2181924439749131e-18,5.1927291010849729e-18,9.5502971436188009e-29,5.6841557793931782e-23,0.0,0.0,2.0070396304686236e-12,4.6188024753504726e-21,154.0,0.0,0.99999429479639135,1.0,18.999999995961456,2.7527139700345297e-07,9.2304275457866345e-07,1.2109002316026129e-06,1.212862476321576e-06,7.8660332586373253e-07,2.990630476411253e-09,2.950710197572319e-13,1.045610710170457e-09,1.2924696291541098e-06,3.1754490270213392e-17,6.283655973672533e-12,1.0243511161230188e-11,4.2479181335933465e-14,4.2468273529206388e-14,7.9642270387892154e-18,1.4249941652798668e-13,2.9435796882884877e-18,4.585764329655001e-13,1.5486713586814508e-32,1.4465319058034984e-32,1.4465345633333688e-32,8.8239365476533289e-18,8.3954212868869718e-20,7.7289096344360482e-18,3.9218134098047918e-20,4.546112980061695e-21,2.0860504702996821e-20,4.371930179719103e-24,8.9175198446213393e-28,1.9223606679695485e-28,1.0487020980943402e-32,1.2557442020448403e-36,1.0872274992572939e-34,9.1667962265930255e-31,1.3602095492353655e-35,8.6724258544471089e-14,7.8376417003212685e-20,1.2956702679427608e-22,3.4613976854506505e-23,1.8422321152825084e-24,4.2647519737061328e-23,1.9371317806831578e-30,1.1128033071352924e-30,3.2018280783990753e-28,6.666825482712381e-33,2.1955508169292415e-28
1.5278199877138785e-12,0.6211829050001558,6.2919718067610942e-12,5.472881168417545e-18,5.4455453077208537e-18,1.034418362257435e-28,6.1042248536523063e-23,0.0,0.0,2.0776561490024861e-12,4.8936585368187161e-21,154.0,0.0,0.99999415794194479,1.0,18.999999995778275,2.8189096129173698e-07,9.2605204950872368e-07,1.2399466800015995e-06,1.2420148758274533e-06,8.1264952412049725e-07,3.1348263806118808e-09,3.0216369967767251e-13,1.0845225004298279e-09,1.3352662132302372e-06,3.3285581248776743e-17,6.5894355785429791e-12,1.0740603543769334e-11,4.5613261922421374e-14,4.5601464109657943e-14,8.5953938429370415e-18,1.5118738779725076e-13,3.2024189205013855e-18,4.8089238268289174e-13,1.8285974810348607e-32,1.7079986784380262e-32,1.7080018918465545e-32,9.4836961564545941e-18,9.0151499308520273e-20,8.0165380373427389e-18,4.0687257919005624e-20,4.7805593776735548e-21,2.2494374441880918e-20,4.8333173411356758e-24,1.0105264103981514e-27,2.1785366091296183e-28,1.2181154180409269e-32,1.4604436102782902e-36,1.2331733329852742e-34,1.0388526165798681e-30,1.5685249095517008e-35,9.201165901639397e-14,8.2186012924265946e-20,1.3909242744526802e-22,3.6544405113787059e-23,1.9334339138374113e-24,4.5840816853410842e-23,2.0795458390806342e-30,1.1946143250625988e-30,3.5254373936787981e-28,7.3497717349292911e-33,2.4174558432367046e-28
1.5636975208142887e-12,0.6211829049994934,6.4398492517267155e-12,5.7336713483633694e-18,5.7043737881414529e-18,1.1184728829188153e-28,6.5444990599558247e-23,0.0,0.0,2.1493227113222983e-12,5.178773875664353e-21,154.0,0.0,0.99999402109142532,1.0,18.999999995591455,2.8851052401765675e-07,9.2884164108621045e-07,1.2689897782374119e-06,1.2711669669621738e-06,8.3877736325733111e-07,3.2823520762086959e-09,3.0925630456560423e-13,1.1237341420534602e-09,1.3781969429178855e-06,3.4852028848342494e-17,6.9024775495910598e-12,1.1249401818624182e-11,4.8897591312056521e-14,4.8884855437243372e-14,9.2592073204299522e-18,1.6015854867152069e-13,3.4766674927183569e-18,5.0373836960052383e-13,2.1508006729119911e-32,2.0089551411781772e-32,2.008959009632089e-32,1.0175918827891557e-17,9.6646205187181333e-20,8.3063829052624766e-18,4.2168114671879424e-20,5.0208265291469087e-21,2.421140165483934e-20,5.3303688626602525e-24,1.1416607627571625e-27,2.4613914614685025e-28,1.4098044599360029e-32,1.6923949012983947e-36,1.3944283472412525e-34,1.1737514420909637e-30,1.8027675237142859e-35,9.7471401494526394e-14,8.6085785532101241e-20,1.490712687661113e-22,3.8528689635875947e-23,2.0268530938986757e-24,4.9189588216553602e-23,2.2287393547060309e-30,1.280319859566421e-30,3.8729762281899742e-28,8.0838959750931646e-33,2.655769830592217e-28
1.5995750539146988e-12,0.6211829049988182,6.5877323938270108e-12,6.0005652457744557e-18,5.9692147700711451e-18,1.2073626456710261e-28,7.0054532726291959e-23,0.0,0.0,2.2220393390584738e-12,5.4743365504850538e-21,154.0,0.0,0.99999388424454805,1.0,18.999999995401026,2.9513008518123759e-07,9.3142756882703221e-07,1.2980295307079667e-06,1.3003187630406053e-06,8.6498088273037859e-07,3.4332031668511674e-09,3.1634883766077777e-13,1.1632323203970586e-09,1.4212520244439207e-06,3.6453786387278199e-17,7.2227818096870793e-12,1.1769901116422221e-11,5.2335665767635863e-14,5.232194246561915e-14,9.9564918593403831e-18,1.6941373640956935e-13,3.7668101573648257e-18,5.2711438920137357e-13,2.5204697405526973e-32,2.3542480861082e-32,2.3542527235615617e-32,1.0901418048040925e-17,1.0344527494548195e-19,8.5983458179552474e-18,4.3660206201335399e-20,5.2669068188587784e-21,2.6013623318707276e-20,5.8648763466525512e-24,1.2860968292756651e-27,2.7729607083360961e-28,1.6260588045572602e-32,1.9544507151300372e-36,1.5721689351199359e-34,1.3223473269287487e-30,2.0654560198837931e-35,1.0310399526093664e-13,9.0075720419331753e-20,1.5951388118052383e-22,4.0566831783281877e-23,2.122490630858486e-24,5.269752058031314e-23,2.3848667809386573e-30,1.3700086376361342e-30,4.2455955554939635e-28,8.8716924680295511e-33,2.9112820284849037e-28
1.635452587015109e-12,0.6211829049981303,6.7356212330950373e-12,6.2735651199335136e-18,6.2400684812560528e-18,1.3012597684716169e-28,7.4875623844087184e-23,0.0,0.0,2.2958060540393098e-12,5.7805356393033588e-21,154.0,0.0,0.99999374740104841,1.0,18.999999995207002,3.0174964478250285e-07,9.3382470127738517e-07,1.3270659418053631e-06,1.3294702767863995e-06,8.9125455714709294e-07,3.5873752619902425e-09,3.2344130205909668e-13,1.2030043120154585e-09,1.4644223790325806e-06,3.809080724555277e-17,7.5503482849441656e-12,1.2302096571038483e-11,5.5930980097776868e-14,5.5916218693601914e-14,1.0688071504689809e-17,1.7895372578462238e-13,4.0733326702665684e-18,5.5102043720210245e-13,2.9432903616252061e-32,2.749188439023725e-32,2.7491939760104781e-32,1.1661009577815702e-17,1.1055565128514423e-19,8.8923327252534864e-18,4.5163056469730155e-20,5.5187926412877033e-21,2.7903073696843259e-20,6.4386746924071385e-24,1.4448229759463233e-27,3.1153807654199385e-28,1.8693404685598689e-32,2.2496849839147264e-36,1.7676302388583602e-34,1.4856596887552216e-30,2.359288079467196e-35,1.0890991156788982e-13,9.4155803235286112e-20,1.7043058099201213e-22,4.2658831481665363e-23,2.2203475012799869e-24,5.6368300083768644e-23,2.5480823600421199e-30,1.463769264983993e-30,4.6444733197397422e-28,9.7157146962750611e-33,3.1848001809933805e-28
1.671330120115519e-12,0.6211829049974297,6.883515769566329e-12,6.5526732274475362e-18,6.5169351494641886e-18,1.4003391182052372e-28,7.9913013064432144e-23,0.0,0.0,2.3706228782806483e-12,6.097561239514402e-21,154.0,0.0,0.99999361056068148,1.0,18.9999999950094,3.0836920282147428e-07,9.3604682149988521e-07,1.3560990159158882e-06,1.3586215203582449e-06,9.1759326449820597e-07,3.7448639768706887e-09,3.3053370071900001e-13,1.243037958412164e-09,1.5076995907074061e-06,3.9763044864654744e-17,7.8851769045742821e-12,1.2845983319592434e-11,5.9687027657887195e-14,5.9671176166232079e-14,1.1454769958577215e-17,1.887792336461739e-13,4.396721696536709e-18,5.75456509542749e-13,3.4254798674994307e-32,3.1995837515024454e-32,3.1995903370985341e-32,1.2455511448172223e-17,1.179842751724289e-19,9.1882537530219656e-18,4.6676210576959313e-20,5.7764764010568292e-21,2.9881784342738861e-20,7.0536420370528758e-24,1.6188752485036284e-27,3.4908913869236085e-28,2.1422923447254342e-32,2.5814043953729557e-36,1.9821075604987112e-34,1.6647572862017815e-30,2.6871487119055983e-35,1.1488958641425211e-13,9.8326019683970122e-20,1.8183167040751693e-22,4.4804687432050934e-23,2.3204246828500148e-24,6.0205612253584131e-23,2.7185401235178219e-30,1.5616902262482095e-30,5.0708144311600931e-28,1.061857535016908e-32,3.4771505237075367e-28
