Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438)
6.53348879991024e-10,0.35758544616381205,6.1015201331406147e-13,6.6632394087089667e-17,6.6264052289333303e-17,4.944408503249223e-24,3.6842182438267093e-19,0.0,0.0,2.2928083346814546e-09,4.5914340446976381e-15,154.0,0.0,0.99994341000299714,1.0,18.999988325801283,4.694945176646437e-06,1.8883001741853878e-09,1.3662786290398093e-05,2.4952352527140235e-05,7.9301365844692567e-07,1.1480324131657329e-05,2.8695189383880111e-11,1.9155221352042726e-07,7.9119320265504748e-07,2.983932045700308e-13,1.9249507135773815e-08,8.9250015053760434e-10,3.9141892895148909e-10,3.908468557250951e-10,3.3813786198260356e-13,1.7657723394812615e-12,2.3393535776644921e-13,1.3773157073153575e-09,1.1363314855331274e-21,1.0931337615171197e-21,1.0931500570571677e-21
6.661045396203926e-10,0.35758544560531413,6.2493351067265175e-13,6.9493978428955103e-17,6.9102626171468489e-17,5.355531053006306e-24,3.914390277005986e-19,0.0,0.0,2.3802123420821742e-09,4.9364861865729308e-15,154.0,0.0,0.99994230487878633,1.0,18.999988052368757,4.7865869515953132e-06,1.8882982160605831e-09,1.3884011250807102e-05,2.5439441886486632e-05,8.0851362156685492e-07,1.1749916876411377e-05,2.9255341659647991e-11,1.9530399755607928e-07,8.0665760712777778e-07,3.0540038217948848e-13,2.0008417098881591e-08,9.181355337969066e-10,4.1109195152489994e-10,4.1049109580072139e-10,3.5513984890494939e-13,1.8337187671299687e-12,2.4571586779201067e-13,1.4316839691290223e-09,1.2793547762771821e-21,1.2307399976259595e-21,1.2307587212258193e-21
6.788601992497613e-10,0.35758544504665457,6.3982200398695465e-13,7.2424306570822054e-17,7.2008967218544733e-17,5.7924230522791058e-24,4.1543329690930068e-19,0.0,0.0,2.4692224319222107e-09,5.3004703189195602e-15,154.0,0.0,0.99994119974344808,1.0,18.999987778855182,4.8782279603666297e-06,1.8882962579146141e-09,1.4105154387697323e-05,2.5926529111672928e-05,8.2401356645397244e-07,1.2019589070836165e-05,2.9815491466642118e-11,1.9905576505690164e-07,8.2212199437535575e-07,3.1240962482555149e-13,2.0781997507151811e-08,9.439387670662272e-10,4.3132388346395306e-10,4.3069342666610062e-10,3.7262506275262595e-13,1.9028810902170826e-12,2.5783172669657637e-13,1.4871071500248212e-09,1.4369523245679142e-21,1.3823713947246699e-21,1.3823928486834463e-21
6.916158588791299e-10,0.3575854444878518,6.5481733078702029e-13,7.5423873943611383e-17,7.4983547739802476e-17,6.2562029558567305e-24,4.4042777295309818e-19,0.0,0.0,2.5598384547005655e-09,5.6840604261024065e-15,154.0,0.0,0.99994009459698319,1.0,18.999987505269271,4.9698682029649265e-06,1.8882942997474821e-09,1.4326224399420981e-05,2.6413614202337705e-05,8.3951349310810649e-07,1.2289332016916078e-05,3.0375638804455207e-11,2.0280751602015202e-07,8.3758636440137621e-07,3.1942070643152694e-13,2.1570248264480919e-08,9.6990597730867905e-10,4.5211833015975767e-10,4.5145744842422949e-10,3.9059662247775975e-13,1.9732557314671226e-12,2.7028510363333e-13,1.5435853922918315e-09,1.6102706593318946e-21,1.5491316405271731e-21,1.5491561576288237e-21
7.043715185084986e-10,0.35758544392892133,6.6991932869717488e-13,7.8493175225612138e-17,7.8026839131437911e-17,6.7480177915680396e-24,4.6644575770832524e-19,0.0,0.0,2.6520602760326454e-09,6.0879422039235935e-15,154.0,0.0,0.99993898943939175,1.0,18.999987231618778,5.0615076793947395e-06,1.8882923415591858e-09,1.4547229048138402e-05,2.6900697158119513e-05,8.550134015290863e-07,1.2559137952784822e-05,3.0935783672685098e-11,2.0655925044308468e-07,8.5305071720941904e-07,3.2643342525293977e-13,2.2373169274754293e-08,9.9603340182163759e-10,4.7347881404855793e-10,4.7278667834494629e-10,4.0905757526162342e-13,2.0448391241248965e-12,2.8307811782040037e-13,1.6011188382244884e-09,1.8005204784537045e-21,1.7321862292929924e-21,1.7322141751795452e-21
7.29882837767236e-10,0.35758544281073307,7.0044268883639967e-13,8.4842954469921303e-17,8.4321435549911284e-17,7.8204848577487342e-24,5.2164626372143516e-19,0.0,0.0,2.8413208435063354e-09,6.959382114808285e-15,154.0,0.0,0.99993677909082967,1.0,18.999986684150972,5.244784333767073e-06,1.8882884251191076e-09,1.4989069174569464e-05,2.7874856663588128e-05,8.8601316367089844e-07,1.3098911876861928e-05,3.2056065998725419e-11,2.1406266965699708e-07,8.8397937118581759e-07,3.4046307492099027e-13,2.4023021669619706e-08,1.0487543652252878e-09,5.179115816975376e-10,5.1715443088987315e-10,4.4745950140622709e-13,2.1916179490629655e-12,3.096912931757438e-13,1.7193519102912678e-09,2.2369909108420018e-21,2.152161699363832e-21,2.1521977438333006e-21
7.553941570259735e-10,0.3575854416921855,7.31390787411968e-13,9.1477586694560628e-17,9.08965094114715e-17,9.0195822889817048e-24,5.8122443712509602e-19,0.0,0.0,3.0370033051220736e-09,7.9205098637551978e-15,154.0,0.0,0.99993456869776443,1.0,18.999986136498638,5.4280579235199356e-06,1.8882845085943836e-09,1.5430721634273008e-05,2.8849007625186169e-05,9.1701285287803933e-07,1.363886397744351e-05,3.3176338441476182e-11,2.2156602267661096e-07,9.1490795633290108e-07,3.544973557097884e-13,2.5731553922608689e-08,1.1020735761155794e-09,5.6464879162336387e-10,5.6382325049165436e-10,4.8785385663039877e-13,2.3431892402377919e-12,3.3768725895258064e-13,1.8418075046877594e-09,2.7574137513402918e-21,2.6529361775508699e-21,2.6529822426388034e-21
7.809054762847109e-10,0.357585440573356,7.6276232915149974e-13,9.8401002278222663e-17,9.7755799094802081e-17,1.035554288704441e-23,6.4537245547883656e-19,0.0,0.0,3.2391069853985494e-09,8.9772326682826148e-15,154.0,0.0,0.99993235826019844,1.0,18.999985588699097,5.6113284486896363e-06,1.8882805919850179e-09,1.5872223767439216e-05,2.9823150040020405e-05,9.4801246914913941e-07,1.4178956915563265e-05,3.4296600997640664e-11,2.2906930947985587e-07,9.4583647267879068e-07,3.6853529711396394e-13,2.7498765264403897e-08,1.155964421198615e-09,6.1371586097792517e-10,6.1281851702334143e-10,5.3026262853291122e-13,2.4995248392135424e-12,3.6708130631768157e-13,1.9684867599622245e-09,3.374005172117817e-21,3.2462713455594031e-21,3.2463297154908213e-21
8.064167955434483e-10,0.3575854394543032,7.9455602060168118e-13,1.0561711960399781e-16,1.049030284462962e-16,1.1839083026501494e-23,7.142850418937689e-19,0.0,0.0,3.4476313309394244e-09,1.0135645151821817e-14,154.0,0.0,0.99993014777813427,1.0,18.999985040782136,5.7945959093124839e-06,1.888276675291016e-09,1.6313605345631787e-05,3.0797283905197112e-05,9.7901201248282977e-07,1.4719160920535405e-05,3.5416853663917976e-11,2.3657253004462574e-07,9.7676492025138532e-07,3.8257612534106873e-13,2.932465492550984e-08,1.2104016364687523e-09,6.651370805402736e-10,6.641644856374494e-10,5.7470683025152158e-13,2.6605967529278186e-12,3.9788804859181858e-13,2.0993908147485571e-09,4.1002195713604283e-21,3.9451218367657606e-21,3.9451952096374126e-21
8.319281148021858e-10,0.35758543833507744,8.2677057022068578e-13,1.1312984507670203e-16,1.1234190680729505e-16,1.3481411336898838e-23,7.8815945530389049e-19,0.0,0.0,3.6625758861226133e-09,1.1402029340370818e-14,154.0,0.0,0.99992793725157492,1.0,18.999984492771457,5.9778603054247848e-06,1.8882727585123831e-09,1.6754890075899875e-05,3.1771409217822108e-05,1.0100114828777415e-06,1.5259452285910893e-05,3.6537096437002479e-11,2.4407568434878303e-07,1.0076932990783648e-06,3.966192242188261e-13,3.1209222136252757e-08,1.2653612075151729e-09,7.1893567068736904e-10,7.1788434265454367e-10,6.2120654889684799e-13,2.826377152721969e-12,4.3012145497201643e-13,2.2345208077662554e-09,4.9508224224156413e-21,4.7637055329112203e-21,4.7637970775163309e-21
8.574394340609232e-10,0.3575854372157162,8.5940468846564161e-13,1.2094307314097597e-16,1.2007612904205211e-16,1.5294237313808393e-23,8.6719548078206498e-19,0.0,0.0,3.8839402735274595e-09,1.2782854655637429e-14,154.0,0.0,0.99992572668052282,1.0,18.999983944685912,6.1611216370628446e-06,1.8882688416491235e-09,1.719609681177629e-05,3.2745525975000884e-05,1.0410108803325051e-06,1.5799812158534187e-05,3.7657329313584582e-11,2.5157877237016269e-07,1.0386216091871916e-06,4.1066410372058724e-13,3.3152466126780478e-08,1.320820282372696e-09,7.7513383331743627e-10,7.7400025741039108e-10,6.6978099048193397e-13,2.9968383733797122e-12,4.6379488180883581e-13,2.3738778778203966e-09,5.9419640373711299e-21,5.7175747545536406e-21,5.7176881726287722e-21
8.829507533196606e-10,0.3575854360962509,8.9245708787615892e-13,1.2906068630018311e-16,1.281093755665095e-16,1.7289779912004719e-23,9.5159541984281294e-19,0.0,0.0,4.1117241777464911e-09,1.428477790653354e-14,154.0,0.0,0.9999235160649812,1.0,18.999983396540514,6.3443799042629713e-06,1.8882649247012436e-09,1.7637240554885199e-05,3.3719634173838586e-05,1.0720102048457516e-06,1.6340225536980872e-05,3.8777552290351326e-11,2.5908179408657694e-07,1.0695498506051181e-06,4.2471037393296567e-13,3.5154386127062376e-08,1.3767570934862538e-09,8.3375280073004397e-10,8.3253343106430393e-10,7.204485222170117e-13,3.1719529121680313e-12,4.9892110204564531e-13,2.5174631638016118e-09,7.0912545745387177e-21,6.8236886632537923e-21,6.8238282574516473e-21
9.084620725783981e-10,0.357585434976706,9.259264831538661e-13,1.3748655513609645e-16,1.3644531237786977e-16,1.9480776114916328e-23,1.0415640807380156e-18,0.0,0.0,4.3459273323805861e-09,1.5914643279520835e-14,154.0,0.0,0.99992130540495272,1.0,18.999982848347202,6.5276351070614721e-06,1.8882610076687486e-09,1.8078333259604878e-05,3.4693733811440162e-05,1.1030094564161128e-06,1.6880680466931545e-05,3.9897765363986897e-11,2.6658474947581887e-07,1.1004780233591872e-06,4.3875772414218896e-13,3.7214981366889201e-08,1.4331508883759043e-09,8.9481288151567141e-10,8.9350414242136631e-10,7.7322671221522333e-13,3.3516934278810347e-12,5.355123328520535e-13,2.6652778046860611e-09,8.4178402356427842e-21,8.1004868239726754e-21,8.1006575718756475e-21
9.339733918371355e-10,0.3575854338571006,9.5981159123768288e-13,1.4622453832931488e-16,1.4508759108487127e-16,2.1880489451607418e-23,1.1373087687776373e-18,0.0,0.0,4.5865495099760863e-09,1.7679482327499775e-14,154.0,0.0,0.99991909470044005,1.0,18.999982300115505,6.7108872454946543e-06,1.8882570905516442e-09,1.8519384455722357e-05,3.5667824884910285e-05,1.1340086350422192e-06,1.7421167418545374e-05,4.1017968531173088e-11,2.7408763851566503e-07,1.1314061274762364e-06,4.5280590665094448e-13,3.9334251075873079e-08,1.4899818686164483e-09,9.5833350340856792e-10,9.5693179072241719e-10,8.2813236656950412e-13,3.5360327398900465e-12,5.7358026142423295e-13,2.8173229395354126e-09,9.9424803995666622e-21,9.5679636842051897e-21,9.5681713186917572e-21
9.594847110958728e-10,0.3575854327374506,9.9411113137498358e-13,1.5527848268034719e-16,1.5403984893869487e-16,2.4502718452597397e-23,1.2390392766862783e-18,0.0,0.0,4.8335905142004964e-09,1.9586513957906661e-14,154.0,0.0,0.99991688395144651,1.0,18.999981751853024,6.8941363195988251e-06,1.8882531733499349e-09,1.8960401732593567e-05,3.6641907391353486e-05,1.1650077407227029e-06,1.7961678802322013e-05,4.2138161788589581e-11,2.8159046118387783e-07,1.1623341629828988e-06,4.6685472419477903e-13,4.1512194483447453e-08,1.5472311355355182e-09,1.0243332534385668e-09,1.0228349357369534e-09,8.8518156409144518e-13,3.7249438272009049e-12,6.1313606915557377e-13,2.9735997074968203e-09,1.1687625552349312e-20,1.124774383485112e-20,1.1247994931124799e-20
9.849960303546102e-10,0.35758543161776823,1.0288238251890878e-12,1.646522231313274e-16,1.6330570886447594e-16,2.7361805055751209e-23,1.3469678749843394e-18,0.0,0.0,5.0870501735360683e-09,2.1643144421047511e-14,154.0,0.0,0.99991467315797522,1.0,18.999981203565795,7.0773823294102917e-06,1.8882492560636278e-09,1.9401391129395913e-05,3.7615981327874123e-05,1.1960067734561945e-06,1.8502208578866781e-05,4.3258345132914407e-11,2.8909321745820811e-07,1.1932621299056102e-06,4.8090401979921014e-13,4.374881081886696e-08,1.6048806408620439e-09,1.092829915857935e-09,1.0912313356343371e-09,9.4438968912444863e-13,3.9183998275171791e-12,6.5419045446561594e-13,3.1341092478028985e-09,1.3677496022395331e-20,1.3163158061654174e-20,1.3163460131248836e-20
9.999999999999999e-10,0.3575854304980633,1.0494318324360568e-12,1.7031609001893304e-16,1.6890314898625575e-16,2.9159912526448464e-23,1.4134249170932286e-18,0.0,0.0,5.2391149133595311e-09,2.2925626600898236e-14,154.0,0.0,0.99991337290346127,1.0,18.9999808810921,7.185153355791491e-06,1.8882469521509172e-09,1.9660739137525855e-05,3.8188859331351385e-05,1.21423819741114e-06,1.882011691323439e-05,4.3917153820347532e-11,2.9350578174001683e-07,1.2114517599810943e-06,4.89167002448204e-13,4.5091632490018578e-08,1.6389659760574527e-09,1.134287829496459e-09,1.1326285636807981e-09,9.8022596337055029e-13,4.0342888549512837e-12,6.7903976470560124e-13,3.2304869278708204e-09,1.49725126560946e-20,1.4409756729496839e-20,1.4410092699651492e-20
1.0105073496133475e-09,0.3575854304980633,1.063948396743377e-12,1.7434958278834056e-16,1.7288877949341234e-16,3.0472642971781321e-23,1.4613093023840582e-18,0.0,0.0,5.3469283361285221e-09,2.3856967298823814e-14,154.0,0.0,0.99991246232002884,1.0,18.999980655258625,7.2606252749653613e-06,1.8882453386927282e-09,1.9842357453913729e-05,3.8590046691576442e-05,1.227005733241326e-06,1.9042751940119767e-05,4.4378518560824213e-11,2.9659590731639748e-07,1.2241900282706077e-06,4.9495366849431014e-13,4.6044099311207462e-08,1.6629131413932575e-09,1.1638405081246781e-09,1.162137982914312e-09,1.005771462674844e-12,4.1163740363082376e-12,6.9675365445732606e-13,3.2988526997717069e-09,1.5938161537492872e-20,1.5339320203508112e-20,1.5339681795590121e-20
1.0360186688720848e-09,0.3575854293783438,1.0994835726021463e-12,1.8437437294433323e-16,1.8279265519543839e-16,3.3850686008124932e-23,1.5822807562023596e-18,0.0,0.0,5.6132248656742298e-09,2.6235763493405996e-14,154.0,0.0,0.99991025143761048,1.0,18.999980106935343,7.4438651563003412e-06,1.8882414212372403e-09,2.0283304537076203e-05,3.956410347956454e-05,1.258004620076729e-06,1.9583305054829496e-05,4.5498682068994223e-11,3.0409853073617851e-07,1.255117858103934e-06,5.0900357069911923e-13,4.8398059189366004e-08,1.7213121573830431e-09,1.2373813150302571e-09,1.2355711384846556e-09,1.0693409719371351e-12,4.3188399058823262e-12,7.4083546545588479e-13,3.4678312028067251e-09,1.8497621550864167e-20,1.7803204767123661e-20,1.7803635577415572e-20
1.0615299881308222e-09,0.35758542825861606,1.1354280818882436e-12,1.9473039310257531e-16,1.9302091611242787e-16,3.7511956346197624e-23,1.7101018827966446e-18,0.0,0.0,5.8859396382099047e-09,2.8787501215833295e-14,154.0,0.0,0.99990804051072346,1.0,18.999979558599012,7.6271019734515402e-06,1.888237503697172e-09,2.0724235431656805e-05,4.0538151688942451e-05,1.289003433961035e-06,2.0123864869862617e-05,4.6618835654098869e-11,3.1160108769527713e-07,1.2860456194314407e-06,5.2305364705733573e-13,5.0810689682060755e-08,1.7800619343305009e-09,1.3134679210492203e-09,1.3115463639633567e-09,1.135111698280512e-12,4.5257710444652208e-12,7.8644526247590305e-13,3.6410458963968346e-09,2.1385886253537865e-20,2.0583725218644192e-20,2.0584236206296502e-20
1.0870413073895595e-09,0.35758542713888486,1.1717806563376497e-12,2.0542143100063982e-16,2.0357712819188825e-16,4.1473052770825422e-23,1.844994768025508e-18,0.0,0.0,6.1650725395877814e-09,3.1520335975025803e-14,154.0,0.0,0.99990582953937046,1.0,18.999979010252051,7.8103357264552622e-06,1.8882335860725277e-09,2.1165152568562257e-05,4.1512191316814081e-05,1.3200021748928762e-06,2.0664428953922086e-05,4.773897931281159e-11,3.1910357817141364e-07,1.3169733122787897e-06,5.3710383437527626e-13,5.328199001783098e-08,1.8391474076331286e-09,1.3921152410572123e-09,1.3900785523515651e-09,1.2030965438234634e-12,4.7371412152845816e-12,8.3359201770563908e-13,3.8184979201163002e-09,2.463505821534512e-20,2.3711812896835548e-20,2.371241640957469e-20
1.1125526266482968e-09,0.35758542601915416,1.208540030351179e-12,2.1645126263487287e-16,2.1446484322112224e-16,4.575115885416425e-23,1.9871839277325143e-18,0.0,0.0,6.4506234634429556e-09,3.4442610567479417e-14,154.0,0.0,0.99990361852355503,1.0,18.999978461896397,7.9935664153478195e-06,1.8882296683633142e-09,2.1606057882669086e-05,4.2486222360283309e-05,1.3510008428708843e-06,2.1204995371716418e-05,4.8859113041805215e-11,3.2660600214230348e-07,1.3479009366714566e-06,5.511540823513134e-13,5.5811959425037084e-08,1.8985541696005011e-09,1.4733375495748822e-09,1.471181957234604e-09,1.273307856732883e-12,4.9529243356597476e-12,8.8228431810339076e-13,4.0001884136247466e-09,2.8279414624550683e-20,2.7220496519163059e-20,2.7221206427046607e-20
1.1635752651657717e-09,0.3575854237797069,1.2832741282825221e-12,2.3954235254230012e-16,2.3724891868623357e-16,5.5330106906457364e-23,2.2943612269925046e-18,0.0,0.0,7.040978983315044e-09,4.0889786815748772e-14,154.0,0.0,0.99989919635854774,1.0,18.999977365164845,8.360018600944657e-06,1.8882218326912007e-09,2.2487838842094009e-05,4.443425868242953e-05,1.4129979599599291e-06,2.2286129407144512e-05,5.109935069732314e-11,3.416106504791834e-07,1.4097559801937226e-06,5.7925460949000145e-13,6.1047902366303759e-08,2.0182770344926168e-09,1.6435611910875535e-09,1.6411563961494524e-09,1.420456648260621e-12,5.3976258594021233e-12,9.8433807394351721e-13,4.3762893690737859e-09,3.6902161448010474e-20,3.5522735737306809e-20,3.5523706858617794e-20
1.2145979036832465e-09,0.35758542154029266,1.3596203059793433e-12,2.640336369299418e-16,2.6140127492773431e-16,6.6398272994754176e-23,2.6334781468349495e-18,0.0,0.0,7.6570054479243884e-09,4.81995177108617e-14,154.0,0.0,0.99989477401572657,1.0,18.99997626841327,8.7264585305325173e-06,1.8882139966808779e-09,2.3369587251712661e-05,4.6382260632210696e-05,1.4749947852172268e-06,2.3367258030709787e-05,5.3339548594024607e-11,3.5661503252757008e-07,1.4716107501983885e-06,6.0735499596576684e-13,6.6518512329165148e-08,2.1391272779734908e-09,1.8242412609556471e-09,1.8215719458717123e-09,1.5766466670180189e-12,5.8596700018300933e-12,1.0926681385657297e-12,4.7693578817274797e-09,4.7574996793045808e-20,4.5799676286765949e-20,4.5800986117156384e-20
1.2656205422007214e-09,0.35758541930092497,1.4375685392547149e-12,2.8995490368191905e-16,2.8694982005738292e-16,7.9115002711110052e-23,3.0064173279705139e-18,0.0,0.0,8.2987021555630383e-09,5.6445287005830425e-14,154.0,0.0,0.99989035149511618,1.0,18.999975171647428,9.0928862044018546e-06,1.8882061603323921e-09,2.4251308844095428e-05,4.8330228186455448e-05,1.5369913186318359e-06,2.4448375506010991e-05,5.5579706705276112e-11,3.7161914810907907e-07,1.5334652468827571e-06,6.3545509267945885e-13,7.2223783134062306e-08,2.2610103583472209e-09,2.0154715876057246e-09,2.0125222972170541e-09,1.7419590788942711e-12,6.3388535571639873e-12,1.2073309548576642e-12,5.1794030719339313e-09,6.0658934637412177e-20,5.8399284285061591e-20,5.8401028269296102e-20
1.3166431807181963e-09,0.35758541706160696,1.5171088506529126e-12,3.1733575531761095e-16,3.1392223904085171e-16,9.3649768859602045e-23,3.415099385138999e-18,0.0,0.0,8.966068434750335e-09,6.5703574171862449e-14,154.0,0.0,0.99988592879674087,1.0,18.999974074870956,9.4593016228431336e-06,1.8881983236457892e-09,2.5133007256302596e-05,5.0278161321991771e-05,1.5989875601928161e-06,2.5529478192034905e-05,5.7819825004439442e-11,3.8662299704529469e-07,1.5953194704413466e-06,6.6355480499474492e-13,7.8163708598572836e-08,2.3838396871960504e-09,2.2173381338686611e-09,2.2140932869411652e-09,1.9164682455340907e-12,6.8349756995095186e-12,1.328378233997934e-12,5.6064340614052218e-09,7.6557849821815347e-20,7.3710887889761764e-20,7.3713182503762943e-20
