Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422)
1.2848195418991884e-11,0.6215743525920648,3.0999228787632322e-11,2.1023728333169498e-16,2.0250109704409245e-16,9.274538653545778e-26,1.856058707945848e-20,0.0,0.0,5.4946319648830278e-11,1.2210938766521437e-18,154.0,0.0,0.99996442611368941,1.0,18.999999831124303,1.9356589178941503e-06,6.5530210459433433e-07,8.1950442433024034e-06,8.3383785535529491e-06,6.2812021906780776e-06,1.5582128425119681e-07,2.1520963369852291e-12,1.299729887169066e-08,9.9986302323080403e-06,1.7436739820800383e-15,3.3442877227068461e-10,4.6036249083005634e-10,1.5019666038465173e-11,1.5014044106820689e-11,3.5942934492291114e-15,9.2644996841771708e-12,2.0276381951621637e-15,2.4431050807733294e-11,1.6774153334029463e-26,1.5701854493306222e-26,1.5702048453563665e-26,4.7868662189201081e-15,3.0901573056007385e-17,1.0064492655761155e-16,4.4055880482512562e-19,1.933450657259137e-19,7.5259464765392772e-18,1.3817752375300187e-20,2.5088612210299043e-23,4.6638701786359246e-24,2.2999990351824891e-27,3.8984349798420059e-31,2.58450457525604e-30,2.6425576980716341e-26,1.6197525861777233e-30,5.8190882612889274e-12,3.0464173477116049e-18,3.9729578032405097e-20,1.5456216983884239e-21,7.0025170210576246e-23,1.3122560467028697e-20,6.2762583820593972e-28,3.6013440242462925e-28,8.6314699543351552e-25,1.781306270196464e-29,5.2184812997919522e-25,9.2778248891366838e-30,9.0073789942162063e-31,6.9984396678902986e-29
1.3464470526234427e-11,0.6215743525391275,3.2496466407316445e-11,2.3130170197054202e-16,2.2244043604163205e-16,1.1106532015501448e-25,2.1365023006225458e-20,0.0,0.0,6.0026789620911778e-11,1.4208466066679443e-18,154.0,0.0,0.99996272038226142,1.0,18.999999816211378,2.0285012244584646e-06,6.5530109134913717e-07,8.5813204392394465e-06,8.738276542524557e-06,6.5943868968611909e-06,1.7006201422030398e-07,2.2553087514972992e-12,1.3664314331610876e-08,1.0497170442527833e-05,1.9030311369492302e-15,3.6727648230164027e-10,5.0452552005568147e-10,1.7258832223224852e-11,1.7252355447053004e-11,4.135569077612759e-15,1.0206706549305782e-11,2.3412070941085522e-15,2.683098439068465e-11,2.3219092571256914e-26,2.1735255326987346e-26,2.1735536777265235e-26,5.5548183349555186e-15,3.5530704037488768e-17,1.0580998163076014e-16,4.6419887720424856e-19,2.1120421958066037e-19,8.6308779786769904e-18,1.6626463748445109e-20,3.1635671486348644e-23,5.886359290021562e-24,3.044299135668295e-27,5.2310995541111356e-31,3.262555910491941e-30,3.3359520880860789e-26,2.1429613464555322e-30,6.4108422140755955e-12,3.343203205980092e-18,4.5503255647402187e-20,1.699206382433122e-21,7.7096883929897238e-23,1.5097172250323959e-20,7.1883533870348243e-28,4.124708014088744e-28,1.0408474604666698e-24,2.1486568083503001e-29,6.2928455109143248e-25,1.118876941441404e-29,1.0861915935178104e-30,8.4475076640660027e-29
1.408074563347697e-11,0.6215743524843138,3.3994651310799176e-11,2.5340690533255627e-16,2.4332046480768596e-16,1.3197263037816369e-25,2.4438961696292253e-20,0.0,0.0,6.533144271345853e-11,1.643353470202898e-18,154.0,0.0,0.99996101465382958,1.0,18.999999800769679,2.1213432295864428e-06,6.5530007773405354e-07,8.9670644769473263e-06,9.1381730548281457e-06,6.9075709589709831e-06,1.848312878355142e-07,2.3585207846830271e-12,1.4331327420281952e-08,1.0995709836317245e-05,2.0683028330621746e-15,4.0166257442013324e-10,5.506141630347912e-10,1.9707515348252747e-11,1.9700102145417051e-11,4.7279907791381998e-15,1.1194280346282201e-11,2.6852120563823089e-15,2.9343361579869494e-11,3.1672114231159147e-26,2.964870482437822e-26,2.964910643550321e-26,6.4044770914667796e-15,4.0597133043511237e-17,1.1097501834207337e-16,4.8793929520855019e-19,2.2973656256300669e-19,9.835080499737735e-18,1.9836475888879619e-20,3.9468776223174062e-23,7.3506086641224313e-24,3.978304606366129e-27,6.9287333677562349e-31,4.0748137302266998e-30,4.1666915400944685e-26,2.7997335281561674e-30,7.0310813771496416e-12,3.6535681673154988e-18,5.1789913301034165e-20,1.8599562903228206e-21,8.4526124648229608e-23,1.7259712990016637e-20,8.1814863871906077e-28,4.6945719462034684e-28,1.2446187632556864e-24,2.5699898060961807e-29,7.5248343935064421e-25,1.3380196851990244e-29,1.2988557826929544e-30,1.0110342664031104e-28
1.4697020740719514e-11,0.621574352427661,3.5493783685556368e-11,2.7655709875142481e-16,2.6514179307181108e-16,1.5570050473359149e-25,2.7794830503093011e-20,0.0,0.0,7.0860322206010592e-11,1.8902039958941721e-18,154.0,0.0,0.99995930892839369,1.0,18.999999784809759,2.2141849332788286e-06,6.5529906460147142e-07,9.3522869030568705e-06,9.5380680905283168e-06,7.2207543767135821e-06,2.0011856135138004e-07,2.4617324365526262e-12,1.4998338071833908e-08,1.149424841320747e-05,2.2393710831575682e-15,4.3758703771936331e-10,5.9861657505526889e-10,2.2374628202357548e-11,2.2366193448467087e-11,5.3737559182847591e-15,1.2227177676377939e-11,3.0609979719407574e-15,3.1968186113949829e-11,4.2626782911613462e-26,3.9904364730053238e-26,3.9904929082064119e-26,7.3405570708224435e-15,4.6120006973613335e-17,1.1614003618148037e-16,5.1178006003958911e-19,2.4892905706853166e-19,1.1142169210171532e-17,2.3482855781061432e-20,4.8764730792207521e-23,9.0902418232866089e-24,5.1385298738196198e-27,9.068903157324106e-31,5.0399586451371556e-30,5.1539297500142316e-26,3.6159640654705725e-30,7.6797778036097053e-12,3.9774869586390767e-18,5.8607903465272976e-20,2.027858010456614e-21,9.231522958365386e-23,1.9618583360282762e-20,9.2585566183787217e-28,5.3125994141597524e-28,1.4768831267686889e-24,3.0503285604982096e-29,8.9290931779839541e-25,1.5878178123326607e-29,1.5412588074880515e-30,1.2006911269272252e-28
1.5313295847962057e-11,0.6215743523692057,3.699386371776164e-11,3.0075641565718945e-16,2.8790503220400434e-16,1.8249230102849173e-25,3.1445065000541676e-20,0.0,0.0,7.6613470490394175e-11,2.1630376155618801e-18,154.0,0.0,0.99995760320595384,1.0,18.999999768341954,2.3070263355363637e-06,6.5529805175052193e-07,9.7369980539491984e-06,9.9379616496488532e-06,7.5339371501941123e-06,2.1591350121505304e-07,2.5649437071059523e-12,1.5665346261104539e-08,1.1992786173364817e-05,2.4161202520841088e-15,4.7504986129277527e-10,6.485210240049691e-10,2.5269028843258036e-11,2.5259483893450375e-11,6.0750483568522741e-15,1.3305355182265388e-11,3.4699014504952942e-15,3.4705461781943241e-11,5.6668378735240161e-26,5.3050295780227431e-26,5.3051077736450281e-26,8.3678370717575786e-15,5.2118399276494373e-17,1.2130503495413508e-16,5.3572117426212335e-19,2.6876893472581811e-19,1.2555687272477546e-17,2.7601901894942534e-20,5.9714992737186194e-23,1.1141739068781938e-23,6.5664331534537824e-27,1.1741349086013702e-30,6.178259743376897e-30,6.3184572000335402e-26,4.6211189158090959e-30,8.3569035738878873e-12,4.3149347032806763e-18,6.5975198753161412e-20,2.2028983419469255e-21,1.0046653884887703e-22,2.2182167527066413e-20,1.0422403308153354e-27,5.9804195785164251e-28,1.7401685684397659e-24,3.5949161013332208e-29,1.0520906807865877e-24,1.8709923396871837e-29,1.8160394546688354e-30,1.4158056727880054e-28
1.6545846062447144e-11,0.6215743522470316,3.9996867492767154e-11,3.5231860263650629e-16,3.3625969686943165e-16,2.4629203132219223e-25,3.9678414596832176e-20,0.0,0.0,8.8792738668125583e-11,2.7934611663824545e-18,154.0,0.0,0.99995419177006295,1.0,18.99999973392298,2.4927082357498514e-06,6.5529602687883086e-07,1.0504926849201249e-05,1.07377443381821e-05,8.1603007644905001e-06,2.489860719010332e-07,2.7713651042475265e-12,1.6999355215732756e-08,1.2989859243670246e-05,2.7862102884497533e-15,5.5459054563641135e-10,7.539896573267562e-10,3.1774855146134149e-11,3.176280989570266e-11,7.652883828039593e-15,1.5597377499141133e-11,4.3923666029063165e-15,4.0517381919228314e-11,9.6887452483828491e-26,9.0705359289997387e-26,9.0706804834545106e-26,1.0715420547851299e-14,6.5617667297995447e-17,1.3163497501213948e-16,5.839044634163849e-19,3.103410800511833e-19,1.5715832872065757e-17,3.7409193527094802e-20,8.7420168298057692e-23,1.6341101842145293e-23,1.0418322884459052e-26,1.9110942350814477e-30,9.0636669814036236e-30,9.271060451019042e-26,7.3358189493276925e-30,9.7963316043026573e-12,5.0303194814240797e-18,8.2427740934544784e-20,2.5743430643159282e-21,1.1786514478920492e-22,2.7956932828865862e-20,1.3021490053259883e-27,7.4717865597134373e-28,2.3704424951370205e-24,4.8989057625798145e-29,1.4331529517443489e-24,2.5489229633031065e-29,2.4738397122572922e-30,1.9311824239297396e-28
1.777839627693223e-11,0.6215743521180709,4.3003664099585846e-11,4.0812514941511286e-16,3.8838938329682036e-16,3.2552265448546642e-25,4.9238660318980713e-20,0.0,0.0,1.0186956928936063e-10,3.548736291467508e-18,154.0,0.0,0.99995078034615714,1.0,18.999999697591381,2.6783889302328489e-06,6.5529399964139827e-07,1.1270929505838715e-05,1.1537521120292273e-05,8.7866618034092699e-06,2.8397037828480145e-07,2.9777849760258767e-12,1.8333354406826973e-08,1.398692904969126e-05,3.177693145854233e-15,6.4028454020091302e-10,8.669283953929261e-10,3.9294783612766695e-11,3.9279841772161144e-11,9.4787028534837007e-15,1.8070001265656023e-11,5.4631377511577491e-15,4.6779153258727395e-11,1.5932743315816929e-25,1.4916756015272279e-25,1.4917011618037389e-25,1.3486660917191536e-14,8.1246066802617236e-17,1.4196483946591963e-16,6.3248919453194076e-19,3.5435603311480122e-19,1.9342478137737938e-17,4.9572416298688539e-20,1.2442566323136932e-22,2.3301284356989122e-23,1.5980371971463407e-26,3.0050157501863828e-30,1.2926966527020649e-29,1.3225677638569586e-25,1.1263044189762806e-29,1.134914265803828e-11,5.7995311228385483e-18,1.0128400858751761e-19,2.9741889084508985e-21,1.3674071808046652e-22,3.4650761265003501e-20,1.6000305302543877e-27,9.1810433499069499e-28,3.1577727714986202e-24,6.5282814736249825e-29,1.9091729358775425e-24,3.3958498183897968e-29,3.2955676639510267e-30,2.5755859649404082e-28
1.9010946491417317e-11,0.6215743519825923,4.6014254981858693e-11,4.6820667765922978e-16,4.4429904340773526e-16,4.2249867731303469e-25,6.0225584945520897e-20,0.0,0.0,1.1584427128937276e-10,4.4437714133541431e-18,154.0,0.0,0.9999473689342363,1.0,18.999999659422684,2.8640684189912965e-06,6.5529197196280964e-07,1.2035081562909059e-05,1.2337291995986295e-05,9.4130202664525239e-06,3.2079090200228931e-07,3.1842033223985041e-12,1.9667343813029829e-08,1.4983995590627069e-05,3.589723754108885e-15,7.3213175773588229e-10,9.8724726828648514e-10,4.7897760341970615e-11,4.7879498221329267e-11,1.1569503063025849e-14,2.072288111142991e-11,6.6926175768774005e-15,5.3490807787107281e-11,2.5332133050069609e-25,2.3717778939410826e-25,2.3718213800257239e-25,1.6721885664838401e-14,9.9153570924504002e-17,1.5229462815009264e-16,6.8147539544795854e-19,4.0072080021662047e-19,2.3461523923725595e-17,6.4423765648065295e-20,1.7283453988486367e-22,3.2426545063634333e-23,2.3805516314448252e-26,4.585723243128453e-30,1.7992823638315475e-29,1.8413176747340182e-25,1.6800134248471307e-29,1.301511436098352e-11,6.6223841051786184e-18,1.2267486427880205e-19,3.402337438434184e-21,1.5711207538268643e-22,4.233015630968525e-20,1.9379522099215181e-27,1.1120052227122227e-27,4.1261713699432571e-24,8.5328546976518044e-29,2.4946690496146947e-24,4.4376200554610418e-29,4.3062880767969302e-30,3.3688296597818202e-28
2.0243496705902404e-11,0.6215743518408534,4.9028641563437527e-11,5.3259278946858674e-16,5.0399365708274244e-16,5.3969875020050501e-25,7.2739104930890284e-20,0.0,0.0,1.3071714101241723e-10,5.4942702305472189e-18,154.0,0.0,0.99994395753430143,1.0,18.999999619489415,3.0497467020311365e-06,6.5528994602188855e-07,1.279745557779781e-05,1.3137056965369187e-05,1.0039376153025613e-05,3.5937510554145936e-07,3.3906201433506772e-12,2.1001323313458079e-08,1.5981058865522867e-05,4.0214903995366607e-15,8.3013211099087976e-10,1.1148579545908375e-09,5.7651903700422986e-11,5.7629870538967165e-11,1.3942077889697453e-14,2.3555672325466103e-11,8.0910835638946985e-15,6.0652378171024097e-11,3.9106702396748281e-25,3.6616083705093485e-25,3.6616799000015292e-25,2.0462255444228619e-14,1.1948900543506527e-16,1.6262434012858689e-16,7.3086309138603574e-19,4.4934620122349325e-19,2.809785447439621e-17,8.2312827691576095e-20,2.3502394861985831e-22,4.4175606604760991e-23,3.4568127565274025e-26,6.8168948366516453e-30,2.4516192278168423e-29,2.5095768588089297e-25,2.4434166716277599e-29,1.4794024774274416e-11,7.4986985337899463e-18,1.4672578648403015e-19,3.8586932097429226e-21,1.7899807192704825e-22,5.1061379723264953e-20,2.3178962933510727e-27,1.3300187418556743e-27,5.3013238000914981e-24,1.0965912779916729e-28,3.2051717051573037e-24,5.7018830573136807e-29,5.5328129243680816e-30,4.332113662848562e-28
2.147604692038749e-11,0.6215743516931018,5.2046825248716111e-11,6.01312107602597e-16,5.6747823265328132e-16,6.797661342540085e-25,8.687927115077454e-20,0.0,0.0,1.4648846270745057e-10,6.7167308162368575e-18,154.0,0.0,0.9999405461463523,1.0,18.999999577861249,3.2354237793583101e-06,6.5528792052617826e-07,1.3558121243732018e-05,1.3936816028437732e-05,1.0665729463848536e-05,3.9965331477075087e-07,3.5970354388420597e-12,2.2335292894121208e-08,1.6978118875516519e-05,4.4722134104347999e-15,9.3428551271650078e-10,1.2496737340099664e-09,6.862451939081095e-11,6.8598237680229881e-11,1.6613020290959011e-14,2.6568030854727054e-11,9.6686902867770572e-15,6.8263897719562101e-11,5.8822852662480736e-25,5.5078896281507367e-25,5.5080038396280876e-25,2.4749706845755287e-14,1.424000578536968e-16,1.7295397529306536e-16,7.8065231160462351e-19,5.0014671784406249e-19,3.3275379037762445e-17,1.0360587112426783e-19,3.1365671032704744e-22,5.906432622235291e-23,4.9079674898216876e-26,9.9018977669400214e-30,3.2783801350649613e-29,3.3568592501131077e-25,3.4754321017507402e-29,1.6685652393338531e-11,8.4282999220626072e-18,1.735570827162962e-19,4.3431636524876569e-21,2.0241759913949593e-22,6.0910458448301795e-20,2.7417633411724431e-27,1.5732354420009303e-27,6.7105830826296606e-24,1.3884206426438437e-28,4.0572196828043907e-24,7.2180839778659554e-29,7.00369512349201e-30,5.4880199406707615e-28
2.2708597134872577e-11,0.6215743515395759,5.5068807422951942e-11,6.7439231417152396e-16,6.3475780735945445e-16,8.4550916576709073e-25,1.0274626965982821e-19,0.0,0.0,1.6315850900486281e-10,8.1284447844730197e-18,154.0,0.0,0.99993713477038981,1.0,18.999999534605109,3.4210996509787596e-06,6.5528589404520093e-07,1.4317145502801451e-05,1.4736569185098612e-05,1.1292080199693135e-05,4.4155860594859189e-07,3.8034492088112635e-12,2.3669252629849963e-08,1.797517562182841e-05,4.9411438926817995e-15,1.0445918756642752e-09,1.3916094416385928e-09,8.0882115102263094e-11,8.0851080904255726e-11,1.9598726366702189e-14,2.975961330302599e-11,1.1435471635736418e-14,7.6325400348438954e-11,8.646091642160673e-25,8.0961295182341655e-25,8.096307131025519e-25,2.9626898455320315e-14,1.680332864770097e-16,1.8328353422298766e-16,8.3084308877815026e-19,5.5304034775676375e-19,3.9017071875764974e-17,1.2868516746380102e-19,4.1169217300647647e-22,7.7668254706215899e-23,6.8305076224027981e-26,1.4090151973862055e-29,4.3115578905229618e-29,4.4161242533680141e-25,4.8464951606241796e-29,1.868977614713772e-11,9.4110189801648955e-18,2.0328409450060425e-19,4.8556589591035925e-21,2.2738958235609634e-22,7.1943191245699762e-20,3.2113754637090531e-27,1.8427008576165395e-27,8.3829638880234426e-24,1.7347937525278898e-28,5.0683566028865957e-24,9.0174574584146461e-29,8.7492224429585331e-30,6.8605074303936808e-28
2.3941147349357664e-11,0.6215743513805038,5.8094589452579325e-11,7.5186018784493537e-16,7.058374477755372e-16,1.0399017181855651e-24,1.204404224609829e-19,0.0,0.0,1.8072754137490553e-10,9.7474965197369525e-18,154.0,0.0,0.99993372340641373,1.0,18.999999489785289,3.6067743168984258e-06,6.5528386730119616e-07,1.5074592654650207e-05,1.5536316435307561e-05,1.1918428360515289e-05,4.8502669706131606e-07,4.0098614532116645e-12,2.500320254517669e-08,1.897222910438005e-05,5.4275625137803726e-15,1.1610511125859335e-09,1.5405814238274501e-09,9.4490414755945997e-11,9.4454098014081801e-11,2.2915398877199863e-14,3.313007692987458e-11,1.340134297987686e-14,8.4836920545934881e-11,1.2448997475613012e-24,1.1657635579516342e-24,1.1657905350845657e-24,3.5137160028083059e-14,1.9653412932756565e-16,1.9361301710832243e-16,8.8143545446339847e-19,6.0794846438792712e-19,4.5345010726591891e-17,1.5794833865762849e-19,5.3239637144754464e-22,1.006250878928085e-22,9.3379710813081239e-26,1.9684033805056928e-29,5.5866016539838128e-29,5.7239236197108685e-25,6.6399362661537391e-29,2.0806175397383582e-11,1.044669141187646e-17,2.3601739447281736e-19,5.3960919763461239e-21,2.5393297862713733e-22,8.4225155079793205e-20,3.7284794346533351e-27,2.1394172946993496e-27,1.0349136834540037e-23,2.1420747298900615e-28,6.2571274939609885e-24,1.1133021515346357e-28,1.0801411578425302e-29,8.4749073304357288e-28
2.517369756384275e-11,0.6215743512161055,6.1124172685514503e-11,8.3374163958207166e-16,7.8072225020381344e-16,1.2660836615935302e-24,1.4006218828600624e-19,0.0,0.0,1.9919581056796541e-10,1.1592762468259857e-17,154.0,0.0,0.99993031205442495,1.0,18.999999443463512,3.7924477771232504e-06,6.5528184115068344e-07,1.5830524460852225e-05,1.6336057779084124e-05,1.254477394621956e-05,5.2999584347599648e-07,4.2162721720150794e-12,2.6337142599664541e-08,1.9969279323011232e-05,5.9307783351854328e-15,1.2836631362333247e-09,1.6965074956398671e-09,1.0951437234592688e-10,1.0947221719198698e-10,2.6579050661029447e-14,3.6679079649141567e-11,1.5576103268802346e-14,9.3798493340615636e-11,1.7595062889406367e-24,1.6477276190832605e-24,1.6477677339821815e-24,4.1324444717801807e-14,2.2804691302080862e-16,2.0394242363594287e-16,9.3242943859550046e-19,6.6479568231932732e-19,5.228041372437775e-17,1.9180773195619961e-19,6.7935149585858593e-22,1.2863701123083863e-22,1.2562708738033268e-25,2.7046342811532909e-29,7.1425474290177159e-29,7.3205426050320133e-25,8.9534296202261063e-29,2.3034629937634159e-11,1.1535157719507057e-17,2.7186297562830819e-19,5.9643781015860368e-21,2.8206677460993942e-22,9.7821711253161702e-20,4.2947496807264467e-27,2.4643455462536674e-27,1.2641422945147845e-23,2.6169704786704529e-28,7.6430754570057645e-24,1.3599571598838388e-28,1.3194002393070702e-29,1.0357918522966618e-27
2.6406247778327837e-11,0.6215743510465916,6.4157558451453052e-11,9.2006174692302919e-16,8.5941734103819672e-16,1.527361319808151e-24,1.6171216338665032e-19,0.0,0.0,2.185635570371531e-10,1.3683910487925355e-17,154.0,0.0,0.9999269007144227,1.0,18.999999395699099,3.9781200316591759e-06,6.5527981516807997e-07,1.6585000245084302e-05,1.7135793216428269e-05,1.3171116957195805e-05,5.7640673779464521e-07,4.4226813651901811e-12,2.7671072771330297e-08,2.0966326278334268e-05,6.4501276916464823e-15,1.4124278593588476e-09,1.859306899859191e-09,1.2601818538454208e-10,1.2596961043949884e-10,3.0605507955254247e-14,4.040628002774063e-11,1.796943707399015e-14,1.0321015427078067e-10,2.4454608231661035e-24,2.2902022028457165e-24,2.2902607204091228e-24,4.8233284234120704e-14,2.6271486155048357e-16,2.1427175363561976e-16,9.8382507216225428e-19,7.2350972817420622e-19,5.9843674817503051e-17,2.3068982132012736e-19,8.5646469209927735e-22,1.6247294044831158e-22,1.6657714566347419e-25,3.6608345567157749e-29,9.022142769421341e-29,9.2501355695817539e-25,1.190051324478944e-28,2.5374919992409237e-11,1.2676263016686637e-17,3.1092243292773503e-19,6.5604351832900888e-21,3.1180998454801928e-22,1.127980112977743e-19,4.911791150599503e-27,2.8184065384901745e-27,1.5293788259192521e-23,3.1665295649225177e-28,9.2467384231360858e-24,1.6453674818134373e-28,1.5962452319714494e-29,1.253760312480203e-27
2.7638797992812923e-11,0.6215743508721645,6.7194748062159176e-11,1.0108447869173012e-15,9.4192787709995847e-16,1.8272079252348271e-24,1.8549108233540215e-19,0.0,0.0,2.3883101134408877e-10,1.6041399251955607e-17,154.0,0.0,0.9999234893864084,1.0,18.999999346549011,4.1637910805121437e-06,6.5527778883877522e-07,1.7338076989320073e-05,1.793552274729629e-05,1.3797457393867175e-05,6.2420241368634948e-07,4.6290890326961501e-12,2.9004993080803014e-08,2.1963369971014453e-05,6.9849731150641295e-15,1.5473451947155752e-09,2.0289002674662532e-09,1.4406530797164397e-10,1.4400970664142924e-10,3.5010413622651505e-14,4.4311337284436428e-11,2.0590916572881877e-14,1.130719393554723e-10,3.3474175292445552e-24,3.1350288631566401e-24,3.1351127509015949e-24,5.5908746720261646e-14,3.0068010499469049e-16,2.2460100726709617e-16,1.0356223879600315e-18,7.840213166874066e-19,6.8054397766071284e-17,2.7503463393323603e-19,1.067976234307542e-21,2.0297066410598484e-22,2.1798515226329137e-25,4.8878399389168519e-29,1.127196602514347e-28,1.1560856324128375e-24,1.5612178543729724e-28,2.7826826216380059e-11,1.3869856848600115e-17,3.5329313766739448e-19,7.1841834254585515e-21,3.4318164833184141e-22,1.2921900263544364e-19,5.5811420695130486e-27,3.2024829114380202e-27,1.8341838590712283e-23,3.7981411277072329e-28,1.1089645999923638e-23,1.9733664324635961e-28,1.9143930915916053e-29,1.5043382159962274e-27
