Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961)
7.319166265351443e-13,0.49022193198470393,1.5743401012818426e-12,7.3100240950582938e-19,7.2878169219408052e-19,5.0555653575186974e-30,4.8041028337960493e-24,0.0,0.0,6.6346274279676204e-13,8.3292366960635061e-22,154.0,0.0,0.99999784592044261,1.0,18.999999998712333,1.0586970378387893e-07,4.6952236771282105e-07,5.7579511646086578e-07,5.762732093039402e-07,1.6474547514500919e-07,8.8064764765677541e-10,1.9085360914217317e-13,4.0616793263417298e-10,2.6058311005311402e-07,9.9592467857866765e-18,1.6346140140735733e-12,1.8013142875013561e-12,3.2472722756955394e-15,3.246443376182376e-15,6.469723682407843e-19,1.0211373429705249e-14,1.8192714492225301e-19,1.1919648292940846e-13,5.6229797267087178e-35,5.2632489829522322e-35,5.263252481146919e-35,1.3774143767565563e-18,8.4042200512911694e-21,3.1748726257886287e-18,1.6102194081966813e-20,7.6528808803445302e-22,1.4507086152373847e-21,1.3441894487547729e-25,1.6307253214805771e-29
7.556547136897692e-13,0.4902219319844769,1.6254253403029239e-12,7.7927232243145614e-19,7.7682892898961834e-19,5.613189919753638e-30,5.2868987395896878e-24,0.0,0.0,6.929112594081013e-13,8.9679939172564611e-22,154.0,0.0,0.99999777621718144,1.0,18.999999998631186,1.0930334505625361e-07,4.7597165855146458e-07,5.94440398440853e-07,5.9495316692053758e-07,1.7342714077603699e-07,9.3845500254433554e-10,1.9704081507184208e-13,4.2947717551775373e-10,2.743151754975551e-07,1.0613010912262173e-17,1.742340583294869e-12,1.9198765474355031e-12,3.5733389672011073e-15,3.5724130246401053e-15,7.2093250625285192e-19,1.112926527307007e-14,2.0501005474759287e-19,1.270520155666508e-13,7.029789079084284e-35,6.5800626005109563e-35,6.5800671157911943e-35,1.5168374560952199e-18,9.2483087190608077e-21,3.3570750306092101e-18,1.7033161799478056e-20,8.2309968661385278e-22,1.6151028442986227e-21,1.5481543650435849e-25,1.9421478157646806e-29
7.793928008443941e-13,0.49022193198424335,1.6765121509162479e-12,8.2909079945048499e-19,8.2641035257507717e-19,6.2134030241499867e-30,5.8010061200952692e-24,0.0,0.0,7.2285795312503185e-13,9.6359569688102111e-22,154.0,0.0,0.99999770651944686,1.0,18.999999998547754,1.1273698588956268e-07,4.8211693528495525e-07,6.1308385196892753e-07,6.1363266273619407e-07,1.8222442266734793e-07,9.98084164609719e-10,2.0322786802891521e-13,4.5324536165754724e-10,2.8823011496349492e-07,1.1287379143616728e-17,1.8535033765468367e-12,2.0422059684270429e-12,3.9205171979824162e-15,3.9194866282705739e-15,8.0044704908037758e-19,1.2094591005465459e-14,2.3012266276052832e-19,1.3515812879380345e-13,8.7280411793332891e-35,8.1696763233102794e-35,8.1696821055466749e-35,1.6654314885304588e-18,1.0147075748725415e-20,3.5428649342836087e-18,1.7982715830235505e-20,8.8306661219917788e-22,1.791688838239403e-21,1.7748129480902053e-25,2.2999496139825102e-29
8.03130887999019e-13,0.4902219319840033,1.7276005330944865e-12,8.8045833274105407e-19,8.775260092731953e-19,6.8581484879780281e-30,6.3474090899275018e-24,0.0,0.0,7.5330281797388663e-13,1.033370022570093e-21,154.0,0.0,0.99999763682697818,1.0,18.999999998462055,1.1617062628382475e-07,4.8797252879471808e-07,6.3172547846402298e-07,6.3231170938857613e-07,1.9113187075757269e-07,1.0595337154942432e-09,2.0941477219964652e-13,4.7745985359057626e-10,3.0231930792038351e-07,1.1982335438629622e-17,1.968102309570618e-12,2.1683015176457513e-12,4.2894671785401959e-15,4.2883240876570605e-15,8.857238427211219e-19,1.3107961921419448e-14,2.5736704041255445e-19,1.4351481689872894e-13,1.0766389796006771e-34,1.0077632022510156e-34,1.0077639372438893e-34,1.823496754926471e-18,1.1102233749384922e-20,3.7321435514318713e-18,1.8950352064241948e-20,9.4518777282395456e-22,1.9809126131258552e-21,2.0258179022630086e-25,2.709196310947088e-29
8.268689751536439e-13,0.49022193198375735,1.7786904868114021e-12,9.3337541413405933e-19,9.3017594540939308e-19,7.5494070635838012e-30,6.9270917940585297e-24,0.0,0.0,7.8424584814693735e-13,1.1061800651862952e-21,154.0,0.0,0.99999756713952714,1.0,18.999999998374097,1.1960426623905745e-07,4.9355209442066419e-07,6.5036527934395837e-07,6.509903191673605e-07,2.0014429189506032e-07,1.1228022379430191e-09,2.1560153165501736e-13,5.0210836183445589e-10,3.1657454019971511e-07,1.2697863768563716e-17,2.0861373004000051e-12,2.2981621627291517e-12,4.6808489383836143e-15,4.6795851211533912e-15,9.769707552814959e-19,1.4169960397396433e-14,2.8684647494126925e-19,1.521220743339845e-13,1.3199777158111254e-34,1.2355357882643652e-34,1.2355367160215945e-34,1.9913342679563371e-18,1.2115495039063514e-20,3.9248148167924078e-18,1.9935580273255261e-20,1.009461971317304e-21,2.1832199413710234e-21,2.3028812732564751e-25,3.1753155129487768e-29
8.506070623082688e-13,0.4902219319835049,1.8297820120418161e-12,9.878425351134574e-19,9.8436020731181545e-19,8.2891964402177754e-30,7.5410384078195964e-24,0.0,0.0,8.15687037997821e-13,1.1820837800052706e-21,154.0,0.0,0.99999749745685818,1.0,18.999999998283904,1.2303790575527762e-07,4.9886864380537202e-07,6.6900325602544066e-07,6.696685040238154e-07,2.092567377274751e-07,1.1878883158040935e-09,2.2178815035391105e-13,5.2717893530553895e-10,3.3098798483962836e-07,1.3433948117155758e-17,2.2076082692983086e-12,2.4317868717822847e-12,5.0953223261122242e-15,5.0939292650404241e-15,1.0743956632652837e-18,1.5281141254962222e-14,3.1866540853324549e-19,1.6097989571229996e-13,1.6090024141186214e-34,1.5060720855185865e-34,1.5060732488979135e-34,2.1692457711825007e-18,1.3188571645867852e-20,4.120785310321888e-18,2.0937923727861151e-20,1.075887925217788e-21,2.3990563321025563e-21,2.6077744130068634e-25,3.7041095605487926e-29
8.743451494628936e-13,0.49022193198324615,1.880875108761583e-12,1.0438601868165645e-18,1.0400788413113704e-18,9.079571245879416e-30,8.1902331369027562e-24,0.0,0.0,8.4762638203709469e-13,1.261139381171084e-21,154.0,0.0,0.99999742777874523,1.0,18.999999998191484,1.2647154483250137e-07,5.0393457523725405e-07,6.8763940992406637e-07,6.8834627558012003e-07,2.1846449316223373e-07,1.254790534027589e-09,2.2797463214619909e-13,5.5265995200089253e-10,3.4555218383242353e-07,1.4190572480606644e-17,2.3325151386969625e-12,2.5691746133774842e-12,5.5335470094978891e-15,5.5320158736772162e-15,1.1782064402264711e-18,1.6442033059694468e-14,3.5292938044706382e-19,1.7008827580217991e-13,1.9506456177520574e-34,1.825861255350517e-34,1.8258627051294064e-34,2.3575337381389321e-18,1.4323175309114488e-20,4.3199641843574876e-18,2.1956918825211395e-20,1.1444642829877542e-21,2.6288670152299117e-21,2.9423279422671977e-25,4.3017682405746549e-29
8.980832366175185e-13,0.49022193198298136,1.931969776947559e-12,1.1014288600343573e-18,1.0973318937417697e-18,9.922623049177118e-30,8.8756602173626024e-24,0.0,0.0,8.8006387492790998e-13,1.3434053416822519e-21,154.0,0.0,0.99999735810497425,1.0,18.99999999809685,1.2990518347074396e-07,5.0876170256341846e-07,7.0627374245432164e-07,7.0702364513842633e-07,2.2776306537088854e-07,1.3235074786648458e-09,2.3416098077574328e-13,5.7854010993684458e-10,3.6026003073245552e-07,1.4967720867571724e-17,2.4608578331358262e-12,2.7103243565541456e-12,5.9961824755666789e-15,5.9945041196473381e-15,1.2886109473871146e-18,1.7653139358865702e-14,3.8974497195256895e-19,1.7944720952362676e-13,2.3526565928497056e-34,2.2021569560965379e-34,2.2021587521556586e-34,2.5565013714149355e-18,1.5521017480427381e-20,4.5222630927847016e-18,2.2992114728071372e-20,1.2151896371942585e-21,2.8730969285449654e-21,3.3084317112698574e-25,4.9748814868807551e-29
9.218213237721434e-13,0.49022193198271025,1.9830660165775748e-12,1.1605490452117731e-18,1.1561194109395658e-18,1.0820480361203165e-29,9.5983039156180216e-24,0.0,0.0,9.1299951148180889e-13,1.4289403933775992e-21,154.0,0.0,0.99999728843534064,1.0,18.99999999800001,1.3333882167001991e-07,5.1336128273958934e-07,7.2490625502958439e-07,7.2570062368967067e-07,2.371481733118407e-07,1.3940377368675625e-09,2.403471998833145e-13,6.0480841833704633e-10,3.7510475408388443e-07,1.5765377299151079e-17,2.5926362792051205e-12,2.8552350708184932e-12,6.483888030680709e-15,6.4820529939008729e-15,1.4058170258860912e-18,1.8914939860782401e-14,4.2921975394946788e-19,1.8905669194398196e-13,2.8236713756068582e-34,2.6430429123031407e-34,2.643045124947209e-34,2.7664526017405765e-18,1.6783809324806231e-20,4.7275961221555932e-18,2.4043073013472493e-20,1.28806253521108e-21,3.1321907073014606e-21,3.7080347588337978e-25,5.7304520695122587e-29
9.455594109267684e-13,0.4902219319824331,2.0341638276304122e-12,1.2212212324480044e-18,1.216441439244189e-18,1.1775308637423287e-29,1.0359148528453985e-23,0.0,0.0,9.4643328665463264e-13,1.5178035269219429e-21,154.0,0.0,0.99999721876964942,1.0,18.999999997900982,1.3677245943034327e-07,5.1774404208132461e-07,7.4353694906212536e-07,7.4437722192214368e-07,2.4661573774695242e-07,1.4663798968869418e-09,2.4653329300943166e-13,6.3145418906318143e-10,3.9007990162964419e-07,1.6583525808879853e-17,2.727850405488972e-12,3.0039057261433403e-12,6.9973228006199494e-15,6.9953213058924376e-15,1.5300324903744896e-18,2.0227891558529993e-14,4.714622371349326e-19,1.989167182738813e-13,3.3732867029347066e-34,3.1575021193278983e-34,3.1575048307555244e-34,2.9876920870737067e-18,1.8113261721666545e-20,4.9358797247037779e-18,2.5109367330585215e-20,1.363081487913993e-21,3.4065926758010986e-21,4.1431452702202269e-25,6.5759082719669761e-29
9.692974980813934e-13,0.49022193198214997,2.085263210085773e-12,1.2834459114967979e-18,1.2782980249979852e-18,1.2789310279580316e-29,1.1159178383023328e-23,0.0,0.0,9.8036519554254728e-13,1.6100539917916057e-21,154.0,0.0,0.99999714910771553,1.0,18.999999997799776,1.4020609675172716e-07,5.2192020127777847e-07,7.6216582596310907e-07,7.6305345022982478e-07,2.5616187172876565e-07,1.5405325480728309e-09,2.5271926359712214e-13,6.5846702828163682e-10,4.0517932526478109e-07,1.7422150442718535e-17,2.866500142510504e-12,3.1563352929678516e-12,7.5371457306639793e-15,7.5349676837156602e-15,1.6614651237213965e-18,2.1592429800745733e-14,5.1658182459613479e-19,2.0902728386332179e-13,4.0121379301260838e-34,3.7554897802256182e-34,3.7554930861603699e-34,3.2205252116885506e-18,1.9511085265852129e-20,5.1470326532038844e-18,2.6190583068299936e-20,1.44024497675485e-21,3.696746840600705e-21,4.6158305339846251e-25,7.5191165563083926e-29
9.930355852360184e-13,0.4902219319818605,2.1363641639242576e-12,1.3472235717667485e-18,1.3416892145462519e-18,1.3864724637611317e-29,1.1999377836848604e-23,0.0,0.0,1.0147952333781733e-12,1.7057512962597633e-21,154.0,0.0,0.99999707944936145,1.0,18.999999997696403,1.4363973363418423e-07,5.2589949922635971e-07,7.8079288714259528e-07,7.8172931872048497e-07,2.6578287153613641e-07,1.6164942808728686e-09,2.5890511499460685e-13,6.8583682835963521e-10,4.2039716669906616e-07,1.8281235259043332e-17,3.0085854226784461e-12,3.312522742197297e-12,8.1040155856737159e-15,8.1016505742343664e-15,1.8003226726382919e-18,2.3008969311917284e-14,5.6468876670971079e-19,2.193883841978369e-13,4.7519810389231739e-34,4.4480100717209515e-34,4.4480140832165668e-34,3.4652580852658398e-18,2.0978990268620806e-20,5.3609758976246974e-18,2.7286317032118777e-20,1.5195514595172497e-21,4.0030968850376678e-21,5.1282168980196655e-25,8.5683942159383109e-29
1e-12,0.4902219319815652,2.1513567499838429e-12,1.3662297425014983e-18,1.3605784493288772e-18,1.4192216878527126e-29,1.2253644493458518e-23,0.0,0.0,1.0249910228651143e-12,1.7344901470861006e-21,154.0,0.0,0.99999705901325275,1.0,18.999999997665668,1.4464711343129073e-07,5.2703097502091824e-07,7.8625745579889959e-07,7.8720848420046117e-07,2.6861922320082788e-07,1.6391233987499339e-09,2.6071993305353912e-13,6.9393302935158279e-10,4.2488351437726458e-07,1.8537158047460417e-17,3.0509230261996775e-12,3.3590587380712382e-12,8.2755542328458782e-15,8.2731323469635181e-15,1.8425003481574947e-18,2.3434485726499669e-14,5.7938553420007561e-19,2.2247571605350652e-13,4.9900494131061119e-34,4.6708509279341988e-34,4.670855169959874e-34,3.5393614345126582e-18,2.1423197188154446e-20,5.424261990070673e-18,2.7610487082804044e-20,1.5432252107269275e-21,4.0961127646442558e-21,5.2863916817664225e-25,8.8976233272703433e-29
1.0167736723906434e-12,0.4902219319815652,2.1874666891273384e-12,1.4125547023215965e-18,1.4066150542372711e-18,1.5003828011577785e-29,1.2880731277823909e-23,0.0,0.0,1.0497233955268276e-12,1.8049552073816223e-21,154.0,0.0,0.99999700979441886,1.0,18.999999997590876,1.470733700777265e-07,5.296912157438585e-07,7.9941813400953976e-07,8.0040483722356944e-07,2.7547520803714982e-07,1.6942636868316286e-09,2.6509085045790962e-13,7.1355375998451123e-10,4.357278437954522e-07,1.9160764328636448e-17,3.1541061802352124e-12,3.4724670452028116e-12,8.6985909501730822e-15,8.6960282432107796e-15,1.9468128440653847e-18,2.4477905164585824e-14,6.1589411823594502e-19,2.3000001489477677e-13,5.6057788392828885e-34,5.2471968359763064e-34,5.247201681409601e-34,3.7221975419844598e-18,2.2518686758604058e-20,5.5776326235265834e-18,2.8396177129757347e-20,1.6009993749947382e-21,4.3260861648326962e-21,5.6824897249439696e-25,9.7325220158784971e-29
1.0642498466998932e-12,0.4902219319809565,2.2896764535574025e-12,1.5478793288184191e-18,1.541070869455832e-18,1.7482391769887149e-29,1.4770837824670084e-23,0.0,0.0,1.1210740748663846e-12,2.0141232116269848e-21,154.0,0.0,0.99999687049413344,1.0,18.999999997373401,1.5394064164811195e-07,5.367468545296874e-07,8.36663190436117e-07,8.3775486223838017e-07,2.9506059955209623e-07,1.8552198898831653e-09,2.7746198616006616e-13,7.6999104700271805e-10,4.6670668129051923e-07,2.09810915727286e-17,3.4554538733553331e-12,3.803622100354381e-12,9.973491644541103e-15,9.9705000748210861e-15,2.2635216673057452e-18,2.757445332627784e-14,7.2804805271015983e-19,2.5197485048307217e-13,7.7136826503061607e-34,7.2202765196115835e-34,7.2202834985739257e-34,4.2739271586161728e-18,2.5820292907125997e-20,6.0187897064778997e-18,3.0656761064224897e-20,1.7703131846018418e-21,5.0237541966974827e-21,6.9257310192632329e-25,1.2442844174824038e-28
1.106978403578218e-12,0.4902219319803882,2.3816706154425478e-12,1.6749892602769839e-18,1.6673300716690576e-18,1.9954508029681518e-29,1.6622556354144356e-23,0.0,0.0,1.1869932275171841e-12,2.2149718911748676e-21,154.0,0.0,0.99999674513400993,1.0,18.999999997170406,1.6012118456047973e-07,5.4253983936750715e-07,8.7017755038323501e-07,8.7136878097090714e-07,3.1289931131477813e-07,2.0062486076364484e-09,2.8859564266208474e-13,8.2187861970467885e-10,4.9492274031022711e-07,2.2689145890340642e-17,3.7384155059422728e-12,4.1144997802295438e-12,1.1222258342464784e-14,1.1218840884155625e-14,2.5767459841367928e-18,3.0544134958789119e-14,8.4071232502206393e-19,2.7260897495847982e-13,1.0158573841177884e-33,9.5087932504000747e-34,9.5088028106669814e-34,4.8153232900421596e-18,2.905441458018471e-20,6.4243828471778935e-18,3.273588120155775e-20,1.9300033822622839e-21,5.7130025370984627e-21,8.2110301316893099e-25,1.5372945761153856e-28
1.1497069604565428e-12,0.4902219319798009,2.4736698682982665e-12,1.8071400256469958e-18,1.7985622612933225e-18,2.2670066753984375e-29,1.862292439086405e-23,0.0,0.0,1.2545262365524692e-12,2.4281232997103766e-21,154.0,0.0,0.99999661978266019,1.0,18.999999996960589,1.6630172605092641e-07,5.4785057944369053e-07,9.0368605381947901e-07,9.0498170667816374e-07,3.309214188226995e-07,2.1631123321710466e-09,2.9972897022219331e-13,8.7474996593054567e-10,5.2342888272512637e-07,2.4463192423350736e-17,4.032507141224756e-12,4.4375336903689787e-12,1.2571024963867503e-14,1.2567141860472014e-14,2.9179281724308097e-18,3.3688920104094209e-14,9.6517522306076989e-19,2.9405475530201407e-13,1.3239487244362763e-33,1.2392656968311787e-33,1.2392669909355412e-33,5.4010736538881423e-18,3.2547722215677421e-20,6.8376660156577287e-18,3.4855148191386963e-20,2.096607009345572e-21,6.4630417887200246e-21,9.6687206355463631e-25,1.8834237329995983e-28
1.1924355173348676e-12,0.4902219319791948,2.5656742120450494e-12,1.9443344647172444e-18,1.9347677087441395e-18,2.5643679640942855e-29,2.0777683983466016e-23,0.0,0.0,1.3236730792816003e-12,2.6539353538325752e-21,154.0,0.0,0.99999649443935457,1.0,18.999999996744016,1.7248226611950394e-07,5.527192212099446e-07,9.3718870892212254e-07,9.3859368758394014e-07,3.4911165430418075e-07,2.3258028889259128e-09,3.1086198481462437e-13,9.2855686246255817e-10,5.5220095902877442e-07,2.6303138719870924e-17,4.3377284556675534e-12,4.7727178486206556e-12,1.4023625863745005e-14,1.4019235477333188e-14,3.2882778487843097e-18,3.7010514662151013e-14,1.1021085630352374e-18,3.1631217026616444e-13,1.7088644176904198e-33,1.599563442718493e-33,1.5995651751883369e-33,6.0329937845905158e-18,3.631017859883358e-20,7.258262257389628e-18,3.7012638403524037e-20,2.2701146395320409e-21,7.2764454277092264e-21,1.1313675416359398e-24,2.2896348070141376e-28
1.2351640742131924e-12,0.49022193197856967,2.6576836466108021e-12,2.0865754136795597e-18,2.075946684470919e-18,2.8890346434394631e-29,2.3092577499570475e-23,0.0,0.0,1.3944337341407944e-12,2.8927686854941533e-21,154.0,0.0,0.99999636910342471,1.0,18.999999996520728,1.7866280476626025e-07,5.5718256779519084e-07,9.7068552385694194e-07,9.7220476954794903e-07,3.6745602145953533e-07,2.4943121147872225e-09,3.2199470163050169e-13,9.8325345011333838e-10,5.8121683084128625e-07,2.8208892457477977e-17,4.6540791413105167e-12,5.1200462777025671e-12,1.5583893510488383e-14,1.5578952316576165e-14,3.6890040768740774e-18,4.0510481414948849e-14,1.2521898353497017e-18,3.393811997239681e-13,2.185938845466481e-33,2.0461264571754478e-33,2.0461287527816946e-33,6.7129067501105431e-18,4.0351743616252196e-20,7.6858130971592716e-18,3.9206522508999292e-20,2.4505168138183863e-21,8.1557833467086436e-21,1.3161383194134216e-24,2.7634776525038903e-28
1.2778926310915172e-12,0.4902219319779261,2.7496981719304794e-12,2.2338657051342335e-18,2.2220994589575228e-18,3.2425454962201054e-29,2.5573347625819489e-23,0.0,0.0,1.4668081806377586e-12,3.1449866416958248e-21,154.0,0.0,0.99999624377425789,1.0,18.999999996290779,1.8484334199123896e-07,5.6127435799068251e-07,1.004176506778236e-06,1.0058149961818463e-06,3.8594168936249967e-07,2.6686318580723293e-09,3.3312713511627381e-13,1.0387961177073846e-09,6.1045620308994703e-07,3.0180361443031916e-17,4.9815589050041917e-12,5.4795130051977187e-12,1.7255658487419817e-14,1.7250121070380254e-14,4.1213153545755836e-18,4.4190251969121716e-14,1.4161016849922316e-18,3.6326182461424975e-13,2.7728613922527318e-33,2.595513094284654e-33,2.5955161070710184e-33,7.4426431350090571e-18,4.4682374270195637e-20,8.1199776321644196e-18,4.1435060852138194e-20,2.6378040556795004e-21,9.1036218449703843e-21,1.5227947639860338e-24,3.3131127260423172e-28
1.320621187969842e-12,0.4902219319772639,2.8417177879457402e-12,2.386208168095414e-18,2.3732263027227911e-18,3.6264781174893749e-29,2.8225737367916035e-23,0.0,0.0,1.5407963992990745e-12,3.4109552841760537e-21,154.0,0.0,0.99999611845129222,1.0,18.999999996054228,1.9102387779448038e-07,5.6502552174236543e-07,1.0376616658288461e-06,1.0394244089594939e-06,4.0455689529600496e-07,2.8487539785137558e-09,3.4425929901024567e-13,1.0951433918253775e-09,6.3990047032154728e-07,3.2217453612494973e-17,5.3201674676833941e-12,5.8511120635490828e-12,1.9042749494326683e-14,1.9036568543284687e-14,4.5864196049348702e-18,4.8051137692899035e-14,1.5945314370676942e-18,3.8795402688958014e-13,3.4899373249126033e-33,3.2667303773087436e-33,3.2667342961028165e-33,8.2240410235666298e-18,4.9312024692210869e-20,8.5604316701607412e-18,4.3696599052389713e-20,2.8319668815822569e-21,1.0122523623110824e-20,1.7530086490357244e-24,3.9473347082992909e-28
