Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450)
3.6667727734905817e-09,1.1180447323028946,3.5510470215402724e-08,3.4533690704399215e-11,3.4080719230528143e-11,4.9391517802089691e-16,4.5919597938784469e-13,0.0,0.0,1.8463319340742732e-06,4.8839978219667628e-10,154.0,0.0,0.98799773750083975,1.0,18.99991070289774,0.00069463414170014453,1.0247359609543462e-06,0.001585270433508932,0.0017046885837283406,0.0029676582720716701,8.5976842868838301e-05,2.2790547493095828e-10,1.4663625255936614e-06,0.0049130163541306095,9.0414221176150794e-13,1.2250229569762502e-05,2.1489547199099309e-06,3.2747835735412789e-05,3.2740994501983621e-05,4.2488193795528546e-09,4.4364993835291608e-07,2.5643675392306791e-09,9.3587389088967328e-07,1.4023255198811324e-11
3.767006725637815e-09,1.1180447292734543,3.6990915088028349e-08,3.6866684385870621e-11,3.6371076782097027e-11,5.5692103957722192e-16,5.0263168924641083e-13,0.0,0.0,1.9477813106211237e-06,5.4343988967017658e-10,154.0,0.0,0.98767204586096513,1.0,18.999908273621408,0.0007134040756262088,1.0244345308348005e-06,0.0016271067766497397,0.0017506821755199772,0.0030481989651788732,8.8264649157007412e-05,2.3405448170859986e-10,1.5059342889310427e-06,0.0050465898876536656,9.282010417836255e-13,1.2923320077209201e-05,2.2076133856740172e-06,3.4599946779057611e-05,3.4592716209040496e-05,4.4891260696232497e-09,4.5785544431135638e-07,2.7094176079163186e-09,9.8826975961631792e-07,1.601316978622393e-11
3.867240677785048e-09,1.1180447265896594,3.8497374607127274e-08,3.9295803076654275e-11,3.875475480153073e-11,6.2607677768391493e-16,5.489506730178122e-13,0.0,0.0,2.0518963627769104e-06,6.0297967145346563e-10,154.0,0.0,0.98734648126304347,1.0,18.999905845921521,0.00073216246033119402,1.0241332183172825e-06,0.0016688657770650664,0.0017966437328749479,0.003128708262524451,9.0548225935996408e-05,2.4019920410366324e-10,1.5454784802989549e-06,0.0051801240983430363,9.5221539380820104e-13,1.3614095764478201e-05,2.26616366521891e-06,3.6501886731455083e-05,3.6494256028309983e-05,4.7358980632024039e-09,4.7205969649709258e-07,2.858370518465411e-09,1.0421211730683998e-06,1.8217281725120222e-11
3.967474629932281e-09,1.1180447242508829,4.0029764321248375e-08,4.1822718864264731e-11,4.1233314719698847e-11,7.0180951186671947e-16,5.982691189431668e-13,0.0,0.0,2.1586733979414811e-06,6.6725446656336555e-10,154.0,0.0,0.98702104366010812,1.0,18.999903419795654,0.00075090930151325448,1.0238320233589169e-06,0.0017105475424798264,0.0018425732697552413,0.0032091861763549247,9.2827579095748443e-05,2.4633964398031034e-10,1.5849951116941537e-06,0.0053136190020197554,9.7618532977459295e-13,1.4322532470803268e-05,2.3246057094887139e-06,3.8453563500542234e-05,3.8445521854924273e-05,4.9891234043869636e-09,4.8626221151098061e-07,3.011219053594199e-09,1.0974303288320572e-06,2.0651579989165451e-11
4.0677085820795135e-09,1.1180447222564995,4.1588000003614642e-08,4.4449098431506465e-11,4.3808310877502076e-11,7.8456470521109594e-16,6.507051420877968e-13,0.0,0.0,2.2681087218210605e-06,7.3650525920530179e-10,154.0,0.0,0.98669573300519142,1.0,18.999900995241383,0.00076964460486803499,1.0235309459161622e-06,0.0017521521804862185,0.0018884708001267422,0.0032896327189122507,9.5102714518957278e-05,2.5247580320325961e-10,1.6244841951167965e-06,0.0054470746144190908,1.0001109115458183e-12,1.5048606059969545e-05,2.3829396692412959e-06,4.0454885122518529e-05,4.0446421710903731e-05,5.2487901537385549e-09,5.0046258607758349e-07,3.1679560059582786e-09,1.1541994215090132e-06,2.3332727558550784e-11
4.167942534226746e-09,1.1180447206058846,4.3171997651520055e-08,4.7176603071334663e-11,4.6481290553971818e-11,8.7480648971881689e-16,7.0637877553208743e-13,0.0,0.0,2.3801986384499634e-06,8.1097865292963634e-10,154.0,0.0,0.98637054925132484,1.0,18.999898572256289,0.00078836837608867085,1.0232299859457742e-06,0.0017936797985438795,0.0019343363379592052,0.0033700479024338205,9.7373638081075666e-05,2.5860768363775402e-10,1.6639457425704987e-06,0.0055804909512037993,1.0239922009087995e-12,1.5792292420295058e-05,2.4411656950488219e-06,4.2505759761687632e-05,4.2496863744988071e-05,5.5148863882622197e-09,5.1466048379977352e-07,3.3285741781393716e-09,1.2124306427146826e-06,2.6278066584007617e-11
4.268176486373979e-09,1.1180447192984135,4.4781673485728293e-08,5.000688870167351e-11,4.9253793994266117e-11,9.7301798884412762e-16,7.6541196158767491e-13,0.0,0.0,2.4949394502122442e-06,8.9092684484439704e-10,154.0,0.0,0.98604549235153904,1.0,18.999896150837944,0.00080708062086578864,1.0229291434050193e-06,0.0018351305039800367,0.0019801698972262364,0.0034504317391524583,9.9640355650323524e-05,2.6473528714954964e-10,1.7033797660623183e-06,0.005713868027975133,1.0478292595744744e-12,1.6553567464612256e-05,2.4992839372980993e-06,4.4606095710299359e-05,4.4596756232469018e-05,5.7874002013846534e-09,5.2885562413729302e-07,3.4930663826321981e-09,1.2721261810762902e-06,2.9505623168746903e-11
4.368410438521212e-09,1.1180447183334639,4.641694394987302e-08,5.29416058801919e-11,5.2127354437562171e-11,1.0797016372256978e-15,8.279285430389015e-13,0.0,0.0,2.6123274578633035e-06,9.766075998843476e-10,154.0,0.0,0.98572056225886395,1.0,18.999893730983949,0.00082578134488750737,1.0226284182502994e-06,0.0018765044039896631,0.0020259714919052675,0.0035307842412964207,0.00010190287308769654,2.7085861560495639e-10,1.7427862776026389e-06,0.0058472058602820629,1.0716221491776719e-12,1.733240713024954e-05,2.5572945461906633e-06,4.6755801388392172e-05,4.6746007575023843e-05,6.066319702932398e-09,5.4304777319584853e-07,3.6614254418315501e-09,1.3332882222309876e-06,3.3034111783605749e-11
4.468644390668445e-09,1.118044717710413,4.8077725709860095e-08,5.5982399819036941e-11,5.5103498144845922e-11,1.1953794976286581e-15,8.9405425440948754e-13,0.0,0.0,2.7323589605514431e-06,1.0682842251363767e-09,154.0,0.0,0.98539575892632914,1.0,18.999891312691876,0.00084447055383943921,1.0223278104382271e-06,0.0019178016056356267,0.0020717411359775359,0.0036111054210894028,0.00010416119624697435,2.7697767087080195e-10,1.7821652892052391e-06,0.0059805044636289818,1.0953709312773769e-12,1.8128787379012793e-05,2.6151976717428582e-06,4.8954785343635825e-05,4.8944526300550054e-05,6.3516330191107524e-09,5.5723673601417001e-07,3.8336441880193208e-09,1.3959189488239811e-06,3.6882939329683984e-11
4.568878342815678e-09,1.1180447174286394,4.9763935653271312e-08,5.9130910399525097e-11,5.8183744426599016e-11,1.3205935751094104e-15,9.6391671325438621e-13,0.0,0.0,2.8550302558393566e-06,1.1662255442212123e-09,154.0,0.0,0.98507108230696283,1.0,18.999888895959337,0.00086314825340468916,1.0220273199262466e-06,0.0019590222158488465,0.0021174788434280556,0.0036913952907505323,0.00010641533097472875,2.8309245481440732e-10,1.8215168128873014e-06,0.0061137638534821577,1.1190756673569051e-12,1.8942684197166899e-05,2.6729934637860739e-06,5.1202956251174065e-05,5.1192221063000513e-05,6.6433282924824262e-09,5.7142235011685668e-07,4.0097154633515639e-09,1.4600205405066563e-06,4.1072208861813277e-11
4.769346247110144e-09,1.1180447178864437,5.3212308745512507e-08,6.5757614444291031e-11,6.4662587368066137e-11,1.6018999716734675e-15,1.1153717067333357e-12,0.0,0.0,3.1082774066657674e-06,1.3820049878681096e-09,154.0,0.0,0.98442210901984772,1.0,18.999884067163212,0.00090046914709503818,1.0214266906282464e-06,0.0020412340890418883,0.0022088585044226896,0.0038518811485309195,0.00011091105848596571,2.953092162068971e-10,1.9001374445748805e-06,0.006380165054410844,1.1663532470095664e-12,2.0622931608891562e-05,2.788263645748095e-06,5.5846494260136502e-05,5.5834773943782123e-05,7.2458173627150263e-09,5.9978301556182443e-07,4.3733870193682634e-09,1.5926450227663222e-06,5.055598615357973e-11
4.969814151404611e-09,1.1180447197019219,5.6761402738226003e-08,7.2834731003969374e-11,7.1575899781248622e-11,1.9283674737142442e-15,1.283351795249564e-12,0.0,0.0,3.3720392599455758e-06,1.6262058806047583e-09,154.0,0.0,0.98377364202173567,1.0,18.999879244576373,0.00093774407137329498,1.020826530010569e-06,0.0021231408763829154,0.0023001105868440666,0.0040122419122993122,0.00011539010225014267,3.0750891473146003e-10,1.9786482688687426e-06,0.0066464095862188563,1.2134553784887182e-12,2.2372957744021252e-05,2.9031062870384382e-06,6.0685687359941567e-05,6.0672937963892616e-05,7.8736923804725747e-09,6.2812893628129615e-07,4.752383044129303e-09,1.7311790462739081e-06,6.1660312170789386e-11
5.1702820556990774e-09,1.1180447228701336,6.0410560651984609e-08,8.0375188708042253e-11,7.8935588732430873e-11,2.3050814556705354e-15,1.4689448259140646e-12,0.0,0.0,3.6462861412793275e-06,1.9011748065155783e-09,154.0,0.0,0.98312568093683528,1.0,18.99987442817968,0.00097497307161414307,1.0202268377273955e-06,0.0022047434285845831,0.0023912352027061351,0.0041724776796444075,0.00011985250878120127,3.1969156534526431e-10,2.0570493820245942e-06,0.0069124975717124986,1.2603825509402327e-12,2.4192571371316174e-05,3.0175225796743938e-06,6.5719809524796574e-05,6.5705986876333564e-05,8.5268590729658075e-09,6.5645953316670979e-07,5.1466466290559114e-09,1.8756399402732741e-06,7.4571380497816669e-11
5.370749959993544e-09,1.118044727386152,6.4159128997528388e-08,8.8391832288715905e-11,8.6753452702890832e-11,2.7374755887541051e-15,1.67326794695067e-12,0.0,0.0,3.9309883529436847e-06,2.2093441741762483e-09,154.0,0.0,0.98247822538934804,1.0,18.99986961795403,0.0010121561931522283,1.019627613432951e-06,0.0022860425942629378,0.0024822324640811763,0.0043325885480818881,0.00012429832447855392,3.3185718301351392e-10,2.1353408803498701e-06,0.0071784291334285096,1.3071352523055869e-12,2.6081581649108286e-05,3.1315137127352599e-06,7.0948136753453219e-05,7.0933196435451787e-05,9.2052234271091443e-09,6.8477440638364145e-07,5.5561210223416048e-09,2.0260449859291932e-06,8.9486775988885309e-11
5.5712178642880105e-09,1.1180447332450631,6.8006457757098467e-08,9.6897423040948686e-11,9.5041182450347214e-11,3.2313412348420432e-15,1.897467335095399e-12,0.0,0.0,4.2261161745666003e-06,2.5532314105118347e-09,154.0,0.0,0.98183127500347023,1.0,18.999864813880393,0.0010492934812821842,1.0190288567813838e-06,0.002367039219942245,0.002573102483099094,0.0044925746150544128,0.00012872759562734769,3.4400578270935488e-10,2.2135228602031159e-06,0.0074442043936863069,1.353713969324628e-12,2.8039798124710646e-05,3.2450808723691519e-06,7.6369947064217495e-05,7.6353844391851734e-05,9.9086916888617605e-09,7.1307328310855369e-07,5.9807496285544463e-09,2.1824114162686458e-06,1.066155241782592e-10
5.771685768582477e-09,1.118044740441968,7.1951900365874958e-08,1.0590463927992156e-10,1.0381036186419445e-10,3.7928366746665928e-15,2.1427179245422605e-12,0.0,0.0,4.5316398637992055e-06,2.9354381581647927e-09,154.0,0.0,0.98118482940339335,1.0,18.999860015939774,0.0010863849812586519,1.0184305674268155e-06,0.0024477341500598378,0.0026638453719467024,0.0046524359779316375,0.0001331403683987272,3.5613737941377615e-10,2.2915954179933515e-06,0.0077098234746270167,1.4001191875383418e-12,3.0067030733826862e-05,3.3582252417999971e-06,8.198452048997132e-05,8.1967210487348278e-05,1.0637170362573819e-08,7.4135597849929827e-07,6.4204760082423685e-09,2.34475641612243e-06,1.2617812610815171e-10
5.972153672876944e-09,1.1180447489719798,7.5994813693518691e-08,1.1542607679596212e-10,1.1307246881455186e-10,4.4284961715535968e-15,2.4102231374336361e-12,0.0,0.0,4.8475296569844037e-06,3.3586494763778534e-09,154.0,0.0,0.98053888821330526,1.0,18.999855224113233,0.0011234307382963038,1.0178327450233316e-06,0.0025281282269709244,0.0027544612428670131,0.0048121727340102258,0.00013753668885009736,3.6825198811551539e-10,2.3695586501794675e-06,0.0079752864982417359,1.446351391291615e-12,3.2163089799960657e-05,3.4709480013343108e-06,8.7791139073205128e-05,8.7772576449958052e-05,1.1390566210337814e-08,7.6962236741207077e-07,6.8752438775416174e-09,2.513097122067091e-06,1.4840657957777625e-10
6.17262157717141e-09,1.118044758830226,8.0134558025819398e-08,1.2547424930686281e-10,1.2283887599498779e-10,5.1452388674555987e-15,2.7012146159344274e-12,0.0,0.0,5.1737557698220847e-06,3.825633045489171e-09,154.0,0.0,0.97989345105739201,1.0,18.999850438381891,0.0011604307975698663,1.0172353892249816e-06,0.0026082222909534058,0.0028449502081585383,0.0049717849805138428,0.00014191660292538531,3.8034962381096268e-10,2.4474126532696027e-06,0.0082405935863901422,1.4924110637359877e-12,3.4327786033825538e-05,3.5832503283677807e-06,9.3789086861062227e-05,9.3769225988928555e-05,1.216878625134469e-08,7.9787236580016676e-07,7.344997107788064e-09,2.6874506223671807e-06,1.7354438725970869e-10
6.373089481465877e-09,1.1180447700118463,8.4370497046450092e-08,1.3606158890758012e-10,1.3312085175888577e-10,5.950377510905262e-15,3.0169519559026626e-12,0.0,0.0,5.5102883980309083e-06,4.3392383750793344e-09,154.0,0.0,0.97924851755983844,1.0,18.999845658726901,0.0011973852042141415,1.0166384996857815e-06,0.0026880171802126712,0.0029353123801745852,0.0051312728145931769,0.00014628015645530183,3.9243030150406675e-10,2.5251575238205388e-06,0.0085057448608123146,1.5382986868324053e-12,3.6560930532754592e-05,3.6951333973919729e-06,9.9977649900394929e-05,9.995644478980353e-05,1.2971737761244735e-08,8.2610591886595544e-07,7.8296797251313882e-09,2.8678339569178629e-06,2.0184655250361618e-10
6.573557385760343e-09,1.1180447825119957,8.8701997818827317e-08,1.4720044651735503e-10,1.4392956094955448e-10,6.8516270201315081e-15,3.3587224421360224e-12,0.0,0.0,5.8570977180067117e-06,4.9023960157358798e-09,154.0,0.0,0.97860408734483018,1.0,18.99984088512949,0.0012342940033240298,1.0160420760597165e-06,0.0027675137308863906,0.003025547871322557,0.0052906363333259428,0.000150627395157602,4.044940362062383e-10,2.6027933584370857e-06,0.0087707404431371302,1.5840147413539578e-12,3.886233478011036e-05,3.8065983800011301e-06,0.00010635611623283154,0.00010633352050952182,1.379932827151276e-08,8.5432299267537345e-07,8.3292359101518789e-09,3.0542641171878557e-06,2.335795640241434e-10
6.77402529005481e-09,1.1180447963258413,9.3128430768074055e-08,1.5890309232429672e-10,1.5527606572418637e-10,7.8571128846535408e-15,3.7278407851729487e-12,0.0,0.0,6.2141538874775596e-06,5.5181167743984988e-09,154.0,0.0,0.97796016003655351,1.0,18.999836117570911,0.0012711572399545525,1.0154461180007395e-06,0.0028467127770492881,0.0031156567940632636,0.0054498756337168887,0.00015495836463734545,4.1654084293625787e-10,2.6803202537714794e-06,0.0090355804548887218,1.6295597068886164e-12,4.123181064469487e-05,3.9176464448988967e-06,0.00011292377588985531,0.0001128997427715479,1.4651465568817401e-08,8.8252356767548142e-07,8.8436099974796827e-09,3.246758046162721e-06,2.690213705579366e-10
7.174961098643743e-09,1.1180448278753572,1.022635915989675e-07,1.8404842826973633e-10,1.7962620210853959e-10,1.0215397365533231e-14,4.553515448202791e-12,0.0,0.0,6.9588873163757622e-06,6.9196874818073574e-09,154.0,0.0,0.97667381263695763,1.0,18.999826600495581,0.001344747205798329,1.0142555971997144e-06,0.0030042216818553565,0.0032954953844289889,0.0057679819671275561,0.00016357167778748008,4.4058373259124668e-10,2.8350476134362776e-06,0.0095647942522679268,1.7201382834399195e-12,4.6174226624417259e-05,4.1384964819615362e-06,0.00012662384522345264,0.00012659679522007315,1.6429012943432329e-08,9.3887519207141221e-07,9.9165899855647921e-09,3.6500047394166595e-06,3.5220022526524968e-10
7.535803326373783e-09,1.1180448607145537,1.1080365669360164e-07,2.0872884343486043e-10,2.0348948765670226e-10,1.2784550658272006e-14,5.4038938001122438e-12,0.0,0.0,7.6638918907410636e-06,8.3926870607803204e-09,154.0,0.0,0.97551781614825772,1.0,18.9998180555937,0.001410822802554577,1.0131857172460989e-06,0.0031449705561222082,0.003456918381081133,0.0060538538121262114,0.00017126847409321355,4.6216459043195409e-10,2.9739306353546174e-06,0.01004055583566817,1.8010786650592983e-12,5.0853326475700521e-05,4.3358473222313836e-06,0.00013959386695734321,0.00013956393719396275,1.8111835710967068e-08,9.8953519248140798e-07,1.0932393906489493e-08,4.0338338296987158e-06,4.4276688150259599e-10
7.899951320819533e-09,1.1180448980939803,1.1972399609399573e-07,2.3567719043056028e-10,2.2950779459643835e-10,1.5867813602398918e-14,6.3738886954286652e-12,0.0,0.0,8.4085407628292007e-06,1.010300041108829e-08,154.0,0.0,0.97435287522963221,1.0,18.99980945195195,0.0014773547866088782,1.0121075596181911e-06,0.0032860447353813037,0.0036194062579390424,0.0063419381140448891,0.00017898305847731765,4.8388779072564548e-10,3.1137296989603218e-06,0.010520166908305361,1.8822061081253864e-12,5.5795933130191203e-05,4.5336550243580864e-06,0.00015329303145197301,0.00015326003436808984,1.9889259333483985e-08,1.0406051057977316e-06,1.2005304097200884e-08,4.4413618692086869e-06,5.5126022623407498e-10
8.264099315265283e-09,1.1180449397037344,1.2894410960514799e-07,2.6474706030829598e-10,2.575337355230724e-10,1.9508762031113888e-14,7.4650587325479239e-12,0.0,0.0,9.1863475938207256e-06,1.2059019321828665e-08,154.0,0.0,0.97318958551623913,1.0,18.999800867831386,0.0015437374113341704,1.0110309306354021e-06,0.0034261552956635897,0.0037814789645695462,0.0066296146522451336,0.00018664494660770357,5.0555546334362482e-10,3.2531714164370344e-06,0.010999267299613506,1.9627793914195306e-12,6.0959076263934604e-05,4.730112324059721e-06,0.00016760113067364277,0.00016756490106514682,2.1745686463201222e-08,1.0916206316873148e-06,1.3125905511057281e-08,4.8692639676339232e-06,6.7900826080981956e-10
8.628247309711033e-09,1.1180449855154857,1.3846038152981208e-07,2.9600820997844076e-10,2.8762885105691624e-10,2.3777566933074142e-14,8.6865466683044791e-12,0.0,0.0,9.9971327592731058e-06,1.4282481045743187e-08,154.0,0.0,0.97202794475587384,1.0,18.99979230312211,0.0016099709448662055,1.0099558282223895e-06,0.003565307138024281,0.0039431371774544897,0.0069168840046425718,0.00019425440646610504,5.2716769863898994e-10,3.3922563692454699e-06,0.011477857733444953,2.0428013330679918e-12,6.6341646674059144e-05,4.9252260886816409e-06,0.00018251400388324019,0.00018247437300166749,2.3680576534766276e-08,1.1425818395566865e-06,1.4293871831134795e-08,5.3176393330340041e-06,8.2821660340109889e-10
8.992395304156783e-09,1.1180450355010483,1.4826923097406791e-07,3.2952956169744328e-10,3.1985364517761433e-10,2.8749647807861552e-14,1.004776766147925e-11,0.0,0.0,1.0840716496954552e-05,1.6795917988564249e-08,154.0,0.0,0.97086795069646803,1.0,18.999783757714784,0.0016760556549088822,1.0088822503035967e-06,0.0037035051415429455,0.0041043815735875054,0.00720374674835944,0.00020181170483368378,5.4872458703563172e-10,3.5309851393019483e-06,0.01195593893266437,2.1222747385716794e-12,7.1942539293690891e-05,5.1190031547765529e-06,0.00019802751150707986,0.0001979843068189867,2.5693391698331945e-08,1.1934888021435551e-06,1.5508878379746682e-08,5.7865866399754611e-06,1.0012090075110328e-09
