Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310)
8.619825074357594e-13,0.34780920956095823,3.8586162204171497e-13,2.1827036034333285e-19,2.1826813647387944e-19,1.310712026739197e-30,2.2192522288395801e-24,0.0,0.0,4.7983109609743075e-13,6.8683394819730917e-22,154.0,0.0,0.99999862001153339,1.0,18.999999998184428,6.9239236008925886e-08,1.5738084310299954e-07,4.9777559218887924e-07,4.9841504260711203e-07,6.3583426916195706e-08,1.2265012690100298e-09,2.774205995300427e-13,5.8831055798661915e-10,9.1776451386023337e-08,1.6208683738109791e-17,1.7322712053075131e-12,9.2306561897592463e-13,1.4671886719306559e-15,1.4665768401868784e-15,4.7711720121158971e-19,2.3676457583522176e-15,1.3471454256556563e-19,1.2655672482059187e-13,1.9050072194306542e-35,1.7924295820689724e-35,1.7924302532682798e-35,2.3206957741769363e-18,5.8364479409136958e-21,5.2819535384630016e-18,2.1647104944873762e-20
8.723604807540172e-13,0.3478092095608747,3.9051054593589185e-13,2.2355905309614011e-19,2.2355674803593446e-19,1.3657859990483671e-30,2.3003878771218597e-24,0.0,0.0,4.886829897698146e-13,7.0749575151521888e-22,154.0,0.0,0.99999860341863644,1.0,18.999999998142339,7.0072851379691859e-08,1.5813938857091825e-07,5.0375378323741815e-07,5.0441038366881114e-07,6.4805106171137492e-08,1.2561028602813404e-09,2.8084282133872469e-13,6.007884631358471e-10,9.3539825860192653e-08,1.659989579216669e-17,1.7742196243728201e-12,9.4538945100418288e-13,1.5207782183223139e-15,1.5201404899961677e-15,4.9683655329862836e-19,2.4448605268376822e-15,1.4089177284725511e-19,1.2962144160705022e-13,2.0713582180038029e-35,1.9489502977851805e-35,1.9489510363868278e-35,2.4062835245709018e-18,6.0496837695668975e-21,5.3939840060478453e-18,2.2109382702239279e-20
8.827384540722749e-13,0.3478092095607901,3.9515954788625111e-13,2.2891108386575256e-19,2.2890869566075556e-19,1.4225308315107321e-30,2.3834775853546506e-24,0.0,0.0,4.9760799400067328e-13,7.2855378645323564e-22,154.0,0.0,0.99999858682601594,1.0,18.999999998099803,7.0906466720758357e-08,1.5888344223012154e-07,5.0973162343906706e-07,5.1040563054905047e-07,6.6032603184345335e-08,1.2860547953831557e-09,2.8409371436973442e-13,6.1336048505501395e-10,9.5311597702082311e-08,1.69957378405899e-17,1.8166696117860621e-12,9.6797913003670212e-13,1.5756559691182817e-15,1.5749915961454837e-15,5.1710311102197134e-19,2.5235479415956496e-15,1.4726986177565529e-19,1.3272280387158863e-13,2.2500051274071086e-35,2.1170403476913552e-35,2.1170411595440996e-35,2.4939682045980648e-18,6.2680483578496444e-21,5.5068594996184279e-18,2.2575190877183506e-20
8.931164273905327e-13,0.3478092095607047,3.9980862789159068e-13,2.3432645371561116e-19,2.3432398038852116e-19,1.4809787061281825e-30,2.4685446163724939e-24,0.0,0.0,5.066061071863241e-13,7.5001178904627247e-22,154.0,0.0,0.99999857023366689,1.0,18.999999998056822,7.1740082032125603e-08,1.596132809405219e-07,5.1570911288579054e-07,5.1640078385550246e-07,6.7265806809457837e-08,1.3163569823708204e-09,2.8752130731267487e-13,6.2602566804668185e-10,9.7091606482830704e-08,1.7396209287422321e-17,1.8596211596774869e-12,9.908346251155092e-13,1.6318371734178344e-15,1.6311453961739234e-15,5.3792460335870901e-19,2.6037149196880715e-15,1.5385264055177996e-19,1.3586081106774631e-13,2.4416959225385699e-35,2.2974035109968433e-35,2.29740440237908e-35,2.5837760413168763e-18,6.491602529548929e-21,5.6205714384493852e-18,2.30444940812173e-20
9.034944007087904e-13,0.34780920956061845,4.0445778595072102e-13,2.3980516370914035e-19,2.3980260325939297e-19,1.5411620942291973e-30,2.5556122333976716e-24,0.0,0.0,5.1567732772913233e-13,7.7187350277956274e-22,154.0,0.0,0.99999855364158396,1.0,18.999999998013397,7.2573697313793782e-08,1.6032917627342931e-07,5.2168625166952905e-07,5.2239584489344594e-07,6.8504608023241258e-08,1.347009329323802e-09,2.9076631948228105e-13,6.3878306611642059e-10,9.8879694838102452e-08,1.7801308261492753e-17,1.9030742602563266e-12,1.0139559052885089e-12,1.6893370785447483e-15,1.68861712582643e-15,5.5930875953323193e-19,2.68536824566573e-15,1.6064395878474552e-19,1.3903546265478921e-13,2.6472145188597277e-35,2.4907773840543392e-35,2.4907783617000735e-35,2.6757332915110213e-18,6.720407104334517e-21,5.7351113289554509e-18,2.3517257285150678e-20
9.138723740270482e-13,0.3478092095605313,4.0910702206246633e-13,2.4534721490974877e-19,2.4534456531351625e-19,1.6031137564811914e-30,2.6447037000402127e-24,0.0,0.0,5.2482165403749212e-13,7.9414267859029937e-22,154.0,0.0,0.99999853704976216,1.0,18.999999997969539,7.340731256576316e-08,1.6103139461237092e-07,5.276630398821987e-07,5.2839081422822649e-07,6.9748899885114889e-08,1.378011744345681e-09,2.941997984713532e-13,6.5163174287514886e-10,1.0067570840966757e-07,1.821103424408509e-17,1.9470289058111197e-12,1.0373429396094848e-12,1.7481709300475742e-15,1.7474220190544902e-15,5.8126330893598858e-19,2.7685145740943751e-15,1.6764768414785502e-19,1.4224675809769202e-13,2.8673820518748518e-35,2.6979345842577408e-35,2.6979356553838078e-35,2.7698662416828019e-18,6.9545228977685447e-21,5.8504707637695053e-18,2.3993445815458826e-20
9.242503473453058e-13,0.34780920956044326,4.1375633622566339e-13,2.509526083808289e-19,2.5094986759102022e-19,1.666866742911333e-30,2.73584228029791e-24,0.0,0.0,5.3403908452572771e-13,8.1682307486577057e-22,154.0,0.0,0.99999852045819648,1.0,18.999999997925229,7.4240927788033949e-08,1.6172019725178184e-07,5.3363947761569196e-07,5.3438569316991301e-07,7.0998577497531616e-08,1.4093641355641509e-09,2.9743855948754253e-13,6.6457077144179021e-10,1.0247949578821431e-07,1.8625385283272468e-17,1.991485088707754e-12,1.0609956971380972e-12,1.8083539716998599e-15,1.8075753080167699e-15,6.03795981048043e-19,2.8531604320275247e-15,1.7486770204163323e-19,1.454946968670395e-13,3.1030581871460282e-35,2.9196839826726662e-35,2.9196851550072273e-35,2.8662012080356802e-18,7.1940107213149049e-21,5.9666414209168807e-18,2.447302535069598e-20
9.346283206635635e-13,0.3478092095603543,4.1840572843916206e-13,2.5662134518575769e-19,2.5661851113201757e-19,1.7324543929154122e-30,2.8290512385563252e-24,0.0,0.0,5.4332961761407791e-13,8.3991845744515554e-22,154.0,0.0,0.99999850386688205,1.0,18.99999999788049,7.5074542980606319e-08,1.6239584049407426e-07,5.3961556496187644e-07,5.4038048224028289e-07,7.2253537967009057e-08,1.4410664111310067e-09,3.0087829828093517e-13,6.7759923434751086e-10,1.0429090845710178e-07,1.9044360947213945e-17,2.0364428013898772e-12,1.0849141469398833e-12,1.8699014455004427e-15,1.8690922230798098e-15,6.2691450537088991e-19,2.9393122214386271e-15,1.8230791526207121e-19,1.4877927843901272e-13,3.3551424595300372e-35,3.1568719641631821e-35,3.1568732459755546e-35,2.9647645364681335e-18,7.4389313823486893e-21,6.0836150629038534e-18,2.4955961917930536e-20
9.450062939818211e-13,0.3478092095602646,4.2305519870182482e-13,2.6235342638789609e-19,2.6235049697660501e-19,1.7999103352587674e-30,2.9243538395887816e-24,0.0,0.0,5.5269325172859553e-13,8.6343259961688292e-22,154.0,0.0,0.99999848727581409,1.0,18.999999997835307,7.5908158143480524e-08,1.6305857574503136e-07,5.4559130201259603e-07,5.4637518275611798e-07,7.3513680365833262e-08,1.4731184792221444e-09,3.0411038854508634e-13,6.907162234395609e-10,1.061098007370827e-07,1.9467959193210172e-17,2.0819020363768759e-12,1.1090982580862547e-12,1.9328285916737969e-15,1.9319879928187614e-15,6.5062661136117805e-19,3.0269762216112599e-15,1.8997224367427702e-19,1.5210050229528806e-13,3.6245756423217565e-35,3.4103837156590377e-35,3.4103851157909049e-35,3.0655826025533006e-18,7.6893456841656758e-21,6.2013835359096298e-18,2.544222188920396e-20
9.553842673000788e-13,0.3478092095601739,4.2770474701252685e-13,2.6814885305059008e-19,2.6814582616486379e-19,1.8692684880761625e-30,3.0217733485563525e-24,0.0,0.0,5.6212998530113557e-13,8.8736928212046968e-22,154.0,0.0,0.99999847068498759,1.0,18.999999997789686,7.674177327665676e-08,1.6370864960740534e-07,5.5156668885967058e-07,5.5236979519437184e-07,7.4778905694483568e-08,1.5055202480375496e-09,3.0755681164283993e-13,7.0392083978715485e-10,1.0793602973206766e-07,1.9896179686982906e-17,2.1278627862643765e-12,1.1335479996544964e-12,1.9971506486703801e-15,1.9962778440181172e-15,6.7494002837003246e-19,3.1161585914843246e-15,1.978646238919679e-19,1.5545836792302716e-13,3.9123411472126717e-35,3.6811445434183777e-35,3.6811460713164148e-35,3.1686818115328335e-18,7.9453144259917356e-21,6.319938768882055e-18,2.5931771978025552e-20
9.657622406183364e-13,0.3478092095600825,4.3235437337015543e-13,2.7400762623717014e-19,2.7400449973685915e-19,1.940563058873077e-30,3.1213330310078567e-24,0.0,0.0,5.7163981676925299e-13,9.1173229314359675e-22,154.0,0.0,0.99999845409439836,1.0,18.999999997743629,7.7575388380135188e-08,1.6434630397269645e-07,5.575417255948955e-07,5.5836432088061863e-07,7.6049116844787614e-08,1.5382716258012952e-09,3.107817995120271e-13,7.1721219358721874e-10,1.0976945527594273e-07,2.0329020283717014e-17,2.1743250437221568e-12,1.1582633407277658e-12,2.0628828531669779e-15,2.0619770016724275e-15,6.9986248558667131e-19,3.2068653719516597e-15,2.0598900896289302e-19,1.5885287481477454e-13,4.2194664556043247e-35,3.9701212197938528e-35,3.9701228855438239e-35,3.2740885982956387e-18,8.2068984029921076e-21,6.4392727727547813e-18,2.6424579235903141e-20
9.76140213936594e-13,0.34780920955999023,4.3700407777361085e-13,2.7992974701095174e-19,2.799265187326413e-19,2.0138285445279654e-30,3.2230561528798505e-24,0.0,0.0,5.8122274457619459e-13,9.3652542832430984e-22,154.0,0.0,0.99999843750404172,1.0,18.999999997697142,7.8409003453916045e-08,1.6497177611115744e-07,5.6351641231004192e-07,5.6435876024562056e-07,7.7324218563788632e-08,1.5713725207615312e-09,3.1423536059893628e-13,7.3058940407230567e-10,1.1160993988041569e-07,2.0766480758702406e-17,2.2212888014947532e-12,1.1832442503950916e-12,2.1300404400670403e-15,2.1291006889869942e-15,7.2540171198600961e-19,3.2991024881171979e-15,2.1434936806004725e-19,1.6228402246845132e-13,4.5470245815796337e-35,4.2783233597872244e-35,4.2783251741496017e-35,3.3818294273730037e-18,8.4741584062805798e-21,6.559377639552595e-18,2.6920611048911988e-20
9.865181872548517e-13,0.34780920955989686,4.4165386022180505e-13,2.8591521643523543e-19,2.8591188419224478e-19,2.0890997312946885e-30,3.3269659804966247e-24,0.0,0.0,5.9087876717079538e-13,9.6175249074780223e-22,154.0,0.0,0.999998420913913,1.0,18.999999997650214,7.9242618497999543e-08,1.6558529876007488e-07,5.6949074909685739e-07,5.7035311462591758e-07,7.8604117418304674e-08,1.6048228411904817e-09,3.1745278266793455e-13,7.4405159941823956e-10,1.1345734868386053e-07,2.1208558852274215e-17,2.2687540523992967e-12,1.2084906977513713e-12,2.1986386425010161e-15,2.1976641273785576e-15,7.5156543627996992e-19,3.3928757515069495e-15,2.2294968617850809e-19,1.6575181038725103e-13,4.8961355668058365e-35,4.606804827650064e-35,4.606806802097217e-35,3.4919307929163997e-18,8.747155222928591e-21,6.6802455416348917e-18,2.741983513429693e-20
9.968961605731093e-13,0.3478092095598028,4.463037207136622e-13,2.9196403557330717e-19,2.9196059715568903e-19,2.1664116948048141e-30,3.4330857805701957e-24,0.0,0.0,6.0060788300747485e-13,9.8741729094895304e-22,154.0,0.0,0.99999840432400822,1.0,18.99999999760286,8.0076233512385814e-08,1.6618710021036796e-07,5.7546473604706488e-07,5.7634738440458564e-07,7.9888721760163288e-08,1.6386224953844365e-09,3.209139639034295e-13,7.5759791665394202e-10,1.1531154940113721e-07,2.1655254462791527e-17,2.3167207893262228e-12,1.2340026518973723e-12,2.2686926918266872e-15,2.2676825364759766e-15,7.7836138687223203e-19,3.4881908622388202e-15,2.3179396383777065e-19,1.692562380796376e-13,5.2679680076851166e-35,4.9566651738279761e-35,4.9566673205829768e-35,3.6044192186937577e-18,9.0259496359742204e-21,6.8018687308082185e-18,2.7922219537110744e-20
1e-12,0.34780920955970773,4.4769441398499656e-13,2.9378542031445122e-19,2.9378194970939786e-19,2.1899358354112845e-30,3.4652568230739055e-24,0.0,0.0,6.0353186160098182e-13,9.9517871256110783e-22,154.0,0.0,0.99999839936235002,1.0,18.999999997588613,8.0325550696895877e-08,1.6636484303809383e-07,5.7725136533495805e-07,5.7814013158429033e-07,8.0273821351945333e-08,1.6487991295633485e-09,3.2192270619038575e-13,7.6166555759192606e-10,1.1586740299497902e-07,2.1789748639862428e-17,2.3311640783260955e-12,1.2416843290874357e-12,2.2899295103113107e-15,2.2889085237379498e-15,7.8649947666107294e-19,3.5169980190206017e-15,2.3448709669963555e-19,1.7031145840026465e-13,5.3837708799637134e-35,5.0656251076724843e-35,5.0656273084535299e-35,3.6385298778419864e-18,9.1104666522996035e-21,6.8383893209127675e-18,2.8073081657381825e-20
1.007274133891367e-12,0.34780920955970773,4.5095365924811861e-13,2.9807620548843802e-19,2.9807265866297889e-19,2.2457998000698368e-30,3.5414388202003025e-24,0.0,0.0,6.1041009054613074e-13,1.0135236469087457e-21,154.0,0.0,0.99999838773432281,1.0,18.999999997555069,8.0909848497075057e-08,1.6677740439153507e-07,5.8143837325236333e-07,5.8234157093141526e-07,8.117794169209933e-08,1.672771391663746e-09,3.2412332580419135e-13,7.7122750157087695e-10,1.1717241227436861e-07,2.2106565201427814e-17,2.3651890052370353e-12,1.2597800819397276e-12,2.3402178176295081e-15,2.339171134120902e-15,8.0579729181618536e-19,3.5850534111510312e-15,2.4088621678948275e-19,1.7279730505923924e-13,5.6637406150968883e-35,5.3290511025720041e-35,5.3290534346491127e-35,3.7193212580660742e-18,9.3106024244310912e-21,6.9242395375965743e-18,2.8427732626884396e-20
1.0176521072096246e-12,0.34780920955961186,4.556036758241223e-13,3.0425172724388494e-19,3.0424806975410399e-19,2.3272997014834061e-30,3.6520483668743988e-24,0.0,0.0,6.2028538825213996e-13,1.040075384057177e-21,154.0,0.0,0.99999837114485268,1.0,18.999999997506844,8.1743463452067484e-08,1.6735643095497764e-07,5.8741166080442754e-07,5.8833567454017034e-07,8.2471689034304327e-08,1.7072694383728133e-09,3.2759264151283251e-13,7.849395086347516e-10,1.1903981002465762e-07,2.2562491104783984e-17,2.4141586931651273e-12,1.2858229569909371e-12,2.4132292477229413e-15,2.4121451363684347e-15,8.3388087877585551e-19,3.6834688818898955e-15,2.5023047573049146e-19,1.7637501084485052e-13,6.0847238070792529e-35,5.7251579705442724e-35,5.7251605017911405e-35,3.8366634939849493e-18,9.6011743632972114e-21,7.0473503703593741e-18,2.8936343094333391e-20
1.0280300805278823e-12,0.34780920955951533,4.6025377044063301e-13,3.1049060190289033e-19,3.104868314690395e-19,2.4109473428236105e-30,3.7649376884676484e-24,0.0,0.0,6.3023377459625012e-13,1.0670763352692787e-21,154.0,0.0,0.99999835455559394,1.0,18.999999997458186,8.2577078377363267e-08,1.6792439535573228e-07,5.9338459879490859e-07,5.9432969659629787e-07,8.3769877291614881e-08,1.7421165438800911e-09,3.3079341600738575e-13,7.9873310089673342e-10,1.2091361780472691e-07,2.302302963878557e-17,2.4636298462134563e-12,1.3121312461693649e-12,2.487742208148794e-15,2.4866197574877831e-15,8.6261987498959859e-19,3.7834426529576929e-15,2.5983078602110529e-19,1.799893549603239e-13,6.5322413347921926e-35,6.1462313167401902e-35,6.1462340618818516e-35,3.9564725389678937e-18,9.8977262235637037e-21,7.1711937145898586e-18,2.9448019948094986e-20
1.03840805384614e-12,0.3478092095594178,4.6490394309662205e-13,3.167928305286828e-19,3.1678894484774608e-19,2.4967789572552882e-30,3.8801300532429199e-24,0.0,0.0,6.4025524805458462e-13,1.0945303408684443e-21,154.0,0.0,0.99999833796654225,1.0,18.999999997409105,8.3410693272962538e-08,1.6848150893264077e-07,5.9935718731543279e-07,6.0032363738248575e-07,8.5072421621328155e-08,1.7773126165780703e-09,3.3427141450120335e-13,8.126074499069956e-10,1.2279371315246381e-07,2.3488180995328396e-17,2.5136024575554838e-12,1.3387049185992392e-12,2.5637719231775545e-15,2.5626102099629093e-15,8.920220072363661e-19,3.8849799997214093e-15,2.6969120740847844e-19,1.8364033693457659e-13,7.0076719421015544e-35,6.5935684240462898e-35,6.593571398730995e-35,4.0787750350972807e-18,1.0200318772223445e-20,7.2957621320365702e-18,2.996273251150146e-20
1.0487860271643976e-12,0.3478092095593194,4.6955419379107252e-13,3.2315841418447703e-19,3.231544109301701e-19,2.5848310673323853e-30,3.9976487298507793e-24,0.0,0.0,6.5034980710853223e-13,1.1224412486220118e-21,154.0,0.0,0.99999832137769384,1.0,18.999999997359591,8.4244308138865508e-08,1.6902797898698846e-07,6.0532942645760327e-07,6.0631749828237217e-07,8.6379238801632099e-08,1.8128575648832795e-09,3.3746303913710069e-13,8.2656173562766595e-10,1.2467997594535239e-07,2.3957942477010393e-17,2.5640765204327612e-12,1.3655439434106487e-12,2.641333615308727e-15,2.6401317044931682e-15,9.2209500180436392e-19,3.9880860963831102e-15,2.7981581375502192e-19,1.873279563014795e-13,7.5124510591222733e-35,7.0685199127521978e-35,7.0685231335991208e-35,4.2035976539942131e-18,1.0509012772279638e-20,7.4210482600312839e-18,3.0480450419382985e-20
1.0591640004826552e-12,0.3478092095592202,4.742045225229784e-13,3.2958735393347339e-19,3.2958323075624378e-19,2.6751404850003258e-30,4.1175169873294874e-24,0.0,0.0,6.6051745024475685e-13,1.1508129137450486e-21,154.0,0.0,0.9999983047890445,1.0,18.999999997309647,8.5077922975072364e-08,1.6956400885964042e-07,6.1130131631299772e-07,6.1231127952565582e-07,8.7690247200639059e-08,1.8487512972362732e-09,3.4095030497411293e-13,8.4059514634818483e-10,1.2657228835577651e-07,2.4432314450188868e-17,2.6150520281559899e-12,1.3926482897395444e-12,2.7204425052711718e-15,2.7191994499939382e-15,9.5284658446193126e-19,4.0927660179126649e-15,2.902086927717515e-19,1.910522125998688e-13,8.0480725300597386e-35,7.5724913663356037e-35,7.5724948509845265e-35,4.3309670968190307e-18,1.08238689827543e-20,7.5470448106118065e-18,3.100114361490634e-20
1.0695419738009129e-12,0.34780920955912015,4.788549292913452e-13,3.3607965083885932e-19,3.3607540536588511e-19,2.7677443115984177e-30,4.2397580951049891e-24,0.0,0.0,6.7075817595508343e-13,1.1796491988954527e-21,154.0,0.0,0.99999828820059078,1.0,18.99999999725928,8.5911537781583237e-08,1.7008979800670394e-07,6.172728569731713e-07,6.1830498251684028e-07,8.9005366746010689e-08,1.8849937221016308e-09,3.4413217978269667e-13,8.5470687859994614e-10,1.2847053480717625e-07,2.4911294033813972e-17,2.6665289741025132e-12,1.4200179267277366e-12,2.8011138120234369e-15,2.7998286535972497e-15,9.8428448043048803e-19,4.1990247419435411e-15,3.0087394575648082e-19,1.9481310537343188e-13,8.6160903756884001e-35,8.1069449898394153e-35,8.1069487570024033e-35,4.4609100942435834e-18,1.1144948158696627e-20,7.6737445698810785e-18,3.1524782346442189e-20
1.0799199471191705e-12,0.34780920955901923,4.8350541409518964e-13,3.4263530596380838e-19,3.4263093579899867e-19,2.8626799378622746e-30,4.3643953229909171e-24,0.0,0.0,6.8107198273651392e-13,1.2089539741782408e-21,154.0,0.0,0.9999982716123289,1.0,18.999999997208491,8.67451525583983e-08,1.7060554207374533e-07,6.2324404852965397e-07,6.2429860743056551e-07,9.032451889516334e-08,1.9215847479679446e-09,3.476293361924628e-13,8.6889613707343183e-10,1.3037460193104253e-07,2.5394881790246369e-17,2.7185073517175028e-12,1.4476528235228927e-12,2.8833627527540967e-15,2.8820345206524014e-15,1.0164164143594044e-18,4.3068671506323929e-15,3.1181568733677397e-19,1.9861063417072429e-13,9.2181205908066867e-35,8.6734013011600671e-35,8.6734053706752319e-35,4.5934534064534633e-18,1.1472311051191338e-20,7.8011403971288482e-18,3.2051337164467834e-20
