Time (s),Volume (m^3),H(4),O(5),OH(6),H2(7),H2O(8),Ar(9),He(10),HO2(11),H2O2(12),N2,Ne,C7H10(1),C7H16(2),O2(3),C7H10(57),C7H10(54),C7H11(67),C7H9(41),C7H10(125),S(151),S(153),S(152),C7H10(118),S(233),C7H10(150),C7H11(132),C2H4(30),C5H7(270),S(403),C7H10(298),S(402),C7H8(144),S(450),S(449),S(438),S(200),C7H8(533),S(314),S(310),S(234),S(802),S(856),S(961),S(953),S(1016),S(990),S(1006),S(949),C5H8O(890),C7H10(181),C7H9(137),S(535),C7H9(1071),C7H9(1285),C7H9(1286),S(1297),S(1298),S(1341),S(1367),C7H9(1335),S(1421),C7H9(1412),S(1422),C6H6(1400),CH3(19),S(1504),S(389),C5H7O(508),S(1153),S(1801),S(1800),S(1859),S(1878),S(2149),S(2338),S(2426),CH4(31),S(2143),S(2688),S(2668),S(1371),S(309)
2.606972541254587e-09,0.3179499245017363,3.9246380387666393e-11,4.2636482488406806e-14,1.9199150829354363e-13,1.0118828878004877e-19,3.4548752393126599e-15,0.0,0.0,1.673050574734803e-07,1.441113434457652e-11,154.0,0.0,0.99937510573468336,1.0,18.999876026214753,4.1625637782378771e-05,8.8558881288360827e-09,0.00015218630021597169,0.00027245092184436656,1.5603272061806399e-05,0.00012197570335321403,2.7340402760818681e-10,1.8162492647583216e-06,1.757611583345875e-05,2.5207744056910492e-12,1.3920563402930742e-06,3.375473675701038e-08,9.9185614801057536e-08,9.9052174007600164e-08,7.9864880629608571e-11,2.7007330345214533e-10,5.3569009840807998e-11,1.1132373679557842e-07,3.6062097319536058e-16,3.4712514267979779e-16,3.4718730260021548e-16,1.3959152248572191e-08,9.2036358668404951e-13,2.4338794751300886e-14,1.0300786613734927e-16,8.8737401402395318e-17,1.5652889192533765e-13,2.2450679219217594e-14,7.343581140027188e-15,1.717190677406594e-16,3.0709941464804645e-17,3.6629089903254512e-19,5.4599211082914589e-23,1.5959339583139141e-17,3.8442353082782993e-21,2.3795157303318394e-10,3.8770511843041439e-16,2.7918933348756701e-16,5.0909990740611331e-20,1.597665270661519e-20,6.3431001767834498e-17,8.3911349701212127e-24,4.7524354803897181e-24,1.477952909514835e-18,1.6787087896929052e-23,1.130368718305776e-19,6.8715004137605942e-24,2.8092911652475798e-26,5.2546009311969827e-23,3.1904021458332629e-21,2.6428778799933233e-21,1.106740859217975e-22,4.7928522160423442e-15,1.1998352605879444e-19,2.9481369263838839e-20,1.1187223234506532e-19,9.1986329738005232e-22,7.4655926451075666e-24,1.8042018770290674e-21,9.1232183414138181e-24,9.0244872162770592e-23,2.0898929709881825e-20,4.3685017991814168e-22,3.5206710798838902e-25,7.8629541552871974e-26,7.4439236726736584e-26,7.8731159394675007e-23,1.4440969968300232e-10
2.6946743938894004e-09,0.3179499167231558,4.1287536670496778e-11,4.6016558118420281e-14,2.1764290347607168e-13,1.1736877709688687e-19,4.0380519087712962e-15,0.0,0.0,1.786690648552571e-07,1.6424351501822438e-11,154.0,0.0,0.99935405229214869,1.0,18.999871725933406,4.3023947977165365e-05,8.8557131531931955e-09,0.0001571691025326302,0.00028160614846403311,1.6128135111584652e-05,0.00012620206139923648,2.825912252128442e-10,1.8773203750342092e-06,1.8167367382561361e-05,2.6081171743218262e-12,1.4872363729100638e-06,3.5051396925904977e-08,1.0676235138154184e-07,1.066187143943302e-07,8.596622708005953e-11,2.8585554373624498e-10,5.7662696131671621e-11,1.1932444943099247e-07,4.3278027847456508e-16,4.1671009913458458e-16,4.1678738943248345e-16,1.5416215382798302e-08,9.9443608450484314e-13,2.5157183100628264e-14,1.0951691002422773e-16,9.7711631106887163e-17,1.7680118755825738e-13,2.6056603758175984e-14,8.6520630975524177e-15,2.0415490662781379e-16,3.7596466876486262e-17,4.6006350912513693e-19,6.4912445097236795e-23,1.9110258928199852e-17,4.8305515970112685e-21,2.5180344613523305e-10,4.2881238164641796e-16,3.0999460316108407e-16,5.6308811621493759e-20,1.8038901121443994e-20,7.1902861997575288e-17,9.3169983580224441e-24,5.2768110313082658e-24,1.7226793405517862e-18,1.9566800890563226e-23,1.3165047603740426e-19,8.0030220882486624e-24,3.2718929121883424e-26,6.1199016925812334e-23,3.8252288485655436e-21,3.1520944547225373e-21,1.3606491420303848e-22,5.5311263506206839e-15,1.3976051854009174e-19,3.493225089606083e-20,1.3512099677621306e-19,1.0906796092016092e-21,9.0172281496975376e-24,2.2516043842093903e-21,1.1586265426804351e-23,1.0068617127643779e-22,2.4083393736329787e-20,5.3706947963996736e-22,4.5044075164505716e-25,1.0234938958478367e-25,9.8396577341764848e-26,9.7579815844895901e-23,1.5401903694179575e-10
2.7823762465242136e-09,0.317949908945726,4.3369374047262052e-11,4.9549236204289251e-14,2.4579613363672642e-13,1.3551331672395225e-19,4.6979394164664262e-15,0.0,0.0,1.9040580417792644e-07,1.864136665521198e-11,154.0,0.0,0.99933299684234889,1.0,18.999867425626835,4.4422126178066208e-05,8.8555381594962676e-09,0.00016215138842193145,0.00029076067051303262,1.6652986042707784e-05,0.00013042797790546395,2.9177771207164493e-10,1.938386761087361e-06,1.8758606971838776e-05,2.6954508180021104e-12,1.5855597496129292e-06,3.6348181277301948e-08,1.1462467188329443e-07,1.1447045420210357e-07,9.2297564854355845e-11,3.0193499017242705e-10,6.1910741659931908e-11,1.2762799174243968e-07,5.1613311409733378e-16,4.9711853131610373e-16,4.9721392583722225e-16,1.6971146063989505e-08,1.0716677811614494e-12,2.5975508142627138e-14,1.1624246529610549e-16,1.0728010550153567e-16,1.9894880032316162e-13,3.0106276157691508e-14,1.0141307473205907e-14,2.4143297274784646e-16,4.5743055029559392e-17,5.737753377704856e-19,7.6765310582392638e-23,2.2760894836300624e-17,6.0269472005743051e-21,2.6591189162936828e-10,4.7310830736615123e-16,3.4328545560236485e-16,6.2126488287364689e-20,2.0305406083963416e-20,8.124190196010031e-17,1.0317566825997712e-23,5.8434968389028518e-24,1.9996207767744241e-18,2.2712429788893292e-23,1.5269549222692921e-19,9.2823495780393723e-24,3.7949222812279041e-26,7.0982368553431601e-23,4.5630084902257285e-21,3.7404582477266828e-21,1.6626798163416545e-22,6.3533699418945545e-15,1.6199466742525766e-19,4.1172333899722692e-20,1.6220734490936418e-19,1.2863333873601165e-21,1.0825014100546554e-23,2.7902143535456684e-21,1.4599655597873372e-23,1.1195509441579797e-22,2.7630105561999708e-20,6.5628226086487904e-22,5.7178353418568498e-25,1.32078653847416e-25,1.289214864407559e-25,1.2020447633452553e-22,1.6391979733418187e-10
2.870078099159027e-09,0.317949901169445,4.5491359976572693e-11,5.3236706694297601e-14,2.7660893317030561e-13,1.5578940300632516e-19,5.4419105450628896e-15,0.0,0.0,2.0251522640784222e-07,2.1075475699141986e-11,154.0,0.0,0.99931193938763374,1.0,18.999863125293995,4.5820172391940965e-05,8.8553631477662911e-09,0.00016713315545717548,0.00029991448493949641,1.7177824862806658e-05,0.00013465345081490419,3.0096348512232267e-10,1.9994484025615662e-06,1.9349834610038369e-05,2.7827752942216847e-12,1.6870260970947326e-06,3.7645038285596993e-08,1.2277259782227966e-07,1.2260741490426543e-07,9.8858911151215214e-11,3.1830186746907174e-10,6.6313158016606338e-11,1.3623680113913808e-07,6.1194202433813354e-16,5.8957675389583938e-16,5.8969368027924064e-16,1.8627112974270516e-08,1.1520851241552695e-12,2.6793769604512463e-14,1.2318627088548455e-16,1.1746219239149868e-16,2.2307722264871796e-13,3.4638314469643044e-14,1.1829300640132917e-14,2.8409218666798012e-16,5.5330775871024916e-17,7.1084677858031793e-19,9.0329163125378467e-23,2.6972075138520018e-17,7.4695495262799005e-21,2.8026824351672908e-10,5.2075519571271777e-16,3.7919399181596098e-16,6.8384344041028028e-20,2.2790780320938404e-20,9.1512254129988882e-17,1.13968107171395e-23,6.4547415619725685e-24,2.3120301030519431e-18,2.6260922981712285e-23,1.7641465414379086e-19,1.0724238695301155e-23,4.3844119102396577e-26,8.2008912809143574e-23,5.4170006390480116e-21,4.4175855805530277e-21,2.0201979137880913e-22,7.2659802715499221e-15,1.8689545115661399e-19,4.8285902388978821e-20,1.9360784231018835e-19,1.509488357358045e-21,1.2920763695008399e-23,3.4348023755127826e-21,1.826196436864162e-23,1.2408943431299491e-22,3.1567321150525028e-20,7.9739526711617195e-22,7.2045828478348875e-25,1.6906426327326058e-25,1.6751906582415725e-25,1.4722653600033761e-22,1.7411036696914776e-10
2.95777995179384e-09,0.3179498933943107,4.7652968738106501e-11,5.7081130732354275e-14,3.1024373875510434e-13,1.7837308664083838e-19,6.2777969375174943e-15,0.0,0.0,2.1499728189525188e-07,2.3740393016740288e-11,154.0,0.0,0.99929087993035348,1.0,18.999858824933835,4.7218086625652094e-05,8.8551881180242483e-09,0.0001721144012123071,0.00030906758869224323,1.7702651579221213e-05,0.00013887847807134672,3.1014854130330145e-10,2.0605052791052021e-06,1.9941050305587174e-05,2.8700905604864888e-12,1.7916350409962617e-06,3.8941926543083812e-08,1.31206140487348e-07,1.3102960776001983e-07,1.0565027492814298e-10,3.3494672132274967e-10,7.0869951251807389e-11,1.4515331453231026e-07,7.2156139299021383e-16,6.9540109374733919e-16,6.9554348389201175e-16,2.0387283870156636e-08,1.2357145138351787e-12,2.7611967213560681e-14,1.3035006536750116e-16,1.2827725965159064e-16,2.4929396637744947e-13,3.9693339182923197e-14,1.3735131917296958e-14,3.3271142490854457e-16,6.6559843454015044e-17,8.7515056168538376e-19,1.0578806279624923e-22,3.1809878969259115e-17,9.199300198416317e-21,2.9486412795104358e-10,5.7191916047425103e-16,4.1785560207281708e-16,7.5104203347219571e-20,2.5510295985124066e-20,1.0278105673428978e-16,1.2558799234625183e-23,7.1128498500949208e-24,2.6633975418662681e-18,3.0251924717099419e-23,2.0306807815717936e-19,1.2344501941521821e-23,5.046826445900775e-26,9.439957984956899e-23,6.4017712288160039e-21,5.1939628827200529e-21,2.4414504492680787e-22,8.275620223282474e-15,2.1468233129299419e-19,5.6363212766719849e-20,2.2983945089223277e-19,1.7629977628616185e-21,1.53389870906513e-23,4.2019385153613566e-21,2.268521990737606e-23,1.3712753903042479e-22,3.5924567309135698e-20,9.6366330116914339e-22,9.0147486567933151e-25,2.1475707676104767e-25,2.1597511616891354e-25,1.7934928989635337e-22,1.845891406362489e-10
3.0454818044286533e-09,0.3179498856203213,4.9853681352490378e-11,6.1084641026961253e-14,3.4686767461761873e-13,2.034491237498303e-19,7.2139026859613282e-15,0.0,0.0,2.2785192037473237e-07,2.6650251317672342e-11,154.0,0.0,0.99926981847285856,1.0,18.999854524545292,4.8615868886064844e-05,8.8550130702911265e-09,0.0001770951232623992,0.00031821997872078357,1.8227466199010301e-05,0.00014310305761889262,3.1933287755369991e-10,2.121557370371262e-06,2.0532254066602618e-05,2.9573965743089002e-12,1.8993862059063869e-06,4.0238812758026672e-08,1.3992530293627754e-07,1.3973703580775918e-07,1.1267165850975117e-10,3.5186040787944565e-10,7.5581122956108279e-11,1.5437996833130354e-07,8.4644061910272583e-16,8.1600108929994526e-16,8.1617343346897913e-16,2.2254825577090648e-08,1.3225823129628008e-12,2.8430100697110064e-14,1.377355869571575e-16,1.3974467502384884e-16,2.7770850207493524e-13,4.5314005431582434e-14,1.587901745878005e-14,3.8791097548239845e-16,7.9650918686873531e-17,1.0710543596240079e-18,1.2333923695719817e-22,3.7345908763626508e-17,1.1262420212814971e-20,3.0969145339079809e-10,6.2677009187666244e-16,4.5940893339233204e-16,8.2308386940243708e-20,2.8479895693410139e-20,1.1511850728052877e-16,1.3807699464378676e-23,7.8201817900966981e-24,3.0574616062278435e-18,3.4727899513995884e-23,2.3293403454879822e-19,1.4160055393702932e-23,5.7890817124498467e-26,1.0828373997140667e-22,7.5332849074441147e-21,6.0810001165445048e-21,2.9356451226514929e-22,9.389221243382446e-15,2.4558487333540559e-19,6.5500716598466881e-20,2.7146140643802414e-19,2.0499114640188235e-21,1.8117016767065409e-23,5.1101419040265666e-21,2.7996179654648667e-23,1.5110830255309265e-22,4.0732660067514296e-20,1.1587202786344624e-21,1.1205600842711531e-24,2.7083652590234192e-25,2.7639701674307296e-25,2.1736625328536318e-22,1.953545217585348e-10
3.1331836570634665e-09,0.31794987784747464,5.2092985500786486e-11,6.5249342215830468e-14,3.8665253781818193e-13,2.3121112235286585e-19,8.2590178864090194e-15,0.0,0.0,2.4107909096561885e-07,2.9819601474289022e-11,154.0,0.0,0.99924875501750043,1.0,18.999850224127318,5.0013519180047258e-05,8.8548380045879111e-09,0.00018207531918346939,0.00032737165197532499,1.8752268728961243e-05,0.00014732718740215097,3.2851649081333728e-10,2.182604656017396e-06,2.1123445900902818e-05,3.0446932932117943e-12,2.0102792153624163e-06,4.1535670108005637e-08,1.4893008163762547e-07,1.4872969550468122e-07,1.1992305891068553e-10,3.6903408353586195e-10,8.0446671150022609e-11,1.639191984397141e-07,9.8812728532607648e-16,9.5288268847432124e-16,9.5309009316204644e-16,2.4232903983982741e-08,1.4127148544061457e-12,2.9248169782561336e-14,1.4534457350655713e-16,1.5188380592000888e-16,3.0843220008145693e-13,5.1545034171107335e-14,1.8282323390907921e-14,4.5035398292430036e-16,9.4846448462500199e-17,1.3034657785692061e-18,1.4319353972984754e-22,4.3657566747559143e-17,1.3710903586508103e-20,3.2474240107761037e-10,6.8548161998225137e-16,5.0399585757248948e-16,9.0019707013861771e-20,3.1716203281458357e-20,1.285979147203915e-16,1.5147775414204493e-23,8.5791523618542596e-24,3.4982202391078956e-18,3.9734258693425033e-23,2.6630972961055758e-19,1.6188966247634393e-23,6.6185641490981362e-26,1.2379956723506929e-22,8.8290013812075277e-21,7.0910858640307558e-21,3.5130337399477302e-22,1.0613986303528504e-14,2.7984286702637102e-19,7.5801285280058496e-20,3.1907711363959027e-19,2.373483092945483e-21,2.129513405751184e-23,6.180037064484537e-21,3.4337674663090742e-23,1.6607115552865574e-22,4.6023722749573827e-20,1.3866121431820004e-21,1.3842323521466208e-24,3.3923717623343423e-25,3.5125891667830485e-25,2.6217008608583161e-22,2.0640492234573111e-10
3.2208855096982798e-09,0.317949870075769,5.4370375443622099e-11,6.957731122611778e-14,4.2977478355790235e-13,2.6186168523716386e-19,9.4224321587534751e-15,0.0,0.0,2.546787421724181e-07,3.3263412356090864e-11,154.0,0.0,0.99922768956663055,1.0,18.999845923678862,5.1411037514470168e-05,8.8546629209355796e-09,0.0001870549865521528,0.0003365226054067767,1.9277059175598969e-05,0.00015155086536657776,3.376993780227372e-10,2.2436471157059371e-06,2.1714625816016483e-05,3.1319806747355519e-12,2.124313691850457e-06,4.2832476940824299e-08,1.5822046776604979e-07,1.5800757802034367e-07,1.274044688793301e-10,3.8645919507760775e-10,8.5466590985747154e-11,1.7377344025151678e-07,1.148270318713099e-15,1.1076514451366142e-15,1.1078996948261183e-15,2.6324684037755843e-08,1.506138446871922e-12,3.0066174197377939e-14,1.5317876250214344e-16,1.6471401922885226e-16,3.4157827329432743e-13,5.8433242329683571e-14,2.0967588202741333e-14,5.2074788224330971e-16,1.1241204093295258e-16,1.5778798081285171e-18,1.6557590794048966e-22,5.0828335892177404e-17,1.6603040660045086e-20,3.4000941583753751e-10,7.4823107871456746e-16,5.5176143976894023e-16,9.8261462493483781e-20,3.5236534274865083e-20,1.4329575024922464e-16,1.6583387069420764e-23,9.3922309034381914e-24,3.989942138493956e-18,4.5319489018211068e-23,3.0351209837831909e-19,1.845050100769014e-23,7.5431505117779349e-26,1.4109440803342115e-22,1.030797586373098e-20,8.237644087540394e-21,4.1850005509896355e-22,1.1957392865443722e-14,3.1770644613660614e-19,8.737443652566525e-20,3.7333605888351272e-19,2.7371772672231818e-21,2.4916696865443863e-23,7.4345171350593165e-21,4.187002336743363e-23,1.8205605615287492e-22,5.1831203737140406e-20,1.6518317210916234e-21,1.6998812778631473e-24,4.2217729240445604e-25,4.4345155659581925e-25,3.1476215501499707e-22,2.1773876294767871e-10
3.308587362333093e-09,0.3179498623052022,5.6685351940209484e-11,7.4070597630255529e-14,4.7641551050696046e-13,2.9561254928099697e-19,1.0713948131937171e-14,0.0,0.0,2.686508218851989e-07,3.6997070662508323e-11,154.0,0.0,0.99920662212260059,1.0,18.999841623198872,5.2808423896207239e-05,8.8544878193551142e-09,0.00019203412294574221,0.00034567283596675398,1.9801837545194934e-05,0.0001557740894584462,3.4688153612313308e-10,2.3046847291039349e-06,2.2305793819192577e-05,3.2192586764374382e-12,2.2414892568057702e-06,4.4129215763562148e-08,1.6779644821031782e-07,1.6757067024329151e-07,1.3511587771000545e-10,4.0412747014509542e-10,9.06408752932494e-11,1.8394512864719621e-07,1.3286231440224364e-15,1.2820157141252225e-15,1.2823113370641172e-15,2.8533329737892805e-08,1.6028793790609465e-12,3.0884113669086514e-14,1.6123989106194007e-16,1.7825468112827078e-16,3.7726172163944839e-13,6.602757195957674e-14,2.3958544407667488e-14,5.998458212303502e-16,1.3263787611185343e-16,1.9004287776681998e-18,1.9072581336271468e-22,5.8948065227164668e-17,2.0003971954016404e-20,3.5548519719624882e-10,8.1519947050003606e-16,6.028539076152377e-16,1.0705743438941511e-19,3.9058906081314302e-20,1.5929169676282919e-16,1.811898946475678e-23,1.026194058546965e-23,4.5371782640928085e-18,5.1535283396034878e-23,3.4487860762581251e-19,2.0965174300294196e-23,8.5712278298863374e-26,1.6032515443084178e-22,1.1990963697478534e-20,9.5351925533363658e-21,4.9641556627866222e-22,1.3427195846915728e-14,3.5943620783537538e-19,1.0033656268514573e-19,4.3493574069169619e-19,3.1446768617023171e-21,2.9028268559965346e-23,8.8989140775790485e-21,5.0772515793409657e-23,1.9910348119827687e-22,5.8189893928921643e-20,1.9593555778635077e-21,2.0758523415230577e-24,5.221894786394519e-25,5.5633702849424557e-25,3.7626276290554758e-22,2.2935447260803163e-10
3.396289214967906e-09,0.3179498545357721,5.9037422167604662e-11,7.8731223997387586e-14,5.2676044615406608e-13,3.3268472132964287e-19,1.2143894894559578e-14,0.0,0.0,2.8299527737997104e-07,4.1036380754010127e-11,154.0,0.0,0.99918555268776332,1.0,18.999837322686297,5.4205678332134854e-05,8.8543126998674938e-09,0.00019701272594240549,0.00035482234060758318,2.0326603843775734e-05,0.00015999685762464012,3.5606296205647245e-10,2.3657174758831848e-06,2.2896949917409508e-05,3.3065272558873418e-12,2.3618055306131408e-06,4.5425872432971093e-08,1.7765800638055495e-07,1.7741895558719665e-07,1.4305727189340165e-10,4.2203090801311704e-10,9.5969515017591046e-11,1.9443669798987923e-07,1.5310468297327269e-15,1.4777898449971949e-15,1.478140183118617e-15,3.0862004130984563e-08,1.7029639228622239e-12,3.170198792527733e-14,1.6952969593279126e-16,1.9252515690186599e-16,4.1559927816646354e-13,7.4379118428389465e-14,2.7280139504005197e-14,6.8844807059111046e-16,1.5584015049678344e-16,2.2779348452286692e-18,2.1889771108895531e-22,6.811325934563298e-17,2.3986273259387596e-20,3.7116269079431944e-10,8.8657143150960453e-16,6.5742462086914101e-16,1.164318812289579e-19,4.3202047911860384e-20,1.766686970106777e-16,1.9759131772061719e-23,1.1190857894431541e-23,5.1447735191702109e-18,5.843667357187226e-23,3.90768068579291e-19,2.3754798278263113e-23,9.7117136046179461e-26,1.8165862202178527e-22,1.3900529178674202e-20,1.099940288742952e-20,5.864433653031677e-22,1.5031430588758049e-14,4.0530333178156511e-19,1.1481116088273045e-19,5.0462361749211775e-19,3.5998903383679366e-21,3.3679748028469117e-23,1.0601175894058357e-20,6.1244968592391981e-23,2.1725441718380172e-22,6.5135943901873168e-20,2.314682925941517e-21,2.5215367635636916e-24,6.4215345269704741e-25,6.938087713566687e-25,4.479220711681187e-22,2.4125048881820931e-10
3.5716929202375326e-09,0.31794983900031437,6.3850904132633664e-11,8.8562453947423636e-14,6.3932890988907926e-13,4.1772414973982567e-19,1.5463109813930466e-14,0.0,0.0,3.1280110175145975e-07,5.0097261009938267e-11,154.0,0.0,0.99914340785507805,1.0,18.999828721559183,5.6999791394081487e-05,8.853962407254684e-09,0.00020696832206183315,0.00037311915994468769,2.1376100250822485e-05,0.00016844101797081732,3.7442360519337163e-10,2.4877682882965546e-06,2.4079226425579865e-05,3.4810359783784811e-12,2.6118586810729574e-06,4.8018895921957794e-08,1.9823777570121057e-07,1.9797102546825978e-07,1.5962995112733409e-10,4.5851257495503223e-10,1.0708981699839084e-10,2.1638921435879191e-07,2.0101080805607008e-15,1.9413742136747889e-15,1.9418596383944642e-15,3.5892086385265719e-08,1.913268862538817e-12,3.3337539701787361e-14,1.8680227972259978e-16,2.2333300567594644e-16,5.0071200501721881e-13,9.3569170294482884e-14,3.5021230635257669e-14,8.9761053589457488e-16,2.1257786435450604e-16,3.2288956649243415e-18,2.8540287162214058e-22,9.0001113536108863e-17,3.4026284935061318e-20,4.0309577906564713e-10,1.0432825716416929e-15,7.7762170602214324e-16,1.3701559475958354e-19,5.2529174520784132e-20,2.1591420579908777e-16,2.3371698168872472e-23,1.323688490153554e-23,6.5619624489234774e-18,7.4533876918291693e-23,4.9766277614829735e-19,3.0252936253376231e-23,1.2368356242118832e-25,2.3135290845506459e-22,1.8499388955022338e-20,1.4496640630646321e-20,8.0913624638543047e-22,1.8676756634763241e-14,5.1058801029349147e-19,1.4882868401562961e-19,6.7151543999738044e-19,4.6702652566110343e-21,4.4819494699114586e-23,1.4845297676095802e-20,8.7811674125106335e-23,2.5703326474664741e-22,8.0941624064524956e-20,3.1936120779905931e-21,3.6654300943362084e-24,9.5540920182264559e-25,1.061156255013381e-24,6.2743925580313159e-22,2.6587723281867722e-10
